|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/LAR/LAR_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1310.27        500.000        99.5798       0.648849E-001  0.158026                 NaN  0.534063E-001  0.143841                 NaN            NaN            NaN
  1309.27        500.000        99.5837       0.715137E-001  0.153183                 NaN  0.498765E-001  0.141696                 NaN            NaN            NaN
  1308.26        500.000        99.5864       0.690814E-001  0.153137                 NaN  0.503466E-001  0.141027                 NaN            NaN            NaN
  1307.26        500.000        99.5897       0.690120E-001  0.152118                 NaN  0.494493E-001  0.139697                 NaN            NaN            NaN
  1306.25        500.000        99.5931       0.150610       0.690399E-001            NaN  0.487691E-001  0.138461                 NaN            NaN            NaN
  1305.25        500.000        99.5957       0.149629       0.695198E-001            NaN  0.477849E-001  0.137347                 NaN            NaN            NaN
  1304.25        500.000        99.5981       0.148094       0.707534E-001            NaN  0.466718E-001  0.136372                 NaN            NaN            NaN
  1303.24        500.000        99.6017       0.146082       0.713743E-001            NaN  0.458384E-001  0.135044                 NaN            NaN            NaN
  1302.24        500.000        99.6042       0.634959E-001  0.149597                 NaN  0.480965E-001  0.134603                 NaN            NaN            NaN
  1301.23        500.000        99.6062       0.137618       0.837497E-001            NaN  0.399830E-001  0.132480                 NaN            NaN            NaN
  1300.23        500.000        99.6098       0.733594E-001  0.141899                 NaN  0.431044E-001  0.131832                 NaN            NaN            NaN
  1299.22        500.000        99.6117       0.141308       0.736032E-001            NaN  0.423233E-001  0.131085                 NaN            NaN            NaN
  1298.22        500.000        99.6155       0.138883       0.751627E-001            NaN  0.409489E-001  0.129463                 NaN            NaN            NaN
  1297.22        500.000        99.6170       0.134792       0.818649E-001            NaN  0.377773E-001  0.128528                 NaN            NaN            NaN
  1296.21        500.000        99.5075       0.182951       0.881884E-001            NaN  0.547713E-001  0.166638                 NaN            NaN            NaN
  1295.21        500.000        99.7386       0.920592E-001  0.557380E-001            NaN  0.264030E-001  0.871630E-001            NaN            NaN            NaN
  1294.20        500.000        99.6255       0.132574       0.791807E-001            NaN  0.371832E-001  0.125595                 NaN            NaN            NaN
  1293.20        500.000        99.6278       0.130783       0.803273E-001            NaN  0.363618E-001  0.124731                 NaN            NaN            NaN
  1292.20        500.000        99.6306       0.802941E-001  0.129771                 NaN  0.356824E-001  0.123656                 NaN            NaN            NaN
  1291.19        500.000        99.6338       0.129828       0.773030E-001            NaN  0.363886E-001  0.122636                 NaN            NaN            NaN
  1290.19        500.000        99.6341       0.123934       0.888490E-001            NaN  0.313008E-001  0.121841                 NaN            NaN            NaN
  1289.18        500.000        99.6376       0.848451E-001  0.124361                 NaN  0.324152E-001  0.120828                 NaN            NaN            NaN
  1288.18        500.000        99.6396       0.122412       0.867973E-001            NaN  0.312431E-001  0.119994                 NaN            NaN            NaN
  1287.18        500.000        99.6419       0.120872       0.878095E-001            NaN  0.303442E-001  0.119082                 NaN            NaN            NaN
  1286.17        500.000        99.6439       0.897340E-001  0.118908                 NaN  0.292232E-001  0.118254                 NaN            NaN            NaN
  1285.17        500.000        97.4350       0.259310       0.476659                 NaN  0.401981E-002  0.360797        1.46418                 NaN            NaN
  1284.16        500.000        93.3924        1.08090       0.565993                 NaN            NaN  0.807879        4.15286                 NaN            NaN
  1283.16        500.000        93.7456       0.529901        1.03448                 NaN  0.256743E-005  0.768967        3.92104                 NaN            NaN
  1282.15        500.000        94.0552       0.994821       0.498463                 NaN            NaN  0.734761        3.71678                 NaN            NaN
  1281.15        500.000        94.3360       0.462715       0.964832                 NaN            NaN  0.703866        3.53255                 NaN            NaN
  1280.15        500.000        94.6242       0.939495       0.421398                 NaN            NaN  0.671855        3.34307                 NaN            NaN
  1279.14        500.000        94.8519       0.378910       0.928846                 NaN            NaN  0.646751        3.19361                 NaN            NaN
  1278.14        500.000        95.0915       0.943547       0.308078                 NaN            NaN  0.620352        3.03654                 NaN            NaN
  1277.13        500.000        95.3063       0.187076        1.01398                 NaN            NaN  0.596005        2.89660                 NaN            NaN
  1276.13        500.000        95.5001        1.15564                 NaN            NaN            NaN  0.573698        2.77055                 NaN            NaN
  1275.13        500.000        95.6891        1.11088                 NaN            NaN            NaN  0.550995        2.64901                 NaN            NaN
  1274.12        500.000        95.8680        1.06772                 NaN            NaN            NaN  0.530532        2.53380                 NaN            NaN
  1273.12        500.000        96.0266        1.03032                 NaN            NaN            NaN  0.512214        2.43090                 NaN            NaN
  1272.11        500.000        96.1934       0.989252                 NaN            NaN            NaN  0.492642        2.32468                 NaN            NaN
  1271.11        500.000        96.3299       0.956543                 NaN            NaN            NaN  0.476945        2.23658                 NaN            NaN
  1270.11        500.000        96.4739       0.921221                 NaN            NaN            NaN  0.459598        2.14531                 NaN            NaN
  1269.10        500.000        96.5978       0.891466                 NaN            NaN            NaN  0.445432        2.06527                 NaN            NaN
  1268.10        500.000        96.7200       0.861361                 NaN            NaN            NaN  0.430761        1.98787                 NaN            NaN
  1267.09        500.000        96.3780       0.908036                 NaN            NaN            NaN  0.474687        2.20434       0.349804E-001            NaN
  1266.09        500.000        96.0209       0.955494                 NaN            NaN            NaN  0.516278        2.43388       0.733977E-001            NaN
  1265.09        500.000        96.1938       0.915507                 NaN            NaN            NaN  0.495312        2.32566       0.697563E-001            NaN
  1264.08        500.000        96.3407       0.882366                 NaN            NaN            NaN  0.476363        2.23361       0.669311E-001            NaN
  1263.08        500.000        96.4874       0.848038                 NaN            NaN            NaN  0.457366        2.14300       0.642028E-001            NaN
  1262.07        500.000        96.6287       0.814845                 NaN            NaN            NaN  0.439452        2.05554       0.614541E-001            NaN
  1261.07        500.000        96.7551       0.784686                 NaN            NaN            NaN  0.422022        1.97875       0.594082E-001            NaN
  1260.06        500.000        96.8745       0.756672                 NaN            NaN            NaN  0.406792        1.90499       0.570582E-001            NaN
  1259.06        500.000        96.9870       0.729902                 NaN            NaN            NaN  0.391651        1.83635       0.550695E-001            NaN
  1258.06        500.000        97.0833       0.709388                 NaN            NaN            NaN  0.382536        1.77284       0.518897E-001            NaN
  1257.05        500.000        97.1881       0.683413                 NaN            NaN            NaN  0.367297        1.71066       0.504931E-001            NaN
  1256.05        500.000        97.2808       0.661228                 NaN            NaN            NaN  0.355202        1.65406       0.486716E-001            NaN
  1255.04        500.000        97.3605       0.643562                 NaN            NaN            NaN  0.344667        1.60426       0.470141E-001            NaN
  1254.04        500.000        97.4558       0.619623                 NaN            NaN            NaN  0.334014        1.54591       0.446869E-001            NaN
  1253.04        500.000        97.5283       0.602477                 NaN            NaN            NaN  0.322940        1.50259       0.436568E-001            NaN
  1252.03        500.000        97.6020       0.584825                 NaN            NaN            NaN  0.312581        1.45824       0.423717E-001            NaN
  1251.03        500.000        97.6688       0.569790                 NaN            NaN            NaN  0.305100        1.41582       0.405264E-001            NaN
  1250.02        500.000        97.7384       0.552777                 NaN            NaN            NaN  0.296274        1.37355       0.390346E-001            NaN
  1249.02        500.000        97.7980       0.538824                 NaN            NaN            NaN  0.287475        1.33771       0.380061E-001            NaN
  1248.02        500.000        97.8598       0.524246                 NaN            NaN            NaN  0.280014        1.29943       0.364969E-001            NaN
  1247.01        500.000        97.9168       0.510215                 NaN            NaN            NaN  0.271998        1.26552       0.354560E-001            NaN
  1246.01        500.000        97.9685       0.497576                 NaN            NaN            NaN  0.266598        1.23342       0.338905E-001            NaN
  1245.00        500.000        98.0210       0.487325                 NaN            NaN            NaN  0.259735        1.19936       0.326080E-001            NaN
  1244.00        500.000        98.0782       0.471180                 NaN            NaN            NaN  0.249735        1.16858       0.322646E-001            NaN
  1242.99        500.000        98.1241       0.460778                 NaN            NaN            NaN  0.244453        1.13967       0.309809E-001            NaN
  1241.99        500.000        98.1709       0.448909                 NaN            NaN            NaN  0.237627        1.11237       0.301545E-001            NaN
  1240.99        500.000        98.2165       0.437799                 NaN            NaN            NaN  0.231510        1.08499       0.291688E-001            NaN
  1239.98        500.000        98.2575       0.428404                 NaN            NaN            NaN  0.225833        1.05998       0.282812E-001            NaN
  1238.98        500.000        98.2973       0.419196                 NaN            NaN            NaN  0.221283        1.03509       0.271276E-001            NaN
  1237.97        500.000        98.3408       0.407474                 NaN            NaN            NaN  0.213432        1.01141       0.268370E-001            NaN
  1236.97        500.000        98.3779       0.398999                 NaN            NaN            NaN  0.209534       0.987927       0.256615E-001            NaN
  1235.97        500.000        98.4148       0.390386                 NaN            NaN            NaN  0.205089       0.965015       0.246763E-001            NaN
  1234.96        500.000        98.4511       0.381243                 NaN            NaN            NaN  0.199626       0.943991       0.240340E-001            NaN
  1233.96        500.000        98.4857       0.372690                 NaN            NaN            NaN  0.194392       0.923763       0.234498E-001            NaN
  1232.95        500.000        98.5187       0.365028                 NaN            NaN            NaN  0.190426       0.903339       0.225186E-001            NaN
  1231.95        500.000        98.5479       0.358409                 NaN            NaN            NaN  0.186567       0.885288       0.217985E-001            NaN
  1230.95        500.000        98.5868       0.347020                 NaN            NaN            NaN  0.180989       0.864051       0.211678E-001            NaN
  1229.94        500.000        98.6089       0.343567                 NaN            NaN            NaN  0.177499       0.849429       0.205994E-001            NaN
  1228.94        500.000        98.6424       0.334502                 NaN            NaN            NaN  0.173168       0.830015       0.198676E-001            NaN
  1227.93        500.000        98.6696       0.328108                 NaN            NaN            NaN  0.169553       0.813522       0.192524E-001            NaN
  1226.93        500.000        98.6966       0.321088                 NaN            NaN            NaN  0.165933       0.797828       0.185647E-001            NaN
  1225.92        500.000        98.7224       0.315543                 NaN            NaN            NaN  0.162088       0.781863       0.180612E-001            NaN
  1224.92        500.000        98.7500       0.308108                 NaN            NaN            NaN  0.158271       0.766075       0.175582E-001            NaN
  1223.92        500.000        98.7764       0.301560                 NaN            NaN            NaN  0.154250       0.750766       0.170342E-001            NaN
  1222.91        500.000        98.7993       0.296046                 NaN            NaN            NaN  0.150918       0.737168       0.165548E-001            NaN
  1221.91        500.000        98.8241       0.289578                 NaN            NaN            NaN  0.146987       0.723132       0.161759E-001            NaN
  1220.90        500.000        98.8468       0.284068                 NaN            NaN            NaN  0.144608       0.709018       0.154951E-001            NaN
  1219.90        500.000        98.8691       0.278929                 NaN            NaN            NaN  0.141648       0.695432       0.149369E-001            NaN
  1218.90        500.000        98.8896       0.273494                 NaN            NaN            NaN  0.138136       0.684152       0.146290E-001            NaN
  1217.89        500.000        98.9144       0.267376                 NaN            NaN            NaN  0.135136       0.668981       0.140897E-001            NaN
  1216.89        500.000        98.9332       0.262753                 NaN            NaN            NaN  0.132105       0.658235       0.137459E-001            NaN
  1215.88        500.000        98.4828       0.348468                 NaN            NaN            NaN  0.195169       0.957917       0.156378E-001            NaN
  1214.88        500.000        98.4582       0.503532                 NaN            NaN            NaN  0.197927       0.827873       0.124991E-001            NaN
  1213.88        500.000        99.6090                 NaN            NaN            NaN            NaN  0.275569E-001  0.343349       0.200978E-001            NaN
  1212.87        500.000        92.9366        1.75270                 NaN            NaN  0.165702E-004  0.900810        4.32979       0.801062E-001            NaN
  1211.87        500.000        99.9745                 NaN            NaN            NaN            NaN  0.731867E-002  0.172824E-001  0.869040E-003            NaN
  1210.86        500.000        99.9916                 NaN            NaN            NaN            NaN  0.840321E-002            NaN            NaN            NaN
  1209.86        500.000        99.9268       0.137864E-001            NaN            NaN            NaN            NaN  0.589671E-001  0.483901E-003            NaN
  1208.85        500.000        99.9911       0.551919E-002            NaN            NaN            NaN            NaN            NaN  0.340508E-002            NaN
  1207.85        500.000        99.9424       0.167290E-001            NaN            NaN            NaN  0.232780E-002  0.383666E-001  0.193189E-003            NaN
  1206.85        500.000        99.9898       0.293927E-002            NaN            NaN            NaN            NaN  0.723225E-002            NaN            NaN
  1205.84        500.000        99.7333       0.434587E-001  0.642681E-004            NaN            NaN  0.233684E-001  0.188205       0.116306E-001            NaN
  1204.84        500.000        99.8075       0.619198E-001            NaN            NaN            NaN  0.262166E-001  0.103650       0.665326E-003            NaN
  1203.83        500.000        98.6393       0.278398       0.788958E-004            NaN            NaN  0.126617       0.914606       0.410346E-001            NaN
  1202.83        500.000        99.2414       0.240222                 NaN            NaN            NaN  0.863659E-001  0.432035                 NaN            NaN
  1201.83        500.000        98.8927       0.121393                 NaN            NaN            NaN  0.139555       0.846399                 NaN            NaN
  1200.82        500.000        98.9997       0.289528                 NaN            NaN            NaN  0.936281E-001  0.617165                 NaN            NaN
  1199.82        500.000        99.3051       0.244483                 NaN            NaN            NaN  0.773930E-001  0.367864       0.518507E-002            NaN
  1198.81        500.000        99.7837       0.907289E-001            NaN            NaN            NaN  0.491237E-001  0.695663E-001  0.687301E-002            NaN
  1197.81        500.000        98.7825       0.397062                 NaN            NaN            NaN  0.134883       0.681678       0.386799E-002            NaN
  1196.81        500.000        94.2533       0.420179                 NaN            NaN            NaN  0.421771        2.32638       0.234972E-001   2.55483     
  1195.80        500.000        90.2839       0.901266       0.829510E-006            NaN  0.365711E-001  0.741591        4.15339       0.383230E-001   3.84492     
  1194.80        500.000        96.7775       0.300197                 NaN            NaN            NaN  0.241839        1.32229       0.123510E-001   1.34578     
  1193.79        500.000        98.5114       0.163545                 NaN            NaN            NaN  0.116601       0.613197       0.467512E-002  0.590616     
  1192.79        500.000        91.3006       0.735726       0.561716E-001            NaN            NaN  0.650198        3.68844       0.329815E-001   3.53592     
  1191.79        500.000        75.1757        2.01750       0.137420                 NaN            NaN   1.81459        10.5885       0.818907E-001   10.1844     
  1190.78        500.000        49.3283        4.24024       0.109077                 NaN            NaN   3.56921        21.7738       0.168873        20.8105     
  1189.78        500.000                 NaN   8.30322                 NaN            NaN            NaN   6.98549        43.1160       0.329222        41.2661     
  1188.77        500.000                 NaN   8.30316                 NaN            NaN            NaN   6.98574        43.1156       0.329019        41.2665     
  1187.77        500.000                 NaN   5.68631        2.67175                 NaN            NaN   7.04994        43.0017       0.314526        41.2758     
  1186.76        500.000                 NaN   1.92783        6.37803                 NaN            NaN   6.99655        43.1025       0.328169        41.2670     
  1185.76        500.000                 NaN   1.78024        6.51088                 NaN            NaN   6.97589        43.1347       0.332093        41.2662     
  1184.76        500.000                 NaN   5.65524        2.70455                 NaN            NaN   7.05229        42.9957       0.313943        41.2783     
  1183.75        500.000                 NaN   8.31135                 NaN            NaN            NaN   6.99731        43.0942       0.325970        41.2712     
  1182.75        500.000                 NaN   8.31093                 NaN            NaN            NaN   6.99599        43.0945       0.326580        41.2720     
  1181.74        500.000                 NaN   2.16772        6.14437                 NaN            NaN   6.98918        43.0985       0.327293        41.2730     
  1180.74        500.000                 NaN   5.40025        2.96739                 NaN            NaN   7.05792        42.9808       0.311469        41.2822     
  1179.74        500.000                 NaN   5.76005        2.59976                 NaN            NaN   7.05021        42.9945       0.313865        41.2816     
  1178.73        500.000                 NaN   5.73201        2.62844                 NaN            NaN   7.05268        42.9905       0.313620        41.2828     
  1177.73        500.000                 NaN   7.49501       0.824248                 NaN            NaN   7.01120        43.0732       0.321609        41.2747     
  1176.72        500.000                 NaN   6.18636        2.11217                 NaN            NaN   6.98579        43.1114       0.330437        41.2739     
  1175.72        500.000                 NaN   5.65241        2.71118                 NaN            NaN   7.05399        42.9841       0.313358        41.2849     
  1174.72        500.000                 NaN   5.67927        2.68589                 NaN            NaN   7.05900        42.9771       0.312410        41.2863     
  1173.71        500.000                 NaN   8.31542                 NaN            NaN            NaN   7.00448        43.0761       0.325441        41.2785     
  1172.71        500.000                 NaN   8.31375                 NaN            NaN            NaN   7.00534        43.0760       0.325622        41.2793     
  1171.70        500.000                 NaN   5.61518        2.74972                 NaN            NaN   7.05576        42.9783       0.312700        41.2884     
  1170.70        500.000                 NaN   8.32550                 NaN            NaN            NaN   7.01367        43.0552       0.322521        41.2832     
  1169.69        500.000                 NaN   5.47845        2.84538                 NaN            NaN   7.00878        43.0603       0.323161        41.2840     
  1168.69        500.000                 NaN   5.63852        2.72752                 NaN            NaN   7.05814        42.9729       0.312098        41.2908     
  1167.69        500.000                 NaN   5.61137        2.75575                 NaN            NaN   7.05829        42.9713       0.311656        41.2917     
  1166.68        500.000                 NaN   5.55321        2.81730                 NaN            NaN   7.06562        42.9609       0.310385        41.2926     
  1165.68        500.000                 NaN   8.33190                 NaN            NaN            NaN   7.02186        43.0378       0.320632        41.2878     
  1164.67        500.000                 NaN   8.32461                 NaN            NaN            NaN   7.01764        43.0483       0.322492        41.2869     
  1163.67        500.000                 NaN   8.33436                 NaN            NaN            NaN   7.02389        43.0323       0.319943        41.2895     
  1162.67        500.000                 NaN   5.22875        3.10217                 NaN            NaN   7.02084        43.0387       0.320474        41.2891     
  1161.66        500.000                 NaN   5.24544        3.13784                 NaN            NaN   7.07508        42.9356       0.306955        41.2991     
  1160.66        500.000                 NaN   8.33090                 NaN            NaN            NaN   7.02428        43.0332       0.320721        41.2909     
  1159.65        500.000                 NaN   4.95503        3.38026                 NaN            NaN   7.02621        43.0265       0.319359        41.2926     
  1158.65        500.000                 NaN   8.33406                 NaN            NaN            NaN   7.02754        43.0257       0.319852        41.2928     
  1157.65        500.000                 NaN   8.33470                 NaN            NaN            NaN   7.02868        43.0233       0.319614        41.2937     
