|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/LAR/LAR_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1383.57        500.000        99.0304       0.251255       0.331450                 NaN  0.101316       0.285555                 NaN            NaN            NaN
  1382.57        500.000        99.0384       0.245087       0.330377                 NaN  0.102488       0.283669                 NaN            NaN            NaN
  1381.56        500.000        99.0479       0.324825       0.247169                 NaN  0.996497E-001  0.280445                 NaN            NaN            NaN
  1380.56        500.000        99.0643       0.322413       0.234446                 NaN  0.102987       0.275863                 NaN            NaN            NaN
  1379.55        500.000        99.0713       0.232693       0.320249                 NaN  0.102132       0.273626                 NaN            NaN            NaN
  1378.55        500.000        99.0788       0.227720       0.318905                 NaN  0.102873       0.271679                 NaN            NaN            NaN
  1377.55        500.000        99.0885       0.223686       0.316011                 NaN  0.102983       0.268780                 NaN            NaN            NaN
  1376.54        500.000        99.0970       0.314375       0.218716                 NaN  0.103388       0.266542                 NaN            NaN            NaN
  1375.54        500.000        99.1071       0.311304       0.214556                 NaN  0.103588       0.263499                 NaN            NaN            NaN
  1374.53        500.000        99.1148       0.310752       0.206498                 NaN  0.105845       0.262063                 NaN            NaN            NaN
  1373.53        500.000        99.1257       0.305117       0.208658                 NaN  0.102689       0.257829                 NaN            NaN            NaN
  1372.52        500.000        99.1316       0.306317       0.200475                 NaN  0.105041       0.256608                 NaN            NaN            NaN
  1371.52        500.000        99.1417       0.301917       0.199571                 NaN  0.103524       0.253284                 NaN            NaN            NaN
  1370.52        500.000        99.1480       0.301339       0.194271                 NaN  0.104733       0.251617                 NaN            NaN            NaN
  1369.51        500.000        99.1574       0.190345       0.298396                 NaN  0.104907       0.248946                 NaN            NaN            NaN
  1368.51        500.000        99.1649       0.187142       0.296403                 NaN  0.104856       0.246687                 NaN            NaN            NaN
  1367.50        500.000        99.1725       0.294767       0.182996                 NaN  0.105148       0.244576                 NaN            NaN            NaN
  1366.50        500.000        97.6766       0.823923       0.509290                 NaN  0.302717       0.687424                 NaN            NaN            NaN
  1365.50        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1364.49        500.000        99.9142       0.335882E-001  0.160247E-001            NaN  0.114736E-001  0.247555E-001            NaN            NaN            NaN
  1363.49        500.000        99.2031       0.168809       0.286958                 NaN  0.105558       0.235545                 NaN            NaN            NaN
  1362.48        500.000        99.2103       0.165292       0.285226                 NaN  0.105713       0.233436                 NaN            NaN            NaN
  1361.48        500.000        99.2174       0.283759       0.160902                 NaN  0.106382       0.231521                 NaN            NaN            NaN
  1360.48        500.000        99.2252       0.280688       0.160541                 NaN  0.104776       0.228844                 NaN            NaN            NaN
  1359.47        500.000        99.2315       0.155972       0.279682                 NaN  0.105645       0.227160                 NaN            NaN            NaN
  1358.47        500.000        99.2385       0.277778       0.153089                 NaN  0.105519       0.225099                 NaN            NaN            NaN
  1357.46        500.000        99.2457       0.149824       0.275780                 NaN  0.105651       0.223019                 NaN            NaN            NaN
  1356.46        500.000        99.2528       0.147435       0.273906                 NaN  0.105099       0.220776                 NaN            NaN            NaN
  1355.46        500.000        99.2586       0.272807       0.144201                 NaN  0.105328       0.219057                 NaN            NaN            NaN
  1354.45        500.000        99.2650       0.271010       0.141316                 NaN  0.105470       0.217164                 NaN            NaN            NaN
  1353.45        500.000        99.2691       0.141900       0.269147                 NaN  0.104087       0.215775                 NaN            NaN            NaN
  1352.44        500.000        99.2800       0.268492       0.132167                 NaN  0.106617       0.212697                 NaN            NaN            NaN
  1351.44        500.000        99.6854       0.129424       0.344514E-001            NaN  0.555565E-001  0.952171E-001            NaN            NaN            NaN
  1350.43        500.000        98.8845       0.231384       0.407220                 NaN  0.150675       0.326228                 NaN            NaN            NaN
  1349.43        500.000        99.2969       0.127586       0.263034                 NaN  0.104831       0.207609                 NaN            NaN            NaN
  1348.43        500.000        99.3017       0.127425       0.260507                 NaN  0.104247       0.206092                 NaN            NaN            NaN
  1347.42        500.000        99.3092       0.125143       0.258566                 NaN  0.103338       0.203714                 NaN            NaN            NaN
  1346.42        500.000        99.3136       0.122160       0.258688                 NaN  0.103251       0.202294                 NaN            NaN            NaN
  1345.41        500.000        99.3171       0.119091       0.258705                 NaN  0.103665       0.201391                 NaN            NaN            NaN
  1344.41        500.000        99.2454       0.133739       0.284063                 NaN  0.114515       0.222269                 NaN            NaN            NaN
  1343.41        500.000        99.4135       0.103323       0.221360                 NaN  0.893086E-001  0.172498                 NaN            NaN            NaN
  1342.40        500.000        99.3371       0.115068       0.250925                 NaN  0.101764       0.195187                 NaN            NaN            NaN
  1341.40        500.000        99.3427       0.249963       0.112086                 NaN  0.101797       0.193472                 NaN            NaN            NaN
  1340.39        500.000        99.3473       0.110892       0.248664                 NaN  0.101109       0.191995                 NaN            NaN            NaN
  1339.39        500.000        99.3526       0.247089       0.109192                 NaN  0.100742       0.190376                 NaN            NaN            NaN
  1338.39        500.000        99.3590       0.245409       0.106939                 NaN  0.100307       0.188347                 NaN            NaN            NaN
  1337.38        500.000        99.3655       0.824116E-001  0.251578                 NaN  0.112534       0.187929                 NaN            NaN            NaN
  1336.38        500.000        99.3666       0.235056       0.127386                 NaN  0.865474E-001  0.184455                 NaN            NaN            NaN
  1335.37        500.000        99.5428       0.177038       0.722163E-001            NaN  0.734956E-001  0.134431                 NaN            NaN            NaN
  1334.37        500.000        99.2087       0.133259       0.303501                 NaN  0.122885       0.231647                 NaN            NaN            NaN
  1333.36        500.000        99.3776       0.237154       0.105572                 NaN  0.969458E-001  0.182731                 NaN            NaN            NaN
  1332.36        500.000        99.3933       0.237725       0.941569E-001            NaN  0.975005E-001  0.177355                 NaN            NaN            NaN
  1331.36        500.000        99.3940       0.979018E-001  0.234751                 NaN  0.960720E-001  0.177271                 NaN            NaN            NaN
  1330.35        500.000        99.3969       0.235065       0.947926E-001            NaN  0.966915E-001  0.176565                 NaN            NaN            NaN
  1329.35        500.000        99.4011       0.997277E-001  0.230160                 NaN  0.938908E-001  0.175149                 NaN            NaN            NaN
  1328.34        500.000        99.4077       0.943715E-001  0.232015                 NaN  0.934032E-001  0.172553                 NaN            NaN            NaN
  1327.34        500.000        99.4124       0.230572       0.899583E-001            NaN  0.954255E-001  0.171647                 NaN            NaN            NaN
  1326.34        500.000        99.4172       0.922109E-001  0.227535                 NaN  0.931203E-001  0.169958                 NaN            NaN            NaN
  1325.33        500.000        99.4204       0.226022       0.931802E-001            NaN  0.914951E-001  0.168886                 NaN            NaN            NaN
  1324.33        500.000        99.4252       0.929110E-001  0.224312                 NaN  0.904625E-001  0.167118                 NaN            NaN            NaN
  1323.32        500.000        99.4291       0.904412E-001  0.223336                 NaN  0.909843E-001  0.166183                 NaN            NaN            NaN
  1322.32        500.000        99.4330       0.917403E-001  0.221616                 NaN  0.889937E-001  0.164679                 NaN            NaN            NaN
  1321.32        500.000        99.4366       0.911134E-001  0.220722                 NaN  0.881502E-001  0.163425                 NaN            NaN            NaN
  1320.31        500.000        99.4423       0.905592E-001  0.218072                 NaN  0.873814E-001  0.161666                 NaN            NaN            NaN
  1319.31        500.000        99.4458       0.885426E-001  0.217798                 NaN  0.872641E-001  0.160640                 NaN            NaN            NaN
  1318.30        500.000        99.4497       0.215294       0.905130E-001            NaN  0.853194E-001  0.159196                 NaN            NaN            NaN
  1317.30        500.000        99.4535       0.214309       0.889418E-001            NaN  0.851665E-001  0.158075                 NaN            NaN            NaN
  1316.29        500.000        99.4554       0.984853E-001  0.210277                 NaN  0.789558E-001  0.156875                 NaN            NaN            NaN
  1315.29        500.000        99.5206       0.103724       0.237369                 NaN  0.613501E-002  0.132192                 NaN            NaN            NaN
  1314.29        500.000        99.3940       0.290369                 NaN            NaN  0.137196       0.178453                 NaN            NaN            NaN
  1313.28        500.000        99.4812       0.236790       0.262840E-001            NaN  0.104053       0.151645                 NaN            NaN            NaN
  1312.28        500.000        99.4727       0.206357       0.897499E-001            NaN  0.795936E-001  0.151639                 NaN            NaN            NaN
  1311.27        500.000        99.4762       0.204880       0.900427E-001            NaN  0.784618E-001  0.150456                 NaN            NaN            NaN
  1310.27        500.000        99.4793       0.860599E-001  0.205632                 NaN  0.793306E-001  0.149716                 NaN            NaN            NaN
  1309.27        500.000        99.4838       0.949210E-001  0.199480                 NaN  0.742006E-001  0.147573                 NaN            NaN            NaN
  1308.26        500.000        99.4867       0.917710E-001  0.199602                 NaN  0.749896E-001  0.146967                 NaN            NaN            NaN
  1307.26        500.000        99.4904       0.917595E-001  0.198467                 NaN  0.737512E-001  0.145669                 NaN            NaN            NaN
  1306.25        500.000        99.4942       0.196651       0.918604E-001            NaN  0.728147E-001  0.144469                 NaN            NaN            NaN
  1305.25        500.000        99.4970       0.195556       0.925802E-001            NaN  0.714463E-001  0.143394                 NaN            NaN            NaN
  1304.25        500.000        99.4996       0.193752       0.943121E-001            NaN  0.698753E-001  0.142461                 NaN            NaN            NaN
  1303.24        500.000        99.5037       0.191261       0.952034E-001            NaN  0.686987E-001  0.141160                 NaN            NaN            NaN
  1302.24        500.000        99.5061       0.847810E-001  0.196101                 NaN  0.722183E-001  0.140784                 NaN            NaN            NaN
  1301.23        500.000        99.5089       0.180512       0.111895                 NaN  0.600832E-001  0.138647                 NaN            NaN            NaN
  1300.23        500.000        99.5127       0.980959E-001  0.186296                 NaN  0.648547E-001  0.138052                 NaN            NaN            NaN
  1299.22        500.000        99.5147       0.185692       0.984983E-001            NaN  0.637680E-001  0.137351                 NaN            NaN            NaN
  1298.22        500.000        99.5192       0.182673       0.100670                 NaN  0.617605E-001  0.135734                 NaN            NaN            NaN
  1297.22        500.000        99.5209       0.177437       0.109727                 NaN  0.570538E-001  0.134833                 NaN            NaN            NaN
  1296.21        500.000        99.3830       0.241055       0.118230                 NaN  0.827918E-001  0.174899                 NaN            NaN            NaN
  1295.21        500.000        99.6722       0.121422       0.748381E-001            NaN  0.399737E-001  0.915743E-001            NaN            NaN            NaN
  1294.20        500.000        99.5303       0.174987       0.106379                 NaN  0.563595E-001  0.131991                 NaN            NaN            NaN
  1293.20        500.000        99.5329       0.172772       0.107993                 NaN  0.551862E-001  0.131160                 NaN            NaN            NaN
  1292.20        500.000        99.5361       0.108039       0.171573                 NaN  0.542109E-001  0.130106                 NaN            NaN            NaN
  1291.19        500.000        99.5396       0.171813       0.104091                 NaN  0.553533E-001  0.129108                 NaN            NaN            NaN
  1290.19        500.000        99.5401       0.164175       0.119730                 NaN  0.476738E-001  0.128346                 NaN            NaN            NaN
  1289.18        500.000        99.5439       0.114417       0.164870                 NaN  0.494311E-001  0.127353                 NaN            NaN            NaN
  1288.18        500.000        99.5462       0.162434       0.117142                 NaN  0.476959E-001  0.126547                 NaN            NaN            NaN
  1287.18        500.000        99.5488       0.160533       0.118593                 NaN  0.463801E-001  0.125658                 NaN            NaN            NaN
  1286.17        500.000        99.5511       0.121281       0.158070                 NaN  0.447222E-001  0.124856                 NaN            NaN            NaN
  1285.17        500.000        97.1914       0.344565       0.643725                 NaN  0.615271E-002  0.380463        1.43368                 NaN            NaN
  1284.16        500.000        92.8886        1.45678       0.751079                 NaN            NaN  0.849378        4.05412                 NaN            NaN
  1283.16        500.000        93.2626       0.704510        1.39578                 NaN  0.394250E-005  0.808635        3.82850                 NaN            NaN
  1282.15        500.000        93.5899        1.34354       0.664016                 NaN            NaN  0.772831        3.62972                 NaN            NaN
  1281.15        500.000        93.8873       0.617578        1.30407                 NaN            NaN  0.740511        3.45051                 NaN            NaN
  1280.15        500.000        94.1922        1.27095       0.563593                 NaN            NaN  0.707029        3.26625                 NaN            NaN
  1279.14        500.000        94.4329       0.507858        1.25746                 NaN            NaN  0.680796        3.12098                 NaN            NaN
  1278.14        500.000        94.6868        1.27785       0.413791                 NaN            NaN  0.653215        2.96834                 NaN            NaN
  1277.13        500.000        94.9144       0.251871        1.37353                 NaN            NaN  0.627786        2.83239                 NaN            NaN
  1276.13        500.000        95.1198        1.56576                 NaN            NaN            NaN  0.604497        2.70998                 NaN            NaN
  1275.13        500.000        95.3204        1.50683                 NaN            NaN            NaN  0.580788        2.59198                 NaN            NaN
  1274.12        500.000        95.5103        1.45011                 NaN            NaN            NaN  0.559435        2.48012                 NaN            NaN
  1273.12        500.000        95.6782        1.40119                 NaN            NaN            NaN  0.540330        2.38028                 NaN            NaN
  1272.11        500.000        95.8561        1.34679                 NaN            NaN            NaN  0.519907        2.27717                 NaN            NaN
  1271.11        500.000        96.0008        1.30390                 NaN            NaN            NaN  0.503552        2.19173                 NaN            NaN
  1270.11        500.000        96.1544        1.25703                 NaN            NaN            NaN  0.485456        2.10316                 NaN            NaN
  1269.10        500.000        96.2856        1.21814                 NaN            NaN            NaN  0.470704        2.02556                 NaN            NaN
  1268.10        500.000        96.4158        1.17831                 NaN            NaN            NaN  0.455414        1.95050                 NaN            NaN
  1267.09        500.000        96.0297        1.24179                 NaN            NaN            NaN  0.501930        2.16315       0.634010E-001            NaN
  1266.09        500.000        95.6260        1.30554                 NaN            NaN            NaN  0.546115        2.38921       0.133084                 NaN
  1265.09        500.000        95.8105        1.25316                 NaN            NaN            NaN  0.524473        2.28521       0.126612                 NaN
  1264.08        500.000        95.9668        1.20978                 NaN            NaN            NaN  0.504919        2.19688       0.121608                 NaN
  1263.08        500.000        96.1238        1.16434                 NaN            NaN            NaN  0.485281        2.10983       0.116773                 NaN
  1262.07        500.000        96.2751        1.12056                 NaN            NaN            NaN  0.466753        2.02574       0.111890                 NaN
  1261.07        500.000        96.4108        1.08031                 NaN            NaN            NaN  0.448698        1.95196       0.108277                 NaN
  1260.06        500.000        96.5386        1.04336                 NaN            NaN            NaN  0.432947        1.88103       0.104101                 NaN
  1259.06        500.000        96.6594        1.00776                 NaN            NaN            NaN  0.417256        1.81503       0.100576                 NaN
  1258.06        500.000        96.7612       0.982076                 NaN            NaN            NaN  0.407958        1.75395       0.948661E-001            NaN
  1257.05        500.000        96.8745       0.946862                 NaN            NaN            NaN  0.392111        1.69413       0.924096E-001            NaN
  1256.05        500.000        96.9741       0.917483                 NaN            NaN            NaN  0.379585        1.63967       0.891680E-001            NaN
  1255.04        500.000        97.0588       0.894397                 NaN            NaN            NaN  0.368699        1.59186       0.862194E-001            NaN
  1254.04        500.000        97.1621       0.862751                 NaN            NaN            NaN  0.357673        1.53547       0.820376E-001            NaN
  1253.04        500.000        97.2401       0.839667                 NaN            NaN            NaN  0.346164        1.49388       0.802284E-001            NaN
  1252.03        500.000        97.3194       0.816033                 NaN            NaN            NaN  0.335398        1.45120       0.779465E-001            NaN
  1251.03        500.000        97.3907       0.796678                 NaN            NaN            NaN  0.327700        1.41034       0.746277E-001            NaN
  1250.02        500.000        97.4659       0.774077                 NaN            NaN            NaN  0.318544        1.36957       0.719547E-001            NaN
  1249.02        500.000        97.5300       0.755337                 NaN            NaN            NaN  0.309394        1.33511       0.701301E-001            NaN
  1248.02        500.000        97.5965       0.736216                 NaN            NaN            NaN  0.301667        1.29817       0.674139E-001            NaN
  1247.01        500.000        97.6582       0.717421                 NaN            NaN            NaN  0.293326        1.26550       0.655580E-001            NaN
  1246.01        500.000        97.7137       0.701218                 NaN            NaN            NaN  0.287790        1.23458       0.627268E-001            NaN
  1245.00        500.000        97.7695       0.687802                 NaN            NaN            NaN  0.280662        1.20164       0.604143E-001            NaN
  1244.00        500.000        97.8330       0.665083                 NaN            NaN            NaN  0.270130        1.17194       0.598394E-001            NaN
  1242.99        500.000        97.8821       0.651620                 NaN            NaN            NaN  0.264677        1.14404       0.575159E-001            NaN
  1241.99        500.000        97.9332       0.635532                 NaN            NaN            NaN  0.257541        1.11769       0.560379E-001            NaN
  1240.99        500.000        97.9827       0.620656                 NaN            NaN            NaN  0.251157        1.09119       0.542601E-001            NaN
  1239.98        500.000        98.0269       0.608135                 NaN            NaN            NaN  0.245237        1.06705       0.526608E-001            NaN
  1238.98        500.000        98.0698       0.596174                 NaN            NaN            NaN  0.240530        1.04296       0.505627E-001            NaN
  1237.97        500.000        98.1181       0.579535                 NaN            NaN            NaN  0.232222        1.02006       0.500706E-001            NaN
  1236.97        500.000        98.1579       0.568706                 NaN            NaN            NaN  0.228200       0.997284       0.479240E-001            NaN
  1235.97        500.000        98.1979       0.557374                 NaN            NaN            NaN  0.223573       0.975060       0.461289E-001            NaN
  1234.96        500.000        98.2376       0.544866                 NaN            NaN            NaN  0.217826       0.954704       0.449718E-001            NaN
  1233.96        500.000        98.2756       0.533111                 NaN            NaN            NaN  0.212317       0.935085       0.439210E-001            NaN
  1232.95        500.000        98.3113       0.523071                 NaN            NaN            NaN  0.208182       0.915246       0.422172E-001            NaN
  1231.95        500.000        98.3428       0.514367                 NaN            NaN            NaN  0.204155       0.897762       0.409061E-001            NaN
  1230.95        500.000        98.3865       0.498474                 NaN            NaN            NaN  0.198238       0.877009       0.397608E-001            NaN
  1229.94        500.000        98.4097       0.494066                 NaN            NaN            NaN  0.194594       0.862932       0.387291E-001            NaN
  1228.94        500.000        98.4469       0.481722                 NaN            NaN            NaN  0.190023       0.843965       0.373886E-001            NaN
  1227.93        500.000        98.4765       0.473122                 NaN            NaN            NaN  0.186226       0.827918       0.362646E-001            NaN
  1226.93        500.000        98.5063       0.463677                 NaN            NaN            NaN  0.182418       0.812649       0.350016E-001            NaN
  1225.92        500.000        98.5344       0.456109                 NaN            NaN            NaN  0.178353       0.797085       0.340837E-001            NaN
  1224.92        500.000        98.5648       0.446041                 NaN            NaN            NaN  0.174310       0.781676       0.331650E-001            NaN
  1223.92        500.000        98.5942       0.436809                 NaN            NaN            NaN  0.170034       0.766706       0.322045E-001            NaN
  1222.91        500.000        98.6194       0.429300                 NaN            NaN            NaN  0.166508       0.753460       0.313263E-001            NaN
  1221.91        500.000        98.6471       0.420209                 NaN            NaN            NaN  0.162315       0.739735       0.306368E-001            NaN
  1220.90        500.000        98.6719       0.412981                 NaN            NaN            NaN  0.159827       0.725900       0.293734E-001            NaN
  1219.90        500.000        98.6963       0.406054                 NaN            NaN            NaN  0.156691       0.712588       0.283402E-001            NaN
  1218.90        500.000        98.7193       0.398421                 NaN            NaN            NaN  0.152939       0.701604       0.277803E-001            NaN
  1217.89        500.000        98.7468       0.390007                 NaN            NaN            NaN  0.149746       0.686620       0.267797E-001            NaN
  1216.89        500.000        98.7676       0.383574                 NaN            NaN            NaN  0.146511       0.676131       0.261486E-001            NaN
  1215.88        500.000        98.2581       0.511134                 NaN            NaN            NaN  0.216561       0.984439       0.297630E-001            NaN
  1214.88        500.000        98.1673       0.737155                 NaN            NaN            NaN  0.219833       0.851881       0.238123E-001            NaN
  1213.88        500.000        99.5769                 NaN            NaN            NaN            NaN  0.306894E-001  0.354060       0.383926E-001            NaN
  1212.87        500.000        91.8453        2.56251                 NaN            NaN  0.287008E-004  0.997998        4.44191       0.152234                 NaN
  1211.87        500.000        99.9722                 NaN            NaN            NaN            NaN  0.820446E-002  0.179226E-001  0.167113E-002            NaN
  1210.86        500.000        99.9906                 NaN            NaN            NaN            NaN  0.942041E-002            NaN            NaN            NaN
  1209.86        500.000        99.9174       0.204547E-001            NaN            NaN            NaN            NaN  0.611844E-001  0.930512E-003            NaN
  1208.85        500.000        99.9853       0.812287E-002            NaN            NaN            NaN            NaN            NaN  0.654837E-002            NaN
  1207.85        500.000        99.9329       0.242986E-001            NaN            NaN            NaN  0.260964E-002  0.398078E-001  0.371530E-003            NaN
  1206.85        500.000        99.9882       0.426801E-002            NaN            NaN            NaN            NaN  0.750199E-002            NaN            NaN
  1205.84        500.000        99.6917       0.642380E-001  0.962426E-004            NaN            NaN  0.261957E-001  0.195359       0.223662E-001            NaN
  1204.84        500.000        99.7711       0.906527E-001            NaN            NaN            NaN  0.293953E-001  0.107545       0.127976E-002            NaN
  1203.83        500.000        98.4218       0.408317       0.118043E-003            NaN            NaN  0.141883       0.948977       0.788833E-001            NaN
  1202.83        500.000        99.0986       0.355635                 NaN            NaN            NaN  0.969298E-001  0.448802                 NaN            NaN
  1201.83        500.000        98.7855       0.178016                 NaN            NaN            NaN  0.156724       0.879725                 NaN            NaN
  1200.82        500.000        98.8243       0.429107                 NaN            NaN            NaN  0.105173       0.641440                 NaN            NaN
  1199.82        500.000        99.1532       0.366902                 NaN            NaN            NaN  0.870424E-001  0.382820       0.100048E-001            NaN
  1198.81        500.000        99.7229       0.135984                 NaN            NaN            NaN  0.553235E-001  0.724813E-001  0.132799E-001            NaN
  1197.81        500.000        98.5434       0.587265                 NaN            NaN            NaN  0.151841       0.710068       0.747055E-002            NaN
  1196.81        500.000        93.7764       0.615754                 NaN            NaN            NaN  0.473298        2.41423       0.452390E-001   2.67512     
  1195.80        500.000        89.4047        1.32612       0.124355E-005            NaN  0.640814E-001  0.828794        4.29342       0.734830E-001   4.00945     
  1194.80        500.000        96.4708       0.445207                 NaN            NaN            NaN  0.272090        1.37529       0.238418E-001   1.41275     
  1193.79        500.000        98.3575       0.242558                 NaN            NaN            NaN  0.131415       0.638381       0.904056E-002  0.621079     
  1192.79        500.000        90.5342        1.08548       0.837759E-001            NaN            NaN  0.727987        3.81144       0.633593E-001   3.69375     
  1191.79        500.000        73.4522        2.93901       0.198663                 NaN            NaN   2.00268        10.7655       0.155073        10.4869     
  1190.78        500.000        47.0987        6.01378       0.153762                 NaN            NaN   3.85114        21.6207       0.312646        20.9493     
  1189.78        500.000                 NaN   11.2981                 NaN            NaN            NaN   7.22958        41.0431       0.584635        39.8445     
  1188.77        500.000                 NaN   11.2982                 NaN            NaN            NaN   7.22988        41.0432       0.584285        39.8444     
  1187.77        500.000                 NaN   7.71337        3.64203                 NaN            NaN   7.29647        40.9362       0.558567        39.8534     
  1186.76        500.000                 NaN   2.63389        8.66553                 NaN            NaN   7.24124        41.0324       0.582805        39.8441     
  1185.76        500.000                 NaN   2.43945        8.84539                 NaN            NaN   7.21983        41.0631       0.589780        39.8424     
  1184.76        500.000                 NaN   7.67080        3.68698                 NaN            NaN   7.29900        40.9319       0.557561        39.8537     
  1183.75        500.000                 NaN   11.3082                 NaN            NaN            NaN   7.24201        41.0252       0.578922        39.8456     
  1182.75        500.000                 NaN   11.3075                 NaN            NaN            NaN   7.24068        41.0260       0.580016        39.8458     
  1181.74        500.000                 NaN   2.96571        8.34312                 NaN            NaN   7.23365        41.0302       0.581290        39.8460     
  1180.74        500.000                 NaN   7.32158        4.04566                 NaN            NaN   7.30496        40.9196       0.553206        39.8550     
  1179.74        500.000                 NaN   7.81403        3.54452                 NaN            NaN   7.29701        40.9332       0.557472        39.8538     
  1178.73        500.000                 NaN   7.77588        3.58369                 NaN            NaN   7.29959        40.9297       0.557044        39.8541     
  1177.73        500.000                 NaN   10.1895        1.13034                 NaN            NaN   7.25651        41.0076       0.571232        39.8448     
  1176.72        500.000                 NaN   8.39970        2.89393                 NaN            NaN   7.23035        41.0452       0.586931        39.8439     
  1175.72        500.000                 NaN   7.66586        3.69677                 NaN            NaN   7.30107        40.9253       0.556611        39.8544     
  1174.72        500.000                 NaN   7.70255        3.66235                 NaN            NaN   7.30626        40.9189       0.554935        39.8550     
  1173.71        500.000                 NaN   11.3129                 NaN            NaN            NaN   7.24978        41.0129       0.578085        39.8463     
  1172.71        500.000                 NaN   11.3112                 NaN            NaN            NaN   7.25070        41.0133       0.578418        39.8464     
  1171.70        500.000                 NaN   7.61606        3.74962                 NaN            NaN   7.30296        40.9211       0.555476        39.8548     
  1170.70        500.000                 NaN   11.3250                 NaN            NaN            NaN   7.25934        40.9941       0.572925        39.8486     
  1169.69        500.000                 NaN   7.43055        3.89277                 NaN            NaN   7.25431        40.9995       0.574073        39.8488     
  1168.69        500.000                 NaN   7.64737        3.71962                 NaN            NaN   7.30555        40.9177       0.554438        39.8554     
  1167.69        500.000                 NaN   7.61042        3.75819                 NaN            NaN   7.30573        40.9165       0.553662        39.8555     
  1166.68        500.000                 NaN   7.53015        3.84222                 NaN            NaN   7.31335        40.9071       0.551414        39.8558     
  1165.68        500.000                 NaN   11.3326                 NaN            NaN            NaN   7.26798        40.9799       0.569619        39.8499     
  1164.67        500.000                 NaN   11.3243                 NaN            NaN            NaN   7.26367        40.9906       0.572937        39.8485     
  1163.67        500.000                 NaN   11.3356                 NaN            NaN            NaN   7.27014        40.9757       0.568416        39.8502     
  1162.67        500.000                 NaN   7.09042        4.24155                 NaN            NaN   7.26704        40.9823       0.569370        39.8493     
  1161.66        500.000                 NaN   7.10810        4.27980                 NaN            NaN   7.32325        40.8850       0.545364        39.8585     
  1160.66        500.000                 NaN   11.3318                 NaN            NaN            NaN   7.27065        40.9780       0.569830        39.8497     
  1159.65        500.000                 NaN   6.71704        4.62014                 NaN            NaN   7.27267        40.9720       0.567417        39.8507     
  1158.65        500.000                 NaN   11.3355                 NaN            NaN            NaN   7.27409        40.9718       0.568305        39.8503     
  1157.65        500.000                 NaN   11.3364                 NaN            NaN            NaN   7.27530        40.9700       0.567891        39.8504     
  1156.64        500.000                 NaN   6.99829        4.39107                 NaN            NaN   7.32815        40.8792       0.544528        39.8588     
  1155.64        500.000                 NaN   6.48259        4.86120                 NaN            NaN   7.27895        40.9605       0.564897        39.8519     
  1154.63        500.000                 NaN   6.95210        4.44100                 NaN            NaN   7.33023        40.8740       0.543246        39.8595     
  1153.63        500.000                 NaN   6.34327        5.00370                 NaN            NaN   7.28229        40.9549       0.563504        39.8523     
