|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1540.30        500.000                 NaN   99.4680       0.510149       0.218829E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1538.87        500.000                 NaN   99.4740       0.506273       0.197239E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1537.45        500.000                 NaN   99.4751       0.505762       0.191054E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1536.03        500.000                 NaN   99.4800       0.502674       0.173094E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1534.61        500.000                 NaN   99.4834       0.497758       0.188213E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1533.19        500.000                 NaN   99.4281       0.554278       0.176296E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        500.000                 NaN   99.5532       0.432889       0.139383E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1530.34        500.000                 NaN   99.4972       0.487064       0.157538E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1528.92        500.000                 NaN   99.4995       0.486465       0.140491E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1527.50        500.000                 NaN   99.3036       0.677659       0.187031E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1526.08        500.000                 NaN   99.9825       0.175173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.66        500.000                 NaN   99.2333       0.753183       0.134865E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1523.23        500.000                 NaN   99.5152       0.471819       0.130300E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1521.81        500.000                 NaN   99.5202       0.468417       0.114263E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1520.39        500.000                 NaN   99.5222       0.466991       0.108414E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1518.97        500.000                 NaN   99.5259       0.463647       0.105007E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1517.55        500.000                 NaN   99.5278       0.462845       0.930882E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1516.12        500.000                 NaN   99.5329       0.458338       0.878262E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        500.000                 NaN   99.5342       0.458809       0.695131E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1513.28        500.000                 NaN   99.5368       0.420641       0.425283E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.86        500.000                 NaN   99.5466       0.453354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000                 NaN   99.5460       0.454034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.01        500.000                 NaN   99.5491       0.434170       0.167347E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1507.59        500.000                 NaN   99.5512       0.436800       0.120114E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1506.17        500.000                 NaN   99.5633       0.389150       0.475867E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1504.75        500.000                 NaN   99.4448       0.555185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.33        500.000                 NaN   99.8812       0.118791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.91        500.000                 NaN   99.3654       0.566748       0.678165E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1500.48        500.000                 NaN   99.5675       0.432550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.06        500.000                 NaN   99.5692       0.430770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   99.5721       0.421454       0.640905E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1496.22        500.000                 NaN   99.5753       0.424663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.80        500.000                 NaN   99.1044       0.895649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.37        500.000                 NaN   99.9045       0.955401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.9213       0.787357E-001  0.131563E-004            NaN            NaN            NaN            NaN            NaN            NaN
  1490.53        500.000                 NaN   99.6455       0.310622       0.438617E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1489.11        500.000                 NaN   99.3412       0.658754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.69        500.000                 NaN   99.5919       0.408077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.27        500.000                 NaN   99.5926       0.407371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.84        500.000                 NaN   99.5968       0.402914       0.273045E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1483.42        500.000                 NaN   99.4130       0.495361       0.916012E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1482.00        500.000                 NaN   99.8009       0.199058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.58        500.000                 NaN   99.6022       0.397825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.16        500.000                 NaN   99.6054       0.394595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.73        500.000                 NaN   99.6067       0.393311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.31        500.000                 NaN   99.6111       0.388914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.89        500.000                 NaN   99.6113       0.388684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.47        500.000                 NaN   99.6128       0.387169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.05        500.000                 NaN   99.6158       0.384229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.63        500.000                 NaN   99.5717       0.428313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.20        500.000                 NaN   99.6818       0.318167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.78        500.000                 NaN   99.6068       0.393176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.36        500.000                 NaN   99.6230       0.376962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.94        500.000                 NaN   99.6265       0.373476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.52        500.000                 NaN   99.6285       0.371505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.09        500.000                 NaN   99.6296       0.370449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.67        500.000                 NaN   99.6310       0.365866                 NaN  0.317371E-002            NaN            NaN            NaN            NaN            NaN
  1459.25        500.000                 NaN   99.5462       0.445039E-001            NaN  0.409339                 NaN            NaN            NaN            NaN            NaN
  1457.83        500.000                 NaN   99.5403       0.129399E-001            NaN  0.446743                 NaN            NaN            NaN            NaN            NaN
  1456.41        500.000                 NaN   99.5399                 NaN            NaN  0.460125                 NaN            NaN            NaN            NaN            NaN
  1454.99        500.000                 NaN   99.5391                 NaN            NaN  0.460917                 NaN            NaN            NaN            NaN            NaN
  1453.56        500.000                 NaN   99.5400                 NaN            NaN  0.460000                 NaN            NaN            NaN            NaN            NaN
  1452.14        500.000                 NaN   99.5471                 NaN            NaN  0.452947                 NaN            NaN            NaN            NaN            NaN
  1450.72        500.000                 NaN   99.5330                 NaN            NaN  0.466991                 NaN            NaN            NaN            NaN            NaN
  1449.30        500.000                 NaN   99.5393                 NaN            NaN  0.460721                 NaN            NaN            NaN            NaN            NaN
  1447.88        500.000                 NaN   99.5368                 NaN            NaN  0.463218                 NaN            NaN            NaN            NaN            NaN
  1446.45        500.000                 NaN   99.5386                 NaN            NaN  0.461397                 NaN            NaN            NaN            NaN            NaN
  1445.03        500.000                 NaN   99.5281                 NaN            NaN  0.471861                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000                 NaN   99.4271                 NaN            NaN  0.388837       0.184039                 NaN            NaN            NaN            NaN
  1442.19        500.000                 NaN   99.2827                 NaN            NaN  0.447089       0.270185                 NaN            NaN            NaN            NaN
  1440.77        500.000                 NaN   99.2889                 NaN            NaN  0.267446       0.443609                 NaN            NaN            NaN            NaN
  1439.35        500.000                 NaN   99.2956                 NaN            NaN  0.439434       0.264939                 NaN            NaN            NaN            NaN
  1437.92        500.000                 NaN   99.3023                 NaN            NaN  0.262285       0.435453                 NaN            NaN            NaN            NaN
  1436.50        500.000                 NaN   99.3082                 NaN            NaN  0.432060       0.259735                 NaN            NaN            NaN            NaN
  1435.08        500.000                 NaN   99.3148                 NaN            NaN  0.257017       0.428184                 NaN            NaN            NaN            NaN
  1433.66        500.000                 NaN   99.3202                 NaN            NaN  0.425095       0.254751                 NaN            NaN            NaN            NaN
  1432.24        500.000                 NaN   99.3267                 NaN            NaN  0.251984       0.421272                 NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.3330                 NaN            NaN  0.249785       0.417168                 NaN            NaN            NaN            NaN
  1429.39        500.000                 NaN   99.3389                 NaN            NaN  0.413918       0.247146                 NaN            NaN            NaN            NaN
  1427.97        500.000                 NaN   99.3429                 NaN            NaN  0.411541       0.245602                 NaN            NaN            NaN            NaN
  1426.55        500.000                 NaN   99.3499                 NaN            NaN  0.242546       0.407538                 NaN            NaN            NaN            NaN
  1425.13        500.000                 NaN   99.3547                 NaN            NaN  0.404793       0.240495                 NaN            NaN            NaN            NaN
  1423.71        500.000                 NaN   99.3604                 NaN            NaN  0.401641       0.237945                 NaN            NaN            NaN            NaN
  1422.28        500.000                 NaN   99.3629                 NaN            NaN  0.236769       0.400285                 NaN            NaN            NaN            NaN
  1420.86        500.000                 NaN   99.3707                 NaN            NaN  0.395417       0.233920                 NaN            NaN            NaN            NaN
  1419.44        500.000                 NaN   99.3788                 NaN            NaN  0.230813       0.390381                 NaN            NaN            NaN            NaN
  1418.02        500.000                 NaN   99.3819                 NaN            NaN  0.229623       0.388468                 NaN            NaN            NaN            NaN
  1416.60        500.000                 NaN   99.3865                 NaN            NaN  0.227737       0.385717                 NaN            NaN            NaN            NaN
  1415.17        500.000                 NaN   99.3914                 NaN            NaN  0.382979       0.225598                 NaN            NaN            NaN            NaN
  1413.75        500.000                 NaN   99.1260                 NaN            NaN  0.401744       0.337805       0.134409                 NaN            NaN            NaN
  1412.33        500.000                 NaN   98.3137                 NaN            NaN  0.460424       0.680915       0.544993                 NaN            NaN            NaN
  1410.91        500.000                 NaN   98.3436                 NaN            NaN  0.668803       0.451957       0.535690                 NaN            NaN            NaN
  1409.49        500.000                 NaN   98.3769                 NaN            NaN  0.442766       0.655447       0.524900                 NaN            NaN            NaN
  1408.07        500.000                 NaN   98.4056                 NaN            NaN  0.434779       0.643924       0.515702                 NaN            NaN            NaN
  1406.64        500.000                 NaN   98.4340                 NaN            NaN  0.632683       0.426624       0.506720                 NaN            NaN            NaN
  1405.22        500.000                 NaN   98.4617                 NaN            NaN  0.419157       0.621239       0.497954                 NaN            NaN            NaN
  1403.80        500.000                 NaN   98.4906                 NaN            NaN  0.410919       0.609934       0.488534                 NaN            NaN            NaN
  1402.38        500.000                 NaN   98.5137                 NaN            NaN  0.600607       0.404549       0.481120                 NaN            NaN            NaN
  1400.96        500.000                 NaN   98.5440                 NaN            NaN  0.588705       0.395812       0.471517                 NaN            NaN            NaN
  1399.53        500.000                 NaN   98.5673                 NaN            NaN  0.389336       0.579231       0.464120                 NaN            NaN            NaN
  1398.11        500.000                 NaN   98.5920                 NaN            NaN  0.382157       0.569764       0.456089                 NaN            NaN            NaN
  1396.69        500.000                 NaN   98.6143                 NaN            NaN  0.560529       0.376508       0.448670                 NaN            NaN            NaN
  1395.27        500.000                 NaN   98.6385                 NaN            NaN  0.369183       0.551179       0.441104                 NaN            NaN            NaN
  1393.85        500.000                 NaN   98.6612                 NaN            NaN  0.542221       0.362750       0.433819                 NaN            NaN            NaN
  1392.42        500.000                 NaN   98.6808                 NaN            NaN  0.534401       0.357349       0.427434                 NaN            NaN            NaN
  1391.00        500.000                 NaN   98.7044                 NaN            NaN  0.525678       0.349987       0.419942                 NaN            NaN            NaN
  1389.58        500.000                 NaN   98.7208                 NaN            NaN  0.518271       0.345849       0.415072                 NaN            NaN            NaN
  1388.16        500.000                 NaN   98.7479                 NaN            NaN  0.338056       0.508401       0.405639                 NaN            NaN            NaN
  1386.74        500.000                 NaN   98.7645                 NaN            NaN  0.501935       0.333103       0.400457                 NaN            NaN            NaN
  1385.32        500.000                 NaN   98.7837                 NaN            NaN  0.494487       0.327619       0.394242                 NaN            NaN            NaN
  1383.89        500.000                 NaN   98.8015                 NaN            NaN  0.322350       0.487680       0.388492                 NaN            NaN            NaN
  1382.47        500.000                 NaN   98.8200                 NaN            NaN  0.480379       0.317231       0.382344                 NaN            NaN            NaN
  1381.05        500.000                 NaN   98.8382                 NaN            NaN  0.312017       0.473310       0.376486                 NaN            NaN            NaN
  1379.63        500.000                 NaN   98.8540                 NaN            NaN  0.307550       0.467203       0.371210                 NaN            NaN            NaN
  1378.21        500.000                 NaN   98.8728                 NaN            NaN  0.459772       0.302175       0.365212                 NaN            NaN            NaN
  1376.78        500.000                 NaN   98.8888                 NaN            NaN  0.297410       0.453810       0.359963                 NaN            NaN            NaN
  1375.36        500.000                 NaN   98.9045                 NaN            NaN  0.292783       0.447864       0.354877                 NaN            NaN            NaN
  1373.94        500.000                 NaN   98.9202                 NaN            NaN  0.288374       0.441713       0.349687                 NaN            NaN            NaN
  1372.52        500.000                 NaN   98.9349                 NaN            NaN  0.284067       0.436072       0.344924                 NaN            NaN            NaN
  1371.10        500.000                 NaN   98.9503                 NaN            NaN  0.279283       0.430376       0.340013                 NaN            NaN            NaN
  1369.68        500.000                 NaN   98.9665                 NaN            NaN  0.423962       0.275076       0.334450                 NaN            NaN            NaN
  1368.25        500.000                 NaN   98.9797                 NaN            NaN  0.270869       0.419224       0.330175                 NaN            NaN            NaN
  1366.83        500.000                 NaN   98.9937                 NaN            NaN  0.266830       0.413834       0.325591                 NaN            NaN            NaN
  1365.41        500.000                 NaN   99.0068                 NaN            NaN  0.263002       0.408884       0.321281                 NaN            NaN            NaN
  1363.99        500.000                 NaN   99.0254                 NaN  0.332095E-001  0.347511       0.272798       0.321083                 NaN            NaN            NaN
  1362.57        500.000                 NaN   99.0501                 NaN  0.114669       0.205152       0.302865       0.327193                 NaN            NaN            NaN
  1361.14        500.000                 NaN   99.0641                 NaN  0.114948       0.299226       0.199081       0.322629                 NaN            NaN            NaN
  1359.72        500.000                 NaN   99.0761                 NaN  0.115439       0.192585       0.297091       0.318773                 NaN            NaN            NaN
  1358.30        500.000                 NaN   99.0773                 NaN  0.128981       0.308843       0.163310       0.321547                 NaN            NaN            NaN
  1356.88        500.000                 NaN   99.1120                 NaN  0.100139       0.274821       0.209771       0.303253                 NaN            NaN            NaN
  1355.46        500.000                 NaN   99.1153                 NaN  0.116175       0.175547       0.286930       0.306026                 NaN            NaN            NaN
  1354.04        500.000                 NaN   99.1287                 NaN  0.115487       0.283429       0.171043       0.301362                 NaN            NaN            NaN
  1352.61        500.000                 NaN   99.1382                 NaN  0.115468       0.167016       0.280829       0.298482                 NaN            NaN            NaN
  1351.19        500.000                 NaN   99.1540                 NaN  0.115997       0.159340       0.277678       0.292982                 NaN            NaN            NaN
  1349.77        500.000                 NaN   99.1638                 NaN  0.116059       0.275297       0.155047       0.289839                 NaN            NaN            NaN
  1348.35        500.000                 NaN   99.1756                 NaN  0.116040       0.150351       0.272088       0.285908                 NaN            NaN            NaN
  1346.93        500.000                 NaN   99.1865                 NaN  0.115729       0.269361       0.146200       0.282249                 NaN            NaN            NaN
  1345.50        500.000                 NaN   99.1980                 NaN  0.116771       0.266641       0.139726       0.278877                 NaN            NaN            NaN
  1344.08        500.000                 NaN   99.2084                 NaN  0.114765       0.263734       0.138487       0.274627                 NaN            NaN            NaN
  1342.66        500.000                 NaN   99.2176                 NaN  0.115569       0.133072       0.261958       0.271847                 NaN            NaN            NaN
  1341.24        500.000                 NaN   99.2296                 NaN  0.114817       0.258385       0.129619       0.267625                 NaN            NaN            NaN
  1339.82        500.000                 NaN   99.2394                 NaN  0.114930       0.256221       0.125027       0.264375                 NaN            NaN            NaN
  1338.40        500.000                 NaN   99.2490                 NaN  0.115190       0.120667       0.253884       0.261302                 NaN            NaN            NaN
  1336.97        500.000                 NaN   99.2594                 NaN  0.114093       0.250845       0.118087       0.257575                 NaN            NaN            NaN
  1335.55        500.000                 NaN   99.2669                 NaN  0.115312       0.250094       0.112317       0.255387                 NaN            NaN            NaN
  1334.13        500.000                 NaN   99.2806                 NaN  0.112272       0.244972       0.112228       0.249930                 NaN            NaN            NaN
  1332.71        500.000                 NaN   99.2877                 NaN  0.113521       0.244073       0.106743       0.247983                 NaN            NaN            NaN
  1331.29        500.000                 NaN   99.2971                 NaN  0.112633       0.241070       0.104538       0.244623                 NaN            NaN            NaN
  1329.86        500.000                 NaN   99.3050                 NaN  0.112023       0.238794       0.102191       0.241975                 NaN            NaN            NaN
  1328.44        500.000                 NaN   99.3162                 NaN  0.111954       0.974791E-001  0.236268       0.238094                 NaN            NaN            NaN
  1327.02        500.000                 NaN   99.3215                 NaN  0.110839       0.965540E-001  0.234878       0.236239                 NaN            NaN            NaN
  1325.60        500.000                 NaN   99.3339                 NaN  0.110795       0.231938       0.915615E-001  0.231792                 NaN            NaN            NaN
  1324.18        500.000                 NaN   99.3402                 NaN  0.109680       0.229395       0.911146E-001  0.229610                 NaN            NaN            NaN
  1322.76        500.000                 NaN   99.3480                 NaN  0.109033       0.889370E-001  0.227134       0.226859                 NaN            NaN            NaN
  1321.33        500.000                 NaN   99.3557                 NaN  0.108983       0.224834       0.861334E-001  0.224357                 NaN            NaN            NaN
  1319.91        500.000                 NaN   99.3646                 NaN  0.107363       0.222815       0.843813E-001  0.220845                 NaN            NaN            NaN
  1318.49        500.000                 NaN   99.3728                 NaN  0.106344       0.830520E-001  0.219802       0.218009                 NaN            NaN            NaN
  1317.07        500.000                 NaN   99.3796                 NaN  0.105935       0.218288       0.805075E-001  0.215648                 NaN            NaN            NaN
  1315.65        500.000                 NaN   99.3873                 NaN  0.104795       0.795925E-001  0.215430       0.212880                 NaN            NaN            NaN
  1314.22        500.000                 NaN   99.3949                 NaN  0.103982       0.213723       0.773173E-001  0.210118                 NaN            NaN            NaN
  1312.80        500.000                 NaN   99.4021                 NaN  0.102956       0.210984       0.764242E-001  0.207565                 NaN            NaN            NaN
  1311.38        500.000                 NaN   99.4091                 NaN  0.101954       0.209162       0.747933E-001  0.204977                 NaN            NaN            NaN
  1309.96        500.000                 NaN   99.4164                 NaN  0.101235       0.730770E-001  0.206821       0.202468                 NaN            NaN            NaN
  1308.54        500.000                 NaN   99.4230                 NaN  0.994838E-001  0.733439E-001  0.204371       0.199842                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.4197                 NaN  0.957575E-001  0.193193       0.907490E-001  0.200560                 NaN            NaN            NaN
  1305.69        500.000                 NaN   99.4474                 NaN  0.100641       0.209276       0.510740E-001  0.191648                 NaN            NaN            NaN
  1304.27        500.000                 NaN   99.4436                 NaN  0.977982E-001  0.674395E-001  0.198445       0.192711                 NaN            NaN            NaN
  1302.85        500.000                 NaN   99.4496                 NaN  0.942648E-001  0.712548E-001  0.194950       0.189969                 NaN            NaN            NaN
  1301.43        500.000                 NaN   99.4557                 NaN  0.938262E-001  0.193418       0.691916E-001  0.187855                 NaN            NaN            NaN
  1300.01        500.000                 NaN   99.4619                 NaN  0.926074E-001  0.684761E-001  0.191482       0.185529                 NaN            NaN            NaN
  1298.58        500.000                 NaN   99.4681                 NaN  0.913979E-001  0.188933       0.682731E-001  0.183282                 NaN            NaN            NaN
  1297.16        500.000                 NaN   99.4741                 NaN  0.899689E-001  0.186860       0.680924E-001  0.180987                 NaN            NaN            NaN
  1295.74        500.000                 NaN   99.4801                 NaN  0.886775E-001  0.677506E-001  0.184768       0.178749                 NaN            NaN            NaN
  1294.32        500.000                 NaN   99.4820                 NaN  0.868350E-001  0.183762       0.695880E-001  0.177834                 NaN            NaN            NaN
  1292.90        500.000                 NaN   99.4923                 NaN  0.853166E-001  0.683634E-001  0.180017       0.173979                 NaN            NaN            NaN
  1291.48        500.000                 NaN   99.4974                 NaN  0.838099E-001  0.690412E-001  0.177705       0.172077                 NaN            NaN            NaN
  1290.05        500.000                 NaN   99.5027                 NaN  0.833130E-001  0.176505       0.672818E-001  0.170222                 NaN            NaN            NaN
  1288.63        500.000                 NaN   99.5080                 NaN  0.816212E-001  0.683281E-001  0.173894       0.168152                 NaN            NaN            NaN
  1287.21        500.000                 NaN   99.5133                 NaN  0.801322E-001  0.171757       0.686869E-001  0.166159                 NaN            NaN            NaN
  1285.79        500.000                 NaN   99.5185                 NaN  0.785443E-001  0.693837E-001  0.169442       0.164175                 NaN            NaN            NaN
  1284.37        500.000                 NaN   99.5232                 NaN  0.769187E-001  0.166925       0.705861E-001  0.162396                 NaN            NaN            NaN
  1282.94        500.000                 NaN   93.2116                 NaN  0.246941E-001  0.575376        1.17998       0.847892        4.16043                 NaN            NaN
  1281.52        500.000                 NaN   90.7462                 NaN  0.769692E-006  0.726380        1.62384        1.11573        5.78781                 NaN            NaN
  1280.10        500.000                 NaN   91.4542                 NaN            NaN  0.672278        1.50913        1.03791        5.32653                 NaN            NaN
  1278.68        500.000                 NaN   92.0776                 NaN            NaN  0.623923        1.40808       0.968978        4.92139                 NaN            NaN
  1277.26        500.000                 NaN   92.6275                 NaN            NaN   1.31921       0.580555       0.907762        4.56500                 NaN            NaN
  1275.83        500.000                 NaN   93.1119                 NaN            NaN  0.542020        1.24144       0.853802        4.25086                 NaN            NaN
  1274.41        500.000                 NaN   93.5387                 NaN            NaN   1.17391       0.506864       0.806014        3.97453                 NaN            NaN
  1272.99        500.000                 NaN   93.9290                 NaN            NaN  0.474529        1.11149       0.761909        3.72303                 NaN            NaN
  1271.57        500.000                 NaN   94.2699                 NaN            NaN  0.446412        1.05749       0.723307        3.50287                 NaN            NaN
  1270.15        500.000                 NaN   94.5849                 NaN            NaN  0.418371        1.00914       0.687585        3.30000                 NaN            NaN
  1268.73        500.000                 NaN   94.8624                 NaN            NaN  0.966092       0.394045       0.655895        3.12157                 NaN            NaN
  1267.30        500.000                 NaN   95.1228                 NaN            NaN  0.370297       0.926493       0.626054        2.95437                 NaN            NaN
  1265.88        500.000                 NaN   95.3579                 NaN            NaN  0.348825       0.890454       0.598817        2.80396                 NaN            NaN
  1264.46        500.000                 NaN   95.5749                 NaN            NaN  0.857100       0.328712       0.573501        2.66579                 NaN            NaN
  1263.04        500.000                 NaN   95.7682                 NaN            NaN  0.830512       0.308631       0.551148        2.54156                 NaN            NaN
  1261.62        500.000                 NaN   95.9522                 NaN            NaN  0.290779       0.802777       0.529495        2.42473                 NaN            NaN
  1260.19        500.000                 NaN   96.1195                 NaN            NaN  0.780494       0.272243       0.509866        2.31786                 NaN            NaN
  1258.77        500.000                 NaN   96.2768                 NaN            NaN  0.759209       0.254608       0.491202        2.21813                 NaN            NaN
  1257.35        500.000                 NaN   96.4202                 NaN            NaN  0.237701       0.740787       0.474101        2.12723                 NaN            NaN
  1255.93        500.000                 NaN   96.5532                 NaN            NaN  0.726611       0.219542       0.458445        2.04218                 NaN            NaN
  1254.51        500.000                 NaN   96.6776                 NaN            NaN  0.202739       0.712655       0.443386        1.96360                 NaN            NaN
  1253.09        500.000                 NaN   96.7943                 NaN            NaN  0.700979       0.185598       0.429289        1.88981                 NaN            NaN
  1251.66        500.000                 NaN   96.9072                 NaN            NaN  0.168859       0.689260       0.415485        1.81921                 NaN            NaN
  1250.24        500.000                 NaN   97.0078                 NaN            NaN  0.684191       0.149389       0.403269        1.75531                 NaN            NaN
  1248.82        500.000                 NaN   97.1038                 NaN            NaN  0.129752       0.680006       0.391458        1.69502                 NaN            NaN
  1247.40        500.000                 NaN   97.1951                 NaN            NaN  0.678181       0.108822       0.380276        1.63762                 NaN            NaN
  1245.98        500.000                 NaN   97.2866                 NaN            NaN  0.679128       0.844285E-001  0.368850        1.58103                 NaN            NaN
  1244.55        500.000                 NaN   97.3639                 NaN            NaN  0.690147       0.547809E-001  0.359337        1.53185                 NaN            NaN
  1243.13        500.000                 NaN   97.4385                 NaN            NaN  0.214045E-001  0.705374       0.350031        1.48469                 NaN            NaN
  1241.71        500.000                 NaN   97.2556                 NaN            NaN  0.598766       0.140773       0.371752        1.60275       0.303935E-001            NaN
  1240.29        500.000                 NaN   97.1796                 NaN            NaN  0.215520       0.523428       0.380112        1.65301       0.483279E-001            NaN
  1238.87        500.000                 NaN   97.2800                 NaN            NaN  0.515575       0.197701       0.366516        1.59410       0.460828E-001            NaN
  1237.45        500.000                 NaN   97.3704                 NaN            NaN  0.516534       0.175162       0.354565        1.53953       0.438397E-001            NaN
  1236.02        500.000                 NaN   97.4571                 NaN            NaN  0.152617       0.517328       0.342829        1.48829       0.418035E-001            NaN
  1234.60        500.000                 NaN   97.5371                 NaN            NaN  0.131467       0.519562       0.331897        1.44014       0.398006E-001            NaN
  1233.18        500.000                 NaN   97.6146                 NaN            NaN  0.109832       0.521817       0.321250        1.39451       0.379518E-001            NaN
