|6.6.6
Archiving\03_Data\eq/QFM_m1.25/Y98/Y98_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0132       0.963159       0.236406E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0132       0.963158       0.236405E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0132       0.963157       0.236405E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0132       0.963155       0.236405E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0132       0.963154       0.236404E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0132       0.963153       0.236404E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0132       0.963151       0.236404E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0132       0.963150       0.236403E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0132       0.963148       0.236403E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0132       0.963147       0.236403E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0132       0.963145       0.236402E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0132       0.963144       0.236402E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0132       0.963142       0.236402E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0132       0.963141       0.236401E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0132       0.963139       0.236401E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0132       0.963138       0.236400E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0132       0.963136       0.236400E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0132       0.963134       0.236400E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0132       0.963133       0.236399E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0132       0.963131       0.236399E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0132       0.963129       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0132       0.963128       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0132       0.963126       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0132       0.963124       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0132       0.963123       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0132       0.963121       0.236396E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0132       0.963119       0.236396E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0132       0.963117       0.236395E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0132       0.963115       0.236395E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0132       0.963113       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0132       0.963111       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0133       0.963110       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0133       0.963108       0.236393E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0133       0.963106       0.236393E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0133       0.963104       0.236392E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0133       0.963102       0.236392E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0133       0.963100       0.236391E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0133       0.963098       0.236391E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0133       0.963096       0.236390E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0133       0.963094       0.236390E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0133       0.963092       0.236389E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0133       0.963089       0.236389E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0133       0.963087       0.236388E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0133       0.963085       0.236387E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0133       0.963083       0.236387E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0133       0.963080       0.236386E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0133       0.963078       0.236386E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0133       0.963076       0.236385E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0133       0.963074       0.236385E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.0133       0.963071       0.236384E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.0133       0.963069       0.236384E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.0133       0.963067       0.236383E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.0133       0.963064       0.236382E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.0133       0.963062       0.236382E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.0133       0.963059       0.236381E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.0133       0.963057       0.236381E-001            NaN            NaN            NaN            NaN            NaN            NaN
