|6.6.6
Archiving\03_Data\eq/QFM_m1.25/Y98/Y98_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.2161       0.775496       0.835985E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.2161       0.775566       0.835983E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.2160       0.775636       0.835981E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.2159       0.775706       0.835979E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.2159       0.775776       0.835978E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.2158       0.775847       0.835976E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.2157       0.775917       0.835975E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2157       0.775987       0.835974E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2156       0.776058       0.835973E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2155       0.776128       0.835973E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2154       0.776199       0.835972E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2154       0.776269       0.835972E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.2153       0.776340       0.835972E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.2152       0.776410       0.835972E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.2152       0.776481       0.835972E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.2151       0.776552       0.835972E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2150       0.776623       0.835973E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.2149       0.776693       0.835973E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.2149       0.776764       0.835974E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.2148       0.776835       0.835975E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.2147       0.776906       0.835976E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.2147       0.776977       0.835978E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.2146       0.777048       0.835979E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.2145       0.777119       0.835981E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.2145       0.777190       0.835983E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.2144       0.777261       0.835984E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.2143       0.777332       0.835987E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.2142       0.777403       0.835989E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.2142       0.777474       0.835991E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.2141       0.777545       0.835994E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.2140       0.777617       0.835997E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.2140       0.777688       0.836000E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.2139       0.777759       0.836003E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.2138       0.777831       0.836006E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.2137       0.777902       0.836009E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.2137       0.777973       0.836013E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.2136       0.778045       0.836016E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.2135       0.778116       0.836020E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.2135       0.778188       0.836024E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.2134       0.778260       0.836028E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.2133       0.778331       0.836033E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.2132       0.778403       0.836037E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.2132       0.778475       0.836042E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.2131       0.778546       0.836046E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.2130       0.778618       0.836051E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.2129       0.778690       0.836056E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.2129       0.778762       0.836061E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.2128       0.778833       0.836067E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.2127       0.778905       0.836072E-002            NaN            NaN            NaN            NaN            NaN            NaN
