|6.6.6
Archiving\03_Data\eqfrac/QFM/TAY13/TAY13_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1549.79        2500.00                 NaN            NaN   99.5093       0.437365       0.533277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.32        2500.00                 NaN            NaN   99.3747       0.547540       0.777655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.85        2500.00                 NaN            NaN   99.5691       0.393913       0.369597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.38        2500.00                 NaN            NaN   99.4710       0.472524       0.564662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.91        2500.00                 NaN            NaN   99.4860       0.461408       0.526168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.44        2500.00                 NaN            NaN   99.4857       0.459416       0.548918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.97        2500.00                 NaN            NaN   99.4876       0.458997       0.534041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.50        2500.00                 NaN            NaN   99.4361       0.505597       0.583213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.03        2500.00                 NaN            NaN   99.7265       0.244956       0.285652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.56        2500.00                 NaN            NaN   99.3264       0.603703       0.699298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.09        2500.00                 NaN            NaN   99.5046       0.445511       0.499050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        2500.00                 NaN            NaN   99.5067       0.444279       0.490620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        2500.00                 NaN            NaN   99.1241       0.786741       0.891919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.68        2500.00                 NaN            NaN   99.9076       0.817336E-001  0.106843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.21        2500.00                 NaN            NaN   99.5177       0.434921       0.473798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.74        2500.00                 NaN            NaN   99.5200       0.440050       0.399635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.27        2500.00                 NaN            NaN   99.5237       0.424954       0.513520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.80        2500.00                 NaN            NaN   99.5278       0.424311       0.479318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.33        2500.00                 NaN            NaN   99.5308       0.425850       0.433755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.86        2500.00                 NaN            NaN   99.5340       0.423689       0.422623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.39        2500.00                 NaN            NaN   99.5362       0.421092       0.427452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.92        2500.00                 NaN            NaN   99.5387       0.420278       0.410059E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.45        2500.00                 NaN            NaN   99.5407       0.419712       0.395549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.98        2500.00                 NaN            NaN   99.5434       0.416163       0.404850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.51        2500.00                 NaN            NaN   99.5494       0.412068       0.385376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.04        2500.00                 NaN            NaN   99.5490       0.413353       0.376397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.57        2500.00                 NaN            NaN   99.5530       0.408842       0.381126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.10        2500.00                 NaN            NaN   99.5559       0.407674       0.364245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.63        2500.00                 NaN            NaN   99.5579       0.406808       0.353196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.16        2500.00                 NaN            NaN   99.5596       0.406290       0.341000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.69        2500.00                 NaN            NaN   99.5631       0.403734       0.332094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.22        2500.00                 NaN            NaN   99.5624       0.404528       0.331020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.75        2500.00                 NaN            NaN   99.5700       0.402579       0.273815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.28        2500.00                 NaN            NaN   99.5705       0.393816       0.356822E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.81        2500.00                 NaN            NaN   99.5719       0.397045       0.310560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.34        2500.00                 NaN            NaN   99.5762       0.394021       0.298010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.87        2500.00                 NaN            NaN   99.7848       0.199312       0.159005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.40        2500.00                 NaN            NaN   99.9864       0.117241E-001  0.187706E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.93        2500.00                 NaN            NaN   98.9661       0.967355       0.665417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.46        2500.00                 NaN            NaN   99.5843       0.387489       0.281854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.99        2500.00                 NaN            NaN   99.5862       0.388358       0.254389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.52        2500.00                 NaN            NaN   99.5883       0.386372       0.253743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.05        2500.00                 NaN            NaN   99.5892       0.391731       0.190858E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.58        2500.00                 NaN            NaN   99.5921       0.379904       0.279664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.11        2500.00                 NaN            NaN   99.5936       0.383041       0.233706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.64        2500.00                 NaN            NaN   99.5967       0.381393       0.219529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.17        2500.00                 NaN            NaN   99.5938       0.386718       0.195295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.70        2500.00                 NaN            NaN   99.5745       0.403836       0.216267E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.23        2500.00                 NaN            NaN   99.6946       0.290623       0.147519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.76        2500.00                 NaN            NaN   99.5344       0.441949       0.236911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.29        2500.00                 NaN            NaN   99.6027       0.381370       0.159060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.82        2500.00                 NaN            NaN   99.6064       0.376525       0.171221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.35        2500.00                 NaN            NaN   99.6066       0.378075       0.152876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.88        2500.00                 NaN            NaN   99.6077       0.377688       0.146091E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.41        2500.00                 NaN            NaN   99.1904       0.786680       0.228734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.94        2500.00                 NaN            NaN   99.9874                 NaN  0.126012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.47        2500.00                 NaN            NaN   99.5459       0.121627       0.240571E-001  0.308432                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.00        2500.00                 NaN            NaN   98.9970       0.244968       0.684321E-001  0.689628                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.53        2500.00                 NaN            NaN   99.2377       0.191363       0.463345E-001  0.524570                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.06        2500.00                 NaN            NaN   99.2440       0.175037       0.585514E-001  0.522452                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.59        2500.00                 NaN            NaN   99.2496       0.181712       0.509457E-001  0.517746                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.12        2500.00                 NaN            NaN   99.2553       0.181263       0.495691E-001  0.513901                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00                 NaN            NaN   99.2615       0.179509       0.490677E-001  0.509890                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.18        2500.00                 NaN            NaN   99.2672       0.178357       0.482279E-001  0.506189                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.71        2500.00                 NaN            NaN   99.2728       0.177776       0.471152E-001  0.502285                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.24        2500.00                 NaN            NaN   99.2782       0.176864       0.462033E-001  0.498692                 NaN            NaN            NaN            NaN            NaN            NaN
  1452.77        2500.00                 NaN            NaN   99.2835       0.176034       0.452748E-001  0.495190                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.30        2500.00                 NaN            NaN   99.2872       0.177296       0.429224E-001  0.492588                 NaN            NaN            NaN            NaN            NaN            NaN
  1449.83        2500.00                 NaN            NaN   99.2941       0.175170       0.428749E-001  0.487833                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.36        2500.00                 NaN            NaN   99.2981       0.174653       0.418480E-001  0.485390                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.89        2500.00                 NaN            NaN   99.3032       0.174138       0.409754E-001  0.481710                 NaN            NaN            NaN            NaN            NaN            NaN
  1445.42        2500.00                 NaN            NaN   99.3072       0.174781       0.391498E-001  0.478917                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.95        2500.00                 NaN            NaN   99.3126       0.173323       0.387952E-001  0.475326                 NaN            NaN            NaN            NaN            NaN            NaN
  1442.48        2500.00                 NaN            NaN   99.3163       0.173943       0.372542E-001  0.472549                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.01        2500.00                 NaN            NaN   99.3195       0.176057       0.348037E-001  0.469654                 NaN            NaN            NaN            NaN            NaN            NaN
  1439.54        2500.00                 NaN            NaN   99.3245       0.173821       0.347850E-001  0.466895                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.07        2500.00                 NaN            NaN   99.3289       0.174293       0.334065E-001  0.463446                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.60        2500.00                 NaN            NaN   99.3331       0.173333       0.328544E-001  0.460667                 NaN            NaN            NaN            NaN            NaN            NaN
  1435.13        2500.00                 NaN            NaN   99.3316       0.174567       0.319703E-001  0.461863                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.66        2500.00                 NaN            NaN   99.3455       0.174778       0.284880E-001  0.451232                 NaN            NaN            NaN            NaN            NaN            NaN
  1432.19        2500.00                 NaN            NaN   99.3440       0.175262       0.281777E-001  0.452606                 NaN            NaN            NaN            NaN            NaN            NaN
  1430.72        2500.00                 NaN            NaN   99.3476       0.174117       0.279931E-001  0.450296                 NaN            NaN            NaN            NaN            NaN            NaN
  1429.25        2500.00                 NaN            NaN   99.3507       0.174882       0.264132E-001  0.448052                 NaN            NaN            NaN            NaN            NaN            NaN
  1427.78        2500.00                 NaN            NaN   99.3546       0.174360       0.259305E-001  0.445062                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.31        2500.00                 NaN            NaN   99.3548       0.194663       0.796334E-002  0.442593                 NaN            NaN            NaN            NaN            NaN            NaN
  1424.84        2500.00                 NaN            NaN   99.3635       0.154762       0.398436E-001  0.441924                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.37        2500.00                 NaN            NaN   99.3618       0.179667       0.198840E-001  0.438622                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.90        2500.00                 NaN            NaN   99.3662       0.177661       0.199103E-001  0.436274                 NaN            NaN            NaN            NaN            NaN            NaN
  1420.43        2500.00                 NaN            NaN   99.3685       0.178121       0.185586E-001  0.434771                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.96        2500.00                 NaN            NaN   99.3708       0.180213       0.165479E-001  0.432409                 NaN            NaN            NaN            NaN            NaN            NaN
  1417.49        2500.00                 NaN            NaN   99.3735       0.180732       0.153061E-001  0.430454                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.02        2500.00                 NaN            NaN   99.3766       0.180579       0.145758E-001  0.428208                 NaN            NaN            NaN            NaN            NaN            NaN
  1414.55        2500.00                 NaN            NaN   99.3783       0.182774       0.124029E-001  0.426545                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.08        2500.00                 NaN            NaN   99.3797       0.184629       0.104209E-001  0.425263                 NaN            NaN            NaN            NaN            NaN            NaN
  1411.61        2500.00                 NaN            NaN   99.1474       0.183764       0.768212E-001  0.444841                 NaN            NaN  0.147181                 NaN            NaN            NaN
  1410.14        2500.00                 NaN            NaN   98.6575       0.133683       0.223287       0.512346E-001  0.470874                 NaN  0.463385                 NaN            NaN            NaN
  1408.67        2500.00                 NaN            NaN   98.5997                 NaN  0.185818       0.326211       0.413049                 NaN  0.475177                 NaN            NaN            NaN
  1407.20        2500.00                 NaN            NaN   98.6181                 NaN  0.183433       0.323241       0.406562                 NaN  0.468702                 NaN            NaN            NaN
  1405.73        2500.00                 NaN            NaN   98.6370                 NaN  0.183423       0.315228       0.401700                 NaN  0.462599                 NaN            NaN            NaN
  1404.26        2500.00                 NaN            NaN   98.6600                 NaN  0.182066       0.394901       0.308019                 NaN  0.454973                 NaN            NaN            NaN
  1402.79        2500.00                 NaN            NaN   98.6784                 NaN  0.181411       0.390668       0.300683                 NaN  0.448839                 NaN            NaN            NaN
  1401.32        2500.00                 NaN            NaN   98.6975                 NaN  0.181301       0.385558       0.292998                 NaN  0.442604                 NaN            NaN            NaN
  1399.85        2500.00                 NaN            NaN   98.7151                 NaN  0.180931       0.380671       0.286325                 NaN  0.437008                 NaN            NaN            NaN
  1398.38        2500.00                 NaN            NaN   98.6263                 NaN  0.924369E-001  0.522503       0.313557                 NaN  0.445154                 NaN            NaN            NaN
  1396.91        2500.00                 NaN            NaN   98.8683                 NaN  0.279189       0.442959                 NaN            NaN  0.409557                 NaN            NaN            NaN
  1395.44        2500.00                 NaN            NaN   98.7584                 NaN  0.169584       0.359539       0.292168                 NaN  0.420313                 NaN            NaN            NaN
  1393.97        2500.00                 NaN            NaN   98.7855                 NaN  0.178883       0.362069       0.259884                 NaN  0.413668                 NaN            NaN            NaN
  1392.50        2500.00                 NaN            NaN   98.8013                 NaN  0.178501       0.253524       0.358112                 NaN  0.408538                 NaN            NaN            NaN
  1391.03        2500.00                 NaN            NaN   98.7789                 NaN  0.186269       0.252403       0.363628                 NaN  0.418760                 NaN            NaN            NaN
  1389.56        2500.00                 NaN            NaN   98.8642                 NaN  0.171338       0.344278       0.234890                 NaN  0.385340                 NaN            NaN            NaN
  1388.09        2500.00                 NaN            NaN   98.8497                 NaN  0.176731       0.345202       0.235970                 NaN  0.392409                 NaN            NaN            NaN
  1386.62        2500.00                 NaN            NaN   98.8609                 NaN  0.177216       0.342721       0.230303                 NaN  0.388892                 NaN            NaN            NaN
  1385.15        2500.00                 NaN            NaN   98.8808                 NaN  0.175755       0.224309       0.337143                 NaN  0.382032                 NaN            NaN            NaN
  1383.68        2500.00                 NaN            NaN   98.8936                 NaN  0.175812       0.333893       0.218695                 NaN  0.377992                 NaN            NaN            NaN
  1382.21        2500.00                 NaN            NaN   98.9072                 NaN  0.175401       0.330439       0.213629                 NaN  0.373289                 NaN            NaN            NaN
  1380.74        2500.00                 NaN            NaN   98.9205                 NaN  0.174964       0.327233       0.208341                 NaN  0.369004                 NaN            NaN            NaN
  1379.27        2500.00                 NaN            NaN   98.9342                 NaN  0.174684       0.323224       0.203487                 NaN  0.364375                 NaN            NaN            NaN
  1377.80        2500.00                 NaN            NaN   98.9487                 NaN  0.173923       0.198300       0.319592                 NaN  0.359467                 NaN            NaN            NaN
  1376.33        2500.00                 NaN            NaN   98.9609                 NaN  0.173827       0.193280       0.316451                 NaN  0.355494                 NaN            NaN            NaN
  1374.86        2500.00                 NaN            NaN   98.9728                 NaN  0.173260       0.313329       0.189192                 NaN  0.351383                 NaN            NaN            NaN
  1373.39        2500.00                 NaN            NaN   98.9855                 NaN  0.173296       0.183863       0.309909                 NaN  0.347469                 NaN            NaN            NaN
  1371.92        2500.00                 NaN            NaN   98.9990                 NaN  0.171812       0.306421       0.180264                 NaN  0.342461                 NaN            NaN            NaN
  1370.45        2500.00                 NaN            NaN   99.0104                 NaN  0.171790       0.175349       0.303701                 NaN  0.338786                 NaN            NaN            NaN
  1368.98        2500.00                 NaN            NaN   99.0222                 NaN  0.171442       0.171060       0.300459                 NaN  0.334884                 NaN            NaN            NaN
  1367.51        2500.00                 NaN            NaN   99.0321                 NaN  0.170935       0.297975       0.167642                 NaN  0.331302                 NaN            NaN            NaN
  1366.04        2500.00                 NaN            NaN   99.0444                 NaN  0.170411       0.163200       0.294632                 NaN  0.327311                 NaN            NaN            NaN
  1364.57        2500.00                 NaN            NaN   99.0556                 NaN  0.169856       0.292002       0.159062                 NaN  0.323521                 NaN            NaN            NaN
  1363.10        2500.00                 NaN            NaN   99.0666                 NaN  0.169277       0.288992       0.155384                 NaN  0.319712                 NaN            NaN            NaN
  1361.63        2500.00                 NaN            NaN   99.0771                 NaN  0.168924       0.286358       0.151496                 NaN  0.316140                 NaN            NaN            NaN
  1360.16        2500.00                 NaN            NaN   99.0862                 NaN  0.168514       0.283899       0.148304                 NaN  0.313099                 NaN            NaN            NaN
  1358.69        2500.00                 NaN            NaN   99.0983                 NaN  0.167264       0.280698       0.144943                 NaN  0.308764                 NaN            NaN            NaN
  1357.22        2500.00                 NaN            NaN   99.1069                 NaN  0.167458       0.278699       0.140767                 NaN  0.306129                 NaN            NaN            NaN
  1355.75        2500.00                 NaN            NaN   99.1177                 NaN  0.166075       0.138518       0.275561                 NaN  0.302099                 NaN            NaN            NaN
  1354.28        2500.00                 NaN            NaN   99.1269                 NaN  0.165720       0.273352       0.135038                 NaN  0.298962                 NaN            NaN            NaN
  1352.81        2500.00                 NaN            NaN   99.1361                 NaN  0.165196       0.131854       0.270940                 NaN  0.295887                 NaN            NaN            NaN
  1351.34        2500.00                 NaN            NaN   99.1459                 NaN  0.164420       0.128981       0.268316                 NaN  0.292424                 NaN            NaN            NaN
  1349.87        2500.00                 NaN            NaN   99.1545                 NaN  0.163780       0.126287       0.266029                 NaN  0.289441                 NaN            NaN            NaN
  1348.40        2500.00                 NaN            NaN   99.1640                 NaN  0.162960       0.123395       0.263563                 NaN  0.286091                 NaN            NaN            NaN
  1346.93        2500.00                 NaN            NaN   99.1733                 NaN  0.162605       0.119658       0.261358                 NaN  0.283052                 NaN            NaN            NaN
  1345.46        2500.00                 NaN            NaN   99.1813                 NaN  0.161388       0.258991       0.118372                 NaN  0.279997                 NaN            NaN            NaN
  1343.99        2500.00                 NaN            NaN   99.1893                 NaN  0.160628       0.115805       0.257066                 NaN  0.277159                 NaN            NaN            NaN
  1342.52        2500.00                 NaN            NaN   99.1985                 NaN  0.159949       0.254523       0.113065                 NaN  0.274003                 NaN            NaN            NaN
  1341.05        2500.00                 NaN            NaN   99.2066                 NaN  0.158764       0.111373       0.252213                 NaN  0.271058                 NaN            NaN            NaN
  1339.58        2500.00                 NaN            NaN   99.2144                 NaN  0.158219       0.108750       0.250256                 NaN  0.268365                 NaN            NaN            NaN
  1338.11        2500.00                 NaN            NaN   99.2220                 NaN  0.157732       0.248571       0.105973                 NaN  0.265747                 NaN            NaN            NaN
  1336.64        2500.00                 NaN            NaN   99.2299                 NaN  0.155869       0.245771       0.105747                 NaN  0.262706                 NaN            NaN            NaN
  1335.17        2500.00                 NaN            NaN   99.2377                 NaN  0.154880       0.103837       0.243736                 NaN  0.259822                 NaN            NaN            NaN
  1333.70        2500.00                 NaN            NaN   99.2451                 NaN  0.154203       0.241915       0.101521                 NaN  0.257235                 NaN            NaN            NaN
  1332.23        2500.00                 NaN            NaN   99.2519                 NaN  0.153950       0.240012       0.989625E-001            NaN  0.255142                 NaN            NaN            NaN
  1330.76        2500.00                 NaN            NaN   99.2595                 NaN  0.152551       0.238095       0.976505E-001            NaN  0.252156                 NaN            NaN            NaN
  1329.29        2500.00                 NaN            NaN   99.2670                 NaN  0.149809       0.235361       0.988410E-001            NaN  0.249001                 NaN            NaN            NaN
  1327.82        2500.00                 NaN            NaN   99.2734                 NaN  0.149746       0.960155E-001  0.233947                 NaN  0.246879                 NaN            NaN            NaN
  1326.35        2500.00                 NaN            NaN   99.2805                 NaN  0.148669       0.945285E-001  0.231973                 NaN  0.244339                 NaN            NaN            NaN
  1324.88        2500.00                 NaN            NaN   99.2867                 NaN  0.147427       0.230168       0.937874E-001            NaN  0.241934                 NaN            NaN            NaN
  1323.41        2500.00                 NaN            NaN   99.2939                 NaN  0.146502       0.228324       0.918115E-001            NaN  0.239448                 NaN            NaN            NaN
  1321.94        2500.00                 NaN            NaN   99.3002                 NaN  0.144825       0.226229       0.917814E-001            NaN  0.236946                 NaN            NaN            NaN
  1320.47        2500.00                 NaN            NaN   99.3068                 NaN  0.143707       0.224438       0.905355E-001            NaN  0.234555                 NaN            NaN            NaN
  1319.00        2500.00                 NaN            NaN   99.3129                 NaN  0.142295       0.222605       0.899290E-001            NaN  0.232275                 NaN            NaN            NaN
  1317.53        2500.00                 NaN            NaN   99.3191                 NaN  0.140858       0.220811       0.893556E-001            NaN  0.229861                 NaN            NaN            NaN
  1316.06        2500.00                 NaN            NaN   99.3251                 NaN  0.139476       0.218893       0.889263E-001            NaN  0.227645                 NaN            NaN            NaN
  1314.59        2500.00                 NaN            NaN   99.3310                 NaN  0.138080       0.884022E-001  0.217115                 NaN  0.225395                 NaN            NaN            NaN
  1313.12        2500.00       0.102480E-001            NaN   99.3188                 NaN  0.111214       0.218077       0.118450                 NaN  0.223238                 NaN            NaN            NaN
  1311.65        2500.00       0.100772                 NaN   99.1719                 NaN            NaN  0.275939       0.208033                 NaN  0.243324                 NaN            NaN            NaN
  1310.18        2500.00       0.985276E-001            NaN   99.1865                 NaN            NaN  0.205214       0.270180                 NaN  0.239553                 NaN            NaN            NaN
  1308.71        2500.00       0.970012E-001            NaN   99.1994                 NaN            NaN  0.266541       0.201151                 NaN  0.235934                 NaN            NaN            NaN
  1307.24        2500.00       0.948056E-001            NaN   99.2129                 NaN            NaN  0.198942       0.260789                 NaN  0.232584                 NaN            NaN            NaN
  1305.77        2500.00       0.927493E-001            NaN   99.2261                 NaN            NaN  0.196660       0.255264                 NaN  0.229258                 NaN            NaN            NaN
  1304.30        2500.00       0.909573E-001            NaN   99.2386                 NaN            NaN  0.193467       0.251135                 NaN  0.225793                 NaN            NaN            NaN
  1302.83        2500.00       0.890768E-001            NaN   99.2512                 NaN            NaN  0.246183       0.190992                 NaN  0.222584                 NaN            NaN            NaN
  1301.36        2500.00       0.872170E-001            NaN   99.2633                 NaN            NaN  0.241461       0.188637                 NaN  0.219394                 NaN            NaN            NaN
  1299.89        2500.00       0.854250E-001            NaN   99.2748                 NaN            NaN  0.236908       0.186441                 NaN  0.216449                 NaN            NaN            NaN
  1298.42        2500.00       0.614143                 NaN   87.6328                 NaN            NaN   1.45287        1.50419                 NaN   1.63934        7.15667                 NaN            NaN
  1296.95        2500.00        1.51584                 NaN   67.1111                 NaN            NaN   3.84640        3.52596                 NaN   4.14310        19.8576                 NaN            NaN
  1295.48        2500.00        1.19653                 NaN   73.7242                 NaN            NaN   3.09964        2.78952                 NaN   3.32791        15.8622                 NaN            NaN
  1294.01        2500.00       0.981191                 NaN   78.2373                 NaN            NaN   2.28538        2.58885                 NaN   2.76996        13.1373                 NaN            NaN
  1292.53        2500.00       0.826371                 NaN   81.4735                 NaN            NaN   1.92408        2.22366                 NaN   2.36955        11.1829                 NaN            NaN
  1291.06        2500.00       0.735428                 NaN   83.2901                 NaN            NaN   1.69474        2.03972                 NaN   2.15292        10.0870                 NaN            NaN
