T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1817.04      2500.00     0.800546     0.225377E-02 0.179468E-01 0.680456E-02 0.236598     0.634366E-02 0.662448     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1814.54      2500.00     0.800546     0.225377E-02 0.179445E-01 0.673338E-02 0.236549     0.634366E-02 0.662416     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1812.03      2500.00     0.800546     0.225376E-02 0.179423E-01 0.666271E-02 0.236501     0.634366E-02 0.662384     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1809.52      2500.00     0.800546     0.225376E-02 0.179399E-01 0.659224E-02 0.236452     0.634366E-02 0.662352     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1807.02      2500.00     0.800546     0.225375E-02 0.179377E-01 0.652309E-02 0.236405     0.634366E-02 0.662321     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1804.51      2500.00     0.800546     0.225375E-02 0.179354E-01 0.645412E-02 0.236357     0.634366E-02 0.662291     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1802.01      2500.00     0.800546     0.225374E-02 0.179331E-01 0.638576E-02 0.236310     0.634366E-02 0.662260     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1799.50      2500.00     0.800546     0.225373E-02 0.179309E-01 0.631796E-02 0.236263     0.634366E-02 0.662230     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1796.99      2500.00     0.800546     0.225373E-02 0.179286E-01 0.625057E-02 0.236216     0.634366E-02 0.662199     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1794.49      2500.00     0.800546     0.225373E-02 0.179278E-01 0.622898E-02 0.236201     0.634366E-02 0.662190     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1791.98      2500.00     0.800546     0.225372E-02 0.179240E-01 0.611769E-02 0.236124     0.634366E-02 0.662140     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1789.47      2500.00     0.800546     0.225371E-02 0.179218E-01 0.605188E-02 0.236078     0.634366E-02 0.662111     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1786.97      2500.00     0.800546     0.225371E-02 0.179195E-01 0.598687E-02 0.236032     0.634366E-02 0.662082     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1784.46      2500.00     0.800546     0.225370E-02 0.179172E-01 0.592224E-02 0.235987     0.634366E-02 0.662054     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1781.95      2500.00     0.800546     0.225370E-02 0.179147E-01 0.585098E-02 0.235937     0.634366E-02 0.662022     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1779.45      2500.00     0.800546     0.225369E-02 0.179127E-01 0.579461E-02 0.235897     0.634366E-02 0.661997     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1776.94      2500.00     0.794202     0.225368E-02 0.179104E-01 0.573155E-02 0.235852      0.00000     0.661969     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1774.44      2500.00     0.794202     0.225368E-02 0.179082E-01 0.566907E-02 0.235808      0.00000     0.661942     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1771.93      2500.00     0.791264     0.225367E-02 0.179059E-01 0.560630E-02 0.234690      0.00000     0.657111     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1769.42      2500.00     0.786986     0.225367E-02 0.179036E-01 0.554323E-02 0.233057      0.00000     0.650117     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1766.92      2500.00     0.782776     0.225366E-02 0.179013E-01 0.548119E-02 0.231443      0.00000     0.643240     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1764.41      2500.00     0.778434     0.225365E-02 0.178990E-01 0.541940E-02 0.229769      0.00000     0.636159     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1761.90      2500.00     0.774170     0.225365E-02 0.178967E-01 0.535777E-02 0.228116      0.00000     0.629212     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1759.40      2500.00     0.769928     0.225364E-02 0.178944E-01 0.529745E-02 0.226458      0.00000     0.622317     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1756.89      2500.00     0.765664     0.225364E-02 0.178921E-01 0.523721E-02 0.224783      0.00000     0.615397     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1754.39      2500.00     0.761396     0.225363E-02 0.178899E-01 0.517742E-02 0.223092      0.00000     0.608482     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1751.88      2500.00     0.757135     0.225363E-02 0.178876E-01 0.511820E-02 0.221394      0.00000     0.601590     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1749.37      2500.00     0.752874     0.225362E-02 0.178854E-01 0.505943E-02 0.219686      0.00000     0.594708     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1746.87      2500.00     0.748613     0.225361E-02 0.178831E-01 0.500114E-02 0.217970      0.00000     0.587834     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1744.36      2500.00     0.744357     0.225361E-02 0.178809E-01 0.494339E-02 0.216245      0.00000     0.580982     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1741.85      2500.00     0.740104     0.225360E-02 0.178787E-01 0.488604E-02 0.214513      0.00000     0.574141     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
  1739.35      2500.00     0.735764     0.225359E-02 0.178765E-01 0.482785E-02 0.212729      0.00000     0.567179     0.745404E-01 0.484035E-02 0.106162E-03  0.00000    
