|6.6.6
Archiving\03_Data\eq/QFM_m2.5/TAY13/TAY13_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5353       0.441077       0.236316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5353       0.441076       0.236316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5353       0.441076       0.236315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5353       0.441075       0.236315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5353       0.441074       0.236314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5353       0.441073       0.236314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5353       0.441073       0.236314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5353       0.441072       0.236313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5353       0.441071       0.236313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5353       0.441070       0.236312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5353       0.441070       0.236312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5353       0.441069       0.236312E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5353       0.441068       0.236311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5353       0.441067       0.236311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5353       0.441066       0.236310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5353       0.441066       0.236310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5353       0.441065       0.236309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5353       0.441064       0.236309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5353       0.441063       0.236309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5353       0.441062       0.236308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5353       0.441061       0.236308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5353       0.441061       0.236307E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0435       0.441054       0.176770E-001  0.497722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.1289       0.441044       0.648073E-002   1.42354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.4282       0.441038                 NaN   2.13078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        96.8104       0.441040                 NaN   2.74860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        96.1925       0.441041                 NaN   3.36643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        95.5747       0.441043                 NaN   3.98426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        94.9569       0.441045                 NaN   4.60209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        94.3390       0.441047                 NaN   5.21993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        93.7212       0.441049                 NaN   5.83778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        93.1033       0.441050                 NaN   6.45562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.4855       0.441052                 NaN   7.07348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.7528       0.441055                 NaN   7.80618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.0200       0.441057                 NaN   8.53890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.2873       0.441060                 NaN   9.27162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.5546       0.441062                 NaN   10.0043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        87.9549       0.224576                 NaN   11.4206                 NaN  0.399857                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        86.3005                 NaN            NaN   12.8845       0.346476E-003  0.814656                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        85.5607                 NaN            NaN   13.6074       0.172231E-001  0.814661                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        84.8209                 NaN            NaN   14.3303       0.341000E-001  0.814666                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        84.1052                 NaN            NaN   15.0300       0.501246E-001  0.814671                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        83.3894                 NaN            NaN   15.7298       0.661494E-001  0.814676                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        82.6736                 NaN            NaN   16.4295       0.821743E-001  0.814681                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        81.9579                 NaN            NaN   17.1293       0.981995E-001  0.814686                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        81.2421                 NaN            NaN   17.8290       0.114225       0.814691                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        80.5263                 NaN            NaN   18.5288       0.130250       0.814696                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        79.8105                 NaN            NaN   19.2286       0.146276       0.814701                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        79.0947                 NaN            NaN   19.9283       0.162302       0.814706                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        78.4179                 NaN            NaN   20.5903       0.177038       0.814711                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        77.7411                 NaN            NaN   21.2524       0.191774       0.814716                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        77.0644                 NaN            NaN   21.9144       0.206510       0.814721                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        76.3876                 NaN            NaN   22.5764       0.221247       0.814726                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        75.7108                 NaN            NaN   23.2385       0.235983       0.814732                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        75.0340                 NaN            NaN   23.9005       0.250720       0.814737                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        74.3572                 NaN            NaN   24.5626       0.265457       0.814742                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        73.6804                 NaN            NaN   25.2247       0.280194       0.814747                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        73.0345                 NaN            NaN   25.8569       0.293781       0.814752                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        72.3886                 NaN            NaN   26.4892       0.307369       0.814758                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        71.7428                 NaN            NaN   27.1215       0.320957       0.814763                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        71.0969                 NaN            NaN   27.7538       0.334545       0.814769                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        70.4510                 NaN            NaN   28.3861       0.348133       0.814774                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        69.8050                 NaN            NaN   29.0185       0.361721       0.814779                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        69.1591                 NaN            NaN   29.6508       0.375310       0.814785                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        68.5132                 NaN            NaN   30.2831       0.388898       0.814790                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        67.9012                 NaN            NaN   30.8826       0.401353       0.814796                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        67.2893                 NaN            NaN   31.4821       0.413808       0.814801                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        66.6773                 NaN            NaN   32.0816       0.426263       0.814806                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        66.0653                 NaN            NaN   32.6812       0.438718       0.814812                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        65.4533                 NaN            NaN   33.2807       0.451173       0.814817                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        64.8413                 NaN            NaN   33.8802       0.463629       0.814822                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        64.2293                 NaN            NaN   34.4798       0.476085       0.814828                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        63.6173                 NaN            NaN   35.0793       0.488540       0.814833                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        63.0404                 NaN            NaN   35.6447       0.500105       0.814839                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        62.4635                 NaN            NaN   36.2100       0.511670       0.814844                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        61.8866                 NaN            NaN   36.7753       0.523234       0.814849                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        61.3097                 NaN            NaN   37.3407       0.534799       0.814855                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        60.7328                 NaN            NaN   37.9060       0.546365       0.814860                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        60.1558                 NaN            NaN   38.4714       0.557930       0.814865                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        59.5789                 NaN            NaN   39.0367       0.569495       0.814870                 NaN            NaN            NaN            NaN            NaN            NaN
