|6.6.6
Archiving\03_Data\fracLP/QFM_m3.75/Y98/Y98_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1899.75        500.000        99.2168                 NaN  0.774923       0.831810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.2167                 NaN  0.774982       0.831816E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2166                 NaN  0.775041       0.831822E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.2166                 NaN  0.775100       0.831829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2165                 NaN  0.775159       0.831835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.2165                 NaN  0.775218       0.831841E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.2164                 NaN  0.775277       0.831848E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.2163                 NaN  0.775336       0.831855E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2163                 NaN  0.775395       0.831861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.2162                 NaN  0.775454       0.831868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2162                 NaN  0.775514       0.831875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2161                 NaN  0.775573       0.831882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2160                 NaN  0.775632       0.831890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.2160                 NaN  0.775692       0.831897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2159                 NaN  0.775751       0.831904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2159                 NaN  0.775810       0.831912E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2158                 NaN  0.775870       0.831920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.2158                 NaN  0.775929       0.831928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2157                 NaN  0.775989       0.831935E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2156                 NaN  0.776049       0.831943E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2156                 NaN  0.776108       0.831952E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.2155                 NaN  0.776168       0.831960E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2155                 NaN  0.776227       0.831968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.2154                 NaN  0.776287       0.831976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2153                 NaN  0.776347       0.831985E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.2153                 NaN  0.776407       0.831994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2152                 NaN  0.776467       0.832002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.2152                 NaN  0.776526       0.832011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2151                 NaN  0.776586       0.832020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2150                 NaN  0.776646       0.832029E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2150                 NaN  0.776706       0.832038E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2149                 NaN  0.776769       0.832050E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2149                 NaN  0.776826       0.832057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2148                 NaN  0.776886       0.832067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2147                 NaN  0.776947       0.832076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2147                 NaN  0.777007       0.832086E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2146                 NaN  0.777067       0.832096E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2146                 NaN  0.777127       0.832105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2145                 NaN  0.777187       0.832115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2144                 NaN  0.777248       0.832126E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2144                 NaN  0.777308       0.832136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2143                 NaN  0.777368       0.832146E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2142                 NaN  0.777429       0.832157E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2142                 NaN  0.777489       0.832166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2141                 NaN  0.777550       0.832178E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2141                 NaN  0.777610       0.832188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2140                 NaN  0.777671       0.832199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2139                 NaN  0.777732       0.832210E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2139                 NaN  0.777792       0.832221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2138                 NaN  0.777853       0.832232E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2138                 NaN  0.777913       0.832244E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2137                 NaN  0.777974       0.832255E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2136                 NaN  0.778035       0.832266E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2136                 NaN  0.778096       0.832278E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2135                 NaN  0.778157       0.832289E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2135                 NaN  0.778217       0.832301E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2134                 NaN  0.778278       0.832313E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2133                 NaN  0.778339       0.832325E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2133                 NaN  0.778400       0.832337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2132                 NaN  0.778461       0.832349E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2132                 NaN  0.778522       0.832361E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2131                 NaN  0.778583       0.832374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2130                 NaN  0.778644       0.832386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2130                 NaN  0.778706       0.832399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2129                 NaN  0.778767       0.832411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2128                 NaN  0.778828       0.832424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2128                 NaN  0.778889       0.832437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2127                 NaN  0.778951       0.832450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2127                 NaN  0.779012       0.832463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2126                 NaN  0.779073       0.832476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2125                 NaN  0.779136       0.832490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2125                 NaN  0.779196       0.832502E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2124                 NaN  0.779257       0.832516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2124                 NaN  0.779319       0.832529E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2123                 NaN  0.779380       0.832543E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2122                 NaN  0.779442       0.832556E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2122                 NaN  0.779503       0.832570E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2121                 NaN  0.779565       0.832584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2120                 NaN  0.779627       0.832598E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2120                 NaN  0.779688       0.832612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2119                 NaN  0.779750       0.832626E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2119                 NaN  0.779812       0.832640E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2118                 NaN  0.779874       0.832655E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2099                 NaN  0.779938       0.832672E-002  0.181303E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2117                 NaN  0.780014       0.832702E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2116                 NaN  0.780076       0.832717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2094                 NaN  0.780141       0.832735E-002  0.208220E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2021                 NaN  0.780235       0.832783E-002  0.938023E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2020                 NaN  0.780385       0.832892E-002  0.932182E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2019                 NaN  0.780534       0.833000E-002  0.923549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2018                 NaN  0.780683       0.833108E-002  0.917505E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2017                 NaN  0.780831       0.833215E-002  0.909695E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2016                 NaN  0.780979       0.833321E-002  0.905224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2016                 NaN  0.781126       0.833427E-002  0.896189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2015                 NaN  0.781272       0.833533E-002  0.884477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2014                 NaN  0.781417       0.833637E-002  0.881708E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2013                 NaN  0.781562       0.833741E-002  0.875257E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2013                 NaN  0.781707       0.833844E-002  0.866989E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2012                 NaN  0.781850       0.833947E-002  0.859322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2011                 NaN  0.781993       0.834048E-002  0.853285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.8647                 NaN  0.782248       0.779512E-002  0.886849E-002  0.336351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9916                 NaN            NaN            NaN  0.843746E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.5997                 NaN            NaN            NaN  0.881250E-002  0.391505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.6606                 NaN            NaN            NaN  0.249481E-002  0.336928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1277                 NaN            NaN            NaN  0.154756E-001  0.856796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3950                 NaN            NaN            NaN  0.894137E-002  0.596098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3948                 NaN            NaN            NaN  0.893606E-002  0.596286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3970                 NaN            NaN            NaN  0.890041E-002  0.594116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3982                 NaN            NaN            NaN  0.888538E-002  0.592920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3864                 NaN            NaN            NaN  0.906415E-002  0.604574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4112                 NaN            NaN            NaN  0.867858E-002  0.580086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4056                 NaN            NaN            NaN  0.877231E-002  0.585640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4044                 NaN            NaN            NaN  0.878950E-002  0.586853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3857                 NaN            NaN            NaN  0.905159E-002  0.605294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4290                 NaN            NaN            NaN  0.841602E-002  0.562595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4113                 NaN            NaN            NaN  0.868989E-002  0.579980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4122                 NaN            NaN            NaN  0.869602E-002  0.579139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3451                 NaN            NaN            NaN  0.968738E-002  0.645182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4894                 NaN            NaN            NaN  0.756066E-002  0.503000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4217                 NaN            NaN            NaN  0.857447E-002  0.569725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4245                 NaN            NaN            NaN  0.855112E-002  0.566968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4271                 NaN            NaN            NaN  0.851801E-002  0.564360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4310                 NaN            NaN            NaN  0.846605E-002  0.560557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4336                 NaN            NaN            NaN  0.844668E-002  0.557924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4377                 NaN            NaN            NaN  0.839932E-002  0.553860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4405                 NaN            NaN            NaN  0.838060E-002  0.551095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4445                 NaN            NaN            NaN  0.832725E-002  0.547154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4484                 NaN            NaN            NaN  0.829136E-002  0.543341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4519                 NaN            NaN            NaN  0.824739E-002  0.539825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4235                 NaN            NaN            NaN  0.870149E-002  0.567773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.1743                 NaN            NaN            NaN  0.279987E-004  0.276015       0.549612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7684                 NaN            NaN            NaN            NaN  0.396895E-001   1.19188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7940                 NaN            NaN            NaN            NaN  0.397041E-001   1.16628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8108                 NaN            NaN            NaN            NaN  0.366539E-001   1.15251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8285                 NaN            NaN            NaN            NaN  0.357784E-001   1.13569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8485                 NaN            NaN            NaN            NaN  0.345616E-001   1.11690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8583                 NaN            NaN            NaN            NaN  0.265381E-001   1.11520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8822                 NaN            NaN            NaN            NaN  0.295327E-001   1.08830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8979                 NaN            NaN            NaN            NaN  0.301385E-001   1.07200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9149                 NaN            NaN            NaN            NaN  0.284168E-001   1.05671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9296                 NaN            NaN            NaN            NaN  0.255152E-001   1.04484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.6868                 NaN            NaN            NaN            NaN  0.332302E-001   1.28000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.2217                 NaN            NaN            NaN            NaN  0.147514E-001  0.763592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9729                 NaN            NaN            NaN            NaN  0.191079E-001   1.00802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9843                 NaN            NaN            NaN            NaN  0.141924E-001   1.00155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
