|6.6.6
Archiving\03_Data\eq/QFM_m3.25/NWA1068/NWA1068_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1935.90        2500.00        99.3470       0.636090       0.169484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.3469       0.636157       0.169486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.3468       0.636224       0.169489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.3468       0.636292       0.169492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.3467       0.636359       0.169495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.3466       0.636426       0.169498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.3466       0.636494       0.169500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.3465       0.636561       0.169503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.3464       0.636628       0.169506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.3464       0.636696       0.169509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.3463       0.636764       0.169512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.3462       0.636831       0.169515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.3461       0.636899       0.169518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.3461       0.636966       0.169522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.3460       0.637034       0.169525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.3459       0.637102       0.169528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.3459       0.637170       0.169531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.3458       0.637238       0.169534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.3457       0.637306       0.169538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.3457       0.637374       0.169541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.3456       0.637442       0.169544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.3455       0.637510       0.169548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.3455       0.637578       0.169551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.3454       0.637646       0.169555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.3453       0.637714       0.169558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.3453       0.637782       0.169562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.3452       0.637850       0.169565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.3451       0.637919       0.169569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.3451       0.637987       0.169572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.3450       0.638055       0.169576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.3449       0.638124       0.169580E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.3448       0.638192       0.169583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.3448       0.638260       0.169587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.3447       0.638329       0.169591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.3446       0.638398       0.169595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.3446       0.638466       0.169599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.3445       0.638535       0.169602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.3444       0.638603       0.169606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.3444       0.638672       0.169610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.3443       0.638741       0.169614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.3442       0.638810       0.169618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.3442       0.638878       0.169622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.3441       0.638947       0.169626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.3440       0.639016       0.169630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.3440       0.639085       0.169635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.3439       0.639154       0.169639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.3438       0.639223       0.169643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.3437       0.639292       0.169647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.3437       0.639361       0.169651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.3436       0.639430       0.169656E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.3435       0.639500       0.169660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.3435       0.639569       0.169664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.3434       0.639638       0.169669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.3433       0.639707       0.169673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.3433       0.639776       0.169678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.3432       0.639846       0.169682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.3431       0.639915       0.169686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.3430       0.639985       0.169691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.3430       0.640054       0.169696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.3429       0.640123       0.169700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.3428       0.640193       0.169705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.3428       0.640262       0.169709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.3427       0.640332       0.169714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.3426       0.640402       0.169719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.3426       0.640471       0.169723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.3425       0.640541       0.169728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.3424       0.640610       0.169733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.3423       0.640680       0.169738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.3423       0.640750       0.169743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.3422       0.640820       0.169747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.3421       0.640889       0.169752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.3421       0.640959       0.169757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.3420       0.641029       0.169762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.3419       0.641099       0.169767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.3419       0.641169       0.169772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.3418       0.641239       0.169777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.3417       0.641309       0.169782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.3313       0.641392       0.169791E-001  0.103425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.3209       0.641474       0.169799E-001  0.206926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.3105       0.641557       0.169808E-001  0.309969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.3001       0.641640       0.169816E-001  0.413040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        99.2899       0.641722       0.169825E-001  0.514044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        99.2797       0.641805       0.169833E-001  0.615076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        99.2695       0.641887       0.169841E-001  0.715881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1443       0.642003       0.166624E-001  0.815724E-001  0.115424                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.4794       0.642278       0.147639E-001  0.916339E-001  0.771902                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        97.8140       0.642552       0.128639E-001  0.101704        1.42892                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        97.1480       0.642824       0.109626E-001  0.111782        2.08647                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        96.4814       0.643094       0.906001E-002  0.121869        2.74456                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        95.8144       0.643362       0.715606E-002  0.131964        3.40316                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        95.1468       0.643629       0.525079E-002  0.142067        4.06229                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        94.4787       0.643893       0.334424E-002  0.152178        4.72193                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        93.8100       0.644156       0.143640E-002  0.162298        5.38207                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        93.1917       0.644407                 NaN  0.171768        5.99216                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        92.6193       0.644650                 NaN  0.181426        6.55464                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        92.0810       0.644883                 NaN  0.190669        7.08343                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        91.5424       0.645116                 NaN  0.199919        7.61257                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        90.9871       0.645350                 NaN  0.208877        8.15863                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        90.4315       0.645583                 NaN  0.217841        8.70505                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        89.8755       0.645815                 NaN  0.226811        9.25183                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        89.3192       0.646045                 NaN  0.235788        9.79896                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        88.7770       0.646274                 NaN  0.244255        10.3325                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        88.2344       0.646501                 NaN  0.252728        10.8664                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        87.6915       0.646727                 NaN  0.261206        11.4006                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        87.1482       0.646951                 NaN  0.269690        11.9352                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        86.6046       0.647173                 NaN  0.278179        12.4700                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        86.0607       0.647394                 NaN  0.286674        13.0052                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        85.5165       0.647614                 NaN  0.295173        13.5407                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        84.9720       0.647832                 NaN  0.303678        14.0765                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        84.4716       0.648040                 NaN  0.311479        14.5689                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        83.9710       0.648247                 NaN  0.319284        15.0614                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        83.4702       0.648452                 NaN  0.327093        15.5543                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        82.9690       0.648656                 NaN  0.334907        16.0474                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        82.4676       0.648859                 NaN  0.342724        16.5408                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        81.9660       0.649060                 NaN  0.350547        17.0344                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        81.4641       0.649260                 NaN  0.358373        17.5283                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        80.9619       0.649458                 NaN  0.366203        18.0224                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        80.5125       0.649643                 NaN  0.373401        18.4645                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        80.0628       0.649827                 NaN  0.380603        18.9067                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        79.6130       0.650010                 NaN  0.387808        19.3492                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        79.1629       0.650192                 NaN  0.395016        19.7919                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        78.7127       0.650372                 NaN  0.402228        20.2347                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        78.2622       0.650551                 NaN  0.409443        20.6778                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        77.8116       0.650728                 NaN  0.416661        21.1210                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        77.3608       0.650904                 NaN  0.423882        21.5644                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        76.9495       0.651071                 NaN  0.430560        21.9689                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        76.5380       0.651236                 NaN  0.437240        22.3735                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        76.1264       0.651400                 NaN  0.443923        22.7783                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        75.7147       0.651563                 NaN  0.450608        23.1832                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        75.3215       0.651720                 NaN  0.457197        23.5696                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        74.9281       0.651877                 NaN  0.463787        23.9562                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        74.3818       0.652199                 NaN  0.471185        24.2448       0.250068                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        73.1930       0.653192                 NaN  0.482742        24.1813        1.48979                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        71.9356       0.654259                 NaN  0.494004        24.1290        2.78708                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        70.6743       0.655329                 NaN  0.505303        24.0765        4.08858                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        69.4088       0.656401                 NaN  0.516639        24.0238        5.39430                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        68.1394       0.657474                 NaN  0.528011        23.9709        6.70426                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        66.7430       0.658671                 NaN  0.539596        23.9525        8.10629                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        65.2116       0.659978                 NaN  0.550866        24.0019       0.379630        9.19601                 NaN            NaN            NaN            NaN
  1490.38        2500.00        65.2100       0.660017                 NaN  0.550905        24.0030       0.379646        9.19642                 NaN            NaN            NaN            NaN
  1487.18        2500.00        61.8625       0.662817                 NaN  0.571885        24.2926        9.63668        2.97353                 NaN            NaN            NaN            NaN
  1483.97        2500.00        61.8609       0.662854                 NaN  0.571924        24.2936        9.63709        2.97365                 NaN            NaN            NaN            NaN
  1480.77        2500.00        61.8592       0.662890                 NaN  0.571963        24.2947        9.63750        2.97377                 NaN            NaN            NaN            NaN
  1477.56        2500.00        61.8576       0.662927                 NaN  0.572002        24.2957        9.63791        2.97389                 NaN            NaN            NaN            NaN
  1474.36        2500.00        61.8559       0.662963                 NaN  0.572041        24.2967        9.63832        2.97401                 NaN            NaN            NaN            NaN
  1471.15        2500.00        61.8543       0.663000                 NaN  0.572080        24.2978        9.63874        2.97413                 NaN            NaN            NaN            NaN
  1467.95        2500.00        61.8526       0.663036                 NaN  0.572119        24.2988        9.63915        2.97425                 NaN            NaN            NaN            NaN
  1464.74        2500.00        61.8510       0.663073                 NaN  0.572158        24.2999        9.63957        2.97437                 NaN            NaN            NaN            NaN
  1461.54        2500.00        50.0462       0.673023                 NaN  0.663863        25.0645        12.2406        11.3118                 NaN            NaN            NaN            NaN
  1458.33        2500.00        50.0445       0.673053                 NaN  0.663902        25.0653        12.2410        11.3122                 NaN            NaN            NaN            NaN
  1455.13        2500.00        50.0429       0.673083                 NaN  0.663942        25.0661        12.2415        11.3125                 NaN            NaN            NaN            NaN
  1451.92        2500.00        50.0412       0.673113                 NaN  0.663981        25.0670        12.2419        11.3129                 NaN            NaN            NaN            NaN
  1448.72        2500.00        50.0395       0.673143                 NaN  0.664021        25.0678        12.2423        11.3132                 NaN            NaN            NaN            NaN
  1445.51        2500.00        50.0379       0.673173                 NaN  0.664060        25.0686        12.2427        11.3136                 NaN            NaN            NaN            NaN
  1442.31        2500.00        50.0362       0.673203                 NaN  0.664100        25.0695        12.2431        11.3139                 NaN            NaN            NaN            NaN
  1439.10        2500.00        50.0346       0.673233                 NaN  0.664139        25.0703        12.2435        11.3143                 NaN            NaN            NaN            NaN
  1435.90        2500.00        40.2320       0.681788                 NaN  0.783917        25.3841        17.6055        15.3127                 NaN            NaN            NaN            NaN
  1432.69        2500.00        40.2305       0.681812                 NaN  0.783958        25.3847        17.6059        15.3131                 NaN            NaN            NaN            NaN
  1429.49        2500.00        40.2290       0.681836                 NaN  0.783999        25.3854        17.6063        15.3135                 NaN            NaN            NaN            NaN
  1426.28        2500.00        40.2276       0.681860                 NaN  0.784040        25.3860        17.6067        15.3138                 NaN            NaN            NaN            NaN
  1423.08        2500.00        35.9481       0.685738                 NaN  0.860902        25.4167        16.8208        20.2678                 NaN            NaN            NaN            NaN
  1419.87        2500.00        35.9467       0.685760                 NaN  0.860944        25.4172        16.8212        20.2682                 NaN            NaN            NaN            NaN
  1416.67        2500.00        33.9425       0.687620                 NaN  0.905247        25.4056        21.5084        17.5506                 NaN            NaN            NaN            NaN
  1413.46        2500.00        32.9775       0.688537                 NaN  0.929396        25.3921        17.9105        22.1020                 NaN            NaN            NaN            NaN
  1410.26        2500.00        32.0182       0.689427                 NaN  0.953043        25.3821        18.2635        22.6696       0.242059E-001            NaN            NaN            NaN
  1407.05        2500.00        32.0170       0.689446                 NaN  0.953086        25.3825        18.2638        22.6699       0.242078E-001            NaN            NaN            NaN
  1403.85        2500.00        32.0158       0.689465                 NaN  0.953130        25.3829        18.2642        22.6703       0.242096E-001            NaN            NaN            NaN
  1400.64        2500.00        32.0147       0.689484                 NaN  0.953174        25.3833        18.2645        22.6707       0.242114E-001            NaN            NaN            NaN
  1397.44        2500.00        32.0135       0.689503                 NaN  0.953218        25.3837        18.2648        22.6710       0.242133E-001            NaN            NaN            NaN
  1394.23        2500.00        32.0123       0.689522                 NaN  0.953262        25.3842        18.2652        22.6714       0.242151E-001            NaN            NaN            NaN
  1391.03        2500.00        32.0111       0.689541                 NaN  0.953305        25.3846        18.2655        22.6717       0.242169E-001            NaN            NaN            NaN
  1387.82        2500.00        32.0099       0.689560                 NaN  0.953349        25.3850        18.2659        22.6721       0.242188E-001            NaN            NaN            NaN
  1384.62        2500.00        21.3027       0.695737                 NaN  0.973578        26.6002        25.1136        21.3845        3.92963                 NaN            NaN            NaN
  1381.41        2500.00        21.3019       0.695749                 NaN  0.973612        26.6004        25.1137        21.3847        3.92988                 NaN            NaN            NaN
  1378.21        2500.00        21.3011       0.695761                 NaN  0.973647        26.6006        25.1138        21.3849        3.93014                 NaN            NaN            NaN
  1375.00        2500.00        21.3003       0.695773                 NaN  0.973681        26.6007        25.1140        21.3851        3.93040                 NaN            NaN            NaN
  1371.79        2500.00        21.2995       0.695784                 NaN  0.973716        26.6009        25.1141        21.3853        3.93065                 NaN            NaN            NaN
  1368.59        2500.00        21.2987       0.695796                 NaN  0.973750        26.6011        25.1143        21.3855        3.93091                 NaN            NaN            NaN
  1365.38        2500.00        21.2979       0.695808                 NaN  0.973785        26.6012        25.1144        21.3857        3.93116                 NaN            NaN            NaN
  1362.18        2500.00        21.2971       0.695820                 NaN  0.973819        26.6014        25.1145        21.3859        3.93142                 NaN            NaN            NaN
  1358.97        2500.00        14.6158       0.699812                 NaN  0.995140        27.2499        23.7297        26.0189        6.69078                 NaN            NaN            NaN
  1355.77        2500.00        14.6153       0.699819                 NaN  0.995170        27.2499        23.7298        26.0189        6.69118                 NaN            NaN            NaN
  1352.56        2500.00        14.6148       0.699827                 NaN  0.995199        27.2499        23.7299        26.0189        6.69157                 NaN            NaN            NaN
  1349.36        2500.00        14.6143       0.699834                 NaN  0.995228        27.2499        23.7299        26.0189        6.69197                 NaN            NaN            NaN
  1346.15        2500.00        14.6138       0.699841                 NaN  0.995257        27.2499        23.7300        26.0188        6.69236                 NaN            NaN            NaN
  1342.95        2500.00        14.6133       0.699849                 NaN  0.995285        27.2499        23.7301        26.0188        6.69276                 NaN            NaN            NaN
  1339.74        2500.00        14.6128       0.699856                 NaN  0.995314        27.2499        23.7302        26.0188        6.69315                 NaN            NaN            NaN
  1336.54        2500.00        14.6123       0.699863                 NaN  0.995343        27.2499        23.7302        26.0188        6.69355                 NaN            NaN            NaN
  1333.33        2500.00        9.85610       0.702871                 NaN   1.01495        27.6159        26.2094        25.7008        8.89993                 NaN            NaN            NaN
  1330.13        2500.00        9.85580       0.702875                 NaN   1.01498        27.6158        26.2093        25.7008        8.90042                 NaN            NaN            NaN
  1326.92        2500.00        9.85550       0.702880                 NaN   1.01500        27.6157        26.2092        25.7008        8.90091                 NaN            NaN            NaN
  1323.72        2500.00        9.85520       0.702884                 NaN   1.01503        27.6156        26.2091        25.7008        8.90139                 NaN            NaN            NaN
  1320.51        2500.00        7.90351       0.704201                 NaN   1.02321        27.7311        26.6062        26.1676        9.86424                 NaN            NaN            NaN
  1317.31        2500.00        7.90329       0.704205                 NaN   1.02323        27.7309        26.6061        26.1675        9.86477                 NaN            NaN            NaN
  1314.10        2500.00        7.00573       0.704838                 NaN   1.02726        27.7724        26.1282        27.0461        10.3155                 NaN            NaN            NaN
  1310.90        2500.00                 NaN  0.707661                 NaN   1.03622        28.5778        27.0003        27.1016        11.2530        4.32333                 NaN            NaN
  1307.69        2500.00                 NaN  0.707613                 NaN   1.03802        28.5917        26.9340        27.1159        11.2900        4.32281                 NaN            NaN
  1304.49        2500.00                 NaN  0.707614                 NaN   1.03804        28.5914        26.9337        27.1158        11.2906        4.32287                 NaN            NaN
  1301.28        2500.00                 NaN  0.707614                 NaN   1.03806        28.5911        26.9335        27.1156        11.2911        4.32292                 NaN            NaN
