|6.6.6
Archiving\03_Data\eqLP/QFM_m2/KHA22/KHA22_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5970       0.364276       0.386820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5970       0.364275       0.386819E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5970       0.364275       0.386818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5970       0.364274       0.386818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5970       0.364273       0.386817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5970       0.364273       0.386817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5970       0.364272       0.386816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5970       0.364272       0.386816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5970       0.364271       0.386815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5970       0.364272       0.386816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5970       0.364272       0.386816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5970       0.364273       0.386817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5970       0.364273       0.386817E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5970       0.364274       0.386818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5970       0.364274       0.386818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5970       0.364275       0.386819E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5970       0.364275       0.386819E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5970       0.364272       0.386816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5970       0.364270       0.386813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5971       0.364267       0.386810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5971       0.364264       0.386807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5971       0.364263       0.386807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5971       0.364263       0.386806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5971       0.364262       0.386805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5572       0.364261       0.378334E-001  0.407129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.6918       0.364244       0.192790E-001  0.924716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        97.8264       0.364228       0.726361E-003   1.80864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.5462       0.364227                 NaN   2.08959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.2393       0.364227                 NaN   2.39650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        96.8083       0.364228                 NaN   2.82749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.3773       0.364229                 NaN   3.25849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        95.9463       0.364230                 NaN   3.68948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.5153       0.364230                 NaN   4.12048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        94.9556       0.364232                 NaN   4.68021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        94.3958       0.364233                 NaN   5.23995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        93.8119       0.364234                 NaN   5.82390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        92.7884       0.245724                 NaN   6.74696                 NaN  0.218892                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        91.2828                 NaN            NaN   8.04442                 NaN  0.672750                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        90.6183                 NaN            NaN   8.70895                 NaN  0.672753                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        89.9863                 NaN            NaN   9.34091                 NaN  0.672756                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        89.3263                 NaN            NaN   9.99899       0.193142E-002  0.672760                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        88.6772                 NaN            NaN   10.6318       0.182022E-001  0.672763                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        88.0282                 NaN            NaN   11.2646       0.344731E-001  0.672766                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        87.3791                 NaN            NaN   11.8974       0.507442E-001  0.672770                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        86.7300                 NaN            NaN   12.5302       0.670154E-001  0.672773                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        86.0809                 NaN            NaN   13.1630       0.832867E-001  0.672776                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        85.4318                 NaN            NaN   13.7958       0.995583E-001  0.672779                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        84.7827                 NaN            NaN   14.4287       0.115830       0.672782                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        84.1336                 NaN            NaN   15.0615       0.132102       0.672785                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        83.5118                 NaN            NaN   15.6666       0.148802       0.672789                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        82.8899                 NaN            NaN   16.2718       0.165502       0.672792                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        82.2681                 NaN            NaN   16.8769       0.182202       0.672796                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        81.6462                 NaN            NaN   17.4821       0.198903       0.672799                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        81.0243                 NaN            NaN   18.0873       0.215603       0.672803                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        80.4025                 NaN            NaN   18.6924       0.232304       0.672806                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        79.7806                 NaN            NaN   19.2976       0.249005       0.672810                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.1587                 NaN            NaN   19.9028       0.265707       0.672813                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        78.5686                 NaN            NaN   20.4775       0.281090       0.672817                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        77.9785                 NaN            NaN   21.0522       0.296474       0.672821                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        77.3884                 NaN            NaN   21.6269       0.311859       0.672825                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        76.7983                 NaN            NaN   22.2016       0.327243       0.672828                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        76.2082                 NaN            NaN   22.7763       0.342628       0.672832                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        75.6181                 NaN            NaN   23.3511       0.358012       0.672836                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        75.0280                 NaN            NaN   23.9258       0.373397       0.672839                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        74.4378                 NaN            NaN   24.5005       0.388782       0.672843                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        73.8775                 NaN            NaN   25.0467       0.402988       0.672847                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        73.3171                 NaN            NaN   25.5928       0.417194       0.672851                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        72.7567                 NaN            NaN   26.1390       0.431399       0.672855                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        72.1964                 NaN            NaN   26.6852       0.445606       0.672859                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        71.6360                 NaN            NaN   27.2314       0.459812       0.672862                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        71.0756                 NaN            NaN   27.7775       0.474018       0.672866                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        70.5152                 NaN            NaN   28.3237       0.488225       0.672870                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.9548                 NaN            NaN   28.8699       0.502431       0.672874                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        69.4213                 NaN            NaN   29.3903       0.515527       0.672878                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        68.8878                 NaN            NaN   29.9107       0.528622       0.672882                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        68.3543                 NaN            NaN   30.4311       0.541718       0.672886                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        67.8208                 NaN            NaN   30.9515       0.554813       0.672890                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        67.2873                 NaN            NaN   31.4719       0.567909       0.672894                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        66.7538                 NaN            NaN   31.9923       0.581005       0.672897                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        66.2203                 NaN            NaN   32.5127       0.594101       0.672901                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        65.6868                 NaN            NaN   33.0331       0.607198       0.672905                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        65.1789                 NaN            NaN   33.5287       0.619449       0.672909                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        64.6711                 NaN            NaN   34.0243       0.631701       0.672913                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        64.1632                 NaN            NaN   34.5199       0.643953       0.672917                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        63.6554                 NaN            NaN   35.0155       0.656205       0.672921                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        63.1475                 NaN            NaN   35.5111       0.668457       0.672925                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        62.6396                 NaN            NaN   36.0067       0.680710       0.672929                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        62.1317                 NaN            NaN   36.5024       0.692962       0.672933                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        61.6239                 NaN            NaN   36.9980       0.705215       0.672937                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        61.1432                 NaN            NaN   37.4674       0.716476       0.672941                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        60.6625                 NaN            NaN   37.9368       0.727738       0.672945                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        60.1819                 NaN            NaN   38.4062       0.739000       0.672948                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        59.7012                 NaN            NaN   38.8756       0.750262       0.672952                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        59.2205                 NaN            NaN   39.3450       0.761524       0.672956                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        58.7398                 NaN            NaN   39.8144       0.772786       0.672960                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        58.2591                 NaN            NaN   40.2839       0.784048       0.672964                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        57.7784                 NaN            NaN   40.7533       0.795311       0.672968                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        57.3262                 NaN            NaN   41.1950       0.805831       0.672971                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        56.8740                 NaN            NaN   41.6366       0.816351       0.672975                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        56.4219                 NaN            NaN   42.0783       0.826871       0.672979                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        55.9697                 NaN            NaN   42.5200       0.837392       0.672983                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        55.5175                 NaN            NaN   42.9616       0.847912       0.672986                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.0652                 NaN            NaN   43.4033       0.858433       0.672990                 NaN            NaN            NaN            NaN            NaN            NaN
