|6.6.6
Archiving\03_Data\eqLP/QFM_m2/KHA22/KHA22_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7756       0.210757       0.136883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7755       0.210771       0.136886E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7755       0.210785       0.136890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7755       0.210799       0.136893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7755       0.210812       0.136896E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7755       0.210826       0.136900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7755       0.210840       0.136903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7755       0.210854       0.136907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7754       0.210868       0.136910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7754       0.210883       0.136914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7754       0.210897       0.136918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7754       0.210912       0.136922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7754       0.210927       0.136926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7754       0.210942       0.136930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7753       0.210957       0.136935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7753       0.210972       0.136939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7753       0.210987       0.136943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7753       0.210999       0.136946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7753       0.211011       0.136948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7753       0.211024       0.136951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7753       0.211036       0.136954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7753       0.211051       0.136957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7752       0.211065       0.136961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7752       0.211079       0.136965E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7384       0.211098       0.133972E-001  0.371093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        98.9394       0.211214       0.683074E-002  0.842551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.1395       0.211330       0.257499E-003   1.64893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.8805       0.211380                 NaN   1.90808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.5971       0.211433                 NaN   2.19143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        97.1996       0.211502                 NaN   2.58888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.8018       0.211571                 NaN   2.98662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        96.4037       0.211640                 NaN   3.38463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        96.0054       0.211708                 NaN   3.78293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        95.4887       0.211793                 NaN   4.29952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        94.9716       0.211878                 NaN   4.81656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        94.4315       0.211965                 NaN   5.35654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        93.4673       0.143103                 NaN   6.21150                 NaN  0.178102                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        92.0363                 NaN            NaN   7.41569                 NaN  0.548004                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        91.4224                 NaN            NaN   8.02935                 NaN  0.548283                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        90.8364                 NaN            NaN   8.61504                 NaN  0.548548                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        90.2277                 NaN            NaN   9.22213       0.130703E-002  0.548825                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        89.6321                 NaN            NaN   9.80649       0.122954E-001  0.549104                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        89.0359                 NaN            NaN   10.3914       0.232949E-001  0.549381                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        88.4391                 NaN            NaN   10.9769       0.343057E-001  0.549658                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        87.8418                 NaN            NaN   11.5629       0.453276E-001  0.549935                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        87.2440                 NaN            NaN   12.1495       0.563607E-001  0.550210                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        86.6455                 NaN            NaN   12.7366       0.674048E-001  0.550485                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        86.0465                 NaN            NaN   13.3242       0.784599E-001  0.550758                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        85.4470                 NaN            NaN   13.9124       0.895260E-001  0.551031                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        84.8765                 NaN            NaN   14.4714       0.100831       0.551296                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        84.3055                 NaN            NaN   15.0308       0.112146       0.551560                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        83.7339                 NaN            NaN   15.5908       0.123473       0.551823                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        83.1619                 NaN            NaN   16.1512       0.134809       0.552085                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        82.5894                 NaN            NaN   16.7121       0.146157       0.552346                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        82.0164                 NaN            NaN   17.2735       0.157515       0.552607                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        81.4429                 NaN            NaN   17.8354       0.168884       0.552867                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        80.8689                 NaN            NaN   18.3977       0.180263       0.553126                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        80.3273                 NaN            NaN   18.9286       0.190702       0.553373                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        79.7853                 NaN            NaN   19.4600       0.201150       0.553620                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        79.2428                 NaN            NaN   19.9917       0.211606       0.553866                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        78.6999                 NaN            NaN   20.5239       0.222072       0.554111                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        78.1566                 NaN            NaN   21.0565       0.232547       0.554355                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        77.6129                 NaN            NaN   21.5895       0.243030       0.554598                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        77.0687                 NaN            NaN   22.1229       0.253523       0.554840                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        76.5241                 NaN            NaN   22.6567       0.264024       0.555082                 NaN            NaN            NaN            NaN            NaN            NaN
