|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/Y98/Y98_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.2218       0.769956       0.828819E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.2217       0.770027       0.828819E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.2216       0.770099       0.828820E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.2215       0.770171       0.828820E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.2215       0.770243       0.828821E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.2214       0.770315       0.828822E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.2213       0.770387       0.828823E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.2213       0.770459       0.828825E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.2212       0.770531       0.828826E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.2211       0.770603       0.828827E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.2210       0.770675       0.828829E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.2210       0.770746       0.828831E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.2209       0.770819       0.828833E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.2208       0.770891       0.828835E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.2207       0.770963       0.828838E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2207       0.771035       0.828840E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.2206       0.771107       0.828843E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.2205       0.771179       0.828845E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.2205       0.771251       0.828848E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.2204       0.771324       0.828851E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.2203       0.771396       0.828855E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.2202       0.771468       0.828858E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.2202       0.771541       0.828862E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.2201       0.771613       0.828865E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.2200       0.771686       0.828869E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.2200       0.771758       0.828873E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.2199       0.771830       0.828877E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.2198       0.771903       0.828881E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.2197       0.771975       0.828886E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.2197       0.772047       0.828890E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.2196       0.772120       0.828895E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.2195       0.772193       0.828900E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.2194       0.772265       0.828905E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.2194       0.772338       0.828910E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.2193       0.772410       0.828915E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.2192       0.772483       0.828920E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.2192       0.772555       0.828926E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.2191       0.772628       0.828931E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.2190       0.772701       0.828937E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.2189       0.772773       0.828943E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.2189       0.772846       0.828949E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.2188       0.772919       0.828955E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.2187       0.772991       0.828961E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.2186       0.773064       0.828968E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.2186       0.773137       0.828974E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.2185       0.773210       0.828981E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.2184       0.773283       0.828988E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.2184       0.773355       0.828995E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.2183       0.773428       0.829002E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.2182       0.773501       0.829009E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.2181       0.773574       0.829016E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.2181       0.773647       0.829024E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.2180       0.773719       0.829031E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.2179       0.773792       0.829039E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.2178       0.773865       0.829047E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.2178       0.773938       0.829055E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.2177       0.774011       0.829063E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.2176       0.774084       0.829071E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.2176       0.774157       0.829079E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.2175       0.774230       0.829087E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.2174       0.774303       0.829096E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.2173       0.774376       0.829104E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.2173       0.774449       0.829113E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.2172       0.774522       0.829122E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.2171       0.774595       0.829132E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.2170       0.774668       0.829140E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.2170       0.774741       0.829149E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.2169       0.774814       0.829159E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.2168       0.774886       0.829168E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.2167       0.774959       0.829177E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.2167       0.775033       0.829187E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.2166       0.775106       0.829197E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.2165       0.775179       0.829207E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.2165       0.775252       0.829217E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.2164       0.775325       0.829227E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.2163       0.775398       0.829237E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.2162       0.775471       0.829247E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.2162       0.775544       0.829257E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.2161       0.775617       0.829268E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.0593       0.775716                 NaN  0.164950                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.0544       0.775791                 NaN  0.169827                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.0490       0.775865                 NaN  0.175103                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        99.0437       0.775940                 NaN  0.180379                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        99.0383       0.776015                 NaN  0.185656                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        99.0330       0.776090                 NaN  0.190934                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        99.0276       0.776165                 NaN  0.196213                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        99.0223       0.776240                 NaN  0.201493                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        99.0169       0.776315                 NaN  0.206773                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        99.0116       0.776390                 NaN  0.212055                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        99.0031       0.776466                 NaN  0.220423                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        98.9947       0.776542                 NaN  0.228792                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        98.9862       0.776618                 NaN  0.237163                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        98.9778       0.776694                 NaN  0.245535                 NaN            NaN            NaN            NaN            NaN
