|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/GRV/GRV_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1852.56        500.000        97.9315       0.835686        1.23284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        97.8976       0.835767        1.26659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        97.8638       0.835847        1.30034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        97.8312       0.835925        1.33289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        97.7985       0.836003        1.36545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        97.7659       0.836080        1.39801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        97.7333       0.836158        1.43058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        97.7006       0.836236        1.46316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        97.6679       0.836314        1.49574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        97.6353       0.836391        1.52833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        97.6026       0.836469        1.56093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        97.5711       0.836544        1.59232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        97.5397       0.836619        1.62372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        97.5082       0.836694        1.65512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        97.4767       0.836769        1.68653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        97.4452       0.836844        1.71794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        97.4137       0.836919        1.74936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        97.3822       0.836994        1.78079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        97.3507       0.837069        1.81222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        97.3293       0.837121        1.83362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        97.2855       0.837214        1.87281       0.451315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        97.2389       0.837278        1.89993       0.239184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        97.1923       0.837343        1.92705       0.433266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        97.1466       0.837406        1.95379       0.622124E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        97.1009       0.837470        1.98053       0.811011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        97.0552       0.837533        2.00728       0.999927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        97.0095       0.837597        2.03403       0.118887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        96.9649       0.837659        2.06027       0.137127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        96.9204       0.837722        2.08651       0.155369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        96.8759       0.837784        2.11275       0.173615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        96.8313       0.837847        2.13900       0.191863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        96.5350       0.837853        2.14163       0.210419       0.275075                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        95.6963       0.837738        2.09300       0.230455        1.14247                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        94.8484       0.837613        2.04063       0.250305        2.02308                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        94.0007       0.837489        1.98828       0.270148        2.90343                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        93.1218       0.837334        1.92293       0.289475        3.82845                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        92.2433       0.837179        1.85760       0.308796        4.75312                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        91.3651       0.837024        1.79230       0.328109        5.67746                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        90.4872       0.836869        1.72702       0.347415        6.60145                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        89.6097       0.836714        1.66177       0.366713        7.52510                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        88.7325       0.836560        1.59654       0.386005        8.44841                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        87.8556       0.836405        1.53133       0.405290        9.37138                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        86.9790       0.836250        1.46615       0.424567        10.2940                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        86.0617       0.836044        1.37938       0.443043        11.2798                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        85.1449       0.835838        1.29265       0.461510        12.2651                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        84.2285       0.835632        1.20597       0.479968        13.2499                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        83.3126       0.835427        1.11933       0.498416        14.2342                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        82.3971       0.835221        1.03273       0.516856        15.2181                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        81.4821       0.835015       0.946169       0.535287        16.2015                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        80.5675       0.834810       0.859654       0.553708        17.1843                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        79.6534       0.834604       0.773182       0.572121        18.1667                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        78.7257       0.834361       0.670662       0.589880        19.1794                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        77.7986       0.834118       0.568202       0.607629        20.1915                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        76.8720       0.833874       0.465801       0.625368        21.2029                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        75.9460       0.833631       0.363460       0.643096        22.2138                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        75.0217       0.833369       0.253058       0.660405        23.2315                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        74.0980       0.833107       0.142724       0.677704        24.2485                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        73.1783       0.832836       0.288555E-001  0.694979        25.2650                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        72.3381       0.832769                 NaN  0.709489        26.1196                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        71.5637       0.832771                 NaN  0.722872        26.8807                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        70.7892       0.832773                 NaN  0.736255        27.6417                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        70.0148       0.832774                 NaN  0.749638        28.4028                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        69.2404       0.832776                 NaN  0.763021        29.1638                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        68.4659       0.832778                 NaN  0.776404        29.9249                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        67.6915       0.832780                 NaN  0.789787        30.6860                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        66.9170       0.832782                 NaN  0.803170        31.4470                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        66.1426       0.832784                 NaN  0.816553        32.2081                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        65.4204       0.832785                 NaN  0.829172        32.9176                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        64.6983       0.832787                 NaN  0.841791        33.6271                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        63.9892       0.832789                 NaN  0.854118        34.3239                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        63.0529       0.832791                 NaN  0.864756        34.8515       0.398019                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        61.3528       0.832793                 NaN  0.868019        34.8139        2.13242                 NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        59.6528       0.832795                 NaN  0.871281        34.7763        3.86684                 NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        57.9527       0.832797                 NaN  0.874544        34.7387        5.60126                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        56.2526       0.832799                 NaN  0.877807        34.7011        7.33569                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        54.8699       0.832801                 NaN  0.876733        34.6368        8.78371                 NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        53.4873       0.832803                 NaN  0.875658        34.5725        10.2317                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        52.1046       0.832805                 NaN  0.874583        34.5082        11.6798                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        50.7219       0.832807                 NaN  0.873509        34.4439        13.1278                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        49.3393       0.832808                 NaN  0.872434        34.3796        14.5759                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        47.9566       0.832810                 NaN  0.871359        34.3153        16.0239                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        46.5739       0.832812                 NaN  0.870284        34.2510        17.4720                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        45.1912       0.832814                 NaN  0.869210        34.1867        18.9200                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        44.0652       0.832815                 NaN  0.862308        34.1071        20.1326                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        42.9393       0.832817                 NaN  0.855407        34.0274        21.3451                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        41.8133       0.832818                 NaN  0.848505        33.9477        22.5577                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        40.6874       0.832820                 NaN  0.841604        33.8680        23.7702                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        39.5614       0.832821                 NaN  0.834702        33.7883        24.9828                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        38.4354       0.832823                 NaN  0.827801        33.7086        26.1953                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        37.3094       0.832824                 NaN  0.820899        33.6289        27.4079                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        36.1835       0.832826                 NaN  0.813997        33.5492        28.6205                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        35.1659       0.832827                 NaN  0.798790        33.4766        29.7259                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        34.1483       0.832828                 NaN  0.783582        33.4040        30.8313                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        33.1307       0.832830                 NaN  0.768374        33.3313        31.9367                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        32.1132       0.832831                 NaN  0.753166        33.2587        33.0422                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        31.0956       0.832832                 NaN  0.737958        33.1860        34.1476                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        30.0780       0.832834                 NaN  0.722751        33.1134        35.2530                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        29.0604       0.832835                 NaN  0.707543        33.0408        36.3585                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        28.0428       0.832836                 NaN  0.692335        32.9681        37.4639                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        26.9201       0.832838                 NaN  0.681622        32.8961        37.8075       0.861847                 NaN            NaN            NaN            NaN
  1532.05        500.000        25.6126       0.832840                 NaN  0.683807        32.8024        37.0906        2.97772                 NaN            NaN            NaN            NaN
  1528.85        500.000        24.3095       0.832842                 NaN  0.682109        32.7264        36.5803        4.86887                 NaN            NaN            NaN            NaN
  1525.64        500.000        23.0063       0.832843                 NaN  0.680412        32.6503        36.0701        6.76003                 NaN            NaN            NaN            NaN
  1522.44        500.000        21.5618       0.832845                 NaN  0.647236        32.6490        37.0925        6.03289        1.18378                 NaN            NaN            NaN
  1519.23        500.000        20.1926       0.832847                 NaN  0.612098        32.6544        38.1216        2.44027        5.14619                 NaN            NaN            NaN
  1516.03        500.000        20.1926       0.832847                 NaN  0.612098        32.6544        38.1216        2.44027        5.14619                 NaN            NaN            NaN
  1512.82        500.000        17.7834       0.832849                 NaN  0.553319        32.6481        39.4354        4.33007        4.41689                 NaN            NaN            NaN
  1509.62        500.000        17.7834       0.832849                 NaN  0.553319        32.6481        39.4354        4.33007        4.41689                 NaN            NaN            NaN
  1506.41        500.000        17.7834       0.832849                 NaN  0.553319        32.6481        39.4354        4.33007        4.41689                 NaN            NaN            NaN
  1503.21        500.000        17.7834       0.832849                 NaN  0.553319        32.6481        39.4354        4.33007        4.41689                 NaN            NaN            NaN
  1500.00        500.000        17.7834       0.832849                 NaN  0.553319        32.6481        39.4354        4.33007        4.41689                 NaN            NaN            NaN
  1496.79        500.000        17.7834       0.832849                 NaN  0.553319        32.6481        39.4354        4.33007        4.41689                 NaN            NaN            NaN
  1493.59        500.000        17.7834       0.832849                 NaN  0.553319        32.6481        39.4354        4.33007        4.41689                 NaN            NaN            NaN
  1490.38        500.000        17.7834       0.832849                 NaN  0.553319        32.6481        39.4354        4.33007        4.41689                 NaN            NaN            NaN
  1487.18        500.000        10.9411       0.832856                 NaN  0.411319        32.4748        40.3760        5.92162        9.04232                 NaN            NaN            NaN
  1483.97        500.000        10.9411       0.832856                 NaN  0.411319        32.4748        40.3760        5.92162        9.04232                 NaN            NaN            NaN
  1480.77        500.000        10.9411       0.832856                 NaN  0.411319        32.4748        40.3760        5.92162        9.04232                 NaN            NaN            NaN
  1477.56        500.000        10.9411       0.832856                 NaN  0.411319        32.4748        40.3760        5.92162        9.04232                 NaN            NaN            NaN
  1474.36        500.000        10.9411       0.832856                 NaN  0.411319        32.4748        40.3760        5.92162        9.04232                 NaN            NaN            NaN
  1471.15        500.000        10.9411       0.832856                 NaN  0.411319        32.4748        40.3760        5.92162        9.04232                 NaN            NaN            NaN
  1467.95        500.000        10.9411       0.832856                 NaN  0.411319        32.4748        40.3760        5.92162        9.04232                 NaN            NaN            NaN
  1464.74        500.000        10.9411       0.832856                 NaN  0.411319        32.4748        40.3760        5.92162        9.04232                 NaN            NaN            NaN
  1461.54        500.000        6.93049       0.832858                 NaN  0.330763        32.2420        40.3929        11.7914        7.47955                 NaN            NaN            NaN
  1458.33        500.000        6.93049       0.832858                 NaN  0.330763        32.2420        40.3929        11.7914        7.47955                 NaN            NaN            NaN
  1455.13        500.000        6.93049       0.832858                 NaN  0.330763        32.2420        40.3929        11.7914        7.47955                 NaN            NaN            NaN
  1451.92        500.000        6.93049       0.832858                 NaN  0.330763        32.2420        40.3929        11.7914        7.47955                 NaN            NaN            NaN
  1448.72        500.000        6.93049       0.832858                 NaN  0.330763        32.2420        40.3929        11.7914        7.47955                 NaN            NaN            NaN
  1445.51        500.000        6.93049       0.832858                 NaN  0.330763        32.2420        40.3929        11.7914        7.47955                 NaN            NaN            NaN
  1442.31        500.000        6.93049       0.832858                 NaN  0.330763        32.2420        40.3929        11.7914        7.47955                 NaN            NaN            NaN
  1439.10        500.000        6.93049       0.832858                 NaN  0.330763        32.2420        40.3929        11.7914        7.47955                 NaN            NaN            NaN
  1435.90        500.000        4.52131       0.832858                 NaN  0.285649        32.0103        40.7393        13.6801        7.93056                 NaN            NaN            NaN
  1432.69        500.000        4.52131       0.832858                 NaN  0.285649        32.0103        40.7393        13.6801        7.93056                 NaN            NaN            NaN
  1429.49        500.000        4.52131       0.832858                 NaN  0.285649        32.0103        40.7393        13.6801        7.93056                 NaN            NaN            NaN
  1426.28        500.000        4.52131       0.832858                 NaN  0.285649        32.0103        40.7393        13.6801        7.93056                 NaN            NaN            NaN
  1423.08        500.000        4.52131       0.832858                 NaN  0.285649        32.0103        40.7393        13.6801        7.93056                 NaN            NaN            NaN
  1419.87        500.000        4.52131       0.832858                 NaN  0.285649        32.0103        40.7393        13.6801        7.93056                 NaN            NaN            NaN
  1416.67        500.000        4.52131       0.832858                 NaN  0.285649        32.0103        40.7393        13.6801        7.93056                 NaN            NaN            NaN
  1413.46        500.000        4.52131       0.832858                 NaN  0.285649        32.0103        40.7393        13.6801        7.93056                 NaN            NaN            NaN
  1410.26        500.000        2.98807       0.832858                 NaN  0.272913        31.7765        41.1765        7.91257        15.0406                 NaN            NaN            NaN
  1407.05        500.000        2.98807       0.832858                 NaN  0.272913        31.7765        41.1765        7.91257        15.0406                 NaN            NaN            NaN
  1403.85        500.000        2.98807       0.832858                 NaN  0.272913        31.7765        41.1765        7.91257        15.0406                 NaN            NaN            NaN
  1400.64        500.000        2.98807       0.832858                 NaN  0.272913        31.7765        41.1765        7.91257        15.0406                 NaN            NaN            NaN
  1397.44        500.000        2.98807       0.832858                 NaN  0.272913        31.7765        41.1765        7.91257        15.0406                 NaN            NaN            NaN
  1394.23        500.000        2.98807       0.832858                 NaN  0.272913        31.7765        41.1765        7.91257        15.0406                 NaN            NaN            NaN
  1391.03        500.000        2.98807       0.832858                 NaN  0.272913        31.7765        41.1765        7.91257        15.0406                 NaN            NaN            NaN
  1387.82        500.000        2.98807       0.832858                 NaN  0.272913        31.7765        41.1765        7.91257        15.0406                 NaN            NaN            NaN
  1384.62        500.000        1.90797       0.832857                 NaN  0.285397        31.5319        41.5855        16.0685        7.78794                 NaN            NaN            NaN
  1381.41        500.000        1.90797       0.832857                 NaN  0.285397        31.5319        41.5855        16.0685        7.78794                 NaN            NaN            NaN
  1378.21        500.000        1.90797       0.832857                 NaN  0.285397        31.5319        41.5855        16.0685        7.78794                 NaN            NaN            NaN
  1375.00        500.000        1.90797       0.832857                 NaN  0.285397        31.5319        41.5855        16.0685        7.78794                 NaN            NaN            NaN
  1371.79        500.000        1.90797       0.832857                 NaN  0.285397        31.5319        41.5855        16.0685        7.78794                 NaN            NaN            NaN
  1368.59        500.000        1.90797       0.832857                 NaN  0.285397        31.5319        41.5855        16.0685        7.78794                 NaN            NaN            NaN
  1365.38        500.000        1.90797       0.832857                 NaN  0.285397        31.5319        41.5855        16.0685        7.78794                 NaN            NaN            NaN
  1362.18        500.000        1.90797       0.832857                 NaN  0.285397        31.5319        41.5855        16.0685        7.78794                 NaN            NaN            NaN
  1358.97        500.000        1.08848       0.832856                 NaN  0.316562        31.2764        41.9644        7.63765        16.8836                 NaN            NaN            NaN
  1355.77        500.000        1.08848       0.832856                 NaN  0.316562        31.2764        41.9644        7.63765        16.8836                 NaN            NaN            NaN
  1352.56        500.000        1.08848       0.832856                 NaN  0.316562        31.2764        41.9644        7.63765        16.8836                 NaN            NaN            NaN
  1349.36        500.000        1.08848       0.832856                 NaN  0.316562        31.2764        41.9644        7.63765        16.8836                 NaN            NaN            NaN
  1346.15        500.000        1.08848       0.832856                 NaN  0.316562        31.2764        41.9644        7.63765        16.8836                 NaN            NaN            NaN
  1342.95        500.000        1.08848       0.832856                 NaN  0.316562        31.2764        41.9644        7.63765        16.8836                 NaN            NaN            NaN
  1339.74        500.000        1.08848       0.832856                 NaN  0.316562        31.2764        41.9644        7.63765        16.8836                 NaN            NaN            NaN
  1336.54        500.000        1.08848       0.832856                 NaN  0.316562        31.2764        41.9644        7.63765        16.8836                 NaN            NaN            NaN
  1333.33        500.000       0.423725       0.832854                 NaN  0.362331        31.0076        42.3317        17.5529        7.48882                 NaN            NaN            NaN
  1330.13        500.000       0.423725       0.832854                 NaN  0.362331        31.0076        42.3317        17.5529        7.48882                 NaN            NaN            NaN
  1326.92        500.000       0.423725       0.832854                 NaN  0.362331        31.0076        42.3317        17.5529        7.48882                 NaN            NaN            NaN
  1323.72        500.000       0.423725       0.832854                 NaN  0.362331        31.0076        42.3317        17.5529        7.48882                 NaN            NaN            NaN
  1320.51        500.000       0.122950       0.832854                 NaN  0.388933        30.8686        42.5138        7.42224        17.8507                 NaN            NaN            NaN
  1317.31        500.000       0.500142E-001  0.832854                 NaN  0.396084        30.8330        42.5560        17.9214        7.41070                 NaN            NaN            NaN
  1314.10        500.000                 NaN  0.832853                 NaN  0.403173        30.8065        42.6052        17.9733        7.37893                 NaN            NaN            NaN
  1310.90        500.000                 NaN  0.832853                 NaN  0.403173        30.8065        42.6052        17.9733        7.37893                 NaN            NaN            NaN
  1307.69        500.000                 NaN  0.832854                 NaN  0.416777        30.7955        42.7096        7.25907        17.9862                 NaN            NaN            NaN
  1304.49        500.000                 NaN  0.832854                 NaN  0.416777        30.7955        42.7096        7.25907        17.9862                 NaN            NaN            NaN
  1301.28        500.000                 NaN  0.832854                 NaN  0.431515        30.7864        42.8124        17.9943        7.14247                 NaN            NaN            NaN
  1298.08        500.000                 NaN  0.832854                 NaN  0.437631        30.7895        42.8468        17.9856        7.09398       0.136098E-001            NaN            NaN
  1294.87        500.000                 NaN  0.832854                 NaN  0.444302        30.7925        42.8747        17.9716        7.05636       0.277775E-001            NaN            NaN
  1291.67        500.000                 NaN  0.832854                 NaN  0.444302        30.7925        42.8747        17.9716        7.05636       0.277775E-001            NaN            NaN
  1288.46        500.000                 NaN  0.832854                 NaN  0.444302        30.7925        42.8747        17.9716        7.05636       0.277775E-001            NaN            NaN
  1285.26        500.000                 NaN  0.832854                 NaN  0.444302        30.7925        42.8747        17.9716        7.05636       0.277775E-001            NaN            NaN
  1282.05        500.000                 NaN  0.832855                 NaN  0.470825        30.8022        42.9933        17.9210        6.89602       0.837592E-001            NaN            NaN
