|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1278.85        500.000                 NaN  0.762477                 NaN  0.365694        29.9153        43.3786        18.4355        7.03913       0.103262                 NaN            NaN
  1275.64        500.000                 NaN  0.762484                 NaN  0.365704        29.9152        43.3787        18.4355        7.03916       0.103268                 NaN            NaN
  1272.44        500.000                 NaN  0.762492                 NaN  0.365714        29.9152        43.3787        18.4355        7.03918       0.103274                 NaN            NaN
  1269.23        500.000                 NaN  0.762499                 NaN  0.365723        29.9151        43.3787        18.4354        7.03921       0.103280                 NaN            NaN
  1266.03        500.000                 NaN  0.762507                 NaN  0.365733        29.9150        43.3788        18.4354        7.03924       0.103286                 NaN            NaN
  1262.82        500.000                 NaN  0.762514                 NaN  0.365743        29.9150        43.3788        18.4354        7.03926       0.103292                 NaN            NaN
  1259.62        500.000                 NaN  0.762521                 NaN  0.365753        29.9149        43.3789        18.4354        7.03929       0.103298                 NaN            NaN
  1256.41        500.000                 NaN  0.762404                 NaN  0.406939        29.9312        43.5869        18.3447        6.73017       0.237685                 NaN            NaN
  1253.21        500.000                 NaN  0.762411                 NaN  0.406950        29.9312        43.5869        18.3446        6.73020       0.237699                 NaN            NaN
  1250.00        500.000                 NaN  0.762418                 NaN  0.406961        29.9311        43.5870        18.3446        6.73022       0.237713                 NaN            NaN
  1246.79        500.000                 NaN  0.762426                 NaN  0.406971        29.9310        43.5870        18.3446        6.73025       0.237727                 NaN            NaN
  1243.59        500.000                 NaN  0.762433                 NaN  0.406982        29.9310        43.5871        18.3445        6.73028       0.237741                 NaN            NaN
  1240.38        500.000                 NaN  0.762440                 NaN  0.406993        29.9309        43.5871        18.3445        6.73030       0.237755                 NaN            NaN
  1237.18        500.000                 NaN  0.762447                 NaN  0.407004        29.9308        43.5872        18.3445        6.73033       0.237769                 NaN            NaN
  1233.97        500.000                 NaN  0.762454                 NaN  0.407015        29.9307        43.5872        18.3444        6.73036       0.237783                 NaN            NaN
  1230.77        500.000                 NaN  0.762347                 NaN  0.450407        29.9404        43.7634        18.2663        6.45377       0.363283                 NaN            NaN
  1227.56        500.000                 NaN  0.762354                 NaN  0.450418        29.9403        43.7635        18.2663        6.45380       0.363304                 NaN            NaN
  1224.36        500.000                 NaN  0.762361                 NaN  0.450430        29.9403        43.7635        18.2662        6.45383       0.363326                 NaN            NaN
  1221.15        500.000                 NaN  0.762368                 NaN  0.450442        29.9402        43.7636        18.2662        6.45385       0.363347                 NaN            NaN
  1217.95        500.000                 NaN  0.762375                 NaN  0.450454        29.9401        43.7636        18.2662        6.45388       0.363368                 NaN            NaN
  1214.74        500.000                 NaN  0.762382                 NaN  0.450466        29.9400        43.7637        18.2661        6.45391       0.363390                 NaN            NaN
  1211.54        500.000                 NaN  0.762388                 NaN  0.450477        29.9399        43.7637        18.2661        6.45394       0.363411                 NaN            NaN
  1208.33        500.000                 NaN  0.762395                 NaN  0.450489        29.9399        43.7638        18.2661        6.45396       0.363432                 NaN            NaN
  1205.13        500.000                 NaN  0.762296                 NaN  0.496070        29.9439        43.9187        6.20022        18.1967       0.482122                 NaN            NaN
  1201.92        500.000                 NaN  0.762303                 NaN  0.496083        29.9438        43.9187        6.20024        18.1967       0.482150                 NaN            NaN
  1198.72        500.000                 NaN  0.762309                 NaN  0.496096        29.9437        43.9188        6.20027        18.1967       0.482178                 NaN            NaN
  1195.51        500.000                 NaN  0.762316                 NaN  0.496109        29.9436        43.9188        6.20030        18.1966       0.482207                 NaN            NaN
  1192.31        500.000                 NaN  0.762323                 NaN  0.496122        29.9435        43.9189        6.20033        18.1966       0.482235                 NaN            NaN
  1189.10        500.000                 NaN  0.762329                 NaN  0.496134        29.9434        43.9189        6.20035        18.1965       0.482263                 NaN            NaN
  1185.90        500.000                 NaN  0.762336                 NaN  0.496147        29.9434        43.9190        6.20038        18.1965       0.482291                 NaN            NaN
  1182.69        500.000                 NaN  0.762342                 NaN  0.496160        29.9433        43.9190        6.20041        18.1965       0.482319                 NaN            NaN
  1179.49        500.000                 NaN  0.762254                 NaN  0.542986        29.9436        44.0624        18.1318        5.96280       0.594146                 NaN            NaN
  1176.28        500.000                 NaN  0.762260                 NaN  0.543000        29.9435        44.0624        18.1318        5.96283       0.594181                 NaN            NaN
  1173.08        500.000                 NaN  0.762266                 NaN  0.543014        29.9435        44.0625        18.1317        5.96285       0.594215                 NaN            NaN
  1169.87        500.000                 NaN  0.762273                 NaN  0.543028        29.9434        44.0625        18.1317        5.96288       0.594250                 NaN            NaN
  1166.67        500.000                 NaN  0.762233                 NaN  0.566990        29.9416        44.1317        18.0991        5.85019       0.648187                 NaN            NaN
  1163.46        500.000                 NaN  0.762227                 NaN  0.574166        29.9397        44.1460        18.0950        5.82144       0.657195       0.431153E-002            NaN
  1160.26        500.000                 NaN  0.762218                 NaN  0.580572        29.9394        44.1632        18.0886        5.78882       0.668199       0.888306E-002            NaN
  1157.05        500.000                 NaN  0.762224                 NaN  0.580586        29.9393        44.1633        18.0886        5.78885       0.668237       0.888321E-002            NaN
  1153.85        500.000                 NaN  0.762200                 NaN  0.593617        29.9388        44.1963        5.72853        18.0725       0.689482       0.185469E-001            NaN
  1150.64        500.000                 NaN  0.762206                 NaN  0.593632        29.9387        44.1964        5.72856        18.0725       0.689522       0.185472E-001            NaN
  1147.44        500.000                 NaN  0.762212                 NaN  0.593647        29.9386        44.1964        5.72859        18.0724       0.689562       0.185475E-001            NaN
  1144.23        500.000                 NaN  0.762218                 NaN  0.593662        29.9385        44.1965        5.72861        18.0724       0.689602       0.185478E-001            NaN
  1141.03        500.000                 NaN  0.762224                 NaN  0.593677        29.9384        44.1965        5.72864        18.0724       0.689642       0.185482E-001            NaN
  1137.82        500.000                 NaN  0.762230                 NaN  0.593691        29.9383        44.1966        5.72867        18.0723       0.689682       0.185485E-001            NaN
  1134.62        500.000                 NaN  0.762236                 NaN  0.593706        29.9382        44.1967        5.72870        18.0723       0.689721       0.185488E-001            NaN
  1131.41        500.000                 NaN  0.762242                 NaN  0.593721        29.9381        44.1967        5.72873        18.0722       0.689761       0.185491E-001            NaN
  1128.21        500.000                 NaN  0.762134                 NaN  0.646761        29.9340        44.3240        5.49623        18.0088       0.771479       0.566038E-001            NaN
  1125.00        500.000                 NaN  0.762140                 NaN  0.646777        29.9339        44.3240        5.49625        18.0087       0.771524       0.566048E-001            NaN
  1121.79        500.000                 NaN  0.762146                 NaN  0.646793        29.9338        44.3241        5.49628        18.0087       0.771568       0.566058E-001            NaN
  1118.59        500.000                 NaN  0.762151                 NaN  0.646809        29.9337        44.3241        5.49631        18.0086       0.771613       0.566068E-001            NaN
  1115.38        500.000                 NaN  0.762104                 NaN  0.674098        29.9298        44.3843        17.9789        5.38531       0.810535       0.749437E-001            NaN
  1112.18        500.000                 NaN  0.762110                 NaN  0.674115        29.9297        44.3844        17.9788        5.38534       0.810582       0.749450E-001            NaN
  1108.97        500.000                 NaN  0.762090                 NaN  0.687966        29.9272        44.4142        17.9639        5.33098       0.829691       0.839380E-001            NaN
  1105.77        500.000                 NaN  0.762083                 NaN  0.694992        29.9256        44.4285        17.9571        5.30434       0.839084       0.882635E-001            NaN
  1102.56        500.000                 NaN  0.762076                 NaN  0.702088        29.9239        44.4437        17.9505        5.27667       0.848265                 NaN  0.927952E-001
  1099.36        500.000                 NaN  0.762081                 NaN  0.702105        29.9238        44.4437        17.9505        5.27670       0.848313                 NaN  0.927954E-001
  1096.15        500.000                 NaN  0.762087                 NaN  0.702122        29.9237        44.4438        17.9504        5.27673       0.848362                 NaN  0.927954E-001
  1092.95        500.000                 NaN  0.762092                 NaN  0.702139        29.9236        44.4439        17.9504        5.27676       0.848411                 NaN  0.927954E-001
  1089.74        500.000                 NaN  0.762098                 NaN  0.702156        29.9234        44.4439        17.9503        5.27678       0.848460                 NaN  0.927952E-001
  1086.54        500.000                 NaN  0.762103                 NaN  0.702173        29.9233        44.4440        17.9503        5.27681       0.848508                 NaN  0.927949E-001
  1083.33        500.000                 NaN  0.762108                 NaN  0.702190        29.9232        44.4441        17.9502        5.27684       0.848557                 NaN  0.927944E-001
  1080.13        500.000                 NaN  0.762114                 NaN  0.702207        29.9231        44.4441        17.9502        5.27687       0.848606                 NaN  0.927939E-001
  1076.92        500.000                 NaN  0.762024                 NaN  0.759289        29.9127        44.5532        5.06766        17.8939       0.916788                 NaN  0.134474     
  1073.72        500.000                 NaN  0.762029                 NaN  0.759308        29.9126        44.5533        5.06769        17.8938       0.916841                 NaN  0.134473     
  1070.51        500.000                 NaN  0.762034                 NaN  0.759326        29.9125        44.5533        5.06771        17.8938       0.916893                 NaN  0.134472     
  1067.31        500.000                 NaN  0.762040                 NaN  0.759344        29.9123        44.5534        5.06774        17.8937       0.916946                 NaN  0.134470     
  1064.10        500.000                 NaN  0.762045                 NaN  0.759362        29.9122        44.5535        5.06777        17.8937       0.916998                 NaN  0.134469     
  1060.90        500.000                 NaN  0.762050                 NaN  0.759380        29.9121        44.5535        5.06780        17.8936       0.917050                 NaN  0.134467     
  1057.69        500.000                 NaN  0.762055                 NaN  0.759398        29.9120        44.5536        5.06783        17.8935       0.917103                 NaN  0.134465     
  1054.49        500.000                 NaN  0.762060                 NaN  0.759416        29.9119        44.5537        5.06786        17.8935       0.917155                 NaN  0.134463     
  1051.28        500.000                 NaN  0.761963                 NaN  0.821245        29.8888        44.6682        17.8379        4.86579       0.978520                 NaN  0.177630     
  1048.08        500.000                 NaN  0.761968                 NaN  0.821264        29.8886        44.6683        17.8378        4.86582       0.978576                 NaN  0.177627     
  1044.87        500.000                 NaN  0.761973                 NaN  0.821284        29.8885        44.6684        17.8378        4.86585       0.978632                 NaN  0.177624     
  1041.67        500.000                 NaN  0.761978                 NaN  0.821303        29.8884        44.6684        17.8377        4.86588       0.978687                 NaN  0.177621     
  1038.46        500.000                 NaN  0.761983                 NaN  0.821322        29.8883        44.6685        17.8377        4.86591       0.978743                 NaN  0.177617     
  1035.26        500.000                 NaN  0.761988                 NaN  0.821342        29.8881        44.6686        17.8376        4.86594       0.978799                 NaN  0.177614     
  1032.05        500.000                 NaN  0.761993                 NaN  0.821361        29.8880        44.6686        17.8375        4.86597       0.978854                 NaN  0.177611     
  1028.85        500.000                 NaN  0.761998                 NaN  0.821380        29.8879        44.6687        17.8375        4.86600       0.978910                 NaN  0.177608     
  1025.64        500.000                 NaN  0.761915                 NaN  0.884625        29.8654        44.7753        17.7836        4.67199        1.03295                 NaN  0.224204     
  1022.44        500.000                 NaN  0.761919                 NaN  0.884645        29.8652        44.7754        17.7836        4.67202        1.03301                 NaN  0.224200     
  1019.23        500.000                 NaN  0.761924                 NaN  0.884666        29.8651        44.7755        17.7835        4.67205        1.03307                 NaN  0.224196     
  1016.03        500.000                 NaN  0.761929                 NaN  0.884686        29.8650        44.7756        17.7835        4.67208        1.03312                 NaN  0.224192     
  1012.82        500.000                 NaN  0.761934                 NaN  0.884707        29.8648        44.7756        17.7834        4.67211        1.03318                 NaN  0.224188     
  1009.62        500.000                 NaN  0.761938                 NaN  0.884727        29.8647        44.7757        17.7833        4.67214        1.03324                 NaN  0.224184     
  1006.41        500.000                 NaN  0.761943                 NaN  0.884748        29.8646        44.7758        17.7833        4.67217        1.03330                 NaN  0.224181     
  1003.21        500.000                 NaN  0.761948                 NaN  0.884768        29.8644        44.7759        17.7832        4.67220        1.03336                 NaN  0.224177     
  1000.00        500.000                 NaN  0.761867                 NaN  0.951946        29.8335        44.8831        4.48519        17.7317        1.07978                 NaN  0.272839     
