|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.5/YM20/YM20_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1499.32        500.000                 NaN            NaN   99.5109       0.481030       0.806893E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1497.97        500.000                 NaN            NaN   99.5156       0.475404       0.901650E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1496.62        500.000                 NaN            NaN   99.5188       0.471771       0.944577E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1495.28        500.000                 NaN            NaN   99.5214       0.471492       0.713391E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1493.93        500.000                 NaN            NaN   99.5228       0.471041       0.614229E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1492.58        500.000                 NaN            NaN   99.8207       0.166165       0.131825E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000                 NaN            NaN   99.2340       0.764159       0.181869E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1489.88        500.000                 NaN            NaN   99.5300       0.468591       0.140938E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        500.000                 NaN            NaN   99.5285       0.469749       0.175597E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1487.18        500.000                 NaN            NaN   99.5412       0.457522       0.128987E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1485.83        500.000                 NaN            NaN   99.5381       0.460144       0.176397E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1484.48        500.000                 NaN            NaN   99.5245       0.474879       0.627928E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1483.13        500.000                 NaN            NaN   99.5584       0.430617       0.109830E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1481.78        500.000                 NaN            NaN   99.5448       0.455249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.43        500.000                 NaN            NaN   99.5478       0.444689       0.755000E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1479.08        500.000                 NaN            NaN   99.5520       0.442163       0.586821E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1477.73        500.000                 NaN            NaN   99.5517       0.447789       0.469676E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1476.38        500.000                 NaN            NaN   99.1938       0.803311       0.285035E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1475.03        500.000                 NaN            NaN   99.9261       0.738950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000                 NaN            NaN   99.4344       0.565242       0.396489E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1472.33        500.000                 NaN            NaN   99.6881       0.280878       0.310057E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1470.98        500.000                 NaN            NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.63        500.000                 NaN            NaN   98.6675        1.33247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.28        500.000                 NaN            NaN   99.9890       0.110204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN            NaN   99.6203       0.379690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.59        500.000                 NaN            NaN   99.5702       0.427939       0.183845E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1464.24        500.000                 NaN            NaN   99.5718       0.428169       0.102551E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1462.89        500.000                 NaN            NaN   99.5730       0.426970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.54        500.000                 NaN            NaN   99.5753       0.424744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.19        500.000                 NaN            NaN   99.3618       0.506468       0.131698                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.84        500.000                 NaN            NaN   99.8205       0.179481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.49        500.000                 NaN            NaN   99.5754       0.424641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000                 NaN            NaN   99.5982       0.401813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.79        500.000                 NaN            NaN   99.5732       0.426758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.44        500.000                 NaN            NaN   99.3684       0.357847                 NaN  0.273792                 NaN            NaN            NaN            NaN            NaN
  1452.09        500.000                 NaN            NaN   99.1724       0.304596                 NaN  0.523039                 NaN            NaN            NaN            NaN            NaN
  1450.74        500.000                 NaN            NaN   99.1819       0.300342       0.602000E-005  0.517774                 NaN            NaN            NaN            NaN            NaN
  1449.39        500.000                 NaN            NaN   99.1895       0.296615                 NaN  0.513839                 NaN            NaN            NaN            NaN            NaN
  1448.04        500.000                 NaN            NaN   99.1960       0.294379                 NaN  0.509588                 NaN            NaN            NaN            NaN            NaN
  1446.69        500.000                 NaN            NaN   99.2027       0.290929                 NaN  0.506408                 NaN            NaN            NaN            NaN            NaN
  1445.34        500.000                 NaN            NaN   99.2091       0.288176                 NaN  0.502691                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000                 NaN            NaN   99.2159       0.285458                 NaN  0.498681                 NaN            NaN            NaN            NaN            NaN
  1442.64        500.000                 NaN            NaN   99.2074       0.194920       0.179862E-005  0.484816       0.112869                 NaN            NaN            NaN            NaN
  1441.29        500.000                 NaN            NaN   99.1861       0.346067E-001            NaN  0.462527       0.316773                 NaN            NaN            NaN            NaN
  1439.94        500.000                 NaN            NaN   99.1916       0.333992E-001            NaN  0.459813       0.315196                 NaN            NaN            NaN            NaN
  1438.60        500.000                 NaN            NaN   99.1999       0.337679E-001            NaN  0.455350       0.310995                 NaN            NaN            NaN            NaN
  1437.25        500.000                 NaN            NaN   99.2055       0.324922E-001            NaN  0.309502       0.452471                 NaN            NaN            NaN            NaN
  1435.90        500.000                 NaN            NaN   99.2121       0.297352E-001            NaN  0.309336       0.448845                 NaN            NaN            NaN            NaN
  1434.55        500.000                 NaN            NaN   99.2181       0.304705E-001            NaN  0.305430       0.446009                 NaN            NaN            NaN            NaN
  1433.20        500.000                 NaN            NaN   99.9842                 NaN            NaN  0.157983E-001            NaN            NaN            NaN            NaN            NaN
  1431.85        500.000                 NaN            NaN   98.4729       0.583334E-001            NaN  0.865072       0.603718                 NaN            NaN            NaN            NaN
  1430.50        500.000                 NaN            NaN   99.2365       0.278499E-001            NaN  0.299363       0.436324                 NaN            NaN            NaN            NaN
  1429.15        500.000                 NaN            NaN   99.2426       0.288145E-001            NaN  0.433331       0.295205                 NaN            NaN            NaN            NaN
  1427.80        500.000                 NaN            NaN   99.2482       0.263787E-001            NaN  0.295206       0.430255                 NaN            NaN            NaN            NaN
  1426.45        500.000                 NaN            NaN   99.2545       0.265542E-001            NaN  0.427050       0.291884                 NaN            NaN            NaN            NaN
  1425.10        500.000                 NaN            NaN   99.2596       0.268419E-001            NaN  0.289062       0.424485                 NaN            NaN            NaN            NaN
  1423.75        500.000                 NaN            NaN   99.2664       0.266900E-001            NaN  0.420975       0.285888                 NaN            NaN            NaN            NaN
  1422.40        500.000                 NaN            NaN   99.2703       0.482481E-001            NaN  0.261280       0.420147                 NaN            NaN            NaN            NaN
  1421.05        500.000                 NaN            NaN   99.2772       0.607464E-002            NaN  0.302102       0.414575                 NaN            NaN            NaN            NaN
  1419.70        500.000                 NaN            NaN   99.2286       0.223789E-001            NaN  0.307106       0.417926       0.239905E-001            NaN            NaN            NaN
  1418.35        500.000                 NaN            NaN   98.1662                 NaN            NaN  0.519357       0.812218       0.502192                 NaN            NaN            NaN
  1417.00        500.000                 NaN            NaN   98.2015                 NaN            NaN  0.508422       0.797309       0.492791                 NaN            NaN            NaN
  1415.65        500.000                 NaN            NaN   98.2321       0.129828E-002            NaN  0.499215       0.782887       0.484464                 NaN            NaN            NaN
  1414.30        500.000                 NaN            NaN   98.2623                 NaN            NaN  0.770796       0.490745       0.476114                 NaN            NaN            NaN
  1412.95        500.000                 NaN            NaN   98.2920                 NaN            NaN  0.482217       0.757801       0.467951                 NaN            NaN            NaN
  1411.60        500.000                 NaN            NaN   98.3209                 NaN            NaN  0.745593       0.473327       0.460179                 NaN            NaN            NaN
  1410.26        500.000                 NaN            NaN   98.3504                 NaN            NaN  0.732317       0.465182       0.452089                 NaN            NaN            NaN
  1408.91        500.000                 NaN            NaN   98.3760                 NaN            NaN  0.721798       0.457193       0.445026                 NaN            NaN            NaN
  1407.56        500.000                 NaN            NaN   98.4044                 NaN            NaN  0.449269       0.709115       0.437233                 NaN            NaN            NaN
  1406.21        500.000                 NaN            NaN   98.4292                 NaN            NaN  0.698314       0.442083       0.430369                 NaN            NaN            NaN
  1404.86        500.000                 NaN            NaN   98.4548                 NaN            NaN  0.687296       0.434662       0.423242                 NaN            NaN            NaN
  1403.51        500.000                 NaN            NaN   98.4785                 NaN            NaN  0.677129       0.427479       0.416878                 NaN            NaN            NaN
  1402.16        500.000                 NaN            NaN   98.5029                 NaN            NaN  0.420283       0.666662       0.410171                 NaN            NaN            NaN
  1400.81        500.000                 NaN            NaN   98.5266                 NaN            NaN  0.412900       0.656963       0.403582                 NaN            NaN            NaN
  1399.46        500.000                 NaN            NaN   98.5487                 NaN            NaN  0.406824       0.647031       0.397408                 NaN            NaN            NaN
  1398.11        500.000                 NaN            NaN   98.5713                 NaN            NaN  0.400232       0.637395       0.391108                 NaN            NaN            NaN
  1396.76        500.000                 NaN            NaN   98.5918                 NaN            NaN  0.394071       0.628665       0.385461                 NaN            NaN            NaN
  1395.41        500.000                 NaN            NaN   98.6124                 NaN            NaN  0.619959       0.387932       0.379758                 NaN            NaN            NaN
  1394.06        500.000                 NaN            NaN   98.6327                 NaN            NaN  0.381479       0.611583       0.374271                 NaN            NaN            NaN
  1392.71        500.000                 NaN            NaN   98.6549                 NaN            NaN  0.601217       0.376142       0.367702                 NaN            NaN            NaN
  1391.36        500.000                 NaN            NaN   98.6719                 NaN            NaN  0.594490       0.370423       0.363158                 NaN            NaN            NaN
  1390.01        500.000                 NaN            NaN   98.6921                 NaN  0.950137E-002  0.573029       0.366470       0.358906                 NaN            NaN            NaN
  1388.66        500.000                 NaN            NaN   98.7160                 NaN  0.744989E-001  0.475442       0.373238       0.360853                 NaN            NaN            NaN
  1387.31        500.000                 NaN            NaN   98.7354                 NaN  0.894921E-001  0.371117       0.446596       0.357389                 NaN            NaN            NaN
  1385.96        500.000                 NaN            NaN   98.7536                 NaN  0.898010E-001  0.365965       0.438225       0.352411                 NaN            NaN            NaN
  1384.61        500.000                 NaN            NaN   98.7708                 NaN  0.901641E-001  0.360795       0.430530       0.347722                 NaN            NaN            NaN
  1383.26        500.000                 NaN            NaN   98.7851                 NaN  0.909431E-001  0.422899       0.357326       0.343750                 NaN            NaN            NaN
  1381.92        500.000                 NaN            NaN   98.8030                 NaN  0.915037E-001  0.352490       0.414315       0.338694                 NaN            NaN            NaN
  1380.57        500.000                 NaN            NaN   98.8210                 NaN  0.912538E-001  0.407177       0.346932       0.333592                 NaN            NaN            NaN
  1379.22        500.000                 NaN            NaN   98.8359                 NaN  0.919482E-001  0.399680       0.342870       0.329559                 NaN            NaN            NaN
  1377.87        500.000                 NaN            NaN   98.8513                 NaN  0.926162E-001  0.338774       0.391994       0.325329                 NaN            NaN            NaN
  1376.52        500.000                 NaN            NaN   98.8670                 NaN  0.929922E-001  0.334294       0.384769       0.320986                 NaN            NaN            NaN
  1375.17        500.000                 NaN            NaN   98.8815                 NaN  0.933611E-001  0.377900       0.330277       0.316944                 NaN            NaN            NaN
  1373.82        500.000                 NaN            NaN   98.8963                 NaN  0.938693E-001  0.326245       0.370777       0.312788                 NaN            NaN            NaN
  1372.47        500.000                 NaN            NaN   98.9099                 NaN  0.945142E-001  0.322386       0.363984       0.309237                 NaN            NaN            NaN
  1371.12        500.000                 NaN            NaN   98.9247                 NaN  0.941575E-001  0.317765       0.358519       0.304884                 NaN            NaN            NaN
  1369.77        500.000                 NaN            NaN   98.9378                 NaN  0.949824E-001  0.314430       0.351453       0.301304                 NaN            NaN            NaN
  1368.42        500.000                 NaN            NaN   98.9511                 NaN  0.949689E-001  0.310780       0.345642       0.297462                 NaN            NaN            NaN
  1367.07        500.000                 NaN            NaN   98.9637                 NaN  0.958457E-001  0.338821       0.307549       0.294071                 NaN            NaN            NaN
  1365.72        500.000                 NaN            NaN   98.9771                 NaN  0.956674E-001  0.303586       0.333384       0.290222                 NaN            NaN            NaN
  1364.37        500.000                 NaN            NaN   98.9890                 NaN  0.962755E-001  0.300191       0.327493       0.286991                 NaN            NaN            NaN
  1363.02        500.000                 NaN            NaN   99.0016                 NaN  0.965185E-001  0.296757       0.321771       0.283377                 NaN            NaN            NaN
  1361.67        500.000                 NaN            NaN   99.0139                 NaN  0.968370E-001  0.293375       0.315921       0.279998                 NaN            NaN            NaN
  1360.32        500.000                 NaN            NaN   99.0244                 NaN  0.976786E-001  0.310092       0.290388       0.277449                 NaN            NaN            NaN
  1358.97        500.000                 NaN            NaN   99.0402                 NaN  0.970726E-001  0.304425       0.285729       0.272529                 NaN            NaN            NaN
  1357.62        500.000                 NaN            NaN   99.0487                 NaN  0.973665E-001  0.300471       0.283242       0.270239                 NaN            NaN            NaN
  1356.27        500.000                 NaN            NaN   99.0602                 NaN  0.979460E-001  0.294497       0.280547       0.266860                 NaN            NaN            NaN
  1354.92        500.000                 NaN            NaN   99.0708                 NaN  0.982302E-001  0.277455       0.289606       0.263952                 NaN            NaN            NaN
  1353.58        500.000                 NaN            NaN   99.0817                 NaN  0.986788E-001  0.274335       0.284310       0.260943                 NaN            NaN            NaN
  1352.23        500.000                 NaN            NaN   99.0920                 NaN  0.989217E-001  0.271987       0.279038       0.258058                 NaN            NaN            NaN
  1350.88        500.000                 NaN            NaN   99.1027                 NaN  0.984516E-001  0.275681       0.268265       0.254889                 NaN            NaN            NaN
  1349.53        500.000                 NaN            NaN   99.1118                 NaN  0.988819E-001  0.271099       0.265924       0.252262                 NaN            NaN            NaN
  1348.18        500.000                 NaN            NaN   99.0946                 NaN  0.103512       0.272520       0.271705       0.257676                 NaN            NaN            NaN
  1346.83        500.000                 NaN            NaN   99.1601                 NaN  0.943508E-001  0.255825       0.251718       0.238054                 NaN            NaN            NaN
  1345.48        500.000                 NaN            NaN   99.1416                 NaN  0.100114       0.256406       0.258018       0.243881                 NaN            NaN            NaN
  1344.13        500.000                 NaN            NaN   98.4938                 NaN  0.175536       0.449095       0.453597       0.427989                 NaN            NaN            NaN
  1342.78        500.000                 NaN            NaN   99.8114                 NaN  0.205901E-001  0.578966E-001  0.581527E-001  0.519633E-001            NaN            NaN            NaN
  1341.43        500.000                 NaN            NaN   99.1698                 NaN  0.993500E-001  0.249634       0.245470       0.235739                 NaN            NaN            NaN
  1340.08        500.000                 NaN            NaN   99.1784                 NaN  0.994949E-001  0.241334       0.247452       0.233296                 NaN            NaN            NaN
  1338.73        500.000                 NaN            NaN   99.1878                 NaN  0.996706E-001  0.237177       0.244802       0.230577                 NaN            NaN            NaN
  1337.38        500.000                 NaN            NaN   99.1960                 NaN  0.994018E-001  0.242422       0.233975       0.228192                 NaN            NaN            NaN
  1336.03        500.000                 NaN            NaN   99.2047                 NaN  0.994787E-001  0.239962       0.230116       0.225706                 NaN            NaN            NaN
  1334.68        500.000                 NaN            NaN   99.2125                 NaN  0.997860E-001  0.226242       0.237943       0.223485                 NaN            NaN            NaN
  1333.33        500.000                 NaN            NaN   99.2215                 NaN  0.991976E-001  0.235213       0.223234       0.220828                 NaN            NaN            NaN
  1331.98        500.000                 NaN            NaN   99.2293                 NaN  0.995347E-001  0.232875       0.219648       0.218676                 NaN            NaN            NaN
  1330.63        500.000                 NaN            NaN   99.2371                 NaN  0.999481E-001  0.215675       0.230722       0.216599                 NaN            NaN            NaN
  1329.28        500.000                 NaN            NaN   99.2454                 NaN  0.980730E-001  0.228545       0.214339       0.213668                 NaN            NaN            NaN
  1327.93        500.000                 NaN            NaN   99.2528                 NaN  0.989265E-001  0.210142       0.226380       0.211772                 NaN            NaN            NaN
  1326.58        500.000                 NaN            NaN   99.2601                 NaN  0.986688E-001  0.224294       0.207314       0.209617                 NaN            NaN            NaN
  1325.24        500.000                 NaN            NaN   99.2679                 NaN  0.986466E-001  0.203992       0.222098       0.207340                 NaN            NaN            NaN
  1323.89        500.000                 NaN            NaN   99.2749                 NaN  0.983358E-001  0.220046       0.201437       0.205301                 NaN            NaN            NaN
  1322.54        500.000                 NaN            NaN   99.2822                 NaN  0.981227E-001  0.217793       0.198690       0.203194                 NaN            NaN            NaN
  1321.19        500.000                 NaN            NaN   99.2893                 NaN  0.988236E-001  0.216598       0.194112       0.201199                 NaN            NaN            NaN
  1319.84        500.000                 NaN            NaN   99.2957                 NaN  0.968664E-001  0.195062       0.213254       0.199147                 NaN            NaN            NaN
  1318.49        500.000                 NaN            NaN   99.2865                 NaN  0.773533E-001  0.233316       0.203328       0.199548                 NaN            NaN            NaN
  1317.14        500.000                 NaN            NaN   99.3265                 NaN  0.116901       0.145918       0.218155       0.192527                 NaN            NaN            NaN
  1315.79        500.000                 NaN            NaN   99.3171                 NaN  0.950896E-001  0.187867       0.207444       0.192541                 NaN            NaN            NaN
  1314.44        500.000                 NaN            NaN   99.3232                 NaN  0.958079E-001  0.184276       0.205756       0.190997                 NaN            NaN            NaN
  1313.09        500.000                 NaN            NaN   99.3292                 NaN  0.968953E-001  0.180139       0.204272       0.189485                 NaN            NaN            NaN
  1311.74        500.000                 NaN            NaN   99.3357                 NaN  0.942646E-001  0.181230       0.201628       0.187169                 NaN            NaN            NaN
  1310.39        500.000                 NaN            NaN   99.3426                 NaN  0.945917E-001  0.200127       0.177424       0.185210                 NaN            NaN            NaN
  1309.04        500.000                 NaN            NaN   99.3472                 NaN  0.965381E-001  0.172376       0.199707       0.184161                 NaN            NaN            NaN
  1307.69        500.000                 NaN            NaN   99.3556                 NaN  0.910707E-001  0.177463       0.194849       0.180994                 NaN            NaN            NaN
  1306.34        500.000                 NaN            NaN   99.3603                 NaN  0.930264E-001  0.194621       0.172101       0.179925                 NaN            NaN            NaN
  1304.99        500.000                 NaN            NaN   99.3653                 NaN  0.924813E-001  0.192760       0.170970       0.178443                 NaN            NaN            NaN
  1303.64        500.000                 NaN            NaN   99.3711                 NaN  0.920479E-001  0.191115       0.169097       0.176656                 NaN            NaN            NaN
  1302.29        500.000                 NaN            NaN   99.3782                 NaN  0.905333E-001  0.167782       0.189017       0.174435                 NaN            NaN            NaN
  1300.94        500.000                 NaN            NaN   99.3832                 NaN  0.902591E-001  0.166387       0.187155       0.173031                 NaN            NaN            NaN
  1299.59        500.000                 NaN            NaN   99.3894                 NaN  0.900108E-001  0.163756       0.185589       0.171288                 NaN            NaN            NaN
  1298.24        500.000                 NaN            NaN   99.3936                 NaN  0.900115E-001  0.161851       0.184501       0.170044                 NaN            NaN            NaN
  1296.90        500.000                 NaN            NaN   99.4001                 NaN  0.871949E-001  0.163358       0.181594       0.167705                 NaN            NaN            NaN
  1295.55        500.000                 NaN            NaN   99.4045                 NaN  0.881021E-001  0.160039       0.180738       0.166629                 NaN            NaN            NaN
  1294.20        500.000                 NaN            NaN   99.4102                 NaN  0.854537E-001  0.161556       0.178168       0.164642                 NaN            NaN            NaN
  1292.85        500.000                 NaN            NaN   99.4149                 NaN  0.855150E-001  0.159324       0.176917       0.163343                 NaN            NaN            NaN
  1291.50        500.000                 NaN            NaN   99.4202                 NaN  0.849175E-001  0.175229       0.157849       0.161793                 NaN            NaN            NaN
  1290.15        500.000                 NaN            NaN   99.4250                 NaN  0.841734E-001  0.156555       0.173993       0.160247                 NaN            NaN            NaN
  1288.80        500.000                 NaN            NaN   99.3543                 NaN  0.930870E-001  0.191812       0.179763       0.181084                 NaN            NaN            NaN
  1287.45        500.000                 NaN            NaN   99.5111                 NaN  0.722055E-001  0.131416       0.150581       0.134647                 NaN            NaN            NaN
  1286.10        500.000                 NaN            NaN   99.4397                 NaN  0.808187E-001  0.168589       0.155203       0.155721                 NaN            NaN            NaN
  1284.75        500.000                 NaN            NaN   88.9839                 NaN  0.366924        1.11566        1.93870        1.27222        6.32264                 NaN            NaN
  1283.40        500.000                 NaN            NaN   86.6166                 NaN  0.415672        1.33056        2.37113        1.52645        7.73964                 NaN            NaN
  1282.05        500.000                 NaN            NaN   87.6360                 NaN  0.381951        2.20691        1.24118        1.41882        7.11510                 NaN            NaN
  1280.70        500.000                 NaN            NaN   88.5058                 NaN  0.352676        1.16365        2.06974        1.32691        6.58121                 NaN            NaN
  1279.35        500.000                 NaN            NaN   89.2492                 NaN  0.327259        1.09655        1.95425        1.24838        6.12438                 NaN            NaN
  1278.00        500.000                 NaN            NaN   89.9740                 NaN  0.301921        1.02825        1.84083        1.17073        5.68425                 NaN            NaN
  1276.65        500.000                 NaN            NaN   90.5633                 NaN  0.282298       0.972813        1.74947        1.10817        5.32399                 NaN            NaN
  1275.30        500.000                 NaN            NaN   91.1016                 NaN  0.262827       0.920948        1.66828        1.05063        4.99576                 NaN            NaN
  1273.95        500.000                 NaN            NaN   91.5872                 NaN  0.245174       0.872811        1.59661       0.998527        4.69963                 NaN            NaN
  1272.60        500.000                 NaN            NaN   92.0181                 NaN  0.229226        1.53405       0.829403       0.952234        4.43702                 NaN            NaN
  1271.25        500.000                 NaN            NaN   92.4139                 NaN  0.213732       0.788713        1.47765       0.909619        4.19638                 NaN            NaN
  1269.90        500.000                 NaN            NaN   92.7787                 NaN  0.200541       0.750528        1.42511       0.870203        3.97491                 NaN            NaN
  1268.56        500.000                 NaN            NaN   93.1048                 NaN  0.185806        1.38401       0.714103       0.834848        3.77643                 NaN            NaN
  1267.21        500.000                 NaN            NaN   93.4119                 NaN  0.174162        1.34111       0.680353       0.801485        3.59102                 NaN            NaN
  1265.86        500.000                 NaN            NaN   93.6934                 NaN  0.162017        1.30525       0.648009       0.770764        3.42056                 NaN            NaN
  1264.51        500.000                 NaN            NaN   93.9528                 NaN  0.150450       0.617165        1.27346       0.742440        3.26373                 NaN            NaN
  1263.16        500.000                 NaN            NaN   94.1854                 NaN  0.138060       0.587732        1.24932       0.716825        3.12267                 NaN            NaN
  1261.81        500.000       0.260039                 NaN   93.2145                 NaN            NaN   1.29938       0.802940       0.828935        3.59422                 NaN            NaN
  1260.46        500.000       0.491642                 NaN   92.5306                 NaN            NaN   1.08278        1.05098       0.914494        3.92954                 NaN            NaN
  1259.11        500.000       0.456234                 NaN   93.0616                 NaN            NaN   1.00828       0.976005       0.852842        3.64500                 NaN            NaN
  1257.76        500.000       0.425937                 NaN   93.5225                 NaN            NaN  0.911791       0.942633       0.799220        3.39796                 NaN            NaN
  1256.41        500.000       0.399127                 NaN   93.9294                 NaN            NaN  0.854426       0.883688       0.751561        3.18180                 NaN            NaN
  1255.06        500.000       0.376136                 NaN   94.2829                 NaN            NaN  0.804896       0.832040       0.709906        2.99413                 NaN            NaN
  1253.71        500.000       0.356506                 NaN   94.6069                 NaN            NaN  0.780342       0.761378       0.671547        2.82333                 NaN            NaN
  1252.36        500.000       0.337923                 NaN   94.8946                 NaN            NaN  0.737164       0.721634       0.637362        2.67131                 NaN            NaN
  1251.01        500.000       0.321861                 NaN   95.1503                 NaN            NaN  0.686698       0.697753       0.606793        2.53662                 NaN            NaN
  1249.66        500.000       0.307246                 NaN   95.3844                 NaN            NaN  0.654906       0.660549       0.578623        2.41429                 NaN            NaN
  1248.31        500.000       0.294214                 NaN   95.5975                 NaN            NaN  0.626168       0.626442       0.552778        2.30287                 NaN            NaN
  1246.96        500.000       0.284987                 NaN   95.7417                 NaN            NaN  0.604653       0.603851       0.536423        2.22834                 NaN            NaN
  1245.61        500.000       0.286391                 NaN   95.8465                 NaN            NaN  0.585538       0.571520       0.521587        2.18850                 NaN            NaN
