|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.5/YM20/YM20_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1512.82        500.000                 NaN            NaN   99.5574       0.427277       0.152753E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.47        500.000                 NaN            NaN   99.5595       0.427399       0.130764E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1510.12        500.000                 NaN            NaN   99.5609       0.426838       0.123084E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000                 NaN            NaN   99.7185       0.280745       0.793513E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000                 NaN            NaN   99.4057       0.579930       0.143216E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1506.07        500.000                 NaN            NaN   99.5689       0.420570       0.105617E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        500.000                 NaN            NaN   99.5741       0.415184       0.107001E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1503.37        500.000                 NaN            NaN   98.8598        1.11159       0.286266E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        500.000                 NaN            NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.67        500.000                 NaN            NaN   99.8868       0.111317       0.189579E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1499.32        500.000                 NaN            NaN   99.5820       0.411237       0.672303E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1497.97        500.000                 NaN            NaN   99.5862       0.406250       0.750841E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1496.62        500.000                 NaN            NaN   99.5891       0.403070       0.786364E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1495.28        500.000                 NaN            NaN   99.5913       0.402724       0.593574E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1493.93        500.000                 NaN            NaN   99.5927       0.402207       0.510799E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1492.58        500.000                 NaN            NaN   99.8472       0.141840       0.109544E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000                 NaN            NaN   99.3461       0.652424       0.151208E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1489.88        500.000                 NaN            NaN   99.5991       0.399735       0.117062E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        500.000                 NaN            NaN   99.5976       0.400896       0.145824E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1487.18        500.000                 NaN            NaN   99.6088       0.390159       0.107051E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1485.83        500.000                 NaN            NaN   99.6063       0.392281       0.146346E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1484.48        500.000                 NaN            NaN   99.5947       0.404786       0.520780E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1483.13        500.000                 NaN            NaN   99.6239       0.366962       0.910527E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1481.78        500.000                 NaN            NaN   99.6122       0.387819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.43        500.000                 NaN            NaN   99.6150       0.378728       0.625312E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1479.08        500.000                 NaN            NaN   99.6187       0.376468       0.485907E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1477.73        500.000                 NaN            NaN   99.6184       0.381166       0.388696E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1476.38        500.000                 NaN            NaN   99.3133       0.684311       0.235962E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1475.03        500.000                 NaN            NaN   99.9372       0.628346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000                 NaN            NaN   99.5188       0.480834       0.327781E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1472.33        500.000                 NaN            NaN   99.7356       0.238774       0.256163E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1470.98        500.000                 NaN            NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.63        500.000                 NaN            NaN   98.8667        1.13327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.28        500.000                 NaN            NaN   99.9906       0.935740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.94        500.000                 NaN            NaN   99.6775       0.322523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.59        500.000                 NaN            NaN   99.6351       0.363404       0.151550E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1464.24        500.000                 NaN            NaN   99.6364       0.363555       0.845083E-006            NaN            NaN            NaN            NaN            NaN            NaN
  1462.89        500.000                 NaN            NaN   99.6376       0.362397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.54        500.000                 NaN            NaN   99.6396       0.360443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.19        500.000                 NaN            NaN   99.4619       0.429744       0.108325                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.84        500.000                 NaN            NaN   99.8478       0.152157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.49        500.000                 NaN            NaN   99.6400       0.360029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000                 NaN            NaN   99.6595       0.340522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.79        500.000                 NaN            NaN   99.6384       0.361592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.44        500.000                 NaN            NaN   99.4625       0.303198                 NaN  0.234295                 NaN            NaN            NaN            NaN            NaN
  1452.09        500.000                 NaN            NaN   99.2945       0.257993                 NaN  0.447481                 NaN            NaN            NaN            NaN            NaN
  1450.74        500.000                 NaN            NaN   99.3029       0.254266       0.493400E-005  0.442813                 NaN            NaN            NaN            NaN            NaN
  1449.39        500.000                 NaN            NaN   99.3098       0.250956                 NaN  0.439236                 NaN            NaN            NaN            NaN            NaN
  1448.04        500.000                 NaN            NaN   99.3156       0.248953                 NaN  0.435421                 NaN            NaN            NaN            NaN            NaN
  1446.69        500.000                 NaN            NaN   99.3216       0.245900                 NaN  0.432505                 NaN            NaN            NaN            NaN            NaN
  1445.34        500.000                 NaN            NaN   99.3275       0.243423                 NaN  0.429117                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000                 NaN            NaN   99.3335       0.241013                 NaN  0.425524                 NaN            NaN            NaN            NaN            NaN
  1442.64        500.000                 NaN            NaN   99.3263       0.164481       0.146789E-005  0.413503       0.957319E-001            NaN            NaN            NaN            NaN
  1441.29        500.000                 NaN            NaN   99.3080       0.291862E-001            NaN  0.394318       0.268529                 NaN            NaN            NaN            NaN
  1439.94        500.000                 NaN            NaN   99.3130       0.281516E-001            NaN  0.391803       0.267026                 NaN            NaN            NaN            NaN
  1438.60        500.000                 NaN            NaN   99.3204       0.284461E-001            NaN  0.387830       0.263328                 NaN            NaN            NaN            NaN
  1437.25        500.000                 NaN            NaN   99.3255       0.273542E-001            NaN  0.261907       0.385189                 NaN            NaN            NaN            NaN
  1435.90        500.000                 NaN            NaN   99.3315       0.250174E-001            NaN  0.261607       0.381911                 NaN            NaN            NaN            NaN
  1434.55        500.000                 NaN            NaN   99.3370       0.256185E-001            NaN  0.258129       0.379290                 NaN            NaN            NaN            NaN
  1433.20        500.000                 NaN            NaN   99.9866                 NaN            NaN  0.134193E-001            NaN            NaN            NaN            NaN            NaN
  1431.85        500.000                 NaN            NaN   98.7050       0.490422E-001            NaN  0.735784       0.510193                 NaN            NaN            NaN            NaN
  1430.50        500.000                 NaN            NaN   99.3535       0.233734E-001            NaN  0.252561       0.370517                 NaN            NaN            NaN            NaN
  1429.15        500.000                 NaN            NaN   99.3592       0.241666E-001            NaN  0.367776       0.248886                 NaN            NaN            NaN            NaN
  1427.80        500.000                 NaN            NaN   99.3642       0.221094E-001            NaN  0.248729       0.364976                 NaN            NaN            NaN            NaN
  1426.45        500.000                 NaN            NaN   99.3699       0.222434E-001            NaN  0.362083       0.245789                 NaN            NaN            NaN            NaN
  1425.10        500.000                 NaN            NaN   99.3746       0.224700E-001            NaN  0.243257       0.359720                 NaN            NaN            NaN            NaN
  1423.75        500.000                 NaN            NaN   99.3807       0.223296E-001            NaN  0.356569       0.240451                 NaN            NaN            NaN            NaN
  1422.40        500.000                 NaN            NaN   99.3843       0.403416E-001            NaN  0.219620       0.355699                 NaN            NaN            NaN            NaN
  1421.05        500.000                 NaN            NaN   99.3904       0.507557E-002            NaN  0.253753       0.350784                 NaN            NaN            NaN            NaN
  1419.70        500.000                 NaN            NaN   99.3457       0.186874E-001            NaN  0.257814       0.353455       0.243032E-001            NaN            NaN            NaN
  1418.35        500.000                 NaN            NaN   98.3699                 NaN            NaN  0.439296       0.681807       0.508948                 NaN            NaN            NaN
  1417.00        500.000                 NaN            NaN   98.4026                 NaN            NaN  0.429670       0.668590       0.499166                 NaN            NaN            NaN
  1415.65        500.000                 NaN            NaN   98.4311       0.108168E-002            NaN  0.421533       0.655826       0.490482                 NaN            NaN            NaN
  1414.30        500.000                 NaN            NaN   98.4592                 NaN            NaN  0.645018       0.414012       0.481781                 NaN            NaN            NaN
  1412.95        500.000                 NaN            NaN   98.4868                 NaN            NaN  0.406478       0.633489       0.473276                 NaN            NaN            NaN
  1411.60        500.000                 NaN            NaN   98.5136                 NaN            NaN  0.622622       0.398650       0.465174                 NaN            NaN            NaN
  1410.26        500.000                 NaN            NaN   98.5408                 NaN            NaN  0.610984       0.391473       0.456757                 NaN            NaN            NaN
  1408.91        500.000                 NaN            NaN   98.5647                 NaN            NaN  0.601503       0.384391       0.449386                 NaN            NaN            NaN
  1407.56        500.000                 NaN            NaN   98.5909                 NaN            NaN  0.377419       0.590385       0.441283                 NaN            NaN            NaN
  1406.21        500.000                 NaN            NaN   98.6140                 NaN            NaN  0.580803       0.371045       0.434125                 NaN            NaN            NaN
  1404.86        500.000                 NaN            NaN   98.6377                 NaN            NaN  0.571031       0.364519       0.426708                 NaN            NaN            NaN
  1403.51        500.000                 NaN            NaN   98.6598                 NaN            NaN  0.561991       0.358180       0.420068                 NaN            NaN            NaN
  1402.16        500.000                 NaN            NaN   98.6823                 NaN            NaN  0.351843       0.552783       0.413087                 NaN            NaN            NaN
  1400.81        500.000                 NaN            NaN   98.7042                 NaN            NaN  0.345379       0.544147       0.406232                 NaN            NaN            NaN
  1399.46        500.000                 NaN            NaN   98.7248                 NaN            NaN  0.340002       0.535393       0.399801                 NaN            NaN            NaN
  1398.11        500.000                 NaN            NaN   98.7457                 NaN            NaN  0.334200       0.526872       0.393249                 NaN            NaN            NaN
  1396.76        500.000                 NaN            NaN   98.7648                 NaN            NaN  0.328765       0.519123       0.387360                 NaN            NaN            NaN
  1395.41        500.000                 NaN            NaN   98.7838                 NaN            NaN  0.511390       0.323368       0.381420                 NaN            NaN            NaN
  1394.06        500.000                 NaN            NaN   98.8026                 NaN            NaN  0.317722       0.504019       0.375702                 NaN            NaN            NaN
  1392.71        500.000                 NaN            NaN   98.8232                 NaN            NaN  0.494954       0.312985       0.368905                 NaN            NaN            NaN
  1391.36        500.000                 NaN            NaN   98.8390                 NaN            NaN  0.488868       0.307963       0.364145                 NaN            NaN            NaN
  1390.01        500.000                 NaN            NaN   98.8577                 NaN  0.740383E-002  0.470769       0.304415       0.359679                 NaN            NaN            NaN
  1388.66        500.000                 NaN            NaN   98.8808                 NaN  0.579553E-001  0.390131       0.309753       0.361406                 NaN            NaN            NaN
  1387.31        500.000                 NaN            NaN   98.8990                 NaN  0.695026E-001  0.307693       0.366080       0.357709                 NaN            NaN            NaN
  1385.96        500.000                 NaN            NaN   98.9159                 NaN  0.696339E-001  0.303146       0.358829       0.352500                 NaN            NaN            NaN
  1384.61        500.000                 NaN            NaN   98.9319                 NaN  0.697924E-001  0.298560       0.352130       0.347585                 NaN            NaN            NaN
  1383.26        500.000                 NaN            NaN   98.9455                 NaN  0.702785E-001  0.345436       0.295379       0.343393                 NaN            NaN            NaN
  1381.92        500.000                 NaN            NaN   98.9621                 NaN  0.705739E-001  0.291117       0.338085       0.338122                 NaN            NaN            NaN
  1380.57        500.000                 NaN            NaN   98.9787                 NaN  0.702711E-001  0.331887       0.286282       0.332810                 NaN            NaN            NaN
  1379.22        500.000                 NaN            NaN   98.9927                 NaN  0.706917E-001  0.325419       0.282647       0.328572                 NaN            NaN            NaN
  1377.87        500.000                 NaN            NaN   99.0070                 NaN  0.710896E-001  0.278995       0.318813       0.324141                 NaN            NaN            NaN
  1376.52        500.000                 NaN            NaN   99.0215                 NaN  0.712558E-001  0.275054       0.312596       0.319602                 NaN            NaN            NaN
  1375.17        500.000                 NaN            NaN   99.0351                 NaN  0.714201E-001  0.306673       0.271482       0.315369                 NaN            NaN            NaN
  1373.82        500.000                 NaN            NaN   99.0488                 NaN  0.716908E-001  0.267909       0.300555       0.311026                 NaN            NaN            NaN
  1372.47        500.000                 NaN            NaN   99.0614                 NaN  0.720560E-001  0.264491       0.294734       0.307291                 NaN            NaN            NaN
  1371.12        500.000                 NaN            NaN   99.0752                 NaN  0.716655E-001  0.260439       0.289967       0.302763                 NaN            NaN            NaN
  1369.77        500.000                 NaN            NaN   99.0874                 NaN  0.721730E-001  0.257454       0.283941       0.299007                 NaN            NaN            NaN
  1368.42        500.000                 NaN            NaN   99.0998                 NaN  0.720439E-001  0.254210       0.278914       0.294996                 NaN            NaN            NaN
  1367.07        500.000                 NaN            NaN   99.1115                 NaN  0.725675E-001  0.273122       0.251330       0.291437                 NaN            NaN            NaN
  1365.72        500.000                 NaN            NaN   99.1240                 NaN  0.723262E-001  0.247841       0.268431       0.287427                 NaN            NaN            NaN
  1364.37        500.000                 NaN            NaN   99.1351                 NaN  0.726579E-001  0.244827       0.263396       0.284035                 NaN            NaN            NaN
  1363.02        500.000                 NaN            NaN   99.1467                 NaN  0.727217E-001  0.241792       0.258492       0.280267                 NaN            NaN            NaN
  1361.67        500.000                 NaN            NaN   99.1581                 NaN  0.728401E-001  0.238803       0.253536       0.276736                 NaN            NaN            NaN
  1360.32        500.000                 NaN            NaN   99.1678                 NaN  0.733851E-001  0.248609       0.236177       0.274030                 NaN            NaN            NaN
  1358.97        500.000                 NaN            NaN   99.1823                 NaN  0.727798E-001  0.243769       0.232149       0.268986                 NaN            NaN            NaN
  1357.62        500.000                 NaN            NaN   99.1904                 NaN  0.728701E-001  0.240335       0.229899       0.266544                 NaN            NaN            NaN
  1356.27        500.000                 NaN            NaN   99.2010                 NaN  0.731784E-001  0.235266       0.227478       0.263031                 NaN            NaN            NaN
  1354.92        500.000                 NaN            NaN   99.2109                 NaN  0.732722E-001  0.224750       0.231112       0.259985                 NaN            NaN            NaN
  1353.58        500.000                 NaN            NaN   99.2210                 NaN  0.734841E-001  0.222014       0.226652       0.256845                 NaN            NaN            NaN
  1352.23        500.000                 NaN            NaN   99.2305                 NaN  0.735446E-001  0.219891       0.222196       0.253829                 NaN            NaN            NaN
  1350.88        500.000                 NaN            NaN   99.2405                 NaN  0.730614E-001  0.219275       0.216672       0.250539                 NaN            NaN            NaN
  1349.53        500.000                 NaN            NaN   99.2491                 NaN  0.732428E-001  0.215362       0.214550       0.247785                 NaN            NaN            NaN
  1348.18        500.000                 NaN            NaN   99.2353                 NaN  0.765358E-001  0.216287       0.218973       0.252933                 NaN            NaN            NaN
  1346.83        500.000                 NaN            NaN   99.2913                 NaN  0.696702E-001  0.202791       0.202698       0.233495                 NaN            NaN            NaN
  1345.48        500.000                 NaN            NaN   99.2765                 NaN  0.738155E-001  0.203029       0.207571       0.239054                 NaN            NaN            NaN
  1344.13        500.000                 NaN            NaN   98.7323                 NaN  0.128975       0.360742       0.358504       0.419430                 NaN            NaN            NaN
  1342.78        500.000                 NaN            NaN   99.8418                 NaN  0.151081E-001  0.456922E-001  0.466395E-001  0.508102E-001            NaN            NaN            NaN
  1341.43        500.000                 NaN            NaN   99.3026                 NaN  0.728776E-001  0.200230       0.193723       0.230587                 NaN            NaN            NaN
  1340.08        500.000                 NaN            NaN   99.3106                 NaN  0.728608E-001  0.190247       0.198284       0.228038                 NaN            NaN            NaN
  1338.73        500.000                 NaN            NaN   99.3191                 NaN  0.728866E-001  0.186770       0.195974       0.225223                 NaN            NaN            NaN
  1337.38        500.000                 NaN            NaN   99.3268                 NaN  0.725357E-001  0.193874       0.184044       0.222738                 NaN            NaN            NaN
  1336.03        500.000                 NaN            NaN   99.3348                 NaN  0.724955E-001  0.191715       0.180816       0.220158                 NaN            NaN            NaN
  1334.68        500.000                 NaN            NaN   99.3421                 NaN  0.725903E-001  0.177566       0.189911       0.217839                 NaN            NaN            NaN
  1333.33        500.000                 NaN            NaN   99.3503                 NaN  0.720511E-001  0.187562       0.175024       0.215098                 NaN            NaN            NaN
  1331.98        500.000                 NaN            NaN   99.3574                 NaN  0.721713E-001  0.185518       0.172018       0.212852                 NaN            NaN            NaN
  1330.63        500.000                 NaN            NaN   99.3646                 NaN  0.723558E-001  0.168723       0.183612       0.210684                 NaN            NaN            NaN
  1329.28        500.000                 NaN            NaN   99.3722                 NaN  0.708825E-001  0.181689       0.167499       0.207686                 NaN            NaN            NaN
  1327.93        500.000                 NaN            NaN   99.3791                 NaN  0.713834E-001  0.164038       0.179808       0.205700                 NaN            NaN            NaN
  1326.58        500.000                 NaN            NaN   99.3858                 NaN  0.710769E-001  0.177973       0.161652       0.203464                 NaN            NaN            NaN
  1325.24        500.000                 NaN            NaN   99.3930                 NaN  0.709470E-001  0.158893       0.176063       0.201113                 NaN            NaN            NaN
  1323.89        500.000                 NaN            NaN   99.3994                 NaN  0.706016E-001  0.174262       0.156733       0.198996                 NaN            NaN            NaN
  1322.54        500.000                 NaN            NaN   99.4061                 NaN  0.703327E-001  0.172310       0.154428       0.196816                 NaN            NaN            NaN
  1321.19        500.000                 NaN            NaN   99.4126                 NaN  0.707316E-001  0.171224       0.150706       0.194747                 NaN            NaN            NaN
  1319.84        500.000                 NaN            NaN   99.4185                 NaN  0.692103E-001  0.151263       0.168420       0.192627                 NaN            NaN            NaN
  1318.49        500.000                 NaN            NaN   99.4108                 NaN  0.551570E-001  0.180777       0.160398       0.192885                 NaN            NaN            NaN
  1317.14        500.000                 NaN            NaN   99.4460                 NaN  0.832131E-001  0.112914       0.171938       0.185960                 NaN            NaN            NaN
  1315.79        500.000                 NaN            NaN   99.4380                 NaN  0.676126E-001  0.145227       0.163310       0.185848                 NaN            NaN            NaN
  1314.44        500.000                 NaN            NaN   99.4436                 NaN  0.680129E-001  0.142305       0.161835       0.184229                 NaN            NaN            NaN
  1313.09        500.000                 NaN            NaN   99.4492                 NaN  0.686812E-001  0.138951       0.160515       0.182643                 NaN            NaN            NaN
  1311.74        500.000                 NaN            NaN   99.4550                 NaN  0.667075E-001  0.139674       0.158296       0.180285                 NaN            NaN            NaN
  1310.39        500.000                 NaN            NaN   99.4614                 NaN  0.668363E-001  0.156939       0.136587       0.178275                 NaN            NaN            NaN
  1309.04        500.000                 NaN            NaN   99.4657                 NaN  0.681035E-001  0.132558       0.156473       0.177141                 NaN            NaN            NaN
  1307.69        500.000                 NaN            NaN   99.4730                 NaN  0.641442E-001  0.136327       0.152519       0.173974                 NaN            NaN            NaN
  1306.34        500.000                 NaN            NaN   99.4775                 NaN  0.654186E-001  0.152193       0.132068       0.172828                 NaN            NaN            NaN
  1304.99        500.000                 NaN            NaN   99.4822                 NaN  0.649227E-001  0.150582       0.131051       0.171286                 NaN            NaN            NaN
  1303.64        500.000                 NaN            NaN   99.4874                 NaN  0.644776E-001  0.149164       0.129496       0.169453                 NaN            NaN            NaN
  1302.29        500.000                 NaN            NaN   99.4937                 NaN  0.633670E-001  0.128355       0.147376       0.167207                 NaN            NaN            NaN
  1300.94        500.000                 NaN            NaN   99.4982                 NaN  0.630688E-001  0.127145       0.145798       0.165748                 NaN            NaN            NaN
  1299.59        500.000                 NaN            NaN   99.5038                 NaN  0.628160E-001  0.125023       0.144440       0.163965                 NaN            NaN            NaN
  1298.24        500.000                 NaN            NaN   99.5077                 NaN  0.627072E-001  0.123450       0.143443       0.162663                 NaN            NaN            NaN
  1296.90        500.000                 NaN            NaN   99.5135                 NaN  0.606481E-001  0.124455       0.141053       0.160316                 NaN            NaN            NaN
  1295.55        500.000                 NaN            NaN   99.5176                 NaN  0.611701E-001  0.121797       0.140259       0.159179                 NaN            NaN            NaN
  1294.20        500.000                 NaN            NaN   99.5226                 NaN  0.592549E-001  0.122831       0.138128       0.157174                 NaN            NaN            NaN
  1292.85        500.000                 NaN            NaN   99.5269                 NaN  0.592005E-001  0.121002       0.137025       0.155828                 NaN            NaN            NaN
  1291.50        500.000                 NaN            NaN   99.5317                 NaN  0.587010E-001  0.135596       0.119775       0.154244                 NaN            NaN            NaN
  1290.15        500.000                 NaN            NaN   99.5360                 NaN  0.581003E-001  0.118677       0.134516       0.152667                 NaN            NaN            NaN
  1288.80        500.000                 NaN            NaN   99.4792                 NaN  0.641498E-001  0.148112       0.136121       0.172411                 NaN            NaN            NaN
  1287.45        500.000                 NaN            NaN   99.6066                 NaN  0.496885E-001  0.994151E-001  0.116181       0.128087                 NaN            NaN            NaN
  1286.10        500.000                 NaN            NaN   99.5491                 NaN  0.555365E-001  0.129964       0.117294       0.148057                 NaN            NaN            NaN
  1284.75        500.000                 NaN            NaN   89.6720                 NaN  0.252762       0.864957        1.47263        1.21843        6.51922                 NaN            NaN
  1283.40        500.000                 NaN            NaN   87.4154                 NaN  0.285395        1.03212        1.80092        1.46558        8.00057                 NaN            NaN
  1282.05        500.000                 NaN            NaN   88.3854                 NaN  0.260904        1.67254       0.961268        1.36263        7.35729                 NaN            NaN
  1280.70        500.000                 NaN            NaN   89.2128                 NaN  0.239711       0.899851        1.56533        1.27474        6.80753                 NaN            NaN
  1279.35        500.000                 NaN            NaN   89.9200                 NaN  0.221410       0.846701        1.47506        1.19967        6.33719                 NaN            NaN
  1278.00        500.000                 NaN            NaN   90.6081                 NaN  0.203383       0.792878        1.38689        1.12532        5.88343                 NaN            NaN
  1276.65        500.000                 NaN            NaN   91.1681                 NaN  0.189379       0.749119        1.31573        1.06548        5.51224                 NaN            NaN
  1275.30        500.000                 NaN            NaN   91.6795                 NaN  0.175620       0.708235        1.25250        1.01039        5.17380                 NaN            NaN
  1273.95        500.000                 NaN            NaN   92.1409                 NaN  0.163191       0.670345        1.19672       0.960487        4.86835                 NaN            NaN
  1272.60        500.000                 NaN            NaN   92.5503                 NaN  0.152023        1.14797       0.636193       0.916124        4.59734                 NaN            NaN
  1271.25        500.000                 NaN            NaN   92.9264                 NaN  0.141244       0.604218        1.10404       0.875252        4.34881                 NaN            NaN
  1269.90        500.000                 NaN            NaN   93.2731                 NaN  0.132081       0.574231        1.06321       0.837417        4.11992                 NaN            NaN
  1268.56        500.000                 NaN            NaN   93.5832                 NaN  0.121976        1.03097       0.545671       0.803459        3.91469                 NaN            NaN
  1267.21        500.000                 NaN            NaN   93.8750                 NaN  0.113974       0.997612       0.519270       0.771380        3.72280                 NaN            NaN
  1265.86        500.000                 NaN            NaN   94.1426                 NaN  0.105699       0.969595       0.493980       0.741820        3.54626                 NaN            NaN
  1264.51        500.000                 NaN            NaN   94.3893                 NaN  0.978652E-001  0.469893       0.944678       0.714541        3.38372                 NaN            NaN
  1263.16        500.000                 NaN            NaN   94.6107                 NaN  0.895484E-001  0.446924       0.925473       0.689852        3.23746                 NaN            NaN
  1261.81        500.000       0.144720                 NaN   93.7555                 NaN            NaN  0.962146       0.610405       0.798253        3.72895                 NaN            NaN
  1260.46        500.000       0.273479                 NaN   93.1717                 NaN            NaN  0.800714       0.798119       0.880317        4.07562                 NaN            NaN
  1259.11        500.000       0.253262                 NaN   93.6707                 NaN            NaN  0.743638       0.739310       0.819420        3.77366                 NaN            NaN
  1257.76        500.000       0.235962                 NaN   94.1036                 NaN            NaN  0.688951       0.693368       0.766476        3.51162                 NaN            NaN
  1256.41        500.000       0.220709                 NaN   94.4850                 NaN            NaN  0.644057       0.648356       0.719450        3.28245                 NaN            NaN
  1255.06        500.000       0.207613                 NaN   94.8163                 NaN            NaN  0.605281       0.608915       0.678350        3.08352                 NaN            NaN
  1253.71        500.000       0.196404                 NaN   95.1194                 NaN            NaN  0.569736       0.571271       0.640546        2.90261                 NaN            NaN
  1252.36        500.000       0.185844                 NaN   95.3885                 NaN            NaN  0.536904       0.540220       0.606863        2.74164                 NaN            NaN
  1251.01        500.000       0.176680                 NaN   95.6277                 NaN            NaN  0.512905       0.506964       0.576744        2.59902                 NaN            NaN
  1249.66        500.000       0.168362                 NaN   95.8462                 NaN            NaN  0.488107       0.478815       0.549010        2.46954                 NaN            NaN
  1248.31        500.000       0.160937                 NaN   96.0451                 NaN            NaN  0.465657       0.453054       0.523581        2.35166                 NaN            NaN
  1246.96        500.000       0.155528                 NaN   96.1811                 NaN            NaN  0.436280       0.447940       0.507233        2.27193                 NaN            NaN
  1245.61        500.000       0.156193                 NaN   96.2773                 NaN            NaN  0.434231       0.412113       0.492369        2.22779                 NaN            NaN
