|6.6.6
Archiving\03_Data\eq/QFM_m1.75/TIS/TIS_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1782.05        2500.00        99.1842       0.810095       0.567805E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.1841       0.810179       0.567816E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.1841       0.810262       0.567828E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.1840       0.810346       0.567840E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.1839       0.810430       0.567852E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.1838       0.810514       0.567864E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.1837       0.810598       0.567876E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.1836       0.810681       0.567888E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.1836       0.810765       0.567900E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.1835       0.810849       0.567912E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.1834       0.810933       0.567925E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.1833       0.811017       0.567937E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.1832       0.811101       0.567950E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.1831       0.811185       0.567963E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.1831       0.811269       0.567975E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.1830       0.811352       0.567988E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.1829       0.811436       0.568001E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.1828       0.811520       0.568013E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.1827       0.811604       0.568026E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.1826       0.811688       0.568040E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.1825       0.811773       0.568053E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.1825       0.811862       0.568070E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.1824       0.811951       0.568087E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.1823       0.812040       0.568104E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.1822       0.812130       0.568121E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.1821       0.812203       0.568127E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.1820       0.812276       0.568133E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.1820       0.812360       0.568146E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.1795       0.812448       0.568163E-002  0.235337E-002            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.1685       0.812548       0.568188E-002  0.132875E-001            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.9953       0.812700       0.293453E-002  0.244162E-001  0.164679                 NaN            NaN            NaN            NaN
  1682.69        2500.00        98.7873       0.812863                 NaN  0.354241E-001  0.364395                 NaN            NaN            NaN            NaN
  1679.49        2500.00        98.7399       0.812977                 NaN  0.461274E-001  0.401041                 NaN            NaN            NaN            NaN
  1676.28        2500.00        98.6624       0.813103                 NaN  0.565910E-001  0.467871                 NaN            NaN            NaN            NaN
  1673.08        2500.00        98.5850       0.813228                 NaN  0.670579E-001  0.534720                 NaN            NaN            NaN            NaN
  1669.87        2500.00        98.5075       0.813353                 NaN  0.775282E-001  0.601587                 NaN            NaN            NaN            NaN
  1666.67        2500.00        98.4300       0.813477                 NaN  0.880019E-001  0.668473                 NaN            NaN            NaN            NaN
  1663.46        2500.00        98.1008       0.813701                 NaN  0.980901E-001  0.987369                 NaN            NaN            NaN            NaN
  1660.26        2500.00        97.7715       0.813923                 NaN  0.108184        1.30643                 NaN            NaN            NaN            NaN
  1657.05        2500.00        97.4419       0.814144                 NaN  0.118283        1.62565                 NaN            NaN            NaN            NaN
  1653.85        2500.00        97.1122       0.814364                 NaN  0.128388        1.94504                 NaN            NaN            NaN            NaN
  1650.64        2500.00        96.7823       0.814584                 NaN  0.138498        2.26458                 NaN            NaN            NaN            NaN
  1647.44        2500.00        96.4523       0.814802                 NaN  0.148613        2.58429                 NaN            NaN            NaN            NaN
  1644.23        2500.00        96.1221       0.815019                 NaN  0.158734        2.90415                 NaN            NaN            NaN            NaN
  1641.03        2500.00        95.7917       0.815236                 NaN  0.168860        3.22417                 NaN            NaN            NaN            NaN
  1637.82        2500.00        95.1597       0.815571                 NaN  0.178435        3.84633                 NaN            NaN            NaN            NaN
  1634.62        2500.00        94.5271       0.815904                 NaN  0.188018        4.46896                 NaN            NaN            NaN            NaN
  1631.41        2500.00        93.8941       0.816235                 NaN  0.197608        5.09207                 NaN            NaN            NaN            NaN
  1628.21        2500.00        93.2606       0.816564                 NaN  0.207205        5.71565                 NaN            NaN            NaN            NaN
  1625.00        2500.00        92.6266       0.816890                 NaN  0.216809        6.33970                 NaN            NaN            NaN            NaN
  1621.79        2500.00        91.9922       0.817214                 NaN  0.226420        6.96420                 NaN            NaN            NaN            NaN
  1618.59        2500.00        91.3573       0.817535                 NaN  0.236038        7.58916                 NaN            NaN            NaN            NaN
  1615.38        2500.00        90.7219       0.817854                 NaN  0.245664        8.21457                 NaN            NaN            NaN            NaN
  1612.18        2500.00        90.0993       0.818176                 NaN  0.254497        8.82798                 NaN            NaN            NaN            NaN
  1608.97        2500.00        89.4763       0.818495                 NaN  0.263337        9.44182                 NaN            NaN            NaN            NaN
  1605.77        2500.00        88.8529       0.818811                 NaN  0.272184        10.0561                 NaN            NaN            NaN            NaN
  1602.56        2500.00        88.2290       0.819125                 NaN  0.281036        10.6708                 NaN            NaN            NaN            NaN
  1599.36        2500.00        87.6047       0.819437                 NaN  0.289894        11.2859                 NaN            NaN            NaN            NaN
  1596.15        2500.00        86.9800       0.819747                 NaN  0.298759        11.9015                 NaN            NaN            NaN            NaN
  1592.95        2500.00        86.3549       0.820053                 NaN  0.307629        12.5174                 NaN            NaN            NaN            NaN
  1589.74        2500.00        85.7294       0.820358                 NaN  0.316505        13.1337                 NaN            NaN            NaN            NaN
  1586.54        2500.00        85.1467       0.820650                 NaN  0.324762        13.7079                 NaN            NaN            NaN            NaN
  1583.33        2500.00        84.5636       0.820940                 NaN  0.333024        14.2824                 NaN            NaN            NaN            NaN
  1580.13        2500.00        83.9802       0.821228                 NaN  0.341291        14.8573                 NaN            NaN            NaN            NaN
  1576.92        2500.00        83.3964       0.821513                 NaN  0.349563        15.4325                 NaN            NaN            NaN            NaN
  1573.72        2500.00        82.8369       0.821791                 NaN  0.357607        15.9837                 NaN            NaN            NaN            NaN
  1570.51        2500.00        82.2770       0.822065                 NaN  0.365656        16.5353                 NaN            NaN            NaN            NaN
  1567.31        2500.00        81.7298       0.822334                 NaN  0.373603        17.0742                 NaN            NaN            NaN            NaN
  1564.10        2500.00        81.1091       0.822708                 NaN  0.380518        17.5775       0.110159                 NaN            NaN            NaN
  1560.90        2500.00        79.9995       0.823808                 NaN  0.374058        17.6732        1.12940                 NaN            NaN            NaN
  1557.69        2500.00        78.8871       0.824910                 NaN  0.367581        17.7691        2.15133                 NaN            NaN            NaN
  1554.49        2500.00        77.7717       0.826013                 NaN  0.361085        17.8653        3.17597                 NaN            NaN            NaN
  1551.28        2500.00        76.6534       0.827117                 NaN  0.354572        17.9616        4.20331                 NaN            NaN            NaN
  1548.08        2500.00        75.5322       0.828223                 NaN  0.348040        18.0582        5.23336                 NaN            NaN            NaN
  1544.87        2500.00        74.4080       0.829330                 NaN  0.341490        18.1550        6.26613                 NaN            NaN            NaN
  1541.67        2500.00        73.2810       0.830438                 NaN  0.334922        18.2521        7.30162                 NaN            NaN            NaN
  1538.46        2500.00        72.1510       0.831548                 NaN  0.328336        18.3493        8.33983                 NaN            NaN            NaN
  1535.26        2500.00        71.1478       0.832568                 NaN  0.318251        18.4220        9.27946                 NaN            NaN            NaN
  1532.05        2500.00        70.1422       0.833589                 NaN  0.308139        18.4948        10.2213                 NaN            NaN            NaN
  1528.85        2500.00        69.1342       0.834612                 NaN  0.298003        18.5677        11.1654                 NaN            NaN            NaN
  1525.64        2500.00        68.1239       0.835636                 NaN  0.287841        18.6408        12.1118                 NaN            NaN            NaN
  1522.44        2500.00        67.1111       0.836661                 NaN  0.277654        18.7141        13.0605                 NaN            NaN            NaN
  1519.23        2500.00        66.0960       0.837688                 NaN  0.267441        18.7875        14.0114                 NaN            NaN            NaN
  1516.03        2500.00        65.0785       0.838715                 NaN  0.257203        18.8610        14.9646                 NaN            NaN            NaN
  1512.82        2500.00        64.0585       0.839744                 NaN  0.246939        18.9347        15.9201                 NaN            NaN            NaN
  1509.62        2500.00        63.0715       0.840756                 NaN  0.233244        19.0020        16.8525                 NaN            NaN            NaN
  1506.41        2500.00        62.0822       0.841770                 NaN  0.219516        19.0693        17.7872                 NaN            NaN            NaN
  1503.21        2500.00        61.0323       0.842849                 NaN  0.209141        19.1382        18.4837       0.293864                 NaN            NaN
  1500.00        2500.00        59.1305       0.844831                 NaN  0.271172        19.2126        15.6414        4.89951                 NaN            NaN
  1496.79        2500.00        57.1507       0.846933                 NaN  0.303116        19.3713        14.3227        7.03712       0.968105                 NaN
  1493.59        2500.00        55.2089       0.849003                 NaN  0.330899        19.5324        13.2611        8.69397        2.12377                 NaN
  1490.38        2500.00        55.2070       0.849050                 NaN  0.330921        19.5332        13.2616        8.69434        2.12385                 NaN
  1487.18        2500.00        51.4550       0.853031                 NaN  0.388866        19.8267        11.2080        11.9042        4.36416                 NaN
  1483.97        2500.00        51.4531       0.853075                 NaN  0.388890        19.8275        11.2084        11.9047        4.36432                 NaN
  1480.77        2500.00        51.4512       0.853118                 NaN  0.388914        19.8283        11.2088        11.9052        4.36448                 NaN
  1477.56        2500.00        51.4493       0.853162                 NaN  0.388939        19.8291        11.2092        11.9056        4.36464                 NaN
  1474.36        2500.00        51.4474       0.853206                 NaN  0.388963        19.8298        11.2097        11.9061        4.36480                 NaN
  1471.15        2500.00        51.4455       0.853250                 NaN  0.388988        19.8306        11.2101        11.9066        4.36496                 NaN
  1467.95        2500.00        51.4436       0.853294                 NaN  0.389012        19.8314        11.2105        11.9070        4.36513                 NaN
  1464.74        2500.00        51.4417       0.853337                 NaN  0.389036        19.8322        11.2109        11.9075        4.36529                 NaN
  1461.54        2500.00        38.3856       0.867387                 NaN  0.607019        20.6365        5.62873        21.3629        12.5119                 NaN
  1458.33        2500.00        38.3839       0.867420                 NaN  0.607051        20.6370        5.62887        21.3635        12.5122                 NaN
  1455.13        2500.00        38.3823       0.867454                 NaN  0.607083        20.6376        5.62901        21.3641        12.5125                 NaN
  1451.92        2500.00        38.3806       0.867487                 NaN  0.607115        20.6382        5.62916        21.3647        12.5128                 NaN
  1448.72        2500.00        38.3789       0.867521                 NaN  0.607147        20.6387        5.62930        21.3653        12.5131                 NaN
  1445.51        2500.00        38.3773       0.867555                 NaN  0.607178        20.6393        5.62944        21.3658        12.5134                 NaN
  1442.31        2500.00        38.3756       0.867588                 NaN  0.607210        20.6398        5.62959        21.3664        12.5138                 NaN
  1439.10        2500.00        38.3739       0.867622                 NaN  0.607242        20.6404        5.62973        21.3670        12.5141                 NaN
  1435.90        2500.00        28.1074       0.879295                 NaN  0.773516        20.9541        4.62613        19.4733        25.1862                 NaN
  1432.69        2500.00        28.1062       0.879320                 NaN  0.773551        20.9545        4.62621        19.4736        25.1867                 NaN
  1429.49        2500.00        25.9086       0.881952                 NaN  0.811497        20.9635        4.82516        21.0054        25.6039                 NaN
  1426.28        2500.00        24.8525       0.883244                 NaN  0.831244        20.9576        4.96929        25.7554        21.7507                 NaN
  1423.08        2500.00        23.5765       0.884555                 NaN  0.851622        21.0196        4.91924        26.1753        22.3880       0.185231     
  1419.87        2500.00        23.5755       0.884577                 NaN  0.851658        21.0198        4.91930        26.1756        22.3883       0.185244     
  1416.67        2500.00        23.5744       0.884599                 NaN  0.851693        21.0201        4.91935        26.1760        22.3886       0.185258     
  1413.46        2500.00        23.5733       0.884620                 NaN  0.851728        21.0204        4.91941        26.1764        22.3888       0.185271     
  1410.26        2500.00        16.9737       0.889329                 NaN  0.926565        21.9169        2.76471        30.3455        23.5069        2.67632     
  1407.05        2500.00        16.9729       0.889345                 NaN  0.926597        21.9171        2.76473        30.3458        23.5071        2.67650     
  1403.85        2500.00        16.9722       0.889361                 NaN  0.926630        21.9172        2.76474        30.3460        23.5072        2.67668     
  1400.64        2500.00        16.9714       0.889376                 NaN  0.926662        21.9174        2.76476        30.3462        23.5073        2.67685     
  1397.44        2500.00        16.9706       0.889392                 NaN  0.926694        21.9175        2.76477        30.3465        23.5075        2.67703     
  1394.23        2500.00        16.9699       0.889408                 NaN  0.926726        21.9177        2.76479        30.3467        23.5076        2.67720     
  1391.03        2500.00        16.9691       0.889424                 NaN  0.926758        21.9178        2.76480        30.3470        23.5077        2.67738     
  1387.82        2500.00        16.9684       0.889439                 NaN  0.926791        21.9180        2.76481        30.3472        23.5078        2.67756     
  1384.62        2500.00        9.03685       0.895212                 NaN   1.01003        22.8900       0.675221        35.1329        24.2818        6.07801     
  1381.41        2500.00        9.03650       0.895221                 NaN   1.01006        22.8900       0.675219        35.1329        24.2817        6.07837     
  1378.21        2500.00        9.03614       0.895230                 NaN   1.01009        22.8900       0.675218        35.1329        24.2817        6.07872     
  1375.00        2500.00        9.03579       0.895239                 NaN   1.01012        22.8900       0.675217        35.1329        24.2816        6.07908     
  1371.79        2500.00        9.03543       0.895248                 NaN   1.01014        22.8900       0.675215        35.1330        24.2816        6.07943     
  1368.59        2500.00        9.03507       0.895257                 NaN   1.01017        22.8900       0.675214        35.1330        24.2815        6.07979     
  1365.38        2500.00        9.03471       0.895266                 NaN   1.01020        22.8900       0.675213        35.1330        24.2815        6.08014     
  1362.18        2500.00        9.03436       0.895275                 NaN   1.01023        22.8900       0.675211        35.1330        24.2814        6.08050     
  1358.97        2500.00        4.18545       0.899058                 NaN   1.05124        23.3370       0.312060E-002   37.7217        24.3011        8.50138     
  1355.77        2500.00        4.18532       0.899063                 NaN   1.05126        23.3368       0.312058E-002   37.7215        24.3010        8.50185     
  1352.56        2500.00        4.18518       0.899068                 NaN   1.05129        23.3367       0.312056E-002   37.7214        24.3009        8.50231     
  1349.36        2500.00        4.18504       0.899074                 NaN   1.05131        23.3366       0.312055E-002   37.7213        24.3007        8.50277     
  1346.15        2500.00        4.18491       0.899079                 NaN   1.05134        23.3365       0.312053E-002   37.7212        24.3006        8.50323     
  1342.95        2500.00        4.18477       0.899084                 NaN   1.05136        23.3364       0.312051E-002   37.7211        24.3005        8.50370     
  1339.74        2500.00        4.18463       0.899090                 NaN   1.05139        23.3363       0.312049E-002   37.7210        24.3003        8.50416     
  1336.54        2500.00        4.18449       0.899095                 NaN   1.05141        23.3362       0.312047E-002   37.7209        24.3002        8.50462     
  1333.33        2500.00       0.655347       0.902173                 NaN   1.07183        23.5137       0.128581E-002   39.3383        24.0887        10.4286     
  1330.13        2500.00       0.268214       0.902540                 NaN   1.07351        23.5224       0.252328E-001   39.4992        24.0638        10.6451     
  1326.92        2500.00                 NaN  0.902791                 NaN   1.07233        23.5306       0.152055        24.0704        39.4711        10.8008     
  1323.72        2500.00                 NaN  0.902794                 NaN   1.07236        23.5304       0.152054        24.0702        39.4708        10.8013     
  1320.51        2500.00                 NaN  0.902721                 NaN   1.05790        23.5619       0.806825        24.2035        38.6158        10.8513     
  1317.31        2500.00                 NaN  0.902724                 NaN   1.05792        23.5617       0.806818        24.2033        38.6156        10.8519     
  1314.10        2500.00                 NaN  0.902726                 NaN   1.05794        23.5616       0.806811        24.2031        38.6154        10.8525     
  1310.90        2500.00                 NaN  0.902729                 NaN   1.05796        23.5614       0.806805        24.2029        38.6152        10.8530     
  1307.69        2500.00                 NaN  0.902591                 NaN   1.03109        23.6215        2.06310        37.0128        24.4213        10.9475     
  1304.49        2500.00                 NaN  0.902594                 NaN   1.03111        23.6214        2.06308        37.0126        24.4211        10.9481     
  1301.28        2500.00                 NaN  0.902596                 NaN   1.03113        23.6212        2.06307        37.0124        24.4209        10.9487     
  1298.08        2500.00                 NaN  0.902598                 NaN   1.03115        23.6210        2.06305        37.0122        24.4207        10.9492     
  1294.87        2500.00                 NaN  0.902601                 NaN   1.03117        23.6208        2.06303        37.0120        24.4205        10.9498     
  1291.67        2500.00                 NaN  0.902603                 NaN   1.03119        23.6207        2.06302        37.0119        24.4203        10.9503     
  1288.46        2500.00                 NaN  0.902606                 NaN   1.03121        23.6205        2.06300        37.0117        24.4201        10.9509     
  1285.26        2500.00                 NaN  0.902608                 NaN   1.03124        23.6203        2.06298        37.0115        24.4199        10.9515     
  1282.05        2500.00                 NaN  0.902352                 NaN  0.987359        23.7294        4.31410        24.6816        34.2570        11.1281     
  1278.85        2500.00                 NaN  0.902355                 NaN  0.987379        23.7293        4.31406        24.6814        34.2568        11.1287     
  1275.64        2500.00                 NaN  0.902357                 NaN  0.987399        23.7291        4.31403        24.6812        34.2566        11.1292     
  1272.44        2500.00                 NaN  0.902359                 NaN  0.987418        23.7289        4.31400        24.6810        34.2565        11.1298     
  1269.23        2500.00                 NaN  0.902361                 NaN  0.987438        23.7287        4.31396        24.6808        34.2563        11.1304     
  1266.03        2500.00                 NaN  0.902363                 NaN  0.987457        23.7286        4.31393        24.6806        34.2561        11.1310     
  1262.82        2500.00                 NaN  0.902366                 NaN  0.987477        23.7284        4.31389        24.6804        34.2559        11.1315     
  1259.62        2500.00                 NaN  0.902368                 NaN  0.987496        23.7282        4.31386        24.6802        34.2558        11.1321     
  1256.41        2500.00                 NaN  0.902151                 NaN  0.953173        23.8224        6.31626        24.8102        31.9075        11.2884     
  1253.21        2500.00                 NaN  0.902153                 NaN  0.953192        23.8222        6.31621        24.8099        31.9073        11.2890     
  1250.00        2500.00                 NaN  0.902155                 NaN  0.953211        23.8220        6.31616        24.8097        31.9072        11.2896     
  1246.79        2500.00                 NaN  0.902157                 NaN  0.953229        23.8218        6.31612        24.8095        31.9070        11.2902     
  1243.59        2500.00                 NaN  0.902159                 NaN  0.953248        23.8216        6.31607        24.8093        31.9069        11.2907     
  1240.38        2500.00                 NaN  0.902160                 NaN  0.953267        23.8214        6.31602        24.8091        31.9067        11.2913     
  1237.18        2500.00                 NaN  0.902162                 NaN  0.953285        23.8213        6.31597        24.8089        31.9065        11.2919     
  1233.97        2500.00                 NaN  0.902164                 NaN  0.953304        23.8211        6.31592        24.8087        31.9064        11.2925     
  1230.77        2500.00                 NaN  0.901971                 NaN  0.927330        23.9050        8.09542        24.8385        29.8949        11.4368     
  1227.56        2500.00                 NaN  0.901973                 NaN  0.927348        23.9048        8.09536        24.8383        29.8948        11.4374     
  1224.36        2500.00                 NaN  0.901974                 NaN  0.927365        23.9046        8.09529        24.8381        29.8946        11.4380     
  1221.15        2500.00                 NaN  0.901976                 NaN  0.927383        23.9044        8.09523        24.8379        29.8945        11.4386     
  1217.95        2500.00                 NaN  0.901978                 NaN  0.927401        23.9043        8.09517        24.8377        29.8944        11.4391     
  1214.74        2500.00                 NaN  0.901979                 NaN  0.927419        23.9041        8.09511        24.8375        29.8942        11.4397     
  1211.54        2500.00                 NaN  0.901981                 NaN  0.927437        23.9039        8.09504        24.8373        29.8941        11.4403     
  1208.33        2500.00                 NaN  0.901982                 NaN  0.927455        23.9037        8.09498        24.8370        29.8940        11.4409     
  1205.13        2500.00                 NaN  0.901814                 NaN  0.909347        23.9758        9.69760        24.8070        28.1370        11.5714     
  1201.92        2500.00                 NaN  0.901816                 NaN  0.909365        23.9756        9.69752        24.8068        28.1369        11.5720     
