|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.25/T13/T13_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1602.56        500.000        99.9997       0.300629E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.05        500.000        99.1331       0.866861       0.225816E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.54        500.000        99.1363       0.835360       0.282948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.03        500.000        99.1401       0.819156       0.407192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.52        500.000        99.1591       0.798264       0.426034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        500.000        99.1646       0.793299       0.421462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.50        500.000        99.1728       0.787642       0.395786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.99        500.000        99.1832       0.775983       0.407910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.48        500.000        99.1827       0.777666       0.395969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2065       0.757277       0.362643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.46        500.000        99.2071       0.758261       0.346170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.95        500.000        99.2152       0.746096       0.386980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.44        500.000        99.2271       0.738030       0.348259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        500.000        99.2319       0.734655       0.334313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.42        500.000        99.2387       0.729222       0.321038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.91        500.000        99.2486       0.719362       0.320731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.40        500.000        99.2541       0.715459       0.303951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.89        500.000        99.2632       0.706176       0.306361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.38        500.000        99.2698       0.700229       0.299497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.87        500.000        98.8583        1.10068       0.410097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.36        500.000        99.7032       0.284689       0.120662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.85        500.000        99.2864       0.688389       0.251643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.34        500.000        99.2969       0.677343       0.257887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.83        500.000        99.3076       0.665765       0.266318E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.32        500.000        99.3118       0.664400       0.237542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000        99.3161       0.661127       0.227771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.30        500.000        99.3230       0.655482       0.215475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.79        500.000        99.3289       0.649705       0.213888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.28        500.000        99.3342       0.646397       0.193691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.76        500.000        99.3417       0.639297       0.190232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.25        500.000        99.3470       0.634333       0.186474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.74        500.000        99.3517       0.631188       0.170755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.23        500.000        99.3604       0.612137       0.274346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.72        500.000        99.3618       0.633608       0.463111E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.21        500.000        99.3704       0.609106       0.205032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000        98.9580       0.799135       0.242908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.19        500.000        99.8363       0.163690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.68        500.000        99.3835       0.616496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.17        500.000        99.9340       0.105829E-002  0.649221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.66        500.000        98.8605        1.13955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.15        500.000        99.4001       0.599887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.64        500.000        99.4044       0.595558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.13        500.000        99.4094       0.590636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.62        500.000        99.4132       0.586785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.11        500.000        99.2634       0.736579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.60        500.000        99.7397       0.260275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.09        500.000        99.2731       0.685193       0.416864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.58        500.000        99.4343       0.565664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.07        500.000        99.4378       0.562227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.56        500.000        99.4414       0.558565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.05        500.000        99.4466       0.553387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.54        500.000        99.4494       0.550566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.03        500.000        99.4537       0.546273       0.101252E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.52        500.000        99.5694       0.428371       0.219200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.01        500.000        99.3509       0.649078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        500.000        99.4663       0.533743       0.169417E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.99        500.000        99.4706       0.529394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.48        500.000        99.4743       0.525698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.97        500.000        99.4774       0.522558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000        99.4826       0.517361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        500.000        99.4850       0.514975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000        99.6784       0.321425       0.136307E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        500.000        99.2990       0.701027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000        99.4934       0.506594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        500.000        99.4885       0.510842       0.642415E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        500.000        99.5130       0.486980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        500.000        99.5059       0.494063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000        99.5076       0.492410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000        99.5128       0.487162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000        99.5149       0.485096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000        99.4922       0.373105       0.322644E-003  0.134405                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000        99.4196       0.107954                 NaN  0.472463                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000        99.4144                 NaN            NaN  0.585616                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000        99.5600       0.151215E-001            NaN  0.424846                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000        99.2753                 NaN            NaN  0.724664                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000        99.4197                 NaN            NaN  0.580299                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000        99.4210                 NaN            NaN  0.579017                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000        99.4455                 NaN            NaN  0.554491                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000        99.4010                 NaN            NaN  0.598970                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000        99.4248                 NaN            NaN  0.575238                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000        99.3943       0.362018E-001            NaN  0.569511                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000        99.4580                 NaN            NaN  0.542041                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000        99.4257                 NaN            NaN  0.574293                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000        99.4263                 NaN            NaN  0.573681                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.4234                 NaN            NaN  0.576606                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000        99.4236                 NaN            NaN  0.576429                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000        99.4201                 NaN            NaN  0.579899                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        500.000        99.4184                 NaN            NaN  0.581629                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        500.000        99.4159                 NaN            NaN  0.584078                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        500.000        99.4101                 NaN            NaN  0.589864                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.4048                 NaN            NaN  0.595234                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.4006                 NaN            NaN  0.599432                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.3381                 NaN            NaN  0.559573       0.102328                 NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        99.0540                 NaN            NaN  0.639080       0.306898                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        99.0629                 NaN            NaN  0.632300       0.304761                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        99.0761                 NaN            NaN  0.299152       0.624722                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        99.0836                 NaN            NaN  0.619395       0.296992                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        99.0940                 NaN            NaN  0.611549       0.294423                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        99.1006                 NaN            NaN  0.288709       0.610659                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        99.1150                 NaN            NaN  0.599653       0.285328                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        99.1208                 NaN            NaN  0.282182       0.597051                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        99.1295                 NaN            NaN  0.591603       0.278870                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        99.1387                 NaN            NaN  0.275690       0.585651                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        99.1473                 NaN            NaN  0.580683       0.272041                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        99.1549                 NaN            NaN  0.574621       0.270470                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        99.1638                 NaN            NaN  0.570028       0.266160                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.1711                 NaN            NaN  0.565534       0.263378                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.1788                 NaN            NaN  0.560902       0.260266                 NaN            NaN            NaN            NaN            NaN
  1439.46        500.000        99.1893                 NaN            NaN  0.257343       0.553366                 NaN            NaN            NaN            NaN            NaN
  1437.95        500.000        99.1601                 NaN            NaN  0.554753       0.269280                 NaN  0.158395E-001            NaN            NaN            NaN
  1436.44        500.000        97.2075                 NaN            NaN  0.816827        1.06688                 NaN  0.908797                 NaN            NaN            NaN
  1434.93        500.000        97.1970                 NaN            NaN  0.807554        1.07119                 NaN  0.924254                 NaN            NaN            NaN
  1433.42        500.000        97.2674                 NaN            NaN  0.788427        1.04249                 NaN  0.901695                 NaN            NaN            NaN
  1431.91        500.000        97.3366                 NaN            NaN   1.01383       0.770129                 NaN  0.879407                 NaN            NaN            NaN
  1430.40        500.000        97.3997                 NaN            NaN  0.751999       0.988808                 NaN  0.859446                 NaN            NaN            NaN
  1428.89        500.000        97.4651                 NaN            NaN  0.733961       0.962775                 NaN  0.838118                 NaN            NaN            NaN
  1427.38        500.000        97.5227                 NaN            NaN  0.939763       0.717905                 NaN  0.819658                 NaN            NaN            NaN
  1425.87        500.000        97.5814                 NaN            NaN  0.702623       0.915287                 NaN  0.800710                 NaN            NaN            NaN
  1424.36        500.000        97.6357                 NaN            NaN  0.894080       0.687032                 NaN  0.783188                 NaN            NaN            NaN
  1422.85        500.000        97.6911                 NaN            NaN  0.671475       0.872227                 NaN  0.765197                 NaN            NaN            NaN
  1421.34        500.000        97.7423                 NaN            NaN  0.656963       0.852000                 NaN  0.748713                 NaN            NaN            NaN
  1419.83        500.000        97.7919                 NaN            NaN  0.643276       0.832295                 NaN  0.732509                 NaN            NaN            NaN
  1418.32        500.000        97.8352                 NaN            NaN  0.815277       0.631139                 NaN  0.718429                 NaN            NaN            NaN
  1416.81        500.000        97.8863                 NaN            NaN  0.795429       0.616560                 NaN  0.701729                 NaN            NaN            NaN
  1415.30        500.000        97.9298                 NaN            NaN  0.604621       0.778046                 NaN  0.687522                 NaN            NaN            NaN
  1413.79        500.000        97.9697                 NaN            NaN  0.763158       0.592649                 NaN  0.674512                 NaN            NaN            NaN
  1412.28        500.000        98.0124                 NaN            NaN  0.745539       0.581505                 NaN  0.660567                 NaN            NaN            NaN
  1410.77        500.000        98.0524                 NaN            NaN  0.731166       0.569136                 NaN  0.647346                 NaN            NaN            NaN
  1409.26        500.000        98.0896                 NaN            NaN  0.560234       0.715112                 NaN  0.635032                 NaN            NaN            NaN
  1407.75        500.000        98.1270                 NaN            NaN  0.701881       0.548151                 NaN  0.622993                 NaN            NaN            NaN
  1406.24        500.000        98.1607                 NaN            NaN  0.688904       0.538693                 NaN  0.611674                 NaN            NaN            NaN
  1404.73        500.000        98.1991                 NaN            NaN  0.528030       0.673829                 NaN  0.599009                 NaN            NaN            NaN
  1403.22        500.000        98.2310                 NaN            NaN  0.661879       0.518661                 NaN  0.588425                 NaN            NaN            NaN
  1401.71        500.000        98.2631                 NaN            NaN  0.508951       0.649892                 NaN  0.578042                 NaN            NaN            NaN
  1400.20        500.000        98.2951                 NaN            NaN  0.500001       0.637533                 NaN  0.567402                 NaN            NaN            NaN
