|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/ALH/ALH_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        ne             lc            
  1449.58        2500.00       0.496668E-003   99.4538                 NaN            NaN  0.351771       0.193961                 NaN            NaN            NaN            NaN            NaN
  1448.17        2500.00       0.611998E-003   99.2736                 NaN            NaN  0.257418       0.468404                 NaN            NaN            NaN            NaN            NaN
  1446.76        2500.00       0.595644E-003   99.2783                 NaN            NaN  0.255857       0.465267                 NaN            NaN            NaN            NaN            NaN
  1445.34        2500.00       0.607518E-003   99.1790                 NaN            NaN  0.291150       0.529226                 NaN            NaN            NaN            NaN            NaN
  1443.93        2500.00       0.446135E-003   99.3906                 NaN            NaN  0.215790       0.393203                 NaN            NaN            NaN            NaN            NaN
  1442.51        2500.00       0.511967E-003   99.2892                 NaN            NaN  0.251862       0.458474                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00       0.457308E-003   99.2970                 NaN            NaN  0.453672       0.248900                 NaN            NaN            NaN            NaN            NaN
  1439.69        2500.00       0.446401E-003   99.2990                 NaN            NaN  0.452939       0.247633                 NaN            NaN            NaN            NaN            NaN
  1438.27        2500.00       0.416747E-003   99.3034                 NaN            NaN  0.450094       0.246124                 NaN            NaN            NaN            NaN            NaN
  1436.86        2500.00       0.407414E-003   99.3059                 NaN            NaN  0.448866       0.244829                 NaN            NaN            NaN            NaN            NaN
  1435.45        2500.00       0.367296E-003   99.3110                 NaN            NaN  0.243009       0.445657                 NaN            NaN            NaN            NaN            NaN
  1434.03        2500.00       0.334256E-003   99.3147                 NaN            NaN  0.241476       0.443533                 NaN            NaN            NaN            NaN            NaN
  1432.62        2500.00       0.311705E-003   99.3180                 NaN            NaN  0.240034       0.441676                 NaN            NaN            NaN            NaN            NaN
  1431.20        2500.00       0.116853E-003   99.2089                 NaN            NaN  0.448021       0.284051       0.589606E-001            NaN            NaN            NaN            NaN
  1429.79        2500.00                 NaN   98.3008                 NaN            NaN  0.659404       0.499068       0.540689                 NaN            NaN            NaN            NaN
  1428.38        2500.00                 NaN   98.3277                 NaN            NaN  0.491073       0.649293       0.531967                 NaN            NaN            NaN            NaN
  1426.96        2500.00                 NaN   98.3545                 NaN            NaN  0.639060       0.483518       0.522922                 NaN            NaN            NaN            NaN
  1425.55        2500.00                 NaN   98.3799                 NaN            NaN  0.476481       0.629125       0.514532                 NaN            NaN            NaN            NaN
  1424.14        2500.00                 NaN   98.4060                 NaN            NaN  0.619217       0.468804       0.506026                 NaN            NaN            NaN            NaN
  1422.72        2500.00                 NaN   98.4197                 NaN            NaN  0.464611       0.613844       0.501798                 NaN            NaN            NaN            NaN
  1421.31        2500.00                 NaN   98.4356       0.921945E-001            NaN  0.496094       0.457780       0.518354                 NaN            NaN            NaN            NaN
  1419.89        2500.00                 NaN   98.4349       0.170483                 NaN  0.528312       0.328357       0.537907                 NaN            NaN            NaN            NaN
  1418.48        2500.00                 NaN   98.4534       0.203632                 NaN  0.265240       0.537567       0.540145                 NaN            NaN            NaN            NaN
  1417.07        2500.00                 NaN   98.4760       0.202978                 NaN  0.256245       0.532049       0.532706                 NaN            NaN            NaN            NaN
  1415.65        2500.00                 NaN   98.4972       0.202454                 NaN  0.527730       0.247142       0.525524                 NaN            NaN            NaN            NaN
  1414.24        2500.00                 NaN   98.5191       0.201474                 NaN  0.522622       0.238582       0.518236                 NaN            NaN            NaN            NaN
  1412.83        2500.00                 NaN   98.5429       0.200119                 NaN  0.230025       0.516850       0.510127                 NaN            NaN            NaN            NaN
  1411.41        2500.00                 NaN   98.5651       0.199027                 NaN  0.511195       0.222104       0.502534                 NaN            NaN            NaN            NaN
  1410.00        2500.00                 NaN   98.5842       0.198441                 NaN  0.213780       0.507212       0.496351                 NaN            NaN            NaN            NaN
  1408.58        2500.00                 NaN   98.6042       0.197582                 NaN  0.206100       0.502489       0.489615                 NaN            NaN            NaN            NaN
  1407.17        2500.00                 NaN   98.6229       0.197355                 NaN  0.497164       0.199213       0.483374                 NaN            NaN            NaN            NaN
  1405.76        2500.00                 NaN   98.6466       0.194810                 NaN  0.192460       0.491282       0.474813                 NaN            NaN            NaN            NaN
  1404.34        2500.00                 NaN   98.6622       0.194507                 NaN  0.488960       0.184434       0.469878                 NaN            NaN            NaN            NaN
  1402.93        2500.00                 NaN   98.6800       0.193799                 NaN  0.176175       0.486133       0.463874                 NaN            NaN            NaN            NaN
  1401.51        2500.00                 NaN   98.6972       0.192718                 NaN  0.481822       0.170229       0.458022                 NaN            NaN            NaN            NaN
  1400.10        2500.00                 NaN   98.7167       0.191544                 NaN  0.477788       0.162993       0.450953                 NaN            NaN            NaN            NaN
  1398.69        2500.00                 NaN   98.7321       0.190771                 NaN  0.473943       0.157284       0.445920                 NaN            NaN            NaN            NaN
  1397.27        2500.00                 NaN   98.7500       0.189680                 NaN  0.469319       0.151365       0.439649                 NaN            NaN            NaN            NaN
  1395.86        2500.00                 NaN   98.7626       0.189237                 NaN  0.145769       0.466932       0.435461                 NaN            NaN            NaN            NaN
  1394.45        2500.00                 NaN   98.7813       0.186882                 NaN  0.140004       0.463283       0.428527                 NaN            NaN            NaN            NaN
  1393.03        2500.00                 NaN   98.7982       0.186439                 NaN  0.459441       0.133072       0.422897                 NaN            NaN            NaN            NaN
  1391.62        2500.00                 NaN   98.8127       0.185268                 NaN  0.127423       0.456781       0.417864                 NaN            NaN            NaN            NaN
  1390.20        2500.00                 NaN   98.8222       0.184980                 NaN  0.456075       0.122146       0.414572                 NaN            NaN            NaN            NaN
  1388.79        2500.00                 NaN   98.8450       0.182366                 NaN  0.449672       0.116676       0.406335                 NaN            NaN            NaN            NaN
  1387.38        2500.00                 NaN   98.8526       0.182033                 NaN  0.111832       0.450004       0.403484                 NaN            NaN            NaN            NaN
  1385.96        2500.00                 NaN   98.8712       0.180096                 NaN  0.107441       0.444316       0.396978                 NaN            NaN            NaN            NaN
  1384.55        2500.00                 NaN   98.8822       0.180173                 NaN  0.444049       0.998444E-001  0.393717                 NaN            NaN            NaN            NaN
  1383.14        2500.00                 NaN   98.8984       0.177537                 NaN  0.439208       0.976091E-001  0.387237                 NaN            NaN            NaN            NaN
  1381.72        2500.00                 NaN   98.9089       0.176605                 NaN  0.437834       0.931989E-001  0.383421                 NaN            NaN            NaN            NaN
  1380.31        2500.00                 NaN   98.9217       0.175645                 NaN  0.881690E-001  0.435490       0.378975                 NaN            NaN            NaN            NaN
  1378.89        2500.00                 NaN   98.9350       0.173776                 NaN  0.846617E-001  0.432439       0.374111                 NaN            NaN            NaN            NaN
  1377.48        2500.00                 NaN   98.9424       0.173073                 NaN  0.431036       0.818584E-001  0.371668                 NaN            NaN            NaN            NaN
  1376.07        2500.00                 NaN   98.9654       0.168198                 NaN  0.424646       0.795035E-001  0.362243                 NaN            NaN            NaN            NaN
  1374.65        2500.00                 NaN   98.9707       0.172321                 NaN  0.428356       0.668536E-001  0.361780                 NaN            NaN            NaN            NaN
  1373.24        2500.00                 NaN   98.9807       0.168256                 NaN  0.424639       0.690107E-001  0.357355                 NaN            NaN            NaN            NaN
  1371.83        2500.00                 NaN   98.9926       0.167002                 NaN  0.643117E-001  0.423101       0.353033                 NaN            NaN            NaN            NaN
  1370.41        2500.00                 NaN   99.0061       0.164092                 NaN  0.419588       0.626267E-001  0.347627                 NaN            NaN            NaN            NaN
  1369.00        2500.00                 NaN   99.0151       0.163126                 NaN  0.418287       0.589926E-001  0.344455                 NaN            NaN            NaN            NaN
  1367.58        2500.00                 NaN   99.0262       0.161387                 NaN  0.416465       0.555510E-001  0.340385                 NaN            NaN            NaN            NaN
  1366.17        2500.00                 NaN   99.0268       0.161765                 NaN  0.425538       0.454126E-001  0.340441                 NaN            NaN            NaN            NaN
  1364.76        2500.00                 NaN   99.0539       0.152178                 NaN  0.598300E-001  0.405875       0.328262                 NaN            NaN            NaN            NaN
  1363.34        2500.00                 NaN   99.0554       0.161416                 NaN  0.417019       0.355088E-001  0.330618                 NaN            NaN            NaN            NaN
  1361.93        2500.00                 NaN   99.0671       0.153209                 NaN  0.409355       0.460889E-001  0.324279                 NaN            NaN            NaN            NaN
  1360.52        2500.00                 NaN   99.0750       0.152146                 NaN  0.420739E-001  0.409362       0.321454                 NaN            NaN            NaN            NaN
  1359.10        2500.00                 NaN   99.0845       0.150382                 NaN  0.408058       0.392502E-001  0.317763                 NaN            NaN            NaN            NaN
  1357.69        2500.00                 NaN   99.0930       0.148307                 NaN  0.407902       0.364427E-001  0.314354                 NaN            NaN            NaN            NaN
  1356.27        2500.00                 NaN   99.1019       0.146332                 NaN  0.336931E-001  0.407247       0.310867                 NaN            NaN            NaN            NaN
  1354.86        2500.00                 NaN   99.1106       0.144227                 NaN  0.320356E-001  0.405665       0.307438                 NaN            NaN            NaN            NaN
  1353.45        2500.00                 NaN   99.1191       0.141830                 NaN  0.404702       0.304311E-001  0.303926                 NaN            NaN            NaN            NaN
  1352.03        2500.00                 NaN   99.1269       0.139775                 NaN  0.404167       0.284173E-001  0.300741                 NaN            NaN            NaN            NaN
  1350.62        2500.00                 NaN   99.1356       0.137555                 NaN  0.403304       0.262890E-001  0.297273                 NaN            NaN            NaN            NaN
  1349.20        2500.00                 NaN   99.1426       0.135030                 NaN  0.403368       0.248108E-001  0.294205                 NaN            NaN            NaN            NaN
  1347.79        2500.00                 NaN   99.1088       0.998768E-001            NaN  0.166467       0.326583       0.298287                 NaN            NaN            NaN            NaN
  1346.38        2500.00                 NaN   99.1157       0.334879E-001            NaN  0.419282       0.149732       0.281758                 NaN            NaN            NaN            NaN
  1344.96        2500.00                 NaN   99.1849       0.134617                 NaN  0.401862                 NaN  0.278636                 NaN            NaN            NaN            NaN
  1343.55        2500.00                 NaN   99.1769       0.133424                 NaN  0.407533                 NaN  0.282177                 NaN            NaN            NaN            NaN
  1342.14        2500.00                 NaN   99.1840       0.131554                 NaN  0.405241                 NaN  0.279226                 NaN            NaN            NaN            NaN
  1340.72        2500.00                 NaN   99.1907       0.129442                 NaN  0.403461                 NaN  0.276405                 NaN            NaN            NaN            NaN
  1339.31        2500.00                 NaN   99.1984       0.127630                 NaN  0.400559                 NaN  0.273372                 NaN            NaN            NaN            NaN
  1337.89        2500.00                 NaN   99.2021       0.126199                 NaN  0.400086                 NaN  0.271629                 NaN            NaN            NaN            NaN
  1336.48        2500.00                 NaN   99.2113       0.117390                 NaN  0.404541                 NaN  0.266784                 NaN            NaN            NaN            NaN
  1335.07        2500.00                 NaN   99.2131       0.114179                 NaN  0.407438                 NaN  0.265281                 NaN            NaN            NaN            NaN
  1333.65        2500.00                 NaN   99.2183       0.110539                 NaN  0.408492                 NaN  0.262626                 NaN            NaN            NaN            NaN
  1332.24        2500.00                 NaN   99.2227       0.106761                 NaN  0.410194                 NaN  0.260362                 NaN            NaN            NaN            NaN
  1330.83        2500.00                 NaN   99.2284       0.102927                 NaN  0.411079                 NaN  0.257549                 NaN            NaN            NaN            NaN
  1329.41        2500.00                 NaN   99.1569       0.931275E-001            NaN  0.435495                 NaN  0.277827       0.366059E-001            NaN            NaN            NaN
  1328.00        2500.00                 NaN   99.1652       0.911499E-001            NaN  0.432632                 NaN  0.274241       0.367889E-001            NaN            NaN            NaN
  1326.58        2500.00                 NaN   99.1750       0.896768E-001            NaN  0.427992                 NaN  0.271258       0.360759E-001            NaN            NaN            NaN
  1325.17        2500.00                 NaN   99.1862       0.905176E-001            NaN  0.419893                 NaN  0.267955       0.354772E-001            NaN            NaN            NaN
  1323.76        2500.00                 NaN   99.1968       0.869789E-001            NaN  0.417632                 NaN  0.263692       0.348619E-001            NaN            NaN            NaN
  1322.34        2500.00                 NaN   99.2050       0.910555E-001            NaN  0.407650                 NaN  0.262238       0.340954E-001            NaN            NaN            NaN
  1320.93        2500.00                 NaN   99.2201       0.941213E-001            NaN  0.392220                 NaN  0.259526       0.340389E-001            NaN            NaN            NaN
  1319.52        2500.00                 NaN   99.2181       0.921852E-001            NaN  0.400024                 NaN  0.257524       0.322086E-001            NaN            NaN            NaN
  1318.10        2500.00                 NaN   99.2386       0.757697E-001            NaN  0.405299                 NaN  0.247922       0.323885E-001            NaN            NaN            NaN
  1316.69        2500.00                 NaN   99.2415       0.815363E-001            NaN  0.396471                 NaN  0.249094       0.313492E-001            NaN            NaN            NaN
  1315.27        2500.00                 NaN   99.2508       0.812135E-001            NaN  0.391200                 NaN  0.246030       0.307699E-001            NaN            NaN            NaN
  1313.86        2500.00                 NaN   99.2595       0.804402E-001            NaN  0.386748                 NaN  0.243179       0.301756E-001            NaN            NaN            NaN
  1312.45        2500.00                 NaN   99.2669       0.770415E-001            NaN  0.386259                 NaN  0.240424       0.294156E-001            NaN            NaN            NaN
  1311.03        2500.00                 NaN   99.2765       0.786867E-001            NaN  0.378263                 NaN  0.237529       0.290344E-001            NaN            NaN            NaN
  1309.62        2500.00                 NaN   99.2832       0.746740E-001            NaN  0.379033                 NaN  0.234887       0.282183E-001            NaN            NaN            NaN
  1308.21        2500.00                 NaN   99.2912       0.737295E-001            NaN  0.375322                 NaN  0.232105       0.276537E-001            NaN            NaN            NaN
  1306.79        2500.00                 NaN   99.2983       0.717115E-001            NaN  0.373354                 NaN  0.229633       0.270364E-001            NaN            NaN            NaN
  1305.38        2500.00                 NaN   99.3066       0.713424E-001            NaN  0.368648                 NaN  0.226888       0.265067E-001            NaN            NaN            NaN
  1303.96        2500.00                 NaN   90.3243       0.492904                 NaN   1.80082                 NaN   1.40094       0.228745        5.75225                 NaN            NaN
  1302.55        2500.00                 NaN   76.7226        1.25491                 NaN   3.82853                 NaN   3.16122       0.535024        14.4977                 NaN            NaN
  1301.14        2500.00                 NaN   80.0331        1.14057                 NaN   3.25187                 NaN   2.71352       0.456332        12.4046                 NaN            NaN
  1299.72        2500.00                 NaN   82.9354        1.01445                 NaN   2.77279                 NaN   2.32395       0.387138        10.5663                 NaN            NaN
  1298.31        2500.00                 NaN   85.3699       0.896900                 NaN   2.37927                 NaN   1.99804       0.329812        9.02608                 NaN            NaN
  1296.89        2500.00                 NaN   87.3279       0.797155                 NaN   2.06981                 NaN   1.73663       0.283880        7.78468                 NaN            NaN
  1295.48        2500.00                 NaN   88.9290       0.711676                 NaN   1.81910                 NaN   1.52322       0.246697        6.77034                 NaN            NaN
  1294.07        2500.00                 NaN   90.2330       0.640177                 NaN   1.61648                 NaN   1.34955       0.216657        5.94409                 NaN            NaN
  1292.65        2500.00                 NaN   91.3169       0.579017                 NaN   1.44857                 NaN   1.20508       0.191909        5.25853                 NaN            NaN
  1291.24        2500.00       0.473787        87.6053       0.533949                 NaN   2.13779                 NaN   1.69089                 NaN   7.55831                 NaN            NaN
  1289.83        2500.00       0.232558        93.4686       0.303244                 NaN   1.19151                 NaN  0.845837                 NaN   3.95829                 NaN            NaN
  1288.41        2500.00       0.263279        92.8084       0.342389                 NaN   1.32601                 NaN  0.970369                 NaN   4.28954                 NaN            NaN
  1287.00        2500.00       0.209729        94.3547       0.260088                 NaN   1.05163                 NaN  0.755535                 NaN   3.36828                 NaN            NaN
  1285.58        2500.00       0.215572        94.0643       0.288774                 NaN   1.09915                 NaN  0.805563                 NaN   3.52669                 NaN            NaN
  1284.17        2500.00       0.210407        94.1951       0.282004                 NaN   1.08305                 NaN  0.790287                 NaN   3.43914                 NaN            NaN
  1282.76        2500.00       0.192129        94.6896       0.267085                 NaN  0.983836                 NaN  0.724656                 NaN   3.14266                 NaN            NaN
  1281.34        2500.00       0.189840        94.8031       0.249096                 NaN  0.974889                 NaN  0.709835                 NaN   3.07325                 NaN            NaN
  1279.93        2500.00       0.151412        95.7080       0.224633                 NaN  0.825430                 NaN  0.589474                 NaN   2.50107                 NaN            NaN
  1278.52        2500.00       0.165268        95.1221       0.249738                 NaN  0.976837                 NaN  0.674779                 NaN   2.81131                 NaN            NaN
  1277.10        2500.00       0.136536        96.1806       0.216551                 NaN  0.690799                 NaN  0.531925                 NaN   2.24356                 NaN            NaN
  1275.69        2500.00       0.113665        96.5867       0.189720                 NaN  0.703501                 NaN  0.473927                 NaN   1.93250                 NaN            NaN
  1274.27        2500.00       0.121742        96.4256       0.193434                 NaN  0.712579                 NaN  0.496552                 NaN   2.05010                 NaN            NaN
  1272.86        2500.00       0.113034        96.6338       0.184756                 NaN  0.682052                 NaN  0.469093                 NaN   1.91725                 NaN            NaN
  1271.45        2500.00       0.107254        96.7185       0.180826                 NaN  0.679350                 NaN  0.460412                 NaN   1.85363                 NaN            NaN
  1270.03        2500.00       0.256239        93.8589       0.279272                 NaN   1.27444                 NaN  0.939161                 NaN   3.39194                 NaN            NaN
  1268.62        2500.00                 NaN   98.7430       0.143145                 NaN  0.907304E-001            NaN  0.744457E-001            NaN  0.948727                 NaN            NaN
  1267.21        2500.00       0.272737E-001   98.6513       0.674985E-001            NaN  0.456828                 NaN  0.208723                 NaN  0.588386                 NaN            NaN
  1265.79        2500.00       0.861637E-001   97.2732       0.153470                 NaN  0.592292                 NaN  0.383775                 NaN   1.51105                 NaN            NaN
