|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/ALH/ALH_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        ne             lc            
  1262.96        2500.00       0.248647        90.9219       0.505684                 NaN   2.52089                 NaN  0.985318                 NaN   3.43401        1.38355                 NaN
  1261.55        2500.00       0.261868        89.5573       0.560718                 NaN   2.95628                 NaN   1.11628                 NaN   3.83887        1.70866                 NaN
  1260.14        2500.00       0.293241        88.9609       0.544463                 NaN   3.03482                 NaN   1.17555                 NaN   4.18232        1.80869                 NaN
  1258.72        2500.00       0.231552        89.9605       0.521819                 NaN   2.90834                 NaN   1.07749                 NaN   3.65757        1.64275                 NaN
  1257.31        2500.00       0.160237        91.7429       0.564419                 NaN   2.36684                 NaN  0.886894                 NaN   2.95197        1.32675                 NaN
  1255.89        2500.00       0.220431        90.2047       0.526766                 NaN   2.76289                 NaN   1.03474                 NaN   3.66003        1.59043                 NaN
  1254.48        2500.00       0.784817        62.0095        2.07277                 NaN   10.5272                 NaN   3.95618                 NaN   14.6570        5.99256                 NaN
  1253.07        2500.00       0.163246E-002   99.8607       0.954188E-002            NaN  0.472453E-001            NaN  0.148394E-001            NaN  0.437264E-001  0.223222E-001            NaN
  1251.65        2500.00       0.308763E-002   99.8132       0.133750E-001            NaN  0.504802E-001            NaN  0.193317E-001            NaN  0.705295E-001  0.299723E-001            NaN
  1250.24        2500.00       0.163327E-001   99.2468       0.330458E-001            NaN  0.187394                 NaN  0.728464E-001            NaN  0.317682       0.125872                 NaN
  1248.83        2500.00        1.81840                 NaN   4.68654                 NaN   25.3424                 NaN   9.44991                 NaN   36.6674        15.5430        6.49236     
  1247.41        2500.00        1.81462                 NaN   4.71746                 NaN   25.3128                 NaN   9.44093                 NaN   36.7143        15.5474        6.45261     
  1246.00        2500.00        1.81286                 NaN   4.72064                 NaN   25.3126                 NaN   9.44513                 NaN   36.7354        15.5585        6.41484     
  1244.58        2500.00        1.81110                 NaN   4.72380                 NaN   25.3124                 NaN   9.44931                 NaN   36.7568        15.5697        6.37684     
  1243.17        2500.00        1.80880                 NaN   4.72746                 NaN   25.3129                 NaN   9.45383                 NaN   36.7776        15.5810        6.33846     
  1241.76        2500.00        1.80736                 NaN   4.73021                 NaN   25.3135                 NaN   9.45767                 NaN   36.7994        15.5921        6.29976     
  1240.34        2500.00        1.80287                 NaN   4.73673                 NaN   25.3204                 NaN   9.46740                 NaN   36.8147        15.6020        6.25589     
  1238.93        2500.00        1.81903                 NaN   4.77393                 NaN   25.2043                 NaN   9.48206                 NaN   36.8999        15.6147        6.20607     
  1237.52        2500.00        1.81521                 NaN   4.78106                 NaN   25.2063                 NaN   9.49177                 NaN   36.9182        15.6253        6.16222     
  1236.10        2500.00        1.81136                 NaN   4.78821                 NaN   25.2083                 NaN   9.50148                 NaN   36.9365        15.6360        6.11811     
  1234.69        2500.00        1.80746                 NaN   4.79542                 NaN   25.2105                 NaN   9.51119                 NaN   36.9550        15.6467        6.07377     
  1233.27        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   36.9580        15.6682        6.08840     
  1231.86        2500.00        1.81107                 NaN   4.73564                 NaN   25.2891                 NaN   9.45983                 NaN   36.9871        15.6776        6.03968     
  1230.45        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.0095        15.6930        6.01195     
  1229.03        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.0353        15.7055        5.97372     
  1227.62        2500.00        1.78750                 NaN   4.83217                 NaN   25.2210                 NaN   9.56005                 NaN   37.0501        15.7025        5.84669     
  1226.21        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.0874        15.7306        5.89648     
  1224.79        2500.00        1.81068                 NaN   4.72884                 NaN   25.2994                 NaN   9.44698                 NaN   37.1137        15.7432        5.85713     
  1223.38        2500.00        1.80526                 NaN   4.71542                 NaN   25.3402                 NaN   9.47258                 NaN   37.1028        15.7568        5.80699     
  1221.96        2500.00        1.76718                 NaN   4.63954                 NaN   25.5979                 NaN   9.64533                 NaN   36.8874        15.7722        5.69046     
  1220.55        2500.00        1.76293                 NaN   4.64711                 NaN   25.6007                 NaN   9.65541                 NaN   36.9074        15.7836        5.64281     
  1219.14        2500.00        1.75870                 NaN   4.65442                 NaN   25.6039                 NaN   9.66541                 NaN   36.9274        15.7950        5.59509     
  1217.72        2500.00        1.75406                 NaN   4.66242                 NaN   25.6074                 NaN   9.67565                 NaN   36.9471        15.8063        5.54706     
  1216.31        2500.00        1.74982                 NaN   4.66961                 NaN   25.6108                 NaN   9.68575                 NaN   36.9673        15.8180        5.49873     
  1214.90        2500.00        1.74558                 NaN   4.67678                 NaN   25.6143                 NaN   9.69585                 NaN   36.9876        15.8298        5.45008     
  1213.48        2500.00        1.74113                 NaN   4.68385                 NaN   25.6186                 NaN   9.70583                 NaN   37.0072        15.8415        5.40186     
  1212.07        2500.00        1.72685                 NaN   4.91455                 NaN   25.2787                 NaN   9.68579                 NaN   37.2420        15.8306        5.32157     
  1210.65        2500.00        1.72157                 NaN   4.92207                 NaN   25.2840                 NaN   9.69669                 NaN   37.2610        15.8427        5.27193     
  1209.24        2500.00        1.80752                 NaN   4.73405                 NaN   25.2822                 NaN   9.46628                 NaN   37.4128        15.8897        5.40747     
  1207.83        2500.00        1.71002                 NaN   4.93666                 NaN   25.2989                 NaN   9.71894                 NaN   37.2969        15.8671        5.17153     
  1206.41        2500.00        1.70425                 NaN   4.94401                 NaN   25.3061                 NaN   9.73008                 NaN   37.3153        15.8794        5.12084     
  1205.00        2500.00        1.69843                 NaN   4.95136                 NaN   25.3136                 NaN   9.74128                 NaN   37.3337        15.8918        5.06982     
  1203.58        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.5307        15.9444        5.23943     
  1202.17        2500.00        1.68635                 NaN   4.96594                 NaN   25.3303                 NaN   9.76391                 NaN   37.3695        15.9166        4.96732     
  1200.76        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.5900        15.9731        5.15152     
  1199.34        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.6199        15.9875        5.10715     
  1197.93        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.6500        16.0020        5.06249     
  1196.52        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.6803        16.0167        5.01756     
  1195.10        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.7108        16.0314        4.97234     
  1193.69        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.7415        16.0462        4.92683     
  1192.27        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.7724        16.0611        4.88103     
  1190.86        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.8035        16.0761        4.83494     
  1189.45        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.8348        16.0912        4.78856     
  1188.03        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.8663        16.1064        4.74188     
  1186.62        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.8980        16.1217        4.69491     
  1185.21        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.9299        16.1370        4.64763     
  1183.79        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.9625        16.1528        4.59921     
  1182.38        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   37.9950        16.1685        4.55106     
  1180.96        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   38.0277        16.1843        4.50257     
  1179.55        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   38.0607        16.2001        4.45373     
  1178.14        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   38.0938        16.2162        4.40454     
  1176.72        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   38.1273        16.2323        4.35500     
  1175.31        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   38.1609        16.2485        4.30510     
  1173.90        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   38.1948        16.2649        4.25485     
  1172.48        2500.00        1.81073                 NaN   4.72859                 NaN   25.2996                 NaN   9.44655                 NaN   38.2290        16.2813        4.20424     
  1171.07        2500.00        1.55953                 NaN   5.13342                 NaN   25.4922                 NaN   10.0118                 NaN   37.8480        16.2177        3.73740     
  1169.65        2500.00        1.55144                 NaN   5.14066                 NaN   25.5076                 NaN   10.0247                 NaN   37.8663        16.2322        3.67704     
  1168.24        2500.00        1.54327                 NaN   5.14785                 NaN   25.5236                 NaN   10.0376                 NaN   37.8846        16.2469        3.61615     
  1166.83        2500.00        1.53477                 NaN   5.15492                 NaN   25.5408                 NaN   10.0508                 NaN   37.9023        16.2616        3.55490     
  1165.41        2500.00        1.52878                 NaN   5.16159                 NaN   25.5526                 NaN   10.0622                 NaN   37.9254        16.2764        3.49305     
  1164.00        2500.00        1.52224                 NaN   5.16873                 NaN   25.5646                 NaN   10.0740                 NaN   37.9481        16.2913        3.43101     
  1162.59        2500.00        1.51567                 NaN   5.17640                 NaN   25.5754                 NaN   10.0857                 NaN   37.9718        16.3065        3.36844     
  1161.17        2500.00        1.50891                 NaN   5.18373                 NaN   25.5878                 NaN   10.0976                 NaN   37.9948        16.3217        3.30542     
  1159.76        2500.00        1.50221                 NaN   5.19129                 NaN   25.5996                 NaN   10.1096                 NaN   38.0183        16.3370        3.24202     
  1158.34        2500.00        1.49591                 NaN   5.19932                 NaN   25.6084                 NaN   10.1215                 NaN   38.0439        16.3527        3.17832     
  1156.93        2500.00        1.48956                 NaN   5.20842                 NaN   25.6140                 NaN   10.1336                 NaN   38.0712        16.3688        3.11442     
  1155.52        2500.00        1.48311                 NaN   5.21564                 NaN   25.6264                 NaN   10.1453                 NaN   38.0957        16.3843        3.04957     
  1154.10        2500.00        1.48027                 NaN   5.22749                 NaN   25.6125                 NaN   10.1556                 NaN   38.1363        16.4024        2.98546     
  1152.69        2500.00        1.47166                 NaN   5.23330                 NaN   25.6354                 NaN   10.1693                 NaN   38.1536        16.4172        2.91951     
  1151.27        2500.00        1.46415                 NaN   5.24264                 NaN   25.6442                 NaN   10.1821                 NaN   38.1790        16.4335        2.85431     
  1149.86        2500.00        1.45721                 NaN   5.25060                 NaN   25.6552                 NaN   10.1957                 NaN   38.2046        16.4500        2.78672     
  1148.45        2500.00        1.45163                 NaN   5.25867                 NaN   25.6647                 NaN   10.2043                 NaN   38.2350        16.4657        2.71998     
  1147.03        2500.00        1.44626                 NaN   5.26810                 NaN   25.6659                 NaN   10.2160                 NaN   38.2676        16.4830        2.65316     
  1145.62        2500.00        1.43769                 NaN   5.27280                 NaN   25.6864                 NaN   10.2290                 NaN   38.2864        16.5007        2.58704     
  1144.21        2500.00        1.43212                 NaN   5.28563                 NaN   25.6862                 NaN   10.2407                 NaN   38.3225        16.5167        2.51622     
  1142.79        2500.00        1.42426                 NaN   5.29026                 NaN   25.7091                 NaN   10.2549                 NaN   38.3410        16.5331        2.44747     
  1141.38        2500.00        1.42617                 NaN   5.30315                 NaN   25.6817                 NaN   10.2541                 NaN   38.4020        16.5515        2.38140     
  1139.96        2500.00        1.40946                 NaN   5.30747                 NaN   25.7315                 NaN   10.2800                 NaN   38.3947        16.5673        2.30965     
  1138.55        2500.00        1.40222                 NaN   5.31636                 NaN   25.7430                 NaN   10.2926                 NaN   38.4229        16.5843        2.23867     
  1137.14        2500.00        1.39546                 NaN   5.32390                 NaN   25.7553                 NaN   10.3051                 NaN   38.4499        16.6015        2.16887     
  1135.72        2500.00        1.42111                 NaN   5.36180                 NaN   25.5729                 NaN   10.2989                 NaN   38.6077        16.6337        2.10382     
  1134.31        2500.00        1.41285                 NaN   5.37031                 NaN   25.5869                 NaN   10.3123                 NaN   38.6340        16.6514        2.03228     
  1132.90        2500.00        1.40451                 NaN   5.37884                 NaN   25.6012                 NaN   10.3257                 NaN   38.6604        16.6691        1.96027     
  1131.48        2500.00        1.39608                 NaN   5.38739                 NaN   25.6157                 NaN   10.3392                 NaN   38.6869        16.6870        1.88776     
  1130.07        2500.00        1.38756                 NaN   5.39597                 NaN   25.6304                 NaN   10.3529                 NaN   38.7134        16.7050        1.81477     
  1128.65        2500.00        1.37896                 NaN   5.40457                 NaN   25.6454                 NaN   10.3666                 NaN   38.7401        16.7231        1.74129     
  1127.24        2500.00        1.37026                 NaN   5.41319                 NaN   25.6607                 NaN   10.3804                 NaN   38.7668        16.7413        1.66732     
  1125.83        2500.00        1.36147                 NaN   5.42183                 NaN   25.6763                 NaN   10.3943                 NaN   38.7937        16.7597        1.59285     
  1124.41        2500.00        1.35259                 NaN   5.43050                 NaN   25.6921                 NaN   10.4082                 NaN   38.8206        16.7782        1.51788     
  1123.00        2500.00        1.34361                 NaN   5.43919                 NaN   25.7081                 NaN   10.4223                 NaN   38.8476        16.7968        1.44241     
  1121.59        2500.00        1.33453                 NaN   5.44790                 NaN   25.7245                 NaN   10.4365                 NaN   38.8746        16.8155        1.36644     
  1120.17        2500.00        1.32535                 NaN   5.45663                 NaN   25.7412                 NaN   10.4508                 NaN   38.9018        16.8343        1.28997     
  1118.76        2500.00        1.31608                 NaN   5.46539                 NaN   25.7581                 NaN   10.4652                 NaN   38.9290        16.8533        1.21298     
  1117.34        2500.00        1.30670                 NaN   5.47416                 NaN   25.7753                 NaN   10.4797                 NaN   38.9562        16.8724        1.13549     
  1115.93        2500.00        1.29824                 NaN   5.48436                 NaN   25.7865                 NaN   10.4926                 NaN   38.9875        16.8926        1.05826     
  1114.52        2500.00        1.29437                 NaN   5.48941                 NaN   25.8014                 NaN   10.5003                 NaN   39.0284        16.9103       0.975854     
  1113.10        2500.00        1.28858                 NaN   5.49678                 NaN   25.8153                 NaN   10.5102                 NaN   39.0648        16.9288       0.895546     
  1111.69        2500.00        1.27904                 NaN   5.50905                 NaN   25.8297                 NaN   10.5177                 NaN   39.1076        16.9507       0.806270     
  1110.28        2500.00        1.27847                 NaN   5.51196                 NaN   25.8267                 NaN   10.5352                 NaN   39.1378        16.9714       0.738413     
  1108.86        2500.00        1.26736                 NaN   5.51637                 NaN   25.8704                 NaN   10.5455                 NaN   39.1642        16.9885       0.647730     
  1107.45        2500.00                 NaN            NaN   6.17512                 NaN   25.7581                 NaN   10.6247       0.806125        38.6790        17.1622       0.794817     
  1106.03        2500.00                 NaN            NaN   6.17682                 NaN   25.7837                 NaN   10.6378       0.799738        38.7062        17.1775       0.718292     
  1104.62        2500.00                 NaN            NaN   6.18180                 NaN   25.7984                 NaN   10.6471       0.795723        38.7445        17.1957       0.636747     
  1103.21        2500.00                 NaN            NaN   6.17282                 NaN   25.8248                 NaN   10.6513       0.789929        38.7724        17.2206       0.568186     
  1101.79        2500.00                 NaN            NaN   6.18236                 NaN   25.8375                 NaN   10.6567       0.787324        38.8324        17.2434       0.460240     
  1100.38        2500.00                 NaN            NaN   6.19671                 NaN   25.7914                 NaN   10.6847       0.791049        38.8685        17.2654       0.402309     
  1098.96        2500.00                 NaN            NaN   6.20110                 NaN   25.8017                 NaN   10.6932       0.788702        38.9124        17.2858       0.317002     
  1097.55        2500.00                 NaN            NaN   6.20548                 NaN   25.8122                 NaN   10.7019       0.786319        38.9566        17.3064       0.231090     
  1096.14        2500.00                 NaN            NaN   6.20987                 NaN   25.8230                 NaN   10.7106       0.783898        39.0010        17.3271       0.144567     
  1094.72        2500.00                 NaN            NaN   6.14059                 NaN   25.9838                 NaN   10.7416       0.775654        38.9435        17.3463       0.686360E-001
  1093.31        2500.00                 NaN            NaN   6.15145                 NaN   25.9823                 NaN   10.7486       0.773560        38.9834        17.3607                 NaN
  1091.90        2500.00                 NaN            NaN   6.16109                 NaN   25.9786                 NaN   10.7552       0.771591        38.9788        17.3547                 NaN
  1090.48        2500.00                 NaN            NaN   6.17218                 NaN   25.9768                 NaN   10.7621       0.769490        38.9726        17.3468                 NaN
  1089.07        2500.00                 NaN            NaN   6.18341                 NaN   25.9748                 NaN   10.7690       0.767384        38.9666        17.3389                 NaN
  1087.65        2500.00                 NaN            NaN   6.18881                 NaN   25.9630                 NaN   10.7741       0.765887        38.9685        17.3396                 NaN
  1086.24        2500.00                 NaN            NaN   6.19995                 NaN   25.9600                 NaN   10.7808       0.763806        38.9632        17.3322                 NaN
  1084.83        2500.00                 NaN            NaN   6.22535                 NaN   25.9671                 NaN   10.7824       0.756986        38.9538        17.3144                 NaN
  1083.41        2500.00                 NaN            NaN   6.22263                 NaN   25.9534                 NaN   10.7942       0.759635        38.9530        17.3171                 NaN
  1082.00        2500.00                 NaN            NaN   6.23388                 NaN   25.9490                 NaN   10.8006       0.757609        38.9488        17.3101                 NaN
  1080.59        2500.00                 NaN            NaN   6.21071                 NaN   26.1404                 NaN   10.8359       0.730661        38.8084        17.2739                 NaN
  1079.17        2500.00                 NaN            NaN   6.25396                 NaN   25.9450                 NaN   10.8140       0.753319        38.9372        17.2966                 NaN
  1077.76        2500.00                 NaN            NaN   6.25632                 NaN   25.9619                 NaN   10.8241       0.749797        38.9191        17.2888                 NaN
  1076.34        2500.00                 NaN            NaN   6.25937                 NaN   25.9765                 NaN   10.8336       0.746505        38.9025        17.2816                 NaN
  1074.93        2500.00                 NaN            NaN   6.26253                 NaN   25.9905                 NaN   10.8429       0.743346        38.8863        17.2744                 NaN
  1073.52        2500.00                 NaN            NaN   6.16621                 NaN   26.1270                 NaN   10.8700       0.744605        38.8020        17.2902                 NaN
  1072.10        2500.00                 NaN            NaN   6.12994                 NaN   26.1008                 NaN   10.8713       0.759177        38.8256        17.3132                 NaN
  1070.69        2500.00                 NaN            NaN   6.23638                 NaN   26.2169                 NaN   10.8991       0.711310        38.7093        17.2270                 NaN
  1069.28        2500.00                 NaN            NaN   6.17793                 NaN   26.1628                 NaN   10.8971       0.736080        38.7578        17.2682                 NaN
  1067.86        2500.00                 NaN            NaN   6.18147                 NaN   26.1749                 NaN   10.9061       0.733197        38.7432        17.2612                 NaN
  1066.45        2500.00                 NaN            NaN   6.24603                 NaN   26.2583                 NaN   10.9275       0.701971        38.6610        17.2053                 NaN
  1065.03        2500.00                 NaN            NaN   6.24801                 NaN   26.2804                 NaN   10.9382       0.697936        38.6390        17.1964                 NaN
  1063.62        2500.00                 NaN            NaN   6.25125                 NaN   26.2950                 NaN   10.9478       0.694715        38.6223        17.1889                 NaN
  1062.21        2500.00                 NaN            NaN   6.25591                 NaN   26.3020                 NaN   10.9563       0.692320        38.6109        17.1826                 NaN
  1060.79        2500.00                 NaN            NaN   6.19897                 NaN   26.2371                 NaN   10.9513       0.718436        38.6685        17.2257                 NaN
  1059.38        2500.00                 NaN            NaN   6.20246                 NaN   26.2501                 NaN   10.9604       0.715412        38.6532        17.2184                 NaN
  1057.97        2500.00                 NaN            NaN   6.20618                 NaN   26.2623                 NaN   10.9697       0.712424        38.6382        17.2112                 NaN
  1056.55        2500.00                 NaN            NaN   6.26877                 NaN   26.3621                 NaN   10.9952       0.679084        38.5429        17.1520                 NaN
  1055.14        2500.00                 NaN            NaN   6.27205                 NaN   26.3778                 NaN   11.0050       0.675685        38.5253        17.1441                 NaN
  1053.72        2500.00                 NaN            NaN   6.27342                 NaN   26.4032                 NaN   11.0159       0.671251        38.5012        17.1350                 NaN
  1052.31        2500.00                 NaN            NaN   6.27722                 NaN   26.4180                 NaN   11.0256       0.668023        38.4845        17.1267                 NaN
  1050.90        2500.00                 NaN            NaN   6.28181                 NaN   26.4259                 NaN   11.0349       0.665308        38.4720        17.1201                 NaN
  1049.48        2500.00                 NaN            NaN   6.28364                 NaN   26.4508                 NaN   11.0463       0.660830        38.4480        17.1105                 NaN
  1048.07        2500.00                 NaN            NaN   6.28678                 NaN   26.4674                 NaN   11.0563       0.657299        38.4299        17.1024                 NaN
  1046.65        2500.00                 NaN            NaN   6.23382                 NaN   26.3736                 NaN   11.0444       0.686797        38.5105        17.1509                 NaN
  1045.24        2500.00                 NaN            NaN   6.29320                 NaN   26.5012                 NaN   11.0766       0.650092        38.3930        17.0859                 NaN
  1043.83        2500.00                 NaN            NaN   6.29793                 NaN   26.5097                 NaN   11.0855       0.647396        38.3805        17.0790                 NaN
  1042.41        2500.00                 NaN            NaN   6.30118                 NaN   26.5272                 NaN   11.0958       0.643697        38.3616        17.0705                 NaN
  1041.00        2500.00                 NaN            NaN   6.24801                 NaN   26.4320                 NaN   11.0827       0.673340        38.4443        17.1196                 NaN
  1039.59        2500.00                 NaN            NaN   6.25152                 NaN   26.4469                 NaN   11.0923       0.669997        38.4277        17.1116                 NaN
  1038.17        2500.00                 NaN            NaN   6.31892                 NaN   26.5373                 NaN   11.1189       0.638252        38.3359        17.0507                 NaN
  1036.76        2500.00                 NaN            NaN   6.32205                 NaN   26.5560                 NaN   11.1295       0.634370        38.3161        17.0420                 NaN
  1035.34        2500.00                 NaN            NaN   6.26265                 NaN   26.4949                 NaN   11.1217       0.659031        38.3748        17.0869                 NaN
  1033.93        2500.00                 NaN            NaN   6.32871                 NaN   26.5929                 NaN   11.1506       0.626681        38.2770        17.0242                 NaN
  1032.52        2500.00                 NaN            NaN   6.33215                 NaN   26.6106                 NaN   11.1610       0.622945        38.2579        17.0154                 NaN
  1031.10        2500.00                 NaN            NaN   6.33527                 NaN   26.6301                 NaN   11.1718       0.618912        38.2375        17.0064                 NaN
  1029.69        2500.00                 NaN            NaN   6.33821                 NaN   26.6473                 NaN   11.1820       0.615144        38.2191        16.9983                 NaN
  1028.28        2500.00                 NaN            NaN   6.34196                 NaN   26.6666                 NaN   11.1926       0.611130        38.1987        16.9889                 NaN
  1026.86        2500.00                 NaN            NaN   6.34471                 NaN   26.6862                 NaN   11.2036       0.607104        38.1784        16.9800                 NaN
  1025.45        2500.00                 NaN            NaN   6.33924                 NaN   26.7511                 NaN   11.2231       0.596832        38.1247        16.9650                 NaN
  1024.03        2500.00                 NaN            NaN   6.34228                 NaN   26.7708                 NaN   11.2340       0.592713        38.1042        16.9560                 NaN
  1022.62        2500.00                 NaN            NaN   6.34549                 NaN   26.7913                 NaN   11.2452       0.588514        38.0829        16.9466                 NaN
  1021.21        2500.00                 NaN            NaN   6.34850                 NaN   26.8113                 NaN   11.2562       0.584326        38.0621        16.9375                 NaN
  1019.79        2500.00                 NaN            NaN   6.35172                 NaN   26.8324                 NaN   11.2674       0.580042        38.0405        16.9279                 NaN
  1018.38        2500.00                 NaN            NaN   6.30397                 NaN   26.6978                 NaN   11.2440       0.614798        38.1556        16.9839                 NaN
  1016.97        2500.00                 NaN            NaN   6.35813                 NaN   26.8751                 NaN   11.2901       0.571358        37.9967        16.9085                 NaN
  1015.55        2500.00                 NaN            NaN   6.36126                 NaN   26.8967                 NaN   11.3016       0.566964        37.9747        16.8988                 NaN
  1014.14        2500.00                 NaN            NaN   6.36446                 NaN   26.9186                 NaN   11.3131       0.562515        37.9523        16.8889                 NaN
  1012.72        2500.00                 NaN            NaN   6.36580                 NaN   26.9522                 NaN   11.3268       0.556680        37.9214        16.8770                 NaN
  1011.31        2500.00                 NaN            NaN   6.37085                 NaN   26.9634                 NaN   11.3364       0.553488        37.9069        16.8689                 NaN
  1009.90        2500.00                 NaN            NaN   6.37401                 NaN   26.9863                 NaN   11.3483       0.548898        37.8837        16.8588                 NaN
  1008.48        2500.00                 NaN            NaN   6.37691                 NaN   27.0080                 NaN   11.3597       0.544373        37.8617        16.8493                 NaN
  1007.07        2500.00                 NaN            NaN   6.38002                 NaN   27.0308                 NaN   11.3716       0.539737        37.8386        16.8392                 NaN
  1005.66        2500.00                 NaN            NaN   6.38314                 NaN   27.0546                 NaN   11.3836       0.535017        37.8148        16.8288                 NaN
  1004.24        2500.00                 NaN            NaN   6.38633                 NaN   27.0785                 NaN   11.3956       0.530244        37.7911        16.8183                 NaN
  1002.83        2500.00                 NaN            NaN   6.38803                 NaN   27.1128                 NaN   11.4102       0.524101        37.7590        16.8058                 NaN
  1001.41        2500.00                 NaN            NaN   6.39267                 NaN   27.1261                 NaN   11.4199       0.520754        37.7432        16.7974                 NaN
  1000.00        2500.00                 NaN            NaN   6.40693                 NaN   27.0900                 NaN   11.4196       0.524446        37.7642        16.7948                 NaN
