|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.5/EETA/EETA_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         an             San(TH)        ilm            q             
  1206.89        2500.00                 NaN   6.24028        11.6284                 NaN            NaN            NaN            NaN   9.06239        42.7080        1.00430        29.3566     
  1205.79        2500.00                 NaN   7.13483        10.7422                 NaN            NaN            NaN            NaN   9.06273        42.6996        1.00217        29.3585     
  1204.69        2500.00                 NaN   6.08596        11.7866                 NaN            NaN            NaN            NaN   9.07084        42.6973        1.00246        29.3568     
  1203.59        2500.00                 NaN   17.9377                 NaN            NaN            NaN            NaN            NaN   9.10304        42.6100       0.982405        29.3668     
  1202.49        2500.00                 NaN   5.77516        12.1023                 NaN            NaN            NaN            NaN   9.07729        42.6880        1.00018        29.3570     
  1201.39        2500.00                 NaN   6.84331        11.0387                 NaN            NaN            NaN            NaN   9.07935        42.6815       0.998943        29.3583     
  1200.29        2500.00                 NaN   5.96488        11.9135                 NaN            NaN            NaN            NaN   9.08776        42.6779       0.999185        29.3568     
  1199.19        2500.00                 NaN   13.9161        3.89968                 NaN            NaN            NaN            NaN   8.99444        42.8093        1.01953        29.3609     
  1198.09        2500.00                 NaN   5.96582        11.9143                 NaN            NaN            NaN            NaN   9.09696        42.6692       0.997389        29.3563     
  1196.99        2500.00                 NaN   17.9479                 NaN            NaN            NaN            NaN            NaN   9.12252        42.5867       0.975990        29.3669     
  1195.89        2500.00                 NaN   15.0037        2.69766                 NaN            NaN            NaN            NaN   8.97037        42.9513        1.03771        29.3394     
  1194.79        2500.00                 NaN   14.9788        2.60629       0.125863                 NaN            NaN            NaN   8.96928        42.9421        1.03519        29.3425     
  1193.69        2500.00                 NaN   5.66954        12.2240       0.829714E-005            NaN            NaN            NaN   9.11389        42.6430       0.991723        29.3578     
  1192.59        2500.00                 NaN   17.9474                 NaN            NaN            NaN            NaN            NaN   9.13476        42.5778       0.974093        29.3660     
  1191.49        2500.00                 NaN   6.32401       0.237644        11.3410       0.721221E-005            NaN            NaN   9.11905        42.6303       0.988311        29.3597     
  1190.39        2500.00                 NaN   17.9512                 NaN            NaN            NaN            NaN            NaN   9.14430        42.5666       0.971897        29.3659     
  1189.29        2500.00                 NaN   14.6871        3.06256       0.807486E-005            NaN            NaN            NaN   9.04844        42.8131        1.04609        29.3427     
  1188.19        2500.00                 NaN   17.9540                 NaN            NaN            NaN            NaN            NaN   9.15244        42.5575       0.970189        29.3659     
  1187.09        2500.00                 NaN   13.8843        3.93560       0.276769E-005            NaN            NaN            NaN   9.04770        42.7567        1.01537        29.3604     
  1185.98        2500.00                 NaN   5.66637        12.2355                 NaN            NaN            NaN            NaN   9.13766        42.6156       0.987063        29.3578     
  1184.88        2500.00                 NaN   14.9982        2.90226       0.323389E-005            NaN            NaN            NaN   9.15662        42.5758       0.996739        29.3704     
  1183.78        2500.00                 NaN   13.4759        4.43441                 NaN            NaN            NaN            NaN   9.14928        42.5983       0.983522        29.3586     
  1182.68        2500.00                 NaN   15.1978        2.73682                 NaN            NaN            NaN            NaN   9.17874        42.5240       0.984623        29.3780     
  1181.58        2500.00                 NaN   12.5093        5.43035                 NaN            NaN            NaN            NaN   9.15670        42.5708       0.971213        29.3616     
  1180.48        2500.00                 NaN   15.5090        2.43076       0.566648E-005            NaN            NaN            NaN   9.18399        42.5178       0.979884        29.3786     
  1179.38        2500.00                 NaN   12.2417        5.70086                 NaN            NaN            NaN            NaN   9.16561        42.5606       0.969519        29.3617     
  1178.28        2500.00                 NaN   17.9680                 NaN            NaN            NaN            NaN            NaN   9.19294        42.5122       0.961420        29.3654     
  1177.18        2500.00                 NaN   17.9688                 NaN            NaN            NaN            NaN            NaN   9.19227        42.5113       0.961469        29.3662     
  1176.08        2500.00                 NaN   4.01675        13.9024                 NaN            NaN            NaN            NaN   9.17631        42.5682       0.977841        29.3584     
  1174.98        2500.00                 NaN   17.9593                 NaN            NaN            NaN            NaN            NaN   9.20004        42.5131       0.963806        29.3637     
  1173.88        2500.00                 NaN   2.43739        15.5166       0.178972E-005            NaN            NaN            NaN   9.20183        42.5097       0.967856        29.3666     
  1172.78        2500.00                 NaN   5.04368        12.3691       0.506810                 NaN            NaN            NaN   9.18797        42.5580       0.976318        29.3581     
  1171.68        2500.00                 NaN   17.9622       0.109831E-003            NaN            NaN            NaN            NaN   9.21318        42.4920       0.964922        29.3675     
  1170.58        2500.00                 NaN   2.43147        15.4426                 NaN            NaN            NaN            NaN   9.17000        42.6313       0.983273        29.3413     
  1169.48        2500.00                 NaN   16.6821        1.26316                 NaN            NaN            NaN            NaN   9.22129        42.4884       0.975010        29.3700     
  1168.38        2500.00                 NaN   17.9654                 NaN            NaN            NaN            NaN            NaN   9.21919        42.4930       0.959113        29.3634     
  1167.28        2500.00                 NaN   17.9868                 NaN            NaN            NaN            NaN            NaN   9.23121        42.4634       0.951781        29.3668     
  1166.18        2500.00                 NaN   4.53515        11.8457        1.54799                 NaN            NaN            NaN   9.20453        42.5345       0.971995        29.3602     
  1165.08        2500.00                 NaN   4.42824        13.5093                 NaN            NaN            NaN            NaN   9.24521        42.4878       0.968788        29.3607     
  1163.97        2500.00                 NaN   4.63432        11.7030        1.59223                 NaN            NaN            NaN   9.21259        42.5267       0.971013        29.3602     
  1162.87        2500.00                 NaN   15.7121        2.33668                 NaN            NaN            NaN            NaN   9.21564        42.3707       0.962082        29.4028     
  1161.77        2500.00                 NaN   4.49494        11.7276        1.71117                 NaN            NaN            NaN   9.21771        42.5184       0.969207        29.3609     
  1160.67        2500.00                 NaN   16.9229        1.06900                 NaN            NaN            NaN            NaN   9.24835        42.4443       0.948340        29.3671     
  1159.57        2500.00                 NaN   4.55630        11.5791        1.80058                 NaN            NaN            NaN   9.22422        42.5106       0.967866        29.3613     
  1158.47        2500.00                 NaN   4.13567        13.8437                 NaN            NaN            NaN            NaN   9.24912        42.4557       0.951433        29.3644     
  1157.37        2500.00                 NaN   4.43742        11.5965        1.90527                 NaN            NaN            NaN   9.23100        42.5018       0.966274        29.3617     
  1156.27        2500.00                 NaN   3.62613        14.3582                 NaN            NaN            NaN            NaN   9.25914        42.4432       0.948760        29.3646     
  1155.17        2500.00                 NaN   15.9439        1.99789                 NaN            NaN            NaN            NaN   9.23754        42.4936       0.964837        29.3622     
  1154.07        2500.00                 NaN   3.09383        14.8956                 NaN            NaN            NaN            NaN   9.26898        42.4308       0.946066        29.3647     
  1152.97        2500.00                 NaN   15.8546        2.08992                 NaN            NaN            NaN            NaN   9.24402        42.4855       0.963409        29.3626     
  1151.87        2500.00                 NaN   17.9965                 NaN            NaN            NaN            NaN            NaN   9.28140        42.4109       0.945044        29.3662     
  1150.77        2500.00                 NaN   15.7786        2.16841                 NaN            NaN            NaN            NaN   9.25034        42.4776       0.962051        29.3631     
  1149.67        2500.00                 NaN   17.9687       0.106559E-004            NaN            NaN            NaN            NaN   9.26436        42.4507       0.954067        29.3621     
  1148.57        2500.00                 NaN   15.6996        2.24994                 NaN            NaN            NaN            NaN   9.25666        42.4696       0.960681        29.3636     
  1147.47        2500.00                 NaN   14.1317        3.73878                 NaN            NaN            NaN            NaN   9.20440        42.5847       0.979970        29.3605     
  1146.37        2500.00                 NaN   15.6238        2.32823                 NaN            NaN            NaN            NaN   9.26291        42.4617       0.959329        29.3641     
  1145.27        2500.00                 NaN   15.7347        2.21658                 NaN            NaN            NaN            NaN   9.26582        42.4603       0.958877        29.3637     
  1144.17        2500.00                 NaN   15.5513        2.40323                 NaN            NaN            NaN            NaN   9.26911        42.4538       0.957992        29.3646     
  1143.07        2500.00                 NaN   4.46727        1.64762        11.8684                 NaN            NaN            NaN   9.28987        42.4170       0.945037        29.3649     
  1141.96        2500.00                 NaN   15.3763        2.65030                 NaN            NaN            NaN            NaN   9.31953        42.3552       0.929840        29.3689     
  1140.86        2500.00                 NaN   14.6653        3.26176                 NaN            NaN            NaN            NaN   9.24816        42.4829       0.967716        29.3742     
  1139.76        2500.00                 NaN   16.5219        1.50963                 NaN            NaN            NaN            NaN   9.32838        42.3439       0.927166        29.3690     
  1138.66        2500.00                 NaN   4.02403        1.41299        12.5594                 NaN            NaN            NaN   9.30630        42.3920       0.939087        29.3662     
  1137.56        2500.00                 NaN   15.7575        2.19554       0.729802E-003            NaN            NaN            NaN   9.27939        42.4425       0.955883        29.3685     
  1136.46        2500.00                 NaN   14.9891        2.98918                 NaN            NaN            NaN            NaN   9.29293        42.4127       0.948631        29.3674     
  1135.36        2500.00                 NaN   15.6970        2.25873       0.776753E-004            NaN            NaN            NaN   9.28545        42.4351       0.954681        29.3690     
  1134.26        2500.00                 NaN   16.7613        1.25620                 NaN            NaN            NaN            NaN   9.32136        42.3581       0.934468        29.3685     
  1133.16        2500.00                 NaN   15.6385        2.31932       0.172219E-004            NaN            NaN            NaN   9.29152        42.4277       0.953470        29.3695     
  1132.06        2500.00                 NaN   14.0677        3.82813                 NaN            NaN            NaN            NaN   9.22104        42.5392       0.975749        29.3682     
  1130.96        2500.00                 NaN   14.5966        3.38740                 NaN            NaN            NaN            NaN   9.30645        42.3948       0.945220        29.3695     
  1129.86        2500.00                 NaN   17.1048       0.937893                 NaN            NaN            NaN            NaN   9.35696        42.3077       0.920902        29.3717     
  1128.76        2500.00                 NaN   14.3769        3.60991                 NaN            NaN            NaN            NaN   9.31182        42.3873       0.944009        29.3701     
  1127.66        2500.00                 NaN   15.5743        2.41707                 NaN            NaN            NaN            NaN   9.34122        42.3520       0.941431        29.3740     
  1126.56        2500.00                 NaN   16.9569        1.07664                 NaN            NaN            NaN            NaN   9.36276        42.3088       0.923393        29.3714     
  1125.46        2500.00                 NaN   14.0834        3.82365                 NaN            NaN            NaN            NaN   9.23358        42.5166       0.972317        29.3705     
  1124.36        2500.00                 NaN   14.5195        3.45742                 NaN            NaN            NaN            NaN   9.31868        42.3879       0.946672        29.3698     
  1123.26        2500.00                 NaN   14.1895        3.72105                 NaN            NaN            NaN            NaN   9.24568        42.5053       0.969300        29.3692     
  1122.16        2500.00                 NaN   14.4811        3.51056                 NaN            NaN            NaN            NaN   9.32843        42.3666       0.941081        29.3722     
  1121.06        2500.00                 NaN   14.1134        3.81088                 NaN            NaN            NaN            NaN   9.26193        42.4766       0.963210        29.3739     
  1119.95        2500.00                 NaN   14.1099        3.80201                 NaN            NaN            NaN            NaN   9.25744        42.4936       0.966777        29.3702     
  1118.85        2500.00                 NaN   16.7227        1.33777                 NaN            NaN            NaN            NaN   9.38874        42.2627       0.912445        29.3757     
  1117.75        2500.00                 NaN   14.0883        3.83186                 NaN            NaN            NaN            NaN   9.26435        42.4812       0.963549        29.3707     
  1116.65        2500.00                 NaN   14.3579        3.63034                 NaN            NaN            NaN            NaN   9.33564        42.3607       0.942273        29.3732     
  1115.55        2500.00                 NaN   14.1196        3.80251                 NaN            NaN            NaN            NaN   9.27240        42.4706       0.962898        29.3720     
  1114.45        2500.00                 NaN   15.9926        2.03838                 NaN            NaN            NaN            NaN   9.40609        42.2703       0.920025        29.3726     
  1113.35        2500.00                 NaN   14.1298        3.79716                 NaN            NaN            NaN            NaN   9.27848        42.4617       0.960356        29.3725     
  1112.25        2500.00                 NaN   14.2087        3.71498                 NaN            NaN            NaN            NaN   9.29141        42.4509       0.961640        29.3724     
  1111.15        2500.00                 NaN   14.3724        3.61802                 NaN            NaN            NaN            NaN   9.35252        42.3432       0.939703        29.3741     
  1110.05        2500.00                 NaN   14.3605        3.63350                 NaN            NaN            NaN            NaN   9.35272        42.3388       0.939014        29.3755     
  1108.95        2500.00                 NaN   14.1041        3.82872                 NaN            NaN            NaN            NaN   9.29538        42.4405       0.956658        29.3747     
  1107.85        2500.00                 NaN   14.1032        3.83442                 NaN            NaN            NaN            NaN   9.29433        42.4353       0.958039        29.3747     
  1106.75        2500.00                 NaN   14.1063        3.82815                 NaN            NaN            NaN            NaN   9.29919        42.4384       0.955189        29.3728     
  1105.65        2500.00                 NaN   14.2608        3.73142                 NaN            NaN            NaN            NaN   9.36430        42.3297       0.938030        29.3758     
  1104.55        2500.00                 NaN   14.1332        3.80287                 NaN            NaN            NaN            NaN   9.30800        42.4259       0.954915        29.3751     
  1103.45        2500.00                 NaN   14.3191        3.67441                 NaN            NaN            NaN            NaN   9.36863        42.3239       0.937958        29.3760     
  1102.35        2500.00                 NaN   14.3276        3.67271                 NaN            NaN            NaN            NaN   9.37569        42.3121       0.934703        29.3772     
  1101.25        2500.00                 NaN   15.9467        2.21249                 NaN            NaN            NaN            NaN   9.44918        42.1020       0.887548        29.4022     
  1100.15        2500.00                 NaN   14.3141        3.68881                 NaN            NaN            NaN            NaN   9.38147        42.3043       0.933429        29.3780     
  1099.05        2500.00                 NaN   2.13405        15.9496                 NaN            NaN            NaN            NaN   9.44079        42.1926       0.900307        29.3826     
  1097.94        2500.00                 NaN   14.3017        3.70374                 NaN            NaN            NaN            NaN   9.38728        42.2963       0.932143        29.3788     
  1096.84        2500.00                 NaN   14.2139        3.73446                 NaN            NaN            NaN            NaN   9.34068        42.3879       0.946964        29.3762     
  1095.74        2500.00                 NaN   14.3351        3.67316                 NaN            NaN            NaN            NaN   9.39374        42.2878       0.930643        29.3795     
  1094.64        2500.00                 NaN   7.85917        10.1758                 NaN            NaN            NaN            NaN   9.42611        42.2588       0.909708        29.3704     
  1093.54        2500.00                 NaN   14.3190        3.69188                 NaN            NaN            NaN            NaN   9.39954        42.2799       0.929335        29.3804     
  1092.44        2500.00                 NaN   14.6610        3.36991                 NaN            NaN            NaN            NaN   9.41806        42.2508       0.919258        29.3810     
  1091.34        2500.00                 NaN   14.3044        3.70921                 NaN            NaN            NaN            NaN   9.40532        42.2718       0.928032        29.3812     
  1090.24        2500.00                 NaN   14.9579        3.09207                 NaN            NaN            NaN            NaN   9.43570        42.2179       0.912270        29.3842     
  1089.14        2500.00                 NaN   14.2896        3.72670                 NaN            NaN            NaN            NaN   9.41109        42.2638       0.926717        29.3821     
  1088.04        2500.00                 NaN   14.6806        3.36857                 NaN            NaN            NaN            NaN   9.35607        42.2566       0.939103        29.3991     
  1086.94        2500.00                 NaN   14.2760        3.74308                 NaN            NaN            NaN            NaN   9.41689        42.2557       0.925388        29.3829     
  1085.84        2500.00                 NaN   15.4508        2.62725                 NaN            NaN            NaN            NaN   9.46071        42.1720       0.902549        29.3867     
  1084.74        2500.00                 NaN   14.2608        3.76096                 NaN            NaN            NaN            NaN   9.42266        42.2477       0.924069        29.3838     
  1083.64        2500.00                 NaN   14.7266        3.33410                 NaN            NaN            NaN            NaN   9.35345        42.2528       0.937113        29.3960     
  1082.54        2500.00                 NaN   14.2478        3.77674                 NaN            NaN            NaN            NaN   9.42846        42.2395       0.922726        29.3847     
  1081.44        2500.00                 NaN   15.2152        2.87338                 NaN            NaN            NaN            NaN   9.47593        42.1503       0.895422        29.3898     
  1080.34        2500.00                 NaN   14.2283        3.79902                 NaN            NaN            NaN            NaN   9.43415        42.2315       0.921420        29.3856     
  1079.24        2500.00                 NaN   14.2214        3.80733                 NaN            NaN            NaN            NaN   9.43703        42.2274       0.920750        29.3861     
  1078.14        2500.00                 NaN   14.2144        3.81585                 NaN            NaN            NaN            NaN   9.43991        42.2233       0.920080        29.3865     
  1077.04        2500.00                 NaN   14.2076        3.82402                 NaN            NaN            NaN            NaN   9.44279        42.2192       0.919410        29.3870     
  1075.93        2500.00                 NaN   14.2004        3.83263                 NaN            NaN            NaN            NaN   9.44566        42.2151       0.918740        29.3875     
  1074.83        2500.00                 NaN   14.1937        3.84082                 NaN            NaN            NaN            NaN   9.44854        42.2110       0.918066        29.3879     
  1073.73        2500.00                 NaN   14.1868        3.84913                 NaN            NaN            NaN            NaN   9.45142        42.2069       0.917393        29.3884     
  1072.63        2500.00                 NaN   2.98268        15.1224                 NaN            NaN            NaN            NaN   9.49926        42.1126       0.889703        29.3933     
  1071.53        2500.00                 NaN   15.0994        3.00719                 NaN            NaN            NaN            NaN   9.50197        42.1086       0.889068        29.3938     
  1070.43        2500.00                 NaN   15.0774        3.03056                 NaN            NaN            NaN            NaN   9.50470        42.1045       0.888423        29.3944     
  1069.33        2500.00                 NaN   15.0566        3.05282                 NaN            NaN            NaN            NaN   9.50745        42.1004       0.887770        29.3949     
  1068.23        2500.00                 NaN   15.0367        3.07428                 NaN            NaN            NaN            NaN   9.51021        42.0963       0.887109        29.3954     
  1067.13        2500.00                 NaN   3.09501        15.0174                 NaN            NaN            NaN            NaN   9.51298        42.0922       0.886442        29.3959     
  1066.03        2500.00                 NaN   3.11510        14.9989                 NaN            NaN            NaN            NaN   9.51577        42.0881       0.885769        29.3965     
  1064.93        2500.00                 NaN   14.9809        3.13462                 NaN            NaN            NaN            NaN   9.51856        42.0839       0.885089        29.3970     
  1063.83        2500.00                 NaN   3.15362        14.9634                 NaN            NaN            NaN            NaN   9.52136        42.0797       0.884404        29.3975     
  1062.73        2500.00                 NaN   3.17213        14.9465                 NaN            NaN            NaN            NaN   9.52417        42.0755       0.883714        29.3981     
  1061.63        2500.00                 NaN   14.9300        3.19020                 NaN            NaN            NaN            NaN   9.52698        42.0712       0.883018        29.3986     
  1060.53        2500.00                 NaN   3.20720        14.9146                 NaN            NaN            NaN            NaN   9.52981        42.0670       0.882318        29.3991     
  1059.43        2500.00                 NaN   14.1963        3.86728                 NaN            NaN            NaN            NaN   9.49371        42.1421       0.904936        29.3957     
  1058.33        2500.00                 NaN   14.9157        3.21157                 NaN            NaN            NaN            NaN   9.53718        42.0549       0.880067        29.4006     
  1057.23        2500.00                 NaN   14.8982        3.23057                 NaN            NaN            NaN            NaN   9.53991        42.0508       0.879421        29.4011     
  1056.13        2500.00                 NaN   3.24966        14.8806                 NaN            NaN            NaN            NaN   9.54264        42.0467       0.878776        29.4017     
  1055.03        2500.00                 NaN   3.26854        14.8632                 NaN            NaN            NaN            NaN   9.54536        42.0426       0.878131        29.4022     
  1053.92        2500.00                 NaN   14.8461        3.28707                 NaN            NaN            NaN            NaN   9.54809        42.0385       0.877481        29.4028     
  1052.82        2500.00                 NaN   14.8294        3.30527                 NaN            NaN            NaN            NaN   9.55082        42.0343       0.876828        29.4033     
  1051.72        2500.00                 NaN   3.32311        14.8131                 NaN            NaN            NaN            NaN   9.55356        42.0302       0.876171        29.4039     
  1050.62        2500.00                 NaN   14.7970        3.34069                 NaN            NaN            NaN            NaN   9.55630        42.0260       0.875511        29.4045     
  1049.52        2500.00                 NaN   3.36943        14.7689                 NaN            NaN            NaN            NaN   9.55826        42.0234       0.875175        29.4048     
  1048.42        2500.00                 NaN   3.37496        14.7658                 NaN            NaN            NaN            NaN   9.56179        42.0176       0.874181        29.4056     
  1047.32        2500.00                 NaN   3.39166        14.7507                 NaN            NaN            NaN            NaN   9.56455        42.0134       0.873511        29.4062     
  1046.22        2500.00                 NaN   3.40808        14.7358                 NaN            NaN            NaN            NaN   9.56730        42.0092       0.872837        29.4068     
  1045.12        2500.00                 NaN   3.42388        14.7216                 NaN            NaN            NaN            NaN   9.57009        42.0049       0.872145        29.4074     
  1044.02        2500.00                 NaN   3.43937        14.7078                 NaN            NaN            NaN            NaN   9.57289        42.0006       0.871447        29.4080     
  1042.92        2500.00                 NaN   3.45460        14.6942                 NaN            NaN            NaN            NaN   9.57569        41.9962       0.870745        29.4085     
  1041.82        2500.00                 NaN   14.6809        3.46956                 NaN            NaN            NaN            NaN   9.57850        41.9919       0.870038        29.4091     
  1040.72        2500.00                 NaN   3.48278        14.6695                 NaN            NaN            NaN            NaN   9.58140        41.9873       0.869272        29.4097     
  1039.62        2500.00                 NaN   3.52678        14.6257                 NaN            NaN            NaN            NaN   9.58336        41.9856       0.868858        29.4097     
  1038.52        2500.00                 NaN   14.6475        3.50842                 NaN            NaN            NaN            NaN   9.58723        41.9781       0.867721        29.4110     
  1037.42        2500.00                 NaN   3.57930        14.5750                 NaN            NaN            NaN            NaN   9.58819        41.9795       0.867723        29.4103     
  1036.32        2500.00                 NaN   3.60370        14.5514                 NaN            NaN            NaN            NaN   9.59059        41.9765       0.867170        29.4106     
  1035.22        2500.00                 NaN   14.6163        3.54532                 NaN            NaN            NaN            NaN   9.59604        41.9642       0.865357        29.4128     
  1034.12        2500.00                 NaN   3.55723        14.6063                 NaN            NaN            NaN            NaN   9.59898        41.9595       0.864559        29.4134     
  1033.02        2500.00                 NaN   14.4828        3.67383                 NaN            NaN            NaN            NaN   9.59718        41.9686       0.866008        29.4116     
  1031.91        2500.00                 NaN   3.69775        14.4586                 NaN            NaN            NaN            NaN   9.59886        41.9667       0.866019        29.4120     
  1030.81        2500.00                 NaN   14.4350        3.72114                 NaN            NaN            NaN            NaN   9.60056        41.9648       0.866022        29.4125     
  1029.71        2500.00                 NaN   14.4119        3.74403                 NaN            NaN            NaN            NaN   9.60228        41.9629       0.866020        29.4129     
  1028.61        2500.00                 NaN   14.3892        3.76644                 NaN            NaN            NaN            NaN   9.60400        41.9609       0.866012        29.4134     
  1027.51        2500.00                 NaN   14.3671        3.78838                 NaN            NaN            NaN            NaN   9.60573        41.9589       0.865997        29.4138     
  1026.41        2500.00                 NaN   14.3454        3.80988                 NaN            NaN            NaN            NaN   9.60747        41.9569       0.865978        29.4143     
  1025.31        2500.00                 NaN   14.3242        3.83091                 NaN            NaN            NaN            NaN   9.60923        41.9549       0.865951        29.4147     
  1024.21        2500.00                 NaN   14.3035        3.85152                 NaN            NaN            NaN            NaN   9.61100        41.9529       0.865920        29.4152     
  1023.11        2500.00                 NaN   14.2831        3.87173                 NaN            NaN            NaN            NaN   9.61277        41.9508       0.865884        29.4157     
  1022.01        2500.00                 NaN   14.2632        3.89154                 NaN            NaN            NaN            NaN   9.61455        41.9488       0.865844        29.4161     
  1020.91        2500.00                 NaN   13.9808        4.13932                 NaN            NaN            NaN            NaN   9.59592        41.9918       0.878794        29.4134     
  1019.81        2500.00                 NaN   14.2245        3.92999                 NaN            NaN            NaN            NaN   9.61814        41.9446       0.865749        29.4170     
  1018.71        2500.00                 NaN   14.2057        3.94866                 NaN            NaN            NaN            NaN   9.61995        41.9425       0.865696        29.4175     
  1017.61        2500.00                 NaN   14.1872        3.96709                 NaN            NaN            NaN            NaN   9.62176        41.9403       0.865642        29.4180     
  1016.51        2500.00                 NaN   14.1682        3.98593                 NaN            NaN            NaN            NaN   9.62353        41.9383       0.865603        29.4184     
  1015.41        2500.00                 NaN   14.1496        4.00449                 NaN            NaN            NaN            NaN   9.62531        41.9362       0.865563        29.4189     
  1014.31        2500.00                 NaN   14.1312        4.02276                 NaN            NaN            NaN            NaN   9.62709        41.9341       0.865524        29.4194     
  1013.21        2500.00                 NaN   14.1157        4.03848                 NaN            NaN            NaN            NaN   9.62910        41.9315       0.865338        29.4199     
  1012.11        2500.00                 NaN   14.1027        4.05217                 NaN            NaN            NaN            NaN   9.63130        41.9285       0.865031        29.4204     
  1011.01        2500.00                 NaN   14.0898        4.06560                 NaN            NaN            NaN            NaN   9.63350        41.9254       0.864718        29.4209     
  1009.90        2500.00                 NaN   14.0773        4.07880                 NaN            NaN            NaN            NaN   9.63571        41.9224       0.864401        29.4215     
  1008.80        2500.00                 NaN   14.0649        4.09177                 NaN            NaN            NaN            NaN   9.63793        41.9193       0.864078        29.4220     
  1007.70        2500.00                 NaN   14.0529        4.10451                 NaN            NaN            NaN            NaN   9.64016        41.9162       0.863750        29.4225     
  1006.60        2500.00                 NaN   14.0410        4.11704                 NaN            NaN            NaN            NaN   9.64239        41.9130       0.863418        29.4231     
  1005.50        2500.00                 NaN   14.0291        4.12966                 NaN            NaN            NaN            NaN   9.64461        41.9099       0.863091        29.4236     
  1004.40        2500.00                 NaN   14.0173        4.14215                 NaN            NaN            NaN            NaN   9.64684        41.9068       0.862761        29.4242     
  1003.30        2500.00                 NaN   14.0056        4.15446                 NaN            NaN            NaN            NaN   9.64906        41.9037       0.862428        29.4247     
  1002.20        2500.00                 NaN   13.9942        4.16658                 NaN            NaN            NaN            NaN   9.65130        41.9005       0.862091        29.4253     
  1001.10        2500.00                 NaN   13.9830        4.17851                 NaN            NaN            NaN            NaN   9.65354        41.8973       0.861751        29.4258     
  1000.00        2500.00                 NaN   13.9719        4.19036                 NaN            NaN            NaN            NaN   9.65577        41.8942       0.861411        29.4264     
