|6.6.6
Archiving\03_Data\eqLP/QFM_m1.25/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.0132       0.963132       0.236399E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.0132       0.963130       0.236399E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.0132       0.963129       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.0132       0.963127       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.0132       0.963126       0.236398E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.0132       0.963125       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.0132       0.963123       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.0132       0.963122       0.236397E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.0132       0.963121       0.236396E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.0132       0.963119       0.236396E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.0132       0.963117       0.236395E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.0132       0.963116       0.236395E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.0132       0.963114       0.236395E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.0132       0.963113       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.0132       0.963111       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.0133       0.963110       0.236394E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.0133       0.963108       0.236393E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.0133       0.963107       0.236393E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.0133       0.963105       0.236392E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.0133       0.963103       0.236392E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.0133       0.963101       0.236392E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.0133       0.963100       0.236391E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.0133       0.963098       0.236391E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.0133       0.963096       0.236390E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.0133       0.963095       0.236390E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.0133       0.963093       0.236389E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.0133       0.963091       0.236389E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.0133       0.963089       0.236389E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.0133       0.963087       0.236388E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.0133       0.963085       0.236388E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.0133       0.963084       0.236387E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.0133       0.963082       0.236387E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.0133       0.963080       0.236386E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.0133       0.963078       0.236386E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.0133       0.963076       0.236385E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.0133       0.963074       0.236385E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.0133       0.963072       0.236384E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.0133       0.963070       0.236384E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.0133       0.963068       0.236383E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.0133       0.963066       0.236383E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.0133       0.963064       0.236382E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.0133       0.963061       0.236382E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.0133       0.963059       0.236381E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.0133       0.963057       0.236381E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.0133       0.963055       0.236380E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.0133       0.963052       0.236380E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.0133       0.963050       0.236379E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.0133       0.963048       0.236378E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.0133       0.963046       0.236378E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.0133       0.963043       0.236377E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.0133       0.963041       0.236377E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.0133       0.963038       0.236376E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.0133       0.963036       0.236375E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.0133       0.963034       0.236375E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.0133       0.963031       0.236374E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.0133       0.963029       0.236374E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.0133       0.963026       0.236373E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.0133       0.963024       0.236372E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.0133       0.963021       0.236372E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.0133       0.963018       0.236371E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.0133       0.963016       0.236371E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.0133       0.963013       0.236370E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.0134       0.963010       0.236369E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.0134       0.963008       0.236369E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.0134       0.963005       0.236368E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.0134       0.963002       0.236367E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0134       0.962999       0.236366E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0134       0.962996       0.236366E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.0134       0.962994       0.236365E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.0134       0.962991       0.236364E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.0134       0.962988       0.236364E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.0134       0.962985       0.236363E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.0134       0.962982       0.236362E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.0134       0.962979       0.236361E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.0134       0.962976       0.236361E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.0134       0.962973       0.236360E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.0134       0.962969       0.236359E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.0134       0.962966       0.236358E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.0134       0.962963       0.236358E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.0134       0.962960       0.236357E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.0134       0.962957       0.236356E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.0134       0.962953       0.236355E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        99.0134       0.962950       0.236354E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        99.0134       0.962947       0.236354E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        99.0134       0.962943       0.236353E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        99.0134       0.962940       0.236352E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        99.0134       0.962936       0.236351E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        99.0134       0.962933       0.236350E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        99.0134       0.962930       0.236349E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        99.0134       0.962926       0.236348E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        99.0134       0.962922       0.236348E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        99.0134       0.962919       0.236347E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        99.0135       0.962915       0.236346E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        99.0135       0.962911       0.236345E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        99.0135       0.962908       0.236344E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        98.6879       0.962848                 NaN  0.349229                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        98.6693       0.962845                 NaN  0.367842                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        98.6358       0.962841                 NaN  0.389305       0.120533E-001            NaN            NaN            NaN            NaN
  1685.90        500.000        98.5965       0.962837                 NaN  0.409654       0.310248E-001            NaN            NaN            NaN            NaN
  1682.69        500.000        98.5524       0.962834                 NaN  0.434965       0.497561E-001            NaN            NaN            NaN            NaN
  1679.49        500.000        98.5084       0.962830                 NaN  0.460275       0.684873E-001            NaN            NaN            NaN            NaN
  1676.28        500.000        98.4518       0.962826                 NaN  0.498624       0.867369E-001            NaN            NaN            NaN            NaN
  1673.08        500.000        98.3952       0.962823                 NaN  0.536973       0.104986                 NaN            NaN            NaN            NaN
  1669.87        500.000        98.3386       0.962819                 NaN  0.575322       0.123236                 NaN            NaN            NaN            NaN
  1666.67        500.000        98.2820       0.962816                 NaN  0.613671       0.141485                 NaN            NaN            NaN            NaN
  1663.46        500.000        98.1366       0.962814                 NaN  0.741735       0.158875                 NaN            NaN            NaN            NaN
  1660.26        500.000        97.9911       0.962812                 NaN  0.869799       0.176264                 NaN            NaN            NaN            NaN
  1657.05        500.000        97.8457       0.962811                 NaN  0.997863       0.193654                 NaN            NaN            NaN            NaN
  1653.85        500.000        97.7002       0.962809                 NaN   1.12593       0.211044                 NaN            NaN            NaN            NaN
  1650.64        500.000        97.5548       0.962808                 NaN   1.25399       0.228433                 NaN            NaN            NaN            NaN
  1647.44        500.000        97.4093       0.962806                 NaN   1.38205       0.245823                 NaN            NaN            NaN            NaN
  1644.23        500.000        97.2639       0.962804                 NaN   1.51011       0.263213                 NaN            NaN            NaN            NaN
  1641.03        500.000        97.1184       0.962803                 NaN   1.63817       0.280602                 NaN            NaN            NaN            NaN
  1637.82        500.000        96.5676       0.962811                 NaN   2.17257       0.297043                 NaN            NaN            NaN            NaN
  1634.62        500.000        96.0167       0.962820                 NaN   2.70697       0.313484                 NaN            NaN            NaN            NaN
  1631.41        500.000        95.4659       0.962828                 NaN   3.24138       0.329925                 NaN            NaN            NaN            NaN
  1628.21        500.000        94.9150       0.962837                 NaN   3.77580       0.346367                 NaN            NaN            NaN            NaN
  1625.00        500.000        94.3641       0.962845                 NaN   4.31023       0.362809                 NaN            NaN            NaN            NaN
  1621.79        500.000        93.8132       0.962854                 NaN   4.84467       0.379251                 NaN            NaN            NaN            NaN
  1618.59        500.000        93.2623       0.962863                 NaN   5.37912       0.395693                 NaN            NaN            NaN            NaN
  1615.38        500.000        92.7114       0.962871                 NaN   5.91358       0.412136                 NaN            NaN            NaN            NaN
  1612.18        500.000        91.9754       0.962885                 NaN   6.63423       0.427477                 NaN            NaN            NaN            NaN
  1608.97        500.000        91.2394       0.962900                 NaN   7.35490       0.442818                 NaN            NaN            NaN            NaN
  1605.77        500.000        90.5033       0.962914                 NaN   8.07560       0.458159                 NaN            NaN            NaN            NaN
  1602.56        500.000        89.7673       0.962928                 NaN   8.79632       0.473501                 NaN            NaN            NaN            NaN
  1599.36        500.000        89.0312       0.962943                 NaN   9.51706       0.488844                 NaN            NaN            NaN            NaN
  1596.15        500.000        88.2950       0.962957                 NaN   10.2378       0.504187                 NaN            NaN            NaN            NaN
  1592.95        500.000        87.5589       0.962971                 NaN   10.9586       0.519530                 NaN            NaN            NaN            NaN
  1589.74        500.000        86.8227       0.962985                 NaN   11.6794       0.534874                 NaN            NaN            NaN            NaN
  1586.54        500.000        86.1085       0.963000                 NaN   12.3791       0.549397                 NaN            NaN            NaN            NaN
  1583.33        500.000        85.3942       0.963015                 NaN   13.0789       0.563920                 NaN            NaN            NaN            NaN
  1580.13        500.000        84.6799       0.963030                 NaN   13.7787       0.578443                 NaN            NaN            NaN            NaN
  1576.92        500.000        83.9655       0.963044                 NaN   14.4784       0.592968                 NaN            NaN            NaN            NaN
  1573.72        500.000        83.0050       0.963059                 NaN   14.9782       0.599034       0.454752                 NaN            NaN            NaN
  1570.51        500.000        81.3478       0.963073                 NaN   14.9747       0.583164        2.13121                 NaN            NaN            NaN
  1567.31        500.000        79.7591       0.963087                 NaN   14.9659       0.566676        3.74525                 NaN            NaN            NaN
  1564.10        500.000        78.1704       0.963101                 NaN   14.9570       0.550188        5.35933                 NaN            NaN            NaN
  1560.90        500.000        76.7821       0.963113                 NaN   14.9333       0.531674        6.78979                 NaN            NaN            NaN
  1557.69        500.000        75.3938       0.963125                 NaN   14.9096       0.513159        8.22029                 NaN            NaN            NaN
  1554.49        500.000        74.0055       0.963137                 NaN   14.8859       0.494644        9.65083                 NaN            NaN            NaN
  1551.28        500.000        72.6172       0.963149                 NaN   14.8622       0.476129        11.0814                 NaN            NaN            NaN
  1548.08        500.000        71.2288       0.963161                 NaN   14.8385       0.457613        12.5120                 NaN            NaN            NaN
  1544.87        500.000        69.8403       0.963173                 NaN   14.8148       0.439097        13.9426                 NaN            NaN            NaN
  1541.67        500.000        68.4519       0.963185                 NaN   14.7910       0.420580        15.3733                 NaN            NaN            NaN
  1538.46        500.000        67.0634       0.963197                 NaN   14.7673       0.402063        16.8040                 NaN            NaN            NaN
