|6.6.6
Archiving\03_Data\DeqfracLP/QFM/T13/T13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1447.85        500.000                 NaN            NaN   98.9365       0.347718                 NaN  0.715775                 NaN            NaN            NaN            NaN            NaN
  1446.37        500.000                 NaN            NaN   98.9450       0.343527                 NaN  0.711508                 NaN            NaN            NaN            NaN            NaN
  1444.89        500.000                 NaN            NaN   98.9529       0.340203                 NaN  0.706922                 NaN            NaN            NaN            NaN            NaN
  1443.41        500.000                 NaN            NaN   98.9637       0.337014                 NaN  0.699292                 NaN            NaN            NaN            NaN            NaN
  1441.94        500.000                 NaN            NaN   98.9697       0.334261                 NaN  0.696040                 NaN            NaN            NaN            NaN            NaN
  1440.46        500.000                 NaN            NaN   98.9779       0.330658                 NaN  0.691397                 NaN            NaN            NaN            NaN            NaN
  1438.98        500.000                 NaN            NaN   98.9818       0.328820                 NaN  0.689387                 NaN            NaN            NaN            NaN            NaN
  1437.50        500.000                 NaN            NaN   98.9948       0.324135                 NaN  0.681035                 NaN            NaN            NaN            NaN            NaN
  1436.02        500.000                 NaN            NaN   99.0006       0.321107                 NaN  0.678329                 NaN            NaN            NaN            NaN            NaN
  1434.55        500.000                 NaN            NaN   99.1174       0.283511       0.129865E-005  0.599137                 NaN            NaN            NaN            NaN            NaN
  1433.07        500.000                 NaN            NaN   98.9042       0.351808                 NaN  0.743985                 NaN            NaN            NaN            NaN            NaN
  1431.59        500.000                 NaN            NaN   99.0224       0.312335                 NaN  0.665303                 NaN            NaN            NaN            NaN            NaN
  1430.11        500.000                 NaN            NaN   99.0278       0.310208                 NaN  0.661943                 NaN            NaN            NaN            NaN            NaN
  1428.63        500.000                 NaN            NaN   99.0339       0.307349                 NaN  0.658753                 NaN            NaN            NaN            NaN            NaN
  1427.16        500.000                 NaN            NaN   99.0408       0.304687                 NaN  0.654481                 NaN            NaN            NaN            NaN            NaN
  1425.68        500.000                 NaN            NaN   99.0484       0.301503                 NaN  0.650128                 NaN            NaN            NaN            NaN            NaN
  1424.20        500.000                 NaN            NaN   99.0525       0.299801                 NaN  0.647734                 NaN            NaN            NaN            NaN            NaN
  1422.72        500.000                 NaN            NaN   99.0950       0.286116       0.672035E-005  0.618878                 NaN            NaN            NaN            NaN            NaN
  1421.24        500.000                 NaN            NaN   99.0283       0.306711                 NaN  0.664987                 NaN            NaN            NaN            NaN            NaN
  1419.76        500.000                 NaN            NaN   99.0706       0.292928                 NaN  0.636511                 NaN            NaN            NaN            NaN            NaN
  1418.29        500.000                 NaN            NaN   99.0749       0.290471                 NaN  0.634629                 NaN            NaN            NaN            NaN            NaN
  1416.81        500.000                 NaN            NaN   97.6561       0.631046E-001            NaN  0.909976       0.761122       0.609662                 NaN            NaN            NaN
  1415.33        500.000                 NaN            NaN   97.5613                 NaN            NaN   1.04999       0.741191       0.647511                 NaN            NaN            NaN
  1413.85        500.000                 NaN            NaN   97.6043                 NaN            NaN  0.728443        1.03161       0.635635                 NaN            NaN            NaN
  1412.37        500.000                 NaN            NaN   97.6463                 NaN            NaN   1.01296       0.717087       0.623669                 NaN            NaN            NaN
  1410.90        500.000                 NaN            NaN   97.6880                 NaN            NaN  0.704016       0.995735       0.612284                 NaN            NaN            NaN
  1409.42        500.000                 NaN            NaN   97.7262                 NaN            NaN  0.978828       0.693596       0.601375                 NaN            NaN            NaN
  1407.94        500.000                 NaN            NaN   97.7676                 NaN            NaN  0.961515       0.681004       0.589838                 NaN            NaN            NaN
  1406.46        500.000                 NaN            NaN   97.7923                 NaN  0.689295E-001  0.687696       0.858198       0.592908                 NaN            NaN            NaN
  1404.98        500.000                 NaN            NaN   97.8359                 NaN  0.130046       0.760611       0.685357       0.588115                 NaN            NaN            NaN
  1403.51        500.000                 NaN            NaN   98.1053                 NaN  0.481527       0.846656                 NaN  0.566564                 NaN            NaN            NaN
  1402.03        500.000                 NaN            NaN   97.6338                 NaN  0.102768E-001   1.17446       0.558968       0.622527                 NaN            NaN            NaN
  1400.55        500.000                 NaN            NaN   98.1722                 NaN  0.458926       0.824269                 NaN  0.544636                 NaN            NaN            NaN
  1399.07        500.000                 NaN            NaN   97.6984                 NaN  0.919082E-001  0.554683        1.03896       0.616063                 NaN            NaN            NaN
  1397.59        500.000                 NaN            NaN   97.9970                 NaN  0.112833       0.713030       0.636547       0.540595                 NaN            NaN            NaN
  1396.12        500.000                 NaN            NaN   98.0143                 NaN  0.243627       0.659048       0.529679       0.553387                 NaN            NaN            NaN
  1394.64        500.000                 NaN            NaN   98.0436                 NaN  0.247064       0.651494       0.512379       0.545473                 NaN            NaN            NaN
  1393.16        500.000                 NaN            NaN   98.0727                 NaN  0.250195       0.644293       0.495043       0.537777                 NaN            NaN            NaN
  1391.68        500.000                 NaN            NaN   98.0946                 NaN  0.255272       0.476954       0.640825       0.532373                 NaN            NaN            NaN
  1390.20        500.000                 NaN            NaN   98.1230                 NaN  0.256503       0.631645       0.464950       0.523927                 NaN            NaN            NaN
  1388.73        500.000                 NaN            NaN   98.1539                 NaN  0.259881       0.447304       0.622766       0.516195                 NaN            NaN            NaN
  1387.25        500.000                 NaN            NaN   98.1836                 NaN  0.261586       0.615191       0.431906       0.507717                 NaN            NaN            NaN
  1385.77        500.000                 NaN            NaN   98.2044                 NaN  0.266533       0.610856       0.415620       0.502612                 NaN            NaN            NaN
  1384.29        500.000                 NaN            NaN   98.2296                 NaN  0.269998       0.604610       0.399901       0.495853                 NaN            NaN            NaN
  1382.81        500.000                 NaN            NaN   98.2521                 NaN  0.272795       0.386164       0.599402       0.489584                 NaN            NaN            NaN
  1381.34        500.000                 NaN            NaN   98.2644                 NaN  0.279259       0.596603       0.372134       0.487579                 NaN            NaN            NaN
  1379.86        500.000                 NaN            NaN   98.3077                 NaN  0.277333       0.355678       0.585267       0.474051                 NaN            NaN            NaN
  1378.38        500.000                 NaN            NaN   98.3179                 NaN  0.282778       0.583920       0.343575       0.471789                 NaN            NaN            NaN
  1376.90        500.000                 NaN            NaN   98.3390                 NaN  0.286596       0.329383       0.578801       0.466190                 NaN            NaN            NaN
  1375.42        500.000                 NaN            NaN   98.3604                 NaN  0.289550       0.573401       0.316175       0.460502                 NaN            NaN            NaN
  1373.95        500.000                 NaN            NaN   98.3800                 NaN  0.293019       0.302673       0.569038       0.455261                 NaN            NaN            NaN
  1372.47        500.000                 NaN            NaN   98.4001                 NaN  0.296156       0.289538       0.564312       0.449909                 NaN            NaN            NaN
  1370.99        500.000                 NaN            NaN   98.4198                 NaN  0.299404       0.276454       0.559869       0.444481                 NaN            NaN            NaN
  1369.51        500.000                 NaN            NaN   98.4375                 NaN  0.302828       0.555898       0.263940       0.439808                 NaN            NaN            NaN
  1368.03        500.000                 NaN            NaN   98.4576                 NaN  0.305605       0.250991       0.551503       0.434295                 NaN            NaN            NaN
  1366.56        500.000                 NaN            NaN   98.4746                 NaN  0.308654       0.547416       0.239751       0.429606                 NaN            NaN            NaN
  1365.08        500.000                 NaN            NaN   98.4917                 NaN  0.312053       0.227581       0.543641       0.425028                 NaN            NaN            NaN
  1363.60        500.000                 NaN            NaN   98.5099                 NaN  0.315175       0.539343       0.215318       0.420220                 NaN            NaN            NaN
  1362.12        500.000                 NaN            NaN   98.5270                 NaN  0.317733       0.535456       0.204301       0.415512                 NaN            NaN            NaN
  1360.64        500.000                 NaN            NaN   98.5390                 NaN  0.322761       0.533405       0.192452       0.412337                 NaN            NaN            NaN
  1359.16        500.000                 NaN            NaN   98.5625                 NaN  0.321569       0.183604       0.526847       0.405444                 NaN            NaN            NaN
  1357.69        500.000                 NaN            NaN   98.5741                 NaN  0.326488       0.525465       0.171304       0.402670                 NaN            NaN            NaN
  1356.21        500.000                 NaN            NaN   98.5889                 NaN  0.328610       0.522347       0.161848       0.398295                 NaN            NaN            NaN
  1354.73        500.000                 NaN            NaN   98.6045                 NaN  0.331608       0.518828       0.150873       0.394144                 NaN            NaN            NaN
  1353.25        500.000                 NaN            NaN   98.6196                 NaN  0.333980       0.515497       0.140998       0.389948                 NaN            NaN            NaN
  1351.77        500.000                 NaN            NaN   98.6340                 NaN  0.336623       0.130640       0.512782       0.385987                 NaN            NaN            NaN
  1350.30        500.000                 NaN            NaN   98.6480                 NaN  0.338657       0.122123       0.509279       0.381949                 NaN            NaN            NaN
  1348.82        500.000                 NaN            NaN   98.6618                 NaN  0.340963       0.112696       0.506373       0.378119                 NaN            NaN            NaN
  1347.34        500.000                 NaN            NaN   98.6742                 NaN  0.343242       0.503757       0.104140       0.374673                 NaN            NaN            NaN
  1345.86        500.000                 NaN            NaN   98.6903                 NaN  0.344447       0.499880       0.953652E-001  0.370026                 NaN            NaN            NaN
  1344.38        500.000                 NaN            NaN   98.7017                 NaN  0.346817       0.497636       0.870013E-001  0.366810                 NaN            NaN            NaN
  1342.91        500.000                 NaN            NaN   98.7139                 NaN  0.348579       0.793723E-001  0.494788       0.363331                 NaN            NaN            NaN
  1341.43        500.000                 NaN            NaN   98.7283                 NaN  0.349916       0.491925       0.706237E-001  0.359272                 NaN            NaN            NaN
  1339.95        500.000                 NaN            NaN   98.7381                 NaN  0.353012       0.490284       0.619687E-001  0.356622                 NaN            NaN            NaN
  1338.47        500.000                 NaN            NaN   98.7538                 NaN  0.351313       0.485245       0.580091E-001  0.351643                 NaN            NaN            NaN
  1336.99        500.000                 NaN            NaN   98.7642                 NaN  0.354314       0.485187E-001  0.483893       0.349057                 NaN            NaN            NaN
  1335.52        500.000                 NaN            NaN   98.7772                 NaN  0.354394       0.480394       0.430387E-001  0.344988                 NaN            NaN            NaN
  1334.04        500.000                 NaN            NaN   98.7857                 NaN  0.355871       0.478694       0.371981E-001  0.342511                 NaN            NaN            NaN
  1332.56        500.000                 NaN            NaN   98.8027                 NaN  0.356805       0.474514       0.282465E-001  0.337735                 NaN            NaN            NaN
  1331.08        500.000       0.119852                 NaN   98.5633                 NaN  0.213220       0.517470       0.214655       0.371526                 NaN            NaN            NaN
  1329.60        500.000       0.282693                 NaN   98.4216                 NaN            NaN  0.292629       0.635100       0.368024                 NaN            NaN            NaN
  1328.13        500.000       0.322711                 NaN   98.3272                 NaN            NaN  0.314089       0.645709       0.390261                 NaN            NaN            NaN
  1326.65        500.000       0.317534                 NaN   98.3592                 NaN            NaN  0.634192       0.305567       0.383547                 NaN            NaN            NaN
  1325.17        500.000       0.312057                 NaN   98.3917                 NaN            NaN  0.621516       0.297945       0.376786                 NaN            NaN            NaN
  1323.69        500.000       0.306751                 NaN   98.4226                 NaN            NaN  0.609744       0.290601       0.370295                 NaN            NaN            NaN
  1322.21        500.000       0.301587                 NaN   98.4530                 NaN            NaN  0.598398       0.283141       0.363864                 NaN            NaN            NaN
  1320.74        500.000       0.296293                 NaN   98.4829                 NaN            NaN  0.276568       0.586636       0.357565                 NaN            NaN            NaN
  1319.26        500.000       0.291272                 NaN   98.5116                 NaN            NaN  0.270111       0.575516       0.351547                 NaN            NaN            NaN
  1317.78        500.000       0.286079                 NaN   98.5395                 NaN            NaN  0.263989       0.564937       0.345529                 NaN            NaN            NaN
  1316.30        500.000       0.281446                 NaN   98.5668                 NaN            NaN  0.257570       0.554353       0.339799                 NaN            NaN            NaN
  1314.82        500.000       0.276404                 NaN   98.5955                 NaN            NaN  0.250958       0.543498       0.333673                 NaN            NaN            NaN
  1313.35        500.000       0.271538                 NaN   98.6217                 NaN            NaN  0.532819       0.245765       0.328130                 NaN            NaN            NaN
  1311.87        500.000       0.267005                 NaN   98.6472                 NaN            NaN  0.240287       0.522815       0.322688                 NaN            NaN            NaN
  1310.39        500.000       0.262491                 NaN   98.6720                 NaN            NaN  0.513785       0.234474       0.317225                 NaN            NaN            NaN
  1308.91        500.000       0.257758                 NaN   98.6964                 NaN            NaN  0.229781       0.504026       0.312072                 NaN            NaN            NaN
  1307.43        500.000       0.253385                 NaN   98.7202                 NaN            NaN  0.224771       0.494735       0.306931                 NaN            NaN            NaN
  1305.96        500.000       0.248893                 NaN   98.7440                 NaN            NaN  0.220015       0.485288       0.301793                 NaN            NaN            NaN
  1304.48        500.000       0.244599                 NaN   98.7667                 NaN            NaN  0.215184       0.476632       0.296902                 NaN            NaN            NaN
  1303.00        500.000       0.240361                 NaN   98.7887                 NaN            NaN  0.467576       0.211268       0.292126                 NaN            NaN            NaN
  1301.52        500.000       0.236111                 NaN   98.8112                 NaN            NaN  0.206687       0.458836       0.287135                 NaN            NaN            NaN
  1300.04        500.000       0.231983                 NaN   98.8327                 NaN            NaN  0.450453       0.202346       0.282504                 NaN            NaN            NaN
  1298.57        500.000       0.228003                 NaN   98.8534                 NaN            NaN  0.442497       0.198201       0.277943                 NaN            NaN            NaN
  1297.09        500.000       0.223835                 NaN   98.8722                 NaN            NaN  0.434510       0.195443       0.273968                 NaN            NaN            NaN
  1295.61        500.000       0.219757                 NaN   98.8949                 NaN            NaN  0.425829       0.190850       0.268665                 NaN            NaN            NaN
  1294.13        500.000       0.216071                 NaN   98.9134                 NaN            NaN  0.418331       0.187486       0.264756                 NaN            NaN            NaN
  1292.65        500.000       0.212155                 NaN   98.9323                 NaN            NaN  0.184340       0.410607       0.260606                 NaN            NaN            NaN
  1291.17        500.000       0.208590                 NaN   98.9514                 NaN            NaN  0.403147       0.180488       0.256397                 NaN            NaN            NaN
  1289.70        500.000       0.204954                 NaN   98.9696                 NaN            NaN  0.177141       0.396025       0.252235                 NaN            NaN            NaN
  1288.22        500.000       0.201047                 NaN   98.9878                 NaN            NaN  0.388412       0.174512       0.248242                 NaN            NaN            NaN
  1286.74        500.000       0.197605                 NaN   99.0054                 NaN            NaN  0.381575       0.171049       0.244359                 NaN            NaN            NaN
  1285.26        500.000       0.193396                 NaN   99.0225                 NaN            NaN  0.170134       0.373325       0.240604                 NaN            NaN            NaN
  1283.78        500.000       0.190395                 NaN   99.0389                 NaN            NaN  0.368454       0.165643       0.236636                 NaN            NaN            NaN
  1282.31        500.000       0.186797                 NaN   99.0562                 NaN            NaN  0.360871       0.163261       0.232870                 NaN            NaN            NaN
  1280.83        500.000       0.183501                 NaN   99.0717                 NaN            NaN  0.160737       0.354565       0.229491                 NaN            NaN            NaN
  1279.35        500.000       0.180093                 NaN   99.0886                 NaN            NaN  0.347677       0.158129       0.225496                 NaN            NaN            NaN
  1277.87        500.000       0.176794                 NaN   99.1036                 NaN            NaN  0.155772       0.341603       0.222195                 NaN            NaN            NaN
  1276.39        500.000       0.173399                 NaN   99.1191                 NaN            NaN  0.335077       0.153719       0.218662                 NaN            NaN            NaN
  1274.92        500.000       0.170330                 NaN   99.1334                 NaN            NaN  0.329486       0.151374       0.215444                 NaN            NaN            NaN
  1273.44        500.000       0.166972                 NaN   99.1490                 NaN            NaN  0.323072       0.149163       0.211813                 NaN            NaN            NaN
  1271.96        500.000       0.163837                 NaN   99.1632                 NaN            NaN  0.317348       0.147069       0.208563                 NaN            NaN            NaN
  1270.48        500.000       0.160926                 NaN   99.1773                 NaN            NaN  0.145021       0.311328       0.205423                 NaN            NaN            NaN
  1269.00        500.000       0.157544                 NaN   99.1908                 NaN            NaN  0.305549       0.143891       0.202252                 NaN            NaN            NaN
  1267.53        500.000       0.154945                 NaN   99.2048                 NaN            NaN  0.300105       0.140990       0.199137                 NaN            NaN            NaN
  1266.05        500.000       0.151762                 NaN   99.2183                 NaN            NaN  0.139551       0.294452       0.195919                 NaN            NaN            NaN
  1264.57        500.000       0.148745                 NaN   99.2306                 NaN            NaN  0.138230       0.289341       0.193072                 NaN            NaN            NaN
  1263.09        500.000       0.145865                 NaN   99.2440                 NaN            NaN  0.283935       0.136212       0.190024                 NaN            NaN            NaN
  1261.61        500.000       0.143020                 NaN   99.2564                 NaN            NaN  0.134677       0.278853       0.187072                 NaN            NaN            NaN
