|6.6.6
Archiving\03_Data\DeqfracLP/QFM/T13/T13_6.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1589.74        500.000        3818.13     
  1588.26        500.000        3243.62     
  1586.78        500.000        3239.45     
  1585.31        500.000        3240.30     
  1583.83        500.000        3246.20     
  1582.35        500.000        3247.57     
  1580.87        500.000        3247.37     
  1579.39        500.000        3248.17     
  1577.92        500.000        3249.15     
  1576.44        500.000        3250.33     
  1574.96        500.000        3250.06     
  1573.48        500.000        3250.82     
  1572.00        500.000        3251.24     
  1570.53        500.000        3252.05     
  1569.05        500.000        3252.58     
  1567.57        500.000        3253.87     
  1566.09        500.000        3252.85     
  1564.61        500.000        3254.41     
  1563.14        500.000        3254.95     
  1561.66        500.000        3255.54     
  1560.18        500.000        3256.13     
  1558.70        500.000        3256.48     
  1557.22        500.000        3257.10     
  1555.74        500.000        3257.74     
  1554.27        500.000        3258.85     
  1552.79        500.000        3258.42     
  1551.31        500.000        3259.49     
  1549.83        500.000        3260.36     
  1548.35        500.000        3260.95     
  1546.88        500.000        3261.48     
  1545.40        500.000        3262.12     
  1543.92        500.000        3262.37     
  1542.44        500.000        3262.71     
  1540.96        500.000        3276.75     
  1539.49        500.000        3262.27     
  1538.01        500.000        3265.14     
  1536.53        500.000        3261.63     
  1535.05        500.000        3265.41     
  1533.57        500.000        3265.78     
  1532.10        500.000        3267.05     
  1530.62        500.000        3266.94     
  1529.14        500.000        3267.85     
  1527.66        500.000        3268.25     
  1526.18        500.000        3268.93     
  1524.71        500.000        3269.95     
  1523.23        500.000        3269.60     
  1521.75        500.000        3269.84     
  1520.27        500.000        3271.38     
  1518.79        500.000        3271.65     
  1517.32        500.000        3272.07     
  1515.84        500.000        3272.25     
  1514.36        500.000        3272.32     
  1512.88        500.000        3273.93     
  1511.40        500.000        3273.57     
  1509.93        500.000        3274.63     
  1508.45        500.000        3274.83     
  1506.97        500.000        3275.86     
  1505.49        500.000        3285.36     
  1504.01        500.000        3276.55     
  1502.54        500.000        3277.09     
  1501.06        500.000        3277.63     
  1499.58        500.000        3278.27     
  1498.10        500.000        3289.55     
  1496.62        500.000        3279.64     
  1495.15        500.000        3282.06     
  1493.67        500.000        3282.00     
  1492.19        500.000        3291.97     
  1490.71        500.000        3282.56     
  1489.23        500.000        3283.39     
  1487.75        500.000        3284.23     
  1486.28        500.000        3289.80     
  1484.80        500.000        3285.82     
  1483.32        500.000        3286.01     
  1481.84        500.000        3287.17     
  1480.36        500.000        3287.97     
  1478.89        500.000        3288.70     
  1477.41        500.000        3289.32     
  1475.93        500.000        3289.65     
  1474.45        500.000        3290.18     
  1472.97        500.000        3291.50     
  1471.50        500.000        3291.84     
  1470.02        500.000        3293.35     
  1468.54        500.000        3293.49     
  1467.06        500.000        3294.56     
  1465.58        500.000        3294.75     
  1464.11        500.000        3295.56     
  1462.63        500.000        3297.01     
  1461.15        500.000        3297.53     
  1459.67        500.000        3297.86     
  1458.19        500.000        3299.09     
  1456.72        500.000        3284.34     
  1455.24        500.000        3270.12     
  1453.76        500.000        3271.46     
  1452.28        500.000        3272.91     
  1450.80        500.000        3274.17     
  1449.33        500.000        3275.51     
  1447.85        500.000        3276.90     
  1446.37        500.000        3278.34     
  1444.89        500.000        3279.51     
  1443.41        500.000        3281.06     
  1441.94        500.000        3282.33     
  1440.46        500.000        3283.83     
  1438.98        500.000        3285.29     
  1437.50        500.000        3286.59     
  1436.02        500.000        3288.04     
  1434.55        500.000        3289.21     
  1433.07        500.000        3290.75     
  1431.59        500.000        3292.08     
  1430.11        500.000        3293.56     
  1428.63        500.000        3295.14     
  1427.16        500.000        3296.39     
  1425.68        500.000        3297.83     
  1424.20        500.000        3299.45     
  1422.72        500.000        3300.54     
  1421.24        500.000        3302.24     
  1419.76        500.000        3303.68     
  1418.29        500.000        3305.26     
  1416.81        500.000        3130.55     
  1415.33        500.000        3129.06     
  1413.85        500.000        3130.97     
  1412.37        500.000        3132.96     
  1410.90        500.000        3134.81     
  1409.42        500.000        3136.85     
  1407.94        500.000        3138.68     
  1406.46        500.000        3142.92     
  1404.98        500.000        3147.84     
  1403.51        500.000        3162.56     
  1402.03        500.000        3150.51     
  1400.55        500.000        3166.80     
  1399.07        500.000        3157.52     
  1397.59        500.000        3157.78     
  1396.12        500.000        3166.41     
  1394.64        500.000        3168.90     
  1393.16        500.000        3171.36     
  1391.68        500.000        3174.05     
  1390.20        500.000        3177.04     
  1388.73        500.000        3179.04     
  1387.25        500.000        3181.78     
  1385.77        500.000        3184.35     
  1384.29        500.000        3186.91     
  1382.81        500.000        3189.85     
  1381.34        500.000        3192.06     
  1379.86        500.000        3195.41     
  1378.38        500.000        3198.22     
  1376.90        500.000        3200.99     
  1375.42        500.000        3203.72     
  1373.95        500.000        3206.59     
  1372.47        500.000        3209.36     
  1370.99        500.000        3212.29     
  1369.51        500.000        3215.14     
  1368.03        500.000        3217.99     
  1366.56        500.000        3221.00     
  1365.08        500.000        3223.97     
  1363.60        500.000        3226.70     
  1362.12        500.000        3229.70     
  1360.64        500.000        3233.00     
  1359.16        500.000        3235.68     
  1357.69        500.000        3238.69     
  1356.21        500.000        3241.98     
  1354.73        500.000        3244.86     
  1353.25        500.000        3247.84     
  1351.77        500.000        3250.83     
  1350.30        500.000        3253.98     
  1348.82        500.000        3256.99     
  1347.34        500.000        3260.08     
  1345.86        500.000        3263.00     
  1344.38        500.000        3266.12     
  1342.91        500.000        3269.16     
  1341.43        500.000        3272.08     
  1339.95        500.000        3275.19     
  1338.47        500.000        3278.06     
  1336.99        500.000        3280.98     
  1335.52        500.000        3283.96     
  1334.04        500.000        3286.77     
  1332.56        500.000        3289.99     
  1331.08        500.000        3337.52     
  1329.60        500.000        3392.10     
  1328.13        500.000        3406.26     
  1326.65        500.000        3407.12     
  1325.17        500.000        3407.87     
  1323.69        500.000        3408.65     
  1322.21        500.000        3409.39     
  1320.74        500.000        3410.08     
  1319.26        500.000        3410.76     
  1317.78        500.000        3411.41     
  1316.30        500.000        3412.04     
  1314.82        500.000        3412.43     
  1313.35        500.000        3412.78     
  1311.87        500.000        3413.50     
  1310.39        500.000        3414.13     
  1308.91        500.000        3414.38     
  1307.43        500.000        3414.91     
  1305.96        500.000        3415.21     
  1304.48        500.000        3415.54     
  1303.00        500.000        3415.89     
  1301.52        500.000        3416.19     
  1300.04        500.000        3416.57     
  1298.57        500.000        3416.77     
  1297.09        500.000        3416.83     
  1295.61        500.000        3417.44     
  1294.13        500.000        3417.53     
  1292.65        500.000        3417.57     
  1291.17        500.000        3417.75     
  1289.70        500.000        3418.04     
  1288.22        500.000        3417.97     
  1286.74        500.000        3418.00     
  1285.26        500.000        3417.77     
  1283.78        500.000        3418.35     
  1282.31        500.000        3418.15     
  1280.83        500.000        3417.94     
  1279.35        500.000        3418.17     
  1277.87        500.000        3417.93     
  1276.39        500.000        3417.73     
  1274.92        500.000        3417.50     
  1273.44        500.000        3417.58     
  1271.96        500.000        3417.30     
  1270.48        500.000        3417.18     
  1269.00        500.000        3416.78     
  1267.53        500.000        3416.63     
  1266.05        500.000        3416.29     
  1264.57        500.000        3415.91     
  1263.09        500.000        3415.67     
  1261.61        500.000        3415.37     
  1260.14        500.000        2874.61     
  1258.66        500.000        2865.70     
  1257.18        500.000        2866.72     
  1255.70        500.000        2867.76     
  1254.22        500.000        2868.52     
  1252.75        500.000        2869.31     
  1251.27        500.000        2869.92     
  1249.79        500.000        2870.41     
  1248.31        500.000        2870.85     
  1246.83        500.000        2869.80     
  1245.36        500.000        2872.84     
  1243.88        500.000        2869.30     
  1242.40        500.000        2868.73     
  1240.92        500.000        2874.97     
  1239.44        500.000        2872.49     
  1237.97        500.000        2870.37     
  1236.49        500.000        2615.58     
  1235.01        500.000        2988.87     
  1233.53        500.000        3140.62     
  1232.05        500.000        2750.67     
  1230.58        500.000        3042.66     
  1229.10        500.000        2860.11     
  1227.62        500.000        2865.56     
  1226.14        500.000        2861.36     
  1224.66        500.000        2863.99     
  1223.18        500.000        2860.99     
  1221.71        500.000        2856.44     
  1220.23        500.000        2861.09     
  1218.75        500.000        2840.27     
  1217.27        500.000        2855.85     
  1215.79        500.000        2845.82     
  1214.32        500.000        2845.32     
  1212.84        500.000        2907.96     
  1211.36        500.000        2777.63     
  1209.88        500.000        2700.95     
  1208.40        500.000        2714.38     
  1206.93        500.000        2670.14     
  1205.45        500.000        2670.40     
  1203.97        500.000        2671.05     
  1202.49        500.000        2669.22     
  1201.01        500.000        2673.40     
  1199.54        500.000        2665.35     
  1198.06        500.000        2664.00     
  1196.58        500.000        2660.56     
  1195.10        500.000        2661.89     
  1193.62        500.000        2654.18     
  1192.15        500.000        2659.82     
  1190.67        500.000        2650.96     
  1189.19        500.000        2643.48     
  1187.71        500.000        2634.96     
  1186.23        500.000        2623.32     
  1184.76        500.000        2623.39     
  1183.28        500.000        2623.47     
  1181.80        500.000        2623.54     
  1180.32        500.000        2623.61     
  1178.84        500.000        2623.68     
  1177.37        500.000        2623.75     
  1175.89        500.000        2623.83     
  1174.41        500.000        2623.90     
  1172.93        500.000        2623.97     
  1171.45        500.000        2624.04     
  1169.98        500.000        2624.12     
  1168.50        500.000        2624.19     
  1167.02        500.000        2624.25     
  1165.54        500.000        2624.33     
  1164.06        500.000        2624.40     
  1162.58        500.000        2624.47     
  1161.11        500.000        2624.54     
  1159.63        500.000        2624.61     
  1158.15        500.000        2624.68     
  1156.67        500.000        2624.75     
  1155.19        500.000        2624.83     
  1153.72        500.000        2624.90     
  1152.24        500.000        2624.97     
  1150.76        500.000        2625.03     
  1149.28        500.000        2625.10     
  1147.80        500.000        2625.17     
  1146.33        500.000        2625.24     
  1144.85        500.000        2625.31     
  1143.37        500.000        2625.38     
  1141.89        500.000        2625.45     
  1140.41        500.000        2625.52     
  1138.94        500.000        2625.60     
  1137.46        500.000        2625.66     
  1135.98        500.000        2625.73     
  1134.50        500.000        2625.80     
  1133.02        500.000        2625.87     
  1131.55        500.000        2625.93     
  1130.07        500.000        2626.00     
  1128.59        500.000        2626.08     
  1127.11        500.000        2626.14     
