|6.6.6
Archiving\03_Data\DeqfracLP/QFM/T13/T13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1518.79        500.000                 NaN            NaN   99.4247       0.565708       0.956489E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1517.32        500.000                 NaN            NaN   99.4267       0.564344       0.898484E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1515.84        500.000                 NaN            NaN   99.4300       0.562725       0.724011E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1514.36        500.000                 NaN            NaN   99.4329       0.562076       0.497817E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1512.88        500.000                 NaN            NaN   99.4389       0.554252       0.686091E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1511.40        500.000                 NaN            NaN   99.4396       0.556494       0.389796E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1509.93        500.000                 NaN            NaN   99.4453       0.550807       0.388114E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1508.45        500.000                 NaN            NaN   99.4479       0.547365       0.469631E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1506.97        500.000                 NaN            NaN   99.4521       0.544590       0.327922E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1505.49        500.000                 NaN            NaN   99.4618       0.496034       0.421237E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1504.01        500.000                 NaN            NaN   99.4580       0.541984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.54        500.000                 NaN            NaN   99.4616       0.538430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.06        500.000                 NaN            NaN   99.4554       0.544571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.58        500.000                 NaN            NaN   99.4773       0.522725       0.119164E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1498.10        500.000                 NaN            NaN   99.4761       0.480897       0.430386E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1496.62        500.000                 NaN            NaN   99.4776       0.522447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.15        500.000                 NaN            NaN   99.4788       0.515944       0.527161E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1493.67        500.000                 NaN            NaN   99.4802       0.519751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.19        500.000                 NaN            NaN   99.4906       0.472331       0.371186E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1490.71        500.000                 NaN            NaN   99.4857       0.514258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.23        500.000                 NaN            NaN   99.4892       0.510789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.75        500.000                 NaN            NaN   99.4917       0.508256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000                 NaN            NaN   99.4943       0.487594       0.180656E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1484.80        500.000                 NaN            NaN   99.5011       0.498893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.32        500.000                 NaN            NaN   99.4992       0.500801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.84        500.000                 NaN            NaN   99.5025       0.497527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.36        500.000                 NaN            NaN   99.5046       0.495407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.89        500.000                 NaN            NaN   99.5061       0.493900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.41        500.000                 NaN            NaN   99.3431       0.656912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.93        500.000                 NaN            NaN   99.7177       0.282264       0.174943E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1474.45        500.000                 NaN            NaN   99.4768       0.523233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.97        500.000                 NaN            NaN   99.5174       0.482563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.50        500.000                 NaN            NaN   99.5180       0.482020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.02        500.000                 NaN            NaN   99.5212       0.478830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.54        500.000                 NaN            NaN   99.5238       0.476162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.06        500.000                 NaN            NaN   99.5245       0.475500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.58        500.000                 NaN            NaN   99.5265       0.473515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.11        500.000                 NaN            NaN   99.5287       0.471334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.63        500.000                 NaN            NaN   99.5300       0.470040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000                 NaN            NaN   99.5326       0.467360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.67        500.000                 NaN            NaN   99.5336       0.466366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.19        500.000                 NaN            NaN   99.5404       0.459581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.72        500.000                 NaN            NaN   99.3679       0.423048                 NaN  0.209083                 NaN            NaN            NaN            NaN            NaN
  1455.24        500.000                 NaN            NaN   99.0281       0.317752                 NaN  0.654194                 NaN            NaN            NaN            NaN            NaN
  1453.76        500.000                 NaN            NaN   99.0375       0.315317                 NaN  0.647212                 NaN            NaN            NaN            NaN            NaN
  1452.28        500.000                 NaN            NaN   99.0450       0.311569                 NaN  0.643417                 NaN            NaN            NaN            NaN            NaN
  1450.80        500.000                 NaN            NaN   99.0560       0.307119                 NaN  0.636917                 NaN            NaN            NaN            NaN            NaN
  1449.33        500.000                 NaN            NaN   99.0640       0.303384                 NaN  0.632608                 NaN            NaN            NaN            NaN            NaN
  1447.85        500.000                 NaN            NaN   99.0712       0.300654                 NaN  0.628103                 NaN            NaN            NaN            NaN            NaN
  1446.37        500.000                 NaN            NaN   99.0790       0.296856                 NaN  0.624095                 NaN            NaN            NaN            NaN            NaN
  1444.89        500.000                 NaN            NaN   99.0863       0.293830                 NaN  0.619874                 NaN            NaN            NaN            NaN            NaN
  1443.41        500.000                 NaN            NaN   99.0962       0.290903                 NaN  0.612912                 NaN            NaN            NaN            NaN            NaN
  1441.94        500.000                 NaN            NaN   99.1018       0.288380                 NaN  0.609831                 NaN            NaN            NaN            NaN            NaN
  1440.46        500.000                 NaN            NaN   99.1094       0.285098                 NaN  0.605493                 NaN            NaN            NaN            NaN            NaN
  1438.98        500.000                 NaN            NaN   99.1132       0.283351                 NaN  0.603468                 NaN            NaN            NaN            NaN            NaN
  1437.50        500.000                 NaN            NaN   99.1249       0.279160                 NaN  0.595924                 NaN            NaN            NaN            NaN            NaN
  1436.02        500.000                 NaN            NaN   99.1303       0.276386                 NaN  0.593295                 NaN            NaN            NaN            NaN            NaN
  1434.55        500.000                 NaN            NaN   99.2323       0.243876       0.106005E-005  0.523775                 NaN            NaN            NaN            NaN            NaN
  1433.07        500.000                 NaN            NaN   99.0472       0.302523                 NaN  0.650282                 NaN            NaN            NaN            NaN            NaN
  1431.59        500.000                 NaN            NaN   99.1504       0.268387                 NaN  0.581174                 NaN            NaN            NaN            NaN            NaN
  1430.11        500.000                 NaN            NaN   99.1556       0.266398                 NaN  0.577976                 NaN            NaN            NaN            NaN            NaN
  1428.63        500.000                 NaN            NaN   99.1613       0.263770                 NaN  0.574906                 NaN            NaN            NaN            NaN            NaN
  1427.16        500.000                 NaN            NaN   99.1677       0.261343                 NaN  0.570954                 NaN            NaN            NaN            NaN            NaN
  1425.68        500.000                 NaN            NaN   99.1747       0.258454                 NaN  0.566894                 NaN            NaN            NaN            NaN            NaN
  1424.20        500.000                 NaN            NaN   99.1787       0.256820                 NaN  0.564527                 NaN            NaN            NaN            NaN            NaN
  1422.72        500.000                 NaN            NaN   99.2159       0.244978       0.544998E-005  0.539151                 NaN            NaN            NaN            NaN            NaN
  1421.24        500.000                 NaN            NaN   99.1585       0.262437                 NaN  0.579076                 NaN            NaN            NaN            NaN            NaN
  1419.76        500.000                 NaN            NaN   99.1955       0.250482                 NaN  0.553989                 NaN            NaN            NaN            NaN            NaN
  1418.29        500.000                 NaN            NaN   99.1997       0.248207                 NaN  0.552068                 NaN            NaN            NaN            NaN            NaN
  1416.81        500.000                 NaN            NaN   97.8572       0.539288E-001            NaN  0.781604       0.662302       0.644992                 NaN            NaN            NaN
  1415.33        500.000                 NaN            NaN   97.7689                 NaN            NaN  0.901257       0.644677       0.685170                 NaN            NaN            NaN
  1413.85        500.000                 NaN            NaN   97.8093                 NaN            NaN  0.633247       0.884788       0.672666                 NaN            NaN            NaN
  1412.37        500.000                 NaN            NaN   97.8488                 NaN            NaN  0.868118       0.623015       0.660057                 NaN            NaN            NaN
  1410.90        500.000                 NaN            NaN   97.8879                 NaN            NaN  0.611367       0.852656       0.648055                 NaN            NaN            NaN
  1409.42        500.000                 NaN            NaN   97.9240                 NaN            NaN  0.837523       0.601930       0.636551                 NaN            NaN            NaN
  1407.94        500.000                 NaN            NaN   97.9629                 NaN            NaN  0.822081       0.590697       0.624372                 NaN            NaN            NaN
  1406.46        500.000                 NaN            NaN   97.9880                 NaN  0.551175E-001  0.596050       0.733251       0.627626                 NaN            NaN            NaN
  1404.98        500.000                 NaN            NaN   98.0309                 NaN  0.103762       0.649151       0.593712       0.622501                 NaN            NaN            NaN
  1403.51        500.000                 NaN            NaN   98.2849                 NaN  0.383366       0.732379                 NaN  0.599360                 NaN            NaN            NaN
  1402.03        500.000                 NaN            NaN   97.8491                 NaN  0.816816E-002   1.00041       0.483506       0.658780                 NaN            NaN            NaN
  1400.55        500.000                 NaN            NaN   98.3483                 NaN  0.363863       0.711897                 NaN  0.575892                 NaN            NaN            NaN
  1399.07        500.000                 NaN            NaN   97.9135                 NaN  0.727594E-001  0.478987       0.883135       0.651580                 NaN            NaN            NaN
  1397.59        500.000                 NaN            NaN   98.1851                 NaN  0.891116E-001  0.605229       0.549065       0.571525                 NaN            NaN            NaN
  1396.12        500.000                 NaN            NaN   98.2060                 NaN  0.192016       0.567980       0.449107       0.584909                 NaN            NaN            NaN
  1394.64        500.000                 NaN            NaN   98.2344                 NaN  0.194325       0.560989       0.433966       0.576368                 NaN            NaN            NaN
  1393.16        500.000                 NaN            NaN   98.2625                 NaN  0.196374       0.554288       0.418816       0.568053                 NaN            NaN            NaN
  1391.68        500.000                 NaN            NaN   98.2842                 NaN  0.199900       0.403060       0.550712       0.562156                 NaN            NaN            NaN
  1390.20        500.000                 NaN            NaN   98.3119                 NaN  0.200456       0.542272       0.392345       0.553040                 NaN            NaN            NaN
  1388.73        500.000                 NaN            NaN   98.3413                 NaN  0.202740       0.377038       0.534274       0.544671                 NaN            NaN            NaN
  1387.25        500.000                 NaN            NaN   98.3700                 NaN  0.203598       0.527218       0.363672       0.535516                 NaN            NaN            NaN
  1385.77        500.000                 NaN            NaN   98.3905                 NaN  0.207002       0.522992       0.349552       0.529918                 NaN            NaN            NaN
  1384.29        500.000                 NaN            NaN   98.4151                 NaN  0.209274       0.517148       0.335933       0.522570                 NaN            NaN            NaN
  1382.81        500.000                 NaN            NaN   98.4372                 NaN  0.210960       0.323964       0.512121       0.515738                 NaN            NaN            NaN
  1381.34        500.000                 NaN            NaN   98.4500                 NaN  0.215477       0.509273       0.311860       0.513395                 NaN            NaN            NaN
  1379.86        500.000                 NaN            NaN   98.4909                 NaN  0.213547       0.297617       0.499035       0.498905                 NaN            NaN            NaN
  1378.38        500.000                 NaN            NaN   98.5020                 NaN  0.217263       0.497285       0.287129       0.496288                 NaN            NaN            NaN
  1376.90        500.000                 NaN            NaN   98.5228                 NaN  0.219734       0.274909       0.492409       0.490150                 NaN            NaN            NaN
  1375.42        500.000                 NaN            NaN   98.5437                 NaN  0.221493       0.487298       0.263554       0.483916                 NaN            NaN            NaN
  1373.95        500.000                 NaN            NaN   98.5632                 NaN  0.223638       0.251971       0.483049       0.478149                 NaN            NaN            NaN
  1372.47        500.000                 NaN            NaN   98.5830                 NaN  0.225560       0.240714       0.478492       0.472265                 NaN            NaN            NaN
  1370.99        500.000                 NaN            NaN   98.6025                 NaN  0.227533       0.229526       0.474186       0.466301                 NaN            NaN            NaN
  1369.51        500.000                 NaN            NaN   98.6201                 NaN  0.229619       0.470282       0.218841       0.461127                 NaN            NaN            NaN
  1368.03        500.000                 NaN            NaN   98.6398                 NaN  0.231250       0.207830       0.466000       0.455071                 NaN            NaN            NaN
  1366.56        500.000                 NaN            NaN   98.6569                 NaN  0.233011       0.462009       0.198246       0.449879                 NaN            NaN            NaN
  1365.08        500.000                 NaN            NaN   98.6740                 NaN  0.235042       0.187916       0.458282       0.444802                 NaN            NaN            NaN
  1363.60        500.000                 NaN            NaN   98.6919                 NaN  0.236899       0.454141       0.177554       0.439482                 NaN            NaN            NaN
  1362.12        500.000                 NaN            NaN   98.7089                 NaN  0.238261       0.450328       0.168226       0.434269                 NaN            NaN            NaN
  1360.64        500.000                 NaN            NaN   98.7216                 NaN  0.241490       0.448017       0.158228       0.430657                 NaN            NaN            NaN
  1359.16        500.000                 NaN            NaN   98.7441                 NaN  0.240071       0.150750       0.441965       0.423159                 NaN            NaN            NaN
  1357.69        500.000                 NaN            NaN   98.7561                 NaN  0.243202       0.440247       0.140451       0.419967                 NaN            NaN            NaN
  1356.21        500.000                 NaN            NaN   98.7712                 NaN  0.244190       0.437048       0.132492       0.415102                 NaN            NaN            NaN
  1354.73        500.000                 NaN            NaN   98.7867                 NaN  0.245885       0.433570       0.123336       0.410470                 NaN            NaN            NaN
  1353.25        500.000                 NaN            NaN   98.8018                 NaN  0.247096       0.430239       0.115095       0.405792                 NaN            NaN            NaN
  1351.77        500.000                 NaN            NaN   98.8162                 NaN  0.248510       0.106485       0.427409       0.401359                 NaN            NaN            NaN
  1350.30        500.000                 NaN            NaN   98.8304                 NaN  0.249426       0.993878E-001  0.423931       0.396848                 NaN            NaN            NaN
  1348.82        500.000                 NaN            NaN   98.8444                 NaN  0.250562       0.915767E-001  0.420955       0.392555                 NaN            NaN            NaN
  1347.34        500.000                 NaN            NaN   98.8570                 NaN  0.251651       0.418208       0.844962E-001  0.388660                 NaN            NaN            NaN
  1345.86        500.000                 NaN            NaN   98.8728                 NaN  0.251993       0.414451       0.772624E-001  0.383520                 NaN            NaN            NaN
  1344.38        500.000                 NaN            NaN   98.8846                 NaN  0.253139       0.412017       0.703758E-001  0.379869                 NaN            NaN            NaN
  1342.91        500.000                 NaN            NaN   98.8970                 NaN  0.253842       0.641054E-001  0.409098       0.375944                 NaN            NaN            NaN
  1341.43        500.000                 NaN            NaN   98.9112                 NaN  0.254270       0.406167       0.569529E-001  0.371422                 NaN            NaN            NaN
  1339.95        500.000                 NaN            NaN   98.9216                 NaN  0.255899       0.404283       0.498987E-001  0.368358                 NaN            NaN            NaN
  1338.47        500.000                 NaN            NaN   98.9368                 NaN  0.254119       0.399543       0.466378E-001  0.362890                 NaN            NaN            NaN
  1336.99        500.000                 NaN            NaN   98.9476                 NaN  0.255740       0.389427E-001  0.397859       0.359896                 NaN            NaN            NaN
  1335.52        500.000                 NaN            NaN   98.9605                 NaN  0.255207       0.394457       0.344911E-001  0.355375                 NaN            NaN            NaN
  1334.04        500.000                 NaN            NaN   98.9695                 NaN  0.255711       0.392497       0.297634E-001  0.352497                 NaN            NaN            NaN
  1332.56        500.000                 NaN            NaN   98.9859                 NaN  0.255806       0.388521       0.225654E-001  0.347254                 NaN            NaN            NaN
  1331.08        500.000       0.700363E-001            NaN   98.8013                 NaN  0.152477       0.423357       0.171163       0.381707                 NaN            NaN            NaN
  1329.60        500.000       0.164973                 NaN   98.7057                 NaN            NaN  0.233078       0.518562       0.377650                 NaN            NaN            NaN
  1328.13        500.000       0.187964                 NaN   98.6363                 NaN            NaN  0.249674       0.526253       0.399810                 NaN            NaN            NaN
  1326.65        500.000       0.184539                 NaN   98.6652                 NaN            NaN  0.515735       0.242346       0.392173                 NaN            NaN            NaN
  1325.17        500.000       0.180943                 NaN   98.6944                 NaN            NaN  0.504336       0.235764       0.384519                 NaN            NaN            NaN
  1323.69        500.000       0.177459                 NaN   98.7222                 NaN            NaN  0.493705       0.229429       0.377170                 NaN            NaN            NaN
  1322.21        500.000       0.174078                 NaN   98.7495                 NaN            NaN  0.483484       0.223040       0.369912                 NaN            NaN            NaN
  1320.74        500.000       0.170635                 NaN   98.7762                 NaN            NaN  0.217375       0.472954       0.362817                 NaN            NaN            NaN
  1319.26        500.000       0.167360                 NaN   98.8018                 NaN            NaN  0.211820       0.463009       0.356037                 NaN            NaN            NaN
  1317.78        500.000       0.164032                 NaN   98.8266                 NaN            NaN  0.206545       0.453500       0.349283                 NaN            NaN            NaN
  1316.30        500.000       0.161011                 NaN   98.8510                 NaN            NaN  0.201094       0.444091       0.342848                 NaN            NaN            NaN
  1314.82        500.000       0.157814                 NaN   98.8761                 NaN            NaN  0.195519       0.434521       0.336039                 NaN            NaN            NaN
  1313.35        500.000       0.154719                 NaN   98.8993                 NaN            NaN  0.425127       0.191054       0.329845                 NaN            NaN            NaN
  1311.87        500.000       0.151775                 NaN   98.9218                 NaN            NaN  0.186394       0.416288       0.323779                 NaN            NaN            NaN
  1310.39        500.000       0.148906                 NaN   98.9436                 NaN            NaN  0.408236       0.181498       0.317715                 NaN            NaN            NaN
  1308.91        500.000       0.145917                 NaN   98.9649                 NaN            NaN  0.177491       0.399676       0.311986                 NaN            NaN            NaN
  1307.43        500.000       0.143132                 NaN   98.9858                 NaN            NaN  0.173256       0.391520       0.306293                 NaN            NaN            NaN
  1305.96        500.000       0.140315                 NaN   99.0065                 NaN            NaN  0.169243       0.383292       0.300626                 NaN            NaN            NaN
  1304.48        500.000       0.137631                 NaN   99.0263                 NaN            NaN  0.165183       0.375704       0.295228                 NaN            NaN            NaN
  1303.00        500.000       0.134962                 NaN   99.0454                 NaN            NaN  0.367855       0.161848       0.289966                 NaN            NaN            NaN
  1301.52        500.000       0.132320                 NaN   99.0648                 NaN            NaN  0.158025       0.360295       0.284512                 NaN            NaN            NaN
  1300.04        500.000       0.129736                 NaN   99.0834                 NaN            NaN  0.353021       0.154392       0.279437                 NaN            NaN            NaN
  1298.57        500.000       0.127279                 NaN   99.1012                 NaN            NaN  0.346137       0.150933       0.274451                 NaN            NaN            NaN
  1297.09        500.000       0.124705                 NaN   99.1175                 NaN            NaN  0.339209       0.148518       0.270064                 NaN            NaN            NaN
  1295.61        500.000       0.122174                 NaN   99.1368                 NaN            NaN  0.331843       0.144766       0.264385                 NaN            NaN            NaN
  1294.13        500.000       0.119899                 NaN   99.1527                 NaN            NaN  0.325395       0.141936       0.260100                 NaN            NaN            NaN
  1292.65        500.000       0.117508                 NaN   99.1688                 NaN            NaN  0.139286       0.318800       0.255596                 NaN            NaN            NaN
  1291.17        500.000       0.115326                 NaN   99.1850                 NaN            NaN  0.312458       0.136127       0.251051                 NaN            NaN            NaN
  1289.70        500.000       0.113097                 NaN   99.2006                 NaN            NaN  0.133354       0.306390       0.246571                 NaN            NaN            NaN
  1288.22        500.000       0.110742                 NaN   99.2159                 NaN            NaN  0.299958       0.131127       0.242273                 NaN            NaN            NaN
  1286.74        500.000       0.108657                 NaN   99.2308                 NaN            NaN  0.294171       0.128297       0.238100                 NaN            NaN            NaN
  1285.26        500.000       0.106144                 NaN   99.2452                 NaN            NaN  0.127361       0.287273       0.234067                 NaN            NaN            NaN
  1283.78        500.000       0.104300                 NaN   99.2590                 NaN            NaN  0.283039       0.123777       0.229844                 NaN            NaN            NaN
  1282.31        500.000       0.102148                 NaN   99.2735                 NaN            NaN  0.276754       0.121794       0.225832                 NaN            NaN            NaN
  1280.83        500.000       0.100177                 NaN   99.2864                 NaN            NaN  0.119703       0.271461       0.222210                 NaN            NaN            NaN
  1279.35        500.000       0.981496E-001            NaN   99.3005                 NaN            NaN  0.265751       0.117553       0.218007                 NaN            NaN            NaN
  1277.87        500.000       0.961908E-001            NaN   99.3130                 NaN            NaN  0.115602       0.260670       0.214489                 NaN            NaN            NaN
  1276.39        500.000       0.941871E-001            NaN   99.3259                 NaN            NaN  0.255279       0.113886       0.210762                 NaN            NaN            NaN
  1274.92        500.000       0.923687E-001            NaN   99.3377                 NaN            NaN  0.250622       0.111965       0.207350                 NaN            NaN            NaN
  1273.44        500.000       0.903920E-001            NaN   99.3506                 NaN            NaN  0.245334       0.110139       0.203555                 NaN            NaN            NaN
  1271.96        500.000       0.885532E-001            NaN   99.3623                 NaN            NaN  0.240613       0.108420       0.200140                 NaN            NaN            NaN
  1270.48        500.000       0.868324E-001            NaN   99.3739                 NaN            NaN  0.106738       0.235692       0.196843                 NaN            NaN            NaN
  1269.00        500.000       0.848734E-001            NaN   99.3849                 NaN            NaN  0.230939       0.105733       0.193529                 NaN            NaN            NaN
  1267.53        500.000       0.833488E-001            NaN   99.3964                 NaN            NaN  0.226506       0.103446       0.190279                 NaN            NaN            NaN
  1266.05        500.000       0.815175E-001            NaN   99.4074                 NaN            NaN  0.102232       0.221896       0.186944                 NaN            NaN            NaN
  1264.57        500.000       0.797625E-001            NaN   99.4175                 NaN            NaN  0.101104       0.217708       0.183973                 NaN            NaN            NaN
  1263.09        500.000       0.781025E-001            NaN   99.4283                 NaN            NaN  0.213319       0.994742E-001  0.180823                 NaN            NaN            NaN
