|6.6.6
Archiving\03_Data\eq/QFM_m2/YM20/YM20_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5901       0.370575       0.393509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5901       0.370574       0.393508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5901       0.370574       0.393508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5901       0.370573       0.393507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5901       0.370573       0.393506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5901       0.370572       0.393506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5901       0.370571       0.393505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5901       0.370571       0.393504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5901       0.370570       0.393504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5901       0.370570       0.393503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5901       0.370569       0.393502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5901       0.370568       0.393502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5901       0.370568       0.393501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5901       0.370567       0.393500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5901       0.370566       0.393500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5901       0.370566       0.393499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5901       0.370565       0.393498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5901       0.370564       0.393497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5901       0.370564       0.393497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5901       0.370563       0.393496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5901       0.370562       0.393495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5901       0.370561       0.393494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5901       0.370561       0.393494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5901       0.370560       0.393493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5901       0.370559       0.393492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.5901       0.370559       0.393491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.5901       0.370558       0.393491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        98.9453       0.370544       0.241187E-001  0.660050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        98.1082       0.370526       0.405757E-002   1.51717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        97.7636       0.370522                 NaN   1.86592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        97.5074       0.370522                 NaN   2.12206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        97.0173       0.284552                 NaN   2.53936       0.158788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        96.2708       0.134813                 NaN   3.15900       0.435358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        95.4303                 NaN            NaN   3.88531       0.684360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        94.9204                 NaN            NaN   4.39521       0.684362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        94.3828                 NaN            NaN   4.93282       0.684364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        93.8043                 NaN            NaN   5.50298       0.684367       0.830758E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        93.1816                 NaN            NaN   6.10694       0.684370       0.270812E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        92.5589                 NaN            NaN   6.71090       0.684373       0.458550E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        91.9361                 NaN            NaN   7.31487       0.684376       0.646289E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        91.3134                 NaN            NaN   7.91884       0.684379       0.834030E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        90.6702                 NaN            NaN   8.54439       0.684382       0.101037                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        90.0270                 NaN            NaN   9.16995       0.684386       0.118671                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        89.3838                 NaN            NaN   9.79551       0.684389       0.136306                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        88.7406                 NaN            NaN   10.4211       0.684393       0.153941                 NaN            NaN            NaN            NaN            NaN            NaN
