|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.5/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        500.000        99.9860       0.140292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9860       0.140297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9860       0.140301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9860       0.140306E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9860       0.140311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9860       0.140316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9860       0.140320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9860       0.140325E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9860       0.140330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9860       0.140335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9860       0.140340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9860       0.140345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9860       0.140350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9860       0.140355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.9860       0.140360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.9860       0.140365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.9860       0.140371E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.6001       0.138797E-001  0.386035                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        98.7695       0.135355E-001   1.21692                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        97.9597       0.131934E-001   2.02711                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        97.1488       0.128508E-001   2.83832                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        96.3760       0.125115E-001   3.61151                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        95.6022       0.121717E-001   4.38563                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        94.8275       0.118316E-001   5.16068                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        94.0519       0.114911E-001   5.93665                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        93.3464       0.111518E-001   6.64249                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        92.6401       0.108122E-001   7.34910                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        91.9330       0.104723E-001   8.05648                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        91.2252       0.101320E-001   8.76464                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        90.5166       0.979137E-002   9.47356                 NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        89.8073       0.945039E-002   10.1833                 NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        89.0972       0.910906E-002   10.8937                 NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        88.3863       0.876739E-002   11.6049                 NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        87.7209       0.842413E-002   12.2706                 NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        87.0617       0.807634E-002   12.9263       0.388097E-002            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        86.4049       0.772989E-002   13.5711       0.162971E-001            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        85.7474       0.738311E-002   14.2165       0.287271E-001            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        85.1115       0.703682E-002   14.8407       0.407408E-001            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        84.4751       0.669021E-002   15.4655       0.527674E-001            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        83.8379       0.634329E-002   16.0909       0.648069E-001            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        83.2002       0.599604E-002   16.7169       0.768593E-001            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        82.6047       0.564122E-002   17.3016       0.881042E-001            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        82.0086       0.528609E-002   17.8868       0.993605E-001            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        81.4120       0.493066E-002   18.4725       0.110628                 NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        80.8148       0.457493E-002   19.0587       0.121907                 NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        80.2171       0.421890E-002   19.6455       0.133197                 NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        79.6189       0.386258E-002   20.2328       0.144498                 NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        79.0201       0.350596E-002   20.8206       0.155810                 NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        78.4208       0.314904E-002   21.4089       0.167133                 NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        77.8653       0.278528E-002   21.9544       0.177561                 NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        77.3093       0.242124E-002   22.5003       0.187998                 NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        76.7528       0.205693E-002   23.0467       0.198445                 NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        76.1959       0.169234E-002   23.5935       0.208901                 NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        75.6385       0.132748E-002   24.1408       0.219366                 NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        75.0808       0.962351E-003   24.6884       0.229841                 NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        74.5225       0.596948E-003   25.2366       0.240325                 NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        73.9638       0.231277E-003   25.7851       0.250819                 NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        73.4337                 NaN   26.3054       0.260863                 NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        72.9022                 NaN   26.8269       0.270816                 NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        72.3780                 NaN   27.3414       0.280672                 NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        71.8533                 NaN   27.8562       0.290536                 NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        71.3427                 NaN   28.3575       0.299791                 NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        70.8318                 NaN   28.8591       0.309054                 NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        70.3206                 NaN   29.3611       0.318324                 NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        69.8090                 NaN   29.8634       0.327601                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        69.3153                 NaN   30.3481       0.336601                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        68.8214                 NaN   30.8330       0.345607                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        68.3271                 NaN   31.3182       0.354620                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        67.8326                 NaN   31.8038       0.363640                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        67.3377                 NaN   32.2896       0.372666                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        66.8425                 NaN   32.7758       0.381699                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        66.3471                 NaN   33.2622       0.390738                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        65.8513                 NaN   33.7489       0.399783                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        65.3782                 NaN   34.2136       0.408255                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        64.9048                 NaN   34.6785       0.416733                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        64.4312                 NaN   35.1436       0.425216                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        63.9573                 NaN   35.6090       0.433704                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        63.4831                 NaN   36.0747       0.442198                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        63.0087                 NaN   36.5406       0.450697                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        62.5341                 NaN   37.0067       0.459202                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        62.0592                 NaN   37.4731       0.467711                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        61.6039                 NaN   37.9201       0.475963                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        61.1484                 NaN   38.3674       0.484220                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        60.6926                 NaN   38.8149       0.492482                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        60.2367                 NaN   39.2625       0.500748                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        59.7806                 NaN   39.7104       0.509019                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        59.3242                 NaN   40.1585       0.517294                 NaN            NaN            NaN            NaN            NaN
