|6.6.6
Archiving\03_Data\eq/QFM_m5/WD94/WD94_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1083.33        2500.00                 NaN  0.850709                 NaN   55.6477        1.40223        24.1046        8.13817        4.28345        2.84290        2.73017                 NaN
  1080.13        2500.00                 NaN  0.850709                 NaN   55.6477        1.40223        24.1046        8.13817        4.28345        2.84290        2.73017                 NaN
  1076.92        2500.00                 NaN  0.850709                 NaN   55.5955        1.46267        24.2332        4.12973        8.14389        2.85343        2.73088                 NaN
  1073.72        2500.00                 NaN  0.850709                 NaN   55.5955        1.46267        24.2332        4.12973        8.14389        2.85343        2.73088                 NaN
  1070.51        2500.00                 NaN  0.850709                 NaN   55.5955        1.46267        24.2332        4.12973        8.14389        2.85343        2.73088                 NaN
  1067.31        2500.00                 NaN  0.850709                 NaN   55.5955        1.46267        24.2332        4.12973        8.14389        2.85343        2.73088                 NaN
  1064.10        2500.00                 NaN  0.850709                 NaN   55.5955        1.46267        24.2332        4.12973        8.14389        2.85343        2.73088                 NaN
  1060.90        2500.00                 NaN  0.850709                 NaN   55.5955        1.46267        24.2332        4.12973        8.14389        2.85343        2.73088                 NaN
  1057.69        2500.00                 NaN  0.850709                 NaN   55.5955        1.46267        24.2332        4.12973        8.14389        2.85343        2.73088                 NaN
  1054.49        2500.00                 NaN  0.850709                 NaN   55.5955        1.46267        24.2332        4.12973        8.14389        2.85343        2.73088                 NaN
  1051.28        2500.00                 NaN  0.850710                 NaN   55.5376        1.52741        24.3614        8.15254        3.98410        2.85638        2.72995                 NaN
  1048.08        2500.00                 NaN  0.850710                 NaN   55.5376        1.52741        24.3614        8.15254        3.98410        2.85638        2.72995                 NaN
  1044.87        2500.00                 NaN  0.850710                 NaN   55.5285        1.54361        24.3891        3.94835        8.15396        2.85594        2.72985                 NaN
  1041.67        2500.00                 NaN  0.850710                 NaN   55.5194        1.55227        24.4062        8.15566        3.93071        2.85551        2.72951                 NaN
  1038.46        2500.00                 NaN  0.850709                 NaN   55.4692        1.56593        24.4496        8.17136        3.91950        2.85331        2.03707       0.683307     
  1035.26        2500.00                 NaN  0.850709                 NaN   55.4692        1.56593        24.4496        8.17136        3.91950        2.85331        2.03707       0.683307     
  1032.05        2500.00                 NaN  0.850709                 NaN   55.4418        1.58492        24.4825        8.18550        3.89789        2.85188       0.523232        2.18150     
  1028.85        2500.00                 NaN  0.850710                 NaN   55.4596        1.59101        24.4762        3.88589        8.18365        2.85195                 NaN   2.70098     
  1025.64        2500.00                 NaN  0.850710                 NaN   55.4267        1.60273        24.5118        8.19149        3.86691        2.84944                 NaN   2.70023     
  1022.44        2500.00                 NaN  0.850710                 NaN   55.4267        1.60273        24.5118        8.19149        3.86691        2.84944                 NaN   2.70023     
  1019.23        2500.00                 NaN  0.850710                 NaN   55.4267        1.60273        24.5118        8.19149        3.86691        2.84944                 NaN   2.70023     
  1016.03        2500.00                 NaN  0.850710                 NaN   55.4267        1.60273        24.5118        8.19149        3.86691        2.84944                 NaN   2.70023     
  1012.82        2500.00                 NaN  0.850710                 NaN   55.4267        1.60273        24.5118        8.19149        3.86691        2.84944                 NaN   2.70023     
  1009.62        2500.00                 NaN  0.850710                 NaN   55.4267        1.60273        24.5118        8.19149        3.86691        2.84944                 NaN   2.70023     
  1006.41        2500.00                 NaN  0.850710                 NaN   55.4267        1.60273        24.5118        8.19149        3.86691        2.84944                 NaN   2.70023     
  1003.21        2500.00                 NaN  0.850710                 NaN   55.4267        1.60273        24.5118        8.19149        3.86691        2.84944                 NaN   2.70023     
  1000.00        2500.00                 NaN  0.850710                 NaN   55.3725        1.67662        24.6348        8.20174        3.72147        2.82972                 NaN   2.71245     
