|6.6.6
Archiving\03_Data\eqfracLP/QFM/ALH/ALH_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1116.40        500.000        1.91474                 NaN            NaN            NaN            NaN   4.44328                 NaN   6.90380        44.5410       0.298830        41.8984     
  1115.10        500.000        1.91156                 NaN            NaN            NaN            NaN   4.44279                 NaN   6.90482        44.5385       0.302153        41.9002     
  1113.81        500.000        1.90842                 NaN            NaN            NaN            NaN   4.44227                 NaN   6.90587        44.5360       0.305455        41.9020     
  1112.52        500.000        1.90530                 NaN            NaN            NaN            NaN   4.44177                 NaN   6.90689        44.5335       0.308732        41.9038     
  1111.22        500.000        1.90220                 NaN            NaN            NaN            NaN   4.44124                 NaN   6.90792        44.5311       0.311992        41.9056     
  1109.93        500.000        1.89914                 NaN            NaN            NaN            NaN   4.44071                 NaN   6.90895        44.5286       0.315223        41.9074     
  1108.64        500.000        1.89609                 NaN            NaN            NaN            NaN   4.44018                 NaN   6.90999        44.5261       0.318439        41.9092     
  1107.34        500.000        1.89309                 NaN            NaN            NaN            NaN   4.43962                 NaN   6.91104        44.5236       0.321626        41.9111     
  1106.05        500.000        1.89009                 NaN            NaN            NaN            NaN   4.43905                 NaN   6.91208        44.5211       0.324795        41.9129     
  1104.76        500.000        1.88714                 NaN            NaN            NaN            NaN   4.43850                 NaN   6.91312        44.5186       0.327938        41.9147     
  1103.46        500.000        1.88420                 NaN            NaN            NaN            NaN   4.43792                 NaN   6.91416        44.5161       0.331064        41.9166     
  1102.17        500.000        1.88132                 NaN            NaN            NaN            NaN   4.43730                 NaN   6.91520        44.5136       0.334151        41.9184     
  1100.88        500.000        1.89338                 NaN            NaN            NaN            NaN   4.37492                 NaN   6.94262        44.4779       0.348070        41.9631     
  1099.58        500.000        1.90145                 NaN            NaN            NaN            NaN  0.453616        3.89113        6.93652        44.5010       0.348341        41.9679     
  1098.29        500.000        1.87271                 NaN            NaN            NaN            NaN   4.43571                 NaN   6.91841        44.5058       0.343333        41.9240     
  1097.00        500.000        1.86991                 NaN            NaN            NaN            NaN   4.43513                 NaN   6.91948        44.5032       0.346338        41.9259     
  1095.70        500.000        1.86725                 NaN            NaN            NaN            NaN   4.43418                 NaN   6.92054        44.5008       0.349297        41.9279     
  1094.41        500.000        1.86442                 NaN            NaN            NaN            NaN   4.43371                 NaN   6.92158        44.4982       0.352299        41.9298     
  1093.12        500.000        1.86212                 NaN            NaN            NaN            NaN   4.43305                 NaN   6.92258        44.4953       0.354978        41.9320     
  1091.82        500.000        1.85999                 NaN            NaN            NaN            NaN   4.43216                 NaN   6.92360        44.4924       0.357568        41.9343     
  1090.53        500.000        1.85787                 NaN            NaN            NaN            NaN   4.43138                 NaN   6.92458        44.4894       0.360143        41.9366     
  1089.24        500.000        1.85581                 NaN            NaN            NaN            NaN   4.43046                 NaN   6.92560        44.4865       0.362671        41.9389     
  1087.94        500.000        1.85351                 NaN            NaN            NaN            NaN   4.42904                 NaN   6.92657        44.4842       0.365495        41.9412     
  1086.65        500.000        1.85123                 NaN            NaN            NaN            NaN   4.42752                 NaN   6.92758        44.4819       0.368330        41.9434     
  1085.36        500.000        1.84910                 NaN            NaN            NaN            NaN   4.42586                 NaN   6.92852        44.4797       0.371082        41.9458     
  1084.07        500.000        1.84674                 NaN            NaN            NaN            NaN   4.42457                 NaN   6.92950        44.4772       0.373945        41.9480     
  1082.77        500.000        1.84453                 NaN            NaN            NaN            NaN   4.42306                 NaN   6.93048        44.4750       0.376698        41.9503     
  1081.48        500.000        1.84236                 NaN            NaN            NaN            NaN   4.42173                 NaN   6.93139        44.4726       0.379393        41.9525     
  1080.19        500.000        1.84016                 NaN            NaN            NaN            NaN   4.42034                 NaN   6.93243        44.4702       0.382118        41.9548     
  1078.89        500.000        1.84595                 NaN            NaN            NaN            NaN   4.37124                 NaN   6.94862        44.4629       0.392534        41.9787     
  1077.60        500.000        1.83518                 NaN            NaN            NaN            NaN   4.41879                 NaN   6.93484        44.4647       0.387657        41.9588     
  1076.31        500.000        1.83261                 NaN            NaN            NaN            NaN   4.41862                 NaN   6.93594        44.4618       0.390336        41.9607     
  1075.01        500.000        1.83121                 NaN            NaN            NaN            NaN   4.41615                 NaN   6.93676        44.4597       0.392747        41.9635     
  1073.72        500.000        1.82064                 NaN            NaN            NaN            NaN   4.42030                 NaN   6.95100        44.4390       0.401216        41.9679     
  1072.43        500.000        1.81923                 NaN            NaN            NaN            NaN   4.41952                 NaN   6.95157        44.4367       0.403064        41.9699     
  1071.13        500.000        1.80786                 NaN            NaN            NaN            NaN   4.36485                 NaN   6.95178        44.4541       0.431804        41.9896     
  1069.84        500.000        1.82298                 NaN            NaN            NaN            NaN   4.41083                 NaN   6.94075        44.4501       0.403014        41.9724     
  1068.55        500.000        1.82125                 NaN            NaN            NaN            NaN   4.40871                 NaN   6.94187        44.4475       0.405586        41.9751     
  1067.25        500.000        1.81901                 NaN            NaN            NaN            NaN   4.40803                 NaN   6.94278        44.4449       0.408158        41.9772     
  1065.96        500.000        1.81714                 NaN            NaN            NaN            NaN   4.40663                 NaN   6.94383        44.4424       0.410555        41.9794     
  1064.67        500.000        1.81450                 NaN            NaN            NaN            NaN   4.40679                 NaN   6.94529        44.4394       0.413052        41.9810     
  1063.37        500.000        1.81258                 NaN            NaN            NaN            NaN   4.40536                 NaN   6.94622        44.4369       0.415583        41.9833     
  1062.08        500.000        1.80786                 NaN            NaN            NaN            NaN   4.36456                 NaN   6.95296        44.4458       0.431587        41.9972     
  1060.79        500.000        1.80798                 NaN            NaN            NaN            NaN   4.40491                 NaN   6.94861        44.4311       0.420401        41.9870     
  1059.49        500.000        1.80705                 NaN            NaN            NaN            NaN   4.40105                 NaN   6.94942        44.4293       0.422821        41.9904     
  1058.20        500.000        1.80434                 NaN            NaN            NaN            NaN   4.40260                 NaN   6.95118        44.4247       0.425117        41.9921     
  1056.91        500.000        1.80297                 NaN            NaN            NaN            NaN   4.40008                 NaN   6.95176        44.4237       0.427269        41.9942     
  1055.61        500.000        1.80075                 NaN            NaN            NaN            NaN   4.39923                 NaN   6.95268        44.4211       0.429936        41.9963     
  1054.32        500.000        1.79933                 NaN            NaN            NaN            NaN   4.39778                 NaN   6.95377        44.4184       0.431958        41.9988     
  1053.03        500.000        1.79735                 NaN            NaN            NaN            NaN   4.39730                 NaN   6.95524        44.4151       0.434148        42.0008     
  1051.73        500.000        1.79535                 NaN            NaN            NaN            NaN   4.39774                 NaN   6.95643        44.4122       0.436027        42.0023     
  1050.44        500.000        1.79347                 NaN            NaN            NaN            NaN   4.36434                 NaN   6.95470        44.4382       0.444426        42.0048     
  1049.15        500.000        1.79174                 NaN            NaN            NaN            NaN   4.39453                 NaN   6.95900        44.4065       0.440858        42.0074     
  1047.85        500.000        1.80112                 NaN            NaN            NaN            NaN   4.39929                 NaN   6.97605        44.3816       0.430396        42.0116     
  1046.56        500.000        1.78451                 NaN            NaN            NaN            NaN   4.40359                 NaN   6.96205        44.3961       0.445339        42.0084     
  1045.27        500.000        1.79676                 NaN            NaN            NaN            NaN   4.39224                 NaN   6.96099        44.3965       0.438080        42.0154     
  1043.97        500.000        1.78423                 NaN            NaN            NaN            NaN   4.39125                 NaN   6.96325        44.3949       0.450004        42.0164     
  1042.68        500.000        1.78195                 NaN            NaN            NaN            NaN   4.39197                 NaN   6.96469        44.3919       0.451922        42.0176     
  1041.39        500.000        1.77906                 NaN            NaN            NaN            NaN   4.39210                 NaN   6.96683        44.3897       0.454409        42.0179     
  1040.09        500.000        1.78400                 NaN            NaN            NaN            NaN   4.40331                 NaN   6.96067        44.3813       0.449506        42.0212     
  1038.80        500.000        1.77738                 NaN            NaN            NaN            NaN   4.38821                 NaN   6.96846        44.3830       0.458108        42.0248     
  1037.51        500.000        1.77576                 NaN            NaN            NaN            NaN   4.38761                 NaN   6.96945        44.3800       0.460129        42.0270     
  1036.21        500.000        1.77380                 NaN            NaN            NaN            NaN   4.38729                 NaN   6.97073        44.3770       0.462244        42.0290     
  1034.92        500.000        1.78015                 NaN            NaN            NaN            NaN   4.37628                 NaN   6.96881        44.3751       0.461637        42.0380     
  1033.63        500.000        1.77074                 NaN            NaN            NaN            NaN   4.38483                 NaN   6.97321        44.3710       0.466423        42.0338     
  1032.33        500.000        1.75916                 NaN            NaN            NaN            NaN   4.38897                 NaN   6.98285        44.3643       0.473555        42.0312     
  1031.04        500.000        1.76708                 NaN            NaN            NaN            NaN   4.38441                 NaN   6.97598        44.3646       0.470271        42.0376     
  1029.75        500.000        1.75447                 NaN            NaN            NaN            NaN   4.38715                 NaN   6.98111        44.3671       0.478161        42.0320     
  1028.45        500.000        1.75954                 NaN            NaN            NaN            NaN   4.39703                 NaN   6.97846        44.3498       0.475536        42.0396     
  1027.16        500.000        1.74165                 NaN            NaN            NaN            NaN   4.39285                 NaN   6.99656        44.3260       0.493503        42.0495     
  1025.87        500.000        1.74213                 NaN            NaN            NaN            NaN   4.39268                 NaN   6.99759        44.3225       0.493396        42.0517     
  1024.57        500.000        1.74248                 NaN            NaN            NaN            NaN   4.39430                 NaN   6.99466        44.3265       0.492178        42.0499     
  1023.28        500.000        1.74309                 NaN            NaN            NaN            NaN   4.39236                 NaN   6.99970        44.3154       0.493178        42.0562     
  1021.99        500.000        1.74524                 NaN            NaN            NaN            NaN   4.37073                 NaN   6.97722        44.3809       0.489651        42.0363     
  1020.69        500.000        1.74436                 NaN            NaN            NaN            NaN   4.36015                 NaN   6.96956        44.4008       0.491841        42.0332     
  1019.40        500.000        1.74456                 NaN            NaN            NaN            NaN   4.39195                 NaN   7.00296        44.3046       0.492843        42.0631     
  1018.11        500.000        1.75984                 NaN            NaN            NaN            NaN   4.38355                 NaN   6.99215        44.3282       0.478494        42.0578     
  1016.81        500.000        1.75797                 NaN            NaN            NaN            NaN   4.38439                 NaN   6.99387        44.3242       0.480207        42.0593     
  1015.52        500.000        1.75387                 NaN            NaN            NaN            NaN   4.36560                 NaN   6.98744        44.3300       0.493015        42.0701     
  1014.23        500.000        1.73357                 NaN            NaN            NaN            NaN   4.35686                 NaN   6.97049        44.4014       0.501593        42.0361     
  1012.93        500.000        1.75442                 NaN            NaN            NaN            NaN   4.37971                 NaN   6.99768        44.3165       0.485709        42.0660     
  1011.64        500.000        1.75375                 NaN            NaN            NaN            NaN   4.37952                 NaN   6.99869        44.3101       0.487356        42.0705     
  1010.35        500.000        1.75200                 NaN            NaN            NaN            NaN   4.37846                 NaN   6.99857        44.3109       0.488970        42.0711     
  1009.05        500.000        1.72669                 NaN            NaN            NaN            NaN   4.35658                 NaN   6.97398        44.3923       0.508427        42.0420     
  1007.76        500.000        1.72508                 NaN            NaN            NaN            NaN   4.35664                 NaN   6.97502        44.3895       0.510068        42.0437     
  1006.47        500.000        1.71792                 NaN            NaN            NaN            NaN   4.38051                 NaN   7.01784        44.2813       0.521313        42.0811     
  1005.17        500.000        1.73345                 NaN            NaN            NaN            NaN   4.38424                 NaN   7.00273        44.2963       0.506225        42.0770     
  1003.88        500.000        1.73609                 NaN            NaN            NaN            NaN   4.38273                 NaN   7.02013        44.2692       0.504567        42.0873     
  1002.59        500.000        1.74087                 NaN            NaN            NaN            NaN   4.35767                 NaN   7.00229        44.2980       0.509257        42.0919     
  1001.29        500.000        1.73938                 NaN            NaN            NaN            NaN   4.35760                 NaN   7.00378        44.2942       0.510988        42.0941     
  1000.00        500.000        1.73694                 NaN            NaN            NaN            NaN   4.35355                 NaN   7.00563        44.2936       0.514123        42.0962     
