|6.6.6
Archiving\03_Data\eqfracLP/QFM/ALH/ALH_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1490.16        500.000                 NaN            NaN   99.1205       0.790888       0.886200E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1488.87        500.000                 NaN            NaN   99.9090       0.910446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.58        500.000                 NaN            NaN   99.5029       0.497080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000                 NaN            NaN   99.5064       0.493623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.99        500.000                 NaN            NaN   99.5027       0.497323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.70        500.000                 NaN            NaN   99.5154       0.484590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.40        500.000                 NaN            NaN   99.5127       0.487282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.11        500.000                 NaN            NaN   99.5141       0.485904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.82        500.000                 NaN            NaN   99.5149       0.485117       0.790792E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1478.52        500.000                 NaN            NaN   99.5190       0.480976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.23        500.000                 NaN            NaN   99.5190       0.480998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.94        500.000                 NaN            NaN   99.3120       0.667943       0.200251E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1474.64        500.000                 NaN            NaN   99.6940       0.305970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.35        500.000                 NaN            NaN   99.5733       0.426662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.06        500.000                 NaN            NaN   99.5270       0.472969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.76        500.000                 NaN            NaN   99.5294       0.470648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.47        500.000                 NaN            NaN   99.4750       0.524959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.18        500.000                 NaN            NaN   99.8479       0.942731E-001            NaN  0.578652E-001            NaN            NaN            NaN            NaN            NaN
  1466.88        500.000                 NaN            NaN   99.2637       0.736266       0.499788E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1465.59        500.000                 NaN            NaN   99.4142       0.213429E-001            NaN  0.564466                 NaN            NaN            NaN            NaN            NaN
  1464.30        500.000                 NaN            NaN   99.3238                 NaN            NaN  0.676157                 NaN            NaN            NaN            NaN            NaN
  1463.00        500.000                 NaN            NaN   99.4315                 NaN            NaN  0.568522                 NaN            NaN            NaN            NaN            NaN
  1461.71        500.000                 NaN            NaN   99.2757                 NaN            NaN  0.574872       0.149380                 NaN            NaN            NaN            NaN
  1460.42        500.000                 NaN            NaN   99.0003                 NaN            NaN  0.419474       0.580235                 NaN            NaN            NaN            NaN
  1459.12        500.000                 NaN            NaN   99.0083                 NaN            NaN  0.416138       0.575542                 NaN            NaN            NaN            NaN
  1457.83        500.000                 NaN            NaN   99.0153                 NaN            NaN  0.412974       0.571764                 NaN            NaN            NaN            NaN
  1456.54        500.000                 NaN            NaN   99.0228                 NaN            NaN  0.567383       0.409810                 NaN            NaN            NaN            NaN
  1455.24        500.000                 NaN            NaN   99.0295                 NaN            NaN  0.563792       0.406661                 NaN            NaN            NaN            NaN
  1453.95        500.000                 NaN            NaN   99.0381                 NaN            NaN  0.402486       0.559381                 NaN            NaN            NaN            NaN
  1452.66        500.000                 NaN            NaN   99.0446                 NaN            NaN  0.399971       0.555386                 NaN            NaN            NaN            NaN
  1451.36        500.000                 NaN            NaN   99.0516                 NaN            NaN  0.396969       0.551412                 NaN            NaN            NaN            NaN
  1450.07        500.000                 NaN            NaN   99.0588                 NaN            NaN  0.547179       0.394066                 NaN            NaN            NaN            NaN
  1448.78        500.000                 NaN            NaN   99.0643                 NaN            NaN  0.543792       0.391917                 NaN            NaN            NaN            NaN
  1447.48        500.000                 NaN            NaN   99.0714                 NaN            NaN  0.388323       0.540238                 NaN            NaN            NaN            NaN
  1446.19        500.000                 NaN            NaN   99.0799                 NaN            NaN  0.384633       0.535464                 NaN            NaN            NaN            NaN
  1444.90        500.000                 NaN            NaN   99.0852                 NaN  0.124293E-005  0.532226       0.382531                 NaN            NaN            NaN            NaN
  1443.60        500.000                 NaN            NaN   99.0913                 NaN            NaN  0.528856       0.379852                 NaN            NaN            NaN            NaN
  1442.31        500.000                 NaN            NaN   99.0973                 NaN            NaN  0.376917       0.525777                 NaN            NaN            NaN            NaN
  1441.02        500.000                 NaN            NaN   99.1005                 NaN            NaN  0.376535       0.522971                 NaN            NaN            NaN            NaN
  1439.72        500.000                 NaN            NaN   99.1116                 NaN            NaN  0.517756       0.370681                 NaN            NaN            NaN            NaN
  1438.43        500.000                 NaN            NaN   99.1134                 NaN            NaN  0.370059       0.516511                 NaN            NaN            NaN            NaN
  1437.14        500.000                 NaN            NaN   99.1242                 NaN            NaN  0.365636       0.510192                 NaN            NaN            NaN            NaN
  1435.84        500.000                 NaN            NaN   99.1291                 NaN            NaN  0.507667       0.363210                 NaN            NaN            NaN            NaN
  1434.55        500.000                 NaN            NaN   99.1347                 NaN            NaN  0.503988       0.361270                 NaN            NaN            NaN            NaN
  1433.26        500.000                 NaN            NaN   99.1394                 NaN            NaN  0.359350       0.501208                 NaN            NaN            NaN            NaN
  1431.96        500.000                 NaN            NaN   99.1445                 NaN            NaN  0.356825       0.498638                 NaN            NaN            NaN            NaN
  1430.67        500.000                 NaN            NaN   99.1455                 NaN            NaN  0.356468       0.497992                 NaN            NaN            NaN            NaN
  1429.38        500.000                 NaN            NaN   99.1592                 NaN            NaN  0.349456       0.491373                 NaN            NaN            NaN            NaN
  1428.09        500.000                 NaN            NaN   99.1636                 NaN            NaN  0.487315       0.349101                 NaN            NaN            NaN            NaN
  1426.79        500.000                 NaN            NaN   99.1696                 NaN            NaN  0.346341       0.484082                 NaN            NaN            NaN            NaN
  1425.50        500.000                 NaN            NaN   99.1636       0.184902E-001            NaN  0.486896       0.331006                 NaN            NaN            NaN            NaN
  1424.21        500.000                 NaN            NaN   99.1897                 NaN            NaN  0.338944       0.471312                 NaN            NaN            NaN            NaN
  1422.91        500.000                 NaN            NaN   99.1830                 NaN            NaN  0.476869       0.340138                 NaN            NaN            NaN            NaN
  1421.62        500.000                 NaN            NaN   99.1881                 NaN            NaN  0.338147       0.473778                 NaN            NaN            NaN            NaN
  1420.33        500.000                 NaN            NaN   99.1931                 NaN            NaN  0.471391       0.335553                 NaN            NaN            NaN            NaN
  1419.03        500.000                 NaN            NaN   99.1972                 NaN            NaN  0.468387       0.334421                 NaN            NaN            NaN            NaN
  1417.74        500.000                 NaN            NaN   99.2036                 NaN            NaN  0.465200       0.331179                 NaN            NaN            NaN            NaN
  1416.45        500.000                 NaN            NaN   99.2071                 NaN            NaN  0.329502       0.463351                 NaN            NaN            NaN            NaN
  1415.15        500.000                 NaN            NaN   99.2108                 NaN            NaN  0.328000       0.461218                 NaN            NaN            NaN            NaN
  1413.86        500.000                 NaN            NaN   99.2185                 NaN            NaN  0.324668       0.456849                 NaN            NaN            NaN            NaN
  1412.57        500.000                 NaN            NaN   99.2219                 NaN            NaN  0.323149       0.454917                 NaN            NaN            NaN            NaN
  1411.27        500.000                 NaN            NaN   99.2258                 NaN            NaN  0.452797       0.321402                 NaN            NaN            NaN            NaN
  1409.98        500.000                 NaN            NaN   99.2298                 NaN            NaN  0.319603       0.450641                 NaN            NaN            NaN            NaN
  1408.69        500.000                 NaN            NaN   99.2323                 NaN            NaN  0.318969       0.448749                 NaN            NaN            NaN            NaN
  1407.39        500.000                 NaN            NaN   99.2410                 NaN            NaN  0.315409       0.443629                 NaN            NaN            NaN            NaN
  1406.10        500.000                 NaN            NaN   99.2417                 NaN            NaN  0.444081       0.314250                 NaN            NaN            NaN            NaN
  1404.81        500.000                 NaN            NaN   99.2484                 NaN            NaN  0.439727       0.311839                 NaN            NaN            NaN            NaN
  1403.51        500.000                 NaN            NaN   99.2506                 NaN            NaN  0.310885       0.438542                 NaN            NaN            NaN            NaN
  1402.22        500.000                 NaN            NaN   99.2555                 NaN            NaN  0.308708       0.435746                 NaN            NaN            NaN            NaN
  1400.93        500.000                 NaN            NaN   99.2632                 NaN            NaN  0.305541       0.431268                 NaN            NaN            NaN            NaN
  1399.63        500.000                 NaN            NaN   99.2596                 NaN            NaN  0.306369       0.434004                 NaN            NaN            NaN            NaN
  1398.34        500.000                 NaN            NaN   98.9540                 NaN            NaN  0.456120       0.442911       0.147019                 NaN            NaN            NaN
  1397.05        500.000                 NaN            NaN   98.4116                 NaN            NaN  0.496822       0.686294       0.405327                 NaN            NaN            NaN
  1395.75        500.000                 NaN            NaN   98.4322                 NaN            NaN  0.677688       0.490466       0.399631                 NaN            NaN            NaN
  1394.46        500.000                 NaN            NaN   98.4520                 NaN            NaN  0.484460       0.669264       0.394311                 NaN            NaN            NaN
  1393.17        500.000                 NaN            NaN   98.4714                 NaN            NaN  0.661362       0.478117       0.389137                 NaN            NaN            NaN
  1391.87        500.000                 NaN            NaN   98.4913                 NaN            NaN  0.472197       0.652909       0.383580                 NaN            NaN            NaN
  1390.58        500.000                 NaN            NaN   98.5072                 NaN            NaN  0.646590       0.466984       0.379194                 NaN            NaN            NaN
  1389.29        500.000                 NaN            NaN   98.5302                 NaN            NaN  0.459969       0.636875       0.372938                 NaN            NaN            NaN
  1387.99        500.000                 NaN            NaN   98.5467                 NaN            NaN  0.454726       0.630096       0.368481                 NaN            NaN            NaN
  1386.70        500.000                 NaN            NaN   98.5634                 NaN            NaN  0.450379       0.622698       0.363475                 NaN            NaN            NaN
  1385.41        500.000                 NaN            NaN   98.5815                 NaN            NaN  0.444503       0.615179       0.358865                 NaN            NaN            NaN
  1384.11        500.000                 NaN            NaN   98.5983                 NaN            NaN  0.438912       0.608554       0.354191                 NaN            NaN            NaN
  1382.82        500.000                 NaN            NaN   98.6129                 NaN            NaN  0.434354       0.602763       0.349943                 NaN            NaN            NaN
  1381.53        500.000                 NaN            NaN   98.6303                 NaN            NaN  0.428868       0.595500       0.345315                 NaN            NaN            NaN
  1380.23        500.000                 NaN            NaN   98.6400                 NaN            NaN  0.425841       0.591272       0.342852                 NaN            NaN            NaN
  1378.94        500.000                 NaN            NaN   98.6646                 NaN            NaN  0.581550       0.418099       0.335732                 NaN            NaN            NaN
  1377.65        500.000                 NaN            NaN   98.6752                 NaN            NaN  0.577086       0.414567       0.333117                 NaN            NaN            NaN
  1376.35        500.000                 NaN            NaN   98.6903                 NaN            NaN  0.571084       0.409931       0.328730                 NaN            NaN            NaN
  1375.06        500.000                 NaN            NaN   98.7030                 NaN            NaN  0.405984       0.565711       0.325279                 NaN            NaN            NaN
  1373.77        500.000                 NaN            NaN   98.7191                 NaN            NaN  0.559377       0.400752       0.320773                 NaN            NaN            NaN
  1372.47        500.000                 NaN            NaN   98.7316                 NaN            NaN  0.397142       0.554122       0.317185                 NaN            NaN            NaN
  1371.18        500.000                 NaN            NaN   98.7445                 NaN            NaN  0.392420       0.549528       0.313567                 NaN            NaN            NaN
  1369.89        500.000                 NaN            NaN   98.7585                 NaN            NaN  0.388223       0.543391       0.309891                 NaN            NaN            NaN
  1368.59        500.000                 NaN            NaN   98.7699                 NaN            NaN  0.384555       0.538958       0.306539                 NaN            NaN            NaN
  1367.30        500.000                 NaN            NaN   98.7824                 NaN            NaN  0.380481       0.534109       0.303055                 NaN            NaN            NaN
  1366.01        500.000                 NaN            NaN   98.7936                 NaN            NaN  0.529504       0.376998       0.299849                 NaN            NaN            NaN
  1364.71        500.000                 NaN            NaN   98.8060                 NaN            NaN  0.524641       0.372972       0.296370                 NaN            NaN            NaN
  1363.42        500.000                 NaN            NaN   98.8169                 NaN            NaN  0.520556       0.369193       0.293393                 NaN            NaN            NaN
  1362.13        500.000                 NaN            NaN   98.8286                 NaN            NaN  0.365349       0.515995       0.290013                 NaN            NaN            NaN
  1360.83        500.000                 NaN            NaN   98.8380                 NaN  0.277656E-001  0.368142       0.474740       0.291308                 NaN            NaN            NaN
  1359.54        500.000                 NaN            NaN   98.8448                 NaN  0.135330       0.327249       0.387298       0.305296                 NaN            NaN            NaN
  1358.25        500.000                 NaN            NaN   98.8520                 NaN  0.201236       0.398297       0.235512       0.312948                 NaN            NaN            NaN
  1356.95        500.000                 NaN            NaN   98.8672                 NaN  0.202350       0.227201       0.394424       0.308817                 NaN            NaN            NaN
  1355.66        500.000                 NaN            NaN   98.8704                 NaN  0.205212       0.394053       0.222306       0.308046                 NaN            NaN            NaN
  1354.37        500.000                 NaN            NaN   98.8887                 NaN  0.203625       0.388348       0.216332       0.303001                 NaN            NaN            NaN
  1353.07        500.000                 NaN            NaN   98.8927                 NaN  0.207383       0.208907       0.388883       0.302168                 NaN            NaN            NaN
  1351.78        500.000                 NaN            NaN   98.9066                 NaN  0.209563       0.384833       0.200002       0.299005                 NaN            NaN            NaN
  1350.49        500.000                 NaN            NaN   98.9208                 NaN  0.204943       0.378942       0.201326       0.293986                 NaN            NaN            NaN
  1349.19        500.000                 NaN            NaN   98.9250                 NaN  0.210962       0.190853       0.379404       0.293803                 NaN            NaN            NaN
  1347.90        500.000                 NaN            NaN   98.9159                 NaN  0.211544       0.193683       0.383156       0.295735                 NaN            NaN            NaN
  1346.61        500.000                 NaN            NaN   98.9645                 NaN  0.209996       0.368291       0.174455       0.282800                 NaN            NaN            NaN
  1345.31        500.000                 NaN            NaN   98.9569                 NaN  0.211013       0.370552       0.176927       0.284564                 NaN            NaN            NaN
  1344.02        500.000                 NaN            NaN   98.9631                 NaN  0.213193       0.171724       0.368880       0.283087                 NaN            NaN            NaN
  1342.73        500.000       0.145985E-001            NaN   98.9509                 NaN  0.194954       0.366484       0.190032       0.283027                 NaN            NaN            NaN
  1341.43        500.000       0.406197E-001            NaN   98.9200                 NaN  0.161388       0.367621       0.225314       0.285033                 NaN            NaN            NaN
  1340.14        500.000       0.556136E-001            NaN   98.9029                 NaN  0.141644       0.242281       0.372257       0.285314                 NaN            NaN            NaN
  1338.85        500.000       0.759691E-001            NaN   98.8760                 NaN  0.114402       0.380269       0.266857       0.286512                 NaN            NaN            NaN
  1337.55        500.000       0.994903E-001            NaN   98.8439                 NaN  0.827072E-001  0.390540       0.295208       0.288194                 NaN            NaN            NaN
  1336.26        500.000       0.132490                 NaN   98.7937                 NaN  0.369176E-001  0.337655       0.407817       0.291466                 NaN            NaN            NaN
  1334.97        500.000       0.163173                 NaN   98.7486                 NaN            NaN  0.425759       0.367546       0.294919                 NaN            NaN            NaN
  1333.67        500.000       0.173865                 NaN   98.7401                 NaN  0.347834E-001  0.308143       0.442037       0.301084                 NaN            NaN            NaN
  1332.38        500.000       0.202346                 NaN   98.6995                 NaN            NaN  0.461248       0.333322       0.303608                 NaN            NaN            NaN
  1331.09        500.000       0.212040                 NaN   98.6935                 NaN            NaN  0.321324       0.468659       0.304507                 NaN            NaN            NaN
  1329.79        500.000       0.218931                 NaN   98.6931                 NaN            NaN  0.473284       0.310507       0.304199                 NaN            NaN            NaN
  1328.50        500.000       0.221882                 NaN   98.7017                 NaN            NaN  0.301329       0.473003       0.302133                 NaN            NaN            NaN
  1327.21        500.000       0.223940                 NaN   98.7106                 NaN            NaN  0.293274       0.472113       0.300046                 NaN            NaN            NaN
  1325.91        500.000       0.223929                 NaN   98.7244                 NaN            NaN  0.468518       0.286138       0.297020                 NaN            NaN            NaN
  1324.62        500.000       0.223007                 NaN   98.7393                 NaN            NaN  0.463681       0.280144       0.293875                 NaN            NaN            NaN
  1323.33        500.000       0.221174                 NaN   98.7562                 NaN            NaN  0.274477       0.457924       0.290252                 NaN            NaN            NaN
  1322.03        500.000       0.219395                 NaN   98.7719                 NaN            NaN  0.269163       0.452600       0.286900                 NaN            NaN            NaN
  1320.74        500.000       0.217214                 NaN   98.7888                 NaN            NaN  0.446742       0.263917       0.283333                 NaN            NaN            NaN
  1319.45        500.000       0.214692                 NaN   98.8065                 NaN            NaN  0.259013       0.440173       0.279630                 NaN            NaN            NaN
  1318.15        500.000       0.212480                 NaN   98.8226                 NaN            NaN  0.254277       0.434484       0.276186                 NaN            NaN            NaN
  1316.86        500.000       0.209663                 NaN   98.8400                 NaN            NaN  0.427629       0.250132       0.272544                 NaN            NaN            NaN
  1315.57        500.000       0.206921                 NaN   98.8567                 NaN            NaN  0.421610       0.245799       0.269015                 NaN            NaN            NaN
  1314.27        500.000       0.203912                 NaN   98.8737                 NaN            NaN  0.242385       0.414598       0.265451                 NaN            NaN            NaN
  1312.98        500.000       0.201334                 NaN   98.8897                 NaN            NaN  0.408660       0.238263       0.262049                 NaN            NaN            NaN
  1311.69        500.000       0.198491                 NaN   98.9059                 NaN            NaN  0.402277       0.234712       0.258598                 NaN            NaN            NaN
  1310.39        500.000       0.195713                 NaN   98.9221                 NaN            NaN  0.230969       0.395997       0.255251                 NaN            NaN            NaN
  1309.10        500.000       0.193061                 NaN   98.9376                 NaN            NaN  0.227332       0.390095       0.251904                 NaN            NaN            NaN
  1307.81        500.000       0.190272                 NaN   98.9527                 NaN            NaN  0.224237       0.384042       0.248718                 NaN            NaN            NaN
  1306.51        500.000       0.187412                 NaN   98.9687                 NaN            NaN  0.220663       0.377902       0.245348                 NaN            NaN            NaN
  1305.22        500.000       0.184831                 NaN   98.9832                 NaN            NaN  0.372260       0.217478       0.242214                 NaN            NaN            NaN
  1303.93        500.000       0.181852                 NaN   98.9979                 NaN            NaN  0.365948       0.215159       0.239138                 NaN            NaN            NaN
  1302.63        500.000       0.179286                 NaN   99.0126                 NaN            NaN  0.360320       0.211799       0.235980                 NaN            NaN            NaN
  1301.34        500.000       0.176562                 NaN   99.0268                 NaN            NaN  0.354849       0.208857       0.232938                 NaN            NaN            NaN
  1300.05        500.000       0.174031                 NaN   99.0406                 NaN            NaN  0.349206       0.206160       0.230022                 NaN            NaN            NaN
  1298.75        500.000       0.171057                 NaN   99.0548                 NaN            NaN  0.203815       0.343396       0.226981                 NaN            NaN            NaN
  1297.46        500.000       0.168713                 NaN   99.0679                 NaN            NaN  0.201042       0.338222       0.224166                 NaN            NaN            NaN
  1296.17        500.000       0.166249                 NaN   99.0810                 NaN            NaN  0.333097       0.198291       0.221377                 NaN            NaN            NaN
  1294.87        500.000       0.163577                 NaN   99.0942                 NaN            NaN  0.327659       0.196042       0.218553                 NaN            NaN            NaN
  1293.58        500.000       0.161079                 NaN   99.1073                 NaN            NaN  0.322547       0.193430       0.215647                 NaN            NaN            NaN
  1292.29        500.000       0.158659                 NaN   99.1194                 NaN            NaN  0.317546       0.191293       0.213087                 NaN            NaN            NaN
  1290.99        500.000       0.156130                 NaN   99.1318                 NaN            NaN  0.189130       0.312519       0.210390                 NaN            NaN            NaN
  1289.70        500.000       0.153795                 NaN   99.1439                 NaN            NaN  0.186922       0.307635       0.207797                 NaN            NaN            NaN
  1288.41        500.000       0.151280                 NaN   99.1561                 NaN            NaN  0.302820       0.184710       0.205125                 NaN            NaN            NaN
  1287.11        500.000       0.149050                 NaN   99.1675                 NaN            NaN  0.298201       0.182543       0.202704                 NaN            NaN            NaN
  1285.82        500.000       0.146666                 NaN   99.1794                 NaN            NaN  0.293361       0.180479       0.200126                 NaN            NaN            NaN
  1284.53        500.000       0.144345                 NaN   99.1907                 NaN            NaN  0.178771       0.288582       0.197571                 NaN            NaN            NaN
  1283.23        500.000       0.142022                 NaN   99.2015                 NaN            NaN  0.284518       0.176746       0.195254                 NaN            NaN            NaN
  1281.94        500.000       0.139788                 NaN   99.2121                 NaN            NaN  0.175055       0.280082       0.192950                 NaN            NaN            NaN
  1280.65        500.000       0.137484                 NaN   99.2232                 NaN            NaN  0.275542       0.173253       0.190536                 NaN            NaN            NaN
  1279.35        500.000       0.135308                 NaN   99.2333                 NaN            NaN  0.271401       0.171596       0.188348                 NaN            NaN            NaN
  1278.06        500.000       0.133150                 NaN   99.2425                 NaN            NaN  0.267249       0.170628       0.186431                 NaN            NaN            NaN
  1276.77        500.000       0.131456                 NaN   99.2526                 NaN            NaN  0.168590       0.263121       0.184241                 NaN            NaN            NaN
  1275.47        500.000       0.128537                 NaN   99.2662                 NaN            NaN  0.258164       0.166194       0.180934                 NaN            NaN            NaN
  1274.18        500.000       0.126451                 NaN   99.2750                 NaN            NaN  0.254899       0.164640       0.178984                 NaN            NaN            NaN
  1272.89        500.000       0.124513                 NaN   99.2832                 NaN            NaN  0.163925       0.251017       0.177366                 NaN            NaN            NaN
  1271.59        500.000       0.311519                 NaN   96.2153                 NaN            NaN  0.600849       0.607632       0.514574        1.75013                 NaN            NaN
  1270.30        500.000       0.740546                 NaN   89.0009                 NaN            NaN   1.41785        1.64766        1.30268        5.89032                 NaN            NaN
  1269.01        500.000       0.658654                 NaN   90.2817                 NaN            NaN   1.25645        1.44862        1.15741        5.19716                 NaN            NaN
  1267.71        500.000       0.594790                 NaN   91.3087                 NaN            NaN   1.28404        1.13012        1.04031        4.64203                 NaN            NaN
  1266.42        500.000       0.543785                 NaN   92.1445                 NaN            NaN   1.14887        1.02813       0.945002        4.18976                 NaN            NaN
  1265.13        500.000       0.502408                 NaN   92.8352                 NaN            NaN  0.946070        1.03282       0.865104        3.81842                 NaN            NaN
  1263.83        500.000       0.469521                 NaN   93.3975                 NaN            NaN  0.878381       0.937661       0.800370        3.51659                 NaN            NaN
  1262.54        500.000       0.441194                 NaN   93.8825                 NaN            NaN  0.820844       0.854859       0.744238        3.25635                 NaN            NaN
  1261.25        500.000       0.417373                 NaN   94.3001                 NaN            NaN  0.771455       0.782127       0.695472        3.03343                 NaN            NaN
  1259.95        500.000       0.396900                 NaN   94.6612                 NaN            NaN  0.729288       0.718540       0.653417        2.84065                 NaN            NaN
  1258.66        500.000       0.379146                 NaN   94.9789                 NaN            NaN  0.661557       0.692511       0.616145        2.67179                 NaN            NaN
  1257.37        500.000       0.363478                 NaN   95.2616                 NaN            NaN  0.610561       0.659710       0.582706        2.52196                 NaN            NaN
  1256.08        500.000       0.349777                 NaN   95.5105                 NaN            NaN  0.631136       0.564896       0.553148        2.39051                 NaN            NaN
  1254.78        500.000       0.337708                 NaN   95.7345                 NaN            NaN  0.605280       0.523189       0.526566        2.27277                 NaN            NaN
  1253.49        500.000       0.326146                 NaN   95.9396                 NaN            NaN  0.485453       0.581917       0.501843        2.16503                 NaN            NaN
  1252.20        500.000       0.316079                 NaN   96.1232                 NaN            NaN  0.561093       0.451013       0.479696        2.06894                 NaN            NaN
  1250.90        500.000       0.306581                 NaN   96.2907                 NaN            NaN  0.419851       0.541446       0.459330        1.98213                 NaN            NaN
  1249.61        500.000       0.298169                 NaN   96.4452                 NaN            NaN  0.523575       0.390469       0.440590        1.90197                 NaN            NaN
  1248.32        500.000       0.289697                 NaN   96.5898                 NaN            NaN  0.506766       0.363745       0.422702        1.82731                 NaN            NaN
  1247.02        500.000       0.282197                 NaN   96.7180                 NaN            NaN  0.491905       0.339586       0.406985        1.76130                 NaN            NaN
  1245.73        500.000       0.741979                 NaN   91.2018                 NaN            NaN   1.34661       0.854266        1.15302        4.62976       0.725863E-001            NaN
  1244.44        500.000       0.151926                 NaN   97.8577                 NaN            NaN  0.152099       0.322793       0.246514        1.24914       0.198315E-001            NaN
  1243.14        500.000       0.109476                 NaN   97.4638                 NaN            NaN  0.363486       0.309209       0.305676        1.37509       0.733028E-001            NaN
  1241.85        500.000                 NaN            NaN   99.3983                 NaN            NaN  0.480547E-001  0.241638E-001  0.279720E-001  0.490677       0.108794E-001            NaN
  1240.56        500.000       0.533941E-001            NaN   99.1267                 NaN            NaN  0.180290       0.161990       0.956882E-001  0.377523       0.443330E-002            NaN
  1239.26        500.000       0.125871                 NaN   97.0960                 NaN            NaN  0.413158       0.342185       0.353951        1.58267       0.861734E-001            NaN
  1237.97        500.000       0.127304                 NaN   97.1648                 NaN            NaN  0.404980       0.325222       0.345472        1.55006       0.821994E-001            NaN
  1236.68        500.000       0.176553                 NaN   96.1757                 NaN            NaN  0.554509       0.423943       0.461759        2.09970       0.107816                 NaN
  1235.38        500.000       0.116697                 NaN   97.4725                 NaN            NaN  0.282171       0.364434       0.307340        1.38618       0.706944E-001            NaN
  1234.09        500.000       0.441083                 NaN   92.0496                 NaN            NaN  0.764917        1.18737       0.962282        4.39811       0.196651                 NaN
  1232.80        500.000       0.624401E-005            NaN   99.9998                 NaN            NaN  0.465185E-004            NaN  0.221755E-004  0.149297E-003  0.179192E-004            NaN
  1231.50        500.000       0.100971E-004            NaN   99.9997                 NaN            NaN  0.213851E-004  0.673446E-004  0.404021E-004  0.136443E-003            NaN            NaN
