|6.6.6
Archiving\03_Data\eq/QFM_m1.25/YM20/YM20_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7692       0.216693       0.140760E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7692       0.216706       0.140763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7692       0.216719       0.140766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7692       0.216733       0.140769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7692       0.216746       0.140772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7692       0.216760       0.140775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7691       0.216773       0.140778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7691       0.216787       0.140781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7691       0.216800       0.140784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7691       0.216814       0.140787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7691       0.216827       0.140790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7691       0.216841       0.140793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7691       0.216854       0.140796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7691       0.216868       0.140800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7690       0.216881       0.140803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7690       0.216895       0.140806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7690       0.216909       0.140809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7690       0.216922       0.140813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7690       0.216936       0.140816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.3941       0.216989       0.580067E-002  0.383157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0983       0.217034                 NaN  0.684623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0419       0.217055                 NaN  0.741060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.9854       0.217077                 NaN  0.797511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.9289       0.217098                 NaN  0.853976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.8724       0.217119                 NaN  0.910456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.7627       0.217147                 NaN   1.02020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        98.6528       0.217176                 NaN   1.12998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        98.5430       0.217204                 NaN   1.23979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        98.4331       0.217232                 NaN   1.34964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        98.2698       0.217268                 NaN   1.51295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        98.0437       0.203735                 NaN   1.71758       0.349836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        97.4962       0.132939                 NaN   2.15324       0.217645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        96.9481       0.620803E-001            NaN   2.58930       0.400486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.2981                 NaN            NaN   3.14119       0.560755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.8557                 NaN            NaN   3.58319       0.560968       0.166021E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        95.3645                 NaN            NaN   4.06182       0.561207       0.125198E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        94.8728                 NaN            NaN   4.54083       0.561445       0.248840E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        94.3196                 NaN            NaN   5.08107       0.561705       0.376548E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        93.7658                 NaN            NaN   5.62178       0.561965       0.504373E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        93.2116                 NaN            NaN   6.16296       0.562224       0.632316E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        92.6569                 NaN            NaN   6.70461       0.562481       0.760377E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        92.0747                 NaN            NaN   7.27463       0.562749       0.879440E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        91.4920                 NaN            NaN   7.84515       0.563017       0.998615E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.9087                 NaN            NaN   8.41619       0.563283       0.111790                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        90.3250                 NaN            NaN   8.98773       0.563549       0.123730                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        89.7407                 NaN            NaN   9.55976       0.563813       0.135681                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        89.1560                 NaN            NaN   10.1323       0.564077       0.147643                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        88.5707                 NaN            NaN   10.7053       0.564340       0.159616                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        87.9849                 NaN            NaN   11.2789       0.564603       0.171600                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        87.4132                 NaN            NaN   11.8393       0.564861       0.182635                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        86.8410                 NaN            NaN   12.4002       0.565119       0.193681                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        86.2682                 NaN            NaN   12.9616       0.565376       0.204736                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        85.6951                 NaN            NaN   13.5235       0.565633       0.215801                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        85.1214                 NaN            NaN   14.0858       0.565888       0.226875                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        84.5473                 NaN            NaN   14.6486       0.566142       0.237960                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        83.9727                 NaN            NaN   15.2119       0.566396       0.249053                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        83.3976                 NaN            NaN   15.7756       0.566649       0.260157                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        82.8474                 NaN            NaN   16.3153       0.566893       0.270378                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        82.2968                 NaN            NaN   16.8554       0.567137       0.280608                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        81.7458                 NaN            NaN   17.3960       0.567380       0.290846                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        81.1943                 NaN            NaN   17.9370       0.567622       0.301092                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        80.6425                 NaN            NaN   18.4783       0.567864       0.311347                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        80.0902                 NaN            NaN   19.0201       0.568104       0.321610                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        79.5375                 NaN            NaN   19.5623       0.568343       0.331881                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        78.9844                 NaN            NaN   20.1049       0.568582       0.342160                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        78.4558                 NaN            NaN   20.6237       0.568811       0.351663                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        77.9269                 NaN            NaN   21.1429       0.569040       0.361172                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        77.3976                 NaN            NaN   21.6625       0.569268       0.370689                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        76.8679                 NaN            NaN   22.1824       0.569495       0.380213                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        76.3379                 NaN            NaN   22.7026       0.569721       0.389744                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        75.8075                 NaN            NaN   23.2233       0.569946       0.399281                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        75.2768                 NaN            NaN   23.7442       0.570170       0.408826                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        74.7457                 NaN            NaN   24.2655       0.570394       0.418377                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        74.2373                 NaN            NaN   24.7648       0.570608       0.427237                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        73.7287                 NaN            NaN   25.2644       0.570822       0.436104                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        73.2197                 NaN            NaN   25.7643       0.571034       0.444976                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        72.7104                 NaN            NaN   26.2645       0.571246       0.453855                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        72.2008                 NaN            NaN   26.7650       0.571456       0.462739                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        71.6909                 NaN            NaN   27.2658       0.571666       0.471628                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        71.1807                 NaN            NaN   27.7669       0.571874       0.480524                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        70.6702                 NaN            NaN   28.2683       0.572082       0.489425                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        70.1829                 NaN            NaN   28.7471       0.572280       0.497740                 NaN            NaN            NaN            NaN            NaN            NaN
