|6.6.6
Archiving\03_Data\Deq/QFM_m4/T13/T13_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9914       0.864704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9914       0.864737E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9914       0.864771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9914       0.864804E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9914       0.864838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9914       0.864872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9914       0.864907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9914       0.864941E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9914       0.864976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9913       0.865011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9913       0.865046E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9913       0.865081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9913       0.865117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9913       0.865152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9913       0.865188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.9913       0.865224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.3080       0.812125E-002  0.683920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.4592       0.741403E-002   1.53335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        97.6094       0.670601E-002   2.38385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        96.7586       0.599718E-002   3.23541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        95.9067       0.528755E-002   4.08804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        95.0537       0.457712E-002   4.94173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        94.1997       0.386589E-002   5.79647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        93.3446       0.315387E-002   6.65226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        92.4885       0.244106E-002   7.50910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        91.6959       0.173379E-002   8.30241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        90.9023       0.102579E-002   9.09664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        90.1100       0.282788E-003   9.88970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        89.3611                 NaN   10.6389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        88.6437                 NaN   11.3563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.9256                 NaN   12.0744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        87.2067                 NaN   12.7933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        86.4870                 NaN   13.5130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.7687                 NaN   14.2300       0.130009E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        85.0633                 NaN   14.9238       0.128808E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.3596                 NaN   15.6160       0.243220E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        83.6552                 NaN   16.3090       0.357761E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        82.9675                 NaN   16.9856       0.468463E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        82.2791                 NaN   17.6630       0.579288E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        81.5900                 NaN   18.3410       0.690234E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        80.9002                 NaN   19.0197       0.801301E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        80.2477                 NaN   19.6618       0.905247E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        79.5947                 NaN   20.3044       0.100930                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        78.9410                 NaN   20.9477       0.111346                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        78.2867                 NaN   21.5915       0.121773                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        77.6318                 NaN   22.2360       0.132211                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        76.9763                 NaN   22.8810       0.142659                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        76.3202                 NaN   23.5267       0.153118                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        75.6635                 NaN   24.1729       0.163587                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        75.0457                 NaN   24.7811       0.173221                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        74.4273                 NaN   25.3898       0.182863                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        73.8084                 NaN   25.9991       0.192515                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        73.1890                 NaN   26.6089       0.202176                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        72.5690                 NaN   27.2192       0.211846                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        71.9485                 NaN   27.8300       0.221525                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        71.3275                 NaN   28.4413       0.231213                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        70.7060                 NaN   29.0531       0.240910                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        70.1178                 NaN   29.6324       0.249830                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        69.5291                 NaN   30.2122       0.258758                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        68.9399                 NaN   30.7924       0.267694                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        68.3503                 NaN   31.3731       0.276637                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        67.7602                 NaN   31.9542       0.285588                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        67.1697                 NaN   32.5357       0.294546                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        66.5788                 NaN   33.1177       0.303512                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        65.9874                 NaN   33.7001       0.312485                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        65.4284                 NaN   34.2508       0.320747                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        64.8691                 NaN   34.8019       0.329015                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        64.3093                 NaN   35.3534       0.337290                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        63.7492                 NaN   35.9052       0.345571                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        63.1888                 NaN   36.4574       0.353859                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        62.6279                 NaN   37.0099       0.362152                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        62.0667                 NaN   37.5628       0.370452                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        61.5052                 NaN   38.1161       0.378758                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        60.9746                 NaN   38.6387       0.386633                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        60.4438                 NaN   39.1617       0.394513                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        59.9126                 NaN   39.6850       0.402399                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        59.3811                 NaN   40.2086       0.410290                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        58.8493                 NaN   40.7325       0.418186                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        58.3173                 NaN   41.2566       0.426088                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        57.7849                 NaN   41.7811       0.433994                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        57.2523                 NaN   42.3058       0.441906                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        56.7539                 NaN   42.7968       0.449245                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        56.2553                 NaN   43.2881       0.456589                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        55.7565                 NaN   43.7796       0.463937                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        55.2575                 NaN   44.2713       0.471288                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        54.7582                 NaN   44.7632       0.478644                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        54.2587                 NaN   45.2553       0.486004                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        53.7590                 NaN   45.7476       0.493368                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        53.2591                 NaN   46.2402       0.500736                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        52.7972                 NaN   46.6952       0.507575                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        52.3353                 NaN   47.1503       0.514416                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        51.8731                 NaN   47.6056       0.521261                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        51.4108                 NaN   48.0611       0.528109                 NaN            NaN            NaN            NaN            NaN            NaN
