|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/EETA/EETA_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1220.94        2500.00                 NaN            NaN            NaN   1.50634        2.01033        8.02100                 NaN   8.28955        46.4567       0.613205        33.1029     
  1219.78        2500.00                 NaN            NaN            NaN   1.51937        2.06916        7.95014                 NaN   8.29238        46.4524       0.612816        33.1037     
  1218.62        2500.00                 NaN            NaN            NaN   1.53264        2.12751        7.87951                 NaN   8.29518        46.4481       0.612430        33.1046     
  1217.47        2500.00                 NaN            NaN            NaN   1.54630        2.18542        7.80892                 NaN   8.29792        46.4439       0.612048        33.1055     
  1216.31        2500.00                 NaN            NaN            NaN   1.54008        2.23401        7.76766                 NaN   8.30065        46.4395       0.611650        33.1064     
  1215.15        2500.00                 NaN            NaN            NaN   1.57442        2.29985        7.66831                 NaN   8.30328        46.4356       0.611296        33.1072     
  1214.00        2500.00                 NaN            NaN            NaN   1.58881        2.35637        7.59837                 NaN   8.30589        46.4315       0.610925        33.1081     
  1212.84        2500.00                 NaN            NaN            NaN   1.60355        2.41246        7.52850                 NaN   8.30846        46.4275       0.610558        33.1090     
  1211.68        2500.00                 NaN            NaN            NaN   1.61849        2.46807        7.45888                 NaN   8.31098        46.4235       0.610194        33.1099     
  1210.53        2500.00                 NaN            NaN            NaN   1.63379        2.52327        7.38933                 NaN   8.31346        46.4196       0.609834        33.1108     
  1209.37        2500.00                 NaN            NaN            NaN   1.64923        2.57799        7.32009                 NaN   8.31590        46.4157       0.609477        33.1116     
  1208.21        2500.00                 NaN            NaN            NaN   1.66493        2.63225        7.25105                 NaN   8.31830        46.4118       0.609124        33.1125     
  1207.06        2500.00                 NaN            NaN            NaN   1.68090        2.68610        7.18215                 NaN   8.32066        46.4080       0.608775        33.1134     
  1205.90        2500.00                 NaN            NaN            NaN   1.69706        2.73948        7.11352                 NaN   8.32298        46.4043       0.608429        33.1143     
  1204.74        2500.00                 NaN            NaN            NaN   1.71339        2.79239        7.04518                 NaN   8.32526        46.4005       0.608086        33.1152     
  1203.59        2500.00                 NaN            NaN            NaN   1.73002        2.84490        6.97692                 NaN   8.32750        46.3969       0.607747        33.1161     
  1202.43        2500.00                 NaN            NaN            NaN   1.74675        2.89692        6.90906                 NaN   8.32970        46.3932       0.607411        33.1169     
  1201.27        2500.00                 NaN            NaN            NaN   1.76378        2.94855        6.84128                 NaN   8.33186        46.3896       0.607079        33.1178     
  1200.12        2500.00                 NaN            NaN            NaN   1.78095        2.99972        6.77381                 NaN   8.33399        46.3861       0.606750        33.1187     
  1198.96        2500.00                 NaN            NaN            NaN   1.79829        3.05045        6.70659                 NaN   8.33607        46.3826       0.606425        33.1196     
  1197.80        2500.00                 NaN            NaN            NaN   1.81581        3.10074        6.63964                 NaN   8.33813        46.3791       0.606102        33.1205     
  1196.65        2500.00                 NaN            NaN            NaN   1.83347        3.15061        6.57296                 NaN   8.34014        46.3757       0.605783        33.1214     
  1195.49        2500.00                 NaN            NaN            NaN   1.85135        3.20001        6.50653                 NaN   8.34212        46.3723       0.605467        33.1223     
  1194.33        2500.00                 NaN            NaN            NaN   1.84636        3.24338        6.46914                 NaN   8.34415        46.3686       0.605124        33.1232     
  1193.18        2500.00                 NaN            NaN            NaN   1.88754        3.29761        6.37438                 NaN   8.34598        46.3656       0.604845        33.1240     
  1192.02        2500.00                 NaN            NaN            NaN   1.90581        3.34574        6.30881                 NaN   8.34786        46.3623       0.604539        33.1249     
  1190.86        2500.00                 NaN            NaN            NaN  0.879526        10.7036                 NaN            NaN   8.34905        46.3342       0.601045        33.1326     
  1189.71        2500.00                 NaN            NaN            NaN  0.952467        10.6319                 NaN            NaN   8.35193        46.3296       0.600592        33.1335     
  1188.55        2500.00                 NaN            NaN            NaN   1.02816        10.5574                 NaN            NaN   8.35479        46.3250       0.600145        33.1344     
  1187.39        2500.00                 NaN            NaN            NaN   1.10483        10.4820                 NaN            NaN   8.35759        46.3205       0.599703        33.1354     
  1186.24        2500.00                 NaN            NaN            NaN   1.99934        3.58020        5.98481                 NaN   8.35676        46.3464       0.603054        33.1294     
  1185.08        2500.00                 NaN            NaN            NaN   1.25565        10.3336                 NaN            NaN   8.36304        46.3117       0.598834        33.1372     
  1183.92        2500.00                 NaN            NaN            NaN   1.32776        10.2627                 NaN            NaN   8.36567        46.3073       0.598406        33.1381     
  1182.77        2500.00                 NaN            NaN            NaN   1.39659        10.1951                 NaN            NaN   8.36825        46.3031       0.597981        33.1391     
  1181.61        2500.00                 NaN            NaN            NaN   1.45367        10.1392                 NaN            NaN   8.37076        46.2988       0.597554        33.1400     
  1180.45        2500.00                 NaN            NaN            NaN   1.44949        10.1450                 NaN            NaN   8.37310        46.2943       0.597092        33.1411     
  1179.29        2500.00                 NaN            NaN            NaN   1.67159        9.92324                 NaN            NaN   8.37583        46.2908       0.596783        33.1417     
  1178.14        2500.00                 NaN            NaN            NaN   1.70110        9.89509                 NaN            NaN   8.37815        46.2866       0.596351        33.1427     
  1176.98        2500.00                 NaN            NaN            NaN   1.72997        9.86759                 NaN            NaN   8.38046        46.2823       0.595919        33.1437     
  1175.82        2500.00                 NaN            NaN            NaN   1.75836        9.84058                 NaN            NaN   8.38275        46.2781       0.595488        33.1447     
  1174.67        2500.00                 NaN            NaN            NaN   1.78610        9.81421                 NaN            NaN   8.38502        46.2739       0.595056        33.1458     
  1173.51        2500.00                 NaN            NaN            NaN   1.81329        9.78841                 NaN            NaN   8.38727        46.2696       0.594624        33.1468     
  1172.35        2500.00                 NaN            NaN            NaN   1.83987        9.76322                 NaN            NaN   8.38951        46.2654       0.594193        33.1478     
  1171.20        2500.00                 NaN            NaN            NaN   1.51204        10.0853                 NaN            NaN   8.38713        46.2727       0.595609        33.1472     
  1170.04        2500.00                 NaN            NaN            NaN   1.51352        10.0856                 NaN            NaN   8.38952        46.2679       0.595099        33.1483     
  1168.88        2500.00                 NaN            NaN            NaN   1.54666        10.0540                 NaN            NaN   8.39186        46.2635       0.594631        33.1494     
  1167.73        2500.00                 NaN            NaN            NaN   1.74796        9.85286                 NaN            NaN   8.39381        46.2609       0.594410        33.1500     
  1166.57        2500.00                 NaN            NaN            NaN   1.77460        9.82777                 NaN            NaN   8.39607        46.2565       0.593944        33.1511     
  1165.41        2500.00                 NaN            NaN            NaN   1.80063        9.80329                 NaN            NaN   8.39832        46.2521       0.593477        33.1521     
  1164.26        2500.00                 NaN            NaN            NaN   1.82601        9.77948                 NaN            NaN   8.40056        46.2478       0.593010        33.1532     
  1163.10        2500.00                 NaN            NaN            NaN   1.85082        9.75623                 NaN            NaN   8.40278        46.2434       0.592542        33.1543     
  1161.94        2500.00                 NaN            NaN            NaN   1.71476        9.89533                 NaN            NaN   8.40562        46.2368       0.591795        33.1557     
  1160.79        2500.00                 NaN            NaN            NaN   1.89856        9.71165                 NaN            NaN   8.40720        46.2346       0.591604        33.1564     
  1159.63        2500.00                 NaN            NaN            NaN   1.92146        9.69034                 NaN            NaN   8.40939        46.2302       0.591134        33.1575     
  1158.47        2500.00                 NaN            NaN            NaN   1.95569        9.65759                 NaN            NaN   8.41152        46.2260       0.590687        33.1585     
  1157.32        2500.00                 NaN            NaN            NaN   1.96547        9.64953                 NaN            NaN   8.41375        46.2214       0.590190        33.1596     
  1156.16        2500.00                 NaN            NaN            NaN   1.98646        9.63015                 NaN            NaN   8.41592        46.2171       0.589716        33.1607     
  1155.00        2500.00                 NaN            NaN            NaN   2.00692        9.61132                 NaN            NaN   8.41808        46.2127       0.589242        33.1618     
  1153.85        2500.00                 NaN            NaN            NaN   2.02652        9.59334                 NaN            NaN   8.42024        46.2083       0.588765        33.1629     
  1152.69        2500.00                 NaN            NaN            NaN   1.90044        9.72261                 NaN            NaN   8.42333        46.2013       0.587969        33.1643     
  1151.53        2500.00                 NaN            NaN            NaN   2.06410        9.55906                 NaN            NaN   8.42453        46.1995       0.587808        33.1650     
  1150.38        2500.00                 NaN            NaN            NaN   2.08183        9.54299                 NaN            NaN   8.42667        46.1951       0.587326        33.1661     
  1149.22        2500.00                 NaN            NaN            NaN   2.09889        9.52760                 NaN            NaN   8.42881        46.1906       0.586843        33.1672     
  1148.06        2500.00                 NaN            NaN            NaN   2.11523        9.51295                 NaN            NaN   8.43094        46.1862       0.586358        33.1683     
  1146.91        2500.00                 NaN            NaN            NaN   2.13088        9.49900                 NaN            NaN   8.43307        46.1818       0.585870        33.1694     
  1145.75        2500.00                 NaN            NaN            NaN   2.14485        9.48669                 NaN            NaN   8.43518        46.1774       0.585390        33.1705     
  1144.59        2500.00                 NaN            NaN            NaN   2.15589        9.47724                 NaN            NaN   8.43724        46.1731       0.584931        33.1716     
  1143.44        2500.00                 NaN            NaN            NaN   2.16623        9.46850                 NaN            NaN   8.43930        46.1688       0.584469        33.1727     
  1142.28        2500.00                 NaN            NaN            NaN   2.18492        9.45128                 NaN            NaN   8.44126        46.1648       0.584036        33.1737     
  1141.12        2500.00                 NaN            NaN            NaN   2.18476        9.45323                 NaN            NaN   8.44343        46.1602       0.583534        33.1749     
  1139.97        2500.00                 NaN            NaN            NaN   2.19931        9.44022                 NaN            NaN   8.44542        46.1560       0.583086        33.1759     
  1138.81        2500.00                 NaN            NaN            NaN   2.20725        9.43394                 NaN            NaN   8.44749        46.1517       0.582612        33.1770     
  1137.65        2500.00                 NaN            NaN            NaN   7.67134        3.99469                 NaN            NaN   8.46334        46.1099       0.577221        33.1835     
  1136.50        2500.00                 NaN            NaN            NaN   8.18592        3.47144                 NaN            NaN   8.46035        46.1202       0.579534        33.1826     
  1135.34        2500.00                 NaN            NaN            NaN   2.01616        9.64652                 NaN            NaN   8.45927        46.1149       0.578516        33.1847     
  1134.18        2500.00                 NaN            NaN            NaN   1.27531        3.16133        7.19186                 NaN   8.43390        46.1738       0.587324        33.1765     
  1133.03        2500.00                 NaN            NaN            NaN   1.27218        2.87902        7.47039                 NaN   8.43767        46.1789       0.586791        33.1751     
  1131.87        2500.00                 NaN            NaN            NaN   1.30967        2.87542        7.45202                 NaN   8.44855        46.1517       0.582492        33.1801     
  1130.71        2500.00                 NaN            NaN            NaN   1.11536        3.36737        7.15590                 NaN   8.44879        46.1493       0.582245        33.1811     
  1129.56        2500.00                 NaN            NaN            NaN   1.23407        3.51601        6.88057                 NaN   8.44226        46.1634       0.583763        33.1799     
  1128.40        2500.00                 NaN            NaN            NaN   1.11762        3.47993        7.03184                 NaN   8.43975        46.1635       0.585659        33.1817     
  1127.24        2500.00                 NaN            NaN            NaN   1.32773        3.56535        6.74467                 NaN   8.45044        46.1458       0.582164        33.1838     
  1126.08        2500.00                 NaN            NaN            NaN  0.144574        3.38163        8.11050                 NaN   8.46827        46.1225       0.585979        33.1866     
  1124.93        2500.00                 NaN            NaN            NaN   1.11775        3.43268        7.08517                 NaN   8.44235        46.1583       0.581499        33.1822     
  1123.77        2500.00                 NaN            NaN            NaN   1.35193        3.50096        6.79063                 NaN   8.45308        46.1359       0.580455        33.1871     
  1122.61        2500.00                 NaN            NaN            NaN   1.75265        2.64480        7.23501                 NaN   8.45892        46.1467       0.579141        33.1827     
  1121.46        2500.00                 NaN            NaN            NaN   1.32875        2.63168        7.68423                 NaN   8.46598        46.1255       0.578001        33.1859     
  1120.30        2500.00                 NaN            NaN            NaN   1.20990        3.67628        6.76494                 NaN   8.44383        46.1289       0.582494        33.1936     
  1119.14        2500.00                 NaN            NaN            NaN  0.988288        3.72608        6.91947                 NaN   8.47132        46.1259       0.582364        33.1866     
  1117.99        2500.00                 NaN            NaN            NaN  0.644025        3.66602        7.33628                 NaN   8.47075        46.1065       0.583896        33.1925     
  1116.83        2500.00                 NaN            NaN            NaN   11.7027                 NaN            NaN            NaN   8.51500        46.0110       0.566913        33.2043     
  1115.67        2500.00                 NaN            NaN            NaN  0.645494        3.39201        7.60030                 NaN   8.48173        46.1082       0.581417        33.1908     
  1114.52        2500.00                 NaN            NaN            NaN   11.3622       0.357231                 NaN            NaN   8.52805        45.9803       0.562624        33.2096     
  1113.36        2500.00                 NaN            NaN            NaN   10.7780       0.924637                 NaN            NaN   8.51934        46.0056       0.566496        33.2060     
  1112.20        2500.00                 NaN            NaN            NaN   1.47425        3.59045        6.59110                 NaN   8.46879        46.0997       0.577797        33.1979     
  1111.05        2500.00                 NaN            NaN            NaN   11.6869       0.405866E-001            NaN            NaN   8.53736        45.9614       0.560394        33.2134     
  1109.89        2500.00                 NaN            NaN            NaN  0.561008        3.21930        7.87043                 NaN   8.49929        46.0769       0.576537        33.1965     
  1108.73        2500.00                 NaN            NaN            NaN   1.37599        3.17522        7.10924                 NaN   8.48014        46.0841       0.574616        33.2007     
  1107.58        2500.00                 NaN            NaN            NaN   1.57604        3.01709        7.06481                 NaN   8.48459        46.0824       0.574661        33.2004     
  1106.42        2500.00                 NaN            NaN            NaN   1.36021        3.16745        7.13711                 NaN   8.48595        46.0734       0.573024        33.2029     
  1105.26        2500.00                 NaN            NaN            NaN   11.7441                 NaN            NaN            NaN   8.55341        45.9256       0.556143        33.2208     
  1104.11        2500.00                 NaN            NaN            NaN   1.45538        10.2460                 NaN            NaN   8.51995        46.0009       0.566010        33.2118     
  1102.95        2500.00                 NaN            NaN            NaN   1.40845        10.2961                 NaN            NaN   8.52323        45.9938       0.565193        33.2132     
  1101.79        2500.00                 NaN            NaN            NaN   11.7514                 NaN            NaN            NaN   8.56601        45.9052       0.553315        33.2241     
  1100.64        2500.00                 NaN            NaN            NaN   11.7530       0.222307E-005            NaN            NaN   8.56310        45.9045       0.553787        33.2256     
  1099.48        2500.00                 NaN            NaN            NaN   1.87301        3.15356        6.64163                 NaN   8.48908        46.0610       0.573816        33.2079     
  1098.32        2500.00                 NaN            NaN            NaN   1.80936        2.95684        6.89036                 NaN   8.48417        46.0769       0.576399        33.2060     
  1097.17        2500.00                 NaN            NaN            NaN   1.71636        2.96251        6.98384                 NaN   8.48192        46.0687       0.575472        33.2112     
  1096.01        2500.00                 NaN            NaN            NaN   1.93026        3.05730        6.66781                 NaN   8.47938        46.0802       0.577093        33.2079     
  1094.85        2500.00                 NaN            NaN            NaN   11.7636       0.310342E-005            NaN            NaN   8.57444        45.8795       0.550911        33.2315     
  1093.70        2500.00                 NaN            NaN            NaN  0.691092        11.0717                 NaN            NaN   8.57866        45.8767       0.550209        33.2316     
  1092.54        2500.00                 NaN            NaN            NaN   1.37149        2.93262        7.39272                 NaN   8.51336        46.0048       0.566255        33.2188     
  1091.38        2500.00                 NaN            NaN            NaN   1.35970        2.84302        7.49788                 NaN   8.51743        45.9964       0.565239        33.2203     
  1090.23        2500.00                 NaN            NaN            NaN   1.55990        2.50966        7.63295                 NaN   8.52417        45.9893       0.563703        33.2203     
  1089.07        2500.00                 NaN            NaN            NaN   1.54795        2.40167        7.75631                 NaN   8.52818        45.9812       0.562831        33.2219     
  1087.91        2500.00                 NaN            NaN            NaN  0.406840        2.40525        8.89237                 NaN   8.54507        45.9615       0.565651        33.2233     
  1086.76        2500.00                 NaN            NaN            NaN   1.18468        2.39826        8.12154                 NaN   8.54392        45.9627       0.565245        33.2237     
  1085.60        2500.00                 NaN            NaN            NaN  0.382005        1.86102        9.47044                 NaN   8.56649        45.9350       0.561136        33.2239     
  1084.44        2500.00                 NaN            NaN            NaN  0.653871        1.70624        9.36533                 NaN   8.58330        45.9069       0.556288        33.2280     
  1083.29        2500.00                 NaN            NaN            NaN  0.542401        1.98303        9.19059                 NaN   8.56417        45.9329       0.561236        33.2257     
  1082.13        2500.00                 NaN            NaN            NaN   1.21185        1.99735        8.50393                 NaN   8.56553        45.9340       0.560671        33.2267     
  1080.97        2500.00                 NaN            NaN            NaN   1.49129        2.08201        8.15982                 NaN   8.54485        45.9307       0.557917        33.2334     
  1079.82        2500.00                 NaN            NaN            NaN  0.440774        1.92648        9.35780                 NaN   8.57343        45.9108       0.558805        33.2319     
  1078.66        2500.00                 NaN            NaN            NaN  0.459530        1.86064        9.40876                 NaN   8.57823        45.9020       0.557580        33.2333     
  1077.50        2500.00                 NaN            NaN            NaN  0.346675        1.96529        9.42622                 NaN   8.58007        45.8884       0.556605        33.2368     
  1076.34        2500.00                 NaN            NaN            NaN  0.462730        2.07324        9.20427                 NaN   8.57874        45.8859       0.556660        33.2385     
  1075.19        2500.00                 NaN            NaN            NaN   2.40237        2.91328        6.37596                 NaN   8.51918        45.9947       0.565552        33.2289     
  1074.03        2500.00                 NaN            NaN            NaN  0.553419        11.2565       0.103350E-004            NaN   8.62886        45.7702       0.537330        33.2538     
  1072.87        2500.00                 NaN            NaN            NaN  0.654448        11.1567       0.102991E-004            NaN   8.63057        45.7665       0.536930        33.2548     
  1071.72        2500.00                 NaN            NaN            NaN  0.753546        11.0589       0.102578E-004            NaN   8.63227        45.7629       0.536533        33.2558     
  1070.56        2500.00                 NaN            NaN            NaN  0.853291        10.9604       0.102098E-004            NaN   8.63393        45.7594       0.536149        33.2568     
  1069.40        2500.00                 NaN            NaN            NaN   3.25026        8.40843                 NaN            NaN   8.47917        46.0597       0.574819        33.2276     
  1068.25        2500.00                 NaN            NaN            NaN   3.27573        8.38378                 NaN            NaN   8.47997        46.0573       0.574596        33.2286     
  1067.09        2500.00                 NaN            NaN            NaN   3.30022        8.36011                 NaN            NaN   8.48078        46.0549       0.574372        33.2296     
  1065.93        2500.00                 NaN            NaN            NaN   3.32434        8.33680                 NaN            NaN   8.48156        46.0526       0.574154        33.2306     
  1064.78        2500.00                 NaN            NaN            NaN   11.8316                 NaN            NaN            NaN   8.65097        45.7211       0.532101        33.2642     
  1063.62        2500.00                 NaN            NaN            NaN   11.8478                 NaN            NaN            NaN   8.66386        45.6923       0.527728        33.2684     
  1062.46        2500.00                 NaN            NaN            NaN   11.8509                 NaN            NaN            NaN   8.66659        45.6857       0.527008        33.2698     
  1061.31        2500.00                 NaN            NaN            NaN   9.66360        2.17892                 NaN            NaN   8.66024        45.6990       0.529116        33.2691     
  1060.15        2500.00                 NaN            NaN            NaN   1.55313        10.2692                 NaN            NaN   8.65036        45.7279       0.533229        33.2662     
  1058.99        2500.00                 NaN            NaN            NaN   1.64310        10.1818                 NaN            NaN   8.65270        45.7223       0.532617        33.2675     
  1057.84        2500.00                 NaN            NaN            NaN   1.73028        10.0965                 NaN            NaN   8.65425        45.7184       0.532089        33.2685     
  1056.68        2500.00                 NaN            NaN            NaN   1.81572        10.0121                 NaN            NaN   8.65544        45.7156       0.531730        33.2694     
  1055.52        2500.00                 NaN            NaN            NaN   1.89723        9.93183                 NaN            NaN   8.65655        45.7127       0.531347        33.2703     
  1054.37        2500.00                 NaN            NaN            NaN   6.04169        5.83538                 NaN            NaN   8.68973        45.6320       0.520367        33.2808     
  1053.21        2500.00                 NaN            NaN            NaN   6.91583        4.96423                 NaN            NaN   8.69253        45.6256       0.519593        33.2822     
  1052.05        2500.00                 NaN            NaN            NaN   8.78735        3.09607                 NaN            NaN   8.69567        45.6185       0.518722        33.2836     
  1050.90        2500.00                 NaN            NaN            NaN   8.58552        3.30113                 NaN            NaN   8.69869        45.6117       0.517884        33.2851     
  1049.74        2500.00                 NaN            NaN            NaN   2.36474        9.47023       0.356928E-005            NaN   8.66089        45.6989       0.529952        33.2752     
  1048.58        2500.00                 NaN            NaN            NaN   10.9755       0.920383                 NaN            NaN   8.70756        45.5928       0.515393        33.2883     
  1047.43        2500.00                 NaN            NaN            NaN   8.21557        3.68089                 NaN            NaN   8.70786        45.5910       0.515333        33.2894     
  1046.27        2500.00                 NaN            NaN            NaN   6.69947        5.18614                 NaN            NaN   8.70001        45.6085       0.518132        33.2877     
  1045.11        2500.00                 NaN            NaN            NaN   6.43389        5.45474                 NaN            NaN   8.70287        45.6021       0.517350        33.2891     
  1043.96        2500.00                 NaN            NaN            NaN   2.67592        9.16543       0.335553E-005            NaN   8.66821        45.6816       0.528238        33.2806     
  1042.80        2500.00                 NaN            NaN            NaN   3.00695        8.83224       0.288257E-005            NaN   8.66625        45.6848       0.528819        33.2809     
  1041.64        2500.00                 NaN            NaN            NaN   3.04812        8.79266       0.285080E-005            NaN   8.66792        45.6808       0.528411        33.2821     
  1040.49        2500.00                 NaN            NaN            NaN   2.84024        9.00515       0.321142E-005            NaN   8.67263        45.6709       0.527196        33.2839     
  1039.33        2500.00                 NaN            NaN            NaN   2.89187        8.95490       0.316188E-005            NaN   8.67411        45.6673       0.526844        33.2849     
  1038.17        2500.00                 NaN            NaN            NaN   2.94203        8.90615       0.311182E-005            NaN   8.67560        45.6637       0.526491        33.2860     
  1037.02        2500.00                 NaN            NaN            NaN   2.99074        8.85885       0.306146E-005            NaN   8.67709        45.6601       0.526135        33.2871     
  1035.86        2500.00                 NaN            NaN            NaN   3.03809        8.81293       0.301098E-005            NaN   8.67859        45.6564       0.525777        33.2882     
  1034.70        2500.00                 NaN            NaN            NaN   3.08407        8.76839       0.296046E-005            NaN   8.68009        45.6527       0.525417        33.2893     
  1033.55        2500.00                 NaN            NaN            NaN   3.49870        8.35196       0.240272E-005            NaN   8.67792        45.6558       0.525958        33.2896     
  1032.39        2500.00                 NaN            NaN            NaN   3.17224        8.68316       0.285995E-005            NaN   8.68312        45.6452       0.524690        33.2915     
  1031.23        2500.00                 NaN            NaN            NaN   3.21449        8.64241       0.281024E-005            NaN   8.68465        45.6415       0.524323        33.2927     
  1030.08        2500.00                 NaN            NaN            NaN   3.25558        8.60283       0.276115E-005            NaN   8.68618        45.6377       0.523954        33.2938     
  1028.92        2500.00                 NaN            NaN            NaN   3.29555        8.56438       0.271258E-005            NaN   8.68771        45.6339       0.523583        33.2949     
  1027.76        2500.00                 NaN            NaN            NaN   3.87196        7.99646                 NaN            NaN   8.69233        45.6195       0.521929        33.2978     
  1026.61        2500.00                 NaN            NaN            NaN   3.37226        8.49077                 NaN            NaN   8.69080        45.6262       0.522833        33.2972     
  1025.45        2500.00                 NaN            NaN            NaN   3.40911        8.45550                 NaN            NaN   8.69236        45.6223       0.522455        33.2983     
  1024.29        2500.00                 NaN            NaN            NaN   3.44493        8.42126                 NaN            NaN   8.69392        45.6184       0.522075        33.2994     
  1023.13        2500.00                 NaN            NaN            NaN   3.47986        8.38794                 NaN            NaN   8.69548        45.6145       0.521692        33.3006     
  1021.98        2500.00                 NaN            NaN            NaN   3.51417        8.35524                 NaN            NaN   8.69705        45.6105       0.521309        33.3017     
  1020.82        2500.00                 NaN            NaN            NaN   3.55183        8.31914                 NaN            NaN   8.69852        45.6067       0.520948        33.3028     
  1019.66        2500.00                 NaN            NaN            NaN   3.58404        8.28865                 NaN            NaN   8.70017        45.6026       0.520543        33.3040     
  1018.51        2500.00                 NaN            NaN            NaN   2.73575        9.16366                 NaN            NaN   8.72304        45.5550       0.513422        33.3092     
  1017.35        2500.00                 NaN            NaN            NaN   3.65040        8.22564                 NaN            NaN   8.70333        45.5945       0.519766        33.3063     
  1016.19        2500.00                 NaN            NaN            NaN   4.52082        7.35872                 NaN            NaN   8.70366        45.5907       0.519024        33.3071     
  1015.04        2500.00                 NaN            NaN            NaN   3.71348        8.16598                 NaN            NaN   8.70651        45.5864       0.518978        33.3087     
  1013.88        2500.00                 NaN            NaN            NaN   3.74582        8.13530                 NaN            NaN   8.70805        45.5824       0.518589        33.3098     
  1012.72        2500.00                 NaN            NaN            NaN   3.77350        8.10943                 NaN            NaN   8.70972        45.5781       0.518182        33.3110     
  1011.57        2500.00                 NaN            NaN            NaN   3.80241        8.08229                 NaN            NaN   8.71134        45.5740       0.517779        33.3122     
  1010.41        2500.00                 NaN            NaN            NaN   3.83066        8.05582                 NaN            NaN   8.71297        45.5698       0.517374        33.3134     
  1009.25        2500.00                 NaN            NaN            NaN   3.86059        8.02767                 NaN            NaN   8.71450        45.5657       0.516982        33.3146     
  1008.10        2500.00                 NaN            NaN            NaN   3.88511        8.00498                 NaN            NaN   8.71624        45.5614       0.516556        33.3158     
  1006.94        2500.00                 NaN            NaN            NaN   4.11084        7.78160                 NaN            NaN   8.71813        45.5568       0.515808        33.3168     
  1005.78        2500.00                 NaN            NaN            NaN   3.93710        7.95665                 NaN            NaN   8.71954        45.5528       0.515729        33.3182     
  1004.63        2500.00                 NaN            NaN            NaN   3.96222        7.93338                 NaN            NaN   8.72119        45.5485       0.515314        33.3194     
  1003.47        2500.00                 NaN            NaN            NaN   3.92646        7.97300                 NaN            NaN   8.72509        45.5403       0.514310        33.3208     
  1002.31        2500.00                 NaN            NaN            NaN   3.95182        7.94949                 NaN            NaN   8.72674        45.5360       0.513897        33.3220     
  1001.16        2500.00                 NaN            NaN            NaN   4.03607        7.86513                 NaN            NaN   8.72609        45.5357       0.514068        33.3229     
  1000.00        2500.00                 NaN            NaN            NaN   4.05709        7.84608                 NaN            NaN   8.72789        45.5311       0.513625        33.3242     
