|6.6.6
Archiving\03_Data\frac/QFM_m0.5/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  2000.00        2500.00        3.38862       -956423.       0.450835        266169.        0.00000        3.00449        3.00449        0.00000                 NaN   2948.60      -0.158331E+007   162.394       0.809877E-004  0.405729E-005   313.445       0.445993        99.9169       -36.7031      -0.117862        11.4747       0.351284E-002 -0.854873E-004 -0.863742E-004   0.00000       0.586676E-004  0.586940E-004   0.00000        1.07235        100.000        100.000        100.000       0.727315       0.175294E-002  0.298153E-001  0.480295E-002  0.251935       0.620269E-002  0.756749       0.433333E-001  0.855128E-002  0.424646E-003  0.401644E-003  0.740340E-002 -0.107661E+007 -0.119749E+007 -0.198358E+007 -0.148706E+007  -485659.       -567365.       -730218.       -915020.      -0.102773E+007 -0.118215E+007  -410619.        0.00000     
  1997.49        2500.00        3.37183       -952903.       0.445562        263405.        0.00000        2.99164        2.99164        0.00000                 NaN   2943.10      -0.157530E+007   161.708       0.811240E-004  0.407054E-005   311.588       0.438288        99.2362       -36.3526        0.00000        11.5336        0.00000      -0.850915E-004 -0.850915E-004   0.00000       0.594081E-004  0.594081E-004   0.00000        1.07220        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.741276E-002 -0.107618E+007 -0.119702E+007 -0.198262E+007 -0.148597E+007  -485126.       -566966.       -729867.       -914428.      -0.102679E+007 -0.117985E+007  -410603.        0.00000     
  1994.99        2500.00        3.37116       -953314.       0.445616        263491.        0.00000        2.99183        2.99183        0.00000                 NaN   2943.69      -0.157452E+007   161.709       0.811240E-004  0.406890E-005   311.385       0.438338        99.2365       -36.3368        0.00000        11.5317        0.00000      -0.849397E-004 -0.849397E-004   0.00000       0.593819E-004  0.593819E-004   0.00000        1.07212        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.742311E-002 -0.107576E+007 -0.119645E+007 -0.198171E+007 -0.148480E+007  -484620.       -566568.       -729491.       -913864.      -0.102633E+007 -0.118066E+007  -410705.        0.00000     
  1992.48        2500.00        3.37050       -953725.       0.445670        263578.        0.00000        2.99203        2.99203        0.00000                 NaN   2944.27      -0.157375E+007   161.711       0.811239E-004  0.406725E-005   311.182       0.438386        99.2368       -36.3171        0.00000        11.5298        0.00000      -0.847660E-004 -0.847660E-004   0.00000       0.593560E-004  0.593560E-004   0.00000        1.07204        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.743313E-002 -0.107522E+007 -0.119532E+007 -0.198066E+007 -0.148391E+007  -484147.       -566169.       -729209.       -913599.      -0.102582E+007 -0.118003E+007  -410686.        0.00000     
  1989.97        2500.00        3.36984       -954136.       0.445724        263664.        0.00000        2.99222        2.99222        0.00000                 NaN   2944.86      -0.157297E+007   161.712       0.811239E-004  0.406561E-005   310.978       0.438433        99.2371       -36.3001        0.00000        11.5279        0.00000      -0.846074E-004 -0.846074E-004   0.00000       0.593301E-004  0.593301E-004   0.00000        1.07196        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.744298E-002 -0.107488E+007 -0.119473E+007 -0.197960E+007 -0.148335E+007  -483606.       -565771.       -728795.       -912835.      -0.102455E+007 -0.117840E+007  -410775.        0.00000     
  1987.47        2500.00        3.36918       -954547.       0.445778        263750.        0.00000        2.99241        2.99241        0.00000                 NaN   2945.45      -0.157220E+007   161.714       0.811239E-004  0.406397E-005   310.774       0.438482        99.2375       -36.2825        0.00000        11.5260        0.00000      -0.844454E-004 -0.844454E-004   0.00000       0.593040E-004  0.593040E-004   0.00000        1.07187        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.745340E-002 -0.107440E+007 -0.119443E+007 -0.197887E+007 -0.148155E+007  -483092.       -565373.       -728458.       -912497.      -0.102421E+007 -0.117654E+007  -410905.        0.00000     
  1984.96        2500.00        3.36852       -954958.       0.445832        263836.        0.00000        2.99260        2.99260        0.00000                 NaN   2946.04      -0.157143E+007   161.715       0.811239E-004  0.406233E-005   310.570       0.438531        99.2378       -36.2645        0.00000        11.5241        0.00000      -0.842818E-004 -0.842818E-004   0.00000       0.592780E-004  0.592780E-004   0.00000        1.07179        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.746366E-002 -0.107400E+007 -0.119355E+007 -0.197781E+007 -0.148094E+007  -482599.       -564975.       -728079.       -911841.      -0.102302E+007 -0.117725E+007  -411016.        0.00000     
  1982.46        2500.00        3.36786       -955369.       0.445885        263923.        0.00000        2.99279        2.99279        0.00000                 NaN   2946.63      -0.157066E+007   161.717       0.811238E-004  0.406070E-005   310.366       0.438580        99.2381       -36.2462        0.00000        11.5222        0.00000      -0.841161E-004 -0.841161E-004   0.00000       0.592521E-004  0.592521E-004   0.00000        1.07171        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.747391E-002 -0.107360E+007 -0.119267E+007 -0.197693E+007 -0.147997E+007  -482079.       -564577.       -727690.       -911255.      -0.102238E+007 -0.117515E+007  -411218.        0.00000     
  1979.95        2500.00        3.36720       -955781.       0.445938        264009.        0.00000        2.99298        2.99298        0.00000                 NaN   2947.21      -0.156989E+007   161.719       0.811238E-004  0.405906E-005   310.162       0.438630        99.2384       -36.2285        0.00000        11.5202        0.00000      -0.839544E-004 -0.839544E-004   0.00000       0.592263E-004  0.592263E-004   0.00000        1.07163        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.748441E-002 -0.107312E+007 -0.119216E+007 -0.197609E+007 -0.147828E+007  -481587.       -564180.       -727365.       -911017.      -0.102134E+007 -0.117457E+007  -411364.        0.00000     
  1977.44        2500.00        3.36653       -956192.       0.445992        264095.        0.00000        2.99316        2.99316        0.00000                 NaN   2947.80      -0.156911E+007   161.720       0.811238E-004  0.405743E-005   309.957       0.438679        99.2388       -36.2108        0.00000        11.5183        0.00000      -0.837922E-004 -0.837922E-004   0.00000       0.592004E-004  0.592004E-004   0.00000        1.07154        100.000        100.000        100.000       0.725768       0.175294E-002  0.298153E-001  0.480295E-002  0.251630        0.00000       0.754362       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.749465E-002 -0.107278E+007 -0.119188E+007 -0.197502E+007 -0.147661E+007  -481038.                 NaN  -726957.       -910242.      -0.102052E+007 -0.117545E+007            NaN   0.00000     
