|6.6.6
Archiving\03_Data\frac/QFM_m0.5/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1739.35        2500.00        99.3609       0.626185                 NaN  0.128657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3625       0.624756                 NaN  0.127468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3578       0.629461                 NaN  0.127600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3544       0.632844                 NaN  0.127687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3516       0.635684                 NaN  0.127358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3483       0.638951                 NaN  0.127279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3456       0.641668                 NaN  0.127009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3410       0.646321                 NaN  0.127150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3420       0.645362                 NaN  0.126125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3370       0.650411                 NaN  0.126133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3288       0.658472                 NaN  0.127284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3304       0.656995                 NaN  0.126049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3248       0.662561                 NaN  0.126385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3260       0.661466                 NaN  0.125269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3227       0.664814                 NaN  0.125332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3169       0.670544                 NaN  0.125692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3183       0.669253                 NaN  0.124627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3031       0.684181                 NaN  0.126859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3175       0.670184                 NaN  0.123571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3105       0.677058                 NaN  0.124251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3052       0.682316                 NaN  0.124526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3029       0.684634                 NaN  0.124197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2986       0.688970                 NaN  0.124293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2970       0.690607                 NaN  0.124017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2941       0.693114                 NaN  0.127922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2978       0.690318                 NaN  0.118672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2916       0.696117                 NaN  0.123262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2899       0.697774                 NaN  0.123012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2860       0.701684                 NaN  0.122922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2874       0.700381                 NaN  0.122290E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2837       0.704082                 NaN  0.122613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2842       0.703627                 NaN  0.122053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2815       0.706284                 NaN  0.121794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2732       0.714496                 NaN  0.123370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.2904       0.697679                 NaN  0.119671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.2801       0.707835                 NaN  0.120895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.2808       0.707176                 NaN  0.120620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.2796       0.708316                 NaN  0.120452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.6260       0.367696                 NaN  0.626751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.9348        1.04746                 NaN  0.177261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.2788       0.709276                 NaN  0.119672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.2808       0.707242                 NaN  0.119161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.2817       0.706404                 NaN  0.118763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.2809       0.707198                 NaN  0.118741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.2834       0.704764                 NaN  0.118151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.2840       0.704191                 NaN  0.117851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.2837       0.704500                 NaN  0.117618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.2870       0.701353                 NaN  0.116967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.2860       0.697325                 NaN  0.115744E-001  0.506112E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.1938       0.309911                 NaN  0.500677E-002   1.49126                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.7701       0.199095                 NaN            NaN   1.03082                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5159       0.237688                 NaN            NaN   1.24644                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5412       0.231556                 NaN            NaN   1.22720                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.3813       0.256182                 NaN            NaN   1.36248                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7635       0.195805                 NaN            NaN   1.04066                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6085       0.221346                 NaN            NaN   1.17015                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6265       0.216494                 NaN            NaN   1.15701                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.5464       0.230902                 NaN            NaN   1.22267                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7819       0.187412                 NaN            NaN   1.03073                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6469       0.191778                 NaN            NaN   1.16129                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7615       0.213379                 NaN            NaN   1.02513                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6581       0.214235                 NaN            NaN   1.12770                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8272       0.181867                 NaN            NaN  0.990885                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7685       0.189527                 NaN            NaN   1.04201                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7852       0.184242                 NaN            NaN   1.03052                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8029       0.181728                 NaN            NaN   1.01537                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8195       0.178779                 NaN            NaN   1.00174                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8368       0.176374                 NaN            NaN  0.986801                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8490       0.177646                 NaN            NaN  0.973362                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7339       0.186692                 NaN            NaN   1.07942                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0170       0.146143                 NaN            NaN  0.836835                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8993       0.162396                 NaN            NaN  0.938320                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9133       0.160433                 NaN            NaN  0.926257                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9234       0.152521                 NaN            NaN  0.924120                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9335       0.155542                 NaN            NaN  0.910994                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9576       0.149456                 NaN            NaN  0.892977                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9636       0.145561                 NaN            NaN  0.890886                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9758       0.142205                 NaN            NaN  0.881969                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9892       0.140016                 NaN            NaN  0.870829                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9992       0.134431                 NaN            NaN  0.866389                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0131       0.134401                 NaN            NaN  0.852525                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9319       0.144714                 NaN            NaN  0.923374                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1285       0.118264                 NaN            NaN  0.753208                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0300       0.127678                 NaN            NaN  0.842368                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0767       0.126857                 NaN            NaN  0.796482                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0670       0.121440                 NaN            NaN  0.811547                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0984       0.118116                 NaN            NaN  0.783496                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0669       0.118624                 NaN            NaN  0.814515                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0949       0.111848                 NaN            NaN  0.793291                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1065       0.109872                 NaN            NaN  0.783622                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1158       0.109579                 NaN            NaN  0.774591                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1226       0.104940                 NaN            NaN  0.772499                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1322       0.101926                 NaN            NaN  0.765899                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1397       0.993234E-001            NaN            NaN  0.760931                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1502       0.100307                 NaN            NaN  0.749506                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1574       0.920924E-001            NaN            NaN  0.750521                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1651       0.952718E-001            NaN            NaN  0.739654                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1716       0.897110E-001            NaN            NaN  0.738657                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1794       0.878001E-001            NaN            NaN  0.732841                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1855       0.835230E-001            NaN            NaN  0.730993                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1932       0.847129E-001            NaN            NaN  0.722106                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0311       0.130761                 NaN            NaN  0.838151                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.3887       0.466769E-001            NaN            NaN  0.564673                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.2117       0.736247E-001            NaN            NaN  0.714716                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.2173       0.701098E-001            NaN            NaN  0.712552                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.2236       0.681436E-001            NaN            NaN  0.708257                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2296       0.660132E-001            NaN            NaN  0.704379                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.2329       0.608187E-001            NaN            NaN  0.706282                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.2402       0.608916E-001            NaN            NaN  0.698943                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.2443       0.564860E-001            NaN            NaN  0.699224                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.2487       0.537129E-001            NaN            NaN  0.697588                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.2484       0.479929E-001            NaN            NaN  0.703573                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.2610       0.485608E-001            NaN            NaN  0.690437                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.1281       0.952705E-002            NaN            NaN  0.153889       0.708461                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.0083                 NaN            NaN            NaN            NaN  0.991687                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.9947                 NaN            NaN            NaN            NaN   1.00528                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.9701                 NaN            NaN            NaN            NaN   1.02985                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.7831                 NaN            NaN            NaN            NaN  0.766239       0.450696                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5774       0.356945E-005            NaN            NaN            NaN   1.00878       0.413782                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5926       0.232247E-002            NaN            NaN            NaN  0.407918       0.997145                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6159       0.136691                 NaN            NaN            NaN  0.187259        1.06016                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6301       0.136584                 NaN            NaN            NaN  0.184587        1.04872                 NaN            NaN            NaN            NaN
