|6.6.6
Archiving\03_Data\eq/QFM_m1.5/TIS/TIS_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0012       0.983005       0.157816E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0012       0.983003       0.157816E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0012       0.983002       0.157816E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0012       0.983000       0.157816E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0012       0.982998       0.157815E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0012       0.982997       0.157815E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0012       0.982995       0.157815E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0012       0.982994       0.157814E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0012       0.982992       0.157814E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0012       0.982990       0.157814E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0012       0.982988       0.157814E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0012       0.982986       0.157813E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0012       0.982984       0.157813E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0012       0.982982       0.157813E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0012       0.982980       0.157812E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0012       0.982978       0.157812E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0012       0.982976       0.157812E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0012       0.982974       0.157811E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0012       0.982972       0.157811E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0012       0.982970       0.157811E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0013       0.982968       0.157810E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0013       0.982966       0.157810E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0013       0.982964       0.157810E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0013       0.982962       0.157809E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0013       0.982960       0.157809E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0013       0.982958       0.157809E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0013       0.982955       0.157808E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0013       0.982953       0.157808E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0013       0.982951       0.157808E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0013       0.982949       0.157807E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0013       0.982946       0.157807E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0013       0.982944       0.157807E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0013       0.982942       0.157806E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0013       0.982939       0.157806E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0013       0.982937       0.157805E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0013       0.982934       0.157805E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0013       0.982932       0.157805E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0013       0.982929       0.157804E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0013       0.982927       0.157804E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0013       0.982924       0.157803E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0013       0.982922       0.157803E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0013       0.982919       0.157803E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0013       0.982917       0.157802E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0013       0.982914       0.157802E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0013       0.982911       0.157801E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0013       0.982909       0.157801E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0013       0.982906       0.157800E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0013       0.982903       0.157800E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0013       0.982900       0.157800E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.0013       0.982898       0.157799E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.0013       0.982895       0.157799E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.0013       0.982892       0.157798E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.0013       0.982889       0.157798E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.0013       0.982886       0.157797E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.0013       0.982883       0.157797E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.0013       0.982880       0.157796E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.0013       0.982877       0.157796E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.0013       0.982874       0.157795E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.0013       0.982871       0.157795E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.0014       0.982867       0.157794E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.0014       0.982864       0.157794E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.0014       0.982861       0.157793E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.0014       0.982858       0.157793E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.0014       0.982855       0.157792E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.0014       0.982851       0.157792E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.0014       0.982848       0.157791E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.0014       0.982845       0.157791E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.0014       0.982841       0.157790E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.0014       0.982838       0.157789E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.0014       0.982834       0.157789E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.0014       0.982831       0.157788E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.0014       0.982827       0.157788E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.0014       0.982824       0.157787E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.0014       0.982820       0.157787E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.0014       0.982816       0.157786E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.0014       0.982812       0.157785E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.0014       0.982809       0.157785E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.0014       0.982805       0.157784E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.0014       0.982801       0.157784E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.0014       0.982797       0.157783E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.0014       0.982793       0.157782E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.0014       0.982789       0.157782E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.0014       0.982785       0.157781E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.0014       0.982781       0.157780E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.0014       0.982777       0.157780E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.0014       0.982773       0.157779E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.0015       0.982769       0.157778E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.0015       0.982765       0.157778E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.0015       0.982761       0.157777E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.0015       0.982756       0.157776E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.0015       0.982752       0.157776E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.0015       0.982748       0.157775E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.0015       0.982743       0.157774E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.0015       0.982739       0.157774E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.0015       0.982734       0.157773E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.7186       0.982694                 NaN            NaN  0.298754                 NaN            NaN            NaN            NaN
  1692.31        2500.00        98.6915       0.982689                 NaN  0.101067E-001  0.315742                 NaN            NaN            NaN            NaN
  1689.10        2500.00        98.6305       0.982685                 NaN  0.262501E-001  0.360587                 NaN            NaN            NaN            NaN
  1685.90        2500.00        98.5695       0.982681                 NaN  0.423935E-001  0.405433                 NaN            NaN            NaN            NaN
  1682.69        2500.00        98.5085       0.982677                 NaN  0.585366E-001  0.450278                 NaN            NaN            NaN            NaN
  1679.49        2500.00        98.4475       0.982673                 NaN  0.746797E-001  0.495123                 NaN            NaN            NaN            NaN
  1676.28        2500.00        98.3865       0.982669                 NaN  0.908226E-001  0.539967                 NaN            NaN            NaN            NaN
  1673.08        2500.00        98.3256       0.982665                 NaN  0.106965       0.584811                 NaN            NaN            NaN            NaN
  1669.87        2500.00        98.2646       0.982661                 NaN  0.123108       0.629655                 NaN            NaN            NaN            NaN
  1666.67        2500.00        98.2036       0.982657                 NaN  0.139251       0.674498                 NaN            NaN            NaN            NaN
  1663.46        2500.00        97.8705       0.982660                 NaN  0.154464       0.992400                 NaN            NaN            NaN            NaN
  1660.26        2500.00        97.5374       0.982663                 NaN  0.169678        1.31031                 NaN            NaN            NaN            NaN
  1657.05        2500.00        97.2042       0.982666                 NaN  0.184891        1.62821                 NaN            NaN            NaN            NaN
  1653.85        2500.00        96.8711       0.982669                 NaN  0.200105        1.94612                 NaN            NaN            NaN            NaN
  1650.64        2500.00        96.5380       0.982672                 NaN  0.215319        2.26403                 NaN            NaN            NaN            NaN
  1647.44        2500.00        96.2048       0.982675                 NaN  0.230533        2.58194                 NaN            NaN            NaN            NaN
  1644.23        2500.00        95.8717       0.982678                 NaN  0.245747        2.89986                 NaN            NaN            NaN            NaN
  1641.03        2500.00        95.5386       0.982681                 NaN  0.260961        3.21777                 NaN            NaN            NaN            NaN
  1637.82        2500.00        94.8261       0.982695                 NaN  0.275298        3.91593                 NaN            NaN            NaN            NaN
  1634.62        2500.00        94.1135       0.982709                 NaN  0.289635        4.61411                 NaN            NaN            NaN            NaN
  1631.41        2500.00        93.4010       0.982723                 NaN  0.303973        5.31231                 NaN            NaN            NaN            NaN
  1628.21        2500.00        92.6884       0.982738                 NaN  0.318310        6.01053                 NaN            NaN            NaN            NaN
  1625.00        2500.00        91.9758       0.982752                 NaN  0.332649        6.70877                 NaN            NaN            NaN            NaN
  1621.79        2500.00        91.2632       0.982766                 NaN  0.346987        7.40703                 NaN            NaN            NaN            NaN
  1618.59        2500.00        90.5506       0.982780                 NaN  0.361327        8.10531                 NaN            NaN            NaN            NaN
  1615.38        2500.00        89.8379       0.982794                 NaN  0.375666        8.80361                 NaN            NaN            NaN            NaN
  1612.18        2500.00        89.1231       0.982810                 NaN  0.388767        9.50533                 NaN            NaN            NaN            NaN
  1608.97        2500.00        88.4082       0.982825                 NaN  0.401868        10.2071                 NaN            NaN            NaN            NaN
  1605.77        2500.00        87.6933       0.982841                 NaN  0.414969        10.9088                 NaN            NaN            NaN            NaN
