|6.6.6
Archiving\03_Data\frac/QFM_m5/WD94/WD94_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1506.27        2500.00        98.9422                 NaN            NaN            NaN            NaN            NaN   1.05780                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9416                 NaN            NaN            NaN            NaN            NaN   1.05838                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9405                 NaN            NaN            NaN            NaN            NaN   1.05949                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9383                 NaN            NaN            NaN            NaN            NaN   1.06174                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9295                 NaN            NaN            NaN            NaN            NaN   1.07052                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7159                 NaN            NaN            NaN            NaN            NaN  0.931675       0.352386                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.3770                 NaN            NaN            NaN            NaN            NaN  0.667004       0.955990                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.4044                 NaN            NaN            NaN            NaN            NaN  0.654593       0.941046                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.4290                 NaN            NaN            NaN            NaN            NaN  0.927497       0.643533                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4538                 NaN            NaN            NaN            NaN            NaN  0.914665       0.631513                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.4774                 NaN            NaN            NaN            NaN            NaN  0.621459       0.901154                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.5015                 NaN            NaN            NaN            NaN            NaN  0.887874       0.610668                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.5234                 NaN            NaN            NaN            NaN            NaN  0.877409       0.599223                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.5477                 NaN            NaN            NaN            NaN            NaN  0.589052       0.863241                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.5658                 NaN            NaN            NaN            NaN  0.269743E-001  0.856517       0.550731                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5877                 NaN            NaN            NaN            NaN            NaN  0.842042       0.570250                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.6092                 NaN            NaN            NaN            NaN  0.464169E-001  0.511289       0.833083                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.6279                 NaN            NaN            NaN            NaN            NaN  0.551079       0.821049                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.6428                 NaN            NaN            NaN            NaN            NaN  0.813547       0.543611                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6680                 NaN            NaN            NaN            NaN  0.111951E-001  0.520859       0.799961                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6826                 NaN            NaN            NaN            NaN  0.353906E-001  0.794573       0.487453                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.7011                 NaN            NaN            NaN            NaN  0.495779E-001  0.463748       0.785578                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.7169                 NaN            NaN            NaN            NaN  0.495118E-001  0.777711       0.455862                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        97.4150                 NaN            NaN            NaN            NaN  0.165138E-002  0.852870        1.11536       0.615148                 NaN            NaN            NaN            NaN
  1446.12        2500.00        96.6643                 NaN            NaN            NaN            NaN            NaN   1.47171       0.878626       0.985400                 NaN            NaN            NaN            NaN
  1443.61        2500.00        96.7805                 NaN            NaN            NaN            NaN            NaN   1.42249       0.845658       0.951322                 NaN            NaN            NaN            NaN
  1441.10        2500.00        96.8865                 NaN            NaN            NaN            NaN            NaN   1.37740       0.815914       0.920144                 NaN            NaN            NaN            NaN
  1438.60        2500.00        96.9934                 NaN            NaN  0.747710E-003            NaN            NaN  0.785966        1.33096       0.888898                 NaN            NaN            NaN            NaN
  1436.09        2500.00        97.0578                 NaN            NaN  0.232855                 NaN            NaN  0.823167       0.983091       0.903061                 NaN            NaN            NaN            NaN
  1433.58        2500.00        97.1551                 NaN            NaN  0.253345                 NaN            NaN  0.911614       0.802594       0.877363                 NaN            NaN            NaN            NaN
  1431.08        2500.00        97.2436                 NaN            NaN  0.249499                 NaN            NaN  0.777483       0.878520       0.850938                 NaN            NaN            NaN            NaN
  1428.57        2500.00        97.3268                 NaN            NaN  0.245691                 NaN            NaN  0.847484       0.754272       0.825751                 NaN            NaN            NaN            NaN
  1426.07        2500.00        97.4090                 NaN            NaN  0.241821                 NaN            NaN  0.732159       0.816485       0.800543                 NaN            NaN            NaN            NaN
  1423.56        2500.00        97.4833                 NaN            NaN  0.237778                 NaN            NaN  0.789713       0.711106       0.778096                 NaN            NaN            NaN            NaN
  1421.05        2500.00        97.5600                 NaN            NaN  0.234150                 NaN            NaN  0.761038       0.690236       0.754552                 NaN            NaN            NaN            NaN
  1418.55        2500.00        97.6224                 NaN            NaN  0.232081                 NaN            NaN  0.673445       0.736216       0.735853                 NaN            NaN            NaN            NaN
  1416.04        2500.00        97.6970                 NaN            NaN  0.225851                 NaN            NaN  0.651329       0.713521       0.712313                 NaN            NaN            NaN            NaN
  1413.53        2500.00        97.7565                 NaN            NaN  0.229067                 NaN            NaN  0.680819       0.638653       0.694932                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.8192                 NaN            NaN  0.215308                 NaN            NaN  0.616673       0.674432       0.674412                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.8767                 NaN            NaN  0.217292                 NaN            NaN  0.602767       0.645860       0.657374                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.9319                 NaN            NaN  0.214122                 NaN            NaN  0.587562       0.626091       0.640299                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.9854                 NaN            NaN  0.210959                 NaN            NaN  0.572116       0.607716       0.623838                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.0365                 NaN            NaN  0.208145                 NaN            NaN  0.589417       0.558143       0.607844                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.0853                 NaN            NaN  0.205639                 NaN            NaN  0.571317       0.545160       0.592538                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.1320                 NaN            NaN  0.202598                 NaN            NaN  0.531870       0.555521       0.578038                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.1776                 NaN            NaN  0.199409                 NaN            NaN  0.518713       0.540409       0.563854                 NaN            NaN            NaN            NaN
  1390.98        2500.00        98.2213                 NaN            NaN  0.196849                 NaN            NaN  0.524163       0.507590       0.550067                 NaN            NaN            NaN            NaN
  1388.47        2500.00        98.2638                 NaN            NaN  0.193784                 NaN            NaN  0.494759       0.510808       0.536820                 NaN            NaN            NaN            NaN
  1385.96        2500.00        98.3049                 NaN            NaN  0.191144                 NaN            NaN  0.483390       0.496750       0.523804                 NaN            NaN            NaN            NaN
  1383.46        2500.00        98.3429                 NaN            NaN  0.188352                 NaN            NaN  0.484147       0.472741       0.511848                 NaN            NaN            NaN            NaN
  1380.95        2500.00        98.3807                 NaN            NaN  0.186067                 NaN            NaN  0.471974       0.461211       0.500073                 NaN            NaN            NaN            NaN
  1378.45        2500.00        98.3320                 NaN  0.402896E-001  0.719066E-001            NaN            NaN  0.468760       0.575076       0.511923                 NaN            NaN            NaN            NaN
  1375.94        2500.00        98.3750                 NaN  0.381737E-001  0.737741E-001            NaN            NaN  0.456550       0.557928       0.498612                 NaN            NaN            NaN            NaN
  1373.43        2500.00        98.4180                 NaN  0.354717E-001  0.768760E-001            NaN            NaN  0.443662       0.540760       0.485269                 NaN            NaN            NaN            NaN
  1370.93        2500.00        98.4598                 NaN  0.325328E-001  0.831770E-001            NaN            NaN  0.432942       0.519144       0.472428                 NaN            NaN            NaN            NaN
  1368.42        2500.00        98.4973                 NaN  0.308049E-001  0.792376E-001            NaN            NaN  0.512815       0.419779       0.460040                 NaN            NaN            NaN            NaN
  1365.91        2500.00        98.5378                 NaN  0.271170E-001  0.958750E-001            NaN            NaN  0.402705       0.484719       0.451744                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.5716                 NaN  0.265300E-001  0.788522E-001            NaN            NaN  0.407058       0.483162       0.432844                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.6080                 NaN  0.232153E-001  0.916628E-001            NaN            NaN  0.389001       0.462515       0.425583                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.6416                 NaN  0.209645E-001  0.945844E-001            NaN            NaN  0.378997       0.448803       0.415002                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.6741                 NaN  0.187335E-001  0.975070E-001            NaN            NaN  0.369644       0.435230       0.404754                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.7051                 NaN  0.166133E-001  0.100915                 NaN            NaN  0.361430       0.420920       0.394985                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.7352                 NaN  0.145526E-001  0.102612                 NaN            NaN  0.352586       0.409860       0.385191                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.7634                 NaN  0.124056E-001  0.106891                 NaN            NaN  0.396370       0.344279       0.376663                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.7928                 NaN  0.104130E-001  0.108351                 NaN            NaN  0.385240       0.336395       0.366836                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.8185                 NaN  0.842232E-002  0.111905                 NaN            NaN  0.329042       0.373266       0.358830                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.8449                 NaN  0.651737E-002  0.113898                 NaN            NaN  0.362651       0.321952       0.350072                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.8695                 NaN  0.453296E-002  0.117411                 NaN            NaN  0.350818       0.315342       0.342367                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.8941                 NaN  0.262570E-002  0.120289                 NaN            NaN  0.308264       0.340292       0.334460                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.9173                 NaN  0.720820E-003  0.123572                 NaN            NaN  0.301686       0.329651       0.327104                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.9233                 NaN  0.106892E-001  0.912064E-001            NaN            NaN  0.297558       0.352353       0.324846                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.9503                 NaN  0.544530E-002  0.997950E-001            NaN            NaN  0.288307       0.340835       0.315308                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.9770                 NaN            NaN  0.116643                 NaN            NaN  0.315693       0.283143       0.307520                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.9954                 NaN            NaN  0.113723                 NaN            NaN  0.310955       0.278610       0.301336                 NaN            NaN            NaN            NaN
  1320.80        2500.00        99.0137                 NaN            NaN  0.110673                 NaN            NaN  0.308043       0.272247       0.295327                 NaN            NaN            NaN            NaN
  1318.30        2500.00        54.0006                 NaN  0.502968        2.78435                 NaN            NaN   5.80464        3.01278        5.60148        28.2932                 NaN            NaN            NaN
  1315.79        2500.00        65.3833                 NaN  0.403927        2.21920                 NaN            NaN   4.46442        1.94987        4.20889        21.3704                 NaN            NaN            NaN
  1313.28        2500.00        72.9454                 NaN  0.309559        1.90844                 NaN            NaN   3.56584        1.21688        3.28322        16.7707                 NaN            NaN            NaN
  1310.78        2500.00        77.9307                 NaN  0.247856        1.68886                 NaN            NaN   2.97014       0.754889        2.67359        13.7339                 NaN            NaN            NaN
  1308.27        2500.00        81.5748                 NaN  0.185670        1.73010                 NaN            NaN   2.69006                 NaN   2.22156        11.5978                 NaN            NaN            NaN
  1305.76        2500.00        83.8887                 NaN  0.192737        1.16384                 NaN            NaN  0.719190        2.09024        1.95492        9.99041                 NaN            NaN            NaN
  1303.26        2500.00        86.0945                 NaN  0.148214        1.28499                 NaN            NaN   1.98480       0.670974E-001   1.67698        8.74338                 NaN            NaN            NaN
  1300.75        2500.00        87.7044                 NaN  0.130827        1.16784                 NaN            NaN   1.77368                 NaN   1.48170        7.74153                 NaN            NaN            NaN
  1298.25        2500.00        89.0088                 NaN  0.118485        1.04725                 NaN            NaN   1.58410                 NaN   1.32440        6.91698                 NaN            NaN            NaN
  1295.74        2500.00        90.1093                 NaN  0.107748       0.945566                 NaN            NaN   1.42712                 NaN   1.19179        6.21847                 NaN            NaN            NaN
  1293.23        2500.00        89.2447                 NaN  0.199776       0.233618                 NaN            NaN   1.71818        1.14835        1.43483        6.02058                 NaN            NaN            NaN
  1290.73        2500.00        91.0123                 NaN  0.817870E-001  0.879637                 NaN            NaN   1.18128                 NaN   1.01427        5.83076                 NaN            NaN            NaN
  1288.22        2500.00        92.2476                 NaN  0.440562E-001  0.741602                 NaN            NaN   1.20364                 NaN  0.876208        4.88687                 NaN            NaN            NaN
  1285.71        2500.00        94.1401                 NaN  0.950983E-001  0.465335                 NaN            NaN  0.896582                 NaN  0.700958        3.70194                 NaN            NaN            NaN
  1283.21        2500.00        95.6942                 NaN  0.769340E-001  0.373501                 NaN            NaN  0.575894                 NaN  0.520284        2.75921                 NaN            NaN            NaN
  1280.70        2500.00        93.6536                 NaN  0.541172E-001  0.709867                 NaN            NaN  0.864243                 NaN  0.768404        3.94974                 NaN            NaN            NaN
  1278.20        2500.00        92.9543                 NaN  0.876326E-001  0.769380                 NaN            NaN  0.978779                 NaN  0.910455        4.29946                 NaN            NaN            NaN
  1275.69        2500.00        94.9358                 NaN  0.439258E-001  0.355738                 NaN            NaN  0.949507                 NaN  0.521630        3.19340                 NaN            NaN            NaN
  1273.18        2500.00        97.0147                 NaN  0.386359E-001  0.321115                 NaN            NaN  0.393241                 NaN  0.365430        1.86691                 NaN            NaN            NaN
  1270.68        2500.00        93.4648                 NaN  0.858300E-001  0.703275                 NaN            NaN  0.971201                 NaN  0.854539        3.92039                 NaN            NaN            NaN
  1268.17        2500.00        97.7023                 NaN  0.107281E-001  0.124599                 NaN            NaN  0.450722                 NaN  0.191202        1.52046                 NaN            NaN            NaN
  1265.66        2500.00        96.0643                 NaN  0.291436E-001  0.460394                 NaN            NaN  0.436671                 NaN  0.489921        2.51956                 NaN            NaN            NaN
  1263.16        2500.00        94.7895                 NaN  0.644764E-001  0.405017                 NaN            NaN   1.12191                 NaN  0.618323        3.00083                 NaN            NaN            NaN
  1260.65        2500.00        97.1270                 NaN  0.267369E-001  0.254890                 NaN            NaN  0.486075                 NaN  0.323636        1.78170                 NaN            NaN            NaN
  1258.15        2500.00        96.4307                 NaN  0.331603E-001  0.280613                 NaN            NaN  0.636046                 NaN  0.403148        2.16643       0.499164E-001            NaN            NaN
  1255.64        2500.00        77.0837                 NaN            NaN  0.744190                 NaN            NaN  0.292458        4.00333        2.02119        11.4119       0.823244        3.61994                 NaN
  1253.13        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70761        13.7332        7.93077        7.52517        44.9026        2.43261        15.5375        5.23050     
  1250.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.60732        13.7560        7.96710        7.59345        44.9029        2.44976        15.5709        5.15258     
  1248.12        2500.00                 NaN            NaN            NaN            NaN            NaN   2.50634        13.7762        8.00683        7.66227        44.9032        2.46693        15.6046        5.07368     
  1245.61        2500.00                 NaN            NaN            NaN            NaN            NaN   2.39913        13.7775        8.06950        7.73263        44.9031        2.48528        15.6388        4.99406     
  1243.11        2500.00                 NaN            NaN            NaN            NaN            NaN   2.29196        13.7780        8.13299        7.80319        44.9033        2.50357        15.6733        4.91366     
  1240.60        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18458        8.19768        13.7777        7.87394        44.9040        2.52186        15.7080        4.83222     
  1238.10        2500.00                 NaN            NaN            NaN            NaN            NaN   2.07724        8.26316        13.7766        7.94480        44.9051        2.54010        15.7431        4.74995     
  1235.59        2500.00                 NaN            NaN            NaN            NaN            NaN   1.96974        13.7667        8.33764        8.01523        44.9071        2.55843        15.7783        4.66685     
  1233.08        2500.00                 NaN            NaN            NaN            NaN            NaN   1.85430        8.43693        13.7372        8.08758        44.9084        2.57832        15.8142        4.58301     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN   1.73562        8.54537        13.7007        8.16078        44.9098        2.59883        15.8506        4.49837     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   2.25011        13.9020        7.95179        8.15404        44.9441        2.51054        15.8600        4.42737     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   2.24609        7.95855        13.8918        8.15898        44.9977        2.51371        15.8884        4.34473     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   1.37987        8.86416        13.5978        8.38105        44.9177        2.66017        15.9617        4.23748     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   2.24611        7.95857        13.8916        8.15902        45.1122        2.51375        15.9437        4.17495     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   2.24612        7.95856        13.8916        8.15902        45.1706        2.51374        15.9719        4.08849     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   2.19102        14.0168        7.86084        8.20714        45.1926        2.52419        16.0061        4.00142     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   2.19102        14.0168        7.86084        8.20714        45.2523        2.52419        16.0349        3.91287     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   2.19102        14.0168        7.86084        8.20714        45.3128        2.52419        16.0641        3.82323     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   2.19102        14.0168        7.86084        8.20714        45.3740        2.52419        16.0936        3.73247     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   2.10103        7.90544        14.0216        8.43575        45.2440        2.52678        16.1394        3.62605     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.2367        2.54966        16.1826        3.53387     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.3002        2.54966        16.2133        3.43980     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.3643        2.54966        16.2442        3.34468     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.4292        2.54966        16.2755        3.24849     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.4948        2.54966        16.3072        3.15121     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.5612        2.54966        16.3392        3.05284     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.6283        2.54966        16.3716        2.95334     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.6962        2.54966        16.4043        2.85273     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.7656        2.54966        16.4378        2.74976     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.8355        2.54966        16.4715        2.64620     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99038        14.1964        7.77986        8.53043        45.9062        2.54966        16.5057        2.54131     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04068        8.00962        13.8756        8.64625        45.8865        2.54811        16.5513        2.44187     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04068        8.00962        13.8756        8.64625        45.9589        2.54811        16.5863        2.33452     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.6582        9.64656        9.51956        45.4292        2.87626        16.7595        2.11074     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.85081        13.4243        9.53949        45.5000        2.87566        16.8071        2.00262     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.79067        13.4936        9.56940        45.5485        2.87206        16.8435        1.88234     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.71507        13.5818        9.59912        45.5970        2.86832        16.8795        1.75920     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.64986        13.6595        9.62928        45.6461        2.86430        16.9161        1.63480     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.7330        9.58429        9.66382        45.6930        2.85987        16.9550        1.51096     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.0125        9.32800        9.72400        45.7095        2.85025        16.9919        1.38386     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.0724        9.27090        9.75783        45.7609        2.84666        17.0330        1.25825     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1219        9.22490        9.79073        45.8140        2.84308        17.0744        1.13090     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1627        9.19164        9.82393        45.8664        2.83870        17.1155        1.00116     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1872        9.20245        9.86419        45.9029        2.82747        17.1513       0.864581     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2197        9.17556        9.89551        45.9599        2.82355        17.1937       0.732028     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2654        9.13497        9.92857        46.0166        2.81889        17.2370       0.598536     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3119        9.09416        9.96187        46.0740        2.81409        17.2807       0.463336     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3591        9.05315        9.99542        46.1319        2.80914        17.3248       0.326425     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.4072        9.01195        10.0292        46.1906        2.80404        17.3693       0.187779     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.4559        8.97057        10.0632        46.2498        2.79880        17.4142       0.473914E-001
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5054        8.92903        10.0975        46.2459        2.79342        17.4287                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5552        8.88665        10.1323        46.2099        2.78807        17.4279                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7449        8.74047        10.1960        46.1294        2.77213        17.4171                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7708        8.71421        10.2278        46.1004        2.76862        17.4183                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.65440        14.8430        10.2696        46.0542        2.76328        17.4155                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.55440        14.9644        10.3213        45.9965        2.75179        17.4116                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.53383        14.9862        10.3517        45.9671        2.74908        17.4121                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.47494        15.0559        10.3929        45.9238        2.74203        17.4105                 NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.43504        15.1037        10.4301        45.8855        2.73640        17.4093                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.35062        15.2003        10.4759        45.8375        2.72794        17.4078                 NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.1376        8.40232        10.4870        45.8327        2.72835        17.4120                 NaN
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.1983        8.34929        10.5259        45.7935        2.72148        17.4115                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.17859        15.4293        10.6064        45.6896        2.69983        17.3963                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.11147        15.4986        10.6425        45.6558        2.69485        17.3967                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.04903        15.5707        10.6829        45.6141        2.68780        17.3955                 NaN
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.22596        15.3414        10.6834        45.6411        2.69529        17.4128                 NaN
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.4357        8.16846        10.7277        45.5819        2.68308        17.4031                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.8230        7.87101        10.8275        45.4440        2.65355        17.3809                 NaN
  1082.71        2500.00                 NaN            NaN            NaN  0.414508E-002            NaN            NaN   8.13031        15.4659        10.7932        45.5257        2.67590        17.4049                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.9579        7.75053        10.9043        45.3672        2.64046        17.3796                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.6167        8.01005        10.8952        45.4093        2.66378        17.4049                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.98711        15.7145        10.8691        45.4023        2.64197        17.3850                 NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.1993        7.59687        11.0514        45.1885        2.60254        17.3613                 NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.70207        16.0154        11.0435        45.2362        2.61672        17.3862                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.68981        16.0817        11.0928        45.1581        2.60633        17.3713                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.40881        16.4580        11.1936        45.0239        2.56777        17.3480                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.61060        16.0758        11.1360        45.1593        2.62335        17.3949                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.4663        7.40256        11.2426        44.9789        2.55978        17.3499                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.5486        7.33371        11.2933        44.9251        2.55015        17.3492                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.4638        7.35324        11.2934        44.9502        2.57877        17.3606                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.7964        7.15650        11.3956        44.7986        2.51818        17.3347                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.04780        16.9569        11.4689        44.7039        2.49769        17.3248                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.0687        6.97532        11.5236        44.6357        2.48152        17.3152                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.91394        17.1545        11.5768        44.5743        2.46925        17.3111                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.2872        6.82648        11.6368        44.4990        2.44952        17.3010                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.72447        17.4243        11.6976        44.4269        2.43205        17.2947                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.5128        6.65769        11.7517        44.3662        2.41940        17.2921                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.6080        6.61621        11.7990        44.2981        2.40025        17.2785                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.6264        6.58860        11.8444        44.2586        2.39866        17.2834                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.8512        6.43559        11.9121        44.1651        2.36817        17.2678                 NaN
