|6.6.6
Archiving\03_Data\frac/QFM_m5/WD94/WD94_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1506.27        2500.00        99.0885                 NaN            NaN            NaN            NaN            NaN  0.911460                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0886                 NaN            NaN            NaN            NaN            NaN  0.911415                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0883                 NaN            NaN            NaN            NaN            NaN  0.911652                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0871                 NaN            NaN            NaN            NaN            NaN  0.912900                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0802                 NaN            NaN            NaN            NaN            NaN  0.919824                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8967                 NaN            NaN            NaN            NaN            NaN  0.799957       0.303382                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.6047                 NaN            NaN            NaN            NaN            NaN  0.572458       0.822859                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.6293                 NaN            NaN            NaN            NaN            NaN  0.561327       0.809340                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.6517                 NaN            NaN            NaN            NaN            NaN  0.797032       0.551313                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.6741                 NaN            NaN            NaN            NaN            NaN  0.785350       0.540503                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.6956                 NaN            NaN            NaN            NaN            NaN  0.531347       0.773066                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.7173                 NaN            NaN            NaN            NaN            NaN  0.761086       0.521607                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7371                 NaN            NaN            NaN            NaN            NaN  0.751542       0.511377                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7592                 NaN            NaN            NaN            NaN            NaN  0.502138       0.738687                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.7759                 NaN            NaN            NaN            NaN  0.228726E-001  0.732290       0.468927                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.7955                 NaN            NaN            NaN            NaN            NaN  0.719381       0.485142                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.8151                 NaN            NaN            NaN            NaN  0.392807E-001  0.434537       0.711117                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.8320                 NaN            NaN            NaN            NaN            NaN  0.467832       0.700218                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.8457                 NaN            NaN            NaN            NaN            NaN  0.693286       0.461037                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.8682                 NaN            NaN            NaN            NaN  0.944499E-002  0.441278       0.681058                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.8817                 NaN            NaN            NaN            NaN  0.298291E-001  0.675909       0.412593                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.8985                 NaN            NaN            NaN            NaN  0.417428E-001  0.392105       0.667684                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.9130                 NaN            NaN            NaN            NaN  0.416426E-001  0.660372       0.385014                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        97.7105                 NaN            NaN            NaN            NaN  0.138844E-002  0.724105       0.941671       0.622368                 NaN            NaN            NaN            NaN
  1446.12        2500.00        97.0170                 NaN            NaN            NaN            NaN            NaN   1.24112       0.745309       0.996602                 NaN            NaN            NaN            NaN
  1443.61        2500.00        97.1251                 NaN            NaN            NaN            NaN            NaN   1.19749       0.716262       0.961108                 NaN            NaN            NaN            NaN
  1441.10        2500.00        97.2240                 NaN            NaN            NaN            NaN            NaN   1.15741       0.690014       0.928615                 NaN            NaN            NaN            NaN
  1438.60        2500.00        97.3232                 NaN            NaN  0.604540E-003            NaN            NaN  0.663645        1.11642       0.896115                 NaN            NaN            NaN            NaN
  1436.09        2500.00        97.3863                 NaN            NaN  0.187626                 NaN            NaN  0.693777       0.823041       0.909266                 NaN            NaN            NaN            NaN
  1433.58        2500.00        97.4772                 NaN            NaN  0.203645                 NaN            NaN  0.761592       0.675289       0.882227                 NaN            NaN            NaN            NaN
  1431.08        2500.00        97.5599                 NaN            NaN  0.199991                 NaN            NaN  0.653026       0.732521       0.854527                 NaN            NaN            NaN            NaN
  1428.57        2500.00        97.6379                 NaN            NaN  0.196381                 NaN            NaN  0.705162       0.632395       0.828139                 NaN            NaN            NaN            NaN
  1426.07        2500.00        97.7147                 NaN            NaN  0.192700                 NaN            NaN  0.612784       0.678021       0.801793                 NaN            NaN            NaN            NaN
  1423.56        2500.00        97.7842                 NaN            NaN  0.188948                 NaN            NaN  0.654479       0.594109       0.778278                 NaN            NaN            NaN            NaN
  1421.05        2500.00        97.8557                 NaN            NaN  0.185538                 NaN            NaN  0.629444       0.575642       0.753723                 NaN            NaN            NaN            NaN
  1418.55        2500.00        97.9145                 NaN            NaN  0.183316                 NaN            NaN  0.560542       0.607555       0.734070                 NaN            NaN            NaN            NaN
  1416.04        2500.00        97.9833                 NaN            NaN  0.177972                 NaN            NaN  0.541288       0.587797       0.709634                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.0392                 NaN            NaN  0.179959                 NaN            NaN  0.559706       0.529767       0.691397                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.0971                 NaN            NaN  0.168703                 NaN            NaN  0.510682       0.553419       0.670088                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.1508                 NaN            NaN  0.169747                 NaN            NaN  0.498266       0.528923       0.652292                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.2021                 NaN            NaN  0.166804                 NaN            NaN  0.484841       0.511718       0.634504                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.2517                 NaN            NaN  0.163926                 NaN            NaN  0.471266       0.495712       0.617370                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.2992                 NaN            NaN  0.161239                 NaN            NaN  0.479849       0.458952       0.600743                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.3446                 NaN            NaN  0.158856                 NaN            NaN  0.464207       0.447500       0.584840                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.3879                 NaN            NaN  0.156046                 NaN            NaN  0.435807       0.450476       0.569774                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.4301                 NaN            NaN  0.153182                 NaN            NaN  0.424288       0.437385       0.555057                 NaN            NaN            NaN            NaN
  1390.98        2500.00        98.4705                 NaN            NaN  0.150805                 NaN            NaN  0.423433       0.414466       0.540771                 NaN            NaN            NaN            NaN
  1388.47        2500.00        98.5096                 NaN            NaN  0.148088                 NaN            NaN  0.403325       0.411884       0.527053                 NaN            NaN            NaN            NaN
  1385.96        2500.00        98.5476                 NaN            NaN  0.145639                 NaN            NaN  0.393372       0.399772       0.513600                 NaN            NaN            NaN            NaN
  1383.46        2500.00        98.5828                 NaN            NaN  0.143122                 NaN            NaN  0.388869       0.384019       0.501221                 NaN            NaN            NaN            NaN
  1380.95        2500.00        98.6174                 NaN            NaN  0.141043                 NaN            NaN  0.378388       0.374091       0.489051                 NaN            NaN            NaN            NaN
  1378.45        2500.00        98.5915                 NaN  0.141816E-001  0.543621E-001            NaN            NaN  0.379574       0.460309       0.500040                 NaN            NaN            NaN            NaN
  1375.94        2500.00        98.6298                 NaN  0.134162E-001  0.556353E-001            NaN            NaN  0.369056       0.445766       0.486323                 NaN            NaN            NaN            NaN
  1373.43        2500.00        98.6678                 NaN  0.124477E-001  0.578334E-001            NaN            NaN  0.358009       0.431248       0.472623                 NaN            NaN            NaN            NaN
  1370.93        2500.00        98.7047                 NaN  0.113992E-001  0.624167E-001            NaN            NaN  0.348767       0.413259       0.459457                 NaN            NaN            NaN            NaN
  1368.42        2500.00        98.7380                 NaN  0.107778E-001  0.593152E-001            NaN            NaN  0.407488       0.337601       0.446779                 NaN            NaN            NaN            NaN
  1365.91        2500.00        98.7730                 NaN  0.947351E-002  0.716024E-001            NaN            NaN  0.323350       0.384504       0.438105                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.8040                 NaN  0.925528E-002  0.587375E-001            NaN            NaN  0.326260       0.382563       0.419207                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.8354                 NaN  0.808728E-002  0.681126E-001            NaN            NaN  0.311265       0.365563       0.411612                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.8649                 NaN  0.729293E-002  0.701120E-001            NaN            NaN  0.302764       0.354101       0.400841                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.8934                 NaN  0.650778E-002  0.721025E-001            NaN            NaN  0.294808       0.342795       0.390426                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.9205                 NaN  0.576333E-002  0.744447E-001            NaN            NaN  0.287800       0.330963       0.380507                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.9468                 NaN  0.504160E-002  0.755109E-001            NaN            NaN  0.280300       0.321716       0.370594                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.9714                 NaN  0.429204E-002  0.784692E-001            NaN            NaN  0.310599       0.273263       0.361928                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.9971                 NaN  0.359789E-002  0.793500E-001            NaN            NaN  0.301359       0.266570       0.352044                 NaN            NaN            NaN            NaN
  1343.36        2500.00        99.0196                 NaN  0.290628E-002  0.817517E-001            NaN            NaN  0.260337       0.291508       0.343935                 NaN            NaN            NaN            NaN
  1340.85        2500.00        99.0425                 NaN  0.224604E-002  0.830077E-001            NaN            NaN  0.282746       0.254329       0.335131                 NaN            NaN            NaN            NaN
  1338.35        2500.00        99.0639                 NaN  0.156018E-002  0.853614E-001            NaN            NaN  0.273069       0.248715       0.327360                 NaN            NaN            NaN            NaN
  1335.84        2500.00        99.0852                 NaN  0.902590E-003  0.872399E-001            NaN            NaN  0.242758       0.264445       0.319418                 NaN            NaN            NaN            NaN
  1333.33        2500.00        99.1054                 NaN  0.247476E-003  0.894028E-001            NaN            NaN  0.237210       0.255758       0.312026                 NaN            NaN            NaN            NaN
  1330.83        2500.00        99.1145                 NaN  0.366543E-002  0.658348E-001            NaN            NaN  0.233596       0.272925       0.309519                 NaN            NaN            NaN            NaN
  1328.32        2500.00        99.1366                 NaN  0.186491E-002  0.718550E-001            NaN            NaN  0.226011       0.263564       0.300075                 NaN            NaN            NaN            NaN
  1325.81        2500.00        99.1585                 NaN            NaN  0.837934E-001            NaN            NaN  0.243726       0.221616       0.292322                 NaN            NaN            NaN            NaN
  1323.31        2500.00        99.1749                 NaN            NaN  0.815045E-001            NaN            NaN  0.239739       0.217727       0.286121                 NaN            NaN            NaN            NaN
  1320.80        2500.00        99.1912                 NaN            NaN  0.791525E-001            NaN            NaN  0.237105       0.212444       0.280102                 NaN            NaN            NaN            NaN
  1318.30        2500.00        55.6195                 NaN  0.176356        2.04616                 NaN            NaN   4.65984        2.38584        5.45920        29.6531                 NaN            NaN            NaN
  1315.79        2500.00        66.8516                 NaN  0.140495        1.61904                 NaN            NaN   3.55983        1.53407        4.06941        22.2255                 NaN            NaN            NaN
  1313.28        2500.00        74.2169                 NaN  0.107069        1.38524                 NaN            NaN   2.83080       0.953459        3.15685        17.3497                 NaN            NaN            NaN
  1310.78        2500.00        79.0331                 NaN  0.853932E-001   1.22189                 NaN            NaN   2.35132       0.590037        2.56084        14.1575                 NaN            NaN            NaN
  1308.27        2500.00        82.5193                 NaN  0.637692E-001   1.24841                 NaN            NaN   2.12488                 NaN   2.12140        11.9222                 NaN            NaN            NaN
  1305.76        2500.00        84.7655                 NaN  0.660766E-001  0.838946                 NaN            NaN  0.561044        1.65013        1.86353        10.2547                 NaN            NaN            NaN
  1303.26        2500.00        86.8543                 NaN  0.506999E-001  0.924817                 NaN            NaN   1.56497       0.523033E-001   1.59514        8.95775                 NaN            NaN            NaN
  1300.75        2500.00        88.3896                 NaN  0.446800E-001  0.839715                 NaN            NaN   1.39761                 NaN   1.40721        7.92119                 NaN            NaN            NaN
  1298.25        2500.00        89.6333                 NaN  0.404084E-001  0.752479                 NaN            NaN   1.24771                 NaN   1.25614        7.06999                 NaN            NaN            NaN
  1295.74        2500.00        90.6817                 NaN  0.366995E-001  0.678978                 NaN            NaN   1.12371                 NaN   1.12899        6.34997                 NaN            NaN            NaN
  1293.23        2500.00        90.0032                 NaN  0.680649E-001  0.168067                 NaN            NaN   1.34430       0.905390        1.35972        6.15126                 NaN            NaN            NaN
  1290.73        2500.00        91.5143                 NaN  0.277735E-001  0.629835                 NaN            NaN  0.929356                 NaN  0.958071        5.94067                 NaN            NaN            NaN
  1288.22        2500.00        92.7042                 NaN  0.149445E-001  0.532433                 NaN            NaN  0.946463                 NaN  0.826815        4.97515                 NaN            NaN            NaN
  1285.71        2500.00        94.5059                 NaN  0.322082E-001  0.333423                 NaN            NaN  0.704959                 NaN  0.660453        3.76305                 NaN            NaN            NaN
  1283.21        2500.00        95.9632                 NaN  0.260182E-001  0.267370                 NaN            NaN  0.452466                 NaN  0.489538        2.80144                 NaN            NaN            NaN
  1280.70        2500.00        94.0553                 NaN  0.183150E-001  0.508947                 NaN            NaN  0.679823                 NaN  0.723563        4.01408                 NaN            NaN            NaN
  1278.20        2500.00        93.4201                 NaN  0.296466E-001  0.551583                 NaN            NaN  0.770154                 NaN  0.857062        4.37148                 NaN            NaN            NaN
  1275.69        2500.00        95.2537                 NaN  0.148303E-001  0.254818                 NaN            NaN  0.746998                 NaN  0.490080        3.23956                 NaN            NaN            NaN
  1273.18        2500.00        97.2145                 NaN  0.130220E-001  0.229514                 NaN            NaN  0.308612                 NaN  0.342763        1.89164                 NaN            NaN            NaN
  1270.68        2500.00        93.9198                 NaN  0.289738E-001  0.503895                 NaN            NaN  0.764150                 NaN  0.802842        3.98037                 NaN            NaN            NaN
  1268.17        2500.00        97.8368                 NaN  0.360885E-002  0.889578E-001            NaN            NaN  0.353509                 NaN  0.179020        1.53810                 NaN            NaN            NaN
  1265.66        2500.00        96.3056                 NaN  0.981051E-002  0.329245                 NaN            NaN  0.342990                 NaN  0.459056        2.55331                 NaN            NaN            NaN
  1263.16        2500.00        95.1839                 NaN  0.217178E-001  0.290085                 NaN            NaN  0.882300                 NaN  0.579763        3.04223                 NaN            NaN            NaN
  1260.65        2500.00        97.3234                 NaN  0.898298E-002  0.182004                 NaN            NaN  0.381371                 NaN  0.302702        1.80158                 NaN            NaN            NaN
  1258.15        2500.00        96.6940                 NaN  0.111413E-001  0.200417                 NaN            NaN  0.499197                 NaN  0.377100        2.19089       0.272636E-001            NaN            NaN
  1255.64        2500.00        78.2243                 NaN            NaN  0.538561                 NaN            NaN  0.232193        3.18497        1.91023        11.6869       0.454297        3.76857                 NaN
  1253.13        2500.00                 NaN            NaN            NaN            NaN            NaN   2.17811        11.4408        6.61519        7.43268        48.1308        1.40288        16.9027        5.89684     
  1250.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.09758        11.4638        6.64723        7.50032        48.1326        1.41276        16.9375        5.80823     
  1248.12        2500.00                 NaN            NaN            NaN            NaN            NaN   2.01648        11.4847        6.68210        7.56849        48.1345        1.42265        16.9726        5.71856     
  1245.61        2500.00                 NaN            NaN            NaN            NaN            NaN   1.93035        11.4899        6.73616        7.63818        48.1359        1.43322        17.0082        5.62808     
  1243.11        2500.00                 NaN            NaN            NaN            NaN            NaN   1.84424        11.4946        6.79092        7.70807        48.1375        1.44376        17.0441        5.53676     
  1240.60        2500.00                 NaN            NaN            NaN            NaN            NaN   1.75796        6.84671        11.4984        7.77815        48.1398        1.45430        17.0804        5.44429     
  1238.10        2500.00                 NaN            NaN            NaN            NaN            NaN   1.67170        6.90317        11.5018        7.84834        48.1424        1.46480        17.1169        5.35092     
  1235.59        2500.00                 NaN            NaN            NaN            NaN            NaN   1.58529        11.4978        6.96716        7.91811        48.1460        1.47536        17.1536        5.25663     
  1233.08        2500.00                 NaN            NaN            NaN            NaN            NaN   1.49247        7.05197        11.4774        7.98978        48.1489        1.48682        17.1911        5.16153     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN   1.39704        7.14447        11.4512        8.06228        48.1518        1.49863        17.2290        5.06557     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   1.81135        11.6207        6.64895        8.05609        48.1918        1.44776        17.2382        4.98516     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   1.80873        6.65481        11.6126        8.06151        48.2528        1.44963        17.2683        4.89170     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   1.11091        7.41679        11.3784        8.28046        48.1646        1.53396        17.3449        4.76996     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   1.80884        6.65532        11.6135        8.06272        48.3832        1.44977        17.3268        4.69983     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   1.80889        6.65556        11.6140        8.06330        48.4496        1.44983        17.3566        4.60215     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   1.76450        11.7188        6.57802        8.11119        48.4755        1.45586        17.3925        4.50366     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   1.76455        11.7193        6.57827        8.11178        48.5435        1.45592        17.4231        4.40367     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   1.76459        11.7198        6.57852        8.11238        48.6122        1.45598        17.4540        4.30248     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   1.76463        11.7203        6.57877        8.11297        48.6818        1.45604        17.4854        4.20004     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   1.69197        6.61546        11.7453        8.33846        48.5398        1.45740        17.5321        4.07946     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60278        11.8915        6.51848        8.43206        48.5324        1.47055        17.5770        3.97517     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60282        11.8921        6.51873        8.43268        48.6045        1.47061        17.6095        3.86909     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60286        11.8926        6.51898        8.43331        48.6773        1.47067        17.6424        3.76184     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60291        11.8932        6.51924        8.43393        48.7509        1.47074        17.6757        3.65341     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60295        11.8937        6.51949        8.43456        48.8254        1.47080        17.7094        3.54376     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60299        11.8943        6.51975        8.43520        48.9006        1.47086        17.7434        3.43291     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60303        11.8948        6.52001        8.43583        48.9767        1.47092        17.7779        3.32081     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60307        11.8954        6.52027        8.43647        49.0536        1.47099        17.8127        3.20747     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60312        11.8960        6.52053        8.43711        49.1323        1.47105        17.8484        3.09151     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60316        11.8966        6.52080        8.43775        49.2114        1.47111        17.8843        2.97489     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60321        11.8971        6.52106        8.43840        49.2916        1.47118        17.9207        2.85680     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   1.64357        6.71314        11.6398        8.55261        49.2687        1.47018        17.9675        2.74452     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   1.64362        6.71341        11.6404        8.55327        49.3507        1.47024        18.0047        2.62371     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5149        8.10320        9.41256        48.7582        1.65872        18.1817        2.37072     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.27701        11.3169        9.43235        48.8351        1.65833        18.2314        2.24900     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.22583        11.3808        9.46255        48.8907        1.65631        18.2700        2.11377     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.16201        11.4609        9.49262        48.9467        1.65421        18.3083        1.97537     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.10684        11.5321        9.52312        49.0032        1.65196        18.3472        1.83557     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5973        8.05351        9.55787        49.0570        1.64946        18.3885        1.69640     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.8322        7.84551        9.61812        49.0788        1.64398        18.4278        1.55361     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.8853        7.79971        9.65213        49.1372        1.64195        18.4713        1.41249     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.9297        7.76320        9.68522        49.1974        1.63993        18.5151        1.26944     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.9671        7.73730        9.71868        49.2571        1.63745        18.5587        1.12372     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.9925        7.74830        9.75941        49.3012        1.63107        18.5971       0.970388     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.0234        7.72718        9.79100        49.3658        1.62885        18.6421       0.821557     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.0647        7.69514        9.82427        49.4300        1.62621        18.6880       0.671690     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.1067        7.66284        9.85780        49.4948        1.62348        18.7344       0.519929     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.1496        7.63030        9.89159        49.5604        1.62067        18.7812       0.366270     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.1933        7.59754        9.92562        49.6267        1.61778        18.8284       0.210687     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.2377        7.56458        9.95991        49.6938        1.61480        18.8761       0.531692E-001
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.2824        7.53117        9.99410        49.6904        1.61169        18.8902                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3271        7.49681        10.0286        49.6515        1.60857        18.8874                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4961        7.36959        10.0924        49.5677        1.59943        18.8748                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5196        7.34834        10.1240        49.5364        1.59737        18.8742                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.29932        12.5842        10.1656        49.4871        1.59428        18.8695                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.21573        12.6895        10.2172        49.4260        1.58765        18.8639                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.19980        12.7101        10.2474        49.3942        1.58606        18.8624                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.15102        12.7715        10.2884        49.3481        1.58198        18.8590                 NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.11715        12.8152        10.3254        49.3073        1.57872        18.8561                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.04776        12.8984        10.3710        49.2562        1.57383        18.8528                 NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8469        7.09306        10.3819        49.2494        1.57399        18.8548                 NaN
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8998        7.04980        10.4205        49.2073        1.57000        18.8526                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.90061        13.1053        10.5012        49.0995        1.55760        18.8358                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.84122        13.1696        10.5371        49.0630        1.55470        18.8343                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.78856        13.2340        10.5772        49.0183        1.55061        18.8312                 NaN
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.93702        13.0375        10.5776        49.0457        1.55485        18.8474                 NaN
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1225        6.88852        10.6219        48.9836        1.54783        18.8357                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4549        6.64383        10.7215        48.8380        1.53086        18.8110                 NaN
  1082.71        2500.00                 NaN            NaN            NaN  0.312337E-002            NaN            NaN   6.85791        13.1517        10.6870        48.9228        1.54362        18.8339                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.5774        6.53972        10.7979        48.7556        1.52326        18.8060                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2843        6.75949        10.7888        48.7997        1.53665        18.8310                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.73677        13.3696        10.7640        48.7962        1.52417        18.8093                 NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.7919        6.41332        10.9449        48.5665        1.50141        18.7820                 NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.50444        13.6298        10.9363        48.6142        1.50945        18.8057                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.48614        13.7071        10.9854        48.5301        1.50345        18.7879                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.25614        14.0219        11.0865        48.3912        1.48134        18.7628                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.43075        13.6870        11.0284        48.5312        1.51319        18.8095                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.0369        6.24784        11.1353        48.3422        1.47666        18.7611                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1087        6.19163        11.1857        48.2844        1.47108        18.7585                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.0380        6.20978        11.1857        48.3103        1.48754        18.7686                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3230        6.04552        11.2879        48.1507        1.45266        18.7402                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.95904        14.4620        11.3609        48.0492        1.44084        18.7279                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5623        5.89637        11.4156        47.9777        1.43154        18.7165                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.84424        14.6411        11.4685        47.9114        1.42443        18.7103                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7571        5.77009        11.5286        47.8327        1.41310        18.6984                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.68588        14.8759        11.5892        47.7559        1.40302        18.6901                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9533        5.63159        11.6431        47.6907        1.39570        18.6856                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0438        5.59161        11.6906        47.6195        1.38469        18.6699                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0591        5.57212        11.7355        47.5763        1.38373        18.6732                 NaN
