|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.25/K22/K22_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1531.90        500.000        99.4237                 NaN  0.576343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.41        500.000        99.4193                 NaN  0.580706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.92        500.000        99.4924                 NaN  0.507614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.42        500.000        99.3807                 NaN  0.619258       0.281969E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.93        500.000        99.4417                 NaN  0.558293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.43        500.000        99.3711                 NaN  0.628864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000        99.6722                 NaN  0.327812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.44        500.000        99.2996                 NaN  0.700365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.95        500.000        99.4584                 NaN  0.541623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.46        500.000        99.4595                 NaN  0.540519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.96        500.000        99.5647                 NaN  0.435301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.47        500.000        99.3660                 NaN  0.634045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.97        500.000        99.4743                 NaN  0.525655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.48        500.000        99.4755                 NaN  0.524481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.99        500.000        99.4799                 NaN  0.520101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.49        500.000        99.4825                 NaN  0.517517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.00        500.000        99.4852                 NaN  0.514829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.50        500.000        99.4925                 NaN  0.507489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.01        500.000        99.4931                 NaN  0.506875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.52        500.000        99.4965                 NaN  0.503544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        500.000        99.5000                 NaN  0.500022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.53        500.000        99.5037                 NaN  0.496278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.03        500.000        99.5052                 NaN  0.494777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.54        500.000        99.4911                 NaN  0.421144                 NaN  0.877710E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        500.000        99.3970                 NaN  0.186502E-001            NaN  0.584303                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        500.000        99.3818                 NaN  0.176686E-001            NaN  0.600527                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        500.000        99.3813                 NaN            NaN            NaN  0.618716                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        500.000        99.3824                 NaN            NaN            NaN  0.617569                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        500.000        99.3808                 NaN            NaN            NaN  0.619162                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        500.000        99.2177                 NaN            NaN            NaN  0.782319                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.7137                 NaN            NaN            NaN  0.286288                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        500.000        99.2072                 NaN            NaN            NaN  0.792767                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        500.000        99.3735                 NaN            NaN            NaN  0.626522                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        500.000        99.6521                 NaN  0.347916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        500.000        99.1079                 NaN            NaN            NaN  0.870260       0.218756E-001            NaN            NaN            NaN            NaN            NaN
  1479.61        500.000        98.9616                 NaN            NaN            NaN  0.433002       0.605416                 NaN            NaN            NaN            NaN            NaN
  1478.12        500.000        98.9744                 NaN            NaN            NaN  0.427067       0.598496                 NaN            NaN            NaN            NaN            NaN
  1476.62        500.000        98.9862                 NaN            NaN            NaN  0.592200       0.421552                 NaN            NaN            NaN            NaN            NaN
  1475.13        500.000        98.9984                 NaN            NaN            NaN  0.415796       0.585820                 NaN            NaN            NaN            NaN            NaN
  1473.63        500.000        99.0106                 NaN            NaN            NaN  0.409726       0.579682                 NaN            NaN            NaN            NaN            NaN
  1472.14        500.000        99.0211                 NaN            NaN            NaN  0.573530       0.405369                 NaN            NaN            NaN            NaN            NaN
  1470.64        500.000        99.0326                 NaN            NaN            NaN  0.567473       0.399956                 NaN            NaN            NaN            NaN            NaN
  1469.15        500.000        99.0437                 NaN            NaN            NaN  0.394083       0.562180                 NaN            NaN            NaN            NaN            NaN
  1467.66        500.000        99.0528                 NaN            NaN            NaN  0.389789       0.557421                 NaN            NaN            NaN            NaN            NaN
  1466.16        500.000        99.0672                 NaN            NaN            NaN  0.549045       0.383728                 NaN            NaN            NaN            NaN            NaN
  1464.67        500.000        99.0780                 NaN            NaN            NaN  0.378674       0.543322                 NaN            NaN            NaN            NaN            NaN
  1463.17        500.000        99.0872                 NaN            NaN            NaN  0.538549       0.374281                 NaN            NaN            NaN            NaN            NaN
  1461.68        500.000        99.0964                 NaN            NaN            NaN  0.533824       0.369804                 NaN            NaN            NaN            NaN            NaN
  1460.19        500.000        99.1056                 NaN            NaN            NaN  0.366041       0.528343                 NaN            NaN            NaN            NaN            NaN
  1458.69        500.000        99.1159                 NaN            NaN            NaN  0.360245       0.523883                 NaN            NaN            NaN            NaN            NaN
  1457.20        500.000        99.1269                 NaN            NaN            NaN  0.517077       0.355989                 NaN            NaN            NaN            NaN            NaN
  1455.70        500.000        99.1338                 NaN            NaN            NaN  0.513739       0.352411                 NaN            NaN            NaN            NaN            NaN
  1454.21        500.000        99.1442                 NaN            NaN            NaN  0.508370       0.347451                 NaN            NaN            NaN            NaN            NaN
  1452.72        500.000        99.1542                 NaN            NaN            NaN  0.342963       0.502793                 NaN            NaN            NaN            NaN            NaN
  1451.22        500.000        99.1622                 NaN            NaN            NaN  0.499041       0.338715                 NaN            NaN            NaN            NaN            NaN
  1449.73        500.000        99.1705                 NaN            NaN            NaN  0.494407       0.335132                 NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.1798                 NaN            NaN            NaN  0.331282       0.488937                 NaN            NaN            NaN            NaN            NaN
  1446.74        500.000        99.1880                 NaN            NaN            NaN  0.484919       0.327069                 NaN            NaN            NaN            NaN            NaN
  1445.24        500.000        99.1960                 NaN            NaN            NaN  0.480462       0.323526                 NaN            NaN            NaN            NaN            NaN
  1443.75        500.000        99.2037                 NaN            NaN            NaN  0.320121       0.476170                 NaN            NaN            NaN            NaN            NaN
  1442.26        500.000        99.2045                 NaN            NaN            NaN  0.313266       0.482213                 NaN            NaN            NaN            NaN            NaN
  1440.76        500.000        99.2281                 NaN            NaN            NaN  0.314148       0.457788                 NaN            NaN            NaN            NaN            NaN
  1439.27        500.000        97.9549                 NaN            NaN            NaN  0.639480       0.825104                 NaN  0.580513                 NaN            NaN            NaN
  1437.77        500.000        97.4810                 NaN            NaN            NaN   1.01657       0.696518                 NaN  0.805909                 NaN            NaN            NaN
  1436.28        500.000        97.5494                 NaN            NaN            NaN  0.988406       0.677597                 NaN  0.784644                 NaN            NaN            NaN
  1434.79        500.000        97.6118                 NaN            NaN            NaN  0.962613       0.660169                 NaN  0.765420                 NaN            NaN            NaN
  1433.29        500.000        97.6685                 NaN            NaN            NaN  0.939089       0.644507                 NaN  0.747907                 NaN            NaN            NaN
  1431.80        500.000        97.7308                 NaN            NaN            NaN  0.913385       0.627642                 NaN  0.728150                 NaN            NaN            NaN
  1430.30        500.000        97.7862                 NaN            NaN            NaN  0.612125       0.890608                 NaN  0.711107                 NaN            NaN            NaN
  1428.81        500.000        97.8372                 NaN            NaN            NaN  0.597831       0.869760                 NaN  0.695244                 NaN            NaN            NaN
  1427.32        500.000        97.8886                 NaN            NaN            NaN  0.583832       0.848331                 NaN  0.679190                 NaN            NaN            NaN
  1425.82        500.000        97.9375                 NaN            NaN            NaN  0.828159       0.570463                 NaN  0.663910                 NaN            NaN            NaN
  1424.33        500.000        97.9843                 NaN            NaN            NaN  0.809080       0.557381                 NaN  0.649251                 NaN            NaN            NaN
  1422.83        500.000        98.0310                 NaN            NaN            NaN  0.544060       0.790132                 NaN  0.634798                 NaN            NaN            NaN
  1421.34        500.000        98.0740                 NaN            NaN            NaN  0.532355       0.772507                 NaN  0.621115                 NaN            NaN            NaN
  1419.84        500.000        98.1164                 NaN            NaN            NaN  0.755527       0.520142                 NaN  0.607943                 NaN            NaN            NaN
  1418.35        500.000        98.1563                 NaN            NaN            NaN  0.509392       0.739113                 NaN  0.595242                 NaN            NaN            NaN
  1416.86        500.000        98.1957                 NaN            NaN            NaN  0.498179       0.723338                 NaN  0.582765                 NaN            NaN            NaN
  1415.36        500.000        98.2339                 NaN            NaN            NaN  0.708022       0.487170                 NaN  0.570913                 NaN            NaN            NaN
  1413.87        500.000        98.2701                 NaN            NaN            NaN  0.477338       0.693147                 NaN  0.559376                 NaN            NaN            NaN
  1412.37        500.000        98.3052                 NaN            NaN            NaN  0.466995       0.679437                 NaN  0.548368                 NaN            NaN            NaN
  1410.88        500.000        98.3387                 NaN            NaN            NaN  0.457730       0.665719                 NaN  0.537814                 NaN            NaN            NaN
  1409.39        500.000        98.3727                 NaN            NaN            NaN  0.652359       0.448048                 NaN  0.526908                 NaN            NaN            NaN
  1407.89        500.000        98.4056                 NaN            NaN            NaN  0.438976       0.639056                 NaN  0.516406                 NaN            NaN            NaN
  1406.40        500.000        98.4354                 NaN            NaN            NaN  0.430139       0.627449                 NaN  0.507025                 NaN            NaN            NaN
  1404.90        500.000        98.4636                 NaN            NaN            NaN  0.616563       0.421611                 NaN  0.498178                 NaN            NaN            NaN
  1403.41        500.000        98.4951                 NaN            NaN            NaN  0.603892       0.413111                 NaN  0.487896                 NaN            NaN            NaN
  1401.92        500.000        98.5228                 NaN            NaN            NaN  0.592625       0.405364                 NaN  0.479172                 NaN            NaN            NaN
  1400.42        500.000        98.5490                 NaN            NaN            NaN  0.582399       0.397747                 NaN  0.470816                 NaN            NaN            NaN
  1398.93        500.000        98.5763                 NaN            NaN            NaN  0.572032       0.389551                 NaN  0.462142                 NaN            NaN            NaN
  1397.43        500.000        98.6021                 NaN            NaN            NaN  0.382816       0.561336                 NaN  0.453698                 NaN            NaN            NaN
  1395.94        500.000        98.6268                 NaN            NaN            NaN  0.375637       0.551689                 NaN  0.445839                 NaN            NaN            NaN
  1394.45        500.000        98.6506                 NaN            NaN            NaN  0.542850       0.368350                 NaN  0.438223                 NaN            NaN            NaN
  1392.95        500.000        98.6737                 NaN            NaN            NaN  0.361797       0.533639                 NaN  0.430906                 NaN            NaN            NaN
  1391.46        500.000        98.6978                 NaN            NaN            NaN  0.354999       0.524221                 NaN  0.422978                 NaN            NaN            NaN
  1389.96        500.000        98.7186                 NaN            NaN            NaN  0.516278       0.348744                 NaN  0.416361                 NaN            NaN            NaN
  1388.47        500.000        98.7408                 NaN            NaN            NaN  0.342436       0.507556                 NaN  0.409198                 NaN            NaN            NaN
  1386.97        500.000        98.7624                 NaN            NaN            NaN  0.499374       0.336113                 NaN  0.402127                 NaN            NaN            NaN
  1385.48        500.000        98.7822                 NaN            NaN            NaN  0.491643       0.330415                 NaN  0.395760                 NaN            NaN            NaN
  1383.99        500.000        98.8024                 NaN            NaN            NaN  0.484082       0.324295                 NaN  0.389263                 NaN            NaN            NaN
  1382.49        500.000        98.8217                 NaN            NaN            NaN  0.476606       0.318735                 NaN  0.382943                 NaN            NaN            NaN
  1381.00        500.000        98.8405                 NaN            NaN            NaN  0.469530       0.313134                 NaN  0.376871                 NaN            NaN            NaN
  1379.50        500.000        98.8594                 NaN            NaN            NaN  0.462206       0.307785                 NaN  0.370639                 NaN            NaN            NaN
  1378.01        500.000        98.8773                 NaN            NaN            NaN  0.455493       0.302335                 NaN  0.364838                 NaN            NaN            NaN
  1376.52        500.000        98.8943                 NaN            NaN            NaN  0.448944       0.297413                 NaN  0.359295                 NaN            NaN            NaN
  1375.02        500.000        98.9118                 NaN            NaN            NaN  0.292229       0.442282                 NaN  0.353720                 NaN            NaN            NaN
  1373.53        500.000        98.9286                 NaN            NaN            NaN  0.286697       0.436339                 NaN  0.348370                 NaN            NaN            NaN
  1372.03        500.000        98.9439                 NaN            NaN            NaN  0.430263       0.282602                 NaN  0.343278                 NaN            NaN            NaN
  1370.54        500.000        98.9606                 NaN            NaN            NaN  0.423918       0.277800                 NaN  0.337640                 NaN            NaN            NaN
  1369.05        500.000        98.9757                 NaN            NaN            NaN  0.273678       0.417913                 NaN  0.332740                 NaN            NaN            NaN
  1367.55        500.000        98.9919                 NaN            NaN            NaN  0.268419       0.412168                 NaN  0.327474                 NaN            NaN            NaN
  1366.06        500.000        99.0052                 NaN            NaN            NaN  0.407738       0.263959                 NaN  0.323141                 NaN            NaN            NaN
  1364.56        500.000        99.0200                 NaN            NaN            NaN  0.401809       0.259931                 NaN  0.318246                 NaN            NaN            NaN
  1363.07        500.000        99.0346                 NaN            NaN            NaN  0.396416       0.255660                 NaN  0.313371                 NaN            NaN            NaN
  1361.57        500.000        99.0474                 NaN            NaN            NaN  0.391673       0.251729                 NaN  0.309223                 NaN            NaN            NaN
  1360.08        500.000        99.0611                 NaN            NaN            NaN  0.247671       0.386577                 NaN  0.304643                 NaN            NaN            NaN
  1358.59        500.000        99.0736                 NaN            NaN            NaN  0.382187       0.243697                 NaN  0.300564                 NaN            NaN            NaN
  1357.09        500.000        99.0874                 NaN            NaN            NaN  0.239509       0.377126                 NaN  0.296006                 NaN            NaN            NaN
  1355.60        500.000        99.0991                 NaN            NaN            NaN  0.372602       0.236163                 NaN  0.292085                 NaN            NaN            NaN
  1354.10        500.000        99.1118                 NaN            NaN            NaN  0.232172       0.368088                 NaN  0.287919                 NaN            NaN            NaN
  1352.61        500.000        99.1235                 NaN            NaN            NaN  0.363941       0.228483                 NaN  0.284033                 NaN            NaN            NaN
  1351.12        500.000        99.1353                 NaN            NaN            NaN  0.224983       0.359550                 NaN  0.280124                 NaN            NaN            NaN
  1349.62        500.000        99.1466                 NaN            NaN            NaN  0.221131       0.355843                 NaN  0.276439                 NaN            NaN            NaN
  1348.13        500.000        99.1577                 NaN            NaN            NaN  0.351640       0.217955                 NaN  0.272733                 NaN            NaN            NaN
  1346.63        500.000        99.1694                 NaN            NaN            NaN  0.347141       0.214673                 NaN  0.268833                 NaN            NaN            NaN
  1345.14        500.000        99.1797                 NaN            NaN            NaN  0.211357       0.343517                 NaN  0.265419                 NaN            NaN            NaN
  1343.65        500.000        99.1906                 NaN            NaN            NaN  0.339607       0.208010                 NaN  0.261822                 NaN            NaN            NaN
  1342.15        500.000        99.2006                 NaN            NaN            NaN  0.204737       0.336167                 NaN  0.258536                 NaN            NaN            NaN
  1340.66        500.000        99.2103                 NaN            NaN            NaN  0.202072       0.332384                 NaN  0.255194                 NaN            NaN            NaN
  1339.16        500.000        99.2208                 NaN            NaN            NaN  0.329037       0.198396                 NaN  0.251765                 NaN            NaN            NaN
  1337.67        500.000        99.2303                 NaN            NaN            NaN  0.195764       0.325408                 NaN  0.248558                 NaN            NaN            NaN
  1336.17        500.000        99.2402                 NaN            NaN            NaN  0.321913       0.192504                 NaN  0.245336                 NaN            NaN            NaN
  1334.68        500.000        99.2493                 NaN            NaN            NaN  0.318729       0.189763                 NaN  0.242242                 NaN            NaN            NaN
  1333.19        500.000        99.2582                 NaN            NaN            NaN  0.187032       0.315522                 NaN  0.239288                 NaN            NaN            NaN
  1331.69        500.000        99.2678                 NaN            NaN            NaN  0.183917       0.312227                 NaN  0.236101                 NaN            NaN            NaN
  1330.20        500.000        99.2762                 NaN            NaN            NaN  0.181228       0.309325                 NaN  0.233295                 NaN            NaN            NaN
  1328.70        500.000        99.2842                 NaN            NaN            NaN  0.178875       0.306307                 NaN  0.230627                 NaN            NaN            NaN
  1327.21        500.000        99.2938                 NaN            NaN            NaN  0.175879       0.302988                 NaN  0.227314                 NaN            NaN            NaN
  1325.72        500.000        99.3016                 NaN            NaN            NaN  0.173663       0.299930                 NaN  0.224800                 NaN            NaN            NaN
  1324.22        500.000        99.3099                 NaN            NaN            NaN  0.170753       0.297368                 NaN  0.222020                 NaN            NaN            NaN
  1322.73        500.000        99.3173                 NaN            NaN            NaN  0.168302       0.294927                 NaN  0.219469                 NaN            NaN            NaN
  1321.23        500.000        99.3245                 NaN            NaN            NaN  0.292480       0.165989                 NaN  0.217034                 NaN            NaN            NaN
  1319.74        500.000        99.3333                 NaN            NaN            NaN  0.163195       0.289333                 NaN  0.214151                 NaN            NaN            NaN
  1318.25        500.000        99.3405                 NaN            NaN            NaN  0.286838       0.160904                 NaN  0.211748                 NaN            NaN            NaN
  1316.75        500.000        99.3481                 NaN            NaN            NaN  0.158439       0.284282                 NaN  0.209185                 NaN            NaN            NaN
  1315.26        500.000        99.3554                 NaN            NaN            NaN  0.281858       0.155907                 NaN  0.206825                 NaN            NaN            NaN
  1313.76        500.000        99.3628                 NaN            NaN            NaN  0.279116       0.153813                 NaN  0.204259                 NaN            NaN            NaN
  1312.27        500.000        99.3689                 NaN            NaN            NaN  0.277139       0.151599                 NaN  0.202318                 NaN            NaN            NaN
  1310.77        500.000        99.3766                 NaN            NaN            NaN  0.274396       0.149408                 NaN  0.199642                 NaN            NaN            NaN
  1309.28        500.000        99.3838                 NaN            NaN            NaN  0.272147       0.146741                 NaN  0.197289                 NaN            NaN            NaN
  1307.79        500.000        99.3900                 NaN            NaN            NaN  0.269917       0.144914                 NaN  0.195198                 NaN            NaN            NaN
  1306.29        500.000        99.4171                 NaN            NaN  0.783164E-001  0.111791       0.193746                 NaN  0.199090                 NaN            NaN            NaN
  1304.80        500.000        99.4073                 NaN            NaN            NaN  0.265198       0.138551                 NaN  0.188937                 NaN            NaN            NaN
  1303.30        500.000        99.3175                 NaN            NaN            NaN  0.300497       0.163124                 NaN  0.218831                 NaN            NaN            NaN
  1301.81        500.000        99.1695                 NaN            NaN  0.193621       0.340412                 NaN            NaN  0.296444                 NaN            NaN            NaN
  1300.32        500.000        99.1880                 NaN            NaN  0.207865       0.310928                 NaN            NaN  0.293204                 NaN            NaN            NaN
  1298.82        500.000        99.2587                 NaN            NaN  0.188378       0.286222                 NaN            NaN  0.266728                 NaN            NaN            NaN
  1297.33        500.000        99.3165                 NaN            NaN  0.172579       0.265595                 NaN            NaN  0.245357                 NaN            NaN            NaN
  1295.83        500.000        99.3642                 NaN            NaN  0.159669       0.248382                 NaN            NaN  0.227794                 NaN            NaN            NaN
  1294.34        500.000        99.4048                 NaN            NaN  0.148150       0.234283                 NaN            NaN  0.212725                 NaN            NaN            NaN
  1292.85        500.000        99.4436                 NaN            NaN  0.137965       0.220008                 NaN            NaN  0.198377                 NaN            NaN            NaN
  1291.35        500.000        99.4734                 NaN            NaN  0.129287       0.210125                 NaN            NaN  0.187151                 NaN            NaN            NaN
  1289.86        500.000        99.1052       0.398687                 NaN  0.121069       0.199235                 NaN            NaN  0.175810                 NaN            NaN            NaN
  1288.36        500.000        99.5277                 NaN            NaN  0.114379       0.190938                 NaN            NaN  0.167030                 NaN            NaN            NaN
  1286.87        500.000        99.5646                 NaN            NaN  0.114183       0.149039                 NaN            NaN  0.172140                 NaN            NaN            NaN
  1285.38        500.000        99.5535                 NaN            NaN  0.978204E-001  0.210018                 NaN            NaN  0.138686                 NaN            NaN            NaN
  1283.88        500.000        99.5868                 NaN            NaN  0.977443E-001  0.170460                 NaN            NaN  0.144957                 NaN            NaN            NaN
  1282.39        500.000        99.6033                 NaN            NaN  0.925751E-001  0.165613                 NaN            NaN  0.138519                 NaN            NaN            NaN
  1280.89        500.000        99.6162                 NaN            NaN  0.889136E-001  0.161121                 NaN            NaN  0.133762                 NaN            NaN            NaN
  1279.40        500.000        99.6275                 NaN            NaN  0.853899E-001  0.157563                 NaN            NaN  0.129517                 NaN            NaN            NaN
  1277.90        500.000        99.6406                 NaN            NaN  0.813263E-001  0.153665                 NaN            NaN  0.124382                 NaN            NaN            NaN
  1276.41        500.000        99.6508                 NaN            NaN  0.782154E-001  0.150590                 NaN            NaN  0.120444                 NaN            NaN            NaN
  1274.92        500.000        99.6375                 NaN            NaN  0.842469E-001  0.151546                 NaN            NaN  0.126679                 NaN            NaN            NaN
  1273.42        500.000        64.5158                 NaN            NaN   2.79146        4.70753                 NaN            NaN   4.22925        23.7560                 NaN            NaN
  1271.93        500.000        98.3762                 NaN            NaN  0.121290       0.217039                 NaN            NaN  0.188704        1.09677                 NaN            NaN
  1270.43        500.000        99.7744                 NaN            NaN  0.141137E-001  0.330731E-001            NaN            NaN  0.251646E-001  0.153230                 NaN            NaN
  1268.94        500.000        99.7992                 NaN            NaN  0.119359E-001  0.301750E-001            NaN            NaN  0.223692E-001  0.136343                 NaN            NaN
  1267.45        500.000        99.7985                 NaN            NaN  0.585445E-002  0.228865E-001  0.157063E-001            NaN  0.226126E-001  0.134481                 NaN            NaN
  1265.95        500.000        99.7944                 NaN            NaN            NaN  0.350387E-001  0.125858E-001            NaN  0.234216E-001  0.134504                 NaN            NaN
  1264.46        500.000        99.8218                 NaN            NaN            NaN  0.103450E-001  0.308549E-001            NaN  0.203724E-001  0.116601                 NaN            NaN
  1262.96        500.000        99.7164                 NaN            NaN  0.251445E-002  0.126456E-001  0.424534E-001            NaN  0.316000E-001  0.194411                 NaN            NaN
  1261.47        500.000        99.9353                 NaN            NaN  0.608999E-002  0.126249E-001            NaN            NaN  0.882953E-002  0.372016E-001            NaN            NaN
