|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.25/K22/K22_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1524.43        500.000        99.2724                 NaN  0.727559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000        99.6206                 NaN  0.379446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.44        500.000        99.1896                 NaN  0.810434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.95        500.000        99.3729                 NaN  0.627136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.46        500.000        99.3740                 NaN  0.625967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.96        500.000        99.4957                 NaN  0.504340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.47        500.000        99.2653                 NaN  0.734677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.97        500.000        99.3907                 NaN  0.609264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.48        500.000        99.3918                 NaN  0.608202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.99        500.000        99.3968                 NaN  0.603208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.49        500.000        99.3998                 NaN  0.600248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.00        500.000        99.4026                 NaN  0.597417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.50        500.000        99.4108                 NaN  0.589190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.01        500.000        99.4116                 NaN  0.588409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.52        500.000        99.4152                 NaN  0.584756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        500.000        99.4192                 NaN  0.580829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.53        500.000        99.4233                 NaN  0.576666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.03        500.000        99.4250                 NaN  0.575003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.54        500.000        99.4089                 NaN  0.489583                 NaN  0.101511                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        500.000        99.3024                 NaN  0.216849E-001            NaN  0.675957                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        500.000        99.2845                 NaN  0.205503E-001            NaN  0.694964                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        500.000        99.2836                 NaN            NaN            NaN  0.716423                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        500.000        99.2847                 NaN            NaN            NaN  0.715313                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        500.000        99.2826                 NaN            NaN            NaN  0.717427                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        500.000        99.0932                 NaN            NaN            NaN  0.906754                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.6679                 NaN            NaN            NaN  0.332084                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        500.000        99.0804                 NaN            NaN            NaN  0.919557                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        500.000        99.2730                 NaN            NaN            NaN  0.726995                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        500.000        99.5938                 NaN  0.406162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        500.000        98.9642                 NaN            NaN            NaN   1.01055       0.252857E-001            NaN            NaN            NaN            NaN            NaN
  1479.61        500.000        98.7969                 NaN            NaN            NaN  0.503024       0.700044                 NaN            NaN            NaN            NaN            NaN
  1478.12        500.000        98.8112                 NaN            NaN            NaN  0.496434       0.692377                 NaN            NaN            NaN            NaN            NaN
  1476.62        500.000        98.8243                 NaN            NaN            NaN  0.685419       0.490330                 NaN            NaN            NaN            NaN            NaN
  1475.13        500.000        98.8377                 NaN            NaN            NaN  0.483929       0.678407                 NaN            NaN            NaN            NaN            NaN
  1473.63        500.000        98.8512                 NaN            NaN            NaN  0.477186       0.671648                 NaN            NaN            NaN            NaN            NaN
  1472.14        500.000        98.8627                 NaN            NaN            NaN  0.664893       0.472390                 NaN            NaN            NaN            NaN            NaN
  1470.64        500.000        98.8755                 NaN            NaN            NaN  0.658151       0.466398                 NaN            NaN            NaN            NaN            NaN
  1469.15        500.000        98.8877                 NaN            NaN            NaN  0.459893       0.652413                 NaN            NaN            NaN            NaN            NaN
  1467.66        500.000        98.8974                 NaN            NaN            NaN  0.455294       0.647351                 NaN            NaN            NaN            NaN            NaN
  1466.16        500.000        98.9139                 NaN            NaN            NaN  0.637753       0.448341                 NaN            NaN            NaN            NaN            NaN
  1464.67        500.000        98.9257                 NaN            NaN            NaN  0.442775       0.631493                 NaN            NaN            NaN            NaN            NaN
  1463.17        500.000        98.9358                 NaN            NaN            NaN  0.626280       0.437933                 NaN            NaN            NaN            NaN            NaN
  1461.68        500.000        98.9459                 NaN            NaN            NaN  0.621122       0.432984                 NaN            NaN            NaN            NaN            NaN
  1460.19        500.000        98.9562                 NaN            NaN            NaN  0.428811       0.615027                 NaN            NaN            NaN            NaN            NaN
  1458.69        500.000        98.9674                 NaN            NaN            NaN  0.422337       0.610243                 NaN            NaN            NaN            NaN            NaN
  1457.20        500.000        98.9798                 NaN            NaN            NaN  0.602592       0.417633                 NaN            NaN            NaN            NaN            NaN
  1455.70        500.000        98.9873                 NaN            NaN            NaN  0.599026       0.413703                 NaN            NaN            NaN            NaN            NaN
  1454.21        500.000        98.9986                 NaN            NaN            NaN  0.593202       0.408234                 NaN            NaN            NaN            NaN            NaN
  1452.72        500.000        99.0098                 NaN            NaN            NaN  0.403206       0.586971                 NaN            NaN            NaN            NaN            NaN
  1451.22        500.000        99.0186                 NaN            NaN            NaN  0.582882       0.398498                 NaN            NaN            NaN            NaN            NaN
  1449.73        500.000        99.0278                 NaN            NaN            NaN  0.577749       0.394483                 NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.0381                 NaN            NaN            NaN  0.390200       0.571686                 NaN            NaN            NaN            NaN            NaN
  1446.74        500.000        99.0471                 NaN            NaN            NaN  0.567342       0.385582                 NaN            NaN            NaN            NaN            NaN
  1445.24        500.000        99.0559                 NaN            NaN            NaN  0.562442       0.381659                 NaN            NaN            NaN            NaN            NaN
  1443.75        500.000        99.0644                 NaN            NaN            NaN  0.377888       0.557668                 NaN            NaN            NaN            NaN            NaN
  1442.26        500.000        99.0646                 NaN            NaN            NaN  0.370161       0.565219                 NaN            NaN            NaN            NaN            NaN
  1440.76        500.000        99.0918                 NaN            NaN            NaN  0.371388       0.536827                 NaN            NaN            NaN            NaN            NaN
  1439.27        500.000        97.7061                 NaN            NaN            NaN  0.749647       0.975350                 NaN  0.568886                 NaN            NaN            NaN
  1437.77        500.000        97.1905                 NaN            NaN            NaN   1.20272       0.816940                 NaN  0.789865                 NaN            NaN            NaN
  1436.28        500.000        97.2641                 NaN            NaN            NaN   1.17083       0.795612                 NaN  0.769507                 NaN            NaN            NaN
  1434.79        500.000        97.3311                 NaN            NaN            NaN   1.14178       0.775962                 NaN  0.751128                 NaN            NaN            NaN
  1433.29        500.000        97.3919                 NaN            NaN            NaN   1.11536       0.758379                 NaN  0.734409                 NaN            NaN            NaN
  1431.80        500.000        97.4590                 NaN            NaN            NaN   1.08623       0.739296                 NaN  0.715474                 NaN            NaN            NaN
  1430.30        500.000        97.5185                 NaN            NaN            NaN  0.721785        1.06051                 NaN  0.699183                 NaN            NaN            NaN
  1428.81        500.000        97.5732                 NaN            NaN            NaN  0.705651        1.03707                 NaN  0.684033                 NaN            NaN            NaN
  1427.32        500.000        97.6286                 NaN            NaN            NaN  0.689885        1.01283                 NaN  0.668683                 NaN            NaN            NaN
  1425.82        500.000        97.6811                 NaN            NaN            NaN  0.990014       0.674819                 NaN  0.654076                 NaN            NaN            NaN
  1424.33        500.000        97.7313                 NaN            NaN            NaN  0.968517       0.660085                 NaN  0.640065                 NaN            NaN            NaN
  1422.83        500.000        97.7818                 NaN            NaN            NaN  0.644959       0.946971                 NaN  0.626243                 NaN            NaN            NaN
  1421.34        500.000        97.8279                 NaN            NaN            NaN  0.631823       0.927100                 NaN  0.613163                 NaN            NaN            NaN
  1419.84        500.000        97.8736                 NaN            NaN            NaN  0.907903       0.617968                 NaN  0.600574                 NaN            NaN            NaN
  1418.35        500.000        97.9163                 NaN            NaN            NaN  0.605889       0.889364                 NaN  0.588433                 NaN            NaN            NaN
  1416.86        500.000        97.9588                 NaN            NaN            NaN  0.593175       0.871519                 NaN  0.576502                 NaN            NaN            NaN
  1415.36        500.000        98.0000                 NaN            NaN            NaN  0.854182       0.580687                 NaN  0.565174                 NaN            NaN            NaN
  1413.87        500.000        98.0389                 NaN            NaN            NaN  0.569638       0.837321                 NaN  0.554145                 NaN            NaN            NaN
  1412.37        500.000        98.0767                 NaN            NaN            NaN  0.557877       0.821846                 NaN  0.543625                 NaN            NaN            NaN
  1410.88        500.000        98.1127                 NaN            NaN            NaN  0.547418       0.806306                 NaN  0.533543                 NaN            NaN            NaN
  1409.39        500.000        98.1493                 NaN            NaN            NaN  0.791156       0.536426                 NaN  0.523100                 NaN            NaN            NaN
  1407.89        500.000        98.1849                 NaN            NaN            NaN  0.526122       0.775975                 NaN  0.513044                 NaN            NaN            NaN
  1406.40        500.000        98.2169                 NaN            NaN            NaN  0.516096       0.762935                 NaN  0.504088                 NaN            NaN            NaN
  1404.90        500.000        98.2472                 NaN            NaN            NaN  0.750728       0.506462                 NaN  0.495652                 NaN            NaN            NaN
  1403.41        500.000        98.2812                 NaN            NaN            NaN  0.736205       0.496807                 NaN  0.485779                 NaN            NaN            NaN
  1401.92        500.000        98.3111                 NaN            NaN            NaN  0.723408       0.488036                 NaN  0.477443                 NaN            NaN            NaN
  1400.42        500.000        98.3393                 NaN            NaN            NaN  0.711836       0.479406                 NaN  0.469462                 NaN            NaN            NaN
  1398.93        500.000        98.3688                 NaN            NaN            NaN  0.700103       0.469958                 NaN  0.461154                 NaN            NaN            NaN
  1397.43        500.000        98.3966                 NaN            NaN            NaN  0.462428       0.687901                 NaN  0.453065                 NaN            NaN            NaN
  1395.94        500.000        98.4232                 NaN            NaN            NaN  0.454277       0.676933                 NaN  0.445548                 NaN            NaN            NaN
  1394.45        500.000        98.4488                 NaN            NaN            NaN  0.666983       0.445940                 NaN  0.438263                 NaN            NaN            NaN
  1392.95        500.000        98.4737                 NaN            NaN            NaN  0.438510       0.656514                 NaN  0.431269                 NaN            NaN            NaN
  1391.46        500.000        98.4998                 NaN            NaN            NaN  0.430769       0.645745                 NaN  0.423653                 NaN            NaN            NaN
  1389.96        500.000        98.5222                 NaN            NaN            NaN  0.636853       0.423639                 NaN  0.417339                 NaN            NaN            NaN
  1388.47        500.000        98.5462                 NaN            NaN            NaN  0.416445       0.626856                 NaN  0.410470                 NaN            NaN            NaN
  1386.97        500.000        98.5696                 NaN            NaN            NaN  0.617525       0.409206                 NaN  0.403683                 NaN            NaN            NaN
  1385.48        500.000        98.5909                 NaN            NaN            NaN  0.608768       0.402729                 NaN  0.397593                 NaN            NaN            NaN
  1383.99        500.000        98.6127                 NaN            NaN            NaN  0.600187       0.395723                 NaN  0.391363                 NaN            NaN            NaN
  1382.49        500.000        98.6337                 NaN            NaN            NaN  0.591660       0.389363                 NaN  0.385303                 NaN            NaN            NaN
  1381.00        500.000        98.6540                 NaN            NaN            NaN  0.583605       0.382947                 NaN  0.379483                 NaN            NaN            NaN
  1379.50        500.000        98.6744                 NaN            NaN            NaN  0.575291       0.376854                 NaN  0.373493                 NaN            NaN            NaN
  1378.01        500.000        98.6939                 NaN            NaN            NaN  0.567601       0.370570                 NaN  0.367930                 NaN            NaN            NaN
  1376.52        500.000        98.7122                 NaN            NaN            NaN  0.560204       0.364968                 NaN  0.362618                 NaN            NaN            NaN
  1375.02        500.000        98.7312                 NaN            NaN            NaN  0.358984       0.552543                 NaN  0.357266                 NaN            NaN            NaN
  1373.53        500.000        98.7495                 NaN            NaN            NaN  0.352587       0.545821                 NaN  0.352134                 NaN            NaN            NaN
  1372.03        500.000        98.7658                 NaN            NaN            NaN  0.538946       0.347967                 NaN  0.347253                 NaN            NaN            NaN
  1370.54        500.000        98.7841                 NaN            NaN            NaN  0.531646       0.342433                 NaN  0.341815                 NaN            NaN            NaN
  1369.05        500.000        98.8004                 NaN            NaN            NaN  0.337729       0.524745                 NaN  0.337115                 NaN            NaN            NaN
  1367.55        500.000        98.8182                 NaN            NaN            NaN  0.331585       0.518170                 NaN  0.332036                 NaN            NaN            NaN
  1366.06        500.000        98.8323                 NaN            NaN            NaN  0.513349       0.326464                 NaN  0.327895                 NaN            NaN            NaN
  1364.56        500.000        98.8485                 NaN            NaN            NaN  0.506470       0.321850                 NaN  0.323179                 NaN            NaN            NaN
  1363.07        500.000        98.8644                 NaN            NaN            NaN  0.500264       0.316892                 NaN  0.318475                 NaN            NaN            NaN
  1361.57        500.000        98.8781                 NaN            NaN            NaN  0.494957       0.312403                 NaN  0.314503                 NaN            NaN            NaN
  1360.08        500.000        98.8931                 NaN            NaN            NaN  0.307701       0.489103                 NaN  0.310086                 NaN            NaN            NaN
  1358.59        500.000        98.9065                 NaN            NaN            NaN  0.484195       0.303126                 NaN  0.306171                 NaN            NaN            NaN
  1357.09        500.000        98.9217                 NaN            NaN            NaN  0.298222       0.478352                 NaN  0.301764                 NaN            NaN            NaN
  1355.60        500.000        98.9344                 NaN            NaN            NaN  0.473193       0.294399                 NaN  0.297998                 NaN            NaN            NaN
  1354.10        500.000        98.9482                 NaN            NaN            NaN  0.289758       0.468058                 NaN  0.293976                 NaN            NaN            NaN
  1352.61        500.000        98.9609                 NaN            NaN            NaN  0.463363       0.285458                 NaN  0.290234                 NaN            NaN            NaN
  1351.12        500.000        98.9738                 NaN            NaN            NaN  0.281406       0.458336                 NaN  0.286463                 NaN            NaN            NaN
  1349.62        500.000        98.9860                 NaN            NaN            NaN  0.276872       0.454176                 NaN  0.282915                 NaN            NaN            NaN
  1348.13        500.000        98.9980                 NaN            NaN            NaN  0.449369       0.273246                 NaN  0.279339                 NaN            NaN            NaN
  1346.63        500.000        99.0109                 NaN            NaN            NaN  0.444116       0.269410                 NaN  0.275560                 NaN            NaN            NaN
  1345.14        500.000        99.0221                 NaN            NaN            NaN  0.265561       0.440045                 NaN  0.272272                 NaN            NaN            NaN
  1343.65        500.000        99.0340                 NaN            NaN            NaN  0.435545       0.261639                 NaN  0.268792                 NaN            NaN            NaN
  1342.15        500.000        99.0449                 NaN            NaN            NaN  0.257824       0.431683                 NaN  0.265625                 NaN            NaN            NaN
  1340.66        500.000        99.0555                 NaN            NaN            NaN  0.254777       0.427332                 NaN  0.262396                 NaN            NaN            NaN
  1339.16        500.000        99.0670                 NaN            NaN            NaN  0.423564       0.250376                 NaN  0.259071                 NaN            NaN            NaN
  1337.67        500.000        99.0773                 NaN            NaN            NaN  0.247351       0.419389                 NaN  0.255970                 NaN            NaN            NaN
  1336.17        500.000        99.0883                 NaN            NaN            NaN  0.415348       0.243487                 NaN  0.252849                 NaN            NaN            NaN
  1334.68        500.000        99.0981                 NaN            NaN            NaN  0.411747       0.240294                 NaN  0.249854                 NaN            NaN            NaN
  1333.19        500.000        99.1078                 NaN            NaN            NaN  0.237102       0.408089                 NaN  0.246999                 NaN            NaN            NaN
  1331.69        500.000        99.1184                 NaN            NaN            NaN  0.233408       0.404303                 NaN  0.243899                 NaN            NaN            NaN
  1330.20        500.000        99.1275                 NaN            NaN            NaN  0.230245       0.401018                 NaN  0.241188                 NaN            NaN            NaN
  1328.70        500.000        99.1363                 NaN            NaN            NaN  0.227520       0.397587                 NaN  0.238614                 NaN            NaN            NaN
  1327.21        500.000        99.1469                 NaN            NaN            NaN  0.223953       0.393732                 NaN  0.235369                 NaN            NaN            NaN
  1325.72        500.000        99.1555                 NaN            NaN            NaN  0.221395       0.390167                 NaN  0.232946                 NaN            NaN            NaN
  1324.22        500.000        99.1646                 NaN            NaN            NaN  0.217899       0.387306                 NaN  0.230243                 NaN            NaN            NaN
  1322.73        500.000        99.1726                 NaN            NaN            NaN  0.215027       0.384624                 NaN  0.227774                 NaN            NaN            NaN
  1321.23        500.000        99.1804                 NaN            NaN            NaN  0.381891       0.212311                 NaN  0.225421                 NaN            NaN            NaN
  1319.74        500.000        99.1903                 NaN            NaN            NaN  0.208956       0.378186                 NaN  0.222599                 NaN            NaN            NaN
  1318.25        500.000        99.1981                 NaN            NaN            NaN  0.375359       0.206248                 NaN  0.220271                 NaN            NaN            NaN
  1316.75        500.000        99.2065                 NaN            NaN            NaN  0.203312       0.372446                 NaN  0.217773                 NaN            NaN            NaN
  1315.26        500.000        99.2146                 NaN            NaN            NaN  0.369679       0.200277                 NaN  0.215481                 NaN            NaN            NaN
  1313.76        500.000        99.2227                 NaN            NaN            NaN  0.366486       0.197798                 NaN  0.212972                 NaN            NaN            NaN
  1312.27        500.000        99.2294                 NaN            NaN            NaN  0.364334       0.195178                 NaN  0.211111                 NaN            NaN            NaN
  1310.77        500.000        99.2378                 NaN            NaN            NaN  0.361114       0.192558                 NaN  0.208478                 NaN            NaN            NaN
  1309.28        500.000        99.2459                 NaN            NaN            NaN  0.358553       0.189324                 NaN  0.206180                 NaN            NaN            NaN
  1307.79        500.000        99.2527                 NaN            NaN            NaN  0.356025       0.187167                 NaN  0.204150                 NaN            NaN            NaN
  1306.29        500.000        99.2779                 NaN            NaN  0.115426       0.147627       0.250671                 NaN  0.208398                 NaN            NaN            NaN
  1304.80        500.000        99.2722                 NaN            NaN            NaN  0.350569       0.179345                 NaN  0.197927                 NaN            NaN            NaN
  1303.30        500.000        99.1615                 NaN            NaN            NaN  0.397683       0.211386                 NaN  0.229395                 NaN            NaN            NaN
  1301.81        500.000        98.9603                 NaN            NaN  0.287062       0.441566                 NaN            NaN  0.311031                 NaN            NaN            NaN
  1300.32        500.000        98.9791                 NaN            NaN  0.308796       0.404000                 NaN            NaN  0.308082                 NaN            NaN            NaN
  1298.82        500.000        99.0665                 NaN            NaN  0.280439       0.372402                 NaN            NaN  0.280686                 NaN            NaN            NaN
  1297.33        500.000        99.1379                 NaN            NaN  0.257443       0.346077                 NaN            NaN  0.258554                 NaN            NaN            NaN
  1295.83        500.000        99.1970                 NaN            NaN  0.238610       0.324078                 NaN            NaN  0.240354                 NaN            NaN            NaN
  1294.34        500.000        99.2473                 NaN            NaN  0.221876       0.306119                 NaN            NaN  0.224721                 NaN            NaN            NaN
  1292.85        500.000        99.2955                 NaN            NaN  0.206914       0.287764                 NaN            NaN  0.209800                 NaN            NaN            NaN
  1291.35        500.000        99.3324                 NaN            NaN  0.194321       0.275159                 NaN            NaN  0.198135                 NaN            NaN            NaN
  1289.86        500.000        98.9710       0.399248                 NaN  0.182200       0.261205                 NaN            NaN  0.186314                 NaN            NaN            NaN
  1288.36        500.000        99.3998                 NaN            NaN  0.172419       0.250629                 NaN            NaN  0.177177                 NaN            NaN            NaN
  1286.87        500.000        99.4495                 NaN            NaN  0.172098       0.195642                 NaN            NaN  0.182774                 NaN            NaN            NaN
  1285.38        500.000        99.4285                 NaN            NaN  0.147919       0.276220                 NaN            NaN  0.147359                 NaN            NaN            NaN
  1283.88        500.000        99.4734                 NaN            NaN  0.148030       0.224438                 NaN            NaN  0.154161                 NaN            NaN            NaN
  1282.39        500.000        99.4939                 NaN            NaN  0.140391       0.218265                 NaN            NaN  0.147430                 NaN            NaN            NaN
  1280.89        500.000        99.5099                 NaN            NaN  0.135031       0.212544                 NaN            NaN  0.142476                 NaN            NaN            NaN
  1279.40        500.000        99.5240                 NaN            NaN  0.129873       0.208076                 NaN            NaN  0.138056                 NaN            NaN            NaN
  1277.90        500.000        99.5403                 NaN            NaN  0.123877       0.203109                 NaN            NaN  0.132678                 NaN            NaN            NaN
  1276.41        500.000        99.5529                 NaN            NaN  0.119297       0.199231                 NaN            NaN  0.128566                 NaN            NaN            NaN
  1274.92        500.000        99.5352                 NaN            NaN  0.128969       0.200553                 NaN            NaN  0.135311                 NaN            NaN            NaN
  1273.42        500.000        62.4410                 NaN            NaN   4.16975        6.07398                 NaN            NaN   4.40752        22.9078                 NaN            NaN
  1271.93        500.000        98.2298                 NaN            NaN  0.187563       0.289033                 NaN            NaN  0.202945        1.09065                 NaN            NaN
  1270.43        500.000        99.7543                 NaN            NaN  0.219240E-001  0.441561E-001            NaN            NaN  0.270986E-001  0.152497                 NaN            NaN
  1268.94        500.000        99.7813                 NaN            NaN  0.185864E-001  0.403577E-001            NaN            NaN  0.240888E-001  0.135636                 NaN            NaN
  1267.45        500.000        99.7807                 NaN            NaN  0.915285E-002  0.306781E-001  0.214601E-001            NaN  0.243507E-001  0.133708                 NaN            NaN
  1265.95        500.000        99.7763                 NaN            NaN            NaN  0.479336E-001  0.169034E-001            NaN  0.252214E-001  0.133659                 NaN            NaN
  1264.46        500.000        99.8061                 NaN            NaN            NaN  0.139192E-001  0.422531E-001            NaN  0.219382E-001  0.115811                 NaN            NaN
  1262.96        500.000        99.6936                 NaN            NaN  0.393566E-002  0.170454E-001  0.584251E-001            NaN  0.340256E-001  0.193003                 NaN            NaN
  1261.47        500.000        99.9267                 NaN            NaN  0.978989E-002  0.170619E-001            NaN            NaN  0.950869E-002  0.369121E-001            NaN            NaN
