|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2.75/K22/K22_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1595.15        2500.00                 NaN   99.1739       0.750939       0.751716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.57        2500.00                 NaN   99.1527       0.770160       0.771255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1592.00        2500.00                 NaN   99.1700       0.755793       0.741768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.42        2500.00                 NaN   99.1647       0.763229       0.721017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.85        2500.00                 NaN   99.1842       0.744548       0.712970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.27        2500.00                 NaN   99.1737       0.756854       0.694579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.70        2500.00                 NaN   99.2076       0.722792       0.695622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.13        2500.00                 NaN   99.2022       0.728621       0.692057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.55        2500.00                 NaN   99.2086       0.723540       0.679060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.98        2500.00                 NaN   99.9531       0.154978E-001  0.313527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.40        2500.00                 NaN   98.4873        1.41363       0.990225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.83        2500.00                 NaN   99.2300       0.706433       0.635508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.25        2500.00                 NaN   99.2389       0.696907       0.641558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.68        2500.00                 NaN   99.2382       0.700849       0.609570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.10        2500.00                 NaN   99.2539       0.684868       0.612364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.53        2500.00                 NaN   99.2289       0.707377       0.637586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.95        2500.00                 NaN   99.2915       0.651648       0.568381E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.38        2500.00                 NaN   99.2683       0.668619       0.630552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.81        2500.00                 NaN   99.2702       0.679154       0.506470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.23        2500.00                 NaN   99.1932       0.743273       0.635275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.66        2500.00                 NaN   99.7120       0.266008       0.219439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.08        2500.00                 NaN   98.9558       0.943131       0.101116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.51        2500.00                 NaN   99.2982       0.671562       0.302251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.93        2500.00                 NaN   99.3032       0.645059       0.517847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.36        2500.00                 NaN   99.3075       0.642214       0.503351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.78        2500.00                 NaN   99.3154       0.633701       0.508924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.21        2500.00                 NaN   99.3137       0.636939       0.493693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.64        2500.00                 NaN   99.3299       0.622734       0.474024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.06        2500.00                 NaN   99.3290       0.624424       0.465730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.49        2500.00                 NaN   99.3170       0.638923       0.440620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.91        2500.00                 NaN   99.3542       0.601618       0.441779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.34        2500.00                 NaN   99.1532       0.796173       0.506290E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.76        2500.00                 NaN   99.7541       0.230311       0.156317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.19        2500.00                 NaN   99.1316       0.810606       0.577918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.61        2500.00                 NaN   99.3565       0.602652       0.408479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.04        2500.00                 NaN   99.3635       0.591621       0.448558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.47        2500.00                 NaN   99.3666       0.598431       0.349283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.89        2500.00                 NaN   99.3687       0.591955       0.393874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.32        2500.00                 NaN   99.3739       0.598425       0.277053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.74        2500.00                 NaN   99.3801       0.576424       0.434677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.17        2500.00                 NaN   99.5816       0.405643       0.127271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.59        2500.00                 NaN   99.1888       0.754178       0.570639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.02        2500.00                 NaN   99.3913       0.574417       0.342870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.44        2500.00                 NaN   99.3954       0.571848       0.327195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.87        2500.00                 NaN   99.2559       0.974669E-001            NaN            NaN  0.646602                 NaN            NaN            NaN            NaN            NaN            NaN
  1524.30        2500.00                 NaN   99.2069       0.428943E-001            NaN            NaN  0.750192                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.72        2500.00                 NaN   99.2031                 NaN            NaN            NaN  0.796913                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.15        2500.00                 NaN   99.1834                 NaN            NaN            NaN  0.816626                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.57        2500.00                 NaN   99.2152                 NaN            NaN            NaN  0.784771                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.00        2500.00                 NaN   99.1944                 NaN            NaN            NaN  0.805556                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.42        2500.00                 NaN   99.1876                 NaN            NaN            NaN  0.812362                 NaN            NaN            NaN            NaN            NaN            NaN
  1514.85        2500.00                 NaN   99.1830                 NaN            NaN            NaN  0.817014                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.27        2500.00                 NaN   99.4522                 NaN            NaN            NaN  0.547763                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.70        2500.00                 NaN   98.8873                 NaN            NaN            NaN   1.11265                 NaN            NaN            NaN            NaN            NaN            NaN
  1510.13        2500.00                 NaN   98.8151                 NaN            NaN            NaN  0.594784       0.590146                 NaN            NaN            NaN            NaN            NaN
  1508.55        2500.00                 NaN   98.7061                 NaN            NaN            NaN  0.786444       0.507500                 NaN            NaN            NaN            NaN            NaN
  1506.98        2500.00                 NaN   98.7199                 NaN            NaN            NaN  0.777636       0.502417                 NaN            NaN            NaN            NaN            NaN
  1505.40        2500.00                 NaN   98.7325                 NaN            NaN            NaN  0.497216       0.770307                 NaN            NaN            NaN            NaN            NaN
  1503.83        2500.00                 NaN   98.7488                 NaN            NaN            NaN  0.761269       0.489960                 NaN            NaN            NaN            NaN            NaN
  1502.25        2500.00                 NaN   98.7603                 NaN            NaN            NaN  0.485372       0.754344                 NaN            NaN            NaN            NaN            NaN
  1500.68        2500.00                 NaN   98.7730                 NaN  0.413642E-003            NaN  0.747012       0.479598                 NaN            NaN            NaN            NaN            NaN
  1499.10        2500.00                 NaN   98.7839                 NaN  0.282822E-005            NaN  0.475597       0.740518                 NaN            NaN            NaN            NaN            NaN
  1497.53        2500.00                 NaN   98.7967                 NaN            NaN            NaN  0.733398       0.469859                 NaN            NaN            NaN            NaN            NaN
  1495.96        2500.00                 NaN   98.8085                 NaN            NaN            NaN  0.464810       0.726695                 NaN            NaN            NaN            NaN            NaN
  1494.38        2500.00                 NaN   98.8206                 NaN            NaN            NaN  0.719737       0.459665                 NaN            NaN            NaN            NaN            NaN
  1492.81        2500.00                 NaN   98.8306                 NaN  0.803469E-005            NaN  0.713307       0.456081                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00                 NaN   98.8435                 NaN            NaN            NaN  0.705840       0.450621                 NaN            NaN            NaN            NaN            NaN
  1489.66        2500.00                 NaN   98.8534                 NaN            NaN            NaN  0.700167       0.446478                 NaN            NaN            NaN            NaN            NaN
  1488.08        2500.00                 NaN   98.8634                 NaN  0.124443E-004            NaN  0.694606       0.441984                 NaN            NaN            NaN            NaN            NaN
  1486.51        2500.00                 NaN   98.8718                 NaN            NaN            NaN  0.690229       0.437950                 NaN            NaN            NaN            NaN            NaN
  1484.93        2500.00                 NaN   98.8871                 NaN            NaN            NaN  0.680740       0.432111                 NaN            NaN            NaN            NaN            NaN
  1483.36        2500.00                 NaN   98.8945                 NaN            NaN            NaN  0.676674       0.428808                 NaN            NaN            NaN            NaN            NaN
  1481.79        2500.00                 NaN   99.0953                 NaN  0.567738E-003            NaN  0.555422       0.348756                 NaN            NaN            NaN            NaN            NaN
  1480.21        2500.00                 NaN   98.7173                 NaN  0.212221E-005            NaN  0.495962       0.786711                 NaN            NaN            NaN            NaN            NaN
  1478.64        2500.00                 NaN   98.9243                 NaN            NaN            NaN  0.659189       0.416512                 NaN            NaN            NaN            NaN            NaN
  1477.06        2500.00                 NaN   98.9337                 NaN  0.534513E-002            NaN  0.655692       0.405226                 NaN            NaN            NaN            NaN            NaN
  1475.49        2500.00                 NaN   98.9916                 NaN  0.148782E-001            NaN  0.368776       0.624701                 NaN            NaN            NaN            NaN            NaN
  1473.91        2500.00                 NaN   98.9045                 NaN  0.138142E-001            NaN  0.403775       0.677892                 NaN            NaN            NaN            NaN            NaN
  1472.34        2500.00                 NaN   98.9606                 NaN  0.127490E-001            NaN  0.382029       0.644653                 NaN            NaN            NaN            NaN            NaN
  1470.76        2500.00                 NaN   98.9696                 NaN  0.115291E-001            NaN  0.379902       0.638949                 NaN            NaN            NaN            NaN            NaN
  1469.19        2500.00                 NaN   98.9775                 NaN  0.105674E-001            NaN  0.633984       0.377898                 NaN            NaN            NaN            NaN            NaN
  1467.61        2500.00                 NaN   98.9855                 NaN  0.953561E-002            NaN  0.628993       0.375952                 NaN            NaN            NaN            NaN            NaN
  1466.04        2500.00                 NaN   98.9966                 NaN  0.246047E-001            NaN  0.349559       0.629248                 NaN            NaN            NaN            NaN            NaN
  1464.47        2500.00                 NaN   99.0056                 NaN  0.301943E-001            NaN  0.338458       0.625761                 NaN            NaN            NaN            NaN            NaN
  1462.89        2500.00                 NaN   99.0101                 NaN  0.135277E-001            NaN  0.617590       0.358790                 NaN            NaN            NaN            NaN            NaN
  1461.32        2500.00                 NaN   99.0110                 NaN            NaN            NaN  0.377479       0.611569                 NaN            NaN            NaN            NaN            NaN
  1459.74        2500.00                 NaN   99.0217                 NaN  0.423428E-003            NaN  0.606449       0.371380                 NaN            NaN            NaN            NaN            NaN
  1458.17        2500.00                 NaN   99.0278                 NaN            NaN            NaN  0.369213       0.602996                 NaN            NaN            NaN            NaN            NaN
  1456.59        2500.00                 NaN   99.0352                 NaN            NaN            NaN  0.365734       0.599029                 NaN            NaN            NaN            NaN            NaN
  1455.02        2500.00                 NaN   98.3973                 NaN  0.621413E-001            NaN  0.675839       0.571897       0.292814                 NaN            NaN            NaN            NaN
  1453.44        2500.00                 NaN   97.2852                 NaN  0.258742                 NaN  0.814439       0.824615       0.816974                 NaN            NaN            NaN            NaN
  1451.87        2500.00                 NaN   97.3492                 NaN  0.256229                 NaN  0.807698       0.788883       0.798038                 NaN            NaN            NaN            NaN
  1450.30        2500.00                 NaN   97.4105                 NaN  0.253711                 NaN  0.790939       0.764841       0.779978                 NaN            NaN            NaN            NaN
  1448.72        2500.00                 NaN   97.4458                 NaN  0.254869                 NaN  0.784479       0.744040       0.770830                 NaN            NaN            NaN            NaN
  1447.15        2500.00                 NaN   97.5571                 NaN  0.243994                 NaN  0.747221       0.716061       0.735576                 NaN            NaN            NaN            NaN
  1445.57        2500.00                 NaN   97.5775                 NaN  0.247920                 NaN  0.744664       0.699090       0.730823                 NaN            NaN            NaN            NaN
  1444.00        2500.00                 NaN   97.6379                 NaN  0.243401                 NaN  0.726057       0.679976       0.712629                 NaN            NaN            NaN            NaN
  1442.42        2500.00                 NaN   97.6825                 NaN  0.242803                 NaN  0.660043       0.714912       0.699727                 NaN            NaN            NaN            NaN
  1440.85        2500.00                 NaN   97.7343                 NaN  0.240196                 NaN  0.700025       0.641045       0.684424                 NaN            NaN            NaN            NaN
  1439.27        2500.00                 NaN   97.7798                 NaN  0.238561                 NaN  0.623062       0.687629       0.670918                 NaN            NaN            NaN            NaN
  1437.70        2500.00                 NaN   97.8233                 NaN  0.236930                 NaN  0.675330       0.606264       0.658207                 NaN            NaN            NaN            NaN
  1436.13        2500.00                 NaN   97.8667                 NaN  0.231853                 NaN  0.658381       0.597597       0.645430                 NaN            NaN            NaN            NaN
  1434.55        2500.00                 NaN   97.9279                 NaN  0.234723                 NaN  0.646174       0.564683       0.626525                 NaN            NaN            NaN            NaN
  1432.98        2500.00                 NaN   97.9477                 NaN  0.232134                 NaN  0.640430       0.558272       0.621427                 NaN            NaN            NaN            NaN
  1431.40        2500.00                 NaN   97.9907                 NaN  0.229386                 NaN  0.543462       0.628512       0.607929                 NaN            NaN            NaN            NaN
  1429.83        2500.00                 NaN   98.0267                 NaN  0.228319                 NaN  0.528471       0.619170       0.597344                 NaN            NaN            NaN            NaN
  1428.25        2500.00                 NaN   98.0672                 NaN  0.226890                 NaN  0.514072       0.606790       0.585088                 NaN            NaN            NaN            NaN
  1426.68        2500.00                 NaN   98.1003                 NaN  0.225301                 NaN  0.597408       0.501635       0.575346                 NaN            NaN            NaN            NaN
  1425.10        2500.00                 NaN   98.1335                 NaN  0.224291                 NaN  0.588211       0.488685       0.565333                 NaN            NaN            NaN            NaN
  1423.53        2500.00                 NaN   98.1674                 NaN  0.222323                 NaN  0.475704       0.579461       0.555098                 NaN            NaN            NaN            NaN
  1421.96        2500.00                 NaN   98.1982                 NaN  0.221252                 NaN  0.464595       0.569998       0.546001                 NaN            NaN            NaN            NaN
  1420.38        2500.00                 NaN   98.2312                 NaN  0.219839                 NaN  0.560459       0.452459       0.536026                 NaN            NaN            NaN            NaN
  1418.81        2500.00                 NaN   98.2608                 NaN  0.218456                 NaN  0.440452       0.553328       0.527003                 NaN            NaN            NaN            NaN
  1417.23        2500.00                 NaN   98.2896                 NaN  0.217297                 NaN  0.543843       0.430911       0.518391                 NaN            NaN            NaN            NaN
  1415.66        2500.00                 NaN   98.3188                 NaN  0.215942                 NaN  0.536596       0.419253       0.509424                 NaN            NaN            NaN            NaN
  1414.08        2500.00                 NaN   98.3452                 NaN  0.215109                 NaN  0.408620       0.529670       0.501396                 NaN            NaN            NaN            NaN
  1412.51        2500.00                 NaN   98.3672                 NaN  0.215609                 NaN  0.399544       0.522086       0.495608                 NaN            NaN            NaN            NaN
  1410.93        2500.00                 NaN   98.4055                 NaN  0.209873                 NaN  0.390577       0.511636       0.482393                 NaN            NaN            NaN            NaN
  1409.36        2500.00                 NaN   98.4243                 NaN  0.211531                 NaN  0.379617       0.506921       0.477666                 NaN            NaN            NaN            NaN
  1407.79        2500.00                 NaN   98.4504                 NaN  0.209447                 NaN  0.371359       0.499401       0.469425                 NaN            NaN            NaN            NaN
  1406.21        2500.00                 NaN   98.4723                 NaN  0.208628                 NaN  0.493542       0.362667       0.462867                 NaN            NaN            NaN            NaN
  1404.64        2500.00                 NaN   98.4999                 NaN  0.207403                 NaN  0.485496       0.352850       0.454366                 NaN            NaN            NaN            NaN
  1403.06        2500.00                 NaN   98.5205                 NaN  0.206318                 NaN  0.479967       0.345139       0.448051                 NaN            NaN            NaN            NaN
  1401.49        2500.00                 NaN   98.5421                 NaN  0.205259                 NaN  0.473598       0.337586       0.441456                 NaN            NaN            NaN            NaN
  1399.91        2500.00                 NaN   98.5640                 NaN  0.204108                 NaN  0.467352       0.329748       0.434838                 NaN            NaN            NaN            NaN
  1398.34        2500.00                 NaN   98.5856                 NaN  0.202682                 NaN  0.461373       0.322424       0.427944                 NaN            NaN            NaN            NaN
  1396.76        2500.00                 NaN   98.6062                 NaN  0.201648                 NaN  0.455473       0.314956       0.421751                 NaN            NaN            NaN            NaN
  1395.19        2500.00                 NaN   98.6262                 NaN  0.200491                 NaN  0.449673       0.308030       0.415602                 NaN            NaN            NaN            NaN
  1393.62        2500.00                 NaN   98.6456                 NaN  0.201908                 NaN  0.297387       0.445140       0.409931                 NaN            NaN            NaN            NaN
  1392.04        2500.00                 NaN   98.6650                 NaN  0.195450                 NaN  0.298891       0.437504       0.403105                 NaN            NaN            NaN            NaN
  1390.47        2500.00                 NaN   98.6829                 NaN  0.197058                 NaN  0.433614       0.288501       0.397959                 NaN            NaN            NaN            NaN
  1388.89        2500.00                 NaN   98.7000                 NaN  0.196513                 NaN  0.280789       0.429899       0.392801                 NaN            NaN            NaN            NaN
  1387.32        2500.00                 NaN   98.7208                 NaN  0.193828                 NaN  0.422261       0.277115       0.385953                 NaN            NaN            NaN            NaN
  1385.74        2500.00                 NaN   98.7368                 NaN  0.193350                 NaN  0.417907       0.270765       0.381137                 NaN            NaN            NaN            NaN
  1384.17        2500.00                 NaN   98.7538                 NaN  0.192373                 NaN  0.413852       0.264000       0.375934                 NaN            NaN            NaN            NaN
  1382.59        2500.00                 NaN   98.7705                 NaN  0.190470                 NaN  0.260114       0.408426       0.370495                 NaN            NaN            NaN            NaN
  1381.02        2500.00                 NaN   98.7862                 NaN  0.189577                 NaN  0.254623       0.404026       0.365586                 NaN            NaN            NaN            NaN
  1379.45        2500.00                 NaN   98.8010                 NaN  0.188610                 NaN  0.250090       0.399393       0.360950                 NaN            NaN            NaN            NaN
  1377.87        2500.00                 NaN   98.8183                 NaN  0.186594                 NaN  0.394581       0.245140       0.355372                 NaN            NaN            NaN            NaN
  1376.30        2500.00                 NaN   98.8318                 NaN  0.185522                 NaN  0.241750       0.389775       0.351156                 NaN            NaN            NaN            NaN
  1374.72        2500.00                 NaN   98.8471                 NaN  0.184187                 NaN  0.386796       0.235684       0.346262                 NaN            NaN            NaN            NaN
  1373.15        2500.00                 NaN   98.8618                 NaN  0.183193                 NaN  0.381462       0.231837       0.341667                 NaN            NaN            NaN            NaN
  1371.57        2500.00                 NaN   98.8762                 NaN  0.181200                 NaN  0.377234       0.228326       0.337058                 NaN            NaN            NaN            NaN
  1370.00        2500.00                 NaN   98.8870                 NaN  0.181074                 NaN  0.223035       0.375431       0.333440                 NaN            NaN            NaN            NaN
  1368.42        2500.00                 NaN   98.9055                 NaN  0.177388                 NaN  0.368624       0.221098       0.327408                 NaN            NaN            NaN            NaN
  1366.85        2500.00                 NaN   98.9169                 NaN  0.176787                 NaN  0.217110       0.365359       0.323836                 NaN            NaN            NaN            NaN
  1365.27        2500.00                 NaN   98.9296                 NaN  0.175327                 NaN  0.213600       0.361684       0.319813                 NaN            NaN            NaN            NaN
  1363.70        2500.00                 NaN   98.9426                 NaN  0.173735                 NaN  0.210474       0.357569       0.315624                 NaN            NaN            NaN            NaN
  1362.13        2500.00                 NaN   98.9534                 NaN  0.172056                 NaN  0.354025       0.208548       0.311991                 NaN            NaN            NaN            NaN
  1360.55        2500.00                 NaN   98.9674                 NaN  0.170751                 NaN  0.203171       0.351189       0.307536                 NaN            NaN            NaN            NaN
  1358.98        2500.00                 NaN   98.9781                 NaN  0.168451                 NaN  0.346876       0.202698       0.303869                 NaN            NaN            NaN            NaN
  1357.40        2500.00                 NaN   98.9906                 NaN  0.166920                 NaN  0.342637       0.200012       0.299855                 NaN            NaN            NaN            NaN
  1355.83        2500.00                 NaN   99.0017                 NaN  0.165387                 NaN  0.197415       0.339254       0.296221                 NaN            NaN            NaN            NaN
  1354.25        2500.00                 NaN   99.0129                 NaN  0.164000                 NaN  0.194768       0.335647       0.292673                 NaN            NaN            NaN            NaN
  1352.68        2500.00                 NaN   99.0222                 NaN  0.161427                 NaN  0.332183       0.194696       0.289491                 NaN            NaN            NaN            NaN
  1351.10        2500.00                 NaN   99.0365                 NaN  0.159194                 NaN  0.327933       0.191824       0.284504                 NaN            NaN            NaN            NaN
  1349.53        2500.00                 NaN   99.0445                 NaN  0.158153                 NaN  0.190170       0.324995       0.282180                 NaN            NaN            NaN            NaN
  1347.96        2500.00                 NaN   99.0539                 NaN  0.155511                 NaN  0.320452       0.191197       0.278926                 NaN            NaN            NaN            NaN
  1346.38        2500.00                 NaN   99.0654                 NaN  0.152976                 NaN  0.189425       0.317439       0.274765                 NaN            NaN            NaN            NaN
  1344.81        2500.00                 NaN   99.0753                 NaN  0.151679                 NaN  0.187111       0.314233       0.271633                 NaN            NaN            NaN            NaN
  1343.23        2500.00                 NaN   99.0852                 NaN  0.149535                 NaN  0.186252       0.310714       0.268314                 NaN            NaN            NaN            NaN
  1341.66        2500.00                 NaN   99.0918                 NaN  0.147526                 NaN  0.309067       0.185658       0.265900                 NaN            NaN            NaN            NaN
  1340.08        2500.00                 NaN   99.1042                 NaN  0.144916                 NaN  0.303877       0.185268       0.261754                 NaN            NaN            NaN            NaN
  1338.51        2500.00                 NaN   99.1120                 NaN  0.142793                 NaN  0.300693       0.185427       0.259077                 NaN            NaN            NaN            NaN
  1336.93        2500.00                 NaN   99.1214                 NaN  0.140776                 NaN  0.184878       0.296915       0.255991                 NaN            NaN            NaN            NaN
  1335.36        2500.00                 NaN   99.1299                 NaN  0.138577                 NaN  0.184458       0.293932       0.253122                 NaN            NaN            NaN            NaN
  1333.79        2500.00                 NaN   99.1383                 NaN  0.136060                 NaN  0.290319       0.185258       0.250083                 NaN            NaN            NaN            NaN
  1332.21        2500.00                 NaN   99.1468                 NaN  0.133552                 NaN  0.185998       0.286432       0.247170                 NaN            NaN            NaN            NaN
  1330.64        2500.00                 NaN   99.1540                 NaN  0.132071                 NaN  0.185718       0.283438       0.244731                 NaN            NaN            NaN            NaN
  1329.06        2500.00                 NaN   99.1636                 NaN  0.128112                 NaN  0.188079       0.278914       0.241290                 NaN            NaN            NaN            NaN
  1327.49        2500.00                 NaN   99.1707                 NaN  0.126367                 NaN  0.276411       0.187559       0.238956                 NaN            NaN            NaN            NaN
  1325.91        2500.00                 NaN   99.1789                 NaN  0.123776                 NaN  0.272522       0.188709       0.236111                 NaN            NaN            NaN            NaN
  1324.34        2500.00                 NaN   99.1859                 NaN  0.121101                 NaN  0.190375       0.269058       0.233606                 NaN            NaN            NaN            NaN
  1322.76        2500.00                 NaN   99.1938                 NaN  0.118831                 NaN  0.265108       0.191276       0.231015                 NaN            NaN            NaN            NaN
  1321.19        2500.00                 NaN   99.2003                 NaN  0.116165                 NaN  0.262753       0.192249       0.228520                 NaN            NaN            NaN            NaN
  1319.62        2500.00                 NaN   99.2081                 NaN  0.113316                 NaN  0.194367       0.258313       0.225915                 NaN            NaN            NaN            NaN
  1318.04        2500.00                 NaN   99.2137                 NaN  0.110256                 NaN  0.254194       0.198075       0.223775                 NaN            NaN            NaN            NaN
  1316.47        2500.00                 NaN   99.2108                 NaN  0.123091                 NaN  0.277236       0.162269       0.226558                 NaN            NaN            NaN            NaN
  1314.89        2500.00                 NaN   99.2335                 NaN  0.881715E-001            NaN  0.218262       0.245733       0.214367                 NaN            NaN            NaN            NaN
  1313.32        2500.00                 NaN   99.2299                 NaN  0.102076                 NaN  0.240183       0.209597       0.218280                 NaN            NaN            NaN            NaN
  1311.74        2500.00                 NaN   99.2427                 NaN  0.981283E-001            NaN  0.239125       0.206846       0.213176                 NaN            NaN            NaN            NaN
  1310.17        2500.00                 NaN   99.2460                 NaN  0.962460E-001            NaN  0.210551       0.234744       0.212450                 NaN            NaN            NaN            NaN
