|6.6.6
Archiving\03_Data\eq/QFM/WD94/WD94_1.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1679.49        2500.00        56.0423                 NaN  0.878583        42.2299       0.849249                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        55.5035                 NaN  0.887856        42.7594       0.849268                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        54.9646                 NaN  0.897129        43.2890       0.849287                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        54.4258                 NaN  0.906403        43.8185       0.849306                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        53.8869                 NaN  0.915677        44.3481       0.849325                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        53.3915                 NaN  0.924175        44.8350       0.849343                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        52.8960                 NaN  0.932674        45.3219       0.849361                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        52.4006                 NaN  0.941173        45.8088       0.849379                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.9051                 NaN  0.949672        46.2958       0.849396                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        51.4097                 NaN  0.958171        46.7827       0.849414                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        50.9142                 NaN  0.966671        47.2697       0.849432                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        50.4187                 NaN  0.975171        47.7567       0.849449                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        49.9231                 NaN  0.983672        48.2437       0.849467                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        49.4494                 NaN  0.991491        48.7096       0.849485                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        48.9113                 NaN  0.998275        49.1392       0.849502       0.101750                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        47.7386                 NaN  0.993811        49.3191       0.849522        1.09897                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        46.5659                 NaN  0.989346        49.4990       0.849543        2.09624                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        45.5272                 NaN  0.984355        49.6550       0.849561        2.98390                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        44.4885                 NaN  0.979364        49.8110       0.849579        3.87160                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        43.4497                 NaN  0.974373        49.9670       0.849597        4.75934                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        42.4109                 NaN  0.969382        50.1230       0.849616        5.64712                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        41.5731                 NaN  0.963681        50.2431       0.849630        6.37052                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        40.7352                 NaN  0.957980        50.3632       0.849645        7.09395                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        39.8973                 NaN  0.952280        50.4834       0.849660        7.81741                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        39.0594                 NaN  0.946579        50.6035       0.849675        8.54089                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        38.2214                 NaN  0.940877        50.7237       0.849690        9.26440                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        37.3834                 NaN  0.935176        50.8438       0.849705        9.98793                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        36.5454                 NaN  0.929474        50.9640       0.849720        10.7115                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        35.7073                 NaN  0.923772        51.0841       0.849735        11.4351                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        35.0575                 NaN  0.917429        51.1680       0.849746        12.0073                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        34.4077                 NaN  0.911085        51.2519       0.849757        12.5796                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        33.7578                 NaN  0.904742        51.3358       0.849769        13.1518                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        33.1080                 NaN  0.898398        51.4197       0.849780        13.7241                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        32.4581                 NaN  0.892054        51.5037       0.849792        14.2964                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        31.8082                 NaN  0.885710        51.5876       0.849803        14.8687                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        31.1583                 NaN  0.879365        51.6715       0.849814        15.4410                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        30.5084                 NaN  0.873021        51.7554       0.849826        16.0134                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        29.9773                 NaN  0.865800        51.8165       0.849835        16.4906                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        29.4461                 NaN  0.858580        51.8777       0.849844        16.9678                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        28.9150                 NaN  0.851359        51.9388       0.849853        17.4450                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        28.3838                 NaN  0.844138        52.0000       0.849862        17.9222                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        27.8527                 NaN  0.836916        52.0611       0.849871        18.3994                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        27.3215                 NaN  0.829695        52.1223       0.849880        18.8767                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        26.7903                 NaN  0.822473        52.1834       0.849889        19.3539                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        26.2591                 NaN  0.815252        52.2446       0.849898        19.8312                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        25.8049                 NaN  0.806955        52.2892       0.849905        20.2491                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        25.3506                 NaN  0.798658        52.3339       0.849912        20.6669                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        24.8964                 NaN  0.790361        52.3785       0.849919        21.0848                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        24.4422                 NaN  0.782064        52.4232       0.849926        21.5027                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        23.9879                 NaN  0.773767        52.4678       0.849933        21.9206                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        23.5336                 NaN  0.765469        52.5125       0.849940        22.3385                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        23.0794                 NaN  0.757172        52.5571       0.849947        22.7564                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        22.6251                 NaN  0.748874        52.6018       0.849953        23.1743                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        22.2170                 NaN  0.739197        52.6362       0.849959        23.5577                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        21.8088                 NaN  0.729520        52.6707       0.849964        23.9410                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        21.4007                 NaN  0.719842        52.7052       0.849969        24.3243                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        20.9925                 NaN  0.710165        52.7396       0.849974        24.7077                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        20.5844                 NaN  0.700487        52.7741       0.849979        25.0911                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        20.1762                 NaN  0.690809        52.8086       0.849985        25.4744                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        19.7680                 NaN  0.681131        52.8431       0.849990        25.8578                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        19.3599                 NaN  0.671453        52.8775       0.849995        26.2412                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        18.9798                 NaN  0.660896        52.9052       0.849999        26.6041                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        18.5997                 NaN  0.650338        52.9329       0.850002        26.9670                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        18.2196                 NaN  0.639780        52.9606       0.850006        27.3300                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        17.8395                 NaN  0.629222        52.9883       0.850010        27.6929                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        17.4653                 NaN  0.617940        53.0150       0.850013        28.0518                 NaN            NaN            NaN            NaN            NaN
  1467.95        2500.00        17.0032                 NaN  0.612863        53.0460       0.850017        28.2962       0.191654                 NaN            NaN            NaN            NaN
  1464.74        2500.00        16.4431                 NaN  0.615303        53.0826       0.850023        28.4044       0.604570                 NaN            NaN            NaN            NaN
  1461.54        2500.00        15.8830                 NaN  0.617743        53.1193       0.850029        28.5125        1.01749                 NaN            NaN            NaN            NaN
  1458.33        2500.00        15.4253                 NaN  0.624320        53.1333       0.850032        28.5998        1.36721                 NaN            NaN            NaN            NaN
  1455.13        2500.00        14.9676                 NaN  0.630897        53.1474       0.850036        28.6871        1.71694                 NaN            NaN            NaN            NaN
  1451.92        2500.00        14.5099                 NaN  0.637475        53.1615       0.850040        28.7744        2.06667                 NaN            NaN            NaN            NaN
  1448.72        2500.00        14.0522                 NaN  0.644052        53.1756       0.850043        28.8617        2.41640                 NaN            NaN            NaN            NaN
  1445.51        2500.00        13.5945                 NaN  0.650630        53.1896       0.850047        28.9490        2.76613                 NaN            NaN            NaN            NaN
  1442.31        2500.00        13.1368                 NaN  0.657207        53.2037       0.850051        29.0363        3.11587                 NaN            NaN            NaN            NaN
  1439.10        2500.00        12.6791                 NaN  0.663785        53.2178       0.850054        29.1237        3.46561                 NaN            NaN            NaN            NaN
  1435.90        2500.00        12.2214                 NaN  0.670362        53.2319       0.850058        29.2110        3.81535                 NaN            NaN            NaN            NaN
  1432.69        2500.00        11.8607                 NaN  0.680911        53.2272       0.850061        29.2771        4.10401                 NaN            NaN            NaN            NaN
  1429.49        2500.00        11.5001                 NaN  0.691460        53.2225       0.850063        29.3432        4.39268                 NaN            NaN            NaN            NaN
  1426.28        2500.00        11.1394                 NaN  0.702008        53.2179       0.850065        29.4093        4.68134                 NaN            NaN            NaN            NaN
  1423.08        2500.00        10.7787                 NaN  0.712557        53.2132       0.850068        29.4754        4.97001                 NaN            NaN            NaN            NaN
  1419.87        2500.00        10.4652                 NaN  0.724227        53.2024       0.850070        29.5311        5.22703                 NaN            NaN            NaN            NaN
  1416.67        2500.00        10.1517                 NaN  0.735896        53.1915       0.850072        29.5868        5.48406                 NaN            NaN            NaN            NaN
  1413.46        2500.00        9.85312                 NaN  0.749463        53.1655       0.850072        29.6498        5.73201                 NaN            NaN            NaN            NaN
  1410.26        2500.00        9.54429                 NaN  0.765374        53.1509       0.850076        29.6254        5.96928       0.946607E-001            NaN            NaN            NaN
  1407.05        2500.00        9.54429                 NaN  0.765374        53.1509       0.850076        29.6254        5.96928       0.946607E-001            NaN            NaN            NaN
  1403.85        2500.00        9.54429                 NaN  0.765374        53.1509       0.850076        29.6254        5.96928       0.946607E-001            NaN            NaN            NaN
  1400.64        2500.00        9.54429                 NaN  0.765374        53.1509       0.850076        29.6254        5.96928       0.946607E-001            NaN            NaN            NaN
  1397.44        2500.00        9.54429                 NaN  0.765374        53.1509       0.850076        29.6254        5.96928       0.946607E-001            NaN            NaN            NaN
  1394.23        2500.00        9.54429                 NaN  0.765374        53.1509       0.850076        29.6254        5.96928       0.946607E-001            NaN            NaN            NaN
  1391.03        2500.00        9.54429                 NaN  0.765374        53.1509       0.850076        29.6254        5.96928       0.946607E-001            NaN            NaN            NaN
  1387.82        2500.00        9.54429                 NaN  0.765374        53.1509       0.850076        29.6254        5.96928       0.946607E-001            NaN            NaN            NaN
  1384.62        2500.00        7.41244                 NaN  0.923650        52.9129       0.850098        28.9834        7.49771        1.41987                 NaN            NaN            NaN
  1381.41        2500.00        7.41244                 NaN  0.923650        52.9129       0.850098        28.9834        7.49771        1.41987                 NaN            NaN            NaN
  1378.21        2500.00        7.41244                 NaN  0.923650        52.9129       0.850098        28.9834        7.49771        1.41987                 NaN            NaN            NaN
  1375.00        2500.00        7.41244                 NaN  0.923650        52.9129       0.850098        28.9834        7.49771        1.41987                 NaN            NaN            NaN
  1371.79        2500.00        7.41244                 NaN  0.923650        52.9129       0.850098        28.9834        7.49771        1.41987                 NaN            NaN            NaN
  1368.59        2500.00        7.41244                 NaN  0.923650        52.9129       0.850098        28.9834        7.49771        1.41987                 NaN            NaN            NaN
  1365.38        2500.00        7.41244                 NaN  0.923650        52.9129       0.850098        28.9834        7.49771        1.41987                 NaN            NaN            NaN
  1362.18        2500.00        7.41244                 NaN  0.923650        52.9129       0.850098        28.9834        7.49771        1.41987                 NaN            NaN            NaN
  1358.97        2500.00        5.83272                 NaN   1.08174        52.6223       0.850110        28.6956        8.66672        2.25079                 NaN            NaN            NaN
  1355.77        2500.00        5.64861                 NaN   1.09800        52.5929       0.850110        28.6499        8.75914        2.35985       0.414743E-001            NaN            NaN
  1352.56        2500.00        5.45064                 NaN   1.10554        52.6347       0.850117        28.5297        8.80832        2.49497       0.126015                 NaN            NaN
  1349.36        2500.00        5.45064                 NaN   1.10554        52.6347       0.850117        28.5297        8.80832        2.49497       0.126015                 NaN            NaN
  1346.15        2500.00        5.10264                 NaN   1.12659        52.6518       0.850124        28.3609        8.91788        2.72872       0.261404                 NaN            NaN
  1342.95        2500.00        5.10264                 NaN   1.12659        52.6518       0.850124        28.3609        8.91788        2.72872       0.261404                 NaN            NaN
  1339.74        2500.00        5.10264                 NaN   1.12659        52.6518       0.850124        28.3609        8.91788        2.72872       0.261404                 NaN            NaN
  1336.54        2500.00        5.10264                 NaN   1.12659        52.6518       0.850124        28.3609        8.91788        2.72872       0.261404                 NaN            NaN
  1333.33        2500.00        4.45979                 NaN   1.16757        52.6693       0.850136        28.0705        9.12470        3.14452       0.513529                 NaN            NaN
  1330.13        2500.00        4.45979                 NaN   1.16757        52.6693       0.850136        28.0705        9.12470        3.14452       0.513529                 NaN            NaN
  1326.92        2500.00        4.45979                 NaN   1.16757        52.6693       0.850136        28.0705        9.12470        3.14452       0.513529                 NaN            NaN
  1323.72        2500.00        4.45979                 NaN   1.16757        52.6693       0.850136        28.0705        9.12470        3.14452       0.513529                 NaN            NaN
  1320.51        2500.00        3.88313                 NaN   1.20664        52.6663       0.850145        27.8421        3.49887        9.31164       0.741122                 NaN            NaN
  1317.31        2500.00        3.88313                 NaN   1.20664        52.6663       0.850145        27.8421        3.49887        9.31164       0.741122                 NaN            NaN
  1314.10        2500.00        3.61504                 NaN   1.22599        52.6564       0.850148        27.7489        9.40238        3.65554       0.845584                 NaN            NaN
  1310.90        2500.00                 NaN            NaN   1.26778        53.2562       0.850199        26.9855        4.34466        9.72377        1.33049        2.24140                 NaN
  1307.69        2500.00                 NaN            NaN   1.27194        53.2753       0.850202        26.9636        9.70299        4.34036        1.35211        2.24342                 NaN
  1304.49        2500.00                 NaN            NaN   1.27194        53.2753       0.850202        26.9636        9.70299        4.34036        1.35211        2.24342                 NaN
  1301.28        2500.00                 NaN            NaN   1.27194        53.2753       0.850202        26.9636        9.70299        4.34036        1.35211        2.24342                 NaN
  1298.08        2500.00                 NaN            NaN   1.27194        53.2753       0.850202        26.9636        9.70299        4.34036        1.35211        2.24342                 NaN
  1294.87        2500.00                 NaN            NaN   1.27194        53.2753       0.850202        26.9636        9.70299        4.34036        1.35211        2.24342                 NaN
