|6.6.6
Archiving\03_Data\DeqfracLP/QFM/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1586.54        500.000       0.195424E-001   99.6136       0.366849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.07        500.000       0.256101E-002   99.0585       0.938936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.60        500.000                 NaN   99.0551       0.944874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.13        500.000                 NaN   99.0042       0.980771       0.150717E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1580.66        500.000                 NaN   99.1331       0.866901       0.160157E-004            NaN            NaN            NaN            NaN            NaN            NaN
  1579.19        500.000                 NaN   99.0831       0.916884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.72        500.000                 NaN   97.6905        2.29333       0.162100E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1576.25        500.000                 NaN   99.9998                 NaN  0.159630E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1574.78        500.000                 NaN   99.5832       0.413363       0.340416E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1573.31        500.000                 NaN   99.1595       0.812576       0.279578E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1571.84        500.000                 NaN   99.1261       0.845371       0.285321E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1570.37        500.000                 NaN   99.1328       0.840485       0.267262E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1568.90        500.000                 NaN   99.1449       0.828353       0.267165E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1567.43        500.000                 NaN   99.1495       0.825139       0.253869E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1565.96        500.000                 NaN   99.1562       0.819966       0.238353E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1564.49        500.000                 NaN   99.1602       0.815180       0.245901E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1563.02        500.000                 NaN   99.1426       0.832179       0.251963E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1561.55        500.000                 NaN   99.2148       0.784428       0.813462E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1560.08        500.000                 NaN   99.1867       0.771395       0.419182E-001            NaN            NaN            NaN            NaN            NaN            NaN
