|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.75/WD94/WD94_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1602.56        500.000        99.3357       0.540887       0.123459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.05        500.000        99.1190       0.834572       0.464265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.54        500.000        99.1319       0.819357       0.486929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.03        500.000        99.1458       0.808671       0.455269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.52        500.000        99.1509       0.804789       0.443517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        500.000        99.1632       0.792301       0.445123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.50        500.000        99.1715       0.786556       0.419284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.99        500.000        99.1777       0.781243       0.410254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.48        500.000        99.1870       0.772720       0.402547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.1964       0.764994       0.385861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.46        500.000        99.2027       0.760305       0.369734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.95        500.000        99.2128       0.749095       0.380756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.44        500.000        99.1655       0.794929       0.395323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        500.000        99.2848       0.682101       0.331314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.42        500.000        99.2343       0.733624       0.320347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.91        500.000        99.2448       0.721563       0.335924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.40        500.000        99.2464       0.721637       0.319873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.89        500.000        99.2638       0.705540       0.306773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.38        500.000        99.2654       0.704154       0.304365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.87        500.000        99.1713       0.793714       0.349912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.36        500.000        99.3733       0.601413       0.252597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.85        500.000        99.0286       0.946350       0.250563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.34        500.000        99.4622       0.360918       0.176905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.83        500.000        99.4090       0.590994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.32        500.000        99.2319       0.768100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000        99.3863       0.576765       0.369586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.30        500.000        99.3178       0.682184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.79        500.000        99.3497       0.463424       0.186864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.28        500.000        99.3178       0.682157       0.897896E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.76        500.000        99.3478       0.652200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.25        500.000        99.3390       0.661023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.74        500.000        99.3516       0.648449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.23        500.000        99.3525       0.647451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.72        500.000        99.3585       0.641480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.21        500.000        99.3623       0.637515       0.143448E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000        99.3723       0.613832       0.138186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.19        500.000        99.3748       0.625175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.68        500.000        99.3786       0.621399       0.220806E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.17        500.000        99.3850       0.614956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.66        500.000        99.3944       0.590503       0.151351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.15        500.000        99.3983       0.589693       0.120380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.64        500.000        99.4008       0.599215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.13        500.000        99.4062       0.593844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.62        500.000        99.4116       0.588360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.11        500.000        99.2850       0.714989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.60        500.000        99.7889       0.211130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.09        500.000        99.1897       0.790353       0.199059E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.58        500.000        99.4313       0.568722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.07        500.000        99.4325       0.567479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.56        500.000        99.4425       0.531401       0.261010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.05        500.000        99.4540       0.490563       0.554612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.54        500.000        99.4471       0.552913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.03        500.000        99.4502       0.549841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.52        500.000        99.6812       0.317241       0.153840E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.01        500.000        99.2292       0.768566       0.222075E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        500.000        99.4619       0.538060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.99        500.000        99.4654       0.534591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.48        500.000        99.4700       0.530006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.97        500.000        99.4741       0.525908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000        99.3014       0.577052       0.121499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        500.000        99.6810       0.318769       0.269014E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000        99.4855       0.514050       0.437935E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        500.000        99.4877       0.512280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000        99.4919       0.508022       0.113170E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        500.000        99.4956       0.504411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        500.000        99.4979       0.502092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        500.000        99.5028       0.497218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000        99.5048       0.495151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000        99.5074       0.492638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000        99.5115       0.488518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000        99.5147       0.485270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000        99.4938       0.366572                 NaN  0.139633                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000        99.4127       0.682091E-002            NaN  0.580475                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000        99.4157       0.340704E-001            NaN  0.550210                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000        99.4165                 NaN            NaN  0.583479                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000        99.4178       0.893741E-002            NaN  0.573311                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000        99.4210       0.434349E-001            NaN  0.535584                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000        99.4191                 NaN  0.686394E-004  0.580784                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000        99.4215                 NaN            NaN  0.578522                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000        99.4209                 NaN            NaN  0.579093                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000        99.4228                 NaN            NaN  0.577152                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000        99.4219                 NaN            NaN  0.578084                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000        99.4213                 NaN            NaN  0.578675                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000        99.4217                 NaN            NaN  0.578298                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.4239                 NaN            NaN  0.576143                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000        99.4590                 NaN            NaN  0.540994                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000        99.3783                 NaN            NaN  0.621727                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        500.000        99.4156                 NaN            NaN  0.584404                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        500.000        99.4118                 NaN            NaN  0.588211                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        500.000        99.4101                 NaN            NaN  0.589877                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.4021                 NaN            NaN  0.597900                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.4005                 NaN            NaN  0.599455                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.3932                 NaN            NaN  0.606803                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        99.0861                 NaN            NaN  0.564189       0.349715                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        99.0548                 NaN            NaN  0.307811       0.637365                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        99.0638                 NaN            NaN  0.304722       0.631506                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        99.0758                 NaN            NaN  0.300129       0.624047                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        99.0840                 NaN            NaN  0.296189       0.619858                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        99.0929                 NaN            NaN  0.614362       0.292698                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        99.1038                 NaN            NaN  0.607315       0.288853                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        99.1113                 NaN            NaN  0.286051       0.602643                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        99.1205                 NaN            NaN  0.596708       0.282773                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        99.1289                 NaN            NaN  0.280139       0.590916                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        99.1381                 NaN            NaN  0.586139       0.275764                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        99.1464                 NaN            NaN  0.580408       0.273161                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        99.1550                 NaN            NaN  0.575304       0.269699                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.1622                 NaN            NaN  0.266543       0.571217                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.1708                 NaN            NaN  0.264133       0.565113                 NaN            NaN            NaN            NaN            NaN
