|6.6.6
Archiving\03_Data\frac/QFM_m0.25/GRV/GRV_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1132.83        2500.00                 NaN            NaN   6.62171                 NaN            NaN   7.82673                 NaN   8.47424        43.8010        33.2763                 NaN
  1130.33        2500.00                 NaN            NaN   6.62653                 NaN            NaN   7.81842                 NaN   8.47818        43.7956        33.2813                 NaN
  1127.82        2500.00                 NaN            NaN   6.63129                 NaN            NaN   7.81007                 NaN   8.48225        43.7901        33.2862                 NaN
  1125.31        2500.00                 NaN            NaN   6.63637                 NaN            NaN   7.80098                 NaN   8.48623        43.7850        33.2915                 NaN
  1122.81        2500.00                 NaN            NaN   6.64072                 NaN            NaN   7.79312                 NaN   8.49079        43.7793        33.2961                 NaN
  1120.30        2500.00                 NaN            NaN   6.57291                 NaN            NaN   7.91849                 NaN   8.51833        43.7306        33.2597                 NaN
  1117.79        2500.00                 NaN            NaN   6.64993                 NaN            NaN   7.77589                 NaN   8.49997        43.7684        33.3058                 NaN
  1115.29        2500.00                 NaN            NaN   6.65402                 NaN            NaN   7.76769                 NaN   8.50513        43.7628        33.3104                 NaN
  1112.78        2500.00                 NaN            NaN   6.65888                 NaN            NaN   7.75870                 NaN   8.50971        43.7572        33.3155                 NaN
  1110.28        2500.00                 NaN            NaN   6.58567                 NaN            NaN   7.88931                 NaN   8.53201        43.7034        33.2820       0.754706E-002
  1107.77        2500.00                 NaN            NaN   6.56860                 NaN            NaN   7.88401                 NaN   8.53532        43.6984        33.2853       0.284026E-001
  1105.26        2500.00                 NaN            NaN   6.53002                 NaN            NaN   7.82016                 NaN   8.53161        43.7153        33.3022       0.100771     
  1102.76        2500.00                 NaN            NaN   6.53015                 NaN            NaN   7.84167                 NaN   8.53916        43.7012        33.2983       0.894354E-001
  1100.25        2500.00                 NaN            NaN   6.53677                 NaN            NaN   7.83681                 NaN   8.54421        43.6941        33.3026       0.855565E-001
  1097.74        2500.00                 NaN            NaN   6.50549                 NaN            NaN   7.83438                 NaN   8.54775        43.6855        33.3063       0.120549     
  1095.24        2500.00                 NaN            NaN   6.49591                 NaN            NaN   7.83124                 NaN   8.55186        43.6792        33.3093       0.132528     
  1092.73        2500.00                 NaN            NaN   6.47895                 NaN            NaN   7.82881                 NaN   8.55552        43.6731        33.3118       0.151754     
  1090.23        2500.00                 NaN            NaN   6.46221                 NaN            NaN   7.82636                 NaN   8.55922        43.6671        33.3143       0.170767     
  1087.72        2500.00                 NaN            NaN   6.44568                 NaN            NaN   7.82389                 NaN   8.56295        43.6610        33.3169       0.189567     
  1085.21        2500.00                 NaN            NaN   6.42496                 NaN            NaN   7.84090                 NaN   8.56686        43.6489        33.3149       0.203490     
  1082.71        2500.00                 NaN            NaN   6.41010                 NaN            NaN   7.83634                 NaN   8.57053        43.6432        33.3182       0.221683     
  1080.20        2500.00                 NaN            NaN   6.39551                 NaN            NaN   7.83175                 NaN   8.57423        43.6374        33.3215       0.239605     
  1077.69        2500.00                 NaN            NaN   6.38119                 NaN            NaN   7.82715                 NaN   8.57796        43.6316        33.3248       0.257258     
  1075.19        2500.00                 NaN            NaN   6.36733                 NaN            NaN   7.82220                 NaN   8.58169        43.6259        33.3283       0.274635     
  1072.68        2500.00                 NaN            NaN   6.35389                 NaN            NaN   7.81695                 NaN   8.58543        43.6201        33.3319       0.291737     
  1070.18        2500.00                 NaN            NaN   6.34160                 NaN            NaN   7.80008                 NaN   8.58946        43.6185        33.3376       0.312736     
  1067.67        2500.00                 NaN            NaN   6.32779                 NaN            NaN   7.80642                 NaN   8.59300        43.6084        33.3392       0.325149     
  1065.16        2500.00                 NaN            NaN   6.31556                 NaN            NaN   7.80040                 NaN   8.59677        43.6027        33.3432       0.341444     
  1062.66        2500.00                 NaN            NaN   6.30411                 NaN            NaN   7.79340                 NaN   8.60050        43.5970        33.3475       0.357467     
  1060.15        2500.00                 NaN            NaN   6.29266                 NaN            NaN   7.78661                 NaN   8.60431        43.5914        33.3517       0.373329     
  1057.64        2500.00                 NaN            NaN   6.27622                 NaN            NaN   7.78310                 NaN   8.60942        43.5864        33.3533       0.391559     
  1055.14        2500.00                 NaN            NaN   6.26573                 NaN            NaN   7.77632                 NaN   8.61318        43.5806        33.3576       0.406520     
  1052.63        2500.00                 NaN            NaN   6.25828                 NaN            NaN   7.76714                 NaN   8.61634        43.5745        33.3636       0.420141     
  1050.13        2500.00                 NaN            NaN   6.24758                 NaN            NaN   7.75713                 NaN   8.62052        43.5702        33.3681       0.436539     
  1047.62        2500.00                 NaN            NaN   6.23470                 NaN            NaN   7.75802                 NaN   8.62440        43.5628        33.3701       0.449979     
  1045.11        2500.00                 NaN            NaN   6.22772                 NaN            NaN   7.74503                 NaN   8.62821        43.5581        33.3765       0.464461     
  1042.61        2500.00                 NaN            NaN   6.21772                 NaN            NaN   7.73878                 NaN   8.63201        43.5524        33.3806       0.478510     
  1040.10        2500.00                 NaN            NaN   6.20913                 NaN            NaN   7.73083                 NaN   8.63620        43.5458        33.3857       0.492260     
  1037.59        2500.00                 NaN            NaN   6.20099                 NaN            NaN   7.72247                 NaN   8.64040        43.5392        33.3912       0.505810     
  1035.09        2500.00                 NaN            NaN   6.19313                 NaN            NaN   7.71395                 NaN   8.64452        43.5328        33.3965       0.519096     
  1032.58        2500.00                 NaN            NaN   5.88778       0.355923                 NaN   7.67516                 NaN   8.66598        43.5432        33.3046       0.567358     
  1030.08        2500.00                 NaN            NaN   5.33329        1.07429                 NaN   7.52900                 NaN   8.71126        43.5536        33.1547       0.643845     
  1027.57        2500.00                 NaN            NaN   5.33329        1.07429                 NaN   7.52900                 NaN   8.71126        43.5536        33.1547       0.643845     
  1025.06        2500.00                 NaN            NaN   4.23799        2.33653                 NaN   7.45927                 NaN   8.77665        43.6089        32.7936       0.787107     
  1022.56        2500.00                 NaN            NaN   3.04215        3.77275                 NaN   7.34397                 NaN   8.84956        43.6639        32.4040       0.923677     
  1020.05        2500.00                 NaN            NaN   3.45152        3.28842                 NaN   7.35296                 NaN   8.83090        43.6369        32.5509       0.888402     
  1017.54        2500.00                 NaN            NaN   3.12732        3.68288                 NaN   7.30807                 NaN   8.85372        43.6475        32.4512       0.929342     
  1015.04        2500.00                 NaN            NaN   2.84011        4.03354                 NaN   7.26763                 NaN   8.87457        43.6560        32.3631       0.965060     
  1012.53        2500.00                 NaN            NaN            NaN   7.45092                 NaN   7.06167                 NaN   9.03936        43.7907        31.4081        1.24925     
  1010.03        2500.00                 NaN            NaN            NaN   7.46363                 NaN   7.04326                 NaN   9.04041        43.7868        31.4149        1.25098     
  1007.52        2500.00                 NaN            NaN   2.16139        4.86948                 NaN   7.16622                 NaN   8.92429        43.6738        32.1568        1.04796     
  1005.01        2500.00                 NaN            NaN   1.98386        5.09022                 NaN   7.13795                 NaN   8.93795        43.6774        32.1035        1.06915     
  1002.51        2500.00                 NaN            NaN   1.88524        5.21569                 NaN   7.11727                 NaN   8.94678        43.6768        32.0762        1.08196     
  1000.00        2500.00                 NaN            NaN   1.88188        5.22486                 NaN   7.10667                 NaN   8.95040        43.6709        32.0803        1.08497     
