|6.6.6
Archiving\03_Data\fracLP/QFM_m4/LAR/LAR_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1521.30        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.9994                 NaN            NaN            NaN  0.597705E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.7595                 NaN            NaN            NaN  0.291993E-002  0.237569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.5856                 NaN            NaN            NaN  0.604566E-002  0.408314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.5797                 NaN            NaN            NaN  0.605953E-002  0.414249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.6031                 NaN            NaN            NaN  0.589898E-002  0.391031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.5974                 NaN            NaN            NaN  0.589378E-002  0.396696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.6010                 NaN            NaN            NaN  0.584487E-002  0.393133                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.5491                 NaN            NaN            NaN  0.589178E-002  0.445002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.6621                 NaN            NaN            NaN  0.566737E-002  0.332201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.6133                 NaN            NaN            NaN  0.567897E-002  0.381029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.6508                 NaN            NaN            NaN  0.511611E-002  0.344050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.5845                 NaN            NaN            NaN  0.610606E-002  0.409346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.6230                 NaN            NaN            NaN  0.553619E-002  0.371462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.5773                 NaN            NaN            NaN  0.363243E-002  0.316231       0.102882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2892                 NaN            NaN            NaN            NaN  0.194410E-001  0.691329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1633                 NaN            NaN            NaN            NaN            NaN  0.250699       0.586021                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1026                 NaN            NaN            NaN  0.188653E-002            NaN            NaN  0.895521                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.7438                 NaN            NaN            NaN  0.859913E-002            NaN            NaN   1.24758                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.4551                 NaN            NaN            NaN  0.384342E-002            NaN            NaN  0.541078                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0996                 NaN            NaN            NaN  0.626824E-002            NaN            NaN  0.894126                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1021                 NaN            NaN            NaN  0.613763E-002            NaN            NaN  0.891795                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0988                 NaN            NaN            NaN  0.602612E-002            NaN            NaN  0.895202                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0969                 NaN            NaN            NaN  0.591574E-002            NaN            NaN  0.897144                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0935                 NaN            NaN            NaN  0.581045E-002            NaN            NaN  0.900672                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0900                 NaN            NaN            NaN  0.566448E-002            NaN            NaN  0.904296                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0757                 NaN            NaN            NaN  0.552766E-002            NaN            NaN  0.918796                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0652                 NaN            NaN            NaN  0.541506E-002            NaN            NaN  0.929427                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0438                 NaN            NaN            NaN  0.523176E-002            NaN            NaN  0.950926                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8834                 NaN            NaN            NaN  0.411831E-002            NaN            NaN  0.364307       0.748182                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.6586                 NaN            NaN            NaN  0.238640E-002            NaN            NaN  0.383930       0.955108                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.6807                 NaN            NaN            NaN  0.223277E-002            NaN            NaN  0.378853       0.938227                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.6994                 NaN            NaN            NaN  0.209982E-002            NaN            NaN  0.374241       0.924292                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.7228                 NaN            NaN            NaN  0.195676E-002            NaN            NaN  0.906686       0.368560                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.7426                 NaN            NaN            NaN  0.182885E-002            NaN            NaN  0.891166       0.364421                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.7610                 NaN            NaN            NaN  0.170369E-002            NaN            NaN  0.359521       0.877789                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.7783                 NaN            NaN            NaN  0.159307E-002            NaN            NaN  0.864170       0.355957                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7980                 NaN            NaN            NaN  0.146448E-002            NaN            NaN  0.849687       0.350849                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.8147                 NaN            NaN            NaN  0.134458E-002            NaN            NaN  0.346795       0.837124                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.8310                 NaN            NaN            NaN  0.123872E-002            NaN            NaN  0.825428       0.342378                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.8483                 NaN            NaN            NaN  0.112354E-002            NaN            NaN  0.338484       0.812062                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.8640                 NaN            NaN            NaN  0.102261E-002            NaN            NaN  0.800381       0.334617                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.8794                 NaN            NaN            NaN  0.911301E-003            NaN            NaN  0.330659       0.789009                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.8933                 NaN            NaN            NaN  0.828494E-003            NaN            NaN  0.327082       0.778742                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.9105                 NaN            NaN            NaN  0.724710E-003            NaN            NaN  0.765726       0.323081                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.9234                 NaN            NaN            NaN  0.627874E-003            NaN            NaN  0.319388       0.756634                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.9374                 NaN            NaN            NaN  0.538511E-003            NaN            NaN  0.745832       0.316279                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.9504                 NaN            NaN            NaN  0.445562E-003            NaN            NaN  0.736477       0.312670                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.9627                 NaN            NaN            NaN  0.363174E-003            NaN            NaN  0.727635       0.309299                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        98.9762                 NaN            NaN            NaN  0.282403E-003            NaN            NaN  0.306104       0.717397                 NaN            NaN            NaN            NaN            NaN
  1395.99        500.000        98.9884                 NaN            NaN            NaN  0.196583E-003            NaN            NaN  0.302403       0.709021                 NaN            NaN            NaN            NaN            NaN
  1393.48        500.000        97.5659                 NaN            NaN            NaN            NaN            NaN            NaN  0.792247       0.894067                 NaN  0.747754                 NaN            NaN            NaN
  1390.98        500.000        97.4180                 NaN            NaN            NaN            NaN            NaN            NaN  0.958961       0.784713                 NaN  0.838344                 NaN            NaN            NaN
  1388.47        500.000        97.4886                 NaN            NaN            NaN            NaN            NaN            NaN  0.934065       0.762216                 NaN  0.815162                 NaN            NaN            NaN
  1385.96        500.000        97.5499                 NaN            NaN            NaN            NaN            NaN            NaN  0.911749       0.743405                 NaN  0.794931                 NaN            NaN            NaN
  1383.46        500.000        97.6114                 NaN            NaN            NaN            NaN            NaN            NaN  0.888571       0.725385                 NaN  0.774670                 NaN            NaN            NaN
  1380.95        500.000        97.6697                 NaN            NaN            NaN            NaN            NaN            NaN  0.868004       0.707033                 NaN  0.755263                 NaN            NaN            NaN
  1378.45        500.000        97.7250                 NaN            NaN            NaN            NaN            NaN            NaN  0.690203       0.848036                 NaN  0.736794                 NaN            NaN            NaN
  1375.94        500.000        97.7777                 NaN            NaN            NaN            NaN            NaN            NaN  0.673440       0.829504                 NaN  0.719363                 NaN            NaN            NaN
  1373.43        500.000        97.8281                 NaN            NaN            NaN            NaN            NaN            NaN  0.811380       0.658059                 NaN  0.702494                 NaN            NaN            NaN
  1370.93        500.000        97.8831                 NaN            NaN            NaN            NaN            NaN            NaN  0.640034       0.792955                 NaN  0.683907                 NaN            NaN            NaN
  1368.42        500.000        97.9262                 NaN            NaN            NaN            NaN            NaN            NaN  0.627038       0.776947                 NaN  0.669853                 NaN            NaN            NaN
  1365.91        500.000        97.9718                 NaN            NaN            NaN            NaN            NaN            NaN  0.761670       0.612313                 NaN  0.654196                 NaN            NaN            NaN
  1363.41        500.000        98.0131                 NaN            NaN            NaN            NaN            NaN            NaN  0.599183       0.747394                 NaN  0.640274                 NaN            NaN            NaN
  1360.90        500.000        98.0540                 NaN            NaN            NaN            NaN            NaN            NaN  0.586283       0.733368                 NaN  0.626369                 NaN            NaN            NaN
  1358.40        500.000        98.0930                 NaN            NaN            NaN            NaN            NaN            NaN  0.573386       0.720614                 NaN  0.612975                 NaN            NaN            NaN
  1355.89        500.000        98.1308                 NaN            NaN            NaN            NaN            NaN            NaN  0.560126       0.708966                 NaN  0.600104                 NaN            NaN            NaN
  1353.38        500.000        98.1667                 NaN            NaN            NaN            NaN            NaN            NaN  0.549136       0.696047                 NaN  0.588117                 NaN            NaN            NaN
  1350.88        500.000        98.2010                 NaN            NaN            NaN            NaN            NaN            NaN  0.536514       0.686478                 NaN  0.576050                 NaN            NaN            NaN
  1348.37        500.000        98.2345                 NaN            NaN            NaN            NaN  0.290998E-004            NaN  0.524527       0.676334                 NaN  0.564644                 NaN            NaN            NaN
  1345.86        500.000        98.2640                 NaN            NaN            NaN            NaN            NaN            NaN  0.515742       0.666024                 NaN  0.554207                 NaN            NaN            NaN
  1343.36        500.000        98.2968                 NaN            NaN            NaN            NaN            NaN            NaN  0.502218       0.657837                 NaN  0.543103                 NaN            NaN            NaN
  1340.85        500.000        98.3373                 NaN            NaN            NaN            NaN  0.652522E-001            NaN  0.488663       0.566525                 NaN  0.542272                 NaN            NaN            NaN
  1338.35        500.000        98.3711                 NaN            NaN            NaN            NaN  0.220768                 NaN  0.701898       0.144307                 NaN  0.561897                 NaN            NaN            NaN
  1335.84        500.000        98.4268                 NaN            NaN            NaN            NaN  0.262876                 NaN  0.759826                 NaN            NaN  0.550480                 NaN            NaN            NaN
  1333.33        500.000        98.4600                 NaN            NaN            NaN            NaN  0.252872                 NaN  0.749529                 NaN            NaN  0.537550                 NaN            NaN            NaN
  1330.83        500.000        98.4913                 NaN            NaN            NaN            NaN  0.245945                 NaN  0.737560                 NaN            NaN  0.525236                 NaN            NaN            NaN
  1328.32        500.000        98.5220                 NaN            NaN            NaN            NaN  0.240165                 NaN  0.724328                 NaN            NaN  0.513472                 NaN            NaN            NaN
  1325.81        500.000        98.5495                 NaN            NaN            NaN            NaN  0.228511                 NaN  0.720037                 NaN            NaN  0.501959                 NaN            NaN            NaN
  1323.31        500.000        98.5820                 NaN            NaN            NaN            NaN  0.227985                 NaN  0.699574                 NaN            NaN  0.490391                 NaN            NaN            NaN
  1320.80        500.000        98.6057                 NaN            NaN            NaN            NaN  0.217989                 NaN  0.696178                 NaN            NaN  0.480181                 NaN            NaN            NaN
  1318.30        500.000        98.6373                 NaN            NaN            NaN            NaN  0.213647                 NaN  0.680683                 NaN            NaN  0.468363                 NaN            NaN            NaN
  1315.79        500.000        98.6588                 NaN            NaN            NaN            NaN  0.203526                 NaN  0.678481                 NaN            NaN  0.459180                 NaN            NaN            NaN
  1313.28        500.000        98.6868                 NaN            NaN            NaN            NaN  0.195757                 NaN  0.669353                 NaN            NaN  0.448083                 NaN            NaN            NaN
  1310.78        500.000        98.4091                 NaN            NaN            NaN            NaN  0.309043                 NaN  0.697795                 NaN            NaN  0.584062                 NaN            NaN            NaN
  1308.27        500.000        99.0825                 NaN            NaN            NaN            NaN  0.112497                 NaN  0.527821                 NaN            NaN  0.277170                 NaN            NaN            NaN
  1305.76        500.000        98.7427                 NaN            NaN            NaN            NaN  0.175509                 NaN  0.657127                 NaN            NaN  0.424696                 NaN            NaN            NaN
  1303.26        500.000        98.6988                 NaN            NaN            NaN            NaN  0.233920                 NaN  0.590703                 NaN            NaN  0.476606                 NaN            NaN            NaN
  1300.75        500.000        98.9113                 NaN            NaN            NaN            NaN  0.113868                 NaN  0.644582                 NaN            NaN  0.330238                 NaN            NaN            NaN
  1298.25        500.000        98.8192                 NaN            NaN            NaN            NaN  0.149903                 NaN  0.636593                 NaN            NaN  0.394261                 NaN            NaN            NaN
  1295.74        500.000        98.8399                 NaN            NaN            NaN            NaN  0.145345                 NaN  0.628536                 NaN            NaN  0.386250                 NaN            NaN            NaN
  1293.23        500.000        98.8601                 NaN            NaN            NaN            NaN  0.138962                 NaN  0.622589                 NaN            NaN  0.378349                 NaN            NaN            NaN
  1290.73        500.000        98.8761                 NaN            NaN            NaN            NaN  0.129071                 NaN  0.623702                 NaN            NaN  0.371151                 NaN            NaN            NaN
  1288.22        500.000        98.8921                 NaN            NaN            NaN            NaN  0.118771                 NaN  0.624965                 NaN            NaN  0.364201                 NaN            NaN            NaN
  1285.71        500.000        98.9095                 NaN            NaN            NaN            NaN  0.112936                 NaN  0.620247                 NaN            NaN  0.357364                 NaN            NaN            NaN
  1283.21        500.000        98.8697                 NaN            NaN            NaN            NaN  0.957111E-001            NaN  0.634941                 NaN            NaN  0.368066       0.315781E-001            NaN            NaN
  1280.70        500.000        98.8825                 NaN            NaN            NaN            NaN  0.979802E-001            NaN  0.615550                 NaN            NaN  0.364081       0.399181E-001            NaN            NaN
  1278.20        500.000        98.9069                 NaN            NaN            NaN            NaN  0.927986E-001            NaN  0.606847                 NaN            NaN  0.355143       0.383215E-001            NaN            NaN
  1275.69        500.000        98.9321                 NaN            NaN            NaN            NaN  0.875500E-001            NaN  0.597229                 NaN            NaN  0.346410       0.367605E-001            NaN            NaN
  1273.18        500.000        98.9603                 NaN            NaN            NaN            NaN  0.895848E-001            NaN  0.576584                 NaN            NaN  0.337928       0.356350E-001            NaN            NaN
  1270.68        500.000        98.9787                 NaN            NaN            NaN            NaN  0.809902E-001            NaN  0.576557                 NaN            NaN  0.329935       0.338473E-001            NaN            NaN
  1268.17        500.000        93.4341                 NaN            NaN            NaN            NaN  0.119182                 NaN   1.66233                 NaN            NaN  0.943745       0.128082        3.71260                 NaN
  1265.66        500.000        90.3284                 NaN            NaN            NaN            NaN  0.946171E-001            NaN   2.31125                 NaN            NaN   1.27597       0.174676        5.81505                 NaN
  1263.16        500.000        91.3079                 NaN            NaN            NaN            NaN  0.641119E-001            NaN   2.12042                 NaN            NaN   1.15290       0.153685        5.20100                 NaN
  1260.65        500.000        92.1230                 NaN            NaN            NaN            NaN  0.348721E-001            NaN   1.96387                 NaN            NaN   1.04943       0.136100        4.69269                 NaN
  1258.15        500.000        92.8079                 NaN            NaN            NaN            NaN  0.214569E-001            NaN   1.81687                 NaN            NaN  0.961200       0.121907        4.27065                 NaN
  1255.64        500.000        93.3875                 NaN            NaN            NaN            NaN  0.146051E-001            NaN   1.68601                 NaN            NaN  0.885450       0.110094        3.91635                 NaN
  1253.13        500.000        93.8846                 NaN            NaN            NaN            NaN  0.131002E-001            NaN   1.56776                 NaN            NaN  0.819516       0.100130        3.61492                 NaN
  1250.63        500.000        94.3321                 NaN            NaN            NaN            NaN  0.505850E-005            NaN   1.47417                 NaN            NaN  0.761003       0.903175E-001   3.34243                 NaN
  1248.12        500.000        94.7452                 NaN            NaN            NaN            NaN  0.155650E-001            NaN   1.33342                 NaN            NaN  0.705981       0.839551E-001   3.11592                 NaN
  1245.61        500.000        95.0487                 NaN            NaN            NaN            NaN            NaN            NaN   1.31699                 NaN            NaN  0.663270       0.746362E-001   2.89637                 NaN
  1243.11        500.000        95.3879                 NaN            NaN            NaN            NaN            NaN            NaN   1.21033                 NaN            NaN  0.616777       0.693504E-001   2.71566                 NaN
  1240.60        500.000        95.6699                 NaN            NaN            NaN            NaN            NaN            NaN   1.13943                 NaN            NaN  0.577753       0.636276E-001   2.54929                 NaN
  1238.10        500.000        95.9330                 NaN            NaN            NaN            NaN            NaN            NaN   1.07035                 NaN            NaN  0.539639       0.588475E-001   2.39814                 NaN
  1235.59        500.000        96.1547                 NaN            NaN            NaN            NaN            NaN            NaN   1.01753                 NaN            NaN  0.510936       0.533343E-001   2.26349                 NaN
  1233.08        500.000        96.3768                 NaN            NaN            NaN            NaN  0.124417E-005            NaN  0.958225                 NaN            NaN  0.478261       0.494213E-001   2.13730                 NaN
  1230.58        500.000        96.5689                 NaN            NaN            NaN            NaN            NaN            NaN  0.909516                 NaN            NaN  0.451374       0.453095E-001   2.02490                 NaN
  1228.07        500.000        96.7554                 NaN            NaN            NaN            NaN            NaN            NaN  0.860395                 NaN            NaN  0.422944       0.421705E-001   1.91911                 NaN
  1225.56        500.000        96.9285                 NaN            NaN            NaN            NaN            NaN            NaN  0.813822                 NaN            NaN  0.398702       0.386941E-001   1.82027                 NaN
  1223.06        500.000        97.0853                 NaN            NaN            NaN            NaN            NaN            NaN  0.772914                 NaN            NaN  0.376346       0.355742E-001   1.72983                 NaN
  1220.55        500.000        97.2343                 NaN            NaN            NaN            NaN            NaN            NaN  0.732496                 NaN            NaN  0.354399       0.329182E-001   1.64590                 NaN
  1218.05        500.000        97.3756                 NaN            NaN            NaN            NaN            NaN            NaN  0.693713                 NaN            NaN  0.334304       0.302736E-001   1.56615                 NaN
  1215.54        500.000        97.5044                 NaN            NaN            NaN            NaN            NaN            NaN  0.657672                 NaN            NaN  0.314437       0.283840E-001   1.49510                 NaN
  1213.03        500.000        97.6278                 NaN            NaN            NaN            NaN            NaN            NaN  0.624624                 NaN            NaN  0.297466       0.259032E-001   1.42420                 NaN
  1210.53        500.000        97.7518                 NaN            NaN            NaN            NaN            NaN            NaN  0.585328                 NaN            NaN  0.280310       0.240280E-001   1.35851                 NaN
  1208.02        500.000        97.8438                 NaN            NaN            NaN            NaN            NaN            NaN  0.566660                 NaN            NaN  0.267884       0.216644E-001   1.29996                 NaN
  1205.51        500.000        84.1290                 NaN            NaN            NaN            NaN            NaN            NaN   1.86781                 NaN            NaN   1.31462       0.621796E-001   6.32894        6.29745     
  1203.01        500.000        82.8052                 NaN            NaN            NaN            NaN            NaN            NaN   1.96591                 NaN            NaN   1.40283       0.625103E-001   6.78748        6.97609     
  1200.50        500.000        83.7656                 NaN            NaN            NaN            NaN            NaN            NaN   1.83453                 NaN            NaN   1.31179       0.578510E-001   6.43635        6.59384     
  1197.99        500.000        84.0666                 NaN            NaN            NaN            NaN            NaN            NaN   1.77374                 NaN            NaN   1.27880       0.540272E-001   6.35216        6.47467     
  1195.49        500.000        79.9180                 NaN            NaN            NaN            NaN  0.151994E-001            NaN   1.84842       0.875429E-005            NaN   1.59207       0.823216E-001   8.42558        8.11838     
  1192.98        500.000        85.0807                 NaN            NaN            NaN            NaN            NaN            NaN   1.72595                 NaN            NaN   1.11098       0.406242E-001   5.87444        6.16725     
  1190.48        500.000        14.2359                 NaN            NaN            NaN            NaN  0.849494                 NaN   5.69054       0.412319                 NaN   5.96122       0.339236        36.9474        35.5639     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.52423       0.953365       0.683759E-004   7.07311       0.313611        43.0250        41.1106     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN  0.386527                 NaN   7.81173                 NaN            NaN   7.01565       0.338350        43.1785        41.2692     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN  0.421873                 NaN   7.75427                 NaN            NaN   7.01324       0.339776        43.1846        41.2862     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN  0.457129                 NaN   7.69690                 NaN            NaN   7.01069       0.341220        43.1909        41.3031     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN  0.492297                 NaN   7.63963                 NaN            NaN   7.00802       0.342679        43.1973        41.3201     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN  0.527468                 NaN   7.58226                 NaN            NaN   7.00521       0.344160        43.2039        41.3370     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN  0.562451                 NaN   7.52518                 NaN            NaN   7.00230       0.345651        43.2106        41.3538     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN  0.597236                 NaN   7.46838                 NaN            NaN   6.99928       0.347151        43.2174        41.3706     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN  0.632016                 NaN   7.41157                 NaN            NaN   6.99617       0.348662        43.2242        41.3873     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN  0.666344                 NaN   7.35543                 NaN            NaN   6.99298       0.350178        43.2312        41.4039     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN  0.700270                 NaN   7.29987                 NaN            NaN   6.98971       0.351698        43.2382        41.4203     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN  0.733976                 NaN   7.24466                 NaN            NaN   6.98638       0.353218        43.2452        41.4366     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN  0.767327                 NaN   7.19001                 NaN            NaN   6.98301       0.354733        43.2522        41.4527     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN  0.800156                 NaN   7.13616                 NaN            NaN   6.97959       0.356242        43.2592        41.4686     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN  0.921251                 NaN  0.315727        6.60233                 NaN   6.95472       0.365503        43.3225        41.5180     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN  0.864445                 NaN   7.03064                 NaN            NaN   6.97270       0.359228        43.2731        41.4999     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN  0.895644                 NaN   6.97938                 NaN            NaN   6.96925       0.360697        43.2799        41.5152     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN  0.926546                 NaN   6.92864                 NaN            NaN   6.96580       0.362148        43.2866        41.5303     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN  0.956544                 NaN   6.87931                 NaN            NaN   6.96238       0.363578        43.2932        41.5450     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN  0.986108                 NaN   6.83074                 NaN            NaN   6.95899       0.364984        43.2996        41.5596     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN   1.01486                 NaN   6.78346                 NaN            NaN   6.95563       0.366362        43.3059        41.5738     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN   1.04305                 NaN   6.73712                 NaN            NaN   6.95232       0.367715        43.3120        41.5878     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN   1.06588                 NaN   6.67683       0.231642E-001            NaN   6.94993       0.368710        43.3159        41.5995     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN   1.08806                 NaN   6.61771       0.462586E-001            NaN   6.94762       0.369671        43.3196        41.6111     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN   1.10969                 NaN   6.56022       0.686554E-001            NaN   6.94538       0.370603        43.3231        41.6223     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN   1.13073                 NaN   6.50411       0.906445E-001            NaN   6.94321       0.371504        43.3264        41.6334     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN   1.15110                 NaN   6.44932       0.112448                 NaN   6.94113       0.372366        43.3295        41.6441     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN   1.17074                 NaN   6.39549       0.134531                 NaN   6.93917       0.373187        43.3323        41.6546     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN   1.18952                 NaN   6.34222       0.157517                 NaN   6.93734       0.373955        43.3348        41.6647     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN   1.20665                 NaN   6.28723       0.185054                 NaN   6.93580       0.374614        43.3366        41.6741     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN   1.22700                 NaN   6.24421       0.195072                 NaN   6.93364       0.375500        43.3398        41.6848     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN   1.24443                 NaN   6.19570       0.215599                 NaN   6.93201       0.376190        43.3417        41.6943     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN   1.26289                 NaN   6.15282       0.228698                 NaN   6.93016       0.376956        43.3442        41.7043     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN   1.27946                 NaN   6.10722       0.247779                 NaN   6.92866       0.377594        43.3458        41.7135     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN   1.29578                 NaN   6.06340       0.265508                 NaN   6.92720       0.378218        43.3473        41.7226     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN   1.31177                 NaN   6.02117       0.282211                 NaN   6.92579       0.378823        43.3487        41.7315     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN   1.32790                 NaN   5.98170       0.295903                 NaN   6.92433       0.379441        43.3502        41.7405     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN   1.34293                 NaN   5.94137       0.312354                 NaN   6.92309       0.379983        43.3512        41.7491     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN   1.35818                 NaN   5.90387       0.325605                 NaN   6.92179       0.380544        43.3523        41.7577     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN   1.37177                 NaN   5.86384       0.344265                 NaN   6.92082       0.380985        43.3526        41.7657     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   1.38625                 NaN   5.82820       0.356979                 NaN   6.91966       0.381495        43.3534        41.7740     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN   1.39975                 NaN   5.79192       0.372037                 NaN   6.91869       0.381934        43.3537        41.7819     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN   1.41373                 NaN   5.75889       0.383020                 NaN   6.91761       0.382412        43.3543        41.7901     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN   1.42688                 NaN   5.72540       0.395911                 NaN   6.91670       0.382829        43.3544        41.7979     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN   1.43679                 NaN   5.68455       0.421851                 NaN   6.91651       0.382997        43.3530        41.8043     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   1.45242                 NaN   5.66147       0.419995                 NaN   6.91502       0.383611        43.3543        41.8131     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN   1.45746                 NaN   5.59266       0.482521                 NaN   6.91677       0.383368        43.3497        41.8176     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN   1.47695                 NaN   5.60137       0.442014                 NaN   6.91353       0.384324        43.3538        41.8280     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN   1.48912                 NaN   5.56249       0.462813                 NaN   6.91351       0.384413        43.3521        41.8355     
