|6.6.6
Archiving\03_Data\eq/QFM_m4.75/YM20/YM20_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1810.90        2500.00        78.4830                 NaN  0.615690       0.163380E-001   19.8574       0.686102       0.341482                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        77.8559                 NaN  0.568617       0.154467E-001   20.5155       0.686009       0.358497                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        77.2290                 NaN  0.521557       0.145558E-001   21.1734       0.685915       0.375507                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        76.6023                 NaN  0.474509       0.136650E-001   21.8312       0.685822       0.392512                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        75.9757                 NaN  0.427475       0.127745E-001   22.4888       0.685728       0.409513                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        75.3494                 NaN  0.380454       0.118843E-001   23.1462       0.685635       0.426509                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        74.7277                 NaN  0.323308       0.109444E-001   23.8095       0.685521       0.442988                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        74.1063                 NaN  0.266182       0.100049E-001   24.4726       0.685408       0.459461                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        73.4851                 NaN  0.209074       0.906561E-002   25.1355       0.685295       0.475929                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        72.8641                 NaN  0.151985       0.812668E-002   25.7982       0.685181       0.492392                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        72.2456                 NaN  0.902210E-001  0.717006E-002   26.4637       0.685059       0.508308                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        71.6272                 NaN  0.284788E-001  0.621379E-002   27.1289       0.684936       0.524219                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        71.0308                 NaN            NaN  0.527966E-002   27.7398       0.684880       0.539210                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        70.4557                 NaN            NaN  0.442540E-002   28.3020       0.684879       0.553021                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        69.8921                 NaN            NaN  0.355041E-002   28.8529       0.684878       0.566597                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        69.3285                 NaN            NaN  0.267542E-002   29.4038       0.684878       0.580172                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        68.7649                 NaN            NaN  0.180043E-002   29.9547       0.684877       0.593748                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        68.2013                 NaN            NaN  0.925449E-003   30.5056       0.684876       0.607323                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        67.6465                 NaN            NaN            NaN   31.0480       0.684876       0.620664                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        67.1007                 NaN            NaN            NaN   31.5807       0.684877       0.633738                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        66.5602                 NaN            NaN            NaN   32.1081       0.684878       0.646857                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        66.0197                 NaN            NaN            NaN   32.6355       0.684879       0.659977                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        65.4979                 NaN            NaN            NaN   33.1450       0.684880       0.672259                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        64.9761                 NaN            NaN            NaN   33.6544       0.684881       0.684541                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        64.4544                 NaN            NaN            NaN   34.1639       0.684881       0.696824                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        63.9326                 NaN            NaN            NaN   34.6734       0.684882       0.709106                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        63.4109                 NaN            NaN            NaN   35.1829       0.684883       0.721389                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        62.8891                 NaN            NaN            NaN   35.6923       0.684884       0.733671                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        62.3673                 NaN            NaN            NaN   36.2018       0.684885       0.745954                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        61.8456                 NaN            NaN            NaN   36.7113       0.684886       0.758236                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        61.3537                 NaN            NaN            NaN   37.1915       0.684887       0.769893                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        60.8619                 NaN            NaN            NaN   37.6717       0.684888       0.781550                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        60.3700                 NaN            NaN            NaN   38.1519       0.684889       0.793207                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        59.8782                 NaN            NaN            NaN   38.6321       0.684890       0.804864                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        59.3863                 NaN            NaN            NaN   39.1123       0.684891       0.816521                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        58.8944                 NaN            NaN            NaN   39.5925       0.684892       0.828178                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        58.4026                 NaN            NaN            NaN   40.0727       0.684893       0.839835                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        57.9107                 NaN            NaN            NaN   40.5529       0.684894       0.851492                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        57.4520                 NaN            NaN            NaN   41.0011       0.684895       0.862016                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        56.9933                 NaN            NaN            NaN   41.4492       0.684895       0.872540                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        56.5347                 NaN            NaN            NaN   41.8974       0.684896       0.883064                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        56.0760                 NaN            NaN            NaN   42.3456       0.684897       0.893588                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        55.6173                 NaN            NaN            NaN   42.7937       0.684898       0.904112                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        55.1586                 NaN            NaN            NaN   43.2419       0.684899       0.914636                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        54.6999                 NaN            NaN            NaN   43.6901       0.684900       0.925160                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        54.2412                 NaN            NaN            NaN   44.1382       0.684901       0.935684                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        53.8189                 NaN            NaN            NaN   44.5497       0.684902       0.946515                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        53.3965                 NaN            NaN            NaN   44.9612       0.684902       0.957347                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        52.9742                 NaN            NaN            NaN   45.3727       0.684903       0.968178                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        52.5519                 NaN            NaN            NaN   45.7842       0.684904       0.979010                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        52.1295                 NaN            NaN            NaN   46.1957       0.684905       0.989841                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        51.7072                 NaN            NaN            NaN   46.6072       0.684906        1.00067                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        51.2849                 NaN            NaN            NaN   47.0187       0.684906        1.01150                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        50.8625                 NaN            NaN            NaN   47.4302       0.684907        1.02234                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        50.4594                 NaN            NaN            NaN   47.8235       0.684908        1.03223                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        50.0616                 NaN            NaN            NaN   48.2075       0.684909        1.04241       0.356705E-002            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        48.9724                 NaN            NaN            NaN   48.3079       0.684910        1.03479        1.00004                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        47.8831                 NaN            NaN            NaN   48.4083       0.684911        1.02718        1.99651                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        46.9101                 NaN            NaN            NaN   48.4936       0.684912        1.01927        2.89206                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        45.9371                 NaN            NaN            NaN   48.5790       0.684912        1.01135        3.78761                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        44.9642                 NaN            NaN            NaN   48.6643       0.684913        1.00344        4.68316                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        43.9912                 NaN            NaN            NaN   48.7497       0.684914       0.995526        5.57872                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        43.1988                 NaN            NaN            NaN   48.8116       0.684915       0.987086        6.31757                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        42.4064                 NaN            NaN            NaN   48.8736       0.684915       0.978646        7.05642                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        41.6140                 NaN            NaN            NaN   48.9356       0.684916       0.970205        7.79527                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        40.8217                 NaN            NaN            NaN   48.9975       0.684917       0.961765        8.53413                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        40.0293                 NaN            NaN            NaN   49.0595       0.684917       0.953325        9.27298                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        39.2369                 NaN            NaN            NaN   49.1215       0.684918       0.944884        10.0118                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        38.4445                 NaN            NaN            NaN   49.1834       0.684919       0.936444        10.7507                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        37.6521                 NaN            NaN            NaN   49.2454       0.684919       0.928004        11.4896                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        37.0271                 NaN            NaN            NaN   49.2854       0.684920       0.919104        12.0834                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        36.4022                 NaN            NaN            NaN   49.3255       0.684920       0.910205        12.6772                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        35.7772                 NaN            NaN            NaN   49.3655       0.684921       0.901306        13.2711                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        35.1522                 NaN            NaN            NaN   49.4055       0.684921       0.892407        13.8649                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        34.5273                 NaN            NaN            NaN   49.4455       0.684922       0.883508        14.4588                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        33.9023                 NaN            NaN            NaN   49.4855       0.684922       0.874609        15.0526                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        33.2773                 NaN            NaN            NaN   49.5256       0.684923       0.865710        15.6465                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        32.6523                 NaN            NaN            NaN   49.5656       0.684923       0.856810        16.2403                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        32.1378                 NaN            NaN            NaN   49.5924       0.684924       0.847143        16.7377                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        31.6233                 NaN            NaN            NaN   49.6192       0.684924       0.837475        17.2351                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        31.1088                 NaN            NaN            NaN   49.6460       0.684925       0.827807        17.7324                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        30.5943                 NaN            NaN            NaN   49.6728       0.684925       0.818139        18.2298                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        30.0798                 NaN            NaN            NaN   49.6996       0.684925       0.808471        18.7272                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        29.5653                 NaN            NaN            NaN   49.7265       0.684926       0.798804        19.2245                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        29.0508                 NaN            NaN            NaN   49.7533       0.684926       0.789136        19.7219                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        28.5363                 NaN            NaN            NaN   49.7801       0.684926       0.779468        20.2193                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        28.0947                 NaN            NaN            NaN   49.7984       0.684927       0.769119        20.6529                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        27.6531                 NaN            NaN            NaN   49.8167       0.684927       0.758770        21.0864                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        27.2116                 NaN            NaN            NaN   49.8350       0.684927       0.748421        21.5200                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        26.7700                 NaN            NaN            NaN   49.8533       0.684928       0.738072        21.9536                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        26.3285                 NaN            NaN            NaN   49.8717       0.684928       0.727723        22.3872                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        25.8869                 NaN            NaN            NaN   49.8900       0.684928       0.717374        22.8208                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        25.4454                 NaN            NaN            NaN   49.9083       0.684928       0.707024        23.2544                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        25.0038                 NaN            NaN            NaN   49.9266       0.684929       0.696675        23.6880                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        24.6117                 NaN            NaN            NaN   49.9407       0.684929       0.685569        24.0771                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        24.2195                 NaN            NaN            NaN   49.9548       0.684929       0.674462        24.4663                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        23.8273                 NaN            NaN            NaN   49.9690       0.684929       0.663355        24.8554                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        23.4352                 NaN            NaN            NaN   49.9831       0.684929       0.652248        25.2445                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        23.0430                 NaN            NaN            NaN   49.9972       0.684929       0.641142        25.6337                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        22.6509                 NaN            NaN            NaN   50.0113       0.684930       0.630035        26.0228                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        22.2587                 NaN            NaN            NaN   50.0255       0.684930       0.618928        26.4120                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        21.8666                 NaN            NaN            NaN   50.0396       0.684930       0.607821        26.8011                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        21.4935                 NaN            NaN            NaN   50.0501       0.684930       0.596776        27.1746                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        20.9413                 NaN            NaN            NaN   50.0687       0.684930       0.596364        27.3707       0.338058                 NaN            NaN            NaN            NaN
  1477.56        2500.00        20.3389                 NaN            NaN            NaN   50.0825       0.684931       0.602615        27.4804       0.810528                 NaN            NaN            NaN            NaN
  1474.36        2500.00        19.7365                 NaN            NaN            NaN   50.0964       0.684931       0.608866        27.5902        1.28300                 NaN            NaN            NaN            NaN
  1471.15        2500.00        19.1862                 NaN            NaN            NaN   50.0980       0.684931       0.618510        27.6908        1.72160                 NaN            NaN            NaN            NaN
  1467.95        2500.00        18.6359                 NaN            NaN            NaN   50.0995       0.684931       0.628155        27.7913        2.16021                 NaN            NaN            NaN            NaN
  1464.74        2500.00        18.0855                 NaN            NaN            NaN   50.1011       0.684931       0.637799        27.8918        2.59881                 NaN            NaN            NaN            NaN
  1461.54        2500.00        17.5352                 NaN            NaN            NaN   50.1026       0.684931       0.647443        27.9924        3.03741                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.0367                 NaN            NaN            NaN   50.0936       0.684932       0.660096        28.0842        3.44050                 NaN            NaN            NaN            NaN
  1455.13        2500.00        16.5382                 NaN            NaN            NaN   50.0845       0.684932       0.672749        28.1761        3.84359                 NaN            NaN            NaN            NaN
  1451.92        2500.00        16.0089                 NaN            NaN            NaN   50.0414       0.684932       0.702552        27.9212       0.450687        4.19033                 NaN            NaN            NaN
  1448.72        2500.00        15.5121                 NaN            NaN            NaN   50.0044       0.684932       0.727882        27.7806        4.53869       0.751470                 NaN            NaN            NaN
  1445.51        2500.00        15.5121                 NaN            NaN            NaN   50.0044       0.684932       0.727882        27.7806        4.53869       0.751470                 NaN            NaN            NaN
  1442.31        2500.00        15.5121                 NaN            NaN            NaN   50.0044       0.684932       0.727882        27.7806        4.53869       0.751470                 NaN            NaN            NaN
  1439.10        2500.00        15.5121                 NaN            NaN            NaN   50.0044       0.684932       0.727882        27.7806        4.53869       0.751470                 NaN            NaN            NaN
  1435.90        2500.00        13.7161                 NaN            NaN            NaN   49.8478       0.684933       0.828794        27.3920        1.72224        5.80808                 NaN            NaN            NaN
  1432.69        2500.00        13.7161                 NaN            NaN            NaN   49.8478       0.684933       0.828794        27.3920        1.72224        5.80808                 NaN            NaN            NaN
  1429.49        2500.00        12.9115                 NaN            NaN            NaN   49.7620       0.684934       0.879905        27.2801        6.38208        2.09952                 NaN            NaN            NaN
  1426.28        2500.00        12.5311                 NaN            NaN            NaN   49.7179       0.684934       0.905482        27.2382        2.26832        6.65399                 NaN            NaN            NaN
  1423.08        2500.00        12.1693                 NaN            NaN            NaN   49.6791       0.684934       0.929790        27.1981        6.90266        2.42803       0.808391E-002            NaN            NaN
  1419.87        2500.00        12.1693                 NaN            NaN            NaN   49.6791       0.684934       0.929790        27.1981        6.90266        2.42803       0.808391E-002            NaN            NaN
  1416.67        2500.00        12.1693                 NaN            NaN            NaN   49.6791       0.684934       0.929790        27.1981        6.90266        2.42803       0.808391E-002            NaN            NaN
  1413.46        2500.00        12.1693                 NaN            NaN            NaN   49.6791       0.684934       0.929790        27.1981        6.90266        2.42803       0.808391E-002            NaN            NaN
  1410.26        2500.00        10.4466                 NaN            NaN            NaN   49.8248       0.684936       0.970805        26.7350        7.41231        3.33949       0.586027                 NaN            NaN
  1407.05        2500.00        10.4466                 NaN            NaN            NaN   49.8248       0.684936       0.970805        26.7350        7.41231        3.33949       0.586027                 NaN            NaN
  1403.85        2500.00        10.4466                 NaN            NaN            NaN   49.8248       0.684936       0.970805        26.7350        7.41231        3.33949       0.586027                 NaN            NaN
  1400.64        2500.00        10.4466                 NaN            NaN            NaN   49.8248       0.684936       0.970805        26.7350        7.41231        3.33949       0.586027                 NaN            NaN
  1397.44        2500.00        10.4466                 NaN            NaN            NaN   49.8248       0.684936       0.970805        26.7350        7.41231        3.33949       0.586027                 NaN            NaN
  1394.23        2500.00        10.4466                 NaN            NaN            NaN   49.8248       0.684936       0.970805        26.7350        7.41231        3.33949       0.586027                 NaN            NaN
  1391.03        2500.00        10.4466                 NaN            NaN            NaN   49.8248       0.684936       0.970805        26.7350        7.41231        3.33949       0.586027                 NaN            NaN
  1387.82        2500.00        10.4466                 NaN            NaN            NaN   49.8248       0.684936       0.970805        26.7350        7.41231        3.33949       0.586027                 NaN            NaN
