|6.6.6
Archiving\03_Data\eq/QFM_m4.75/YM20/YM20_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1794.87        2500.00        77.4709                 NaN  0.154461       0.432271E-002   21.5067       0.571037       0.292608                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        76.8728                 NaN  0.131305       0.398209E-002   22.1168       0.571168       0.303916                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        76.2746                 NaN  0.108141       0.364136E-002   22.7271       0.571298       0.315228                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        75.6761                 NaN  0.849692E-001  0.330053E-002   23.3377       0.571427       0.326545                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        75.0774                 NaN  0.617888E-001  0.295959E-002   23.9484       0.571554       0.337866                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        74.4805                 NaN  0.366911E-001  0.261200E-002   24.5598       0.571672       0.348756                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        73.8834                 NaN  0.115856E-001  0.226431E-002   25.1713       0.571788       0.359651                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        73.3215                 NaN            NaN  0.192448E-002   25.7346       0.571956       0.370008                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        72.7917                 NaN            NaN  0.161356E-002   26.2549       0.572167       0.379559                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        72.2726                 NaN            NaN  0.129489E-002   26.7648       0.572373       0.388956                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        71.7531                 NaN            NaN  0.976035E-003   27.2750       0.572578       0.398360                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        71.2334                 NaN            NaN  0.657007E-003   27.7854       0.572781       0.407770                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        70.7133                 NaN            NaN  0.337803E-003   28.2962       0.572984       0.417186                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        70.2018                 NaN            NaN            NaN   28.7986       0.573183       0.426448                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        69.6987                 NaN            NaN            NaN   29.2924       0.573378       0.435514                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        69.2007                 NaN            NaN            NaN   29.7811       0.573571       0.444658                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        68.7023                 NaN            NaN            NaN   30.2701       0.573763       0.453807                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        68.2218                 NaN            NaN            NaN   30.7419       0.573947       0.462349                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        67.7411                 NaN            NaN            NaN   31.2138       0.574130       0.470895                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        67.2602                 NaN            NaN            NaN   31.6860       0.574312       0.479447                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        66.7791                 NaN            NaN            NaN   32.1584       0.574493       0.488002                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        66.2977                 NaN            NaN            NaN   32.6311       0.574673       0.496563                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        65.8161                 NaN            NaN            NaN   33.1039       0.574851       0.505128                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        65.3343                 NaN            NaN            NaN   33.5770       0.575029       0.513697                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        64.8523                 NaN            NaN            NaN   34.0502       0.575206       0.522271                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        64.3989                 NaN            NaN            NaN   34.4953       0.575371       0.530458                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        63.9453                 NaN            NaN            NaN   34.9405       0.575535       0.538650                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        63.4916                 NaN            NaN            NaN   35.3859       0.575698       0.546846                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        63.0377                 NaN            NaN            NaN   35.8314       0.575860       0.555045                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        62.5836                 NaN            NaN            NaN   36.2771       0.576021       0.563248                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        62.1294                 NaN            NaN            NaN   36.7230       0.576181       0.571454                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        61.6750                 NaN            NaN            NaN   37.1690       0.576340       0.579664                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        61.2204                 NaN            NaN            NaN   37.6152       0.576498       0.587878                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        60.7968                 NaN            NaN            NaN   38.0313       0.576643       0.595271                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        60.3731                 NaN            NaN            NaN   38.4475       0.576788       0.602666                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        59.9492                 NaN            NaN            NaN   38.8638       0.576931       0.610064                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        59.5252                 NaN            NaN            NaN   39.2802       0.577073       0.617465                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        59.1012                 NaN            NaN            NaN   39.6968       0.577214       0.624869                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        58.6770                 NaN            NaN            NaN   40.1134       0.577354       0.632274                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        58.2527                 NaN            NaN            NaN   40.5302       0.577493       0.639683                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        57.8283                 NaN            NaN            NaN   40.9470       0.577631       0.647094                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        57.4378                 NaN            NaN            NaN   41.3296       0.577758       0.654897                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        57.0472                 NaN            NaN            NaN   41.7122       0.577883       0.662703                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        56.6565                 NaN            NaN            NaN   42.0950       0.578008       0.670511                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        56.2658                 NaN            NaN            NaN   42.4777       0.578131       0.678321                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        55.8750                 NaN            NaN            NaN   42.8606       0.578254       0.686134                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        55.4841                 NaN            NaN            NaN   43.2435       0.578375       0.693949                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        55.0932                 NaN            NaN            NaN   43.6265       0.578495       0.701767                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        54.7022                 NaN            NaN            NaN   44.0096       0.578615       0.709586                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        54.3293                 NaN            NaN            NaN   44.3752       0.578728       0.716713                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        53.9600                 NaN            NaN            NaN   44.7337       0.578838       0.724045       0.338826E-002            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        52.8788                 NaN            NaN            NaN   44.8710       0.579512       0.720007       0.950762                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        51.7951                 NaN            NaN            NaN   45.0085       0.580187       0.715959        1.90031                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        50.8253                 NaN            NaN            NaN   45.1274       0.580797       0.711596        2.75494                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        49.8536                 NaN            NaN            NaN   45.2465       0.581408       0.707224        3.61134                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        48.8799                 NaN            NaN            NaN   45.3657       0.582019       0.702841        4.46950                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        47.9043                 NaN            NaN            NaN   45.4851       0.582630       0.698448        5.32944                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        47.1084                 NaN            NaN            NaN   45.5756       0.583140       0.693507        6.03934                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        46.3112                 NaN            NaN            NaN   45.6661       0.583650       0.688557        6.75046                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        45.5127                 NaN            NaN            NaN   45.7567       0.584161       0.683597        7.46278                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        44.7129                 NaN            NaN            NaN   45.8475       0.584671       0.678628        8.17633                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        43.9118                 NaN            NaN            NaN   45.9383       0.585182       0.673650        8.89109                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        43.1093                 NaN            NaN            NaN   46.0292       0.585693       0.668663        9.60707                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        42.3056                 NaN            NaN            NaN   46.1203       0.586204       0.663666        10.3243                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        41.5006                 NaN            NaN            NaN   46.2114       0.586715       0.658660        11.0427                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        40.8644                 NaN            NaN            NaN   46.2752       0.587133       0.653207        11.6201                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        40.2273                 NaN            NaN            NaN   46.3391       0.587550       0.647745        12.1982                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        39.5894                 NaN            NaN            NaN   46.4031       0.587968       0.642276        12.7772                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        38.9507                 NaN            NaN            NaN   46.4671       0.588386       0.636799        13.3570                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        38.3112                 NaN            NaN            NaN   46.5311       0.588803       0.631313        13.9375                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        37.6708                 NaN            NaN            NaN   46.5952       0.589221       0.625820        14.5189                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        37.0297                 NaN            NaN            NaN   46.6594       0.589639       0.620318        15.1010                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        36.3876                 NaN            NaN            NaN   46.7235       0.590057       0.614809        15.6840                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        35.8577                 NaN            NaN            NaN   46.7710       0.590413       0.608622        16.1723                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        35.3272                 NaN            NaN            NaN   46.8185       0.590769       0.602428        16.6611                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        34.7961                 NaN            NaN            NaN   46.8660       0.591125       0.596226        17.1506                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        34.2644                 NaN            NaN            NaN   46.9135       0.591481       0.590016        17.6406                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        33.7321                 NaN            NaN            NaN   46.9611       0.591837       0.583799        18.1311                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        33.1993                 NaN            NaN            NaN   47.0087       0.592194       0.577574        18.6222                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        32.6659                 NaN            NaN            NaN   47.0563       0.592550       0.571342        19.1139                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        32.1320                 NaN            NaN            NaN   47.1039       0.592906       0.565102        19.6061                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        31.6723                 NaN            NaN            NaN   47.1408       0.593222       0.558326        20.0354                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        31.2122                 NaN            NaN            NaN   47.1776       0.593539       0.551542        20.4650                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        30.7517                 NaN            NaN            NaN   47.2145       0.593856       0.544751        20.8951                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        30.2908                 NaN            NaN            NaN   47.2515       0.594173       0.537953        21.3256                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        29.8294                 NaN            NaN            NaN   47.2884       0.594490       0.531148        21.7566                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        29.3676                 NaN            NaN            NaN   47.3253       0.594806       0.524335        22.1879                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        28.9053                 NaN            NaN            NaN   47.3623       0.595123       0.517516        22.6197                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        28.4427                 NaN            NaN            NaN   47.3992       0.595440       0.510689        23.0520                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        28.0303                 NaN            NaN            NaN   47.4306       0.595731       0.503239        23.4401                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        27.6176                 NaN            NaN            NaN   47.4620       0.596021       0.495782        23.8285                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        27.2046                 NaN            NaN            NaN   47.4934       0.596312       0.488318        24.2173                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        26.7912                 NaN            NaN            NaN   47.5248       0.596603       0.480847        24.6065                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        26.3775                 NaN            NaN            NaN   47.5563       0.596894       0.473369        24.9960                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        25.9634                 NaN            NaN            NaN   47.5877       0.597184       0.465884        25.3858                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        25.5490                 NaN            NaN            NaN   47.6191       0.597475       0.458392        25.7760                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        25.1342                 NaN            NaN            NaN   47.6506       0.597766       0.450892        26.1665                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        24.7385                 NaN            NaN            NaN   47.6783       0.598049       0.443443        26.5417                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        24.1510                 NaN            NaN            NaN   47.7239       0.598495       0.444196        26.7486       0.333794                 NaN            NaN            NaN            NaN
  1477.56        2500.00        23.5081                 NaN            NaN            NaN   47.7690       0.598995       0.450063        26.8730       0.800835                 NaN            NaN            NaN            NaN
  1474.36        2500.00        22.8641                 NaN            NaN            NaN   47.8142       0.599496       0.455941        26.9976        1.26864                 NaN            NaN            NaN            NaN
  1471.15        2500.00        22.2741                 NaN            NaN            NaN   47.8458       0.599965       0.464404        27.1123        1.70335                 NaN            NaN            NaN            NaN
  1467.95        2500.00        21.6833                 NaN            NaN            NaN   47.8774       0.600435       0.472881        27.2272        2.13871                 NaN            NaN            NaN            NaN
  1464.74        2500.00        21.0917                 NaN            NaN            NaN   47.9090       0.600904       0.481373        27.3423        2.57475                 NaN            NaN            NaN            NaN
  1461.54        2500.00        20.4992                 NaN            NaN            NaN   47.9406       0.601374       0.489880        27.4575        3.01146                 NaN            NaN            NaN            NaN
  1458.33        2500.00        19.9610                 NaN            NaN            NaN   47.9602       0.601810       0.500714        27.5631        3.41320                 NaN            NaN            NaN            NaN
  1455.13        2500.00        19.4222                 NaN            NaN            NaN   47.9797       0.602245       0.511564        27.6688        3.81552                 NaN            NaN            NaN            NaN
  1451.92        2500.00        18.8482                 NaN            NaN            NaN   47.9691       0.602708       0.535632        27.4357       0.445895        4.16276                 NaN            NaN            NaN
  1448.72        2500.00        18.3084                 NaN            NaN            NaN   47.9631       0.603147       0.556257        27.3133        4.51179       0.743918                 NaN            NaN            NaN
  1445.51        2500.00        18.3078                 NaN            NaN            NaN   47.9634       0.603160       0.556278        27.3136        4.51182       0.743928                 NaN            NaN            NaN
  1442.31        2500.00        18.3071                 NaN            NaN            NaN   47.9637       0.603172       0.556299        27.3139        4.51186       0.743938                 NaN            NaN            NaN
  1439.10        2500.00        18.3064                 NaN            NaN            NaN   47.9641       0.603185       0.556320        27.3142        4.51190       0.743948                 NaN            NaN            NaN
  1435.90        2500.00        16.3476                 NaN            NaN            NaN   47.9204       0.604774       0.639250        26.9907        1.70895        5.78828                 NaN            NaN            NaN
  1432.69        2500.00        16.3471                 NaN            NaN            NaN   47.9206       0.604786       0.639273        26.9909        1.70897        5.78832                 NaN            NaN            NaN
  1429.49        2500.00        15.4636                 NaN            NaN            NaN   47.8879       0.605525       0.681627        26.9078        6.36796        2.08560                 NaN            NaN            NaN
  1426.28        2500.00        15.0442                 NaN            NaN            NaN   47.8689       0.605885       0.702933        26.8803        2.25458        6.64318                 NaN            NaN            NaN
  1423.08        2500.00        14.6444                 NaN            NaN            NaN   47.8545       0.606220       0.723131        26.8525        6.89512        2.41454       0.961604E-002            NaN            NaN
  1419.87        2500.00        14.6439                 NaN            NaN            NaN   47.8546       0.606231       0.723156        26.8527        6.89516        2.41456       0.961667E-002            NaN            NaN
  1416.67        2500.00        14.6435                 NaN            NaN            NaN   47.8548       0.606241       0.723182        26.8529        6.89520        2.41459       0.961730E-002            NaN            NaN
  1413.46        2500.00        14.6430                 NaN            NaN            NaN   47.8549       0.606252       0.723207        26.8531        6.89524        2.41462       0.961793E-002            NaN            NaN
  1410.26        2500.00        12.7091                 NaN            NaN            NaN   48.0510       0.607183       0.756407        26.4323        7.41813        3.32756       0.698336                 NaN            NaN
  1407.05        2500.00        12.7087                 NaN            NaN            NaN   48.0511       0.607193       0.756432        26.4325        7.41816        3.32759       0.698380                 NaN            NaN
  1403.85        2500.00        12.7084                 NaN            NaN            NaN   48.0511       0.607202       0.756457        26.4326        7.41819        3.32763       0.698425                 NaN            NaN
  1400.64        2500.00        12.7080                 NaN            NaN            NaN   48.0512       0.607212       0.756482        26.4328        7.41822        3.32766       0.698469                 NaN            NaN
  1397.44        2500.00        12.7076                 NaN            NaN            NaN   48.0513       0.607221       0.756507        26.4329        7.41825        3.32769       0.698514                 NaN            NaN
  1394.23        2500.00        12.7072                 NaN            NaN            NaN   48.0514       0.607230       0.756532        26.4331        7.41828        3.32772       0.698558                 NaN            NaN
  1391.03        2500.00        12.7068                 NaN            NaN            NaN   48.0514       0.607240       0.756557        26.4333        7.41831        3.32775       0.698603                 NaN            NaN
