|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.25/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         ne             lc             ilm           
  1279.06        2500.00        88.3530                 NaN  0.876310        1.94068                 NaN   1.45282        6.54918       0.828009                 NaN            NaN            NaN            NaN
  1277.62        2500.00        95.6399                 NaN  0.185349       0.796249                 NaN  0.427148        2.40817       0.543220                 NaN            NaN            NaN            NaN
  1276.17        2500.00        93.5967                 NaN            NaN   1.35742                 NaN  0.681950        3.66628       0.697687                 NaN            NaN            NaN            NaN
  1274.72        2500.00        90.1794                 NaN  0.263687        2.03071                 NaN   1.08749        5.52188       0.916804                 NaN            NaN            NaN            NaN
  1273.28        2500.00        97.3845                 NaN  0.779211E-001  0.386310                 NaN  0.279268        1.53363       0.338387                 NaN            NaN            NaN            NaN
  1271.83        2500.00        92.9988                 NaN  0.479716        1.20608                 NaN  0.821941        3.87962       0.613821                 NaN            NaN            NaN            NaN
  1270.39        2500.00        93.2149                 NaN  0.166206        1.45800                 NaN  0.720948        3.81576       0.624155                 NaN            NaN            NaN            NaN
  1268.94        2500.00        96.9930                 NaN  0.260732       0.395618                 NaN  0.349623        1.70271       0.298314                 NaN            NaN            NaN            NaN
  1267.49        2500.00        77.7207                 NaN   1.08508        4.30437                 NaN   2.38683        12.5826        1.92046                 NaN            NaN            NaN            NaN
  1266.05        2500.00        99.9580                 NaN            NaN  0.242687E-002            NaN            NaN            NaN  0.395243E-001            NaN            NaN            NaN            NaN
  1264.60        2500.00        99.8027                 NaN  0.893906E-001  0.155750E-001            NaN  0.428762E-001  0.404924E-001  0.893414E-002            NaN            NaN            NaN            NaN
  1263.16        2500.00        99.8335                 NaN            NaN  0.276263E-001            NaN            NaN  0.138893                 NaN            NaN            NaN            NaN            NaN
  1261.71        2500.00        98.6631                 NaN  0.547076E-001  0.250732                 NaN  0.145872       0.721717       0.163921                 NaN            NaN            NaN            NaN
  1260.26        2500.00        95.4944                 NaN            NaN   1.02511                 NaN  0.424242        2.53858       0.517696                 NaN            NaN            NaN            NaN
  1258.82        2500.00        90.7600                 NaN  0.295880        1.97613                 NaN  0.887524        4.89597       0.815944                 NaN  0.368601                 NaN            NaN
  1257.37        2500.00        98.3915                 NaN            NaN  0.368266                 NaN  0.130440       0.757186       0.158902                 NaN  0.193721                 NaN            NaN
  1255.93        2500.00        92.2160                 NaN  0.231640        1.62955                 NaN  0.628526        3.71473       0.520342                 NaN   1.05924                 NaN            NaN
  1254.48        2500.00        79.9922                 NaN            NaN   5.31393                 NaN  0.519193        9.98623        1.02004       0.730316        2.43806                 NaN            NaN
  1253.04        2500.00        20.4161                 NaN   2.98372        14.2201                 NaN   6.24709        37.9971        4.14365                 NaN   11.4999        2.49236                 NaN
  1251.59        2500.00                 NaN            NaN   3.97297        16.8812                 NaN   7.90629        46.4586        4.88394                 NaN   14.1106        5.78634                 NaN
  1250.14        2500.00                 NaN            NaN            NaN   23.5871                 NaN   3.06777        48.6829        4.14481        3.59776        12.6831        4.23643                 NaN
  1248.70        2500.00                 NaN            NaN            NaN   23.5967                 NaN   3.06882        48.7137        4.14084        3.60643        12.6939        4.17955                 NaN
  1247.25        2500.00                 NaN            NaN            NaN   23.6065                 NaN   3.06984        48.7446        4.13683        3.61509        12.7048        4.12231                 NaN
  1245.81        2500.00                 NaN            NaN   3.58475        17.3688                 NaN   7.76897        46.7158        5.08661                 NaN   14.0889        5.38612                 NaN
  1244.36        2500.00                 NaN            NaN            NaN   23.6297                 NaN   3.06811        48.8089        4.12323        3.63923        12.7254        4.00544                 NaN
  1242.91        2500.00                 NaN            NaN            NaN   23.6418                 NaN   3.06701        48.8414        4.11607        3.65168        12.7357        3.94635                 NaN
  1241.47        2500.00                 NaN            NaN            NaN   23.6821                 NaN   2.96831        48.9664        4.08028        3.73527        12.7133        3.85433                 NaN
  1240.02        2500.00                 NaN            NaN   3.65506        17.0267                 NaN   7.80071        47.1421        5.20997                 NaN   14.0652        5.10035                 NaN
  1238.58        2500.00                 NaN            NaN   3.99126        16.6310                 NaN   7.86129        46.8770        4.89045                 NaN   14.0796        5.56620       0.103185     
  1237.13        2500.00                 NaN            NaN            NaN   23.7144                 NaN   3.00779        49.0275        4.07406        3.73893        12.7553        3.68207                 NaN
  1235.68        2500.00                 NaN            NaN            NaN   23.7243                 NaN   3.01197        49.0577        4.06972        3.74711        12.7673        3.62194                 NaN
  1234.24        2500.00                 NaN            NaN  0.114243E-005   23.7389                 NaN   3.02022        49.0809        4.06420        3.75328        12.7803        3.56229                 NaN
  1232.79        2500.00                 NaN            NaN  0.110841E-005   23.8013                 NaN   2.97602        49.1158        4.02681        3.79988        12.7856        3.49460                 NaN
  1231.35        2500.00                 NaN            NaN  0.126168E-005   23.7977                 NaN   2.97139        49.1696        4.02468        3.81422        12.7936        3.42877                 NaN
  1229.90        2500.00                 NaN            NaN  0.114989E-005   23.6939                 NaN   2.96088        49.2823        4.06108        3.82225        12.8100        3.36962                 NaN
  1228.45        2500.00                 NaN            NaN   4.09118        16.5952                 NaN   7.88847        47.0292        4.74122                 NaN   14.2209        5.25253       0.181283     
  1227.01        2500.00                 NaN            NaN   4.10998        16.5885                 NaN   7.89359        47.0481        4.71314                 NaN   14.2428        5.20790       0.195976     
  1225.56        2500.00                 NaN            NaN   4.13445        16.5797                 NaN   7.90024        47.0628        4.67659                 NaN   14.2665        5.16463       0.215106     
  1224.12        2500.00                 NaN            NaN   4.15927        16.5708                 NaN   7.90700        47.0774        4.63952                 NaN   14.2904        5.12114       0.234508     
  1222.67        2500.00                 NaN            NaN   4.18445        16.5618                 NaN   7.91384        47.0919        4.60191                 NaN   14.3145        5.07744       0.254188     
  1221.22        2500.00                 NaN            NaN   4.20999        16.5526                 NaN   7.92079        47.1063        4.56376                 NaN   14.3389        5.03353       0.274151     
  1219.78        2500.00                 NaN            NaN   4.23587        16.5433                 NaN   7.92783        47.1207        4.52511                 NaN   14.3634        4.98941       0.294382     
  1218.33        2500.00                 NaN            NaN   4.34271        16.5050                 NaN   7.95690        47.0709        4.36554                 NaN   14.4120        4.96905       0.377889     
  1216.89        2500.00                 NaN            NaN   4.34271        16.5050                 NaN   7.95690        47.1062        4.36554                 NaN   14.4291        4.91663       0.377889     
  1215.44        2500.00                 NaN            NaN   4.34271        16.5050                 NaN   7.95690        47.1419        4.36554                 NaN   14.4463        4.86383       0.377890     
  1214.00        2500.00                 NaN            NaN   4.34271        16.5050                 NaN   7.95690        47.1777        4.36553                 NaN   14.4636        4.81066       0.377891     
  1212.55        2500.00                 NaN            NaN   4.34271        16.5050                 NaN   7.95690        47.2138        4.36553                 NaN   14.4810        4.75711       0.377891     
  1211.10        2500.00                 NaN            NaN   4.34271        16.5050                 NaN   7.95690        47.2502        4.36553                 NaN   14.4985        4.70318       0.377892     
  1209.66        2500.00                 NaN            NaN   4.34271        16.5050                 NaN   7.95690        47.2869        4.36553                 NaN   14.5162        4.64886       0.377893     
  1208.21        2500.00                 NaN            NaN            NaN   24.0653                 NaN   2.95703        49.7157        3.89350        4.01390        12.9860        2.36860                 NaN
  1206.77        2500.00                 NaN            NaN            NaN   23.9324                 NaN   2.91927        49.8752        3.89483        4.06183        13.0029        2.29907       0.144896E-001
  1205.32        2500.00                 NaN            NaN            NaN   24.1048                 NaN   2.95205        49.7894        3.87459        4.04140        13.0111        2.22676                 NaN
  1203.87        2500.00                 NaN            NaN   4.53682        16.4354                 NaN   8.00970        47.2798        4.07562                 NaN   14.6448        4.48828       0.529610     
  1202.43        2500.00                 NaN            NaN            NaN   24.1075                 NaN   2.82532        49.9379        3.55139        4.27896        13.0448        2.08838       0.165737     
  1200.98        2500.00                 NaN            NaN            NaN   24.2348                 NaN   2.74705        49.9546        3.38910        4.36884        13.0515        2.00969       0.244476     
  1199.54        2500.00                 NaN            NaN   4.75784        16.3562                 NaN   8.06982        47.2171        3.74551                 NaN   14.7648        4.38642       0.702366     
  1198.09        2500.00                 NaN            NaN   5.39012        15.9241                 NaN   8.39315        46.7353        2.55961                 NaN   14.9922        4.54387        1.46166     
  1196.64        2500.00                 NaN            NaN   5.39012        15.9241                 NaN   8.39315        46.7738        2.55961                 NaN   15.0107        4.48685        1.46166     
  1195.20        2500.00                 NaN            NaN   5.39012        15.9241                 NaN   8.39315        46.8125        2.55961                 NaN   15.0294        4.42947        1.46166     
  1193.75        2500.00                 NaN            NaN   5.39012        15.9241                 NaN   8.39315        46.8514        2.55961                 NaN   15.0482        4.37171        1.46166     
  1192.31        2500.00                 NaN            NaN   5.39012        15.9241                 NaN   8.39315        46.8907        2.55961                 NaN   15.0671        4.31358        1.46166     
  1190.86        2500.00                 NaN            NaN   5.39012        15.9241                 NaN   8.39315        46.9301        2.55961                 NaN   15.0862        4.25506        1.46166     
  1189.41        2500.00                 NaN            NaN   5.39011        15.9241                 NaN   8.39315        46.9699        2.55961                 NaN   15.1053        4.19617        1.46166     
  1187.97        2500.00                 NaN            NaN            NaN   25.1419                 NaN   2.19180        50.1716        2.29941        4.98994        13.1336        1.29442       0.777338     
  1186.52        2500.00                 NaN            NaN            NaN   25.7030                 NaN   1.91412        50.1065        1.80062        5.27530        13.0781        1.15054       0.971864     
  1185.08        2500.00                 NaN            NaN            NaN   25.8428                 NaN   1.82521        50.1298        1.62616        5.38039        13.0821        1.06224        1.05131     
  1183.63        2500.00                 NaN            NaN            NaN   25.9836                 NaN   1.73623        50.1538        1.45158        5.48579        13.0865       0.972148        1.13039     
  1182.19        2500.00                 NaN            NaN            NaN   26.1253                 NaN   1.64723        50.1770        1.27695        5.59148        13.0907       0.882210        1.20909     
  1180.74        2500.00                 NaN            NaN            NaN   26.2680                 NaN   1.55818        50.2002        1.10224        5.69748        13.0949       0.791577        1.28739     
  1179.29        2500.00                 NaN            NaN            NaN   26.4118                 NaN   1.46908        50.2232       0.927445        5.80381        13.0991       0.700240        1.36531     
  1177.85        2500.00                 NaN            NaN            NaN   26.5566                 NaN   1.37996        50.2461       0.752628        5.91042        13.1033       0.608201        1.44279     
  1176.40        2500.00                 NaN            NaN            NaN   26.7025                 NaN   1.29070        50.2689       0.577571        6.01747        13.1075       0.515435        1.51994     
  1174.96        2500.00                 NaN            NaN            NaN   26.8495                 NaN   1.20129        50.2915       0.402250        6.12498        13.1117       0.421931        1.59674     
  1173.51        2500.00                 NaN            NaN            NaN   26.9976                 NaN   1.11188        50.3141       0.226958        6.23276        13.1160       0.327710        1.67307     
  1172.06        2500.00                 NaN            NaN   4.65825        16.5281                 NaN   8.61993        48.0655        4.00707                 NaN   15.0879        2.44730       0.585999     
  1170.62        2500.00                 NaN            NaN   4.88305        16.4524                 NaN   8.68422        47.9282        3.69476                 NaN   15.1692        2.44940       0.738765     
  1169.17        2500.00                 NaN            NaN   4.92586        16.4335                 NaN   8.70687        47.9397        3.63174                 NaN   15.1990        2.38888       0.774496     
  1167.73        2500.00                 NaN            NaN   4.96799        16.4152                 NaN   8.72932        47.9517        3.56973                 NaN   15.2287        2.32771       0.809584     
  1166.28        2500.00                 NaN            NaN   5.00943        16.3975                 NaN   8.75157        47.9644        3.50874                 NaN   15.2584        2.26590       0.844022     
  1164.83        2500.00                 NaN            NaN   5.05023        16.3804                 NaN   8.77363        47.9776        3.44871                 NaN   15.2881        2.20345       0.877836     
  1163.39        2500.00                 NaN            NaN   5.09041        16.3639                 NaN   8.79551        47.9915        3.38963                 NaN   15.3177        2.14035       0.911050     
  1161.94        2500.00                 NaN            NaN   5.77090        15.8773                 NaN   8.42952        47.4615        1.93402                 NaN   15.5981        3.11381        1.81485     
  1160.50        2500.00                 NaN            NaN   5.77090        15.8773                 NaN   8.42952        47.5072        1.93402                 NaN   15.6202        3.04600        1.81485     
  1159.05        2500.00                 NaN            NaN   5.77090        15.8773                 NaN   8.42952        47.5533        1.93402                 NaN   15.6424        2.97770        1.81485     
  1157.60        2500.00                 NaN            NaN   5.77089        15.8773                 NaN   8.42952        47.5997        1.93402                 NaN   15.6648        2.90889        1.81485     
  1156.16        2500.00                 NaN            NaN   5.28233        16.2891                 NaN   8.90237        48.0695        3.10762                 NaN   15.4654        1.81526        1.06844     
  1154.71        2500.00                 NaN            NaN   5.33218        16.2619                 NaN   8.92869        48.0816        3.03763                 NaN   15.4983        1.75232        1.10732     
  1153.27        2500.00                 NaN            NaN   5.36600        16.2521                 NaN   8.94842        48.1000        2.98711                 NaN   15.5272        1.68404        1.13516     
  1151.82        2500.00                 NaN            NaN   5.56152        16.0042                 NaN   9.01794        48.1114        2.76287                 NaN   15.6019        1.66258        1.27754     
  1150.38        2500.00                 NaN            NaN   5.57399        16.0035                 NaN   9.03098        48.1521        2.74476                 NaN   15.6217        1.58394        1.28902     
  1148.93        2500.00                 NaN            NaN   5.62126        15.9830                 NaN   9.05225        48.1619        2.68010                 NaN   15.6597        1.51860        1.32314     
  1147.48        2500.00                 NaN            NaN   5.65670        15.9702                 NaN   9.07327        48.1820        2.63183                 NaN   15.6862        1.45107        1.34868     
  1146.04        2500.00                 NaN            NaN   5.68030        15.9654                 NaN   9.09196        48.2049        2.59304                 NaN   15.7152        1.37965        1.36951     
  1144.59        2500.00                 NaN            NaN   6.34442        15.7504                 NaN   9.25212        47.7204        1.72906                 NaN   15.9141        1.53349        1.75596     
  1143.15        2500.00                 NaN            NaN   6.37682        15.7388                 NaN   9.27106        47.7433        1.68298                 NaN   15.9450        1.46200        1.77998     
  1141.70        2500.00                 NaN            NaN   6.40783        15.7237                 NaN   9.28983        47.7721        1.64514                 NaN   15.9732        1.38964        1.79854     
  1140.25        2500.00                 NaN            NaN   6.44261        15.7097                 NaN   9.31118        47.7935        1.60056                 NaN   16.0033        1.31838        1.82076     
  1138.81        2500.00                 NaN            NaN   6.47349        15.7036                 NaN   9.32665        47.8188        1.55722                 NaN   16.0324        1.24494        1.84292     
  1137.36        2500.00                 NaN            NaN   6.51384        15.6972                 NaN   9.35241        47.8226        1.49691                 NaN   16.0649        1.17934        1.87280     
  1135.92        2500.00                 NaN            NaN   6.53953        15.6790                 NaN   9.36774        47.8660        1.46899                 NaN   16.0938        1.09761        1.88730     
  1134.47        2500.00                 NaN            NaN   6.59026        15.6614                 NaN   9.39115        47.8740        1.40172                 NaN   16.1299        1.03142        1.92010     
  1133.02        2500.00                 NaN            NaN   6.60218        15.6588                 NaN   9.40693        47.9151        1.38497                 NaN   16.1546       0.948293        1.92906     
  1131.58        2500.00                 NaN            NaN   6.65147        15.6422                 NaN   9.42952        47.9245        1.31948                 NaN   16.1903       0.881666        1.96080     
  1130.13        2500.00                 NaN            NaN   6.68612        15.6332                 NaN   9.44990        47.9468        1.27323                 NaN   16.2217       0.806224        1.98282     
  1128.69        2500.00                 NaN            NaN   6.71220        15.6207                 NaN   9.46795        47.9812        1.24002                 NaN   16.2522       0.725554        2.00019     
  1127.24        2500.00                 NaN            NaN            NaN   27.4946                 NaN   1.04662        50.1932        6.44593                 NaN   12.9411                 NaN   1.87850     
  1125.79        2500.00                 NaN            NaN            NaN   27.6296                 NaN   1.09139        50.0733        6.42292                 NaN   12.9221                 NaN   1.86073     
  1124.35        2500.00                 NaN            NaN            NaN   27.6288                 NaN   1.10129        50.0629        6.42822                 NaN   12.9183                 NaN   1.86051     
  1122.90        2500.00                 NaN            NaN            NaN   27.6447                 NaN   1.10564        50.0484        6.43014                 NaN   12.9090                 NaN   1.86208     
  1121.46        2500.00                 NaN            NaN            NaN   27.6523                 NaN   1.11281        50.0359        6.43354                 NaN   12.9025                 NaN   1.86284     
  1120.01        2500.00                 NaN            NaN   7.20110        15.4695                 NaN   9.64229        47.9002       0.623243                 NaN   16.5204       0.372910        2.27045     
  1118.57        2500.00                 NaN            NaN            NaN   27.6693                 NaN   1.07173        50.0537        6.44227                 NaN   12.8794                 NaN   1.88360     
  1117.12        2500.00                 NaN            NaN            NaN   27.6886                 NaN   1.08231        50.0308        6.44295                 NaN   12.8725                 NaN   1.88285     
  1115.67        2500.00                 NaN            NaN            NaN   27.6971                 NaN   1.12765        49.9982        6.44280                 NaN   12.8606                 NaN   1.87362     
  1114.23        2500.00                 NaN            NaN            NaN   27.7446                 NaN   1.13315        49.9588        6.44141                 NaN   12.8517                 NaN   1.87026     
  1112.78        2500.00                 NaN            NaN            NaN   27.7376                 NaN   1.09267        49.9916        6.44944                 NaN   12.8410                 NaN   1.88777     
  1111.34        2500.00                 NaN            NaN            NaN   27.7145                 NaN   1.14574        49.9676        6.44940                 NaN   12.8424                 NaN   1.88037     
  1109.89        2500.00                 NaN            NaN            NaN   27.8069                 NaN   1.13683        49.9101        6.44557                 NaN   12.8251                 NaN   1.87555     
  1108.44        2500.00                 NaN            NaN            NaN   27.8334                 NaN   1.14893        49.8909        6.43934                 NaN   12.8076                 NaN   1.87986     
  1107.00        2500.00                 NaN            NaN            NaN   27.7792                 NaN   1.17522        49.8958        6.45081                 NaN   12.8215                 NaN   1.87754     
  1105.55        2500.00                 NaN            NaN            NaN   27.8034                 NaN   1.18000        49.8803        6.45247                 NaN   12.8052                 NaN   1.87863     
  1104.11        2500.00                 NaN            NaN            NaN   27.7964                 NaN   1.17983        49.8855        6.45777                 NaN   12.7969                 NaN   1.88363     
  1102.66        2500.00                 NaN            NaN            NaN   27.7652                 NaN   1.16592        49.9136        6.47261                 NaN   12.7919                 NaN   1.89074     
  1101.21        2500.00                 NaN            NaN            NaN   27.7586                 NaN   1.16250        49.9199        6.48278                 NaN   12.7831                 NaN   1.89307     
  1099.77        2500.00                 NaN            NaN            NaN   27.7578                 NaN   1.15658        49.9245        6.49223                 NaN   12.7736                 NaN   1.89527     
  1098.32        2500.00                 NaN            NaN            NaN   27.7942                 NaN   1.15564        49.9037        6.49430                 NaN   12.7577                 NaN   1.89442     
  1096.88        2500.00                 NaN            NaN            NaN   27.8386                 NaN   1.15641        49.8750        6.49001                 NaN   12.7453                 NaN   1.89464     
  1095.43        2500.00                 NaN            NaN   6.95881        15.5114       0.302544E-001   8.68892        48.8626       0.366695                 NaN   17.0608                 NaN   2.52061     
  1093.98        2500.00                 NaN            NaN            NaN   27.9593                 NaN   1.22155        49.7450        6.46416                 NaN   12.7255                 NaN   1.88454     
  1092.54        2500.00                 NaN            NaN            NaN   27.8153                 NaN   1.42809        49.6621        6.31166                 NaN   12.8490                 NaN   1.93380     
  1091.09        2500.00                 NaN            NaN            NaN   28.0005                 NaN   1.22122        49.7111        6.48539                 NaN   12.7059                 NaN   1.87590     
  1089.65        2500.00                 NaN            NaN            NaN   28.0121                 NaN   1.22398        49.7013        6.48814                 NaN   12.6965                 NaN   1.87799     
  1088.20        2500.00                 NaN            NaN            NaN   27.8921                 NaN   1.21644        49.7864        6.50727                 NaN   12.7018                 NaN   1.89596     
  1086.75        2500.00                 NaN            NaN            NaN   27.9683                 NaN   1.25268        49.7107        6.50690                 NaN   12.6831                 NaN   1.87834     
  1085.31        2500.00                 NaN            NaN            NaN   28.0651                 NaN   1.26075        49.6435        6.49440                 NaN   12.6626                 NaN   1.87363     
  1083.86        2500.00                 NaN            NaN            NaN   28.0855                 NaN   1.25973        49.6251        6.49525                 NaN   12.6593                 NaN   1.87519     
  1082.42        2500.00                 NaN            NaN            NaN   28.0421                 NaN   1.21834        49.7018        6.50398                 NaN   12.6317                 NaN   1.90210     
  1080.97        2500.00                 NaN            NaN            NaN   28.1158                 NaN   1.28566        49.5911        6.49759                 NaN   12.6356                 NaN   1.87434     
  1079.53        2500.00                 NaN            NaN            NaN   28.1489                 NaN   1.23595        49.6233        6.49116                 NaN   12.6014                 NaN   1.89928     
  1078.08        2500.00                 NaN            NaN            NaN   28.1769                 NaN   1.29431        49.5445        6.49732                 NaN   12.6128                 NaN   1.87416     
  1076.63        2500.00                 NaN            NaN   7.60610        15.6438                 NaN   10.0803        47.4253                 NaN            NaN   16.7450                 NaN   2.49949     
  1075.19        2500.00                 NaN            NaN            NaN   28.1545                 NaN   1.31816        49.5368        6.51462                 NaN   12.6043                 NaN   1.87161     
  1073.74        2500.00                 NaN            NaN            NaN   28.2217                 NaN   1.31877        49.4999        6.51516                 NaN   12.5764                 NaN   1.86807     
  1072.30        2500.00                 NaN            NaN            NaN   28.1421                 NaN   1.28018        49.5855        6.52765                 NaN   12.5706                 NaN   1.89405     
  1070.85        2500.00                 NaN            NaN            NaN   28.2206                 NaN   1.34249        49.4770        6.52301                 NaN   12.5694                 NaN   1.86746     
  1069.40        2500.00                 NaN            NaN            NaN   28.3061                 NaN   1.32907        49.4371        6.52119                 NaN   12.5404                 NaN   1.86620     
  1067.96        2500.00                 NaN            NaN            NaN   28.2315                 NaN   1.37600        49.4456        6.51828                 NaN   12.5582                 NaN   1.87037     
  1066.51        2500.00                 NaN            NaN            NaN   28.2733                 NaN   1.36718        49.4260        6.50842                 NaN   12.5410                 NaN   1.88404     
  1065.07        2500.00                 NaN            NaN            NaN   28.2781                 NaN   1.36853        49.4358        6.52385                 NaN   12.5164                 NaN   1.87728     
  1063.62        2500.00                 NaN            NaN            NaN   28.3796                 NaN   1.37334        49.3621        6.53170                 NaN   12.4933                 NaN   1.85992     
  1062.17        2500.00                 NaN            NaN            NaN   28.4073                 NaN   1.36952        49.3457        6.52516                 NaN   12.4854                 NaN   1.86678     
  1060.73        2500.00                 NaN            NaN            NaN   28.3738                 NaN   1.31987        49.4129        6.54691                 NaN   12.4631                 NaN   1.88339     
  1059.28        2500.00                 NaN            NaN            NaN   28.3838                 NaN   1.40259        49.3319        6.53771                 NaN   12.4809                 NaN   1.86306     
  1057.84        2500.00                 NaN            NaN            NaN   28.4781                 NaN   1.39429        49.2834        6.53500                 NaN   12.4488                 NaN   1.86038     
  1056.39        2500.00                 NaN            NaN            NaN   28.3748                 NaN   1.40493        49.3306        6.54056                 NaN   12.4791                 NaN   1.87004     
  1054.94        2500.00                 NaN            NaN            NaN   28.3766                 NaN   1.40226        49.3334        6.53944                 NaN   12.4756                 NaN   1.87263     
  1053.50        2500.00                 NaN            NaN            NaN   28.4146                 NaN   1.41383        49.2998        6.55364                 NaN   12.4499                 NaN   1.86818     
  1052.05        2500.00                 NaN            NaN            NaN   28.4448                 NaN   1.43499        49.2685        6.55469                 NaN   12.4309                 NaN   1.86607     
  1050.61        2500.00                 NaN            NaN            NaN   28.4693                 NaN   1.42629        49.2616        6.56622                 NaN   12.4134                 NaN   1.86311     
  1049.16        2500.00                 NaN            NaN            NaN   28.4975                 NaN   1.43306        49.2405        6.56634                 NaN   12.4016                 NaN   1.86095     
  1047.72        2500.00                 NaN            NaN            NaN   28.5285                 NaN   1.45470        49.2110        6.56605                 NaN   12.3826                 NaN   1.85714     
  1046.27        2500.00                 NaN            NaN            NaN   28.5533                 NaN   1.46170        49.1901        6.56766                 NaN   12.3706                 NaN   1.85662     
  1044.82        2500.00                 NaN            NaN            NaN   28.6380                 NaN   1.47517        49.1266        6.57697                 NaN   12.3438                 NaN   1.83938     
  1043.38        2500.00                 NaN            NaN            NaN   28.6533                 NaN   1.45357        49.1541        6.56249                 NaN   12.3132                 NaN   1.86329     
  1041.93        2500.00                 NaN            NaN            NaN   28.6594                 NaN   1.47995        49.1106        6.58953                 NaN   12.3214                 NaN   1.83910     
  1040.49        2500.00                 NaN            NaN            NaN   28.7035                 NaN   1.49854        49.0703        6.58814                 NaN   12.3060                 NaN   1.83354     
  1039.04        2500.00                 NaN            NaN            NaN   28.7448                 NaN   1.51492        49.0336        6.58807                 NaN   12.2902                 NaN   1.82844     
  1037.59        2500.00                 NaN            NaN            NaN   28.7776                 NaN   1.52776        49.0045        6.58964                 NaN   12.2758                 NaN   1.82463     
  1036.15        2500.00                 NaN            NaN            NaN   28.7345                 NaN   1.53788        49.0213        6.59524                 NaN   12.2817                 NaN   1.82930     
  1034.70        2500.00                 NaN            NaN            NaN   28.8446                 NaN   1.56311        48.9348        6.59318                 NaN   12.2518                 NaN   1.81254     
  1033.26        2500.00                 NaN            NaN            NaN   28.9512                 NaN   1.56210        48.8835        6.57508                 NaN   12.2102                 NaN   1.81788     
  1031.81        2500.00                 NaN            NaN            NaN   28.8843                 NaN   1.57724        48.8994        6.59223                 NaN   12.2322                 NaN   1.81467     
  1030.36        2500.00                 NaN            NaN            NaN   28.9194                 NaN   1.58943        48.8693        6.59438                 NaN   12.2173                 NaN   1.81014     
  1028.92        2500.00                 NaN            NaN            NaN   28.9404                 NaN   1.60013        48.8496        6.59778                 NaN   12.2039                 NaN   1.80812     
  1027.47        2500.00                 NaN            NaN            NaN   28.9861                 NaN   1.60814        48.8167        6.60011                 NaN   12.1862                 NaN   1.80279     
  1026.03        2500.00                 NaN            NaN            NaN   29.0590                 NaN   1.62528        48.7721        6.59985                 NaN   12.1472                 NaN   1.79649     
  1024.58        2500.00                 NaN            NaN            NaN   29.0104                 NaN   2.05431        48.4278        6.35332                 NaN   12.3274                 NaN   1.82682     
  1023.13        2500.00                 NaN            NaN            NaN   29.0029                 NaN   1.66313        48.7583        6.60806                 NaN   12.1728                 NaN   1.79476     
  1021.69        2500.00                 NaN            NaN            NaN   29.2311                 NaN   1.78229        48.5520        6.49256                 NaN   12.1398                 NaN   1.80226     
  1020.24        2500.00                 NaN            NaN            NaN   29.1702                 NaN   1.67666        48.6651        6.61494                 NaN   12.0951                 NaN   1.77795     
  1018.80        2500.00                 NaN            NaN            NaN   29.2130                 NaN   1.68960        48.6328        6.61509                 NaN   12.0752                 NaN   1.77432     
  1017.35        2500.00                 NaN            NaN            NaN   29.1300                 NaN   1.72974        48.6345        6.61621                 NaN   12.1186                 NaN   1.77102     
  1015.91        2500.00                 NaN            NaN            NaN   29.2494                 NaN   1.69146        48.6054        6.62655                 NaN   12.0545                 NaN   1.77270     
  1014.46        2500.00                 NaN            NaN            NaN   29.2362                 NaN   1.69901        48.6204        6.61169                 NaN   12.0501                 NaN   1.78260     
  1013.01        2500.00                 NaN            NaN            NaN   29.2820                 NaN   1.73861        48.5594        6.62372                 NaN   12.0286                 NaN   1.76775     
  1011.57        2500.00                 NaN            NaN            NaN   29.2817                 NaN   1.75440        48.5380        6.63490                 NaN   12.0320                 NaN   1.75898     
  1010.12        2500.00                 NaN            NaN            NaN   29.4207                 NaN   1.76166        48.4627        6.62904                 NaN   11.9762                 NaN   1.74975     
  1008.68        2500.00                 NaN            NaN            NaN   29.4312                 NaN   1.77966        48.4374        6.63862                 NaN   11.9713                 NaN   1.74185     
  1007.23        2500.00                 NaN            NaN            NaN   29.4666                 NaN   1.79278        48.4070        6.63917                 NaN   11.9552                 NaN   1.73921     
  1005.78        2500.00                 NaN            NaN            NaN   29.2250                 NaN   1.74120        48.5880        6.66347                 NaN   12.0163                 NaN   1.76607     
  1004.34        2500.00                 NaN            NaN            NaN   29.5461                 NaN   1.82209        48.3416        6.64529                 NaN   11.9181                 NaN   1.72689     
  1002.89        2500.00                 NaN            NaN            NaN   29.3297                 NaN   1.67800        48.5711        6.61893                 NaN   11.9955                 NaN   1.80675     
  1001.45        2500.00                 NaN            NaN            NaN   29.1401                 NaN   1.61608        48.7850        6.67502                 NaN   11.9630                 NaN   1.82077     
  1000.00        2500.00                 NaN            NaN            NaN   28.9809                 NaN   1.70135        48.7721        6.70143                 NaN   12.0006                 NaN   1.84362     
