|6.6.6
Archiving\03_Data\fracLP/QFM_m1.5/TAY13/TAY13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1932.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.8700                 NaN            NaN  0.130037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3803                 NaN            NaN  0.619703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3810                 NaN            NaN  0.618982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3891                 NaN            NaN  0.610875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3908                 NaN            NaN  0.609203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3941                 NaN            NaN  0.605905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3998                 NaN            NaN  0.600194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4017                 NaN            NaN  0.598338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4046                 NaN            NaN  0.595391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4073                 NaN            NaN  0.592699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4104                 NaN            NaN  0.589580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4127                 NaN            NaN  0.587301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4185                 NaN            NaN  0.581548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4190                 NaN            NaN  0.580969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.0058                 NaN            NaN  0.994228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.8461                 NaN            NaN  0.153901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4267                 NaN            NaN  0.573338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4282                 NaN            NaN  0.569647       0.216994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3778                 NaN            NaN  0.615205       0.697929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5155                 NaN            NaN  0.484031       0.500694E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3915                 NaN            NaN  0.597728       0.107311E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4295                 NaN            NaN  0.560359       0.100982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4292                 NaN            NaN  0.560698       0.101187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4318                 NaN            NaN  0.558114       0.100878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4336                 NaN            NaN  0.556321       0.100565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4348                 NaN            NaN  0.555145       0.100097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4378                 NaN            NaN  0.552192       0.995875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4346                 NaN            NaN  0.555371       0.100530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        98.2303                 NaN            NaN   1.73830       0.313652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.9993                 NaN            NaN            NaN  0.690565E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.6810                 NaN            NaN  0.314038       0.491332E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3096                 NaN            NaN  0.678288       0.121474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4442                 NaN            NaN  0.546019       0.975077E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4374                 NaN            NaN  0.552705       0.987934E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.6065                 NaN            NaN  0.386570       0.688217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2905                 NaN            NaN  0.697092       0.124139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4459                 NaN            NaN  0.544395       0.968170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3663                 NaN            NaN  0.622625       0.110426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5267                 NaN            NaN  0.465094       0.820877E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4443                 NaN            NaN  0.546057       0.962666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4455                 NaN            NaN  0.544942       0.956553E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4455                 NaN            NaN  0.544971       0.954182E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4458                 NaN            NaN  0.544726       0.950008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4442                 NaN            NaN  0.546290       0.951141E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4437                 NaN            NaN  0.546771       0.948883E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4473                 NaN            NaN  0.543327       0.938364E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4434                 NaN            NaN  0.547184       0.941539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4424                 NaN            NaN  0.548198       0.941901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        98.9224                 NaN            NaN   1.05947       0.180758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.9619                 NaN            NaN  0.374367E-001  0.627352E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4872                 NaN            NaN  0.504297       0.853413E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3897                 NaN            NaN  0.600157       0.101394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4386                 NaN            NaN  0.552170       0.926670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.1656                 NaN            NaN  0.820748       0.136075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.7099                 NaN            NaN  0.285352       0.476296E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4330                 NaN            NaN  0.557804       0.924174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4307                 NaN            NaN  0.560070       0.922349E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4324                 NaN            NaN  0.558450       0.914344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4281                 NaN            NaN  0.562775       0.916500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4262                 NaN            NaN  0.564668       0.917463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4253                 NaN            NaN  0.565576       0.911811E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4235                 NaN            NaN  0.567342       0.911105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4213                 NaN            NaN  0.569621       0.908878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4142                 NaN            NaN  0.576674       0.913418E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4218                 NaN            NaN  0.569250       0.896945E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4138                 NaN            NaN  0.577182       0.906793E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4518                 NaN            NaN  0.539737       0.843115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3715                 NaN            NaN  0.618940       0.960042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4091                 NaN            NaN  0.581977       0.897230E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2042                 NaN            NaN  0.783744       0.120218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.6064                 NaN            NaN  0.387741       0.590084E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3971                 NaN            NaN  0.593860       0.900222E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4021                 NaN            NaN  0.588980       0.887196E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3960                 NaN            NaN  0.595039       0.894808E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4364                 NaN            NaN  0.555300       0.827136E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3515                 NaN            NaN  0.639000       0.947148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3848                 NaN            NaN  0.606303       0.890878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3923                 NaN            NaN  0.598927       0.879339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3865                 NaN            NaN  0.604678       0.879373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3819                 NaN            NaN  0.609247       0.882651E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3819                 NaN            NaN  0.609251       0.879942E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3792                 NaN            NaN  0.612053       0.879165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3765                 NaN            NaN  0.614705       0.876490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3752                 NaN            NaN  0.616067       0.873698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3729                 NaN            NaN  0.618389       0.873360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3712                 NaN            NaN  0.620118       0.871949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3692                 NaN            NaN  0.622068       0.870326E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3664                 NaN            NaN  0.624836       0.871956E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3695                 NaN            NaN  0.621860       0.861994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3642                 NaN            NaN  0.627162       0.864482E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3637                 NaN            NaN  0.627645       0.862750E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3630                 NaN            NaN  0.628368       0.860759E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3589                 NaN            NaN  0.632482       0.864544E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3612                 NaN            NaN  0.630225       0.855456E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3563                 NaN            NaN  0.635110       0.860973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3621                 NaN            NaN  0.629384       0.848958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3599                 NaN            NaN  0.631626       0.849949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3582                 NaN            NaN  0.633327       0.850086E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3565                 NaN            NaN  0.634955       0.850405E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3590                 NaN            NaN  0.632603       0.844015E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3525                 NaN            NaN  0.638973       0.851979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.7618                 NaN            NaN   1.22199       0.161994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9407                 NaN            NaN  0.585376E-001  0.769047E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3819                 NaN            NaN  0.610047       0.808497E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3609                 NaN            NaN  0.630811       0.833612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3616                 NaN            NaN  0.630063       0.832064E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3070                 NaN            NaN  0.684049       0.899211E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.8384                 NaN            NaN  0.159507       0.208549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        98.9457                 NaN            NaN   1.04057       0.137077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3678                 NaN            NaN  0.623939       0.821283E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3698                 NaN            NaN  0.621977       0.817798E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3719                 NaN            NaN  0.619938       0.815976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3672                 NaN            NaN  0.624541       0.826942E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1331                 NaN            NaN  0.854335       0.125867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.6309                 NaN            NaN  0.365620       0.347224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3813                 NaN            NaN  0.610657       0.803776E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3831                 NaN            NaN  0.608918       0.800913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3842                 NaN            NaN  0.607780       0.801114E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3944                 NaN            NaN  0.597719       0.787820E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3927                 NaN            NaN  0.599340       0.792434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3972                 NaN            NaN  0.594955       0.786344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4016                 NaN            NaN  0.590547       0.781709E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4045                 NaN            NaN  0.587767       0.777928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4087                 NaN            NaN  0.583581       0.775623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4106                 NaN            NaN  0.581640       0.773206E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4152                 NaN            NaN  0.577108       0.767608E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3102                 NaN            NaN  0.680618       0.915511E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.5366                 NaN            NaN  0.457321       0.603520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4292                 NaN            NaN  0.563300       0.754595E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4326                 NaN            NaN  0.559853       0.751537E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3925                 NaN            NaN  0.599388       0.807216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.7172                 NaN            NaN  0.279034       0.377266E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.2192                 NaN            NaN  0.770428       0.104179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.2978                 NaN            NaN  0.692578       0.963014E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.6102                 NaN            NaN  0.384767       0.504203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.1773                 NaN            NaN  0.287897       0.113309E-002  0.533693                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9445                 NaN            NaN  0.817296E-001            NaN  0.973741                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9622                 NaN            NaN  0.760106E-001            NaN  0.961829                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9784                 NaN            NaN  0.732612E-001            NaN  0.948377                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9890                 NaN            NaN  0.703682E-001            NaN  0.940592                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.0125                 NaN            NaN  0.685207E-001            NaN  0.918996                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0265                 NaN            NaN  0.696168E-001            NaN  0.903848                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0391                 NaN            NaN  0.649048E-001            NaN  0.896014                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0520                 NaN            NaN  0.620250E-001            NaN  0.885942                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0673                 NaN            NaN  0.591989E-001            NaN  0.873529                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0828                 NaN            NaN  0.605674E-001            NaN  0.856587                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0952                 NaN            NaN  0.580204E-001            NaN  0.846821                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1065                 NaN            NaN  0.542062E-001            NaN  0.839289                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1193                 NaN            NaN  0.528838E-001            NaN  0.827781                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1320                 NaN            NaN  0.516638E-001            NaN  0.816300                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1416                 NaN            NaN  0.461809E-001            NaN  0.812202                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1560                 NaN            NaN  0.474922E-001            NaN  0.796518                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1592                 NaN            NaN  0.392676E-001            NaN  0.801493                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1801                 NaN            NaN  0.429425E-001            NaN  0.776980                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1840                 NaN            NaN  0.384769E-001            NaN  0.777570                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1957                 NaN            NaN  0.375539E-001            NaN  0.766701                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.2119                 NaN            NaN  0.387944E-001            NaN  0.749261                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2181                 NaN            NaN  0.367706E-001            NaN  0.745111                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2267                 NaN            NaN  0.331144E-001            NaN  0.740234                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2369                 NaN            NaN  0.322481E-001            NaN  0.730817                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2439                 NaN            NaN  0.284322E-001            NaN  0.727667                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2558                 NaN            NaN  0.298842E-001            NaN  0.714268                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2609                 NaN            NaN  0.273167E-001            NaN  0.711820                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2753                 NaN            NaN  0.268176E-001            NaN  0.697915                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2734                 NaN            NaN  0.262675E-001            NaN  0.700297                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2960                 NaN            NaN  0.206784E-001            NaN  0.683348                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2952                 NaN            NaN  0.210518E-001            NaN  0.683761                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.3042                 NaN            NaN  0.202325E-001            NaN  0.675583                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.3087                 NaN            NaN  0.144950E-001            NaN  0.676820                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.3152                 NaN            NaN  0.137244E-001            NaN  0.671055                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.3237                 NaN            NaN  0.103599E-001            NaN  0.665980                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.3285                 NaN            NaN  0.816500E-002            NaN  0.663371                 NaN            NaN            NaN            NaN            NaN            NaN
