|6.6.6
Archiving\03_Data\fracLP/QFM_m3.75/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1832.08        500.000        99.4260                 NaN  0.563645       0.103746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4323                 NaN  0.557508       0.101713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        97.8592                 NaN   2.10227       0.384873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.8291                 NaN  0.167910       0.303860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.9883                 NaN  0.116784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4991                 NaN  0.491823       0.908091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4290                 NaN  0.560907       0.101334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4322                 NaN  0.557753       0.100246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4236                 NaN  0.566277       0.101654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4375                 NaN  0.552648       0.986888E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4299                 NaN  0.560165       0.995900E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4280                 NaN  0.562030       0.997193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4286                 NaN  0.561465       0.993322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4281                 NaN  0.562046       0.988673E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.7019                 NaN  0.292885       0.518618E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.1515                 NaN  0.833955       0.145211E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4248                 NaN  0.565378       0.984368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4215                 NaN  0.568651       0.985416E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4247                 NaN  0.565615       0.972925E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4186                 NaN  0.571643       0.978747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4192                 NaN  0.571106       0.974212E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4168                 NaN  0.573451       0.974071E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4173                 NaN  0.573034       0.967676E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4137                 NaN  0.576608       0.967958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4113                 NaN  0.579044       0.965668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4107                 NaN  0.579711       0.962442E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4070                 NaN  0.583376       0.963935E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4059                 NaN  0.584469       0.959475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4026                 NaN  0.587760       0.961050E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4020                 NaN  0.588447       0.955478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3990                 NaN  0.591455       0.954081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3967                 NaN  0.593717       0.953382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3923                 NaN  0.598182       0.953691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4760                 NaN  0.515857       0.813575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3034                 NaN  0.685867       0.107144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3862                 NaN  0.604350       0.947823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2306                 NaN  0.757622       0.118067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5989                 NaN  0.394957       0.610458E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3109                 NaN  0.678647       0.104515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3758                 NaN  0.614802       0.938107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3731                 NaN  0.617481       0.938913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3698                 NaN  0.620812       0.938459E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.8416                 NaN  0.156037       0.236322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        98.8895                 NaN   1.09419       0.163454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3607                 NaN  0.629908       0.934583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3599                 NaN  0.630745       0.932640E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3559                 NaN  0.634757       0.935088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3547                 NaN  0.636024       0.929971E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3514                 NaN  0.639309       0.931089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3489                 NaN  0.641835       0.929522E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4711                 NaN  0.521383       0.755174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2217                 NaN  0.767302       0.110164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3424                 NaN  0.648296       0.925789E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3388                 NaN  0.651907       0.927006E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3386                 NaN  0.652152       0.921996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3367                 NaN  0.654124       0.922339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3347                 NaN  0.656062       0.920715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3415                 NaN  0.649406       0.907918E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3245                 NaN  0.666224       0.928908E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3276                 NaN  0.663177       0.921062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3315                 NaN  0.659364       0.913023E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3310                 NaN  0.659920       0.910051E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3270                 NaN  0.663915       0.913455E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3263                 NaN  0.664606       0.913062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3285                 NaN  0.662383       0.907649E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3276                 NaN  0.663332       0.906607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3265                 NaN  0.664454       0.905623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3266                 NaN  0.664358       0.904728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3270                 NaN  0.663949       0.903700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3293                 NaN  0.661662       0.900108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3292                 NaN  0.661839       0.899699E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3316                 NaN  0.659432       0.895495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3312                 NaN  0.659853       0.894826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2907                 NaN  0.699838       0.945301E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3734                 NaN  0.618238       0.835711E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3369                 NaN  0.654221       0.887286E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3388                 NaN  0.652354       0.885322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3418                 NaN  0.649371       0.881860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3441                 NaN  0.647083       0.878884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3432                 NaN  0.648027       0.880653E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3506                 NaN  0.640649       0.873317E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3101                 NaN  0.680631       0.926265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3984                 NaN  0.593548       0.810049E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3563                 NaN  0.635003       0.870064E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3649                 NaN  0.626481       0.858694E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2283                 NaN  0.760956       0.107215E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.5052                 NaN  0.488355       0.641137E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.8793                 NaN  0.119576       0.113307E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.8751                 NaN   1.10904       0.158590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3801                 NaN  0.611435       0.850202E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3887                 NaN  0.602874       0.839555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3915                 NaN  0.600106       0.838599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3957                 NaN  0.595915       0.834354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3440                 NaN  0.646891       0.909328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4617                 NaN  0.530818       0.748609E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4111                 NaN  0.580687       0.822121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4161                 NaN  0.575775       0.816822E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9430                 NaN  0.311061       0.442877E-002  0.741519                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.9686                 NaN  0.845875E-001            NaN  0.946823                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.8346                 NaN  0.755220E-001            NaN   1.08986                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.8494                 NaN  0.721531E-001            NaN   1.07848                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.8794                 NaN  0.695221E-001            NaN   1.05103                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8924                 NaN  0.666262E-001            NaN   1.04101                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.9040                 NaN  0.597635E-001            NaN   1.03628                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.9321                 NaN  0.593691E-001            NaN   1.00852                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.9451                 NaN  0.579965E-001            NaN  0.996873                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.9657                 NaN  0.594314E-001            NaN  0.974912                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9771                 NaN  0.562945E-001            NaN  0.966587                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9990                 NaN  0.521208E-001            NaN  0.948926                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.0089                 NaN  0.503304E-001            NaN  0.940735                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.0279                 NaN  0.504743E-001            NaN  0.921642                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.0445                 NaN  0.467306E-001            NaN  0.908723                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0575                 NaN  0.462524E-001            NaN  0.896215                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0712                 NaN  0.435951E-001            NaN  0.885197                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0783                 NaN  0.420010E-001            NaN  0.879707                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.1057                 NaN  0.423909E-001            NaN  0.851943                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.1105                 NaN  0.366326E-001            NaN  0.852888                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.1213                 NaN  0.334819E-001            NaN  0.845264                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1334                 NaN  0.357054E-001            NaN  0.830905                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1492                 NaN  0.294743E-001            NaN  0.821333                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1580                 NaN  0.266156E-001            NaN  0.815351                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1680                 NaN  0.297181E-001            NaN  0.802266                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1800                 NaN  0.200686E-001            NaN  0.799942                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1742                 NaN  0.182913E-001            NaN  0.807547                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.2194                 NaN  0.281216E-001            NaN  0.752449                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.2127                 NaN  0.237129E-001            NaN  0.763593                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2238                 NaN  0.202440E-001            NaN  0.755924                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.2323                 NaN  0.190962E-001            NaN  0.748649                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2344                 NaN  0.103348E-001            NaN  0.755229                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2532                 NaN  0.158271E-001            NaN  0.730925                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2579                 NaN  0.114548E-001            NaN  0.730621                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2694                 NaN  0.132670E-001            NaN  0.717371                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2767                 NaN  0.113493E-001            NaN  0.711978                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2834                 NaN  0.622827E-002            NaN  0.710394                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2925                 NaN  0.670077E-002            NaN  0.700775                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.3010                 NaN  0.798569E-002            NaN  0.690968                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.3092                 NaN  0.493315E-002            NaN  0.685884                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.3207                 NaN  0.149366E-001            NaN  0.664366                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.3244                 NaN  0.103934E-001            NaN  0.665227                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.3345                 NaN  0.186689E-001            NaN  0.646822                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2220                 NaN            NaN            NaN  0.697525E-001  0.708284                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1609                 NaN            NaN            NaN  0.252240E-001  0.813892                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2993                 NaN            NaN            NaN  0.139674E-001  0.686773                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2360                 NaN            NaN            NaN  0.965416E-002  0.754297                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2374                 NaN            NaN            NaN  0.756276E-002  0.755041                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2528                 NaN            NaN            NaN  0.143321E-001  0.732895                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2522                 NaN            NaN            NaN            NaN  0.747816                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2590                 NaN            NaN            NaN  0.309304E-001  0.710078                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2618                 NaN            NaN            NaN  0.282029E-001  0.710005                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2647                 NaN            NaN            NaN            NaN  0.735312                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2690                 NaN            NaN            NaN            NaN  0.731001                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2687                 NaN            NaN            NaN            NaN  0.731320                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2776                 NaN            NaN            NaN            NaN  0.722425                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2740                 NaN            NaN            NaN            NaN  0.726018                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2800                 NaN            NaN            NaN  0.656974E-001  0.654298                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2782                 NaN            NaN            NaN            NaN  0.721785                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2780                 NaN            NaN            NaN            NaN  0.721983                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.2760                 NaN            NaN            NaN            NaN  0.723969                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        99.2728                 NaN            NaN            NaN            NaN  0.727192                 NaN            NaN            NaN            NaN            NaN
