|6.6.6
Archiving\03_Data\fracLP/QFM_m3.75/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  2000.00        500.000        99.5396       0.460415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1997.49        500.000        99.5396       0.460415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1994.99        500.000        99.5396       0.460414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1992.48        500.000        99.5396       0.460414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1989.97        500.000        99.5396       0.460414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.47        500.000        99.5396       0.460413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1984.96        500.000        99.5396       0.460413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1982.46        500.000        99.5396       0.460413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1979.95        500.000        99.5396       0.460413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.44        500.000        99.5396       0.460412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.94        500.000        99.5396       0.460412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1972.43        500.000        99.5396       0.460412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1969.92        500.000        99.5396       0.460411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.42        500.000        99.5396       0.460411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.91        500.000        99.5396       0.460408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1962.41        500.000        99.5396       0.460410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        500.000        99.5396       0.460410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.5396       0.460410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.5396       0.460409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.5396       0.460409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.5396       0.460409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.5396       0.460409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.5396       0.460408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.5396       0.460408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.5396       0.460407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.5396       0.460407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.5396       0.460407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.5396       0.460406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.5396       0.460406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.5396       0.460406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.5396       0.460405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.5396       0.460405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.5396       0.460405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.5396       0.460404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.5396       0.460404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.5396       0.460404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.5396       0.460403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.5396       0.460403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.5396       0.460402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.5396       0.460402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.5396       0.460402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.5396       0.460401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.5396       0.460401       0.114649E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4700                 NaN  0.529987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3363                 NaN  0.663693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3592                 NaN  0.640761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3524                 NaN  0.647621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3562                 NaN  0.643792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3568                 NaN  0.643162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4603                 NaN  0.539749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2712                 NaN  0.728843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3686                 NaN  0.631396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3697                 NaN  0.630316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3711                 NaN  0.628886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3740                 NaN  0.625993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3748                 NaN  0.625169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2332                 NaN  0.766841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.6410                 NaN  0.359027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2613                 NaN  0.738674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3816                 NaN  0.618438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3843                 NaN  0.615652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3846                 NaN  0.615423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3866                 NaN  0.613419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3879                 NaN  0.611859       0.244650E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3724                 NaN  0.613143       0.144240E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4356                 NaN  0.550564       0.138437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3093                 NaN  0.673817       0.168969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3697                 NaN  0.614819       0.154488E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3762                 NaN  0.608624       0.151604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        97.6480                 NaN   2.29474       0.572821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.8116                 NaN  0.183848       0.454146E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.9872                 NaN  0.127879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4478                 NaN  0.538613       0.135640E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3702                 NaN  0.614656       0.151394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3735                 NaN  0.611551       0.149853E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3636                 NaN  0.621229       0.152010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3785                 NaN  0.606776       0.147660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3696                 NaN  0.615510       0.149104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3671                 NaN  0.617975       0.149343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3674                 NaN  0.617697       0.148798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3664                 NaN  0.618801       0.148218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.6697                 NaN  0.322523       0.777760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.0591                 NaN  0.919108       0.217836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3616                 NaN  0.623634       0.147748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3575                 NaN  0.627717       0.147996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3605                 NaN  0.624846       0.146192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3532                 NaN  0.632042       0.147193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3535                 NaN  0.631893       0.146547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3504                 NaN  0.634962       0.146553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3506                 NaN  0.634866       0.145675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3460                 NaN  0.639464       0.145810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3428                 NaN  0.642689       0.145574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
