|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1322.73        2500.00                 NaN   99.2644       0.398949                 NaN            NaN            NaN  0.128488       0.208127                 NaN            NaN            NaN
  1321.57        2500.00                 NaN   99.2676       0.401676                 NaN            NaN            NaN  0.123897       0.206782                 NaN            NaN            NaN
  1320.42        2500.00                 NaN   99.2729       0.399112                 NaN            NaN            NaN  0.123273       0.204729                 NaN            NaN            NaN
  1319.26        2500.00                 NaN   99.2779       0.398277                 NaN            NaN            NaN  0.120707       0.203089                 NaN            NaN            NaN
  1318.10        2500.00                 NaN   99.2816       0.399434                 NaN            NaN            NaN  0.117264       0.201715                 NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.2851       0.398065                 NaN            NaN            NaN  0.116585       0.200274                 NaN            NaN            NaN
  1315.79        2500.00                 NaN   99.2897       0.397792                 NaN            NaN            NaN  0.113879       0.198676                 NaN            NaN            NaN
  1314.63        2500.00                 NaN   99.2924       0.401765                 NaN            NaN            NaN  0.108475       0.197361                 NaN            NaN            NaN
  1313.48        2500.00                 NaN   99.2973       0.397490                 NaN            NaN            NaN  0.109454       0.195770                 NaN            NaN            NaN
  1312.32        2500.00                 NaN   99.3014       0.397578                 NaN            NaN            NaN  0.106684       0.194383                 NaN            NaN            NaN
  1311.16        2500.00                 NaN   99.3053       0.399128                 NaN            NaN            NaN  0.102662       0.192865                 NaN            NaN            NaN
  1310.01        2500.00                 NaN   99.3063       0.406469                 NaN            NaN            NaN  0.953684E-001  0.191827                 NaN            NaN            NaN
  1308.85        2500.00                 NaN   99.3135       0.395458                 NaN            NaN            NaN  0.100968       0.190051                 NaN            NaN            NaN
  1307.69        2500.00                 NaN   99.3149       0.401010                 NaN            NaN            NaN  0.951085E-001  0.189021                 NaN            NaN            NaN
  1306.54        2500.00                 NaN   98.4505       0.604571                 NaN            NaN            NaN  0.143903       0.295866       0.505141                 NaN            NaN
  1305.38        2500.00                 NaN   89.6957        2.70677                 NaN            NaN            NaN  0.629518        1.38530        5.58272                 NaN            NaN
  1304.22        2500.00                 NaN   90.2128        2.61288                 NaN            NaN            NaN  0.585751        1.32133        5.26723                 NaN            NaN
  1303.07        2500.00                 NaN   88.7591        2.93106                 NaN            NaN            NaN  0.669411        1.51507        6.02373       0.101670                 NaN
  1301.91        2500.00                 NaN   77.4581        5.49834                 NaN            NaN            NaN   1.26774        2.99418        12.0408       0.740912                 NaN
  1300.75        2500.00                 NaN   78.9959        5.12348                 NaN            NaN            NaN   1.25938        2.79165        11.1489       0.680663                 NaN
  1299.60        2500.00                 NaN   80.6590        4.75783                 NaN            NaN            NaN   1.19751        2.57430        10.1954       0.615945                 NaN
  1298.44        2500.00                 NaN   82.3138        4.40039                 NaN            NaN            NaN   1.11373        2.35772        9.26075       0.553646                 NaN
  1297.28        2500.00                 NaN   83.8537        4.07651                 NaN            NaN            NaN   1.01922        2.15642        8.39750       0.496660                 NaN
  1296.13        2500.00                 NaN   85.3920        3.76012                 NaN            NaN            NaN  0.899839        1.95567        7.55026       0.442141                 NaN
  1294.97        2500.00                 NaN   84.9042        3.91158                 NaN            NaN            NaN  0.953729        2.02202        7.75598       0.452539                 NaN
  1293.81        2500.00                 NaN   88.7539        2.98930                 NaN            NaN            NaN  0.711008        1.51251        5.70805       0.325266                 NaN
  1292.66        2500.00                 NaN   88.7432        3.03594                 NaN            NaN            NaN  0.667563        1.51536        5.71194       0.326031                 NaN
  1291.50        2500.00                 NaN   89.5829        2.88005                 NaN            NaN            NaN  0.579428        1.40499        5.25563       0.296954                 NaN
  1290.34        2500.00                 NaN   85.9975        3.76565                 NaN            NaN            NaN  0.884101        1.89933        7.04020       0.413196                 NaN
  1289.19        2500.00                 NaN   94.3257        1.62542                 NaN            NaN            NaN  0.322341       0.755797        2.82631       0.144389                 NaN
  1288.03        2500.00                 NaN   91.9044        2.38362                 NaN            NaN            NaN  0.385751        1.09428        4.00997       0.221989                 NaN
  1286.87        2500.00                 NaN   78.0777        6.05340                 NaN            NaN            NaN   1.33132        2.98280        10.9206       0.634227                 NaN
  1285.72        2500.00                 NaN   99.9383                 NaN            NaN            NaN            NaN            NaN  0.535144E-001            NaN  0.815679E-002            NaN
  1284.56        2500.00                 NaN   99.0283       0.126093                 NaN            NaN            NaN  0.188091       0.938034E-001  0.559788       0.394961E-002            NaN
  1283.40        2500.00                 NaN   91.7803        3.14526       0.385147E-001            NaN            NaN            NaN   1.11249        3.74503       0.178361                 NaN
  1282.25        2500.00                 NaN  100.0000                 NaN            NaN            NaN            NaN  0.195305E-005  0.119453E-005  0.417979E-005            NaN            NaN
  1281.09        2500.00                 NaN   99.0960       0.321987                 NaN            NaN            NaN  0.466147E-002  0.122120       0.435300       0.199572E-001            NaN
  1279.93        2500.00                 NaN   84.7174        5.56956                 NaN            NaN            NaN            NaN   2.07761        7.27891       0.356504                 NaN
  1278.77        2500.00                 NaN   94.5611        2.00611                 NaN            NaN            NaN            NaN  0.743660        2.56476       0.124417                 NaN
  1277.62        2500.00                 NaN   95.6889       0.240960                 NaN            NaN            NaN  0.194177       0.781473        2.81485       0.279588                 NaN
  1276.46        2500.00                 NaN   92.3037        2.32370        1.53824                 NaN            NaN            NaN  0.839696        2.97946       0.152369E-001            NaN
  1275.30        2500.00                 NaN   96.8472        1.07945                 NaN            NaN            NaN            NaN  0.430010        1.56206       0.812906E-001            NaN
  1274.15        2500.00                 NaN   85.3548        5.23684                 NaN            NaN            NaN  0.295791        2.12849        6.71528       0.268843                 NaN
  1272.99        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1271.83        2500.00                 NaN   99.9801                 NaN            NaN            NaN            NaN            NaN  0.175147E-001            NaN  0.237269E-002            NaN
  1270.68        2500.00                 NaN   98.0408       0.720998                 NaN            NaN            NaN            NaN  0.250695       0.943366       0.441183E-001            NaN
  1269.52        2500.00                 NaN   97.5826       0.858047                 NaN            NaN            NaN            NaN  0.333243        1.16711       0.589695E-001            NaN
  1268.36        2500.00                 NaN   98.6665       0.433319                 NaN            NaN            NaN            NaN  0.191383       0.682965       0.258130E-001            NaN
  1267.21        2500.00                 NaN   97.3471       0.996062E-001  0.896869                 NaN            NaN            NaN  0.372083        1.22858       0.557357E-001            NaN
  1266.05        2500.00                 NaN   92.2971       0.332546        2.46984       0.239744E-003            NaN            NaN   1.05785        3.66308       0.179320                 NaN
  1264.89        2500.00                 NaN   98.6908                 NaN            NaN            NaN            NaN            NaN  0.163387        1.05038       0.954605E-001            NaN
  1263.74        2500.00                 NaN   90.9391        3.76100                 NaN            NaN            NaN            NaN   1.27259        3.86612       0.161194                 NaN
  1262.58        2500.00                 NaN   99.3114       0.135851E-001            NaN            NaN            NaN            NaN  0.155105       0.519861                 NaN            NaN
  1261.42        2500.00                 NaN   98.9548       0.610689                 NaN            NaN            NaN            NaN  0.597203E-001  0.350470       0.243262E-001            NaN
  1260.27        2500.00                 NaN   97.0356        1.05477                 NaN            NaN            NaN            NaN  0.412923        1.41102       0.856720E-001            NaN
  1259.11        2500.00                 NaN   94.9366        1.75358                 NaN            NaN            NaN            NaN  0.728986        2.43870       0.142152                 NaN
  1257.95        2500.00                 NaN   99.1252       0.248743                 NaN            NaN            NaN            NaN  0.618754E-001  0.539455       0.246923E-001            NaN
  1256.80        2500.00                 NaN   95.8037       0.581173       0.817822                 NaN            NaN            NaN  0.524301        2.16437       0.108669                 NaN
  1255.64        2500.00                 NaN   99.5499       0.160389                 NaN            NaN            NaN            NaN  0.115270       0.114887       0.595411E-001            NaN
  1254.48        2500.00                 NaN   93.9267        1.84978       0.467320                 NaN            NaN            NaN  0.845593        2.87967       0.309414E-001            NaN
  1253.33        2500.00                 NaN   99.8565       0.742110E-002            NaN            NaN            NaN            NaN            NaN  0.136103                 NaN            NaN
  1252.17        2500.00                 NaN   99.1643       0.268830                 NaN            NaN            NaN            NaN  0.968712E-001  0.442646       0.273384E-001            NaN
  1251.01        2500.00                 NaN   99.2808       0.229644                 NaN            NaN            NaN            NaN  0.111979       0.372941       0.465775E-002            NaN
  1249.86        2500.00                 NaN   96.9134        1.26204                 NaN            NaN            NaN            NaN  0.440704        1.33118       0.527030E-001            NaN
  1248.70        2500.00                 NaN   97.7476       0.278596       0.375194                 NaN            NaN            NaN  0.258538        1.24024       0.998085E-001            NaN
  1247.54        2500.00                 NaN   98.1249       0.530551                 NaN            NaN            NaN            NaN  0.329423        1.01514                 NaN            NaN
  1246.39        2500.00                 NaN   98.5516       0.693847                 NaN            NaN            NaN            NaN  0.122534       0.598977       0.330629E-001            NaN
  1245.23        2500.00                 NaN   97.8540       0.814127                 NaN            NaN            NaN            NaN  0.310900       0.984757       0.361938E-001            NaN
  1244.07        2500.00                 NaN   97.6208       0.744739       0.150077E-004            NaN            NaN            NaN  0.328514        1.25138       0.545688E-001            NaN
  1242.92        2500.00                 NaN   98.7710       0.282922       0.217828                 NaN            NaN            NaN  0.153645       0.550328       0.242509E-001            NaN
  1241.76        2500.00                 NaN   98.2023       0.624898                 NaN            NaN            NaN            NaN  0.232164       0.899230       0.414356E-001            NaN
  1240.60        2500.00                 NaN   97.9812       0.487865                 NaN            NaN            NaN            NaN  0.255365        1.22013       0.554031E-001            NaN
  1239.45        2500.00                 NaN   91.9751        1.72273                 NaN            NaN            NaN            NaN  0.787041        3.29382       0.123546        2.09772     
  1238.29        2500.00                 NaN   98.8089       0.267672                 NaN            NaN            NaN            NaN  0.123516       0.535962       0.210711E-001  0.242830     
  1237.13        2500.00                 NaN   99.9989       0.500763E-003            NaN            NaN            NaN            NaN  0.157164E-003  0.458903E-003  0.593428E-005            NaN
  1235.98        2500.00                 NaN   99.9982       0.498951E-004            NaN            NaN            NaN            NaN  0.130254E-003  0.735191E-003  0.214345E-004  0.892404E-003
  1234.82        2500.00                 NaN   71.8350        5.53374                 NaN            NaN            NaN            NaN   2.65685        11.6582       0.329127        7.98705     
  1233.66        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1232.51        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1231.35        2500.00                 NaN   52.4786        7.75928                 NaN            NaN            NaN            NaN   4.18724        20.2853       0.464245        14.8253     
  1230.19        2500.00                 NaN            NaN   1.13364        13.9702                 NaN            NaN            NaN   8.44618        43.5172        1.07737        31.8554     
  1229.03        2500.00                 NaN            NaN  0.439137E-005   7.82043        7.21399                 NaN            NaN   8.31532        43.7427        1.07846        31.8291     
  1227.88        2500.00                 NaN            NaN  0.439233E-005   7.85667        7.17875                 NaN            NaN   8.31806        43.7394        1.07792        31.8292     
  1226.72        2500.00                 NaN            NaN  0.439343E-005   7.89270        7.14372                 NaN            NaN   8.32079        43.7361        1.07737        31.8293     
  1225.56        2500.00                 NaN            NaN   9.31590        5.85342                 NaN            NaN            NaN   8.35552        43.5379        1.07123        31.8660     
  1224.41        2500.00                 NaN            NaN  0.113378E-004   7.96438        7.07409                 NaN            NaN   8.32628        43.7294        1.07625        31.8296     
  1223.25        2500.00                 NaN            NaN   5.30584        9.76216       0.162153E-005            NaN            NaN   8.34430        43.6852        1.06779        31.8347     
  1222.09        2500.00                 NaN            NaN   4.56266        10.5853       0.991459E-004            NaN            NaN   8.34016        43.5657        1.08244        31.8636     
  1220.94        2500.00                 NaN            NaN  0.491346E-005   8.38928        6.64901                 NaN            NaN   8.33443        43.7228        1.07525        31.8293     
  1219.78        2500.00                 NaN            NaN  0.264262E-005   8.43005        6.60923                 NaN            NaN   8.33728        43.7194        1.07466        31.8294     
  1218.62        2500.00                 NaN            NaN  0.264258E-005   8.47138        6.56895                 NaN            NaN   8.34009        43.7159        1.07409        31.8295     
  1217.47        2500.00                 NaN            NaN  0.264262E-005   8.50093        6.54057                 NaN            NaN   8.34287        43.7124        1.07348        31.8297     
  1216.31        2500.00                 NaN            NaN  0.264260E-005   8.53683        6.50580                 NaN            NaN   8.34570        43.7089        1.07288        31.8299     
