|6.6.6
Archiving\03_Data\frac/QFM_m1.25/WD94/WD94_4.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1997.49        2500.00                 NaN
  1994.99        2500.00                 NaN
  1992.48        2500.00                 NaN
  1989.97        2500.00                 NaN
  1987.47        2500.00                 NaN
  1984.96        2500.00                 NaN
  1982.46        2500.00                 NaN
  1979.95        2500.00                 NaN
  1977.44        2500.00                 NaN
  1974.94        2500.00                 NaN
  1972.43        2500.00                 NaN
  1969.92        2500.00                 NaN
  1967.42        2500.00                 NaN
  1964.91        2500.00                 NaN
  1962.41        2500.00                 NaN
  1959.90        2500.00                 NaN
  1957.39        2500.00                 NaN
  1954.89        2500.00                 NaN
  1952.38        2500.00                 NaN
  1949.87        2500.00                 NaN
  1947.37        2500.00                 NaN
  1944.86        2500.00                 NaN
  1942.36        2500.00                 NaN
  1939.85        2500.00                 NaN
  1937.34        2500.00                 NaN
  1934.84        2500.00                 NaN
  1932.33        2500.00                 NaN
  1929.82        2500.00                 NaN
  1927.32        2500.00                 NaN
  1924.81        2500.00                 NaN
  1922.31        2500.00                 NaN
  1919.80        2500.00                 NaN
  1917.29        2500.00                 NaN
  1914.79        2500.00                 NaN
  1912.28        2500.00                 NaN
  1909.77        2500.00                 NaN
  1907.27        2500.00                 NaN
  1904.76        2500.00                 NaN
  1902.26        2500.00                 NaN
  1899.75        2500.00                 NaN
  1897.24        2500.00                 NaN
  1894.74        2500.00                 NaN
  1892.23        2500.00                 NaN
  1889.72        2500.00                 NaN
  1887.22        2500.00                 NaN
  1884.71        2500.00                 NaN
  1882.21        2500.00                 NaN
  1879.70        2500.00                 NaN
  1877.19        2500.00                 NaN
  1874.69        2500.00                 NaN
  1872.18        2500.00                 NaN
  1869.67        2500.00       0.507459E-004
  1867.17        2500.00       0.314701E-003
  1864.66        2500.00       0.306572E-003
  1862.16        2500.00       0.307418E-003
  1859.65        2500.00       0.303247E-003
  1857.14        2500.00       0.301238E-003
  1854.64        2500.00       0.297935E-003
  1852.13        2500.00       0.299926E-003
  1849.62        2500.00       0.288197E-003
  1847.12        2500.00       0.290231E-003
  1844.61        2500.00       0.288667E-003
  1842.11        2500.00       0.285131E-003
  1839.60        2500.00       0.281204E-003
  1837.09        2500.00       0.279879E-003
  1834.59        2500.00       0.277211E-003
  1832.08        2500.00       0.275861E-003
  1829.57        2500.00       0.271519E-003
  1827.07        2500.00       0.269956E-003
  1824.56        2500.00       0.267575E-003
  1822.06        2500.00       0.264832E-003
  1819.55        2500.00       0.262861E-003
  1817.04        2500.00       0.245421E-003
  1814.54        2500.00       0.276937E-003
  1812.03        2500.00       0.253893E-003
  1809.52        2500.00       0.253523E-003
  1807.02        2500.00       0.252240E-003
  1804.51        2500.00       0.249597E-003
  1802.01        2500.00       0.418414E-003
  1799.50        2500.00       0.751678E-004
  1796.99        2500.00       0.242788E-003
  1794.49        2500.00       0.242400E-003
  1791.98        2500.00       0.239288E-003
  1789.47        2500.00       0.236725E-003
  1786.97        2500.00       0.824032E-003
  1784.46        2500.00                 NaN
  1781.95        2500.00       0.570343E-004
  1779.45        2500.00       0.483488E-004
  1776.94        2500.00       0.227589E-003
  1774.44        2500.00       0.225357E-003
  1771.93        2500.00       0.213023E-003
  1769.42        2500.00       0.234337E-003
  1766.92        2500.00       0.219396E-003
  1764.41        2500.00       0.219329E-003
  1761.90        2500.00       0.214632E-003
  1759.40        2500.00       0.215417E-003
  1756.89        2500.00       0.212150E-003
  1754.39        2500.00       0.211807E-003
  1751.88        2500.00       0.209689E-003
  1749.37        2500.00       0.207194E-003
  1746.87        2500.00       0.184969E-003
  1744.36        2500.00       0.225377E-003
  1741.85        2500.00       0.210617E-003
  1739.35        2500.00       0.193916E-003
  1736.84        2500.00       0.199397E-003
  1734.34        2500.00       0.197659E-003
  1731.83        2500.00       0.196089E-003
  1729.32        2500.00       0.195125E-003
  1726.82        2500.00       0.192570E-003
  1724.31        2500.00       0.190964E-003
  1721.80        2500.00       0.189795E-003
  1719.30        2500.00       0.188092E-003
  1716.79        2500.00       0.186331E-003
  1714.29        2500.00       0.185004E-003
  1711.78        2500.00       0.354309E-003
  1709.27        2500.00       0.103983E-004
  1706.77        2500.00       0.175525E-003
  1704.26        2500.00       0.183973E-003
  1701.75        2500.00       0.177502E-003
  1699.25        2500.00       0.175613E-003
  1696.74        2500.00       0.174251E-003
  1694.24        2500.00       0.173710E-003
  1691.73        2500.00       0.170813E-003
  1689.22        2500.00       0.169575E-003
  1686.72        2500.00       0.168171E-003
  1684.21        2500.00       0.167064E-003
  1681.70        2500.00       0.165194E-003
