|6.6.6
Archiving\03_Data\eq/QFM_m1/Y98/Y98_1.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0134       0.962987       0.236364E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0134       0.962986       0.236363E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0134       0.962984       0.236363E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0134       0.962983       0.236362E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0134       0.962981       0.236362E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0134       0.962979       0.236362E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0134       0.962978       0.236361E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0134       0.962976       0.236361E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0134       0.962974       0.236360E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0134       0.962973       0.236360E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0134       0.962971       0.236360E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0134       0.962969       0.236359E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0134       0.962967       0.236359E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0134       0.962966       0.236358E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0134       0.962964       0.236358E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0134       0.962962       0.236357E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0134       0.962961       0.236357E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0134       0.962959       0.236357E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0134       0.962957       0.236356E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0134       0.962955       0.236356E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0134       0.962953       0.236355E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0134       0.962951       0.236355E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0134       0.962949       0.236354E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0134       0.962947       0.236354E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0134       0.962945       0.236353E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0134       0.962943       0.236353E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0134       0.962941       0.236352E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0134       0.962939       0.236352E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0134       0.962937       0.236351E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0134       0.962935       0.236351E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0134       0.962933       0.236350E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0134       0.962931       0.236350E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0134       0.962929       0.236349E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0134       0.962927       0.236349E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0134       0.962924       0.236348E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0134       0.962922       0.236348E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0134       0.962920       0.236347E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0134       0.962917       0.236346E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0135       0.962915       0.236346E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0135       0.962913       0.236345E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0135       0.962911       0.236345E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0135       0.962908       0.236344E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0135       0.962906       0.236343E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0135       0.962903       0.236343E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0135       0.962901       0.236342E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0135       0.962898       0.236342E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0135       0.962896       0.236341E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0135       0.962893       0.236340E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0135       0.962891       0.236340E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.0135       0.962888       0.236339E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.0135       0.962885       0.236338E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.0135       0.962883       0.236338E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.0135       0.962880       0.236337E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.0135       0.962877       0.236336E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.0135       0.962874       0.236336E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.0135       0.962872       0.236335E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.0135       0.962869       0.236334E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.0135       0.962866       0.236334E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.0135       0.962863       0.236333E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.0135       0.962860       0.236332E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.0135       0.962857       0.236332E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.0135       0.962854       0.236331E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.0135       0.962851       0.236330E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.0135       0.962848       0.236329E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.0135       0.962845       0.236329E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.0135       0.962842       0.236328E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.0135       0.962839       0.236327E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.0135       0.962836       0.236326E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.0135       0.962832       0.236326E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.0135       0.962829       0.236325E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.0135       0.962826       0.236324E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.0135       0.962823       0.236323E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.0135       0.962820       0.236322E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.0136       0.962816       0.236322E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.0136       0.962813       0.236321E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.0136       0.962809       0.236320E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.0136       0.962806       0.236319E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.0136       0.962802       0.236318E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.0136       0.962799       0.236317E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.0136       0.962795       0.236316E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.0136       0.962792       0.236316E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.0136       0.962788       0.236315E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.0136       0.962784       0.236314E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        98.7937       0.962723                 NaN  0.243590                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        98.7865       0.962720                 NaN  0.250783                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        98.7773       0.962716                 NaN  0.259938                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        98.7682       0.962712                 NaN  0.269093                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        98.7590       0.962709                 NaN  0.278247                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        98.7499       0.962705                 NaN  0.287401                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        98.7390       0.962701                 NaN  0.298292                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        98.7281       0.962698                 NaN  0.309182                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.7163       0.962694                 NaN  0.321007                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.6837       0.962690                 NaN  0.336294       0.173172E-001            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.6464       0.962686                 NaN  0.354923       0.359602E-001            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.6092       0.962682                 NaN  0.373552       0.546030E-001            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.5719       0.962677                 NaN  0.392180       0.732457E-001            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.5346       0.962673                 NaN  0.410809       0.918882E-001            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.4759       0.962670                 NaN  0.451775       0.109614                 NaN            NaN            NaN            NaN
  1685.90        2500.00        98.4173       0.962666                 NaN  0.492740       0.127339                 NaN            NaN            NaN            NaN
  1682.69        2500.00        98.3586       0.962662                 NaN  0.533706       0.145064                 NaN            NaN            NaN            NaN
  1679.49        2500.00        98.2999       0.962658                 NaN  0.574671       0.162789                 NaN            NaN            NaN            NaN
  1676.28        2500.00        98.2412       0.962654                 NaN  0.615636       0.180514                 NaN            NaN            NaN            NaN
  1673.08        2500.00        98.1825       0.962651                 NaN  0.656600       0.198239                 NaN            NaN            NaN            NaN
  1669.87        2500.00        98.1238       0.962647                 NaN  0.697564       0.215963                 NaN            NaN            NaN            NaN
  1666.67        2500.00        98.0651       0.962643                 NaN  0.738528       0.233688                 NaN            NaN            NaN            NaN
  1663.46        2500.00        97.8566       0.962643                 NaN  0.930427       0.250303                 NaN            NaN            NaN            NaN
  1660.26        2500.00        97.6481       0.962643                 NaN   1.12232       0.266918                 NaN            NaN            NaN            NaN
  1657.05        2500.00        97.4396       0.962643                 NaN   1.31422       0.283533                 NaN            NaN            NaN            NaN
  1653.85        2500.00        97.2311       0.962643                 NaN   1.50612       0.300148                 NaN            NaN            NaN            NaN
  1650.64        2500.00        97.0226       0.962643                 NaN   1.69802       0.316763                 NaN            NaN            NaN            NaN
  1647.44        2500.00        96.8141       0.962643                 NaN   1.88992       0.333378                 NaN            NaN            NaN            NaN
  1644.23        2500.00        96.6055       0.962643                 NaN   2.08182       0.349993                 NaN            NaN            NaN            NaN
  1641.03        2500.00        96.3970       0.962643                 NaN   2.27371       0.366608                 NaN            NaN            NaN            NaN
  1637.82        2500.00        95.8488       0.962653                 NaN   2.80604       0.382474                 NaN            NaN            NaN            NaN
  1634.62        2500.00        95.3006       0.962663                 NaN   3.33838       0.398340                 NaN            NaN            NaN            NaN
  1631.41        2500.00        94.7524       0.962672                 NaN   3.87072       0.414206                 NaN            NaN            NaN            NaN
  1628.21        2500.00        94.2042       0.962682                 NaN   4.40308       0.430073                 NaN            NaN            NaN            NaN
  1625.00        2500.00        93.5284       0.962696                 NaN   5.06340       0.445498                 NaN            NaN            NaN            NaN
  1621.79        2500.00        92.8526       0.962709                 NaN   5.72373       0.460923                 NaN            NaN            NaN            NaN
  1618.59        2500.00        91.2496       0.962727                 NaN   6.05857       0.457535        1.27159                 NaN            NaN            NaN
  1615.38        2500.00        89.2920       0.962745                 NaN   6.23335       0.445565        3.06638                 NaN            NaN            NaN
  1612.18        2500.00        87.5965       0.962761                 NaN   6.38217       0.431991        4.62653                 NaN            NaN            NaN
  1608.97        2500.00        85.9011       0.962777                 NaN   6.53100       0.418415        6.18673                 NaN            NaN            NaN
  1605.77        2500.00        84.2055       0.962793                 NaN   6.67984       0.404840        7.74698                 NaN            NaN            NaN
  1602.56        2500.00        82.5100       0.962809                 NaN   6.82868       0.391264        9.30728                 NaN            NaN            NaN
  1599.36        2500.00        80.8143       0.962825                 NaN   6.97752       0.377687        10.8676                 NaN            NaN            NaN
  1596.15        2500.00        79.1186       0.962841                 NaN   7.12637       0.364110        12.4280                 NaN            NaN            NaN
  1592.95        2500.00        77.4229       0.962857                 NaN   7.27523       0.350533        13.9885                 NaN            NaN            NaN
