|6.6.6
Archiving\03_Data\eq/QFM_m1/Y98/Y98_3.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1711.54        2500.00        98.9554       0.781611                 NaN  0.263019                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.9449       0.781686                 NaN  0.273422                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.9200       0.781779                 NaN  0.286927       0.113360E-001            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.8912       0.781874                 NaN  0.303351       0.235447E-001            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.8625       0.781968                 NaN  0.319779       0.357565E-001            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.8338       0.782063                 NaN  0.336209       0.479715E-001            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.8050       0.782158                 NaN  0.352644       0.601895E-001            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.7572       0.782258                 NaN  0.388715       0.718144E-001            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.7094       0.782358                 NaN  0.424794       0.834425E-001            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.6616       0.782458                 NaN  0.460881       0.950737E-001            NaN            NaN            NaN            NaN
  1679.49        2500.00        98.6138       0.782558                 NaN  0.496977       0.106708                 NaN            NaN            NaN            NaN
  1676.28        2500.00        98.5659       0.782658                 NaN  0.533080       0.118345                 NaN            NaN            NaN            NaN
  1673.08        2500.00        98.5181       0.782758                 NaN  0.569192       0.129986                 NaN            NaN            NaN            NaN
  1669.87        2500.00        98.4702       0.782857                 NaN  0.605311       0.141629                 NaN            NaN            NaN            NaN
  1666.67        2500.00        98.4223       0.782957                 NaN  0.641439       0.153276                 NaN            NaN            NaN            NaN
  1663.46        2500.00        98.2423       0.783100                 NaN  0.810387       0.164212                 NaN            NaN            NaN            NaN
  1660.26        2500.00        98.0622       0.783242                 NaN  0.979390       0.175151                 NaN            NaN            NaN            NaN
  1657.05        2500.00        97.8821       0.783384                 NaN   1.14845       0.186095                 NaN            NaN            NaN            NaN
  1653.85        2500.00        97.7019       0.783526                 NaN   1.31756       0.197042                 NaN            NaN            NaN            NaN
  1650.64        2500.00        97.5216       0.783667                 NaN   1.48673       0.207994                 NaN            NaN            NaN            NaN
  1647.44        2500.00        97.3413       0.783807                 NaN   1.65596       0.218949                 NaN            NaN            NaN            NaN
  1644.23        2500.00        97.1609       0.783947                 NaN   1.82524       0.229909                 NaN            NaN            NaN            NaN
  1641.03        2500.00        96.9805       0.784087                 NaN   1.99457       0.240872                 NaN            NaN            NaN            NaN
  1637.82        2500.00        96.5014       0.784324                 NaN   2.46291       0.251362                 NaN            NaN            NaN            NaN
  1634.62        2500.00        96.0221       0.784559                 NaN   2.93152       0.261859                 NaN            NaN            NaN            NaN
  1631.41        2500.00        95.5425       0.784793                 NaN   3.40039       0.272361                 NaN            NaN            NaN            NaN
  1628.21        2500.00        95.0626       0.785024                 NaN   3.86951       0.282868                 NaN            NaN            NaN            NaN
  1625.00        2500.00        94.4710       0.785291                 NaN   4.45064       0.293097                 NaN            NaN            NaN            NaN
  1621.79        2500.00        93.8790       0.785556                 NaN   5.03214       0.303331                 NaN            NaN            NaN            NaN
  1618.59        2500.00        92.4224       0.786781                 NaN   5.33186       0.301574        1.15734                 NaN            NaN            NaN
  1615.38        2500.00        90.6277       0.788397                 NaN   5.49397       0.294364        2.79557                 NaN            NaN            NaN
  1612.18        2500.00        89.0718       0.789820                 NaN   5.63156       0.285961        4.22088                 NaN            NaN            NaN
  1608.97        2500.00        87.5103       0.791245                 NaN   5.76963       0.277528        5.65127                 NaN            NaN            NaN
  1605.77        2500.00        85.9433       0.792673                 NaN   5.90818       0.269063        7.08678                 NaN            NaN            NaN
  1602.56        2500.00        84.3707       0.794104                 NaN   6.04720       0.260567        8.52740                 NaN            NaN            NaN
  1599.36        2500.00        82.7925       0.795538                 NaN   6.18671       0.252040        9.97317                 NaN            NaN            NaN
  1596.15        2500.00        81.2088       0.796975                 NaN   6.32670       0.243481        11.4241                 NaN            NaN            NaN
  1592.95        2500.00        79.6193       0.798414                 NaN   6.46718       0.234890        12.8802                 NaN            NaN            NaN
  1589.74        2500.00        78.0243       0.799856                 NaN   6.60813       0.226267        14.3414                 NaN            NaN            NaN
  1586.54        2500.00        76.7507       0.801042                 NaN   6.71458       0.215523        15.5182                 NaN            NaN            NaN
  1583.33        2500.00        75.4733       0.802230                 NaN   6.82132       0.204746        16.6984                 NaN            NaN            NaN
  1580.13        2500.00        74.1923       0.803419                 NaN   6.92837       0.193937        17.8819                 NaN            NaN            NaN
  1576.92        2500.00        72.9076       0.804611                 NaN   7.03571       0.183095        19.0690                 NaN            NaN            NaN
  1573.72        2500.00        71.6192       0.805804                 NaN   7.14335       0.172221        20.2594                 NaN            NaN            NaN
  1570.51        2500.00        70.3271       0.806999                 NaN   7.25130       0.161314        21.4533                 NaN            NaN            NaN
  1567.31        2500.00        69.0312       0.808195                 NaN   7.35954       0.150374        22.6507                 NaN            NaN            NaN
  1564.10        2500.00        67.7316       0.809393                 NaN   7.46809       0.139401        23.8515                 NaN            NaN            NaN
  1560.90        2500.00        66.6339       0.810435                 NaN   7.55303       0.125522        24.8771                 NaN            NaN            NaN
  1557.69        2500.00        65.5335       0.811479                 NaN   7.63818       0.111606        25.9053                 NaN            NaN            NaN
  1554.49        2500.00        64.4303       0.812524                 NaN   7.72353       0.976547E-001   26.9360                 NaN            NaN            NaN
  1551.28        2500.00        63.3244       0.813570                 NaN   7.80909       0.836667E-001   27.9693                 NaN            NaN            NaN
  1548.08        2500.00        62.2158       0.814617                 NaN   7.89485       0.696423E-001   29.0051                 NaN            NaN            NaN
  1544.87        2500.00        61.1044       0.815665                 NaN   7.98081       0.555814E-001   30.0436                 NaN            NaN            NaN
  1541.67        2500.00        59.9902       0.816715                 NaN   8.06698       0.414841E-001   31.0846                 NaN            NaN            NaN
  1538.46        2500.00        58.8734       0.817766                 NaN   8.15336       0.273503E-001   32.1282                 NaN            NaN            NaN
  1535.26        2500.00        57.8263       0.818768                 NaN   8.23075       0.107509E-001   33.1134                 NaN            NaN            NaN
  1532.05        2500.00        56.8180       0.819732                 NaN   8.30798                 NaN   34.0543                 NaN            NaN            NaN
  1528.85        2500.00        55.8589       0.820649                 NaN   8.38782                 NaN   34.9327                 NaN            NaN            NaN
  1525.64        2500.00        54.8977       0.821566                 NaN   8.46782                 NaN   35.8129                 NaN            NaN            NaN
  1522.44        2500.00        53.9631       0.822468                 NaN   8.53931                 NaN   36.6751                 NaN            NaN            NaN
  1519.23        2500.00        53.0267       0.823370                 NaN   8.61095                 NaN   37.5390                 NaN            NaN            NaN
  1516.03        2500.00        52.0883       0.824274                 NaN   8.68273                 NaN   38.4047                 NaN            NaN            NaN
  1512.82        2500.00        51.1480       0.825178                 NaN   8.75465                 NaN   39.2722                 NaN            NaN            NaN
  1509.62        2500.00        50.2222       0.826080                 NaN   8.81956                 NaN   40.1322                 NaN            NaN            NaN
  1506.41        2500.00        49.2944       0.826984                 NaN   8.88460                 NaN   40.9940                 NaN            NaN            NaN
  1503.21        2500.00        48.3648       0.827889                 NaN   8.94976                 NaN   41.8576                 NaN            NaN            NaN
  1500.00        2500.00        47.4333       0.828795                 NaN   9.01506                 NaN   42.7229                 NaN            NaN            NaN
  1496.79        2500.00        46.2014       0.830046                 NaN   9.09241                 NaN   43.4064       0.469778                 NaN            NaN
  1493.59        2500.00        44.4626       0.831866                 NaN   9.21882                 NaN   43.6887        1.79795                 NaN            NaN
  1490.38        2500.00        42.7640       0.833655                 NaN   9.33499                 NaN   43.9605        3.10682                 NaN            NaN
  1487.18        2500.00        40.9394       0.835560                 NaN   9.41939                 NaN   43.4372        1.12771        4.24076                 NaN
  1483.97        2500.00        40.9375       0.835597                 NaN   9.41969                 NaN   43.4386        1.12774        4.24089                 NaN
  1480.77        2500.00        40.9356       0.835635                 NaN   9.41999                 NaN   43.4400        1.12778        4.24102                 NaN
  1477.56        2500.00        40.9337       0.835672                 NaN   9.42030                 NaN   43.4414        1.12782        4.24115                 NaN
  1474.36        2500.00        40.9318       0.835710                 NaN   9.42060                 NaN   43.4428        1.12786        4.24128                 NaN
  1471.15        2500.00        40.9298       0.835747                 NaN   9.42090                 NaN   43.4442        1.12790        4.24141                 NaN
  1467.95        2500.00        40.9279       0.835785                 NaN   9.42120                 NaN   43.4456        1.12794        4.24155                 NaN
  1464.74        2500.00        40.9260       0.835822                 NaN   9.42150                 NaN   43.4470        1.12797        4.24168                 NaN
  1461.54        2500.00        27.7444       0.849663                 NaN   9.78091                 NaN   39.7218        12.3753        9.52791                 NaN
  1458.33        2500.00        27.7429       0.849691                 NaN   9.78111                 NaN   39.7226        12.3755        9.52812                 NaN
  1455.13        2500.00        27.7415       0.849718                 NaN   9.78130                 NaN   39.7234        12.3758        9.52834                 NaN
  1451.92        2500.00        27.7400       0.849746                 NaN   9.78149                 NaN   39.7242        12.3760        9.52856                 NaN
  1448.72        2500.00        22.4005       0.855641                 NaN   9.79891                 NaN   39.3168        11.6979        15.9302                 NaN
  1445.51        2500.00        22.3993       0.855664                 NaN   9.79906                 NaN   39.3174        11.6981        15.9305                 NaN
  1442.31        2500.00        20.0476       0.858341                 NaN   9.77454                 NaN   39.3720        17.5335        12.4140                 NaN
  1439.10        2500.00        18.9497       0.859618                 NaN   9.75752                 NaN   39.4184        12.7265        18.2883                 NaN
  1435.90        2500.00        17.8782       0.860883                 NaN   9.71693       0.200023E-001   39.3739        13.1170        19.0331                 NaN
  1432.69        2500.00        16.4385       0.862083                 NaN   9.82883       0.442109E-001   38.9920        19.5755        13.8939       0.364977     
  1429.49        2500.00        14.9118       0.863161                 NaN   10.0154       0.674334E-001   38.4613        14.8161        19.9626       0.902250     
  1426.28        2500.00        14.9110       0.863178                 NaN   10.0154       0.674358E-001   38.4616        14.8163        19.9628       0.902312     
  1423.08        2500.00        12.3432       0.864980                 NaN   10.3287       0.108238        37.5499        20.5782        16.3847        1.84208     
  1419.87        2500.00        12.3426       0.864995                 NaN   10.3287       0.108241        37.5501        20.5783        16.3848        1.84220     
  1416.67        2500.00        12.3419       0.865010                 NaN   10.3288       0.108245        37.5503        20.5785        16.3850        1.84232     
  1413.46        2500.00        12.3413       0.865024                 NaN   10.3289       0.108249        37.5505        20.5786        16.3851        1.84244     
  1410.26        2500.00        8.51196       0.867716                 NaN   10.7861       0.173837        36.1639        18.7585        21.3783        3.35964     
  1407.05        2500.00        8.51153       0.867728                 NaN   10.7862       0.173842        36.1640        18.7586        21.3783        3.35985     
  1403.85        2500.00        8.51111       0.867739                 NaN   10.7862       0.173847        36.1641        18.7587        21.3783        3.36006     
  1400.64        2500.00        8.51069       0.867751                 NaN   10.7862       0.173852        36.1641        18.7588        21.3784        3.36026     
  1397.44        2500.00        8.51026       0.867762                 NaN   10.7862       0.173857        36.1642        18.7589        21.3784        3.36047     
  1394.23        2500.00        8.50983       0.867773                 NaN   10.7862       0.173862        36.1642        18.7590        21.3784        3.36067     
  1391.03        2500.00        8.50941       0.867785                 NaN   10.7862       0.173867        36.1643        18.7591        21.3785        3.36088     
  1387.82        2500.00        8.50898       0.867796                 NaN   10.7862       0.173872        36.1644        18.7592        21.3785        3.36109     
  1384.62        2500.00        3.61895       0.871325                 NaN   11.3098       0.267938        34.4467        21.7870        22.0856        5.61268     
  1381.41        2500.00        3.61879       0.871333                 NaN   11.3097       0.267945        34.4466        21.7870        22.0855        5.61299     
  1378.21        2500.00        3.61864       0.871340                 NaN   11.3097       0.267951        34.4465        21.7871        22.0855        5.61331     
  1375.00        2500.00        3.61849       0.871347                 NaN   11.3097       0.267958        34.4464        21.7871        22.0854        5.61363     
  1371.79        2500.00        3.61833       0.871354                 NaN   11.3096       0.267964        34.4463        21.7871        22.0854        5.61395     
  1368.59        2500.00        3.61818       0.871362                 NaN   11.3096       0.267971        34.4462        21.7871        22.0853        5.61427     
  1365.38        2500.00        3.61803       0.871369                 NaN   11.3095       0.267978        34.4462        21.7871        22.0852        5.61458     
  1362.18        2500.00        3.61787       0.871376                 NaN   11.3095       0.267984        34.4461        21.7871        22.0852        5.61490     
  1358.97        2500.00       0.368140       0.873918                 NaN   11.5602       0.335767        33.5170        23.6897        22.2856        7.36959     
  1355.77        2500.00       0.216982E-001  0.874210                 NaN   11.5786       0.343030        33.4361        22.2964        23.8814        7.56849     
  1352.56        2500.00                 NaN  0.874178                 NaN   11.6010       0.345614        33.5154        22.2829        23.7586        7.62237     
  1349.36        2500.00                 NaN  0.874182                 NaN   11.6009       0.345622        33.5152        22.2828        23.7585        7.62278     
  1346.15        2500.00                 NaN  0.874071                 NaN   11.6456       0.349860        33.7029        23.4594        22.2584        7.70981     
  1342.95        2500.00                 NaN  0.874075                 NaN   11.6455       0.349867        33.7027        23.4593        22.2583        7.71023     
  1339.74        2500.00                 NaN  0.874080                 NaN   11.6454       0.349875        33.7025        23.4593        22.2582        7.71064     
  1336.54        2500.00                 NaN  0.874084                 NaN   11.6454       0.349882        33.7023        23.4592        22.2581        7.71105     
  1333.33        2500.00                 NaN  0.873863                 NaN   11.7315       0.360216        34.0430        22.1935        22.9174        7.88048     
  1330.13        2500.00                 NaN  0.873867                 NaN   11.7314       0.360224        34.0428        22.1933        22.9174        7.88090     
  1326.92        2500.00                 NaN  0.873871                 NaN   11.7314       0.360232        34.0427        22.1932        22.9174        7.88132     
  1323.72        2500.00                 NaN  0.873875                 NaN   11.7313       0.360239        34.0425        22.1931        22.9173        7.88174     
  1320.51        2500.00                 NaN  0.873880                 NaN   11.7312       0.360247        34.0423        22.1930        22.9173        7.88216     
  1317.31        2500.00                 NaN  0.873884                 NaN   11.7311       0.360255        34.0421        22.1928        22.9172        7.88258     
  1314.10        2500.00                 NaN  0.873888                 NaN   11.7310       0.360262        34.0419        22.1927        22.9172        7.88300     
  1310.90        2500.00                 NaN  0.873892                 NaN   11.7310       0.360270        34.0418        22.1926        22.9171        7.88342     
  1307.69        2500.00                 NaN  0.873471                 NaN   11.8946       0.381937        34.6729        22.0635        21.9071        8.20638     
  1304.49        2500.00                 NaN  0.873474                 NaN   11.8945       0.381945        34.6728        22.0634        21.9071        8.20682     
  1301.28        2500.00                 NaN  0.873478                 NaN   11.8944       0.381953        34.6726        22.0633        21.9071        8.20725     
  1298.08        2500.00                 NaN  0.873482                 NaN   11.8944       0.381960        34.6724        22.0631        21.9070        8.20769     
  1294.87        2500.00                 NaN  0.873486                 NaN   11.8943       0.381968        34.6722        22.0630        21.9070        8.20812     
  1291.67        2500.00                 NaN  0.873489                 NaN   11.8942       0.381976        34.6720        22.0628        21.9069        8.20856     
  1288.46        2500.00                 NaN  0.873493                 NaN   11.8941       0.381984        34.6718        22.0627        21.9069        8.20899     
  1285.26        2500.00                 NaN  0.873496                 NaN   11.8940       0.381992        34.6716        22.0626        21.9068        8.20943     
  1282.05        2500.00                 NaN  0.873125                 NaN   12.0376       0.408483        35.2318        21.0075        21.9399        8.50166     
  1278.85        2500.00                 NaN  0.873128                 NaN   12.0375       0.408492        35.2316        21.0075        21.9397        8.50211     
  1275.64        2500.00                 NaN  0.873131                 NaN   12.0374       0.408500        35.2314        21.0074        21.9396        8.50256     
  1272.44        2500.00                 NaN  0.873135                 NaN   12.0373       0.408508        35.2312        21.0074        21.9395        8.50300     
  1269.23        2500.00                 NaN  0.873138                 NaN   12.0372       0.408516        35.2310        21.0074        21.9393        8.50345     
  1266.03        2500.00                 NaN  0.873141                 NaN   12.0372       0.408525        35.2308        21.0073        21.9392        8.50390     
  1262.82        2500.00                 NaN  0.873145                 NaN   12.0371       0.408533        35.2306        21.0073        21.9390        8.50435     
  1259.62        2500.00                 NaN  0.873148                 NaN   12.0370       0.408541        35.2304        21.0072        21.9389        8.50479     
  1256.41        2500.00                 NaN  0.872802                 NaN   12.1697       0.437260        35.7418        20.1860        21.8120        8.78038     
  1253.21        2500.00                 NaN  0.872805                 NaN   12.1696       0.437269        35.7416        20.1860        21.8119        8.78084     
  1250.00        2500.00                 NaN  0.872808                 NaN   12.1695       0.437278        35.7414        20.1860        21.8117        8.78130     
  1246.79        2500.00                 NaN  0.872811                 NaN   12.1694       0.437286        35.7412        20.1859        21.8116        8.78176     
  1243.59        2500.00                 NaN  0.872814                 NaN   12.1694       0.437295        35.7410        20.1859        21.8114        8.78222     
  1240.38        2500.00                 NaN  0.872817                 NaN   12.1693       0.437303        35.7408        20.1859        21.8112        8.78268     
  1237.18        2500.00                 NaN  0.872820                 NaN   12.1692       0.437312        35.7406        20.1858        21.8111        8.78314     
  1233.97        2500.00                 NaN  0.872823                 NaN   12.1691       0.437321        35.7404        20.1858        21.8109        8.78360     
  1230.77        2500.00                 NaN  0.872502                 NaN   12.2912       0.468114        36.2251        21.6830        19.4167        9.04336     
  1227.56        2500.00                 NaN  0.872505                 NaN   12.2911       0.468123        36.2249        21.6829        19.4167        9.04383     
  1224.36        2500.00                 NaN  0.872507                 NaN   12.2910       0.468132        36.2247        21.6827        19.4166        9.04430     
  1221.15        2500.00                 NaN  0.872510                 NaN   12.2909       0.468141        36.2245        21.6826        19.4166        9.04477     
  1217.95        2500.00                 NaN  0.872512                 NaN   12.2908       0.468150        36.2243        21.6824        19.4166        9.04524     
  1214.74        2500.00                 NaN  0.872515                 NaN   12.2907       0.468159        36.2241        21.6822        19.4165        9.04571     
  1211.54        2500.00                 NaN  0.872517                 NaN   12.2906       0.468168        36.2239        21.6821        19.4165        9.04618     
  1208.33        2500.00                 NaN  0.872520                 NaN   12.2905       0.468177        36.2237        21.6819        19.4165        9.04666     
  1205.13        2500.00                 NaN  0.872230                 NaN   12.3987       0.502832        36.6641        21.5552        18.7206        9.28631     
  1201.92        2500.00                 NaN  0.872233                 NaN   12.3986       0.502841        36.6639        21.5550        18.7206        9.28679     
