|6.6.6
Archiving\03_Data\DfracLP/QFM/K22/K22_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1842.11        500.000        99.5168       0.473644       0.953942E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.5175       0.473008       0.952035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5202       0.470331       0.946905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.5221       0.468489       0.944335E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.5225       0.468107       0.942446E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.5222       0.468370       0.942776E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5235       0.467138       0.938892E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.5268       0.463867       0.932323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.5257       0.464919       0.934115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.5269       0.463748       0.931078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5280       0.462716       0.926181E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.5278       0.462961       0.926331E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.5276       0.463179       0.925188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4757       0.514017       0.102386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6864       0.307433       0.611758E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.9776       0.219752E-001  0.444215E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        98.9763        1.00385       0.198478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.5245       0.466278       0.921796E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5270       0.463873       0.912083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.5322       0.458798       0.899248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.5287       0.462254       0.902636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3365       0.650749       0.127687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.7463       0.248988       0.476098E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4960       0.494478       0.956393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.5227       0.468310       0.903902E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.5284       0.462786       0.885072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5194       0.471556       0.900083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.5239       0.467215       0.887201E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.5209       0.470176       0.889906E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.5196       0.471474       0.888799E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.6113       0.381563       0.716269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.8649       0.132397       0.273769E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.0739       0.909441       0.166375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2256       0.760306       0.141208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.8392       0.157919       0.286947E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4697       0.520754       0.949853E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.5069       0.484348       0.877567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.5051       0.486104       0.878021E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4999       0.491321       0.879229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.5799       0.412779       0.735600E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4208       0.569107       0.100578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4949       0.496372       0.869782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4947       0.496631       0.871065E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4909       0.500445       0.869297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4881       0.503200       0.869143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4848       0.506488       0.867387E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4836       0.507780       0.864126E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4810       0.510381       0.862458E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4781       0.513317       0.861427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4728       0.518563       0.865032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.5053       0.486636       0.804966E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4339       0.556924       0.915416E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4635       0.527891       0.862142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4646       0.526841       0.851998E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.5018       0.490311       0.789920E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4134       0.577415       0.922663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4506       0.540818       0.858994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4489       0.542551       0.854968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4481       0.543401       0.848947E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.4417       0.549739       0.853135E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4407       0.550798       0.848978E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4354       0.556061       0.851702E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4343       0.557182       0.848267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4287       0.562779       0.850464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4286       0.562929       0.844919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.4241       0.567405       0.846065E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4219       0.569681       0.844674E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4171       0.574436       0.845866E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4160       0.575551       0.842237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1586       0.829334       0.120408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.6634       0.331784       0.480101E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4073       0.584254       0.841992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.4060       0.585625       0.838280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.4002       0.591379       0.842121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4015       0.590124       0.835642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3973       0.594360       0.837759E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3951       0.596579       0.836938E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3929       0.598734       0.835876E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3931       0.598616       0.831806E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3900       0.601625       0.832949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3856       0.606068       0.838060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3882       0.603560       0.828503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3764       0.615162       0.842167E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3961       0.595742       0.812453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3854       0.606376       0.823927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3795       0.612213       0.829906E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3855       0.606313       0.819091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3868       0.604997       0.816709E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3772       0.614491       0.826339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3803       0.611533       0.821512E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3845       0.607375       0.814227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.6258       0.369316       0.492638E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1395       0.849135       0.113553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.9560       0.405266       0.172380E-002  0.637002                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.3368       0.100480                 NaN   1.56269                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3725       0.967320E-001            NaN   1.53074                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3245       0.787595E-001            NaN   1.59676                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5058       0.110859                 NaN   1.38330                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4611       0.872096E-001            NaN   1.45168                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4854       0.833782E-001            NaN   1.43118                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.5138       0.821320E-001            NaN   1.40407                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.5455       0.776949E-001            NaN   1.37680                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5492       0.804850E-001            NaN   1.37027                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6148       0.722043E-001            NaN   1.31297                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6114       0.674870E-001            NaN   1.32108                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6413       0.645691E-001            NaN   1.29414                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6603       0.623906E-001            NaN   1.27736                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6817       0.592009E-001            NaN   1.25907                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7055       0.571458E-001            NaN   1.23732                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7264       0.548473E-001            NaN   1.21877                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7448       0.504409E-001            NaN   1.20475                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7617       0.465981E-001            NaN   1.19170                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7823       0.452785E-001            NaN   1.17239                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8016       0.428409E-001            NaN   1.15559                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8185       0.402838E-001            NaN   1.14125                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8362       0.370888E-001            NaN   1.12674                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8505       0.346947E-001            NaN   1.11479                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8684       0.301076E-001            NaN   1.10146                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8837       0.294421E-001            NaN   1.08688                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8967       0.252922E-001            NaN   1.07806                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.7385       0.395128E-001            NaN  0.221941                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.1056       0.307508E-002            NaN   1.89128                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8625       0.226351E-001            NaN   1.11486                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0363       0.163337E-001            NaN  0.947413                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9719       0.146365E-001            NaN   1.01349                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9833       0.122013E-001            NaN   1.00452                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9952       0.895565E-002            NaN  0.995875                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0075       0.587522E-002            NaN  0.986598                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9897       0.310503                 NaN  0.699811                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1177                 NaN            NaN  0.882337                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0452                 NaN            NaN  0.954816                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0529                 NaN            NaN  0.947073                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0658                 NaN            NaN  0.934222                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0749                 NaN            NaN  0.925095                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0904                 NaN            NaN  0.909563                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0930                 NaN            NaN  0.906954                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1058                 NaN            NaN  0.894235                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1171                 NaN            NaN  0.882894                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1241                 NaN            NaN  0.875889                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1329                 NaN            NaN  0.867120                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1411                 NaN            NaN  0.858919                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1500                 NaN            NaN  0.850004                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1581                 NaN            NaN  0.841922                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1665                 NaN            NaN  0.833463                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1733                 NaN            NaN  0.826693                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1818                 NaN            NaN  0.818151                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1890                 NaN            NaN  0.810970                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1920                 NaN            NaN  0.807975                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2007                 NaN            NaN  0.799281                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2059                 NaN            NaN  0.794080                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2128                 NaN            NaN  0.787191                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2188                 NaN            NaN  0.781207                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2210                 NaN            NaN  0.778972                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2188                 NaN            NaN  0.768942       0.122519E-001            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.5077                 NaN            NaN  0.549097       0.943242                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.4353       0.400008E-005            NaN  0.509837        1.05484                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.4599                 NaN            NaN  0.498987        1.04109                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.4854                 NaN            NaN  0.489290        1.02535                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.5038                 NaN            NaN  0.466869        1.01123       0.181474E-001            NaN            NaN            NaN            NaN
  1443.61        500.000        98.5260                 NaN            NaN  0.413590       0.987849       0.725996E-001            NaN            NaN            NaN            NaN
  1441.10        500.000        98.5036                 NaN            NaN  0.413298E-001  0.537537       0.917540                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.5259                 NaN            NaN  0.345563E-001  0.535713       0.903823                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.5464                 NaN            NaN  0.262866E-001  0.891066       0.536262                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.5652                 NaN            NaN  0.165446E-001  0.878579       0.539645                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5849                 NaN            NaN  0.133852E-001  0.534288       0.867388                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.6040                 NaN            NaN  0.115414E-001  0.528181       0.856290                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6219                 NaN            NaN  0.770587E-002  0.524413       0.845967                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.6389                 NaN            NaN  0.140335E-002  0.524667       0.835057                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6564                 NaN            NaN            NaN  0.825142       0.518487                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6745                 NaN            NaN  0.465750E-001  0.819570       0.459312                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6888                 NaN            NaN            NaN  0.806605       0.504621                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7050                 NaN            NaN            NaN  0.497874       0.797157                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4912                 NaN            NaN            NaN  0.587743       0.807999       0.113056                 NaN            NaN            NaN
  1408.52        500.000        96.6657                 NaN            NaN            NaN  0.945939        1.36146        1.02688                 NaN            NaN            NaN
  1406.02        500.000        96.7638                 NaN            NaN            NaN  0.918551        1.32125       0.996399                 NaN            NaN            NaN
  1403.51        500.000        96.8577       0.955027E-006            NaN            NaN  0.891993        1.28382       0.966471                 NaN            NaN            NaN
  1401.00        500.000        96.9485                 NaN            NaN            NaN   1.24727       0.866226       0.937983                 NaN            NaN            NaN
  1398.50        500.000        97.0321                 NaN            NaN            NaN  0.841861        1.21407       0.911983                 NaN            NaN            NaN
  1395.99        500.000        97.1103                 NaN            NaN            NaN  0.819349        1.18335       0.886971                 NaN            NaN            NaN
  1393.48        500.000        97.1886                 NaN            NaN            NaN  0.797076        1.15194       0.862394                 NaN            NaN            NaN
  1390.98        500.000        97.2601                 NaN            NaN            NaN  0.776308        1.12397       0.839625                 NaN            NaN            NaN
  1388.47        500.000        97.3307                 NaN            NaN            NaN  0.756348        1.09576       0.817155                 NaN            NaN            NaN
  1385.96        500.000        97.3964                 NaN            NaN            NaN  0.736974        1.07050       0.796130                 NaN            NaN            NaN
