|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.25/TAY13/TAY13_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1560.90        500.000       0.625305E-003   99.8089       0.180338       0.100927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.49        500.000                 NaN   99.3163       0.574982       0.108710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.09        500.000       0.455059E-002   98.4906        1.49035       0.144865E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.68        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.28        500.000       0.453027E-002   99.5268       0.436997       0.316572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.87        500.000                 NaN   99.3641       0.601704       0.342131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.47        500.000                 NaN   99.3439       0.621566       0.345763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.06        500.000                 NaN   99.3495       0.617224       0.333049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.65        500.000                 NaN   99.3466       0.619609       0.337927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.25        500.000                 NaN   99.3669       0.603484       0.295765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.84        500.000                 NaN   99.3639       0.605053       0.310552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.44        500.000                 NaN   99.3706       0.598382       0.309765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.03        500.000                 NaN   99.3422       0.628979       0.288116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.63        500.000                 NaN   99.7396       0.255634       0.472797E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.22        500.000                 NaN   99.0549       0.902302       0.428272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.81        500.000                 NaN   99.0160       0.944245       0.397314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.41        500.000                 NaN   99.7679       0.222423       0.971843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.00        500.000                 NaN   99.5283       0.454764       0.169395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.60        500.000                 NaN   99.2737       0.695942       0.303228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.19        500.000                 NaN   99.4080       0.567900       0.241016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.78        500.000                 NaN   99.4131       0.563934       0.229787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.38        500.000                 NaN   99.4145       0.565190       0.202620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.97        500.000                 NaN   99.4192       0.561599       0.191642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.57        500.000                 NaN   99.4278       0.550672       0.215665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.16        500.000                 NaN   99.4269       0.552537       0.205527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.76        500.000                 NaN   99.4366       0.544233       0.191755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.35        500.000                 NaN   99.4380       0.543548       0.184110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000                 NaN   99.4419       0.540327       0.177595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.54        500.000                 NaN   99.4456       0.537971       0.164309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.13        500.000                 NaN   99.4495       0.535040       0.154856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.73        500.000                 NaN   99.8331       0.161553       0.529827E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.32        500.000                 NaN   99.0784       0.896299       0.253424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.92        500.000                 NaN   99.4608       0.526718       0.124969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.51        500.000                 NaN   99.4647       0.521851       0.134473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.10        500.000                 NaN   99.4682       0.519866       0.119467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.70        500.000                 NaN   99.4724       0.514905       0.127063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.29        500.000                 NaN   99.4740       0.516705       0.927369E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        500.000                 NaN   99.5210       0.467973       0.109790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.48        500.000                 NaN   99.4419       0.539435       0.187025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.08        500.000                 NaN   99.4871       0.483512       0.293729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.67        500.000                 NaN   99.4975       0.440699       0.618328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.26        500.000                 NaN   99.4913       0.508464       0.190076E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.86        500.000                 NaN   99.4944       0.505568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   99.4984       0.501577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
