|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.75/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1912.28        500.000        99.3140                 NaN  0.686023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.3195                 NaN  0.680543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.3232                 NaN  0.676799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.3240                 NaN  0.676038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.3402                 NaN  0.659782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2957                 NaN  0.704265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3815                 NaN  0.618462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.6717                 NaN  0.328284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        98.3928                 NaN   1.60721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.9920                 NaN  0.803421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3555                 NaN  0.644460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3591                 NaN  0.640926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3626                 NaN  0.637446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3605                 NaN  0.635315       0.418938E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3536                 NaN  0.631306       0.150852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3556                 NaN  0.629334       0.150826E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3574                 NaN  0.627616       0.149919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3617                 NaN  0.623338       0.149216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3624                 NaN  0.622679       0.149368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3658                 NaN  0.619317       0.148831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3643                 NaN  0.620817       0.149123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3535                 NaN  0.631325       0.152041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3888                 NaN  0.596906       0.143183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3732                 NaN  0.612090       0.147333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3713                 NaN  0.613844       0.148248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        98.5551                 NaN   1.41040       0.345298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.5107                 NaN  0.477276       0.120334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4455                 NaN  0.542551       0.119066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3764                 NaN  0.608991       0.145947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5145                 NaN  0.474145       0.113574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2499                 NaN  0.732590       0.175326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3786                 NaN  0.606889       0.145106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.1243                 NaN  0.855293       0.204418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.8236                 NaN  0.172296       0.409688E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.1983                 NaN  0.783151       0.185758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3823                 NaN  0.603408       0.142782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3793                 NaN  0.606378       0.143368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3795                 NaN  0.606249       0.142952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        97.9008                 NaN   2.05070       0.484706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6903                 NaN  0.302962       0.672184E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3050                 NaN  0.679242       0.157659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.1730                 NaN  0.808169       0.187880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.5760                 NaN  0.414492       0.949694E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3695                 NaN  0.616332       0.141395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3676                 NaN  0.618242       0.141237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3657                 NaN  0.620166       0.140935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3632                 NaN  0.622763       0.140830E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4855                 NaN  0.502185       0.123185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2228                 NaN  0.761244       0.159389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3577                 NaN  0.628261       0.140109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.1146                 NaN  0.866228       0.192093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.7852                 NaN  0.210115       0.468725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.1524                 NaN  0.829348       0.182236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3438                 NaN  0.642223       0.139961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3427                 NaN  0.643361       0.139618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3379                 NaN  0.648141       0.139785E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3325                 NaN  0.653541       0.139920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3287                 NaN  0.657252       0.140291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3286                 NaN  0.657478       0.138998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3224                 NaN  0.663680       0.139339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3161                 NaN  0.669902       0.139971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3138                 NaN  0.672250       0.139456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3092                 NaN  0.676824       0.139601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3051                 NaN  0.680965       0.139508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2996                 NaN  0.686422       0.139547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2955                 NaN  0.690550       0.139539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2915                 NaN  0.694580       0.139308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3916                 NaN  0.596444       0.119228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.1680                 NaN  0.815856       0.161297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2814                 NaN  0.704746       0.138441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2717                 NaN  0.714304       0.139859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2696                 NaN  0.716504       0.139012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2623                 NaN  0.723739       0.139743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2573                 NaN  0.728716       0.139676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2493                 NaN  0.736686       0.140601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2523                 NaN  0.733830       0.138991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2436                 NaN  0.742425       0.139704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2389                 NaN  0.747155       0.139741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2336                 NaN  0.752415       0.140054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2299                 NaN  0.756122       0.139814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2227                 NaN  0.763246       0.140284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2214                 NaN  0.764595       0.139790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2130                 NaN  0.772975       0.140482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2159                 NaN  0.770155       0.139339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2060                 NaN  0.779969       0.140403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1990                 NaN  0.786858       0.141166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2054                 NaN  0.780637       0.139159E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1966                 NaN  0.789408       0.140300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1928                 NaN  0.793173       0.140098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1889                 NaN  0.797009       0.140577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1891                 NaN  0.796964       0.139750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1847                 NaN  0.801278       0.140206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1819                 NaN  0.804021       0.140308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1795                 NaN  0.806461       0.140224E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1747                 NaN  0.811230       0.140904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1745                 NaN  0.811509       0.139997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1780                 NaN  0.808048       0.139233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1720                 NaN  0.814036       0.140042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1717                 NaN  0.814306       0.139901E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1702                 NaN  0.815831       0.140070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1718                 NaN  0.814255       0.139405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1698                 NaN  0.816232       0.139887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1705                 NaN  0.815554       0.139418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1705                 NaN  0.815571       0.139268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1712                 NaN  0.814902       0.139074E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1701                 NaN  0.815987       0.139271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1741                 NaN  0.812019       0.138496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1750                 NaN  0.811203       0.138452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1725                 NaN  0.813558       0.138968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1820                 NaN  0.804231       0.137228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1808                 NaN  0.805468       0.137790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1833                 NaN  0.802972       0.137680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1864                 NaN  0.799908       0.137182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1868                 NaN  0.799442       0.137084E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1937                 NaN  0.792647       0.136256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1966                 NaN  0.789830       0.136139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1980                 NaN  0.788433       0.136116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2045                 NaN  0.781990       0.135237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2045                 NaN  0.781998       0.135517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2145                 NaN  0.772129       0.134061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2154                 NaN  0.771215       0.134310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2219                 NaN  0.764739       0.133474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2255                 NaN  0.761185       0.133273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2314                 NaN  0.755289       0.132704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2355                 NaN  0.751259       0.132347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2370                 NaN  0.749733       0.132854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2516                 NaN  0.735382       0.130193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9498                 NaN  0.468057       0.246550E-002  0.579638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5342                 NaN  0.106850                 NaN   1.35890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.9625                 NaN  0.374828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        97.2140                 NaN  0.167489                 NaN   2.61850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.6122                 NaN  0.979469E-001            NaN   1.28990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6357                 NaN  0.991945E-001            NaN   1.26515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6553                 NaN  0.925409E-001            NaN   1.25218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6756                 NaN  0.884522E-001            NaN   1.23593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6998                 NaN  0.895585E-001            NaN   1.21065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.7160                 NaN  0.833350E-001            NaN   1.20064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7369                 NaN  0.826373E-001            NaN   1.18042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7570                 NaN  0.838743E-001            NaN   1.15909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7704                 NaN  0.750644E-001            NaN   1.15458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7890                 NaN  0.713462E-001            NaN   1.13965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8065                 NaN  0.708603E-001            NaN   1.12267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8220                 NaN  0.682061E-001            NaN   1.10983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8395                 NaN  0.641462E-001            NaN   1.09630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8567                 NaN  0.672032E-001            NaN   1.07606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8722                 NaN  0.642176E-001            NaN   1.06354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8867                 NaN  0.622452E-001            NaN   1.05104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8938                 NaN  0.493304E-001            NaN   1.05692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9174                 NaN  0.558609E-001            NaN   1.02673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9267                 NaN  0.514297E-001            NaN   1.02187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9431                 NaN  0.511927E-001            NaN   1.00573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9550                 NaN  0.499388E-001            NaN  0.995014                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9669                 NaN  0.466238E-001            NaN  0.986500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9810                 NaN  0.448561E-001            NaN  0.974189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9901                 NaN  0.394490E-001            NaN  0.970407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0015                 NaN  0.369667E-001            NaN  0.961565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2337                 NaN  0.406298E-001            NaN  0.725651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.8119                 NaN  0.455043E-001            NaN   1.14259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0387                 NaN  0.378780E-001            NaN  0.923424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0471                 NaN  0.300159E-001            NaN  0.922909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0558                 NaN  0.266895E-001            NaN  0.917471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0659                 NaN  0.268891E-001            NaN  0.907226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0750                 NaN  0.229073E-001            NaN  0.902095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0851                 NaN  0.215643E-001            NaN  0.893307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0950                 NaN  0.205534E-001            NaN  0.884479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0984                 NaN  0.138260E-002            NaN  0.900266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1139                 NaN  0.297982E-001            NaN  0.856280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1186                 NaN  0.567183E-002            NaN  0.875748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1311                 NaN  0.331991E-001            NaN  0.835684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0515                 NaN            NaN            NaN  0.429533       0.518931                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9603                 NaN            NaN            NaN            NaN   1.03969                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9651                 NaN            NaN            NaN            NaN   1.03490                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9689                 NaN            NaN            NaN            NaN   1.03110                 NaN            NaN            NaN            NaN            NaN            NaN
