|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/LAR/LAR_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1939.85        500.000        99.2772       0.722805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.2771       0.722859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.2771       0.722914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.2770       0.722968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.2770       0.723022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2769       0.723076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2769       0.723131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.2768       0.723185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2768       0.723240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.2767       0.723294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.2767       0.723348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.2766       0.723403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.2765       0.723457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.2765       0.723511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.2764       0.723566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.2764       0.723620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2763       0.723674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.2763       0.723729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2762       0.723783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.2762       0.723837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2761       0.723892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.2761       0.723946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.2760       0.724000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.2759       0.724055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2759       0.724109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.2758       0.724163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2758       0.724218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2757       0.724266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2757       0.724326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.2756       0.724380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2756       0.724435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2755       0.724489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2755       0.724543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.2754       0.724598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2753       0.724651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2753       0.724706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2752       0.724761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.2752       0.724815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2751       0.724869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.2751       0.724923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2750       0.724978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.2750       0.725032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2749       0.725086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.2749       0.725140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2748       0.725194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2748       0.725249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2747       0.725303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2746       0.725357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2746       0.725420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2745       0.725465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2745       0.725520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2744       0.725574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2744       0.725628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2743       0.725682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2743       0.725736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2742       0.725790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2742       0.725844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2741       0.725898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2740       0.725952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2740       0.726007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2739       0.726061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2739       0.726115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2738       0.726169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2738       0.726223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2737       0.726277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2737       0.726331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2736       0.726385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2736       0.726439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2735       0.726492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2735       0.726546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2734       0.726600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2733       0.726654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2733       0.726708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2732       0.726762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2732       0.726816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2731       0.726870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2731       0.726923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2730       0.726977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2730       0.727031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2729       0.727085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2729       0.727138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2728       0.727192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2728       0.727246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2727       0.727299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2726       0.727353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2726       0.727407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2725       0.727460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2725       0.727514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2724       0.727567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2724       0.727621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2723       0.727674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2723       0.727728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2722       0.727781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2722       0.727835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2721       0.727888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2721       0.727941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2720       0.727995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2720       0.728048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2719       0.728101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2718       0.728154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2718       0.728208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2717       0.728261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2717       0.728314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2716       0.728367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2716       0.728420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2715       0.728473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2715       0.728526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2649       0.728588       0.651910E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2627       0.728700       0.863081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2626       0.728828       0.856421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2626       0.728955       0.848544E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2625       0.729081       0.842663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2624       0.729206       0.835246E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2624       0.729331       0.827488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2623       0.729456       0.823622E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2623       0.729579       0.812460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2622       0.729702       0.807727E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2622       0.729824       0.802100E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2621       0.729946       0.792616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2620       0.730067       0.788678E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2620       0.730188       0.779646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2620       0.730307       0.774008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2619       0.730426       0.768068E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2618       0.730545       0.761476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2618       0.730663       0.754818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2612       0.730781       0.799697E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.2622       0.730901       0.690299E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2643       0.731012       0.469251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2589       0.731109       0.995389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2615       0.731243       0.723218E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2615       0.731358       0.716915E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2614       0.731471       0.710532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2614       0.731584       0.702996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2167       0.731715       0.699622E-002  0.445991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4535                 NaN  0.733090E-002  0.539145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4549                 NaN  0.730205E-002  0.537845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4618                 NaN  0.717945E-002  0.531035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4114                 NaN  0.784143E-002  0.580736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.5115                 NaN  0.650040E-002  0.481952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4644                 NaN  0.711023E-002  0.528511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4670                 NaN  0.707124E-002  0.525942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4688                 NaN  0.704401E-002  0.524159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4711                 NaN  0.699702E-002  0.521905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4703                 NaN  0.700020E-002  0.522690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4783                 NaN  0.688764E-002  0.514857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3788                 NaN  0.817971E-002  0.613060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.8292                 NaN  0.232249E-002  0.168441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.2334                 NaN  0.998511E-002  0.756582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4854                 NaN  0.677854E-002  0.507790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4900                 NaN  0.671344E-002  0.503309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.5692                 NaN  0.567396E-002  0.425100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.4184                 NaN  0.764254E-002  0.573962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.4976                 NaN  0.658779E-002  0.495795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.5021                 NaN  0.653175E-002  0.491325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.5043                 NaN  0.649825E-002  0.489207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.5054                 NaN  0.647932E-002  0.488142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.5126                 NaN  0.638319E-002  0.481011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4610                 NaN  0.707476E-002  0.531886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.5711                 NaN  0.561769E-002  0.423240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.5370                 NaN  0.194461E-001   1.44360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.9990                 NaN  0.951181E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.9994                 NaN            NaN  0.565632E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.5901                 NaN  0.414781E-002  0.405724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.5354                 NaN  0.609260E-002  0.458480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.5380                 NaN  0.604391E-002  0.455979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.5413                 NaN  0.599870E-002  0.452677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.5453                 NaN  0.595872E-002  0.448779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.5488                 NaN  0.591129E-002  0.445336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0923                 NaN  0.119988E-001  0.895708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.8983                 NaN  0.122706E-002  0.100459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.6803                 NaN  0.418264E-002  0.315513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.5631                 NaN  0.571944E-002  0.431205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.3610                 NaN  0.818465E-002  0.630863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.7784                 NaN  0.317578E-002  0.218454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.5744                 NaN  0.556739E-002  0.420039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.5778                 NaN  0.552049E-002  0.416711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.5813                 NaN  0.547667E-002  0.413262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.4084                 NaN  0.847477E-003  0.238117       0.352638                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1924                 NaN            NaN  0.231048E-001  0.784496                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1986                 NaN            NaN  0.190129E-001  0.782428                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2821                 NaN  0.934295E-002  0.107652       0.600907                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2215                 NaN            NaN  0.149098E-001  0.763543                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2241                 NaN            NaN  0.125445E-001  0.763325                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2317                 NaN            NaN  0.137031E-001  0.754618                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2405                 NaN            NaN  0.111326E-001  0.748388                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2479                 NaN            NaN  0.120503E-001  0.740022                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2590                 NaN            NaN  0.714360E-002  0.733848                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2508                 NaN            NaN  0.485358E-002  0.744341                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2694                 NaN            NaN  0.364675E-002  0.726937                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2744                 NaN            NaN  0.373813E-002  0.721893                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2784                 NaN            NaN  0.116203E-002  0.720399                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.3007                 NaN            NaN  0.723156E-001  0.626959                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2389                 NaN            NaN  0.205399E-004  0.506448       0.254613                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0795                 NaN            NaN            NaN            NaN  0.920451                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0727                 NaN            NaN            NaN            NaN  0.927303                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0659                 NaN            NaN            NaN            NaN  0.934132                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0622                 NaN            NaN            NaN            NaN  0.937803                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0418                 NaN            NaN            NaN            NaN  0.958158                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9868                 NaN            NaN            NaN            NaN  0.931536       0.817032E-001            NaN            NaN            NaN            NaN
  1441.10        500.000        98.5802                 NaN            NaN            NaN            NaN  0.922092       0.497717                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.6009                 NaN            NaN            NaN            NaN  0.907414       0.491647                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.6201                 NaN            NaN            NaN            NaN  0.893889       0.486021                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.6391                 NaN            NaN            NaN            NaN  0.480337       0.880520                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.6577                 NaN            NaN            NaN            NaN  0.867247       0.475080                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.6747                 NaN            NaN            NaN            NaN  0.468576       0.856766                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6935                 NaN            NaN            NaN            NaN  0.463062       0.843398                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7088                 NaN            NaN            NaN            NaN  0.459501       0.831726                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7259                 NaN            NaN            NaN            NaN  0.453911       0.820163                 NaN            NaN            NaN            NaN
