|6.6.6
Archiving\03_Data\eq/QFM_m0.5/TAY13/TAY13_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1955.13        2500.00        99.3144       0.423615       0.261936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.2926       0.445398       0.261958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2708       0.467185       0.261980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.1907       0.547251       0.262011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.1106       0.627342       0.262043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0305       0.707456       0.262075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.9503       0.787595       0.262106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.8701       0.867758       0.262138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.7899       0.947946       0.262170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.7096        1.02816       0.262201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.6294        1.10839       0.262233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.2394        1.49831       0.262318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.8491        1.88851       0.262403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        97.4585        2.27899       0.262488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        97.0677        2.66973       0.262572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        96.6766        3.06075       0.262657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        96.2852        3.45204       0.262741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        95.8936        3.84360       0.262825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        95.5017        4.23543       0.262909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        94.8836        4.85333       0.263032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        94.2650        5.47184       0.263155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        93.6263        6.11046       0.263281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        92.9715        6.75719       0.263412       0.788616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        92.3101        7.40642       0.263546       0.198984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        90.1832        9.14502       0.388783E-001  0.527764E-001  0.580146                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        89.2705        9.98068                 NaN  0.680040E-001  0.680854                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        88.5948        10.6446                 NaN  0.793507E-001  0.681238                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        87.9454        11.2828                 NaN  0.901865E-001  0.681612                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        87.2954        11.9216                 NaN  0.101034       0.681985                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        86.6447        12.5610                 NaN  0.111893       0.682356                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        85.9934        13.2011                 NaN  0.122764       0.682727                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        85.3414        13.8419                 NaN  0.133646       0.683097                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        84.6888        14.4832                 NaN  0.144539       0.683465                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        84.0355        15.1253                 NaN  0.155444       0.683833                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        83.3815        15.7679                 NaN  0.166361       0.684199                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        82.7616        16.3775                 NaN  0.176302       0.684556                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        82.1412        16.9877                 NaN  0.186253       0.684911                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        81.5201        17.5984                 NaN  0.196214       0.685265                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        80.8985        18.2097                 NaN  0.206185       0.685618                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        80.2763        18.8216                 NaN  0.216166       0.685969                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        79.6535        19.4340                 NaN  0.226156       0.686320                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        79.0302        20.0470                 NaN  0.236156       0.686670                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        78.4062        20.6606                 NaN  0.246166       0.687018                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        77.8125        21.2448                 NaN  0.255366       0.687357                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        77.2183        21.8295                 NaN  0.264574       0.687695                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        76.6235        22.4147                 NaN  0.273791       0.688031                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        76.0282        23.0004                 NaN  0.283016       0.688367                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        75.4324        23.5866                 NaN  0.292249       0.688701                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        74.8362        24.1733                 NaN  0.301491       0.689034                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        74.2394        24.7605                 NaN  0.310741       0.689366                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        73.6421        25.3482                 NaN  0.320000       0.689697                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        73.0722        25.9093                 NaN  0.328462       0.690018                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        72.5020        26.4708                 NaN  0.336932       0.690337                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        71.9312        27.0327                 NaN  0.345409       0.690656                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        71.3600        27.5951                 NaN  0.353893       0.690973                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        70.7884        28.1579                 NaN  0.362384       0.691290                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        70.2163        28.7212                 NaN  0.370882       0.691605                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        69.6438        29.2849                 NaN  0.379387       0.691918                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.0709        29.8490                 NaN  0.387899       0.692231                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        68.5263        30.3854                 NaN  0.395767       0.692531                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        67.9813        30.9222                 NaN  0.403641       0.692831                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        67.4360        31.4594                 NaN  0.411522       0.693129                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        66.8903        31.9969                 NaN  0.419408       0.693426                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        66.3441        32.5348                 NaN  0.427300       0.693721                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        65.7977        33.0731                 NaN  0.435198       0.694016                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        65.2508        33.6118                 NaN  0.443102       0.694309                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        64.7036        34.1508                 NaN  0.451011       0.694600                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        64.1857        34.6612                 NaN  0.458218       0.694879                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        63.6674        35.1720                 NaN  0.465429       0.695156                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        63.1489        35.6830                 NaN  0.472645       0.695432                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        62.6300        36.1944                 NaN  0.479866       0.695707                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        62.1108        36.7061                 NaN  0.487092       0.695980                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        61.5914        37.2181                 NaN  0.494323       0.696252                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        61.0716        37.7303                 NaN  0.501558       0.696522                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        60.5515        38.2429                 NaN  0.508797       0.696791                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        60.0646        38.7228                 NaN  0.515530       0.697045                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        59.5775        39.2029                 NaN  0.522268       0.697297                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        59.0902        39.6833                 NaN  0.529009       0.697548                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        58.6026        40.1639                 NaN  0.535754       0.697798                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        58.1147        40.6447                 NaN  0.542502       0.698046                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        57.6267        41.1258                 NaN  0.549254       0.698293                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        57.1383        41.6071                 NaN  0.556010       0.698538                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        56.6498        42.0887                 NaN  0.562770       0.698782                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        56.1983        42.5336                 NaN  0.569022       0.699009                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        55.7467        42.9788                 NaN  0.575276       0.699234                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        55.2948        43.4242                 NaN  0.581534       0.699458                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        54.8428        43.8697                 NaN  0.587794       0.699681                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        54.3906        44.3154                 NaN  0.594058       0.699902                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        53.9383        44.7613                 NaN  0.600324       0.700122                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        53.4857        45.2074                 NaN  0.606593       0.700341                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        53.0330        45.6536                 NaN  0.612864       0.700558                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        52.6205        46.0599                 NaN  0.618806       0.700757                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        52.2079        46.4664                 NaN  0.624749       0.700955                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        51.7952        46.8729                 NaN  0.630695       0.701151                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.3824        47.2796                 NaN  0.636643       0.701346                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        50.9694        47.6865                 NaN  0.642593       0.701540                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        50.5563        48.0934                 NaN  0.648545       0.701732                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        50.1431        48.5004                 NaN  0.654500       0.701923                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        49.7298        48.9076                 NaN  0.660456       0.702113                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        49.3479        49.2836                 NaN  0.666278       0.702289                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        48.9658        49.6596                 NaN  0.672102       0.702463                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        48.5836        50.0358                 NaN  0.677927       0.702636                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        48.2014        50.4120                 NaN  0.683755       0.702808                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        47.8354        50.7724                 NaN  0.689245       0.702972                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        47.4693        51.1328                 NaN  0.694737       0.703135                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        47.0069        51.4537                 NaN  0.699092       0.703395       0.136989                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        46.0685        51.6151                 NaN  0.697096       0.704122       0.915204                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        45.2661        51.7482                 NaN  0.694584       0.704754        1.58639                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        44.4622        51.8815                 NaN  0.692067       0.705387        2.25877                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        43.6571        52.0150                 NaN  0.689544       0.706020        2.93232                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        42.8506        52.1487                 NaN  0.687016       0.706652        3.60706                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        42.0428        52.2825                 NaN  0.684483       0.707285        4.28299                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        41.2336        52.4165                 NaN  0.681945       0.707918        4.96010                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        40.4231        52.5506                 NaN  0.679402       0.708551        5.63840                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        39.6112        52.6849                 NaN  0.676853       0.709184        6.31788                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        38.9792        52.7808                 NaN  0.673880       0.709693        6.85650                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        38.3463        52.8767                 NaN  0.670902       0.710203        7.39586                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        37.7126        52.9728                 NaN  0.667920       0.710712        7.93597                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        37.0781        53.0689                 NaN  0.664933       0.711222        8.47683                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        36.4427        53.1652                 NaN  0.661942       0.711731        9.01844                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        35.8066        53.2615                 NaN  0.658945       0.712241        9.56080                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        35.1696        53.3578                 NaN  0.655945       0.712750        10.1039                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        34.5317        53.4543                 NaN  0.652939       0.713259        10.6478                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        34.0134        53.5253                 NaN  0.649340       0.713687        11.0983                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        33.4945        53.5963                 NaN  0.645735       0.714114        11.5493                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        32.9750        53.6674                 NaN  0.642127       0.714541        12.0009                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        32.4550        53.7385                 NaN  0.638514       0.714969        12.4530                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        31.9344        53.8097                 NaN  0.634896       0.715396        12.9056                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        31.4133        53.8809                 NaN  0.631274       0.715823        13.3587                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        30.8917        53.9522                 NaN  0.627648       0.716250        13.8123                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        30.3695        54.0235                 NaN  0.624017       0.716677        14.2664                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        29.9216        54.0782                 NaN  0.619787       0.717055        14.6634                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        29.4733        54.1330                 NaN  0.615553       0.717433        15.0607                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        29.0247        54.1877                 NaN  0.611314       0.717810        15.4585                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        28.5756        54.2426                 NaN  0.607071       0.718188        15.8566                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        28.1261        54.2974                 NaN  0.602824       0.718565        16.2551                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        27.6762        54.3522                 NaN  0.598572       0.718943        16.6541                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        27.2259        54.4071                 NaN  0.594315       0.719320        17.0534                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        26.7752        54.4620                 NaN  0.590054       0.719698        17.4531                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        26.3734        54.5067                 NaN  0.585042       0.720043        17.8149                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        25.9713        54.5513                 NaN  0.580024       0.720389        18.1770                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        25.5689        54.5960                 NaN  0.575002       0.720735        18.5394                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        25.1661        54.6407                 NaN  0.569975       0.721080        18.9021                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        24.7631        54.6854                 NaN  0.564943       0.721426        19.2652                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        24.3597        54.7301                 NaN  0.559907       0.721771        19.6285                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        23.9559        54.7749                 NaN  0.554866       0.722116        19.9922                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        23.5519        54.8196                 NaN  0.549821       0.722462        20.3562                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        23.1675        54.8593                 NaN  0.544071       0.722796        20.7063                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        22.7828        54.8991                 NaN  0.538317       0.723131        21.0567                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        22.3978        54.9388                 NaN  0.532557       0.723465        21.4073                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        22.0125        54.9786                 NaN  0.526792       0.723800        21.7583                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        21.5544        55.0270                 NaN  0.524209       0.724213        22.0387       0.131585                 NaN            NaN            NaN            NaN
  1467.95        2500.00        20.9350        55.0956                 NaN  0.528743       0.724794        22.1646       0.551200                 NaN            NaN            NaN            NaN
  1464.74        2500.00        20.3390        55.1565                 NaN  0.534077       0.725358        22.2875       0.957527                 NaN            NaN            NaN            NaN
  1461.54        2500.00        19.7421        55.2175                 NaN  0.539422       0.725923        22.4106        1.36448                 NaN            NaN            NaN            NaN
  1458.33        2500.00        19.2459        55.2558                 NaN  0.547845       0.726408        22.5134        1.71066                 NaN            NaN            NaN            NaN
  1455.13        2500.00        18.7492        55.2941                 NaN  0.556282       0.726894        22.6162        2.05730                 NaN            NaN            NaN            NaN
  1451.92        2500.00        18.2519        55.3323                 NaN  0.564731       0.727380        22.7192        2.40439                 NaN            NaN            NaN            NaN
  1448.72        2500.00        17.7540        55.3706                 NaN  0.573193       0.727865        22.8224        2.75194                 NaN            NaN            NaN            NaN
  1445.51        2500.00        17.2555        55.4089                 NaN  0.581668       0.728350        22.9256        3.09994                 NaN            NaN            NaN            NaN
  1442.31        2500.00        16.7565        55.4472                 NaN  0.590155       0.728836        23.0290        3.44839                 NaN            NaN            NaN            NaN
  1439.10        2500.00        16.2568        55.4855                 NaN  0.598655       0.729321        23.1325        3.79730                 NaN            NaN            NaN            NaN
  1435.90        2500.00        15.7566        55.5237                 NaN  0.607168       0.729806        23.2361        4.14666                 NaN            NaN            NaN            NaN
  1432.69        2500.00        15.3531        55.5404                 NaN  0.618548       0.730216        23.3226        4.43519                 NaN            NaN            NaN            NaN
  1429.49        2500.00        14.9492        55.5570                 NaN  0.629942       0.730625        23.4092        4.72403                 NaN            NaN            NaN            NaN
  1426.28        2500.00        14.5450        55.5736                 NaN  0.641350       0.731034        23.4958        5.01319                 NaN            NaN            NaN            NaN
  1423.08        2500.00        14.1404        55.5902                 NaN  0.652772       0.731443        23.5826        5.30266                 NaN            NaN            NaN            NaN
  1419.87        2500.00        13.7634        55.6021                 NaN  0.665131       0.731834        23.6601        5.57739                 NaN            NaN            NaN            NaN
  1416.67        2500.00        13.4122        55.6101                 NaN  0.677218       0.732199        23.7354       0.247664E-003   5.83263                 NaN            NaN            NaN
  1413.46        2500.00        13.4117        55.6104                 NaN  0.677239       0.732212        23.7356       0.247667E-003   5.83267                 NaN            NaN            NaN
  1410.26        2500.00        12.6638        55.5996                 NaN  0.714744       0.732979        23.5937        6.29980       0.395284                 NaN            NaN            NaN
  1407.05        2500.00        12.6634        55.5999                 NaN  0.714767       0.732992        23.5939        6.29984       0.395288                 NaN            NaN            NaN
  1403.85        2500.00        12.6629        55.6001                 NaN  0.714790       0.733004        23.5941        6.29988       0.395293                 NaN            NaN            NaN
  1400.64        2500.00        12.6624        55.6003                 NaN  0.714813       0.733017        23.5942        6.29992       0.395297                 NaN            NaN            NaN
  1397.44        2500.00        11.3433        55.5585                 NaN  0.789577       0.734389        23.3812        7.12025        1.07278                 NaN            NaN            NaN
  1394.23        2500.00        11.3429        55.5587                 NaN  0.789602       0.734401        23.3814        7.12029        1.07279                 NaN            NaN            NaN
  1391.03        2500.00        10.7536        55.5315                 NaN  0.825921       0.735035        23.3136        1.35132        7.48903                 NaN            NaN            NaN
  1387.82        2500.00        10.4731        55.5158                 NaN  0.844803       0.735347        23.2874        7.66368        1.47984                 NaN            NaN            NaN
  1384.62        2500.00        10.1631        55.5379                 NaN  0.856866       0.735598        23.2037        7.78283        1.64427       0.757651E-001            NaN            NaN
  1381.41        2500.00        10.1628        55.5380                 NaN  0.856892       0.735609        23.2038        7.78287        1.64428       0.757699E-001            NaN            NaN
  1378.21        2500.00        10.1625        55.5381                 NaN  0.856919       0.735620        23.2040        7.78290        1.64430       0.757747E-001            NaN            NaN
  1375.00        2500.00        10.1621        55.5381                 NaN  0.856945       0.735631        23.2041        7.78294        1.64432       0.757795E-001            NaN            NaN
  1371.79        2500.00        10.1618        55.5382                 NaN  0.856971       0.735642        23.2042        7.78298        1.64433       0.757843E-001            NaN            NaN
  1368.59        2500.00        10.1615        55.5383                 NaN  0.856997       0.735653        23.2044        7.78302        1.64435       0.757891E-001            NaN            NaN
  1365.38        2500.00        10.1611        55.5384                 NaN  0.857024       0.735664        23.2045        7.78305        1.64437       0.757939E-001            NaN            NaN
  1362.18        2500.00        10.1608        55.5385                 NaN  0.857050       0.735675        23.2047        7.78309        1.64438       0.757987E-001            NaN            NaN
  1358.97        2500.00        7.99633        55.8093                 NaN  0.918246       0.737064        22.4339        2.87817        8.32211       0.904799                 NaN            NaN
  1355.77        2500.00        7.99612        55.8093                 NaN  0.918273       0.737074        22.4340        2.87820        8.32213       0.904854                 NaN            NaN
  1352.56        2500.00        7.99591        55.8093                 NaN  0.918299       0.737083        22.4341        2.87822        8.32216       0.904910                 NaN            NaN
  1349.36        2500.00        7.99569        55.8093                 NaN  0.918325       0.737092        22.4342        2.87824        8.32218       0.904965                 NaN            NaN
  1346.15        2500.00        7.99548        55.8093                 NaN  0.918352       0.737102        22.4343        2.87826        8.32221       0.905020                 NaN            NaN
  1342.95        2500.00        7.99527        55.8092                 NaN  0.918378       0.737111        22.4344        2.87829        8.32224       0.905076                 NaN            NaN
  1339.74        2500.00        7.99505        55.8092                 NaN  0.918404       0.737121        22.4345        2.87831        8.32226       0.905131                 NaN            NaN
  1336.54        2500.00        7.99484        55.8092                 NaN  0.918430       0.737130        22.4346        2.87833        8.32229       0.905187                 NaN            NaN
  1333.33        2500.00        6.40812        55.9600                 NaN  0.973771       0.738253        21.9349        3.74761        8.69599        1.54140                 NaN            NaN
  1330.13        2500.00        6.40798        55.9599                 NaN  0.973798       0.738262        21.9349        3.74764        8.69601        1.54149                 NaN            NaN
  1326.92        2500.00        6.40785        55.9598                 NaN  0.973824       0.738270        21.9350        3.74766        8.69603        1.54159                 NaN            NaN
  1323.72        2500.00        6.40771        55.9597                 NaN  0.973851       0.738278        21.9351        3.74769        8.69604        1.54168                 NaN            NaN
  1320.51        2500.00        5.74215        55.9974                 NaN   1.00127       0.738806        21.7699        8.85786        4.08837        1.80421                 NaN            NaN
  1317.31        2500.00        5.58434        56.0037                 NaN   1.00812       0.738943        21.7361        4.16608        8.89731        1.86545                 NaN            NaN
  1314.10        2500.00       0.885818        56.6957                 NaN   1.03889       0.740886        21.0920        4.85459        9.25047        2.46460        2.97701                 NaN
  1310.90        2500.00                 NaN   56.8307                 NaN   1.04708       0.741230        20.9691        9.30586        4.97151        2.58961        3.54487                 NaN
  1307.69        2500.00                 NaN   56.8388                 NaN   1.04984       0.741215        20.9677        9.29105        4.95727        2.60709        3.54701                 NaN
  1304.49        2500.00                 NaN   56.8385                 NaN   1.04986       0.741221        20.9677        9.29105        4.95730        2.60724        3.54708                 NaN
  1301.28        2500.00                 NaN   56.8382                 NaN   1.04989       0.741227        20.9677        9.29105        4.95732        2.60739        3.54715                 NaN
  1298.08        2500.00                 NaN   56.8380                 NaN   1.04991       0.741233        20.9677        9.29105        4.95734        2.60753        3.54722                 NaN
