|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.25/WD94/WD94_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1599.36        500.000        99.1465       0.744590       0.108916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1597.86        500.000        99.0111       0.932599       0.563336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.36        500.000        99.0133       0.929335       0.573814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1594.85        500.000        99.0459       0.897891       0.561795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.35        500.000        99.0387       0.910367       0.508945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.85        500.000        99.0544       0.892805       0.527729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.35        500.000        99.0637       0.886129       0.501675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.84        500.000        99.0714       0.879716       0.488960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.34        500.000        99.0815       0.870561       0.479229E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.84        500.000        99.7090       0.282538       0.849753E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.34        500.000        98.4780        1.44179       0.801849E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.84        500.000        99.1086       0.847265       0.441286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.33        500.000        99.1026       0.853166       0.442007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.83        500.000        99.1400       0.819184       0.408315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.33        500.000        99.1310       0.829763       0.392251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.83        500.000        98.6073        1.33202       0.606466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.33        500.000        99.6901       0.295171       0.147653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.82        500.000        99.1592       0.802262       0.385737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.32        500.000        99.1660       0.797912       0.360704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.82        500.000        99.1724       0.793116       0.344811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.32        500.000        99.1269       0.836249       0.368460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.81        500.000        99.2437       0.725189       0.310939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
