|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.25/WD94/WD94_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1599.36        500.000        99.2505       0.656348       0.931070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1597.86        500.000        99.1299       0.821921       0.481514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.36        500.000        99.1320       0.818901       0.490557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1594.85        500.000        99.1611       0.790880       0.479758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.35        500.000        99.1548       0.801773       0.434436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.85        500.000        99.1690       0.785957       0.450216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.35        500.000        99.1773       0.779957       0.427916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.84        500.000        99.1843       0.774022       0.416772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.34        500.000        99.1934       0.765757       0.408387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.84        500.000        99.7451       0.247662       0.720693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.34        500.000        98.6633        1.26842       0.683120E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.84        500.000        99.2178       0.744630       0.375503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.33        500.000        99.2126       0.749763       0.376048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.83        500.000        99.2457       0.719558       0.347152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.33        500.000        99.2378       0.728808       0.333491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.83        500.000        98.7781        1.17040       0.515459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.33        500.000        99.7286       0.258868       0.125273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.82        500.000        99.2635       0.703784       0.327309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.32        500.000        99.2696       0.699823       0.305948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.82        500.000        99.2753       0.695458       0.292354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.32        500.000        99.2357       0.733086       0.312278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.81        500.000        99.3381       0.635518       0.263415E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.31        500.000        99.2907       0.684376       0.249313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.81        500.000        99.3082       0.665369       0.264128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.31        500.000        99.3051       0.669308       0.256086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.81        500.000        99.3199       0.656447       0.236501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.30        500.000        99.3226       0.652883       0.245079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.80        500.000        99.3285       0.648164       0.233476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.30        500.000        99.2768       0.698654       0.245914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        500.000        99.3970       0.583402       0.195578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.30        500.000        99.3458       0.632928       0.212276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.79        500.000        99.3506       0.630844       0.185366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.29        500.000        99.3579       0.623195       0.189403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        500.000        99.3620       0.621157       0.168315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.29        500.000        99.3654       0.619049       0.155335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        500.000        99.3737       0.610982       0.153575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.28        500.000        99.3771       0.608841       0.140447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        500.000        99.3791       0.608125       0.128013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.28        500.000        99.3904       0.596920       0.126863E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        500.000        99.0314       0.945393       0.231868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.27        500.000        99.7640       0.231613       0.437886E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.77        500.000        99.4023       0.586693       0.110095E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.27        500.000        99.4066       0.552195       0.412498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.77        500.000        99.4158       0.578161       0.600503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.27        500.000        99.4033       0.592971       0.370805E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        500.000        99.4365       0.540271       0.231895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.26        500.000        99.4241       0.575940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.76        500.000        99.4311       0.554668       0.142411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.26        500.000        99.4321       0.567937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        500.000        99.4356       0.564450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.25        500.000        99.4423       0.557717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        500.000        99.4439       0.556125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
